"site","species","year","count"
"d108_-54_94","Macronectes_halli",1989,21
"d108_-54_94","Macronectes_spp.",1986,1
"d108_-54_94","Macronectes_spp.",1989,11
"d108_-54_94","Oceanites_oceanicus",1989,1
"d108_-54_94","Oceanites_oceanicus",2002,11
"d108_-54_94","Oceanites_oceanicus",2003,1
"d108_-54_94","Pachyptila_crassirostris_eatoni",2003,2
"d108_-54_94","Pachyptila_desolata",1986,5
"d108_-54_94","Pachyptila_desolata",1989,60
"d108_-54_94","Pachyptila_salvini",1992,20
"d108_-54_94","Pachyptila_salvini",2003,3
"d108_-54_94","Pachyptila_spp.",1986,2
"d108_-54_94","Pachyptila_spp.",1989,2
"d108_-54_94","Pachyptila_spp.",1990,1
"d108_-54_94","Pachyptila_spp.",1992,3
"d108_-54_94","Pachyptila_spp.",2002,121
"d108_-54_94","Pachyptila_spp.",2003,1
"d108_-54_94","Pelecanoides_spp.",1986,1
"d108_-54_94","Pelecanoides_spp.",1992,6
"d108_-54_94","Pelecanoides_spp.",1993,1
"d108_-54_94","Pelecanoides_urinatrix",1992,5
"d108_-54_94","Phoebetria_palpebrata",1986,1
"d108_-54_94","Phoebetria_palpebrata",1989,2
"d108_-54_94","Procellaria_aequinoctialis",1986,25
"d108_-54_94","Procellaria_aequinoctialis",1992,3
"d108_-54_94","Procellaria_aequinoctialis",2002,83
"d108_-54_94","Procellaria_aequinoctialis",2003,1
"d108_-54_94","Procellaria_cinerea",2003,2
"d108_-54_94","Pterodroma_lessonii",1989,4
"d108_-54_94","Pterodroma_lessonii",1992,6
"d108_-54_94","Pterodroma_lessonii",2003,1
"d108_-54_94","Pterodroma_macroptera",2003,1
"d108_-54_94","Pterodroma_mollis",2003,6
"d108_-54_94","Puffinus_spp._indet",2003,3
"d108_-54_94","Sterna_paradisaea",1986,4
"d108_-54_94","Thalassarche_chrysostoma",1986,2
"d108_-54_94","Thalassarche_chrysostoma",1989,1
"d108_-54_94","Thalassarche_chrysostoma",2002,1
"d108_-54_94","Thalassoica_antarctica",1990,1
"d108_-54_94","Thalassoica_antarctica",1993,1
"d108_-54_96","Daption_capense",1993,2
"d108_-54_96","Daption_capense",1996,8
"d108_-54_96","Diomedea_exulans",1984,1
"d108_-54_96","Diomedea_exulans",1989,25
"d108_-54_96","Diomedea_exulans",2002,2
"d108_-54_96","Diomedea_royal_albatross_sp.",2002,3
"d108_-54_96","Fregetta_grallaria_grallaria",2002,3
"d108_-54_96","Fregetta_tropica",1987,1
"d108_-54_96","Fregetta_tropica",1989,12
"d108_-54_96","Fregetta_tropica",1992,1
"d108_-54_96","Fregetta_tropica",2002,7
"d108_-54_96","Fulmarus_glacialoides",1989,1
"d108_-54_96","Fulmarus_glacialoides",1993,2
"d108_-54_96","Fulmarus_glacialoides",1996,2
"d108_-54_96","Halobaena_caerulea",1987,1
"d108_-54_96","Halobaena_caerulea",1992,2
"d108_-54_96","Halobaena_caerulea",1993,12
"d108_-54_96","Halobaena_caerulea",1996,207
"d108_-54_96","Lugensa_brevirostris",1984,4
"d108_-54_96","Lugensa_brevirostris",1989,2
"d108_-54_96","Lugensa_brevirostris",1993,8
"d108_-54_96","Macronectes_giganteus",2002,3
"d108_-54_96","Macronectes_halli",1989,14
"d108_-54_96","Macronectes_spp.",1989,1
"d108_-54_96","Oceanites_oceanicus",1989,2
"d108_-54_96","Oceanites_oceanicus",2002,13
"d108_-54_96","Pachyptila_belcheri",1996,133
"d108_-54_96","Pachyptila_salvini",1992,6
"d108_-54_96","Pachyptila_spp.",1984,3
"d108_-54_96","Pachyptila_spp.",1985,9
"d108_-54_96","Pachyptila_spp.",1987,10
"d108_-54_96","Pachyptila_spp.",1989,1
"d108_-54_96","Pachyptila_spp.",1992,3
"d108_-54_96","Pachyptila_spp.",1996,172
"d108_-54_96","Pachyptila_spp.",2002,110
"d108_-54_96","Pachyptila_turtur",1996,18
"d108_-54_96","Pelecanoides_spp.",1992,16
"d108_-54_96","Pelecanoides_spp.",1993,34
"d108_-54_96","Pelecanoides_urinatrix",1992,18
"d108_-54_96","Pelecanoides_urinatrix",1993,17
"d108_-54_96","Phoebetria_palpebrata",1993,1
"d108_-54_96","Phoebetria_palpebrata",1996,8
"d108_-54_96","Phoebetria_palpebrata",2002,1
"d108_-54_96","Procellaria_aequinoctialis",1984,28
"d108_-54_96","Procellaria_aequinoctialis",1985,15
"d108_-54_96","Procellaria_aequinoctialis",1987,34
"d108_-54_96","Procellaria_aequinoctialis",1996,34
"d108_-54_96","Procellaria_aequinoctialis",2002,8
"d108_-54_96","Procellaria_cinerea",1985,1
"d108_-54_96","Procellaria_cinerea",1989,2
"d108_-54_96","Pterodroma_inexpectata",1992,4
"d108_-54_96","Pterodroma_lessonii",1984,4
"d108_-54_96","Pterodroma_lessonii",1989,7
"d108_-54_96","Pterodroma_mollis",1985,12
"d108_-54_96","Puffinus_spp.",1987,15
"d108_-54_96","Puffinus_tenuirostris",1992,1
"d108_-54_96","Thalassarche_chrysostoma",1984,1
"d108_-54_96","Thalassarche_chrysostoma",1985,1
"d108_-54_96","Thalassoica_antarctica",1993,2
"d108_-54_98","Daption_capense",1987,2
"d108_-54_98","Daption_capense",1993,2
"d108_-54_98","Daption_capense",1996,51
"d108_-54_98","Eudyptes_chrysocome_filholi",1993,2
"d108_-54_98","Eudyptes_chrysolophus",1993,8
"d108_-54_98","Fregetta_tropica",1987,3
"d108_-54_98","Fulmarus_glacialoides",1993,15
"d108_-54_98","Fulmarus_glacialoides",1996,1
"d108_-54_98","Globicephala_sp.",1993,20
"d108_-54_98","Halobaena_caerulea",1987,2
"d108_-54_98","Halobaena_caerulea",1992,1
"d108_-54_98","Halobaena_caerulea",1993,122
"d108_-54_98","Halobaena_caerulea",1996,373
"d108_-54_98","Lagenorhynchus_cruciger",1993,2
"d108_-54_98","Lugensa_brevirostris",1993,36
"d108_-54_98","Macronectes_giganteus",1993,2
"d108_-54_98","Macronectes_giganteus",1996,1
"d108_-54_98","Macronectes_spp.",1987,3
"d108_-54_98","Macronectes_spp.",1996,1
"d108_-54_98","Oceanites_oceanicus",1996,1
"d108_-54_98","Pachyptila_belcheri",1993,5
"d108_-54_98","Pachyptila_belcheri",1996,1005
"d108_-54_98","Pachyptila_crassirostris_eatoni",1993,6
"d108_-54_98","Pachyptila_salvini",1992,2
"d108_-54_98","Pachyptila_salvini",1993,1
"d108_-54_98","Pachyptila_spp.",1984,1
"d108_-54_98","Pachyptila_spp.",1987,130
"d108_-54_98","Pachyptila_spp.",1992,3
"d108_-54_98","Pachyptila_spp.",1993,4
"d108_-54_98","Pachyptila_spp.",1996,226
"d108_-54_98","Pachyptila_spp.",2003,1
"d108_-54_98","Pachyptila_turtur",1996,59
"d108_-54_98","Pelecanoides_spp.",1987,2
"d108_-54_98","Pelecanoides_spp.",1992,31
"d108_-54_98","Pelecanoides_spp.",1993,84
"d108_-54_98","Pelecanoides_urinatrix",1992,6
"d108_-54_98","Pelecanoides_urinatrix",1993,37
"d108_-54_98","Phoebetria_palpebrata",1996,12
"d108_-54_98","Procellaria_aequinoctialis",1984,17
"d108_-54_98","Procellaria_aequinoctialis",1987,193
"d108_-54_98","Procellaria_aequinoctialis",1996,95
"d108_-54_98","Procellaria_aequinoctialis",2003,1
"d108_-54_98","Procellaria_cinerea",1984,1
"d108_-54_98","Pterodroma_mollis",2003,3
"d108_-54_98","Puffinus_griseus",1987,150
"d108_-54_98","Puffinus_spp.",1987,100
"d108_-54_98","Thalassarche_chrysostoma",1992,1
"d108_-54_98","Thalassoica_antarctica",1993,2
"d108_-56_-64","Daption_capense",1991,7
"d108_-56_-64","Diomedea_exulans",1991,3
"d108_-56_-64","Macronectes_spp.",1991,2
"d108_-56_-64","Oceanites_oceanicus",1991,5
"d108_-56_-64","Pachyptila_vittata",1991,1
"d108_-56_-64","Thalassarche_chrysostoma",1991,2
"d108_-56_-64","Thalassarche_melanophrys",1991,2
"d108_-56_-66","Daption_capense",1991,10
"d108_-56_-66","Diomedea_epomophora",1991,1
"d108_-56_-66","Diomedea_exulans",1991,1
"d108_-56_-66","Fulmarus_glacialoides",1991,1
"d108_-56_-66","Macronectes_spp.",1991,4
"d108_-56_-66","Oceanites_oceanicus",1991,18
"d108_-56_-66","Pachyptila_vittata",1991,12
"d108_-56_-66","Puffinus_griseus",1991,1
"d108_-56_-66","Thalassarche_chrysostoma",1991,1
"d108_-56_-66","Thalassarche_melanophrys",1991,2
"d108_-56_-68","Daption_capense",1991,24
"d108_-56_-68","Macronectes_spp.",1991,1
"d108_-56_-68","Oceanites_oceanicus",1991,2
"d108_-56_-68","Pachyptila_vittata",1991,4
"d108_-56_-68","Puffinus_griseus",1991,1
"d108_-56_-68","Thalassarche_chrysostoma",1991,3
"d108_-56_-68","Thalassarche_melanophrys",1991,8
"d108_-56_-70","Daption_capense",1991,7
"d108_-56_-70","Diomedea_exulans",1991,3
"d108_-56_-70","Macronectes_spp.",1991,1
"d108_-56_-70","Oceanites_oceanicus",1991,14
"d108_-56_-70","Pachyptila_spp.",1991,12
"d108_-56_-70","Procellaria_cinerea",1991,2
"d108_-56_-70","Thalassarche_chrysostoma",1991,1
"d108_-56_-70","Thalassarche_melanophrys",1991,1
"d108_-56_-84","Phoebetria_palpebrata",1991,1
"d108_-56_-86","Fregetta_tropica",1991,1
"d108_-56_-86","Pterodroma_lessonii",1991,1
"d108_-56_-86","Thalassarche_chrysostoma",1991,1
"d108_-56_-88","Diomedea_exulans",1991,2
"d108_-56_-88","Fulmarus_glacialoides",1991,1
"d108_-56_-88","Macronectes_spp.",1991,3
"d108_-56_-88","Phoebetria_palpebrata",1991,1
"d108_-56_-88","Thalassarche_chrysostoma",1991,3
"d108_-56_-88","Thalassarche_melanophrys",1991,4
"d108_-56_100","Balaenoptera_borealis",1980,4
"d108_-56_100","Daption_capense",1985,1
"d108_-56_100","Diomedea_exulans",1984,1
"d108_-56_100","Diomedea_exulans",2002,4
"d108_-56_100","Fulmarus_glacialoides",1985,1
"d108_-56_100","Halobaena_caerulea",1984,13
"d108_-56_100","Halobaena_caerulea",1985,9
"d108_-56_100","Halobaena_caerulea",2002,2
"d108_-56_100","Macronectes_spp.",1985,1
"d108_-56_100","Oceanites_oceanicus",1981,5
"d108_-56_100","Oceanites_oceanicus",1982,11
"d108_-56_100","Oceanites_oceanicus",1984,9
"d108_-56_100","Pachyptila_belcheri",2002,1
"d108_-56_100","Pachyptila_crassirostris_eatoni",2002,1
"d108_-56_100","Pachyptila_spp.",1981,11
"d108_-56_100","Pachyptila_spp.",1984,113
"d108_-56_100","Pachyptila_spp.",2002,134
"d108_-56_100","Pelecanoides_spp.",1985,6
"d108_-56_100","Pelecanoides_spp.",2002,2
"d108_-56_100","Pelecanoides_urinatrix",2002,2
"d108_-56_100","Phoebetria_fusca",2002,2
"d108_-56_100","Phoebetria_palpebrata",1981,1
"d108_-56_100","Procellaria_aequinoctialis",1984,23
"d108_-56_100","Procellaria_aequinoctialis",2002,31
"d108_-56_100","Procellaria_cinerea",1981,1
"d108_-56_100","Procellaria_cinerea",2002,7
"d108_-56_100","Pterodroma_inexpectata",1981,1
"d108_-56_100","Pterodroma_lessonii",1981,4
"d108_-56_100","Pterodroma_lessonii",2002,2
"d108_-56_100","Pterodroma_macroptera",2002,3
"d108_-56_100","Pterodroma_mollis",2002,12
"d108_-56_100","Puffinus_griseus",2002,5
"d108_-56_100","Puffinus_spp.",1981,37
"d108_-56_100","Puffinus_spp._indet",2002,25
"d108_-56_100","Thalassarche_chrysostoma",1981,2
"d108_-56_100","Thalassoica_antarctica",1982,30
"d108_-56_100","Thalassoica_antarctica",1985,5
"d108_-56_102","Daption_capense",1985,2
"d108_-56_102","Fregetta_tropica",1985,3
"d108_-56_102","Fregetta_tropica",1992,1
"d108_-56_102","Fulmarus_glacialoides",1999,2
"d108_-56_102","Halobaena_caerulea",1984,9
"d108_-56_102","Halobaena_caerulea",1985,5
"d108_-56_102","Halobaena_caerulea",1992,5
"d108_-56_102","Halobaena_caerulea",1999,2
"d108_-56_102","Oceanites_oceanicus",1984,1
"d108_-56_102","Oceanites_oceanicus",1985,4
"d108_-56_102","Pachyptila_belcheri",1992,6
"d108_-56_102","Pachyptila_crassirostris_eatoni",2002,15
"d108_-56_102","Pachyptila_desolata",1985,71
"d108_-56_102","Pachyptila_salvini",1992,10
"d108_-56_102","Pachyptila_spp.",1984,40
"d108_-56_102","Pachyptila_spp.",1992,16
"d108_-56_102","Pachyptila_spp.",2002,3
"d108_-56_102","Pelecanoides_spp.",1992,134
"d108_-56_102","Pelecanoides_urinatrix",1992,62
"d108_-56_102","Phoebetria_palpebrata",1985,1
"d108_-56_102","Phoebetria_palpebrata",1992,1
"d108_-56_102","Phoebetria_palpebrata",1999,2
"d108_-56_102","Procellaria_aequinoctialis",1984,11
"d108_-56_102","Procellaria_aequinoctialis",1985,52
"d108_-56_102","Procellaria_aequinoctialis",1992,1
"d108_-56_102","Procellaria_aequinoctialis",2002,5
"d108_-56_102","Pterodroma_inexpectata",1985,1
"d108_-56_102","Pterodroma_inexpectata",1992,12
"d108_-56_102","Pterodroma_lessonii",1985,2
"d108_-56_102","Pterodroma_lessonii",1992,2
"d108_-56_102","Pterodroma_lessonii",2002,5
"d108_-56_102","Puffinus_assimilis",1999,1
"d108_-56_102","Puffinus_griseus",2002,40
"d108_-56_102","Puffinus_spp.",1985,101
"d108_-56_102","Puffinus_spp._indet",2002,32
"d108_-56_102","Puffinus_tenuirostris",1992,164
"d108_-56_102","Thalassoica_antarctica",1999,3
"d108_-56_104","Daption_capense",1985,1
"d108_-56_104","Daption_capense",1999,5
"d108_-56_104","Delphinidae_sp.",1999,3
"d108_-56_104","Fulmarus_glacialoides",1999,1
"d108_-56_104","Halobaena_caerulea",1985,4
"d108_-56_104","Halobaena_caerulea",1992,4
"d108_-56_104","Halobaena_caerulea",1999,1
"d108_-56_104","Lagenorhynchus_obliquidens",1982,4
"d108_-56_104","Lugensa_brevirostris",2004,6
"d108_-56_104","Macronectes_giganteus",1998,1
"d108_-56_104","Macronectes_giganteus",2004,1
"d108_-56_104","Macronectes_spp.",1985,1
"d108_-56_104","Macronectes_spp.",1987,1
"d108_-56_104","Macronectes_spp.",2004,1
"d108_-56_104","Oceanites_oceanicus",1985,1
"d108_-56_104","Oceanites_oceanicus",1992,1
"d108_-56_104","Pachyptila_belcheri",1992,20
"d108_-56_104","Pachyptila_desolata",1985,18
"d108_-56_104","Pachyptila_desolata",2004,6
"d108_-56_104","Pachyptila_salvini",1992,8
"d108_-56_104","Pachyptila_spp.",1987,1
"d108_-56_104","Pachyptila_spp.",1992,8
"d108_-56_104","Pachyptila_spp.",1999,2
"d108_-56_104","Pelecanoides_spp.",1992,36
"d108_-56_104","Pelecanoides_urinatrix",1992,46
"d108_-56_104","Pelecanoides_urinatrix",1998,1
"d108_-56_104","Phoebetria_palpebrata",2004,1
"d108_-56_104","Procellaria_aequinoctialis",1985,49
"d108_-56_104","Procellaria_aequinoctialis",1992,6
"d108_-56_104","Procellaria_aequinoctialis",2004,2
"d108_-56_104","Pterodroma_inexpectata",1992,1
"d108_-56_104","Pterodroma_inexpectata",2004,2
"d108_-56_104","Pterodroma_lessonii",1987,6
"d108_-56_104","Pterodroma_lessonii",1992,2
"d108_-56_104","Pterodroma_lessonii",1998,1
"d108_-56_104","Pterodroma_lessonii",2004,10
"d108_-56_104","Puffinus_spp.",1987,18
"d108_-56_104","Puffinus_tenuirostris",1992,31
"d108_-56_104","Thalassarche_melanophrys",1998,1
"d108_-56_104","Thalassoica_antarctica",1985,3
"d108_-56_104","Thalassoica_antarctica",1999,6
"d108_-56_106","Diomedea_exulans",1987,1
"d108_-56_106","Fulmarus_glacialoides",1999,2
"d108_-56_106","Halobaena_caerulea",1984,4
"d108_-56_106","Halobaena_caerulea",1985,4
"d108_-56_106","Halobaena_caerulea",1999,8
"d108_-56_106","Lugensa_brevirostris",2004,98
"d108_-56_106","Oceanites_oceanicus",1984,1
"d108_-56_106","Oceanites_oceanicus",2004,4
"d108_-56_106","Pachyptila_desolata",1985,2
"d108_-56_106","Pachyptila_desolata",2004,11
"d108_-56_106","Pachyptila_salvini",1992,5
"d108_-56_106","Pachyptila_spp.",1984,16
"d108_-56_106","Pachyptila_spp.",1985,9
"d108_-56_106","Pachyptila_spp.",1987,1
"d108_-56_106","Pelecanoides_spp.",1985,1
"d108_-56_106","Pelecanoides_spp.",1992,8
"d108_-56_106","Pelecanoides_spp.",2004,4
"d108_-56_106","Pelecanoides_urinatrix",1992,5
"d108_-56_106","Pelecanoides_urinatrix",1998,2
"d108_-56_106","Procellaria_aequinoctialis",1985,28
"d108_-56_106","Procellaria_aequinoctialis",1987,4
"d108_-56_106","Procellaria_aequinoctialis",1998,4
"d108_-56_106","Procellaria_aequinoctialis",2004,22
"d108_-56_106","Pterodroma_inexpectata",2004,1
"d108_-56_106","Pterodroma_lessonii",1985,5
"d108_-56_106","Pterodroma_lessonii",1987,1
"d108_-56_106","Pterodroma_lessonii",1992,2
"d108_-56_106","Pterodroma_lessonii",2004,7
"d108_-56_106","Puffinus_spp.",1987,18
"d108_-56_106","Puffinus_tenuirostris",1992,1
"d108_-56_106","Thalassarche_carteri",1987,1
"d108_-56_106","Thalassarche_melanophrys",1985,3
"d108_-56_106","Thalassarche_melanophrys",1987,4
"d108_-56_106","Thalassoica_antarctica",1985,1
"d108_-56_106","Thalassoica_antarctica",1999,2
"d108_-56_108","Arctocephalus_gazella",1985,1
"d108_-56_108","Daption_capense",1985,1
"d108_-56_108","Daption_capense",1999,14
"d108_-56_108","Diomedea_exulans",1985,1
"d108_-56_108","Diomedea_exulans",1987,2
"d108_-56_108","Fregetta_tropica",1984,7
"d108_-56_108","Fregetta_tropica",1985,2
"d108_-56_108","Halobaena_caerulea",1985,2
"d108_-56_108","Halobaena_caerulea",1992,1
"d108_-56_108","Halobaena_caerulea",1999,4
"d108_-56_108","Lugensa_brevirostris",2004,28
"d108_-56_108","Oceanites_oceanicus",1984,1
"d108_-56_108","Oceanites_oceanicus",1985,2
"d108_-56_108","Pachyptila_belcheri",1992,17
"d108_-56_108","Pachyptila_desolata",1985,927
"d108_-56_108","Pachyptila_desolata",2004,12
"d108_-56_108","Pachyptila_salvini",1992,4
"d108_-56_108","Pachyptila_spp.",1984,39
"d108_-56_108","Pachyptila_spp.",1992,5
"d108_-56_108","Pelecanoides_spp.",1985,1
"d108_-56_108","Pelecanoides_spp.",1992,19
"d108_-56_108","Pelecanoides_urinatrix",1992,16
"d108_-56_108","Phoebetria_palpebrata",1985,1
"d108_-56_108","Phoebetria_palpebrata",1992,2
"d108_-56_108","Phoebetria_palpebrata",2004,1
"d108_-56_108","Procellaria_aequinoctialis",1985,43
"d108_-56_108","Procellaria_aequinoctialis",1987,4
"d108_-56_108","Procellaria_aequinoctialis",2004,6
"d108_-56_108","Pterodroma_inexpectata",1984,1
"d108_-56_108","Pterodroma_inexpectata",1992,2
"d108_-56_108","Pterodroma_inexpectata",2004,2
"d108_-56_108","Pterodroma_lessonii",1984,1
"d108_-56_108","Pterodroma_lessonii",1985,2
"d108_-56_108","Pterodroma_lessonii",1987,2
"d108_-56_108","Pterodroma_lessonii",1992,7
"d108_-56_108","Pterodroma_lessonii",2004,9
"d108_-56_108","Pterodroma_macroptera",1999,1
"d108_-56_108","Puffinus_spp.",1984,120
"d108_-56_108","Puffinus_spp.",1987,530
"d108_-56_108","Puffinus_tenuirostris",1992,116
"d108_-56_108","Thalassarche_chrysostoma",1985,1
"d108_-56_108","Thalassarche_melanophrys",1985,1
"d108_-56_108","Thalassarche_melanophrys",1987,5
"d108_-56_108","Thalassoica_antarctica",1985,2
"d108_-56_108","Thalassoica_antarctica",1999,2
"d108_-56_110","Arctocephalus_gazella",1985,3
"d108_-56_110","Daption_capense",1985,1
"d108_-56_110","Daption_capense",1999,11
"d108_-56_110","Diomedea_exulans",1985,3
"d108_-56_110","Diomedea_exulans",1990,3
"d108_-56_110","Fregetta_tropica",1984,5
"d108_-56_110","Fregetta_tropica",1985,8
"d108_-56_110","Fregetta_tropica",2001,6
"d108_-56_110","Fulmarus_glacialoides",1985,1
"d108_-56_110","Fulmarus_glacialoides",1999,1
"d108_-56_110","Halobaena_caerulea",1985,5
"d108_-56_110","Halobaena_caerulea",1992,3
"d108_-56_110","Halobaena_caerulea",1999,7
"d108_-56_110","Halobaena_caerulea",2001,3
"d108_-56_110","Hyperoodon_planifrons",1985,1
"d108_-56_110","Lugensa_brevirostris",1985,1
"d108_-56_110","Macronectes_giganteus",1985,1
"d108_-56_110","Macronectes_giganteus",1992,1
"d108_-56_110","Macronectes_giganteus",1999,1
"d108_-56_110","Macronectes_giganteus",2001,2
"d108_-56_110","Macronectes_spp.",1985,1
"d108_-56_110","Oceanites_oceanicus",1982,2
"d108_-56_110","Oceanites_oceanicus",1985,1
"d108_-56_110","Oceanites_oceanicus",1988,1
"d108_-56_110","Oceanites_oceanicus",1990,4
"d108_-56_110","Pachyptila_belcheri",1992,18
"d108_-56_110","Pachyptila_desolata",1984,75
"d108_-56_110","Pachyptila_desolata",1985,297
"d108_-56_110","Pachyptila_desolata",2001,8
"d108_-56_110","Pachyptila_salvini",1992,2
"d108_-56_110","Pachyptila_spp.",1984,181
"d108_-56_110","Pachyptila_spp.",1985,9
"d108_-56_110","Pachyptila_spp.",1988,4
"d108_-56_110","Pachyptila_spp.",1992,10
"d108_-56_110","Pachyptila_spp.",2001,9
"d108_-56_110","Pelecanoides_spp.",1985,7
"d108_-56_110","Pelecanoides_urinatrix",1992,6
"d108_-56_110","Phoebetria_palpebrata",1985,1
"d108_-56_110","Phoebetria_palpebrata",2001,1
"d108_-56_110","Procellaria_aequinoctialis",1985,49
"d108_-56_110","Procellaria_aequinoctialis",1988,3
"d108_-56_110","Procellaria_aequinoctialis",1990,15
"d108_-56_110","Pterodroma_inexpectata",1985,1
"d108_-56_110","Pterodroma_inexpectata",1999,1
"d108_-56_110","Pterodroma_lessonii",1982,1
"d108_-56_110","Pterodroma_lessonii",1985,1
"d108_-56_110","Pterodroma_lessonii",1988,2
"d108_-56_110","Pterodroma_lessonii",2001,4
"d108_-56_110","Puffinus_griseus",1982,250
"d108_-56_110","Puffinus_griseus",2001,531
"d108_-56_110","Puffinus_spp.",1984,1402
"d108_-56_110","Puffinus_spp.",1988,2
"d108_-56_110","Puffinus_spp.",2001,3
"d108_-56_110","Puffinus_tenuirostris",1992,14
"d108_-56_110","Sterna_paradisaea",1985,1
"d108_-56_110","Thalassarche_chrysostoma",1985,1
"d108_-56_110","Thalassarche_melanophrys",2001,1
"d108_-56_110","Thalassoica_antarctica",1985,4
"d108_-56_110","Thalassoica_antarctica",1999,4
"d108_-56_112","Balaenoptera_acutorostrata",1979,1
"d108_-56_112","Daption_capense",1985,2
"d108_-56_112","Diomedea_exulans",1982,1
"d108_-56_112","Diomedea_exulans",1985,5
"d108_-56_112","Fregetta_tropica",1984,11
"d108_-56_112","Fregetta_tropica",1985,10
"d108_-56_112","Fregetta_tropica",2001,3
"d108_-56_112","Halobaena_caerulea",1985,3
"d108_-56_112","Lugensa_brevirostris",1985,2
"d108_-56_112","Macronectes_halli",1982,1
"d108_-56_112","Macronectes_halli",1985,1
"d108_-56_112","Macronectes_spp.",1985,1
"d108_-56_112","Oceanites_oceanicus",1984,1
"d108_-56_112","Oceanites_oceanicus",1985,8
"d108_-56_112","Oceanites_oceanicus",1990,1
"d108_-56_112","Pachyptila_desolata",1985,65
"d108_-56_112","Pachyptila_desolata",1990,7
"d108_-56_112","Pachyptila_desolata",2001,3
"d108_-56_112","Pachyptila_salvini",2001,7
"d108_-56_112","Pachyptila_spp.",1982,2
"d108_-56_112","Pachyptila_spp.",1984,116
"d108_-56_112","Pachyptila_spp.",1985,12
"d108_-56_112","Pachyptila_spp.",1988,4
"d108_-56_112","Pachyptila_spp.",1990,2
"d108_-56_112","Pachyptila_spp.",1991,1
"d108_-56_112","Pachyptila_spp.",2001,43
"d108_-56_112","Pelecanoides_spp.",1984,1
"d108_-56_112","Pelecanoides_spp.",1985,1
"d108_-56_112","Pelecanoides_spp.",2001,2
"d108_-56_112","Phoebetria_fusca",1988,1
"d108_-56_112","Phoebetria_palpebrata",1982,1
"d108_-56_112","Phoebetria_palpebrata",1985,2
"d108_-56_112","Procellaria_aequinoctialis",1984,1
"d108_-56_112","Procellaria_aequinoctialis",1985,33
"d108_-56_112","Procellaria_aequinoctialis",1988,7
"d108_-56_112","Procellaria_aequinoctialis",1990,7
"d108_-56_112","Pterodroma_inexpectata",2001,2
"d108_-56_112","Pterodroma_lessonii",1982,8
"d108_-56_112","Pterodroma_lessonii",1984,1
"d108_-56_112","Pterodroma_lessonii",1985,4
"d108_-56_112","Pterodroma_lessonii",1988,3
"d108_-56_112","Pterodroma_lessonii",2001,7
"d108_-56_112","Puffinus_griseus",1982,274
"d108_-56_112","Puffinus_griseus",1984,49
"d108_-56_112","Puffinus_griseus",1985,1
"d108_-56_112","Puffinus_griseus",1988,3
"d108_-56_112","Puffinus_griseus",2001,2
"d108_-56_112","Puffinus_spp.",1984,406
"d108_-56_112","Puffinus_spp.",1985,307
"d108_-56_112","Puffinus_spp.",2001,2
"d108_-56_112","Puffinus_tenuirostris",1984,288
"d108_-56_112","Puffinus_tenuirostris",1985,51
"d108_-56_112","Puffinus_tenuirostris",1991,1
"d108_-56_112","Sterna_paradisaea",1985,1
"d108_-56_112","Thalassarche_bulleri",1991,2
"d108_-56_112","Thalassarche_melanophrys",1988,1
"d108_-56_112","Thalassoica_antarctica",1985,1
"d108_-56_114","Diomedea_exulans",1985,2
"d108_-56_114","Diomedea_exulans",1998,2
"d108_-56_114","Diomedea_exulans",2001,1
"d108_-56_114","Fregetta_tropica",1985,11
"d108_-56_114","Fulmarus_glacialoides",2002,2
"d108_-56_114","Halobaena_caerulea",1995,3
"d108_-56_114","Lugensa_brevirostris",1998,5
"d108_-56_114","Macronectes_giganteus",1985,1
"d108_-56_114","Macronectes_giganteus",2001,1
"d108_-56_114","Oceanites_oceanicus",1985,2
"d108_-56_114","Oceanites_oceanicus",1998,1
"d108_-56_114","Pachyptila_desolata",1985,65
"d108_-56_114","Pachyptila_salvini",2002,1
"d108_-56_114","Pachyptila_spp.",1985,5
"d108_-56_114","Pachyptila_spp.",1995,8
"d108_-56_114","Pachyptila_spp.",1998,2
"d108_-56_114","Pachyptila_spp.",2001,7
"d108_-56_114","Pachyptila_spp.",2002,1
"d108_-56_114","Pachyptila_turtur",2001,4
"d108_-56_114","Pelecanoides_spp.",1995,1
"d108_-56_114","Pelecanoides_spp.",2001,2
"d108_-56_114","Phoebetria_palpebrata",1984,1
"d108_-56_114","Phoebetria_palpebrata",1995,7
"d108_-56_114","Procellaria_aequinoctialis",1985,13
"d108_-56_114","Procellaria_aequinoctialis",1995,1
"d108_-56_114","Procellaria_aequinoctialis",2002,5
"d108_-56_114","Pterodroma_inexpectata",1995,2
"d108_-56_114","Pterodroma_lessonii",1985,3
"d108_-56_114","Pterodroma_lessonii",2001,5
"d108_-56_114","Pterodroma_white-headed_sp",1998,4
"d108_-56_114","Pterodroma_white-headed_sp",2002,1
"d108_-56_114","Puffinus_griseus",1985,1
"d108_-56_114","Puffinus_griseus",2001,21
"d108_-56_114","Puffinus_spp.",1982,10
"d108_-56_114","Puffinus_spp.",1984,17
"d108_-56_114","Puffinus_spp.",1985,264
"d108_-56_114","Puffinus_spp._indet",2001,12
"d108_-56_114","Puffinus_tenuirostris",1985,1
"d108_-56_114","Puffinus_tenuirostris",2001,1
"d108_-56_114","Puffinus_tenuirostris",2002,12
"d108_-56_114","Sterna_paradisaea",1985,2
"d108_-56_114","Thalassarche_chrysostoma",1985,1
