"r","datasetID","site","turnover","numnon"
"21","259","1","0.551020408163265","584"
"22","259","1","0.519230769230769","584"
"23","259","1","0.5","584"
"24","259","1","0.56","584"
"25","259","1","0.568627450980392","584"
"26","259","1","0.66","584"
"27","259","1","0.596153846153846","584"
"28","259","1","0.612244897959184","584"
"29","259","1","0.596153846153846","584"
"30","259","1","0.615384615384615","584"
"31","259","1","0.666666666666667","584"
"32","259","1","0.566037735849057","584"
"33","259","1","0.592592592592593","584"
"34","259","1","0.60377358490566","584"
"35","259","1","0.541666666666667","584"
"36","259","1","0.588235294117647","584"
"37","259","1","0.557692307692308","584"
"38","259","1","0.604166666666667","584"
"39","259","1","0.5625","584"
"40","259","1","0.625","584"
"41","259","1","0.538461538461538","584"
"42","259","1","0.520833333333333","584"
"43","259","1","0.596153846153846","584"
"44","259","1","0.574468085106383","584"
"45","259","1","0.612244897959184","584"
"46","259","1","0.529411764705882","584"
"47","259","1","0.5","584"
"48","259","1","0.591836734693878","584"
"49","259","1","0.48936170212766","584"
"50","259","1","0.6","584"
"51","259","1","0.557692307692308","584"
"52","259","1","0.531914893617021","584"
"53","259","1","0.596153846153846","584"
"54","259","1","0.538461538461538","584"
"55","259","1","0.528301886792453","584"
"56","259","1","0.692307692307692","584"
"57","259","1","0.653846153846154","584"
"58","259","1","0.54","584"
"59","259","1","0.576923076923077","584"
"60","259","1","0.576923076923077","584"
"61","259","1","0.627450980392157","584"
"62","259","1","0.551020408163265","584"
"63","259","1","0.557692307692308","584"
"64","259","1","0.56","584"
"65","259","1","0.509803921568627","584"
"66","259","1","0.458333333333333","584"
"67","259","1","0.6","584"
"68","259","1","0.574468085106383","584"
"69","259","1","0.5","584"
"70","259","1","0.591836734693878","584"
"71","259","1","0.58","584"
"72","259","1","0.576923076923077","584"
"73","259","1","0.52","584"
"74","259","1","0.571428571428571","584"
"75","259","1","0.551020408163265","584"
"76","259","1","0.551020408163265","584"
"77","259","1","0.571428571428571","584"
"78","259","1","0.584905660377358","584"
"79","259","1","0.489795918367347","584"
"80","259","1","0.615384615384615","584"
"81","259","1","0.54","584"
"82","259","1","0.549019607843137","584"
"83","259","1","0.607843137254902","584"
"84","259","1","0.52","584"
"85","259","1","0.549019607843137","584"
"86","259","1","0.530612244897959","584"
"87","259","1","0.5625","584"
"88","259","1","0.56","584"
"89","259","1","0.478260869565217","584"
"90","259","1","0.673076923076923","584"
"91","259","1","0.584905660377358","584"
"92","259","1","0.510204081632653","584"
"93","259","1","0.58","584"
"94","259","1","0.549019607843137","584"
"95","259","1","0.557692307692308","584"
"96","259","1","0.584905660377358","584"
"97","259","1","0.538461538461538","584"
"98","259","1","0.66","584"
"99","259","1","0.62962962962963","584"
"100","259","1","0.64","584"
"1","261","1","0.466666666666667","200"
"2","261","1","0.647058823529412","200"
"3","261","1","0.588235294117647","200"
"4","261","1","0.529411764705882","200"
"5","261","1","0.5","200"
"6","261","1","0.533333333333333","200"
"7","261","1","0.666666666666667","200"
"8","261","1","0.722222222222222","200"
"9","261","1","0.461538461538462","200"
"10","261","1","0.705882352941176","200"
"11","261","1","0.5","200"
"12","261","1","0.529411764705882","200"
"13","261","1","0.5","200"
"14","261","1","0.529411764705882","200"
"15","261","1","0.611111111111111","200"
"16","261","1","0.6","200"
"17","261","1","0.588235294117647","200"
"18","261","1","0.588235294117647","200"
"19","261","1","0.470588235294118","200"
"20","261","1","0.6","200"
"21","261","1","0.571428571428571","200"
"22","261","1","0.5","200"
"23","261","1","0.357142857142857","200"
"24","261","1","0.6875","200"
"25","261","1","0.428571428571429","200"
"26","261","1","0.533333333333333","200"
"27","261","1","0.833333333333333","200"
"28","261","1","0.5625","200"
"29","261","1","0.611111111111111","200"
"30","261","1","0.533333333333333","200"
"31","261","1","0.428571428571429","200"
"32","261","1","0.555555555555556","200"
"33","261","1","0.571428571428571","200"
"34","261","1","0.470588235294118","200"
"35","261","1","0.5625","200"
"36","261","1","0.529411764705882","200"
"37","261","1","0.533333333333333","200"
"38","261","1","0.588235294117647","200"
"39","261","1","0.5","200"
"40","261","1","0.538461538461538","200"
"41","261","1","0.611111111111111","200"
"42","261","1","0.555555555555556","200"
"43","261","1","0.625","200"
"44","261","1","0.470588235294118","200"
"45","261","1","0.6875","200"
"46","261","1","0.647058823529412","200"
"47","261","1","0.307692307692308","200"
"48","261","1","0.375","200"
"49","261","1","0.529411764705882","200"
"50","261","1","0.4375","200"
"51","261","1","0.4375","200"
"52","261","1","0.5","200"
"53","261","1","0.705882352941176","200"
"54","261","1","0.5","200"
"55","261","1","0.466666666666667","200"
"56","261","1","0.5625","200"
"57","261","1","0.466666666666667","200"
"58","261","1","0.411764705882353","200"
"59","261","1","0.533333333333333","200"
"60","261","1","0.75","200"
"61","261","1","0.4375","200"
"62","261","1","0.571428571428571","200"
"63","261","1","0.5625","200"
"64","261","1","0.5","200"
"65","261","1","0.5","200"
"66","261","1","0.466666666666667","200"
"67","261","1","0.466666666666667","200"
"68","261","1","0.625","200"
"69","261","1","0.4375","200"
"70","261","1","0.333333333333333","200"
"71","261","1","0.588235294117647","200"
"72","261","1","0.642857142857143","200"
"73","261","1","0.466666666666667","200"
"74","261","1","0.538461538461538","200"
"75","261","1","0.8125","200"
"76","261","1","0.529411764705882","200"
"77","261","1","0.533333333333333","200"
"78","261","1","0.666666666666667","200"
"79","261","1","0.533333333333333","200"
"80","261","1","0.5","200"
"81","261","1","0.705882352941176","200"
"82","261","1","0.666666666666667","200"
"83","261","1","0.4375","200"
"84","261","1","0.6875","200"
"85","261","1","0.5","200"
"86","261","1","0.461538461538462","200"
"87","261","1","0.333333333333333","200"
"88","261","1","0.6875","200"
"89","261","1","0.352941176470588","200"
"90","261","1","0.5","200"
"91","261","1","0.466666666666667","200"
"92","261","1","0.6875","200"
"93","261","1","0.6","200"
"94","261","1","0.8","200"
"95","261","1","0.588235294117647","200"
"96","261","1","0.5","200"
"97","261","1","0.588235294117647","200"
"98","261","1","0.4","200"
"99","261","1","0.6875","200"
"100","261","1","0.647058823529412","200"
"1","263","1","0.8","127"
"2","263","1","0.333333333333333","127"
"3","263","1","0.5","127"
"4","263","1","0.666666666666667","127"
"5","263","1","0.8","127"
"6","263","1","0.166666666666667","127"
"7","263","1","0.6","127"
"8","263","1","0.5","127"
"9","263","1","0.5","127"
"10","263","1","0.333333333333333","127"
"11","263","1","1","127"
"12","263","1","0.333333333333333","127"
"13","263","1","0.833333333333333","127"
"14","263","1","0.833333333333333","127"
"15","263","1","0.333333333333333","127"
"16","263","1","0.5","127"
"17","263","1","0.833333333333333","127"
"18","263","1","0.666666666666667","127"
"19","263","1","0.5","127"
"20","263","1","0.8","127"
"21","263","1","0.666666666666667","127"
"22","263","1","0.5","127"
"23","263","1","0.666666666666667","127"
"24","263","1","0.333333333333333","127"
"25","263","1","0.5","127"
"26","263","1","0.8","127"
"27","263","1","0.5","127"
"28","263","1","0.666666666666667","127"
"29","263","1","0.666666666666667","127"
"30","263","1","0.2","127"
"31","263","1","0.6","127"
"32","263","1","0.5","127"
"33","263","1","0.666666666666667","127"
"34","263","1","0.5","127"
"35","263","1","0.6","127"
"36","263","1","0.25","127"
"37","263","1","0","127"
"38","263","1","0.2","127"
"39","263","1","0.2","127"
"40","263","1","0.5","127"
"41","263","1","0.5","127"
"42","263","1","0.333333333333333","127"
"43","263","1","0.333333333333333","127"
"44","263","1","0.833333333333333","127"
"45","263","1","0.666666666666667","127"
"46","263","1","0.6","127"
"47","263","1","0.5","127"
"48","263","1","0.5","127"
"49","263","1","0.6","127"
"50","263","1","0.5","127"
"51","263","1","0.666666666666667","127"
"52","263","1","0.666666666666667","127"
"53","263","1","0.833333333333333","127"
"54","263","1","0.333333333333333","127"
"55","263","1","0.2","127"
"56","263","1","0.5","127"
"57","263","1","0.8","127"
"58","263","1","0.333333333333333","127"
"59","263","1","0","127"
"60","263","1","0.833333333333333","127"
"61","263","1","0.5","127"
"62","263","1","0.5","127"
"63","263","1","0.333333333333333","127"
"64","263","1","0.6","127"
"65","263","1","0.666666666666667","127"
"66","263","1","0.333333333333333","127"
"67","263","1","0.5","127"
"68","263","1","0.4","127"
"69","263","1","0.5","127"
"70","263","1","0.333333333333333","127"
"71","263","1","0.6","127"
"72","263","1","0.5","127"
"73","263","1","0.6","127"
"74","263","1","0.2","127"
"75","263","1","0.5","127"
"76","263","1","0.833333333333333","127"
"77","263","1","0.25","127"
"78","263","1","0.5","127"
"79","263","1","0.5","127"
"80","263","1","0.666666666666667","127"
"81","263","1","0.833333333333333","127"
"82","263","1","1","127"
"83","263","1","0.25","127"
"84","263","1","0.6","127"
"85","263","1","0.666666666666667","127"
"86","263","1","0.8","127"
"87","263","1","0.666666666666667","127"
"88","263","1","0.6","127"
"89","263","1","0.6","127"
"90","263","1","0.6","127"
"91","263","1","0.2","127"
"92","263","1","0.2","127"
"93","263","1","0.6","127"
"94","263","1","0.333333333333333","127"
"95","263","1","0.5","127"
"96","263","1","0.4","127"
"97","263","1","0.5","127"
"98","263","1","0.666666666666667","127"
"99","263","1","0.5","127"
"100","263","1","0","127"
"1","264","cm","0.352941176470588","1268"
"2","264","cm","0.352941176470588","1268"
"3","264","cm","0.371428571428571","1268"
"4","264","cm","0.294117647058823","1268"
"5","264","cm","0.235294117647059","1268"
"6","264","cm","0.342857142857143","1268"
"7","264","cm","0.342857142857143","1268"
"8","264","cm","0.342857142857143","1268"
"9","264","cm","0.257142857142857","1268"
"10","264","cm","0.285714285714286","1268"
"11","264","cm","0.342857142857143","1268"
"12","264","cm","0.285714285714286","1268"
"13","264","cm","0.314285714285714","1268"
"14","264","cm","0.294117647058823","1268"
"15","264","cm","0.342857142857143","1268"
"16","264","cm","0.342857142857143","1268"
"17","264","cm","0.285714285714286","1268"
"18","264","cm","0.342857142857143","1268"
"19","264","cm","0.264705882352941","1268"
"20","264","cm","0.352941176470588","1268"
"21","264","cm","0.242424242424242","1268"
"22","264","cm","0.294117647058823","1268"
"23","264","cm","0.314285714285714","1268"
"24","264","cm","0.294117647058823","1268"
"25","264","cm","0.28125","1268"
"26","264","cm","0.371428571428571","1268"
"27","264","cm","0.264705882352941","1268"
"28","264","cm","0.342857142857143","1268"
"29","264","cm","0.314285714285714","1268"
"30","264","cm","0.411764705882353","1268"
"31","264","cm","0.352941176470588","1268"
"32","264","cm","0.285714285714286","1268"
"33","264","cm","0.264705882352941","1268"
"34","264","cm","0.290322580645161","1268"
"35","264","cm","0.294117647058823","1268"
"36","264","cm","0.314285714285714","1268"
"37","264","cm","0.4","1268"
"38","264","cm","0.285714285714286","1268"
"39","264","cm","0.323529411764706","1268"
"40","264","cm","0.257142857142857","1268"
"41","264","cm","0.342857142857143","1268"
"42","264","cm","0.294117647058823","1268"
"43","264","cm","0.264705882352941","1268"
"44","264","cm","0.342857142857143","1268"
"45","264","cm","0.314285714285714","1268"
"46","264","cm","0.314285714285714","1268"
"47","264","cm","0.363636363636364","1268"
"48","264","cm","0.285714285714286","1268"
"49","264","cm","0.294117647058823","1268"
"50","264","cm","0.382352941176471","1268"
"51","264","cm","0.264705882352941","1268"
"52","264","cm","0.342857142857143","1268"
"53","264","cm","0.314285714285714","1268"
"54","264","cm","0.285714285714286","1268"
"55","264","cm","0.264705882352941","1268"
"56","264","cm","0.314285714285714","1268"
"57","264","cm","0.285714285714286","1268"
"58","264","cm","0.352941176470588","1268"
"59","264","cm","0.314285714285714","1268"
"60","264","cm","0.323529411764706","1268"
"61","264","cm","0.314285714285714","1268"
"62","264","cm","0.314285714285714","1268"
"63","264","cm","0.314285714285714","1268"
"64","264","cm","0.257142857142857","1268"
"65","264","cm","0.257142857142857","1268"
"66","264","cm","0.285714285714286","1268"
"67","264","cm","0.314285714285714","1268"
"68","264","cm","0.285714285714286","1268"
"69","264","cm","0.294117647058823","1268"
"70","264","cm","0.285714285714286","1268"
"71","264","cm","0.285714285714286","1268"
"72","264","cm","0.314285714285714","1268"
"73","264","cm","0.314285714285714","1268"
"74","264","cm","0.314285714285714","1268"
"75","264","cm","0.323529411764706","1268"
"76","264","cm","0.342857142857143","1268"
"77","264","cm","0.264705882352941","1268"
"78","264","cm","0.352941176470588","1268"
"79","264","cm","0.242424242424242","1268"
"80","264","cm","0.257142857142857","1268"
"81","264","cm","0.314285714285714","1268"
"82","264","cm","0.314285714285714","1268"
"83","264","cm","0.257142857142857","1268"
"84","264","cm","0.342857142857143","1268"
"85","264","cm","0.285714285714286","1268"
"86","264","cm","0.342857142857143","1268"
"87","264","cm","0.342857142857143","1268"
"88","264","cm","0.294117647058823","1268"
"89","264","cm","0.4","1268"
"90","264","cm","0.314285714285714","1268"
"91","264","cm","0.257142857142857","1268"
"92","264","cm","0.314285714285714","1268"
"93","264","cm","0.371428571428571","1268"
"94","264","cm","0.314285714285714","1268"
"95","264","cm","0.285714285714286","1268"
"96","264","cm","0.411764705882353","1268"
"97","264","cm","0.457142857142857","1268"
"98","264","cm","0.257142857142857","1268"
"99","264","cm","0.264705882352941","1268"
"100","264","cm","0.342857142857143","1268"
"1","265","1","0.15","1051"
"2","265","1","0.333333333333333","1051"
"3","265","1","0.5","1051"
"4","265","1","0.35","1051"
"5","265","1","0.3","1051"
"6","265","1","0.35","1051"
"7","265","1","0.5","1051"
"8","265","1","0.25","1051"
"9","265","1","0.35","1051"
"10","265","1","0.421052631578947","1051"
"11","265","1","0.25","1051"
"12","265","1","0.421052631578947","1051"
"13","265","1","0.166666666666667","1051"
"14","265","1","0.45","1051"
"15","265","1","0.4","1051"
"16","265","1","0.3","1051"
"17","265","1","0.157894736842105","1051"
"18","265","1","0.421052631578947","1051"
"19","265","1","0.166666666666667","1051"
"20","265","1","0.315789473684211","1051"
"21","265","1","0.388888888888889","1051"
"22","265","1","0.35","1051"
"23","265","1","0.35","1051"
"24","265","1","0.315789473684211","1051"
"25","265","1","0.4","1051"
"26","265","1","0.210526315789474","1051"
"27","265","1","0.4","1051"
"28","265","1","0.45","1051"
"29","265","1","0.35","1051"
"30","265","1","0.166666666666667","1051"
"31","265","1","0.333333333333333","1051"
"32","265","1","0.3","1051"
"33","265","1","0.3","1051"
"34","265","1","0.4","1051"
"35","265","1","0.45","1051"
"36","265","1","0.5","1051"
"37","265","1","0.210526315789474","1051"
"38","265","1","0.388888888888889","1051"
"39","265","1","0.388888888888889","1051"
"40","265","1","0.421052631578947","1051"
"41","265","1","0.3","1051"
"42","265","1","0.166666666666667","1051"
"43","265","1","0.35","1051"
"44","265","1","0.473684210526316","1051"
"45","265","1","0.4","1051"
"46","265","1","0.421052631578947","1051"
"47","265","1","0.35","1051"
"48","265","1","0.421052631578947","1051"
"49","265","1","0.4","1051"
"50","265","1","0.55","1051"
"51","265","1","0.473684210526316","1051"
"52","265","1","0.235294117647059","1051"
"53","265","1","0.277777777777778","1051"
"54","265","1","0.210526315789474","1051"
"55","265","1","0.15","1051"
"56","265","1","0.235294117647059","1051"
"57","265","1","0.315789473684211","1051"
"58","265","1","0.315789473684211","1051"
"59","265","1","0.368421052631579","1051"
"60","265","1","0.526315789473684","1051"
"61","265","1","0.25","1051"
"62","265","1","0.222222222222222","1051"
"63","265","1","0.35","1051"
"64","265","1","0.5","1051"
"65","265","1","0.529411764705882","1051"
"66","265","1","0.333333333333333","1051"
"67","265","1","0.3","1051"
"68","265","1","0.35","1051"
"69","265","1","0.222222222222222","1051"
"70","265","1","0.421052631578947","1051"
"71","265","1","0.263157894736842","1051"
"72","265","1","0.222222222222222","1051"
"73","265","1","0.263157894736842","1051"
"74","265","1","0.25","1051"
"75","265","1","0.315789473684211","1051"
"76","265","1","0.25","1051"
"77","265","1","0.2","1051"
"78","265","1","0.315789473684211","1051"
"79","265","1","0.263157894736842","1051"
"80","265","1","0.263157894736842","1051"
"81","265","1","0.263157894736842","1051"
"82","265","1","0.333333333333333","1051"
"83","265","1","0.263157894736842","1051"
"84","265","1","0.35","1051"
"85","265","1","0.166666666666667","1051"
"86","265","1","0.157894736842105","1051"
"87","265","1","0.578947368421053","1051"
"88","265","1","0.444444444444444","1051"
"89","265","1","0.4","1051"
"90","265","1","0.45","1051"
"91","265","1","0.526315789473684","1051"
"92","265","1","0.3","1051"
"93","265","1","0.35","1051"
"94","265","1","0.4","1051"
"95","265","1","0.4","1051"
"96","265","1","0.2","1051"
"97","265","1","0.45","1051"
"98","265","1","0.35","1051"
"99","265","1","0.315789473684211","1051"
"100","265","1","0.210526315789474","1051"
"1","266","1","0.4375","564"
"2","266","1","0.3125","564"
"3","266","1","0.3125","564"
"4","266","1","0.357142857142857","564"
"5","266","1","0.2","564"
"6","266","1","0.4","564"
"7","266","1","0.266666666666667","564"
"8","266","1","0.3125","564"
"9","266","1","0.2","564"
"10","266","1","0.2","564"
"11","266","1","0.5","564"
"12","266","1","0.625","564"
"13","266","1","0.333333333333333","564"
"14","266","1","0.266666666666667","564"
"15","266","1","0.3125","564"
"16","266","1","0.3125","564"
"17","266","1","0.333333333333333","564"
"18","266","1","0.466666666666667","564"
"19","266","1","0.3125","564"
"20","266","1","0.375","564"
"21","266","1","0.375","564"
"22","266","1","0.375","564"
"23","266","1","0.466666666666667","564"
"24","266","1","0.266666666666667","564"
"25","266","1","0.533333333333333","564"
"26","266","1","0.4","564"
"27","266","1","0.375","564"
"28","266","1","0.3125","564"
"29","266","1","0.230769230769231","564"
"30","266","1","0.333333333333333","564"
"31","266","1","0.3125","564"
"32","266","1","0.333333333333333","564"
"33","266","1","0.2","564"
"34","266","1","0.25","564"
"35","266","1","0.2","564"
"36","266","1","0.375","564"
"37","266","1","0.25","564"
"38","266","1","0.5","564"
"39","266","1","0.285714285714286","564"
"40","266","1","0.266666666666667","564"
"41","266","1","0.285714285714286","564"
"42","266","1","0.4375","564"
"43","266","1","0.333333333333333","564"
"44","266","1","0.375","564"
"45","266","1","0.533333333333333","564"
"46","266","1","0.333333333333333","564"
"47","266","1","0.5","564"
"48","266","1","0.214285714285714","564"
"49","266","1","0.307692307692308","564"
"50","266","1","0.133333333333333","564"
"51","266","1","0.333333333333333","564"
"52","266","1","0.266666666666667","564"
"53","266","1","0.4375","564"
"54","266","1","0.5","564"
"55","266","1","0.2","564"
"56","266","1","0.4375","564"
"57","266","1","0.0714285714285714","564"
"58","266","1","0.3125","564"
"59","266","1","0.375","564"
"60","266","1","0.466666666666667","564"
"61","266","1","0.466666666666667","564"
"62","266","1","0.2","564"
"63","266","1","0.3125","564"
"64","266","1","0.375","564"
"65","266","1","0.5625","564"
"66","266","1","0.428571428571429","564"
"67","266","1","0.266666666666667","564"
"68","266","1","0.333333333333333","564"
"69","266","1","0.466666666666667","564"
"70","266","1","0.375","564"
"71","266","1","0.466666666666667","564"
"72","266","1","0.266666666666667","564"
"73","266","1","0.375","564"
"74","266","1","0.466666666666667","564"
"75","266","1","0.2","564"
"76","266","1","0.4375","564"
"77","266","1","0.25","564"
"78","266","1","0.3125","564"
"79","266","1","0.25","564"
"80","266","1","0.466666666666667","564"
"81","266","1","0.375","564"
"82","266","1","0.25","564"
"83","266","1","0.333333333333333","564"
"84","266","1","0.4375","564"
"85","266","1","0.2","564"
"86","266","1","0.25","564"
"87","266","1","0.3125","564"
"88","266","1","0.2","564"
"89","266","1","0.375","564"
"90","266","1","0.466666666666667","564"
"91","266","1","0.5625","564"
"92","266","1","0.2","564"
"93","266","1","0.4375","564"
"94","266","1","0.333333333333333","564"
"95","266","1","0.375","564"
"96","266","1","0.1875","564"
"97","266","1","0.5625","564"
"98","266","1","0.266666666666667","564"
"99","266","1","0.266666666666667","564"
"100","266","1","0.4","564"
"1","267","1","0.222222222222222","193"
"2","267","1","0.333333333333333","193"
"3","267","1","0.333333333333333","193"
"4","267","1","0.333333333333333","193"
"5","267","1","0.125","193"
"6","267","1","0.333333333333333","193"
"7","267","1","0.444444444444444","193"
"8","267","1","0.222222222222222","193"
"9","267","1","0.111111111111111","193"
"10","267","1","0.111111111111111","193"
"11","267","1","0.555555555555556","193"
"12","267","1","0.222222222222222","193"
"13","267","1","0.444444444444444","193"
"14","267","1","0.222222222222222","193"
"15","267","1","0.333333333333333","193"
"16","267","1","0.333333333333333","193"
"17","267","1","0.222222222222222","193"
"18","267","1","0.333333333333333","193"
"19","267","1","0.25","193"
"20","267","1","0.125","193"
"21","267","1","0.222222222222222","193"
"22","267","1","0.444444444444444","193"
"23","267","1","0.333333333333333","193"
"24","267","1","0.333333333333333","193"
"25","267","1","0.444444444444444","193"
"26","267","1","0.222222222222222","193"
"27","267","1","0.444444444444444","193"
"28","267","1","0.333333333333333","193"
"29","267","1","0.333333333333333","193"
"30","267","1","0.333333333333333","193"
"31","267","1","0.333333333333333","193"
"32","267","1","0.333333333333333","193"
"33","267","1","0.333333333333333","193"
"34","267","1","0.5","193"
"35","267","1","0.333333333333333","193"
"36","267","1","0.222222222222222","193"
"37","267","1","0.222222222222222","193"
"38","267","1","0.444444444444444","193"
"39","267","1","0.222222222222222","193"
"40","267","1","0.222222222222222","193"
"41","267","1","0.222222222222222","193"
"42","267","1","0.444444444444444","193"
"43","267","1","0.125","193"
"44","267","1","0.333333333333333","193"
"45","267","1","0.222222222222222","193"
"46","267","1","0.333333333333333","193"
"47","267","1","0.222222222222222","193"
"48","267","1","0.444444444444444","193"
"49","267","1","0.333333333333333","193"
"50","267","1","0.222222222222222","193"
"51","267","1","0.444444444444444","193"
"52","267","1","0.555555555555556","193"
"53","267","1","0.666666666666667","193"
"54","267","1","0.111111111111111","193"
"55","267","1","0.222222222222222","193"
"56","267","1","0.444444444444444","193"
"57","267","1","0.333333333333333","193"
"58","267","1","0.375","193"
"59","267","1","0.333333333333333","193"
"60","267","1","0.111111111111111","193"
"61","267","1","0.333333333333333","193"
"62","267","1","0.222222222222222","193"
"63","267","1","0.25","193"
"64","267","1","0.444444444444444","193"
"65","267","1","0.222222222222222","193"
"66","267","1","0.111111111111111","193"
"67","267","1","0.125","193"
"68","267","1","0.222222222222222","193"
"69","267","1","0.111111111111111","193"
"70","267","1","0.222222222222222","193"
"71","267","1","0.444444444444444","193"
"72","267","1","0.222222222222222","193"
"73","267","1","0.333333333333333","193"
"74","267","1","0.555555555555556","193"
"75","267","1","0.444444444444444","193"
"76","267","1","0.555555555555556","193"
"77","267","1","0.333333333333333","193"
"78","267","1","0.333333333333333","193"
"79","267","1","0.222222222222222","193"
"80","267","1","0.333333333333333","193"
"81","267","1","0.333333333333333","193"
"82","267","1","0.222222222222222","193"
"83","267","1","0.333333333333333","193"
"84","267","1","0.222222222222222","193"
"85","267","1","0.111111111111111","193"
"86","267","1","0.333333333333333","193"
"87","267","1","0.333333333333333","193"
"88","267","1","0.111111111111111","193"
"89","267","1","0.25","193"
"90","267","1","0.111111111111111","193"
"91","267","1","0.222222222222222","193"
"92","267","1","0.375","193"
"93","267","1","0.444444444444444","193"
"94","267","1","0.444444444444444","193"
"95","267","1","0.333333333333333","193"
"96","267","1","0.333333333333333","193"
"97","267","1","0.222222222222222","193"
"98","267","1","0.111111111111111","193"
"99","267","1","0.777777777777778","193"
"100","267","1","0.222222222222222","193"
"1","268","1","0.391304347826087","501"
"2","268","1","0.238095238095238","501"
"3","268","1","0.304347826086957","501"
"4","268","1","0.272727272727273","501"
"5","268","1","0.409090909090909","501"
"6","268","1","0.363636363636364","501"
"7","268","1","0.391304347826087","501"
"8","268","1","0.478260869565217","501"
"9","268","1","0.260869565217391","501"
"10","268","1","0.304347826086957","501"
"11","268","1","0.304347826086957","501"
"12","268","1","0.260869565217391","501"
"13","268","1","0.391304347826087","501"
"14","268","1","0.272727272727273","501"
"15","268","1","0.391304347826087","501"
"16","268","1","0.363636363636364","501"
"17","268","1","0.272727272727273","501"
"18","268","1","0.260869565217391","501"
"19","268","1","0.25","501"
"20","268","1","0.2","501"
"21","268","1","0.347826086956522","501"
"22","268","1","0.454545454545455","501"
"23","268","1","0.217391304347826","501"
"24","268","1","0.521739130434783","501"
"25","268","1","0.428571428571429","501"
"26","268","1","0.521739130434783","501"
"27","268","1","0.285714285714286","501"
"28","268","1","0.260869565217391","501"
"29","268","1","0.304347826086957","501"
"30","268","1","0.347826086956522","501"
"31","268","1","0.347826086956522","501"
"32","268","1","0.391304347826087","501"
"33","268","1","0.347826086956522","501"
"34","268","1","0.238095238095238","501"
"35","268","1","0.304347826086957","501"
"36","268","1","0.347826086956522","501"
"37","268","1","0.260869565217391","501"
"38","268","1","0.272727272727273","501"
"39","268","1","0.478260869565217","501"
"40","268","1","0.478260869565217","501"
"41","268","1","0.227272727272727","501"
"42","268","1","0.260869565217391","501"
"43","268","1","0.260869565217391","501"
"44","268","1","0.363636363636364","501"
"45","268","1","0.260869565217391","501"
"46","268","1","0.347826086956522","501"
"47","268","1","0.391304347826087","501"
"48","268","1","0.260869565217391","501"
"49","268","1","0.391304347826087","501"
"50","268","1","0.347826086956522","501"
"51","268","1","0.347826086956522","501"
"52","268","1","0.391304347826087","501"
"53","268","1","0.285714285714286","501"
"54","268","1","0.217391304347826","501"
"55","268","1","0.318181818181818","501"
"56","268","1","0.304347826086957","501"
"57","268","1","0.260869565217391","501"
"58","268","1","0.391304347826087","501"
"59","268","1","0.318181818181818","501"
"60","268","1","0.304347826086957","501"
"61","268","1","0.304347826086957","501"
"62","268","1","0.318181818181818","501"
"63","268","1","0.304347826086957","501"
"64","268","1","0.347826086956522","501"
"65","268","1","0.347826086956522","501"
"66","268","1","0.304347826086957","501"
"67","268","1","0.217391304347826","501"
"68","268","1","0.318181818181818","501"
"69","268","1","0.285714285714286","501"
"70","268","1","0.363636363636364","501"
"71","268","1","0.434782608695652","501"
"72","268","1","0.363636363636364","501"
"73","268","1","0.363636363636364","501"
"74","268","1","0.409090909090909","501"
"75","268","1","0.434782608695652","501"
"76","268","1","0.391304347826087","501"
"77","268","1","0.304347826086957","501"
"78","268","1","0.4","501"
"79","268","1","0.260869565217391","501"
"80","268","1","0.217391304347826","501"
"81","268","1","0.363636363636364","501"
"82","268","1","0.347826086956522","501"
"83","268","1","0.260869565217391","501"
"84","268","1","0.391304347826087","501"
"85","268","1","0.19047619047619","501"
"86","268","1","0.304347826086957","501"
"87","268","1","0.304347826086957","501"
"88","268","1","0.333333333333333","501"
"89","268","1","0.347826086956522","501"
"90","268","1","0.347826086956522","501"
"91","268","1","0.363636363636364","501"
"92","268","1","0.318181818181818","501"
"93","268","1","0.260869565217391","501"
"94","268","1","0.272727272727273","501"
"95","268","1","0.318181818181818","501"
"96","268","1","0.260869565217391","501"
"97","268","1","0.363636363636364","501"
"98","268","1","0.304347826086957","501"
"99","268","1","0.260869565217391","501"
"100","268","1","0.260869565217391","501"
"1","269","K1","0.222222222222222","372"
"2","269","K1","0.222222222222222","372"
"3","269","K1","0.3","372"
"4","269","K1","0.1","372"
"5","269","K1","0.3","372"
"6","269","K1","0.5","372"
"7","269","K1","0.111111111111111","372"
"8","269","K1","0.2","372"
"9","269","K1","0.4","372"
"10","269","K1","0.4","372"
"11","269","K1","0.4","372"
"12","269","K1","0.1","372"
"13","269","K1","0.5","372"
"14","269","K1","0.3","372"
"15","269","K1","0.222222222222222","372"
"16","269","K1","0.4","372"
"17","269","K1","0.3","372"
"18","269","K1","0.4","372"
"19","269","K1","0.2","372"
"20","269","K1","0.6","372"
"21","269","K1","0.444444444444444","372"
"22","269","K1","0.4","372"
"23","269","K1","0.3","372"
"24","269","K1","0.2","372"
"25","269","K1","0.111111111111111","372"
"26","269","K1","0.4","372"
"27","269","K1","0.222222222222222","372"
"28","269","K1","0.3","372"
"29","269","K1","0.3","372"
"30","269","K1","0.3","372"
"31","269","K1","0.5","372"
"32","269","K1","0.2","372"
"33","269","K1","0.333333333333333","372"
"34","269","K1","0.3","372"
"35","269","K1","0.3","372"
"36","269","K1","0.7","372"
"37","269","K1","0.2","372"
