"","X.2","X.1","X","datasetID","site","weights","treatment"
"842",842,842,842,289,"ep2",2.69740068574028e-05,"Excluding transients"
"843",843,843,843,289,"ep29",2.72580788632313e-08,"Excluding transients"
"844",844,844,844,289,"ep3",3.72158041175478e-15,"Excluding transients"
"845",845,845,845,289,"ep30",2.36395100888867e-12,"Excluding transients"
"846",846,846,846,289,"ep31",6.17692959436518e-07,"Excluding transients"
"847",847,847,847,289,"ep32",5.89142673683019e-09,"Excluding transients"
"848",848,848,848,289,"ep33",5.34702395582998e-07,"Excluding transients"
"849",849,849,849,289,"ep34",2.37260199207047e-15,"Excluding transients"
"850",850,850,850,289,"ep35",1.72478720591713e-13,"Excluding transients"
"851",851,851,851,289,"ep37",5.47456051646953e-05,"Excluding transients"
"852",852,852,852,289,"ep38",8.02352612197124e-11,"Excluding transients"
"853",853,853,853,289,"ep4",8.61383904864471e-15,"Excluding transients"
"854",854,854,854,289,"ep40",4.68402505314351e-08,"Excluding transients"
"855",855,855,855,289,"ep41",1.3416982314247e-08,"Excluding transients"
"856",856,856,856,289,"ep42",6.16381933634551e-10,"Excluding transients"
"857",857,857,857,289,"ep43",3.93376074573244e-12,"Excluding transients"
"858",858,858,858,289,"ep44",5.3341317190214e-10,"Excluding transients"
"859",859,859,859,289,"ep9",1.16894818395684e-20,"Excluding transients"
"860",860,860,860,291,"1",1.01842312261917e-05,"Excluding transients"
"861",861,861,861,294,"AL",0.00850014978273522,"Excluding transients"
"862",862,862,862,294,"BM",0.0911517476155872,"Excluding transients"
"863",863,863,863,294,"CR",0.995523575288675,"Excluding transients"
"864",864,864,864,294,"FI",0.123982021570635,"Excluding transients"
"865",865,865,865,294,"ME",0.335921502191097,"Excluding transients"
"866",866,866,866,294,"MO",0.357084523930179,"Excluding transients"
"867",867,867,867,294,"SP",0.338198971565451,"Excluding transients"
"868",868,868,868,294,"TR",0.0111695227646084,"Excluding transients"
"869",869,869,869,294,"WI",0.239816936046083,"Excluding transients"
"870",870,870,870,295,"AL",0.0148427267973882,"Excluding transients"
"871",871,871,871,295,"BM",0.0494298568651769,"Excluding transients"
"872",872,872,872,295,"CR",0.458413876705451,"Excluding transients"
"873",873,873,873,295,"FI",0.0421856421570152,"Excluding transients"
"874",874,874,874,295,"ME",0.446657675320556,"Excluding transients"
"875",875,875,875,295,"MO",0.342261539422164,"Excluding transients"
"876",876,876,876,295,"SP",0.195482035393796,"Excluding transients"
"877",877,877,877,295,"TR",0.0828183176304406,"Excluding transients"
"878",878,878,878,295,"WI",0.628815285698712,"Excluding transients"
"879",879,879,879,296,"AL",0.00020671783390937,"Excluding transients"
"880",880,880,880,296,"BM",0.194142632895028,"Excluding transients"
"881",881,881,881,296,"FI",0.0143479140119312,"Excluding transients"
"882",882,882,882,296,"ME",0.00340868508848349,"Excluding transients"
"883",883,883,883,296,"MO",0.0161500192456169,"Excluding transients"
"884",884,884,884,296,"SP",0.0197403709417703,"Excluding transients"
"885",885,885,885,296,"TR",0.0610217141016879,"Excluding transients"
"886",886,886,886,296,"WI",0.246772021782206,"Excluding transients"
"887",887,887,887,304,"Bold Park",0.000319975825099727,"Excluding transients"
"888",888,888,888,305,"1",0.00274582837581459,"Excluding transients"
"889",889,889,889,306,"YachtClub",0.000511154580337832,"Excluding transients"
"890",890,890,890,308,"Adams",0.0926278410513071,"Excluding transients"
"891",891,891,891,308,"Baldpate",0.00627737569547647,"Excluding transients"
"892",892,892,892,308,"Bear Head",0.132931826130843,"Excluding transients"
"893",893,893,893,308,"Big Squaw",0.157001439046622,"Excluding transients"
"894",894,894,894,308,"Blue Mountain",0.0336530699252365,"Excluding transients"
"895",895,895,895,308,"Burke",0.00384739929055765,"Excluding transients"
"896",896,896,896,308,"Camels",0.0333368071761327,"Excluding transients"
"897",897,897,897,308,"Castle",0.858539703259153,"Excluding transients"
"898",898,898,898,308,"Cube",0.0017207664112269,"Excluding transients"
"899",899,899,899,308,"Dixville",0.022675566330802,"Excluding transients"
"900",900,900,900,308,"East",0.00287064143986417,"Excluding transients"
"901",901,901,901,308,"Equinox",0.000171349384209912,"Excluding transients"
"902",902,902,902,308,"Gillespie Peak",0.0340506828226869,"Excluding transients"
"903",903,903,903,308,"Greylock",0.0207710551916794,"Excluding transients"
"904",904,904,904,308,"Hunger",0.100870386936371,"Excluding transients"
"905",905,905,905,308,"Jackson",0.977119368095554,"Excluding transients"
"906",906,906,906,308,"Katahdin",0.349646461275234,"Excluding transients"
"907",907,907,907,308,"Mansfield",0.00942615581140774,"Excluding transients"
"908",908,908,908,308,"Old Speck",0.00688446073992812,"Excluding transients"
"909",909,909,909,308,"Pillsbury",0.000841921186877115,"Excluding transients"
"910",910,910,910,308,"Plateau",0.00126488690247674,"Excluding transients"
"911",911,911,911,308,"Ranch Brook",0.000543977020001634,"Excluding transients"
"912",912,912,912,308,"Santanoni",0.00209751596520814,"Excluding transients"
"913",913,913,913,308,"Shrewsbury",0.104692899204891,"Excluding transients"
"914",914,914,914,308,"Snow",0.0352283895710893,"Excluding transients"
"915",915,915,915,308,"Stark",0.00681076192100124,"Excluding transients"
"916",916,916,916,308,"Stratton",0.00115526609866823,"Excluding transients"
"917",917,917,917,308,"Surplus",0.000400251207822712,"Excluding transients"
"918",918,918,918,308,"Tecumseh",0.00238735634706201,"Excluding transients"
"919",919,919,919,308,"Tillotson",0.658718274122236,"Excluding transients"
"920",920,920,920,308,"Twin NY",0.000362023791639183,"Excluding transients"
"921",921,921,921,308,"Vanderwhacker",1,"Excluding transients"
"922",922,922,922,308,"Westmore",0.00235577571366181,"Excluding transients"
"923",923,923,923,308,"Wolf",0.00920661477171238,"Excluding transients"
"924",924,924,924,308,"Wright",0.0197593109338674,"Excluding transients"
"925",925,925,925,313,"Jornada_BASN",0.00736774064646531,"Excluding transients"
"926",926,926,926,313,"Jornada_CALI",0.0602099309350718,"Excluding transients"
"927",927,927,927,313,"Jornada_EAST",0.789732271092531,"Excluding transients"
"928",928,928,928,313,"Jornada_GRAV",0.15090001333375,"Excluding transients"
"929",929,929,929,313,"Jornada_IBPE",0.602661393971142,"Excluding transients"
"930",930,930,930,313,"Jornada_SAND",0.0159072056225358,"Excluding transients"
"931",931,931,931,313,"Jornada_SUMM",0.528350320709599,"Excluding transients"
"932",932,932,932,313,"Jornada_TAYL",NA,"Excluding transients"
"933",933,933,933,313,"Jornada_WELL",0.742986492780137,"Excluding transients"
"934",934,934,934,313,"Jornada_WEST",0.141508373344787,"Excluding transients"
"935",935,935,935,315,"Ballard.Down,.Swanage",8.20556064541276e-07,"Excluding transients"
"936",936,936,936,315,"Bevills.Wood,.Monks.Wood.Nature.Reserve",2.64307960583649e-05,"Excluding transients"
"937",937,937,937,315,"Brockwells.Farm",0.00349317739881225,"Excluding transients"
"938",938,938,938,315,"Bure.Marshes.National.Nature.Reserve",0.00274767137195741,"Excluding transients"
"939",939,939,939,315,"Buttlers.Hanging",7.39950515226721e-06,"Excluding transients"
"940",940,940,940,315,"Castor.Hanglands.National.Nature.Reserve",0.000636178084118886,"Excluding transients"
"941",941,941,941,315,"Chippenham.Fen.National.Nature.Reserve",0.0310147851241102,"Excluding transients"
"942",942,942,942,315,"Dyfi.National.Nature.Reserve",0.000235667031482851,"Excluding transients"
"943",943,943,943,315,"Ebbor.Gorge.National.Nature.Reserve",3.85915720475469e-07,"Excluding transients"
"944",944,944,944,315,"Foxholes",6.12151917222839e-06,"Excluding transients"
"945",945,945,945,315,"Gibraltar.Point.National.Nature.Reserve",0.00197985489113609,"Excluding transients"
"946",946,946,946,315,"Gomm.Valley",1.01294983793815e-05,"Excluding transients"
"947",947,947,947,315,"Ham.Street.Wood.National.Nature.Reserve",0.00610930608600891,"Excluding transients"
"948",948,948,948,315,"Holme.Fen.National.Nature.Reserve",2.83998895540674e-05,"Excluding transients"
"949",949,949,949,315,"Kingley.Vale.National.Nature.Reserve",8.09350676662048e-06,"Excluding transients"
"950",950,950,950,315,"Leigh.Marshes.National.Nature.Reserve",0.00340367897492165,"Excluding transients"
"951",951,951,951,315,"Leighton.Moss.RSPB",0.264170366323818,"Excluding transients"
"952",952,952,952,315,"Lindisfarne.National.Nature.Reserve",0.0211740425135071,"Excluding transients"
"953",953,953,953,315,"Loch.Garten.RSPB,.Abernethy.forest",0.0721150867248588,"Excluding transients"
"954",954,954,954,315,"Monks.Wood.National.Nature.Reserve",0.00607677036690277,"Excluding transients"
"955",955,955,955,315,"Nagshead.RSPB,.Forest.of.Dean",0.0798482155631725,"Excluding transients"
"956",956,956,956,315,"Old.Winchester.Hill.National.Nature.Reserve",1.28270460790592e-05,"Excluding transients"
"957",957,957,957,315,"Oxwich.National.Nature.Reserve",7.1961687474183e-07,"Excluding transients"
"958",958,958,958,315,"Potton.Wood",0.00174901064546289,"Excluding transients"
"959",959,959,959,315,"Radipole.Lake.RSPB",0.00197747329769616,"Excluding transients"
"960",960,960,960,315,"Rostherne.Mere.National.Nature.Reserve",0.0662936347519864,"Excluding transients"
"961",961,961,961,315,"Saltfleetby.National.Nature.Reserve",0.00115485225140951,"Excluding transients"
"962",962,962,962,315,"Skomer.Island",0.00228191934764076,"Excluding transients"
"963",963,963,963,315,"Studland.Heath.National.Nature.Reserve",0.000123242572226154,"Excluding transients"
"964",964,964,964,315,"Walberswick.National.Nature.Reserve",0.000871249398911043,"Excluding transients"
"965",965,965,965,315,"Waterperry.Wood.FNR",9.52715483997792e-05,"Excluding transients"
"966",966,966,966,315,"Woodhurst",0.00765680167296953,"Excluding transients"
"967",967,967,967,315,"Woodwalton.Fen.National.Nature.Reserve",0.00035266208589403,"Excluding transients"
"968",968,968,968,315,"Wye.National.Nature.Reserve",2.71955422576968e-05,"Excluding transients"
"969",969,969,969,315,"Yarner.Wood.National.Nature.Reserve",0.000594865092409173,"Excluding transients"
"970",970,970,970,316,"Jornada",0.00496890232882218,"Excluding transients"
"971",971,971,971,323,"Antietam Creek",0.123968097897773,"Excluding transients"
"972",972,972,972,323,"Atkisson Reservoir",0.000197959916078596,"Excluding transients"
"973",973,973,973,323,"Breton Bay",0.236508503935002,"Excluding transients"
"974",974,974,974,323,"Casselman River",0.000276737112371185,"Excluding transients"
"975",975,975,975,323,"Corsica River",0.000399507213989963,"Excluding transients"
"976",976,976,976,323,"Deer Creek",1.5629803723216e-06,"Excluding transients"
"977",977,977,977,323,"Fifteen Mile Creek",6.23957336662621e-05,"Excluding transients"
"978",978,978,978,323,"Furnace Bay",0.0446345612043318,"Excluding transients"
"979",979,979,979,323,"Gwynns Falls",0.000359704922067457,"Excluding transients"
"980",980,980,980,323,"Jones Falls",0.00127610834014917,"Excluding transients"
"981",981,981,981,323,"Liberty Reservoir",0.0180490341308274,"Excluding transients"
"982",982,982,982,323,"Little Gunpowder Falls",0.000670497085015555,"Excluding transients"
"983",983,983,983,323,"Little Patuxent River",0.000356981265865106,"Excluding transients"
"984",984,984,984,323,"Little Youghiogheny R",0.938263980715173,"Excluding transients"
"985",985,985,985,323,"Loch Raven Reservoir",0.00826227669828329,"Excluding transients"
"986",986,986,986,323,"Lower Chester River",0.143626945409056,"Excluding transients"
"987",987,987,987,323,"Lower Monocacy River",0.0190756596172852,"Excluding transients"
"988",988,988,988,323,"Lower Winters Run",2.03150293649649e-06,"Excluding transients"
"989",989,989,989,323,"Mattawoman Creek",3.96198540941798e-05,"Excluding transients"
"990",990,990,990,323,"Nanjemoy Creek",7.90523434550069e-05,"Excluding transients"
"991",991,991,991,323,"Nassawango Creek",0.000844724853436542,"Excluding transients"
"992",992,992,992,323,"Octoraro Creek",0.012303253463096,"Excluding transients"
"993",993,993,993,323,"Patapsco River L N Br",6.30640601855481e-08,"Excluding transients"
"994",994,994,994,323,"Patuxent River lower",0.200289728878466,"Excluding transients"
"995",995,995,995,323,"Patuxent River middle",0.0207042452032697,"Excluding transients"
"996",996,996,996,323,"Patuxent River upper",0.00175771610408981,"Excluding transients"
"997",997,997,997,323,"Piscataway Creek",3.09123399786752e-07,"Excluding transients"
"998",998,998,998,323,"Port Tobacco River",0.13953625190577,"Excluding transients"
"999",999,999,999,323,"Potomac River L N Branch",0.558054458918195,"Excluding transients"
"1000",1000,1000,1000,323,"Potomac River M tidal",0.0284800599561,"Excluding transients"
"1001",1001,1001,1001,323,"Potomac River U N Branch",0.912937320175289,"Excluding transients"
"1002",1002,1002,1002,323,"Rocky Gorge Dam",0.065492714388878,"Excluding transients"
"1003",1003,1003,1003,323,"S Branch Patapsco",0.00121256454439613,"Excluding transients"
"1004",1004,1004,1004,323,"Savage River",0.0258303480745399,"Excluding transients"
"1005",1005,1005,1005,323,"Sideling Hill Creek",5.87930804317689e-06,"Excluding transients"
"1006",1006,1006,1006,323,"Southeast Creek",0.0095343191221817,"Excluding transients"
"1007",1007,1007,1007,323,"St. Clements Bay",0.0469903068349052,"Excluding transients"
"1008",1008,1008,1008,323,"St. Mary's River",0.000784668705824993,"Excluding transients"
"1009",1009,1009,1009,323,"Swan Creek",0.000451201992563367,"Excluding transients"
"1010",1010,1010,1010,323,"Tuckahoe Creek",9.37092441665553e-06,"Excluding transients"
"1011",1011,1011,1011,323,"Upper Chester River",6.93267238936986e-05,"Excluding transients"
"1012",1012,1012,1012,323,"Upper Choptank",1.25126070226629e-05,"Excluding transients"
"1013",1013,1013,1013,323,"Upper Monocacy River",0.0274496430431777,"Excluding transients"
"1014",1014,1014,1014,323,"Western Branch",0.000105624197074475,"Excluding transients"
"1015",1015,1015,1015,323,"Wicomico River",0.351012618706024,"Excluding transients"
"1016",1016,1016,1016,323,"Wicomico River Head",0.296541527195818,"Excluding transients"
"1017",1017,1017,1017,323,"Youghiogheny River",0.0730608150184698,"Excluding transients"
"1018",1018,1018,1018,323,"Zekiah Swamp",0.011572392660538,"Excluding transients"
"1019",1019,1019,1019,324,"Antietam Creek",7.27927851423043e-05,"Excluding transients"
"1020",1020,1020,1020,324,"Atkisson Reservoir",0.000400613789771524,"Excluding transients"
"1021",1021,1021,1021,324,"Back River",0.39979032090572,"Excluding transients"
"1022",1022,1022,1022,324,"Breton Bay",3.08243646859731e-05,"Excluding transients"
"1023",1023,1023,1023,324,"Casselman River",2.01652846476155e-08,"Excluding transients"
"1024",1024,1024,1024,324,"Catoctin Creek",0.0136967590775653,"Excluding transients"
"1025",1025,1025,1025,324,"Corsica River",0.00192439787320454,"Excluding transients"
"1026",1026,1026,1026,324,"Deer Creek",0.000288440629878223,"Excluding transients"
"1027",1027,1027,1027,324,"Fifteen Mile Creek",9.51079421819792e-05,"Excluding transients"
"1028",1028,1028,1028,324,"Furnace Bay",0.00177583726948169,"Excluding transients"
"1029",1029,1029,1029,324,"Gwynns Falls",0.116511503444025,"Excluding transients"
"1030",1030,1030,1030,324,"Jones Falls",6.63927201129392e-07,"Excluding transients"
"1031",1031,1031,1031,324,"Liberty Reservoir",1.57742228219935e-06,"Excluding transients"
"1032",1032,1032,1032,324,"Little Gunpowder Falls",0.00067086856209097,"Excluding transients"
"1033",1033,1033,1033,324,"Little Patuxent River",0.112721590615578,"Excluding transients"
"1034",1034,1034,1034,324,"Little Youghiogheny R",0.169678043415806,"Excluding transients"
"1035",1035,1035,1035,324,"Loch Raven Reservoir",1.07672168852827e-05,"Excluding transients"
"1036",1036,1036,1036,324,"Lower Chester River",0.00499221505976603,"Excluding transients"
"1037",1037,1037,1037,324,"Lower Monocacy River",0.00193369384737191,"Excluding transients"
"1038",1038,1038,1038,324,"Lower Winters Run",1.48850921582219e-05,"Excluding transients"
"1039",1039,1039,1039,324,"Mattawoman Creek",0.00391411029717943,"Excluding transients"
"1040",1040,1040,1040,324,"Nanjemoy Creek",2.31021851257451e-05,"Excluding transients"
"1041",1041,1041,1041,324,"Nassawango Creek",0.0143879951189953,"Excluding transients"
"1042",1042,1042,1042,324,"Octoraro Creek",0.0279598995746169,"Excluding transients"
"1043",1043,1043,1043,324,"Patapsco River L N Br",0.00193274336136319,"Excluding transients"
"1044",1044,1044,1044,324,"Patuxent River lower",0.000140688367812978,"Excluding transients"
"1045",1045,1045,1045,324,"Patuxent River middle",5.54165901999762e-06,"Excluding transients"
"1046",1046,1046,1046,324,"Piscataway Creek",0.464576000078435,"Excluding transients"
"1047",1047,1047,1047,324,"Port Tobacco River",1.75895359897739e-06,"Excluding transients"
"1048",1048,1048,1048,324,"Potomac River L N Branch",8.07277150960328e-06,"Excluding transients"
"1049",1049,1049,1049,324,"Potomac River M tidal",0.00138271355640722,"Excluding transients"
"1050",1050,1050,1050,324,"Potomac River U N Branch",0.0830306855754243,"Excluding transients"
"1051",1051,1051,1051,324,"Prettyboy Reservoir",0.00999340289500853,"Excluding transients"
"1052",1052,1052,1052,324,"Rocky Gorge Dam",0.000376851491571293,"Excluding transients"
"1053",1053,1053,1053,324,"S Branch Patapsco",0.000442861961834373,"Excluding transients"
"1054",1054,1054,1054,324,"Savage River",2.31031001689457e-07,"Excluding transients"
"1055",1055,1055,1055,324,"Sideling Hill Creek",0.0593964033376805,"Excluding transients"
"1056",1056,1056,1056,324,"Southeast Creek",0.00148872197424897,"Excluding transients"
"1057",1057,1057,1057,324,"St. Clements Bay",1.41342400226968e-05,"Excluding transients"
"1058",1058,1058,1058,324,"St. Mary's River",9.26989041203784e-06,"Excluding transients"
"1059",1059,1059,1059,324,"Swan Creek",0.217227517381187,"Excluding transients"
"1060",1060,1060,1060,324,"Tuckahoe Creek",0.000285360961024165,"Excluding transients"
"1061",1061,1061,1061,324,"Upper Chester River",0.0432554947660335,"Excluding transients"
"1062",1062,1062,1062,324,"Upper Choptank",0.0101451781980082,"Excluding transients"
"1063",1063,1063,1063,324,"Upper Monocacy River",7.13483102455554e-06,"Excluding transients"
"1064",1064,1064,1064,324,"West Chesapeake Bay",0.00278812880775071,"Excluding transients"
"1065",1065,1065,1065,324,"Western Branch",0.0314792482544534,"Excluding transients"
"1066",1066,1066,1066,324,"Wicomico River",0.00343681766673279,"Excluding transients"
"1067",1067,1067,1067,324,"Wicomico River Head",3.12092246548475e-08,"Excluding transients"
"1068",1068,1068,1068,324,"Wills Creek",0.00759663015796955,"Excluding transients"
"1069",1069,1069,1069,324,"Youghiogheny River",3.11347957483429e-05,"Excluding transients"
"1070",1070,1070,1070,324,"Zekiah Swamp",2.71248113721618e-05,"Excluding transients"
