,datasetID,site,system,taxa,nTime,spRichTotal,spRichCore,spRichTrans,propCore,propCore_pVal,propTrans,propTrans_pVal,meanAbundance,mu,bimodality,pBimodal,alpha,beta
172,225,331,Terrestrial,Plant,12,140,63,48,0.45,0.344,0.342857143,0.246,170.5,0.572619052,0.65541575,0,0.613843073,0.375529924
173,225,343,Terrestrial,Plant,12,114,59,38,0.51754386,0.335,0.333333333,0.234,154.25,0.619883044,0.646678312,0.019,0.671639352,0.360705853
174,225,346,Terrestrial,Plant,12,112,55,31,0.491071429,0.364,0.276785714,0.287,150.5,0.627232147,0.577898356,0.033,0.732250267,0.387546896
175,225,350,Terrestrial,Plant,12,132,67,38,0.507575758,0.357,0.287878788,0.295,172.1666667,0.611742427,0.585940161,0.024,0.72684754,0.411823864
176,226,d226_ew,Terrestrial,Bird,29,45,28,9,0.622222222,0.017,0.2,0.479,169.8965517,0.711877395,0.496652416,0.033,0.937271116,0.408129728
177,228,hb,Terrestrial,Bird,42,34,19,5,0.558823529,0.015,0.147058824,0.784,241.1547619,0.684173669,0.439697494,0.096,1.008703704,0.491625817
178,228,mk,Terrestrial,Bird,15,33,16,8,0.484848485,0.16,0.242424242,0.237,176.8833333,0.632323232,0.575817827,0.001,0.860517158,0.479182451
179,228,rp,Terrestrial,Bird,15,31,17,6,0.548387097,0.07,0.193548387,0.384,172.5,0.677419355,0.527338435,0.043,0.954629955,0.477236385
180,228,sm,Terrestrial,Bird,15,27,13,4,0.481481481,0.111,0.148148148,0.697,145.2833333,0.669135802,0.47303207,0.075,1.117934748,0.566811368
181,231,001D-E,Terrestrial,Mammal,33,10,1,6,0.1,0.966,0.6,0.018,14.81818182,0.306060606,0.336289063,0.433,0.993164344,1.693170637
182,231,001D-W,Terrestrial,Mammal,33,10,1,6,0.1,0.928,0.6,0.036,11.78787879,0.275757576,0.335507813,0.409,0.882500814,1.665881086
183,231,004B-E,Terrestrial,Mammal,33,11,2,5,0.181818182,0.893,0.454545455,0.058,20.57575758,0.349862259,0.331119792,0.537,1.211773831,2.032248408
184,231,004B-W,Terrestrial,Mammal,33,15,3,8,0.2,0.723,0.533333333,0.06,25.93939394,0.337373737,0.424734933,0.159,0.811146054,1.420987817
185,231,004F-E,Terrestrial,Mammal,32,10,2,5,0.2,0.823,0.5,0.06,18.75,0.375,0.404578564,0.222,0.993064307,1.471648793
186,231,004F-W,Terrestrial,Mammal,33,11,3,5,0.272727273,0.545,0.454545455,0.16,22.03030303,0.399449036,0.443164063,0.135,0.967722424,1.421874808
187,231,020B-E,Terrestrial,Mammal,33,11,2,4,0.181818182,0.805,0.363636364,0.29,32.93939394,0.418732782,0.448893229,0.124,0.961783898,1.313132007
188,231,020B-W,Terrestrial,Mammal,33,10,2,4,0.2,0.817,0.4,0.203,34.36363636,0.381818182,0.30484375,0.549,1.392489529,2.167268044
189,231,N01B-E,Terrestrial,Mammal,33,12,2,6,0.166666667,0.897,0.5,0.03,29.24242424,0.356060606,0.33992513,0.43,1.088627657,1.686225746
190,231,N01B-W,Terrestrial,Mammal,33,12,2,6,0.166666667,0.899,0.5,0.052,25.63636364,0.315656566,0.411105686,0.178,0.799901751,1.356786047
191,231,N04D-E,Terrestrial,Mammal,33,10,1,4,0.1,0.965,0.4,0.209,18.75757576,0.384848485,0.346914063,0.398,1.099772465,1.520845662
192,231,N04D-W,Terrestrial,Mammal,33,12,3,5,0.25,0.652,0.416666667,0.175,24.42424242,0.424242424,0.442708333,0.111,0.977940453,1.200074363
193,231,N20B-N,Terrestrial,Mammal,32,12,2,6,0.166666667,0.893,0.5,0.035,20.4375,0.3359375,0.385102324,0.256,0.892239204,1.434876123
194,231,N20B-S,Terrestrial,Mammal,32,10,2,5,0.2,0.85,0.5,0.075,17.90625,0.39375,0.378106139,0.277,1.217359722,1.768101953
195,232,maxgrain,Terrestrial,Mammal,16,24,16,4,0.666666667,0.023,0.166666667,0.718,1212.25,0.739583333,0.412839506,0.216,1.471095861,0.560046479
196,234,1,Terrestrial,Mammal,11,16,9,4,0.5625,0.146,0.25,0.232,1660.909091,0.6875,0.62984375,0.024,1.009345052,0.507900304
197,237,1,Terrestrial,Mammal,12,10,7,2,0.7,0.061,0.2,0.634,1706.75,0.725,0.601983471,0.026,1.27341888,0.608453411
198,237,10,Terrestrial,Mammal,11,10,7,2,0.7,0.075,0.2,0.393,1926.363636,0.745454545,0.6144,0.033,1.28726144,0.567580649
199,237,12,Terrestrial,Mammal,9,9,7,1,0.777777778,0.079,0.111111111,0.819,1784.555556,0.790123457,0.5125,0.095,1.730739481,0.6427422
200,237,14,Terrestrial,Mammal,12,11,7,3,0.636363636,0.161,0.272727273,0.416,1642.75,0.674242424,0.736088154,0.003,0.956788578,0.535663999
201,238,1,Terrestrial,Plant,16,61,17,23,0.278688525,0.705,0.37704918,0.052,114.688,0.456967213,0.399694146,0.275,1.013925284,1.1298938
202,238,2,Terrestrial,Plant,16,53,18,22,0.339622642,0.436,0.41509434,0.013,117.3473125,0.463443396,0.442545109,0.106,0.979160726,1.071713022
203,238,3,Terrestrial,Plant,16,59,18,23,0.305084746,0.566,0.389830508,0.088,100.618,0.460805085,0.465307791,0.076,0.874790558,0.970691731
204,238,4,Terrestrial,Plant,16,61,17,21,0.278688525,0.685,0.344262295,0.141,120.7551875,0.478483607,0.441290323,0.124,0.924903098,0.959079759
205,238,5,Terrestrial,Plant,16,61,18,26,0.295081967,0.658,0.426229508,0.015,123.7385,0.470286885,0.454537634,0.073,0.9004466,0.950467141
206,238,6,Terrestrial,Plant,16,67,19,20,0.28358209,0.688,0.298507463,0.219,132.148125,0.486007463,0.401719152,0.211,1.034387603,1.012156104
207,238,7,Terrestrial,Plant,16,53,21,23,0.396226415,0.238,0.433962264,0.041,105.427375,0.485849057,0.519189617,0.031,0.868281629,0.919505806
208,238,8,Terrestrial,Plant,16,68,19,26,0.279411765,0.724,0.382352941,0.019,105.0023125,0.458639706,0.439534794,0.085,0.898137328,0.979759194
209,238,9,Terrestrial,Plant,16,58,19,24,0.327586207,0.425,0.413793103,0.08,116.7086875,0.453663793,0.487699828,0.035,0.823250565,0.931635999
210,238,10,Terrestrial,Plant,16,62,20,20,0.322580645,0.48,0.322580645,0.137,118.5465,0.489919355,0.431938952,0.103,1.032236832,1.036990959
211,238,11,Terrestrial,Plant,16,56,16,20,0.285714286,0.687,0.357142857,0.079,105.3361875,0.469866071,0.445708617,0.068,0.964547173,1.030179912
212,238,12,Terrestrial,Plant,16,57,16,21,0.280701754,0.71,0.368421053,0.044,111.9270625,0.475877193,0.423524904,0.112,0.938857266,0.973250373
213,238,13,Terrestrial,Plant,16,61,18,25,0.295081967,0.571,0.409836066,0.042,117.1915,0.455942623,0.472458781,0.051,0.811389556,0.87035353
214,238,14,Terrestrial,Plant,16,63,15,25,0.238095238,0.856,0.396825397,0.05,107.298375,0.432539683,0.412831541,0.215,0.947011328,1.195153755
215,238,15,Terrestrial,Plant,16,57,16,26,0.280701754,0.628,0.456140351,0.041,104.4506875,0.416666667,0.460700602,0.116,0.811073588,1.031968688
216,238,16,Terrestrial,Plant,16,58,19,19,0.327586207,0.443,0.327586207,0.172,105.4304375,0.495689655,0.421677897,0.165,1.079711716,1.095087411
217,241,1,Marine,Benthos,23,80,5,44,0.0625,0.998,0.55,0,1964.565217,0.295652174,0.29285124,0.766,0.778796759,1.539447536
218,241,2,Marine,Benthos,22,83,9,50,0.108433735,0.982,0.602409639,0,2713.863636,0.281489595,0.324273573,0.511,0.704087008,1.462196977
219,241,3,Marine,Benthos,21,73,7,47,0.095890411,0.968,0.643835616,0,2427.619048,0.301369863,0.319527027,0.554,0.7663712,1.380253879
220,241,4,Marine,Benthos,25,101,27,47,0.267326733,0.568,0.465346535,0.01,2787,0.426138614,0.567772331,0.001,0.547497612,0.569871323
221,241,5,Marine,Benthos,23,90,25,37,0.277777778,0.417,0.411111111,0.004,2254.130435,0.455555556,0.547700235,0,0.626917112,0.630335514
222,241,6,Marine,Benthos,21,91,15,47,0.164835165,0.908,0.516483516,0.016,2612.619048,0.347985348,0.442623188,0.1,0.629686152,0.956404972
223,241,7,Marine,Benthos,8,30,7,13,0.233333333,0.821,0.433333333,0.103,1624.375,0.429166667,0.50984127,0.124,0.854118214,0.90351137
224,242,1,Marine,Fish,23,26,2,16,0.076923077,0.98,0.615384615,0,116,0.301003344,0.319086508,0.576,0.838141558,1.589184664
225,242,2,Marine,Fish,22,22,2,11,0.090909091,0.985,0.5,0.018,45.27272727,0.301652893,0.284927194,0.7,0.913785227,1.752467454
226,242,3,Marine,Fish,22,24,2,15,0.083333333,0.988,0.625,0.003,40.45454545,0.251893939,0.268313807,0.702,0.914506461,2.229851677
227,242,4,Marine,Fish,24,28,7,14,0.25,0.508,0.5,0.038,224.4166667,0.385416667,0.527477721,0.028,0.653085594,0.869022432
228,242,5,Marine,Fish,22,24,6,8,0.25,0.625,0.333333333,0.188,245.3636364,0.450757576,0.497291509,0.031,0.760559532,0.814722224
229,242,6,Marine,Fish,21,23,4,12,0.173913043,0.92,0.52173913,0.005,121.7619048,0.372670807,0.450113636,0.091,0.76285826,1.033971416
230,242,7,Marine,Fish,7,10,1,4,0.1,0.999,0.4,0.152,7.857142857,0.385714286,0.334444444,0.723,1.818434243,2.667542551
231,243,maxgrain,Marine,Fish,17,27,15,9,0.555555556,0.143,0.333333333,0.341,3360.588235,0.640522876,0.767642514,0.001,0.63046005,0.376823279
232,244,1,Marine,Benthos,30,23,14,3,0.608695652,0.029,0.130434783,0.814,483.8544445,0.684057971,0.477299751,0.065,1.161822452,0.616432131
233,244,2,Marine,Benthos,30,22,10,4,0.454545455,0.126,0.181818182,0.696,1296.645556,0.609090909,0.545749354,0.024,0.901682334,0.598421465
234,244,3,Marine,Benthos,30,23,17,2,0.739130435,0,0.086956522,0.905,1317.838889,0.765217391,0.312218499,0.53,2.075682086,0.737877772
235,244,4,Marine,Benthos,30,26,18,5,0.692307692,0.006,0.192307692,0.562,891.1694445,0.730769231,0.477059573,0.071,1.202063466,0.535541833
236,244,5,Marine,Benthos,29,24,11,4,0.458333333,0.178,0.166666667,0.757,919.2000605,0.637931034,0.522959184,0.022,0.88467132,0.519671647
237,244,6,Marine,Benthos,30,26,13,5,0.5,0.052,0.192307692,0.681,2114.815086,0.676923077,0.453587938,0.068,1.115930222,0.573073143
238,244,7,Marine,Benthos,30,25,12,7,0.48,0.057,0.28,0.386,904.5244445,0.594666667,0.573447361,0,0.861981389,0.589110824
239,244,8,Marine,Benthos,30,24,11,7,0.458333333,0.018,0.291666667,0.313,1516.935556,0.563888889,0.548916634,0,0.859072527,0.683831025
240,244,9,Marine,Benthos,30,23,10,9,0.434782609,0.09,0.391304348,0.104,3179,0.546376812,0.627247505,0,0.72561733,0.589507711
241,244,10,Marine,Benthos,26,26,15,3,0.576923077,0.006,0.115384615,0.949,1278.625,0.705621302,0.403663905,0.169,1.225459786,0.567741795
242,244,11,Marine,Benthos,30,25,12,4,0.48,0.049,0.16,0.823,1553.535843,0.664,0.447391689,0.092,1.090626586,0.610002788
243,244,12,Marine,Benthos,30,24,9,8,0.375,0.24,0.333333333,0.286,1423.835556,0.551388889,0.603638195,0.002,0.687309936,0.573486209
244,244,13,Marine,Benthos,30,25,15,6,0.6,0.008,0.24,0.474,1944.103889,0.642666667,0.583295222,0.004,0.858823701,0.510494413
245,244,14,Marine,Benthos,30,25,13,7,0.52,0.009,0.28,0.384,2994.662778,0.606666667,0.586908137,0,0.830680685,0.58102119
246,244,15,Marine,Benthos,30,25,8,9,0.32,0.367,0.36,0.155,4989.397222,0.473333333,0.564422696,0.004,0.680601129,0.672688404
247,244,16,Marine,Benthos,26,24,8,8,0.333333333,0.342,0.333333333,0.23,2703.75,0.469551282,0.568522222,0.005,0.687124417,0.70239348
248,244,21,Marine,Benthos,11,20,14,3,0.7,0.025,0.15,0.492,867.6439394,0.777272727,0.3819,0.333,1.757722729,0.639428786
249,244,22,Marine,Benthos,7,20,17,2,0.85,0.078,0.1,0.445,1287.297619,0.864285714,0.449722222,0.058,1.718572302,0.411323598
250,244,23,Marine,Benthos,7,19,14,0,0.736842105,0.04,0,0.999,1435.071429,0.834586466,0.331481481,0.372,2.318401562,0.559873654
251,244,24,Marine,Benthos,7,18,15,1,0.833333333,0.045,0.055555556,0.576,483.7261905,0.849206349,0.42558299,0.135,1.890402123,0.47226401
252,244,25,Marine,Benthos,7,20,14,1,0.7,0.055,0.05,0.999,889.4880953,0.807142857,0.369722222,0.38,1.959824416,0.559448049
253,244,26,Marine,Benthos,7,19,14,0,0.736842105,0.089,0,0.999,1552.654762,0.842105263,0.338888889,0.34,2.284635223,0.53130225
254,244,27,Marine,Benthos,7,18,14,0,0.777777778,0.146,0,0.999,1932.678571,0.857142857,0.382716049,0.163,2.143004471,0.48255581
255,244,28,Marine,Benthos,7,21,11,1,0.523809524,0.288,0.047619048,0.999,1941.607143,0.734693878,0.48030303,0.17,1.420750351,0.536586683
256,244,29,Marine,Benthos,7,16,14,1,0.875,0.051,0.0625,0.577,1339.071429,0.875,0.359375,0.221,2.323307187,0.513675324
257,244,30,Marine,Benthos,7,17,15,0,0.882352941,0.277,0,0.999,5115.702381,0.924369748,0.237654321,0.12,3.855823466,0.534062234
258,244,31,Marine,Benthos,7,20,15,1,0.75,0.049,0.05,0.838,1995.035714,0.842857143,0.321111111,0.45,2.281418164,0.551454952
259,244,32,Marine,Benthos,7,20,15,3,0.75,0.286,0.15,0.275,6052.345238,0.814285714,0.601111111,0.014,1.242934948,0.380951395
260,244,33,Marine,Benthos,7,18,12,2,0.666666667,0.053,0.111111111,0.575,1181.285714,0.793650794,0.43484225,0.274,1.689960629,0.543499277
261,244,34,Marine,Benthos,7,21,15,3,0.714285714,0.05,0.142857143,0.433,3424.392857,0.775510204,0.525757576,0.141,1.379326462,0.488339522
262,244,35,Marine,Benthos,7,20,15,0,0.75,0.202,0,0.999,4690.416667,0.864285714,0.316388889,0.246,2.450047687,0.501705352
263,244,36,Marine,Benthos,7,19,10,4,0.526315789,0.133,0.210526316,0.301,1742.75,0.691729323,0.648148148,0.042,1.080637115,0.518423114
264,244,37,Marine,Benthos,7,21,14,3,0.666666667,0.141,0.142857143,0.286,1525.333333,0.761904762,0.586868687,0.055,1.213107564,0.441063419
265,246,1,Marine,Fish,16,38,14,17,0.368421053,0.374,0.447368421,0.069,2545.75,0.503289474,0.647436134,0,0.642025309,0.565173424
266,246,2,Marine,Fish,16,36,16,14,0.444444444,0.115,0.388888889,0.11,1247.4375,0.520833333,0.621234568,0,0.710276946,0.594654519
267,246,3,Marine,Fish,16,45,19,17,0.422222222,0.246,0.377777778,0.212,1712.4375,0.527777778,0.618620993,0.001,0.662657335,0.500888222
268,246,4,Marine,Fish,16,42,18,14,0.428571429,0.219,0.333333333,0.257,2329.5,0.546130952,0.6095742,0,0.693351012,0.504488
269,246,5,Marine,Fish,16,39,14,15,0.358974359,0.374,0.384615385,0.066,1110.4375,0.496794872,0.542760234,0.001,0.749441061,0.660383259
270,246,6,Marine,Fish,16,40,15,15,0.375,0.284,0.375,0.137,2003.25,0.5015625,0.598655556,0.001,0.699863711,0.617219931
271,246,7,Marine,Fish,16,46,17,20,0.369565217,0.321,0.434782609,0.036,3571.6875,0.510869565,0.610863264,0,0.675060675,0.55627478
272,246,8,Marine,Fish,16,43,15,19,0.348837209,0.383,0.441860465,0.057,2476.3125,0.48255814,0.630687831,0,0.629380764,0.547651873
273,246,9,Marine,Fish,16,44,16,18,0.363636364,0.39,0.409090909,0.127,2266.0625,0.475852273,0.639366391,0.001,0.605908847,0.555015759
274,246,10,Marine,Fish,16,46,9,20,0.195652174,0.87,0.434782609,0.091,1514,0.381793478,0.426070153,0.187,0.730072985,0.9500926
275,246,11,Marine,Fish,16,41,13,19,0.317073171,0.535,0.463414634,0.052,5419.3125,0.463414634,0.63168254,0,0.610338761,0.567577347
276,246,12,Marine,Fish,16,44,16,22,0.363636364,0.402,0.5,0.039,2744.3125,0.471590909,0.674306703,0,0.589329505,0.538931744
277,246,13,Marine,Fish,16,43,17,16,0.395348837,0.267,0.372093023,0.214,3153.125,0.524709302,0.646253006,0,0.648168672,0.494077352
278,246,14,Marine,Fish,16,33,6,17,0.181818182,0.885,0.515151515,0.02,668.375,0.352272727,0.444117647,0.148,0.696661915,0.979267362
279,246,15,Marine,Fish,16,38,10,20,0.263157895,0.665,0.526315789,0.009,2293.6875,0.414473684,0.576768236,0.01,0.6221353,0.673990846
280,246,16,Marine,Fish,16,42,12,21,0.285714286,0.566,0.5,0.018,1945.375,0.416666667,0.568606702,0.007,0.63809052,0.719318628
281,246,22,Marine,Fish,7,35,13,7,0.371428571,0.217,0.2,0.28,1179,0.612244898,0.56281772,0.037,1.012755029,0.59546974
282,246,23,Marine,Fish,7,36,15,9,0.416666667,0.236,0.25,0.313,2136.857143,0.619047619,0.654320988,0.053,0.873614107,0.49438457
283,246,24,Marine,Fish,7,32,14,2,0.4375,0.239,0.0625,0.999,1697.571429,0.691964286,0.445203993,0.361,1.333359081,0.571812087
284,246,25,Marine,Fish,7,33,17,6,0.515151515,0.097,0.181818182,0.294,1940.285714,0.662337662,0.632352941,0.011,0.969435173,0.481424328
285,246,26,Marine,Fish,7,42,18,12,0.428571429,0.267,0.285714286,0.29,3545.857143,0.574829932,0.748614261,0.005,0.724809771,0.447641616
286,246,27,Marine,Fish,7,36,16,6,0.444444444,0.277,0.166666667,0.291,3669.142857,0.646825397,0.620284636,0.005,0.931470268,0.467943127
287,246,28,Marine,Fish,7,43,16,14,0.372093023,0.415,0.325581395,0.154,3699.428571,0.558139535,0.722943723,0.009,0.736332884,0.489720043
288,246,29,Marine,Fish,7,38,17,10,0.447368421,0.228,0.263157895,0.275,4244.428571,0.601503759,0.737765466,0.003,0.760189193,0.436089526
289,246,30,Marine,Fish,7,28,13,3,0.464285714,0.145,0.107142857,0.867,4297.714286,0.658163265,0.542375283,0.091,1.147066196,0.572221505
290,246,31,Marine,Fish,7,30,12,3,0.4,0.285,0.1,0.864,4154.142857,0.647619048,0.51654321,0.15,1.132749946,0.57086634
291,246,32,Marine,Fish,7,33,11,7,0.333333333,0.344,0.212121212,0.285,4473.428571,0.58008658,0.559027778,0.014,1.012021392,0.667787942
292,246,33,Marine,Fish,7,31,14,6,0.451612903,0.112,0.193548387,0.289,4718.142857,0.626728111,0.600462963,0.013,0.99815231,0.561025835
293,246,34,Marine,Fish,7,33,13,8,0.393939394,0.165,0.242424242,0.283,3583.285714,0.606060606,0.63378268,0.034,0.905751405,0.538044681
294,246,35,Marine,Fish,7,32,7,10,0.21875,0.723,0.3125,0.148,1758.571429,0.46875,0.584960938,0.098,0.828163731,0.745271914
295,246,36,Marine,Fish,7,35,4,11,0.114285714,0.999,0.314285714,0.147,1520.285714,0.395918367,0.362745098,0.635,1.166357914,1.495187351
296,246,37,Marine,Fish,7,38,13,12,0.342105263,0.377,0.315789474,0.14,5215.857143,0.533834586,0.647276085,0.011,0.826474509,0.61890224
297,247,224398.603_4702460.025,Terrestrial,Invertebrate,18,25,7,8,0.28,0.523,0.32,0.214,3900.404444,0.504444444,0.510070091,0.039,0.914945023,0.859179798
298,247,255549.15_4571555.12,Terrestrial,Invertebrate,15,20,6,7,0.3,0.474,0.35,0.101,2423.124667,0.483333333,0.491581633,0.079,0.959905231,0.966016269
299,247,444979.7957_4609829.505,Terrestrial,Invertebrate,13,20,7,7,0.35,0.372,0.35,0.176,5332.356923,0.496153846,0.523541667,0.081,0.949080024,0.92150676
300,247,447651.2162_4609884.569,Terrestrial,Invertebrate,10,18,7,7,0.388888889,0.373,0.388888889,0.141,6343.767,0.505555556,0.479957324,0.183,1.206779705,1.163454418
301,247,449158.0896_4606861.348,Terrestrial,Invertebrate,34,26,7,11,0.269230769,0.532,0.423076923,0.052,4296.646176,0.438914027,0.552637727,0.001,0.671014315,0.743458568
302,247,450259.9927_4649982.753,Terrestrial,Invertebrate,34,25,9,8,0.36,0.222,0.32,0.282,11453.55971,0.528235294,0.58406913,0.002,0.691377446,0.587411156
303,247,546064.8738_4708921.485,Terrestrial,Invertebrate,25,21,8,9,0.380952381,0.195,0.428571429,0.044,3677.9612,0.483809524,0.602493687,0,0.723393216,0.670853661
304,247,555217.7544_4702548.789,Terrestrial,Invertebrate,24,18,8,7,0.444444444,0.152,0.388888889,0.236,2754.61,0.548611111,0.588321781,0.016,0.830814985,0.622847776
305,247,557092.8397_4701434.983,Terrestrial,Invertebrate,24,20,8,9,0.4,0.132,0.45,0.052,2783.626667,0.504166667,0.562495274,0.001,0.825789502,0.751564298
306,247,604084.8723_4658114.179,Terrestrial,Invertebrate,18,26,9,12,0.346153846,0.324,0.461538462,0.032,4533.746111,0.459401709,0.577649925,0.002,0.703872156,0.685226441
307,247,692033.2481_4704389.533,Terrestrial,Invertebrate,9,21,8,8,0.380952381,0.457,0.380952381,0.142,2323.54,0.507936508,0.611931818,0.012,0.841182663,0.695814705
308,247,692947.6609_4709516.123,Terrestrial,Invertebrate,8,17,9,7,0.529411765,0.225,0.411764706,0.188,1541.36,0.558823529,0.752834467,0.009,0.819906539,0.604754468
309,247,698107.1579_4596222.532,Terrestrial,Invertebrate,7,19,6,5,0.315789474,0.555,0.263157895,0.259,1618.028571,0.526315789,0.633950617,0.026,0.914492194,0.702929798
310,248,maxgrain_ABUR_1,Marine,Fish,8,15,0,11,0,0.999,0.733333333,0.065,16.125,0.225,0.078717201,0.972,3.736044731,11.52814472
311,248,maxgrain_ABUR_2,Marine,Fish,10,15,0,11,0,0.999,0.733333333,0.023,7.4,0.206666667,0.108906526,0.943,2.457230145,8.203121054
312,248,maxgrain_AHND_1,Marine,Fish,10,20,1,16,0.05,0.974,0.8,0.014,31.6,0.205,0.185061728,0.671,1.37705684,4.265971656
313,248,maxgrain_AHND_2,Marine,Fish,12,26,2,13,0.076923077,0.969,0.5,0.113,42.91666667,0.301282051,0.2824588,0.586,1.138487575,2.295482271
314,248,maxgrain_AQUE_1,Marine,Fish,8,14,0,13,0,0.999,0.928571429,0.037,11,0.178571429,0.089962516,0.725,3.134452523,11.92765072
315,248,maxgrain_AQUE_2,Marine,Fish,11,25,3,14,0.12,0.804,0.56,0.016,30,0.305454545,0.310512821,0.557,1.164054196,2.302199734
316,248,maxgrain_AQUE_3,Marine,Fish,12,22,3,9,0.136363636,0.985,0.409090909,0.103,31.58333333,0.356060606,0.274024998,0.855,1.417160651,2.357979916
317,248,maxgrain_AQUE_4,Marine,Fish,12,31,2,20,0.064516129,0.995,0.64516129,0.005,31.33333333,0.268817204,0.26838843,0.725,0.950052254,2.015600699
318,248,maxgrain_AQUE_5,Marine,Fish,12,26,2,20,0.076923077,0.968,0.769230769,0.007,35.75,0.25,0.289891926,0.508,0.870910676,1.917926331
319,248,maxgrain_AQUE_6,Marine,Fish,11,28,2,18,0.071428571,0.895,0.642857143,0.127,27.72727273,0.246753247,0.30244898,0.277,0.839429938,1.901588036
320,248,maxgrain_BULL_1,Marine,Fish,12,21,0,17,0,0.999,0.80952381,0.011,9.416666667,0.186507937,0.094365139,0.966,2.223321443,8.582388491
321,248,maxgrain_BULL_3,Marine,Fish,11,22,0,17,0,0.999,0.772727273,0.017,11.54545455,0.181818182,0.090909091,0.933,2.306501323,9.147369184
322,248,maxgrain_BULL_6,Marine,Fish,12,19,0,16,0,0.999,0.842105263,0.006,11.33333333,0.175438596,0.058953168,0.981,3.056893712,12.70973132
323,248,maxgrain_CARP_1,Marine,Fish,13,21,0,12,0,0.999,0.571428571,0.021,24.53846154,0.256410256,0.162626263,0.945,1.726694202,4.613739334
324,248,maxgrain_CARP_2,Marine,Fish,11,20,0,13,0,0.999,0.65,0.044,13.81818182,0.2,0.0904,0.966,2.511657763,8.951564183
325,248,maxgrain_CARP_3,Marine,Fish,11,22,0,12,0,0.999,0.545454545,0.059,11.09090909,0.23553719,0.133305785,0.895,1.99059906,5.868687622
326,248,maxgrain_CARP_4,Marine,Fish,11,20,1,15,0.05,0.946,0.75,0.014,8.454545455,0.231818182,0.2499,0.488,1.159765262,3.099480899
327,248,maxgrain_CARP_5,Marine,Fish,12,15,1,11,0.066666667,0.989,0.733333333,0.004,7.333333333,0.266666667,0.213400236,0.852,1.479281709,3.365901138
328,248,maxgrain_CARP_6,Marine,Fish,12,12,0,7,0,0.999,0.583333333,0.046,5.416666667,0.277777778,0.134067952,0.967,2.671315071,6.275758999
329,248,maxgrain_CARP_7,Marine,Fish,12,16,0,11,0,0.999,0.6875,0.015,13.58333333,0.223958333,0.064953512,0.993,3.639068147,11.42371233
330,248,maxgrain_CARP_8,Marine,Fish,11,18,0,9,0,0.999,0.5,0.05,13,0.237373737,0.085061728,0.954,3.111347403,9.173030388
331,248,maxgrain_GOLB_1,Marine,Fish,11,21,0,13,0,0.999,0.619047619,0.06,11.81818182,0.225108225,0.124545455,0.91,2.024850859,6.37591416
332,248,maxgrain_GOLB_2,Marine,Fish,12,16,0,8,0,0.999,0.5,0.166,15.25,0.291666667,0.194214876,0.842,1.719182892,3.92574351
333,248,maxgrain_IVEE_1,Marine,Fish,12,17,1,9,0.058823529,0.988,0.529411765,0.075,15.75,0.274509804,0.194214876,0.876,1.62239376,3.838050771
334,248,maxgrain_IVEE_2,Marine,Fish,12,22,0,14,0,0.999,0.636363636,0.075,15.58333333,0.212121212,0.107369715,0.956,2.024349501,6.901046358
335,248,maxgrain_MOHK_1,Marine,Fish,12,21,2,10,0.095238095,0.991,0.476190476,0.102,36.75,0.353174603,0.327873779,0.56,1.065143334,1.680674657
336,248,maxgrain_MOHK_2,Marine,Fish,12,27,3,20,0.111111111,0.903,0.740740741,0.006,26.41666667,0.25617284,0.237671419,0.698,1.231662051,3.102809928
337,248,maxgrain_NAPL_1,Marine,Fish,13,23,3,11,0.130434783,0.96,0.47826087,0.012,55.23076923,0.357859532,0.306397306,0.72,1.330922459,2.23059579
338,248,maxgrain_NAPL_2,Marine,Fish,13,22,3,6,0.136363636,0.966,0.272727273,0.318,45.69230769,0.454545455,0.254820937,0.947,1.963556014,2.314118759
339,248,maxgrain_NAPL_3,Marine,Fish,13,21,3,12,0.142857143,0.893,0.571428571,0.015,40.30769231,0.304029304,0.279671717,0.716,1.255166326,2.584018827
340,248,maxgrain_NAPL_4,Marine,Fish,13,21,1,14,0.047619048,0.946,0.666666667,0.07,21.76923077,0.227106227,0.213383838,0.613,1.245769869,3.692265001
341,248,maxgrain_NAPL_5,Marine,Fish,13,21,5,8,0.238095238,0.788,0.380952381,0.135,78.61538462,0.435897436,0.319065657,0.716,1.548261639,1.915250983
342,248,maxgrain_NAPL_6,Marine,Fish,13,33,5,21,0.151515152,0.752,0.636363636,0.043,85.92307692,0.296037296,0.372600082,0.252,0.871307923,1.792655884
343,248,maxgrain_NAPL_7,Marine,Fish,13,29,2,17,0.068965517,0.964,0.586206897,0.025,45.92307692,0.310344828,0.302050265,0.538,1.122340214,2.294674643
344,248,maxgrain_NAPL_8,Marine,Fish,13,28,6,14,0.214285714,0.764,0.5,0.014,61.23076923,0.373626374,0.402210884,0.321,0.933786606,1.362595023
345,248,maxgrain_SCDI_2,Marine,Fish,9,30,8,15,0.266666667,0.641,0.5,0.044,86.77777778,0.418518519,0.507013889,0.133,0.883529116,1.054336424
346,248,maxgrain_SCDI_3,Marine,Fish,9,26,5,9,0.192307692,0.959,0.346153846,0.12,90.88888889,0.47008547,0.381286982,0.553,1.219718061,1.249943175
347,248,maxgrain_SCTW_2,Marine,Fish,9,27,5,13,0.185185185,0.839,0.481481481,0.202,56,0.403292181,0.468921703,0.159,0.962210856,1.284076014
