"datasetID","site","TJ","TJnotrans"
33," L4_Station_English_Channel_10L_sample_at_10m_subsample_analyzed ",5.40143181570065e-06,4.96243974785634e-06
248,"maxgrain_AQUE_1",0,0
248,"maxgrain_AQUE_2",0.114285714285714,0.131147540983607
248,"maxgrain_AQUE_3",0.133333333333333,0.0754716981132075
248,"maxgrain_AQUE_4",0.196078431372549,0.232558139534884
248,"maxgrain_AQUE_5",0.103896103896104,0.2
248,"maxgrain_AQUE_6",0.176470588235294,0.375
248,"maxgrain_BULL_1",0,0
248,"maxgrain_BULL_3",0.222222222222222,0
248,"maxgrain_BULL_6",0,NA
248,"maxgrain_CARP_1",0.170212765957447,0.157894736842105
248,"maxgrain_CARP_2",0,0
248,"maxgrain_CARP_3",0.266666666666667,0.285714285714286
248,"maxgrain_CARP_4",0.333333333333333,0.333333333333333
248,"maxgrain_CARP_5",0.476190476190476,0.4
248,"maxgrain_CARP_6",0.533333333333333,0.444444444444444
248,"maxgrain_CARP_7",0.0833333333333333,0.125
248,"maxgrain_CARP_8",0.333333333333333,0.4
248,"maxgrain_GOLB_1",0.0833333333333333,0.0869565217391304
248,"maxgrain_GOLB_2",0.0975609756097561,0.108108108108108
248,"maxgrain_IVEE_1",0.105263157894737,0.666666666666667
248,"maxgrain_IVEE_2",0.102040816326531,0.333333333333333
248,"maxgrain_MOHK_1",0.0707964601769911,0.111111111111111
248,"maxgrain_MOHK_2",0.0983606557377049,0.0967741935483871
248,"maxgrain_NAPL_1",0.0549450549450549,0.0563380281690141
248,"maxgrain_NAPL_2",0.130434782608696,0.0941176470588235
248,"maxgrain_NAPL_3",0.114754098360656,0.0930232558139535
248,"maxgrain_NAPL_4",0.107142857142857,0.0754716981132075
248,"maxgrain_NAPL_5",0.106060606060606,0.117647058823529
248,"maxgrain_NAPL_6",0.115384615384615,0.102040816326531
248,"maxgrain_NAPL_7",0.0769230769230769,0.108695652173913
248,"maxgrain_NAPL_8",0.102564102564103,0.0900900900900901
248,"maxgrain_SCDI_2",0.148148148148148,0.161616161616162
248,"maxgrain_SCDI_3",0.0836501901140684,0.0803212851405622
248,"maxgrain_SCTW_2",0.121212121212121,0.130081300813008
248,"maxgrain_SCTW_3",0.08,0.0777385159010601
250,"BCB",0.0219378427787934,0.021978021978022
250,"CC",0,0
252,"C_A_1",0,0
252,"C_A_3",0,0
252,"C_A_5",0,0
252,"C_B_1",0.0851063829787234,0.08
252,"C_B_3",0,0
252,"C_B_5",0,0
252,"C_C_1",0.0317460317460317,0.0384615384615385
252,"C_C_3",0,0
252,"C_C_5",0,0
252,"C_D_1",0,0
252,"C_D_3",0,0
252,"C_D_5",0,0
252,"C_E_1",0,0
252,"C_E_3",0,0
252,"C_E_5",0.142857142857143,0.122448979591837
252,"G_A_1",0.115702479338843,0.0740740740740741
252,"G_A_3",0.172413793103448,0.275862068965517
252,"G_A_5",0,0
252,"G_B_1",0,0
252,"G_B_3",0,0
252,"G_B_5",0.260869565217391,0.344827586206897
252,"G_C_1",0,0
252,"G_C_3",0,0
252,"G_C_5",0,0
252,"G_D_1",0,0
252,"G_D_3",0,0
252,"G_D_5",0,NA
252,"G_E_1",0.0571428571428571,0.0588235294117647
252,"G_E_3",0,0
252,"G_E_5",0,0
252,"P_A_1",0.0515021459227468,0.08
252,"P_A_3",0.0294840294840295,0.0119760479041916
252,"P_A_5",0.307692307692308,0.5
252,"P_B_3",0.041025641025641,0.0588235294117647
252,"P_B_5",0.125,0.140845070422535
252,"P_C_1",0.0703517587939698,0.138888888888889
252,"P_C_3",0.173913043478261,0.244897959183673
252,"P_D_1",0.0214669051878354,0.105263157894737
252,"P_D_3",0.0441176470588235,0.121951219512195
252,"P_E_1",0.156862745098039,0.176470588235294
252,"P_E_3",0.0290556900726392,0.0842105263157895
252,"P_E_5",0.0941176470588235,0.181818181818182
254,"1",0,0
258,"1BF",0.0196109193598996,0.0181187962817079
258,"1BO",0.0126378978963166,0.0122389251030996
258,"1CF",0.00324965472418556,0.00329001480506662
258,"1CO",0.00447560793674474,0.00457351932311914
258,"2BF",0.0152886743110038,0.0154327255005483
258,"2BO",0.00193255386993912,0.00195867202037019
258,"2CF",0.00126534227508541,0.00129575639779721
258,"2CO",0.0145082142095157,NA
258,"3BF",0.0192854242793341,0.0193256369831664
258,"3BO",0.0157793633369923,NA
258,"3CF",0.00139616055846422,0.00139821029082774
258,"3CO",0.0216268172533942,0.021033896933905
258,"4BF",0.00131926121372032,0.00133155792276964
258,"4BO",0.0174471351804034,0.0177016214685265
258,"4CF",0.0113937391403424,NA
258,"4CO",0.0131557309653018,NA
259,"1",0.00264875603064989,0.00265970078366184
261,"1",0.0381406436233611,0.0341880341880342
263,"1",0.0967741935483871,0.0819672131147541
264,"cm",0.140387365137138,0.135610901030121
264,"k",0.0989900341114307,0.0963532954165273
264,"l",0.152139461172742,0.145579105116677
264,"ms",0.123443652229435,0.11987584287702
264,"ne",0.239659837649787,0.229475766567755
264,"nw",0.231065468549422,0.234935827713726
264,"w",0.142888071011041,0.139145559299924
265,"1",0.140939597315436,0.140625
266,"1",0.0285714285714286,0.0286975717439294
267,"1",0.271186440677966,0.271186440677966
268,"1",0.302521008403361,0.307692307692308
269,"K1",0.149659863945578,0.142857142857143
269,"K2",0.23728813559322,0.218181818181818
269,"OA",0,0
269,"PAL",0,0
272,"1",0.163487738419619,0.159779614325069
274,"000b_a",0.0448179271708683,0.0448179271708683
274,"000b_b",0.0231404958677686,0.0232558139534884
274,"001d_a",0,0
274,"001d_b",0,0
274,"002c_a",0,0
274,"002c_b",0,0
274,"002d_a",0,0
274,"002d_b",0,0
274,"004b_a",0,0
274,"004b_b",0,0
274,"004d_a",0.0599250936329588,0.060377358490566
274,"004d_b",0.0307017543859649,0.0307017543859649
274,"004f_a",0,0
274,"004f_b",0,0
274,"020b_a",0,0
274,"020b_b",0,0
274,"0spb_a",0,0
274,"0spb_b",0,0
274,"0sub_a",0,0
274,"0sub_b",0,0
274,"n01a_a",0,0
274,"n01a_b",0,0
274,"n01b_a",0,0
274,"n01b_b",0,0
274,"n04a_a",0,0
274,"n04a_b",0,0
274,"n04d_a",0,0
274,"n04d_b",0,0
274,"n20a_a",0,0
274,"n20a_b",0,0
274,"n20b_a",0,0
274,"n20b_b",0,0
275,"100",0,0
275,"139",0.0560747663551402,0.04
275,"142",0.0540540540540541,0.0380952380952381
275,"145",0,0
275,"148",0,0
275,"151",0.0645161290322581,0.0645161290322581
275,"190",0.09375,0.0952380952380952
275,"193",0.0425531914893617,0.0287769784172662
275,"199",0,0
275,"202",0.285714285714286,0.285714285714286
275,"241",0.0869565217391304,0.0923076923076923
275,"250",0.123076923076923,0.105263157894737
275,"292",0.0740740740740741,0.06
275,"295",0.0983606557377049,0.1
275,"298",0.260869565217391,0.272727272727273
275,"301",0.058252427184466,0.0625
275,"304",0.0579710144927536,0.0597014925373134
275,"343",0.0666666666666667,0.0674157303370786
275,"346",0.0740740740740741,0.0769230769230769
275,"349",0.133333333333333,0.133333333333333
275,"352",0.0869565217391304,0.1
275,"355",0.0869565217391304,0.0909090909090909
275,"37",0.25,0.25
275,"394",0.0533333333333333,0.0555555555555556
275,"397",0.125,0.127659574468085
275,"40",0.0740740740740741,0.0754716981132075
275,"400",0.1,0.105263157894737
275,"403",0.0967741935483871,0.0983606557377049
275,"406",0.176470588235294,0.1875
275,"46",0.157894736842105,0.157894736842105
275,"88",0,0
275,"91",0.205128205128205,0.228571428571429
275,"97",0.333333333333333,0.4
276,"EL VERDE",0,0
277,"AL1",0.0154312942476723,0.0154330964839652
277,"BM1",0.0272323919338984,0.0266400266400266
277,"CB1",0.0065783178643192,0.00662239694647297
277,"CR1",0.0116787221217601,0.0103110106317976
277,"SP1",0.0119047619047619,0.0112144906687704
277,"TB1",0.0311355311355311,0.0313202402446663
277,"TR2",0.0344980097302079,0.0338989098824243
278,"CR_1",0.00254887467183239,0.00267871014748978
278,"SP_1",0.000509269945105628,0.000483987119266943
279,"ME",0.0022957719533193,0.00192086054552439
279,"MO",0,0
280,"maxgrain_ME",1.71948134198327e-05,1.33609755887438e-05
280,"maxgrain_MO",1.75577624084692e-05,1.61069817934945e-05
281,"50",0.06,0.06
281,"56",0.0370860927152318,0.0365168539325843
282,"50",0.0487804878048781,0.0487804878048781
282,"56",0.0364656381486676,0.0365168539325843
285,"1",0.00361427360051156,0.00361427360051156
287,"Konza_1",0.131687242798354,0.08
287,"Konza_10",0.170212765957447,0.117647058823529
287,"Konza_12",0.12987012987013,0.129032258064516
287,"Konza_13",0.178010471204188,0.130434782608696
287,"Konza_14",0.175675675675676,0.181818181818182
287,"Konza_15",0.15625,0.121212121212121
287,"Konza_16",0.117647058823529,0.153846153846154
287,"Konza_17",0.213592233009709,0.16
287,"Konza_18",0.121673003802281,0.133333333333333
287,"Konza_2",0.151515151515152,0.125
287,"Konza_3",0.109756097560976,0.0909090909090909
287,"Konza_4",0.215384615384615,0.222222222222222
287,"Konza_5",0.327272727272727,0.35
287,"Konza_6",0.173913043478261,0.181818181818182
287,"Konza_8",0.141732283464567,0.0701754385964912
287,"Konza_9",0.0684931506849315,0.105263157894737
288,"NT",0.00539811066126856,0.00544773578481444
289,"ep18",0,0
289,"ep19",0,0
289,"ep2",0,0
289,"ep29",0,0
289,"ep3",0,0
289,"ep30",0,0
289,"ep31",0,0
289,"ep32",0,0
289,"ep33",0,0
289,"ep34",0,0
289,"ep35",0,0
289,"ep37",0,0
289,"ep38",0,0
289,"ep4",0,0
289,"ep40",0,0
289,"ep41",0,0
289,"ep42",0,0
289,"ep43",0,0
289,"ep44",0,0
289,"ep9",0,0
291,"1",0.00776096235933256,0.00743203598670057
294,"AL",0.0753623188405797,0.0760233918128655
294,"BM",0.0063552589768033,0.00636132315521628
294,"CR",0.0032520325203252,0.00383877159309021
294,"FI",0.0307692307692308,0.0308370044052863
294,"ME",0.0030811365970558,0.00308271964377462
294,"MO",0.00270590224928124,0.0027063599458728
294,"SP",0.00550206327372765,0.00378250591016548
294,"TR",0.0355871886120996,0.03584229390681
294,"WI",0.00796178343949045,0.00796178343949045
295,"AL",0.0515463917525773,0.0531914893617021
295,"BM",0.00835322195704057,0.00836320191158901
295,"CR",0.0459770114942529,0.0579710144927536
295,"FI",0.277777777777778,0.303030303030303
295,"ME",0.107692307692308,0.0833333333333333
295,"MO",0.0509090909090909,0.0516605166051661
295,"SP",0.0851063829787234,0.075
295,"TR",0.00520697734964853,0.00521648408972353
295,"WI",0.0597014925373134,0.0625
296,"AL",0.0263808738664468,0.0216486261448793
296,"BM",0.0124707716289945,0.0124707716289945
296,"FI",0.011943539630836,0.011963023382273
296,"ME",0.0426599749058971,0.0411840411840412
296,"MO",0.011686143572621,0.0108741112505228
296,"SP",0.0137090632140137,0.012326656394453
296,"TR",0.0338028169014084,0.0345821325648415
296,"WI",0.0267737617135207,0.0268456375838926
298,"1",0.171184022824536,0.147492625368732
299,"1",0.271428571428571,0.250922509225092
300,"upland",0,0
301,"1",0,0
304,"Bold Park",0.0416233090530697,0.0416233090530697
305,"1",0.0675675675675676,0.068259385665529
306,"YachtClub",NA,NA
308,"Adams",0.216867469879518,0.227272727272727
308,"Baldpate",0.189473684210526,0.202247191011236
308,"Bear Head",0.210526315789474,0.222222222222222
308,"Big Squaw",0.183673469387755,0.212121212121212
308,"Blue Mountain",0.25,0.247422680412371
308,"Burke",0.275,0.289473684210526
308,"Camels",0.18,0.185567010309278
308,"Castle",0.131147540983607,0.171428571428571
308,"Cube",0.144329896907216,0.129032258064516
308,"Dixville",0.173913043478261,0.191304347826087
308,"East",0,0
308,"Equinox",0.198019801980198,0.19047619047619
308,"Gillespie Peak",0.210526315789474,0.208333333333333
308,"Greylock",0.258064516129032,0.285714285714286
308,"Hunger",0.177777777777778,0.205882352941176
308,"Jackson",0.387096774193548,0.470588235294118
308,"Katahdin",0,0
308,"Mansfield",0.137931034482759,0.145454545454545
308,"Old Speck",0.222222222222222,0.23728813559322
308,"Pillsbury",0.183098591549296,0.180451127819549
308,"Plateau",0.188679245283019,0.2
308,"Ranch Brook",0.1875,0.201680672268908
308,"Santanoni",0.209302325581395,0.238805970149254
308,"Shrewsbury",0.256410256410256,0.303030303030303
308,"Snow",0.152173913043478,0.137931034482759
308,"Stark",0.294117647058824,0.350877192982456
308,"Stratton",0.172413793103448,0.186046511627907
308,"Surplus",0.307692307692308,0.326530612244898
308,"Tecumseh",0.159090909090909,0.175
308,"Tillotson",0.1,0.16
308,"Twin NY",0.195652173913043,0.202247191011236
308,"Vanderwhacker",0.0952380952380952,0.222222222222222
308,"Westmore",0.252631578947368,0.282352941176471
308,"Wolf",0.19672131147541,0.203703703703704
308,"Wright",0.16,0.181818181818182
313,"Jornada_BASN",0.275862068965517,0.470588235294118
313,"Jornada_CALI",0.121212121212121,0.235294117647059
313,"Jornada_EAST",0.0625,0
313,"Jornada_GRAV",0.142857142857143,0.307692307692308
313,"Jornada_IBPE",0,0
313,"Jornada_SAND",0.285714285714286,0.5
313,"Jornada_SUMM",0.181818181818182,0.138613861386139
313,"Jornada_TAYL",0,0
313,"Jornada_WELL",0.181818181818182,0.19047619047619
313,"Jornada_WEST",0.0784313725490196,0
314,"OneidaLake_Buoy 109",2.0996458781465e-05,1.8846003760332e-05
