"number","datasetID","site","SAD_excl","Non_trans","combo","weights","treatment"
10,1,"45220",0.827889072935014,62,"1_45220",0.827889072935014,"Null"
10,1,"46003",0.397559541562316,75,"1_46003",0.397559541562316,"Null"
10,1,"46005",0.931965601020319,60,"1_46005",0.931965601020319,"Null"
10,1,"46006",0.995233535935576,69,"1_46006",0.995233535935576,"Null"
10,1,"46011",0.524667413043391,71,"1_46011",0.524667413043391,"Null"
10,1,"46013",0.807750509911126,33,"1_46013",0.807750509911126,"Null"
10,1,"46014",0.70672315165104,59,"1_46014",0.70672315165104,"Null"
10,1,"46015",0.949439404867724,63,"1_46015",0.949439404867724,"Null"
10,1,"46016",0.869802403408433,58,"1_46016",0.869802403408433,"Null"
10,1,"46017",0.723761412100929,62,"1_46017",0.723761412100929,"Null"
10,1,"46029",0.0226136695612207,61,"1_46029",0.0226136695612207,"Null"
10,1,"46030",0.0455791814607524,37,"1_46030",0.0455791814607524,"Null"
10,1,"46031",0.063097766469497,68,"1_46031",0.063097766469497,"Null"
10,1,"46032",0.015601947514699,37,"1_46032",0.015601947514699,"Null"
10,1,"46033",0.960346070747806,60,"1_46033",0.960346070747806,"Null"
10,1,"46035",0.0106687274747454,68,"1_46035",0.0106687274747454,"Null"
10,1,"46036",0.00791286158133957,63,"1_46036",0.00791286158133957,"Null"
10,1,"46037",0.00432824485125039,71,"1_46037",0.00432824485125039,"Null"
10,1,"46038",0.140954813155388,64,"1_46038",0.140954813155388,"Null"
10,1,"46039",0.236907302089548,33,"1_46039",0.236907302089548,"Null"
10,1,"46040",0.903849688338343,31,"1_46040",0.903849688338343,"Null"
10,1,"46042",0.699760331993931,72,"1_46042",0.699760331993931,"Null"
10,1,"46043",0.0373141696489504,71,"1_46043",0.0373141696489504,"Null"
10,1,"46044",0.743003306190492,30,"1_46044",0.743003306190492,"Null"
10,1,"46046",0.0323949254450932,58,"1_46046",0.0323949254450932,"Null"
10,1,"46047",0.407978922054513,70,"1_46047",0.407978922054513,"Null"
10,1,"46048",0.302148566410172,64,"1_46048",0.302148566410172,"Null"
10,1,"46052",0.978922560523682,73,"1_46052",0.978922560523682,"Null"
10,1,"46055",0.916844774243853,32,"1_46055",0.916844774243853,"Null"
10,1,"46102",0.222193191648074,31,"1_46102",0.222193191648074,"Null"
10,1,"46123",0.0803800558865421,68,"1_46123",0.0803800558865421,"Null"
10,1,"47001",0.459821981245344,41,"1_47001",0.459821981245344,"Null"
10,1,"47014",0.863743135307826,62,"1_47014",0.863743135307826,"Null"
10,1,"47018",0.940371377067216,66,"1_47018",0.940371377067216,"Null"
10,1,"47019",0.983272500384074,73,"1_47019",0.983272500384074,"Null"
10,1,"47102",0.912429328154769,53,"1_47102",0.912429328154769,"Null"
10,1,"47112",0.914065000580445,58,"1_47112",0.914065000580445,"Null"
10,1,"47900",0.600121011272015,60,"1_47900",0.600121011272015,"Null"
10,1,"49015",0.0995382912635237,54,"1_49015",0.0995382912635237,"Null"
10,1,"49017",0.976345413308597,72,"1_49017",0.976345413308597,"Null"
10,1,"49018",0.432662488133135,64,"1_49018",0.432662488133135,"Null"
10,1,"49033",0.969254529171146,61,"1_49033",0.969254529171146,"Null"
10,1,"49036",0.996799512349641,57,"1_49036",0.996799512349641,"Null"
10,1,"49038",0.991102624723999,72,"1_49038",0.991102624723999,"Null"
10,1,"49055",0.98045644950915,62,"1_49055",0.98045644950915,"Null"
10,1,"49070",0.994923996040811,70,"1_49070",0.994923996040811,"Null"
10,1,"49073",0.835701554887441,40,"1_49073",0.835701554887441,"Null"
10,1,"49131",0.993177042238244,72,"1_49131",0.993177042238244,"Null"
10,1,"49165",0.985927287428486,59,"1_49165",0.985927287428486,"Null"
10,1,"49172",0.720506256715758,46,"1_49172",0.720506256715758,"Null"
10,1,"4928",0.0919004887079686,50,"1_4928",0.0919004887079686,"Null"
10,1,"49907",0.982918407384098,67,"1_49907",0.982918407384098,"Null"
10,1,"49909",0.99930976715038,69,"1_49909",0.99930976715038,"Null"
10,1,"50001",0.19204966852002,64,"1_50001",0.19204966852002,"Null"
10,1,"50003",0.649449962592063,43,"1_50003",0.649449962592063,"Null"
10,1,"50008",0.931672594995866,53,"1_50008",0.931672594995866,"Null"
10,1,"50009",0.99075901560765,60,"1_50009",0.99075901560765,"Null"
10,1,"50015",0.674048469596909,68,"1_50015",0.674048469596909,"Null"
10,1,"50032",0.000110926925065415,40,"1_50032",0.000110926925065415,"Null"
10,1,"50033",0.72125961111982,54,"1_50033",0.72125961111982,"Null"
10,1,"50035",0.740549407561374,64,"1_50035",0.740549407561374,"Null"
10,1,"50037",0.741310085170461,58,"1_50037",0.741310085170461,"Null"
10,1,"50042",0.770305478303478,57,"1_50042",0.770305478303478,"Null"
10,1,"50043",0.744686084098115,44,"1_50043",0.744686084098115,"Null"
10,1,"50047",0.924080619020601,66,"1_50047",0.924080619020601,"Null"
10,1,"50048",0.907914821444255,43,"1_50048",0.907914821444255,"Null"
10,1,"50055",0.657813466426582,57,"1_50055",0.657813466426582,"Null"
10,1,"50064",0.936737883655528,65,"1_50064",0.936737883655528,"Null"
10,1,"50067",0.994183349478655,74,"1_50067",0.994183349478655,"Null"
10,1,"50068",0.996046455516646,85,"1_50068",0.996046455516646,"Null"
10,1,"50069",0.909657440360918,75,"1_50069",0.909657440360918,"Null"
10,1,"50072",0.976301964830021,54,"1_50072",0.976301964830021,"Null"
10,1,"51023",0.897032144579445,51,"1_51023",0.897032144579445,"Null"
10,1,"51030",0.74612125213661,54,"1_51030",0.74612125213661,"Null"
10,1,"51113",0.374297422576192,59,"1_51113",0.374297422576192,"Null"
10,1,"51119",0.0472762921077894,57,"1_51119",0.0472762921077894,"Null"
10,1,"52001",0.0114947566028002,55,"1_52001",0.0114947566028002,"Null"
10,1,"52002",0.947870177014435,69,"1_52002",0.947870177014435,"Null"
10,1,"52007",0.690902980032814,66,"1_52007",0.690902980032814,"Null"
10,1,"52010",0.943489237546974,62,"1_52010",0.943489237546974,"Null"
10,1,"52011",0.355658413818849,57,"1_52011",0.355658413818849,"Null"
10,1,"52014",0.942718204601681,61,"1_52014",0.942718204601681,"Null"
10,1,"52016",0.366564074541189,59,"1_52016",0.366564074541189,"Null"
10,1,"52019",0.915416534555872,71,"1_52019",0.915416534555872,"Null"
10,1,"52027",0.817663119710319,69,"1_52027",0.817663119710319,"Null"
10,1,"52052",0.989241743813745,63,"1_52052",0.989241743813745,"Null"
10,1,"52053",0.00190754634229836,58,"1_52053",0.00190754634229836,"Null"
10,1,"52054",0.939693103625657,48,"1_52054",0.939693103625657,"Null"
10,1,"52056",2.5584247827498e-05,68,"1_52056",2.5584247827498e-05,"Null"
10,1,"52066",0.82954332586168,60,"1_52066",0.82954332586168,"Null"
10,1,"52067",0.802908692661314,60,"1_52067",0.802908692661314,"Null"
10,1,"52068",0.0666095505543349,63,"1_52068",0.0666095505543349,"Null"
10,1,"52109",0.984810046625594,63,"1_52109",0.984810046625594,"Null"
10,1,"52126",0.0356396507929849,70,"1_52126",0.0356396507929849,"Null"
10,1,"52131",0.960602363229999,64,"1_52131",0.960602363229999,"Null"
10,1,"53002",0.900309111006684,71,"1_53002",0.900309111006684,"Null"
10,1,"53009",0.0662505209133197,29,"1_53009",0.0662505209133197,"Null"
10,1,"53013",0.836382977269637,54,"1_53013",0.836382977269637,"Null"
10,1,"53015",0.735958073336454,53,"1_53015",0.735958073336454,"Null"
10,1,"53018",0.970968806037001,51,"1_53018",0.970968806037001,"Null"
10,1,"53019",0.763476864624938,26,"1_53019",0.763476864624938,"Null"
10,1,"53025",0.955214517774886,53,"1_53025",0.955214517774886,"Null"
10,1,"53026",0.0525758309309301,44,"1_53026",0.0525758309309301,"Null"
10,1,"53027",0.683050860957526,54,"1_53027",0.683050860957526,"Null"
10,1,"53028",0.845516018393407,43,"1_53028",0.845516018393407,"Null"
10,1,"53036",0.982028444221568,56,"1_53036",0.982028444221568,"Null"
10,1,"53040",0.997491114994942,63,"1_53040",0.997491114994942,"Null"
10,1,"53064",0.770874574226923,73,"1_53064",0.770874574226923,"Null"
10,1,"53074",0.0388368063823365,43,"1_53074",0.0388368063823365,"Null"
10,1,"53087",0.0500684208373687,46,"1_53087",0.0500684208373687,"Null"
10,1,"53138",0.935883862380026,54,"1_53138",0.935883862380026,"Null"
10,1,"53800",0.847390100037403,46,"1_53800",0.847390100037403,"Null"
10,1,"54007",0.950945987758129,54,"1_54007",0.950945987758129,"Null"
10,1,"54012",0.94303163359147,44,"1_54012",0.94303163359147,"Null"
10,1,"54022",0.0156726274570054,60,"1_54022",0.0156726274570054,"Null"
10,1,"54031",0.768629028241496,42,"1_54031",0.768629028241496,"Null"
10,1,"54040",4.19231716780355e-07,37,"1_54040",4.19231716780355e-07,"Null"
10,1,"54900",0.000767863240811456,43,"1_54900",0.000767863240811456,"Null"
10,1,"55045",0.887101307208286,25,"1_55045",0.887101307208286,"Null"
10,1,"56021",0.891044585833398,65,"1_56021",0.891044585833398,"Null"
10,1,"56022",0.997199277707274,66,"1_56022",0.997199277707274,"Null"
10,1,"56033",0.984155337232743,54,"1_56033",0.984155337232743,"Null"
10,1,"56041",0.968721634286266,67,"1_56041",0.968721634286266,"Null"
10,1,"56044",0.912422924428703,60,"1_56044",0.912422924428703,"Null"
10,1,"57010",0.853105659795629,46,"1_57010",0.853105659795629,"Null"
10,1,"58001",0.986125479983602,58,"1_58001",0.986125479983602,"Null"
10,1,"58003",0.53450475107528,67,"1_58003",0.53450475107528,"Null"
10,1,"58004",0.991927931678618,64,"1_58004",0.991927931678618,"Null"
10,1,"58007",0.979111932492516,69,"1_58007",0.979111932492516,"Null"
10,1,"58008",0.988222379368524,65,"1_58008",0.988222379368524,"Null"
10,1,"58009",0.172742805571871,69,"1_58009",0.172742805571871,"Null"
10,1,"58010",0.95583765540728,60,"1_58010",0.95583765540728,"Null"
10,1,"58011",0.991358473519242,68,"1_58011",0.991358473519242,"Null"
10,1,"58013",0.889191549138744,67,"1_58013",0.889191549138744,"Null"
10,1,"58014",0.818029330939862,70,"1_58014",0.818029330939862,"Null"
10,1,"58017",0.239452301711605,64,"1_58017",0.239452301711605,"Null"
10,1,"58019",0.995073352883669,71,"1_58019",0.995073352883669,"Null"
10,1,"58021",0.984020700357988,65,"1_58021",0.984020700357988,"Null"
10,1,"58102",0.995067863924121,59,"1_58102",0.995067863924121,"Null"
10,1,"59003",0.779312711724323,50,"1_59003",0.779312711724323,"Null"
10,1,"59010",0.911711201679123,56,"1_59010",0.911711201679123,"Null"
10,1,"59013",0.964634965737151,48,"1_59013",0.964634965737151,"Null"
10,1,"59020",0.990977676276482,56,"1_59020",0.990977676276482,"Null"
10,1,"59021",0.997093357352512,68,"1_59021",0.997093357352512,"Null"
10,1,"60004",0.995818533114824,69,"1_60004",0.995818533114824,"Null"
10,1,"60009",0.994589204734362,50,"1_60009",0.994589204734362,"Null"
10,1,"60010",0.979837017751457,61,"1_60010",0.979837017751457,"Null"
10,1,"60013",0.141548903030564,42,"1_60013",0.141548903030564,"Null"
10,1,"60017",0.337415687053069,38,"1_60017",0.337415687053069,"Null"
10,1,"60018",0.850208753244718,31,"1_60018",0.850208753244718,"Null"
10,1,"60019",0.574155165376719,36,"1_60019",0.574155165376719,"Null"
10,1,"60020",0.0400541073017014,41,"1_60020",0.0400541073017014,"Null"
10,1,"60022",0.648035388400725,59,"1_60022",0.648035388400725,"Null"
10,1,"60023",0.780672204937722,35,"1_60023",0.780672204937722,"Null"
10,1,"60024",0.763756211794072,25,"1_60024",0.763756211794072,"Null"
10,1,"60025",0.862478016265578,41,"1_60025",0.862478016265578,"Null"
10,1,"60027",0.960138477779357,40,"1_60027",0.960138477779357,"Null"
10,1,"60028",0.996418080672709,56,"1_60028",0.996418080672709,"Null"
10,1,"60029",0.16863588682683,23,"1_60029",0.16863588682683,"Null"
10,1,"60031",0.660941542393555,36,"1_60031",0.660941542393555,"Null"
10,1,"60051",0.836034816852045,15,"1_60051",0.836034816852045,"Null"
10,1,"60056",0.864637752749564,24,"1_60056",0.864637752749564,"Null"
10,1,"60057",0.124596448669827,47,"1_60057",0.124596448669827,"Null"
10,1,"60060",0.971283155527409,84,"1_60060",0.971283155527409,"Null"
10,1,"60065",0.348725143919791,43,"1_60065",0.348725143919791,"Null"
10,1,"60067",0.712477792706124,31,"1_60067",0.712477792706124,"Null"
10,1,"60069",0.504918767937027,53,"1_60069",0.504918767937027,"Null"
10,1,"60070",0.959770533626993,52,"1_60070",0.959770533626993,"Null"
10,1,"60071",0.747798531787729,47,"1_60071",0.747798531787729,"Null"
10,1,"60073",0.946093002980294,41,"1_60073",0.946093002980294,"Null"
10,1,"60074",0.824307432364876,19,"1_60074",0.824307432364876,"Null"
10,1,"60075",0.81569839617694,59,"1_60075",0.81569839617694,"Null"
10,1,"60078",0.875269323428144,57,"1_60078",0.875269323428144,"Null"
10,1,"60079",0.597606414739973,35,"1_60079",0.597606414739973,"Null"
10,1,"60080",0.956417301325694,31,"1_60080",0.956417301325694,"Null"
10,1,"60081",0.603220315930592,34,"1_60081",0.603220315930592,"Null"
10,1,"60082",0.833459392913092,35,"1_60082",0.833459392913092,"Null"
10,1,"60107",0.742697325469166,52,"1_60107",0.742697325469166,"Null"
10,1,"60111",0.939890695489912,52,"1_60111",0.939890695489912,"Null"
10,1,"6012",0.0741839496772721,26,"1_6012",0.0741839496772721,"Null"
10,1,"60126",0.705039736312897,40,"1_60126",0.705039736312897,"Null"
10,1,"60130",0.917943034708303,25,"1_60130",0.917943034708303,"Null"
10,1,"6014",0.112821478987533,75,"1_6014",0.112821478987533,"Null"
10,1,"60155",0.749578971988355,35,"1_60155",0.749578971988355,"Null"
10,1,"60164",0.0680738909769592,37,"1_60164",0.0680738909769592,"Null"
10,1,"6018",0.603755727619442,22,"1_6018",0.603755727619442,"Null"
10,1,"6024",0.037952549674016,30,"1_6024",0.037952549674016,"Null"
10,1,"6032",0.751918726842276,81,"1_6032",0.751918726842276,"Null"
10,1,"6069",0.746723680099556,22,"1_6069",0.746723680099556,"Null"
10,1,"6071",0.839106158301141,51,"1_6071",0.839106158301141,"Null"
10,1,"6074",0.228110340937641,41,"1_6074",0.228110340937641,"Null"
10,1,"6078",0.951621825813662,58,"1_6078",0.951621825813662,"Null"
10,1,"61022",0.971885694936351,72,"1_61022",0.971885694936351,"Null"
10,1,"61029",0.365521010362397,69,"1_61029",0.365521010362397,"Null"
10,1,"61031",0.359777035954454,61,"1_61031",0.359777035954454,"Null"
10,1,"61034",0.745783019623869,68,"1_61034",0.745783019623869,"Null"
10,1,"61045",0.321175123411574,72,"1_61045",0.321175123411574,"Null"
10,1,"61047",0.932368129615338,65,"1_61047",0.932368129615338,"Null"
10,1,"61048",0.696069669408908,17,"1_61048",0.696069669408908,"Null"
10,1,"61049",0.859753981044531,76,"1_61049",0.859753981044531,"Null"
10,1,"61053",0.98744842834168,54,"1_61053",0.98744842834168,"Null"
10,1,"61056",0.0567496610511929,72,"1_61056",0.0567496610511929,"Null"
10,1,"61057",0.506510819949114,62,"1_61057",0.506510819949114,"Null"
10,1,"61059",0.0629571111862938,74,"1_61059",0.0629571111862938,"Null"
10,1,"61064",0.745214747057006,51,"1_61064",0.745214747057006,"Null"
10,1,"61065",0.777929309227333,59,"1_61065",0.777929309227333,"Null"
10,1,"61073",0.933401831765121,63,"1_61073",0.933401831765121,"Null"
10,1,"61089",0.517171107439064,25,"1_61089",0.517171107439064,"Null"
10,1,"61093",0.804642599527191,62,"1_61093",0.804642599527191,"Null"
10,1,"61097",0.754125083455294,63,"1_61097",0.754125083455294,"Null"
10,1,"61111",0.530180876066868,53,"1_61111",0.530180876066868,"Null"
10,1,"61121",0.990109393561864,64,"1_61121",0.990109393561864,"Null"
10,1,"61123",0.00848807501690233,78,"1_61123",0.00848807501690233,"Null"
10,1,"61136",0.00640849778423767,82,"1_61136",0.00640849778423767,"Null"
10,1,"61207",0.737114246328812,55,"1_61207",0.737114246328812,"Null"
10,1,"63002",0.0630674367629504,67,"1_63002",0.0630674367629504,"Null"
10,1,"63003",0.985822721856204,49,"1_63003",0.985822721856204,"Null"
10,1,"63004",0.769666191503664,24,"1_63004",0.769666191503664,"Null"
10,1,"63010",0.000122679408624281,71,"1_63010",0.000122679408624281,"Null"
10,1,"63011",0.906854229826529,59,"1_63011",0.906854229826529,"Null"
10,1,"63014",4.25384334621643e-06,59,"1_63014",4.25384334621643e-06,"Null"
10,1,"63024",0.00896518877610991,73,"1_63024",0.00896518877610991,"Null"
10,1,"63027",0.971100295877438,51,"1_63027",0.971100295877438,"Null"
10,1,"63031",0.951120329701636,51,"1_63031",0.951120329701636,"Null"
10,1,"63101",4.62648426831856e-05,70,"1_63101",4.62648426831856e-05,"Null"
10,1,"63108",0.0517066879145177,66,"1_63108",0.0517066879145177,"Null"
10,1,"63121",0.808270391853983,60,"1_63121",0.808270391853983,"Null"
10,1,"63202",0.0538131717769956,65,"1_63202",0.0538131717769956,"Null"
10,1,"63204",2.15751171440689e-06,63,"1_63204",2.15751171440689e-06,"Null"
10,1,"63205",0.0530215504212823,64,"1_63205",0.0530215504212823,"Null"
10,1,"63208",0.951257493353539,48,"1_63208",0.951257493353539,"Null"
10,1,"63217",0.921169593499345,50,"1_63217",0.921169593499345,"Null"
10,1,"63221",0.92610370882419,54,"1_63221",0.92610370882419,"Null"
10,1,"63222",0.633815978191338,47,"1_63222",0.633815978191338,"Null"
10,1,"63228",0.0886251850371271,70,"1_63228",0.0886251850371271,"Null"
10,1,"63311",0.936358249071111,59,"1_63311",0.936358249071111,"Null"
10,1,"63902",0.0231552188701988,59,"1_63902",0.0231552188701988,"Null"
10,1,"63903",0.805582369838758,29,"1_63903",0.805582369838758,"Null"
10,1,"63906",0.492231566223769,39,"1_63906",0.492231566223769,"Null"
10,1,"63909",0.77248135388894,44,"1_63909",0.77248135388894,"Null"
10,1,"63911",0.759517243282796,33,"1_63911",0.759517243282796,"Null"
10,1,"64001",0.943904180521556,45,"1_64001",0.943904180521556,"Null"
10,1,"64005",0.620433350241687,49,"1_64005",0.620433350241687,"Null"
10,1,"64006",0.909587604773909,38,"1_64006",0.909587604773909,"Null"
10,1,"64008",0.538552316508594,60,"1_64008",0.538552316508594,"Null"
10,1,"64009",0.812280411525639,58,"1_64009",0.812280411525639,"Null"
10,1,"64012",0.906027114225509,50,"1_64012",0.906027114225509,"Null"
10,1,"64019",0.941083342476878,47,"1_64019",0.941083342476878,"Null"
10,1,"64028",0.901628625296005,68,"1_64028",0.901628625296005,"Null"
10,1,"64033",0.839124322058295,56,"1_64033",0.839124322058295,"Null"
10,1,"64039",0.898179555363754,48,"1_64039",0.898179555363754,"Null"
10,1,"64042",0.994466431167095,53,"1_64042",0.994466431167095,"Null"
10,1,"64043",0.926122072607257,46,"1_64043",0.926122072607257,"Null"
10,1,"64044",0.976213713337582,67,"1_64044",0.976213713337582,"Null"
10,1,"64103",0.858914394298229,41,"1_64103",0.858914394298229,"Null"
10,1,"65014",0.955473879734691,68,"1_65014",0.955473879734691,"Null"
10,1,"65020",0.172128268974535,60,"1_65020",0.172128268974535,"Null"
10,1,"65027",0.0178667974171438,40,"1_65027",0.0178667974171438,"Null"
10,1,"65033",0.880414253407832,44,"1_65033",0.880414253407832,"Null"
10,1,"65117",0.897352362860353,60,"1_65117",0.897352362860353,"Null"
10,1,"66003",0.212398369561378,56,"1_66003",0.212398369561378,"Null"
10,1,"66005",0.145083234203846,73,"1_66005",0.145083234203846,"Null"
10,1,"66011",0.830311147645937,72,"1_66011",0.830311147645937,"Null"
10,1,"66015",0.524911544644517,63,"1_66015",0.524911544644517,"Null"
10,1,"66021",0.996117686516238,59,"1_66021",0.996117686516238,"Null"
10,1,"66025",0.248350108873489,45,"1_66025",0.248350108873489,"Null"
10,1,"66042",0.456158957290307,59,"1_66042",0.456158957290307,"Null"
10,1,"66064",0.0937170643450232,61,"1_66064",0.0937170643450232,"Null"
10,1,"66067",0.484177587488556,45,"1_66067",0.484177587488556,"Null"
10,1,"66075",0.605940367288385,61,"1_66075",0.605940367288385,"Null"
10,1,"66080",0.916629311251757,53,"1_66080",0.916629311251757,"Null"
10,1,"66087",0.369082720600915,66,"1_66087",0.369082720600915,"Null"
10,1,"66107",0.513108999138937,53,"1_66107",0.513108999138937,"Null"
10,1,"66165",0.0361134986216145,52,"1_66165",0.0361134986216145,"Null"
10,1,"66168",0.590433307185343,63,"1_66168",0.590433307185343,"Null"
10,1,"66908",0.907526686555,70,"1_66908",0.907526686555,"Null"
10,1,"67011",0.976936371267511,66,"1_67011",0.976936371267511,"Null"
10,1,"67015",0.941924046310415,55,"1_67015",0.941924046310415,"Null"
10,1,"67017",0.0311821252713721,59,"1_67017",0.0311821252713721,"Null"
10,1,"67020",0.995322628691184,52,"1_67020",0.995322628691184,"Null"
10,1,"67022",0.963836931147344,55,"1_67022",0.963836931147344,"Null"
10,1,"67023",0.947751397819429,53,"1_67023",0.947751397819429,"Null"
10,1,"67034",0.602148177649682,31,"1_67034",0.602148177649682,"Null"
10,1,"67050",0.960433714123015,58,"1_67050",0.960433714123015,"Null"
10,1,"67051",0.00290926830274403,73,"1_67051",0.00290926830274403,"Null"
10,1,"67061",0.602707699863021,65,"1_67061",0.602707699863021,"Null"
10,1,"67062",0.111220769633682,53,"1_67062",0.111220769633682,"Null"
10,1,"67067",0.927051093892573,55,"1_67067",0.927051093892573,"Null"
10,1,"67070",0.524610688402428,31,"1_67070",0.524610688402428,"Null"
10,1,"67125",0.989312894659055,50,"1_67125",0.989312894659055,"Null"
10,1,"67900",0.821807485089867,43,"1_67900",0.821807485089867,"Null"
10,1,"67905",0.377666554732244,34,"1_67905",0.377666554732244,"Null"
10,1,"67906",0.706574363778995,43,"1_67906",0.706574363778995,"Null"
10,1,"68005",0.0343812011900534,50,"1_68005",0.0343812011900534,"Null"
10,1,"68006",0.914812029836284,59,"1_68006",0.914812029836284,"Null"
10,1,"68007",0.89164972168508,45,"1_68007",0.89164972168508,"Null"
10,1,"68012",0.985199215661389,56,"1_68012",0.985199215661389,"Null"
10,1,"68014",0.457491231346035,67,"1_68014",0.457491231346035,"Null"
10,1,"68015",0.323800545457056,88,"1_68015",0.323800545457056,"Null"
10,1,"68018",0.983892574317216,65,"1_68018",0.983892574317216,"Null"
10,1,"68022",0.913783281672529,51,"1_68022",0.913783281672529,"Null"
10,1,"68024",0.27091100647353,58,"1_68024",0.27091100647353,"Null"
10,1,"68025",0.454446837247981,58,"1_68025",0.454446837247981,"Null"
10,1,"68026",0.988678235828543,62,"1_68026",0.988678235828543,"Null"
10,1,"68028",0.716291688424894,65,"1_68028",0.716291688424894,"Null"
10,1,"68037",0.933890537701202,64,"1_68037",0.933890537701202,"Null"
10,1,"68054",0.980984152850039,64,"1_68054",0.980984152850039,"Null"
10,1,"68059",0.858800418585729,70,"1_68059",0.858800418585729,"Null"
10,1,"68066",0.917178336944407,84,"1_68066",0.917178336944407,"Null"
10,1,"68113",0.975651254033944,59,"1_68113",0.975651254033944,"Null"
10,1,"68117",0.942551901245594,73,"1_68117",0.942551901245594,"Null"
10,1,"68119",0.987783469791772,63,"1_68119",0.987783469791772,"Null"
10,1,"68127",0.927666834316813,58,"1_68127",0.927666834316813,"Null"
10,1,"68142",0.100674160196016,54,"1_68142",0.100674160196016,"Null"
10,1,"68203",0.919674196460087,65,"1_68203",0.919674196460087,"Null"
10,1,"68209",0.962598234196549,53,"1_68209",0.962598234196549,"Null"
10,1,"68216",0.129459686386322,52,"1_68216",0.129459686386322,"Null"
10,1,"68218",0.785636023702769,67,"1_68218",0.785636023702769,"Null"
10,1,"68225",0.525719564432616,54,"1_68225",0.525719564432616,"Null"
10,1,"68308",0.984486417992306,60,"1_68308",0.984486417992306,"Null"
10,1,"68901",0.997075814481546,73,"1_68901",0.997075814481546,"Null"
10,1,"69003",0.424647765226522,39,"1_69003",0.424647765226522,"Null"
10,1,"69019",0.756051399723631,61,"1_69019",0.756051399723631,"Null"
10,1,"69021",0.122039816485542,33,"1_69021",0.122039816485542,"Null"
10,1,"69022",0.808764783727592,28,"1_69022",0.808764783727592,"Null"
10,1,"69026",0.981203536730164,60,"1_69026",0.981203536730164,"Null"
10,1,"69029",0.296350967018015,48,"1_69029",0.296350967018015,"Null"
10,1,"69057",0.0917086926853638,64,"1_69057",0.0917086926853638,"Null"
10,1,"69127",0.774301051728362,64,"1_69127",0.774301051728362,"Null"
10,1,"69142",0.185802349492002,61,"1_69142",0.185802349492002,"Null"
10,1,"69203",0.00229081159850851,46,"1_69203",0.00229081159850851,"Null"
10,1,"69207",0.948333130521555,53,"1_69207",0.948333130521555,"Null"
10,1,"69211",0.651833359866212,47,"1_69211",0.651833359866212,"Null"
10,1,"69237",0.909277143546007,58,"1_69237",0.909277143546007,"Null"
10,1,"69238",0.42568911717297,53,"1_69238",0.42568911717297,"Null"
10,1,"69240",0.77297495340395,44,"1_69240",0.77297495340395,"Null"
10,1,"69243",0.851440994065022,56,"1_69243",0.851440994065022,"Null"
10,1,"69251",0.676717066346627,54,"1_69251",0.676717066346627,"Null"
10,1,"69253",0.996707258264709,62,"1_69253",0.996707258264709,"Null"
10,1,"69904",0.937906638397479,58,"1_69904",0.937906638397479,"Null"
10,1,"7004",0.614790173068597,66,"1_7004",0.614790173068597,"Null"
10,1,"7005",0.0462531193023153,58,"1_7005",0.0462531193023153,"Null"
10,1,"7008",0.680297056275191,27,"1_7008",0.680297056275191,"Null"
10,1,"7010",0.901924628827573,49,"1_7010",0.901924628827573,"Null"
10,1,"7015",0.491450747685948,41,"1_7015",0.491450747685948,"Null"
10,1,"7019",0.980219195066519,61,"1_7019",0.980219195066519,"Null"
10,1,"7020",0.00362874069546985,61,"1_7020",0.00362874069546985,"Null"
10,1,"7023",9.68538333317542e-06,57,"1_7023",9.68538333317542e-06,"Null"
10,1,"7024",0.653284110378975,58,"1_7024",0.653284110378975,"Null"
10,1,"7027",0.0172491844865672,69,"1_7027",0.0172491844865672,"Null"
10,1,"7028",0.000455022658701757,66,"1_7028",0.000455022658701757,"Null"
10,1,"7109",0.318552139957309,37,"1_7109",0.318552139957309,"Null"
10,1,"7111",0.852391048321896,59,"1_7111",0.852391048321896,"Null"
10,1,"72002",0.955477513046706,70,"1_72002",0.955477513046706,"Null"
10,1,"72004",0.818315798827248,63,"1_72004",0.818315798827248,"Null"
10,1,"72006",0.959514717764211,68,"1_72006",0.959514717764211,"Null"
10,1,"72010",0.960183794357677,66,"1_72010",0.960183794357677,"Null"
10,1,"72012",0.857009331263097,68,"1_72012",0.857009331263097,"Null"
10,1,"72016",0.897530748898618,60,"1_72016",0.897530748898618,"Null"
10,1,"72021",0.986811245138141,64,"1_72021",0.986811245138141,"Null"
10,1,"72023",0.850705214087519,63,"1_72023",0.850705214087519,"Null"
10,1,"72025",0.790203809808013,71,"1_72025",0.790203809808013,"Null"
10,1,"72029",0.871123384319619,77,"1_72029",0.871123384319619,"Null"
10,1,"72031",0.728289991973263,70,"1_72031",0.728289991973263,"Null"
10,1,"72033",0.00446869526344943,81,"1_72033",0.00446869526344943,"Null"
10,1,"72034",0.54591135405217,83,"1_72034",0.54591135405217,"Null"
10,1,"72035",0.958361453560302,86,"1_72035",0.958361453560302,"Null"
10,1,"72036",0.996222592984319,69,"1_72036",0.996222592984319,"Null"
10,1,"72047",1.26056434969945e-05,64,"1_72047",1.26056434969945e-05,"Null"
10,1,"72049",0.534838885634416,76,"1_72049",0.534838885634416,"Null"
10,1,"72050",0.971151194142604,79,"1_72050",0.971151194142604,"Null"
10,1,"72052",0.796318734132734,66,"1_72052",0.796318734132734,"Null"
10,1,"72053",0.185744380560761,68,"1_72053",0.185744380560761,"Null"
