"datasetID","site","scale","n"
323,"maxgrain_Patapsco River_Liberty Reservoir_MIDDLE RUN",4,12
323,"maxgrain_Patapsco River_Patapsco River L N Br_DEEP RUN",4,19
323,"maxgrain_Patapsco River_Patapsco River L N Br_TIBER RUN",4,16
323,"maxgrain_Patapsco River_S Branch Patapsco_GILLIS FALLS",4,17
323,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK",4,12
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT",4,12
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT5",4,10
323,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK",4,19
323,"maxgrain_Susquehanna River_Octoraro Creek_BASIN RUN",4,16
323,"maxgrain_Upper Potomac River_Fifteen Mile Creek_FIFTEENMILE CREEK",4,18
323,"maxgrain_Youghiogheny River_Casselman River_SOUTH BRANCH CASSELMAN RIVER",4,13
323,"maxgrain_Youghiogheny River_Youghiogheny River_BEAR CREEK",4,5
323,"maxgrain_Chester River_Lower Chester River_SWAN CREEK_LOCR-102-S",5,10
323,"maxgrain_Chester River_Upper Chester River_CYPRESS BRANCH_UPCR-208-S",5,17
323,"maxgrain_Choptank River_Upper Choptank_SKELETON CREEK UT1_UPCK-113-S",5,9
323,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT_FURN-101-S",5,9
323,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT1_FURN-101-S",5,9
323,"maxgrain_Lower Potomac River_Mattawoman Creek_MATTAWOMAN CREEK_MATT-033-S",5,18
323,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN_NANJ-331-S",5,18
323,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN_PTOB-002-S",5,9
323,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN_WIRH-220-S",5,16
323,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK_SAVA-204-S",5,12
323,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER_SAVA-225-S",5,13
323,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS_JONE-315-S",5,11
323,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK_PAXL-294-S",5,12
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT_RKGR-119-S",5,12
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT5_RKGR-119-S",5,10
323,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK_NASS-302-S",5,19
323,"maxgrain_Upper Potomac River_Fifteen Mile Creek_FIFTEENMILE CREEK_FIMI-207-S",5,15
324,"maxgrain",1,241
324,"maxgrain_Bush River",2,77
324,"maxgrain_Chester River",2,113
324,"maxgrain_Choptank River",2,87
324,"maxgrain_Elk River",2,103
324,"maxgrain_Gunpowder River",2,81
324,"maxgrain_Lower Potomac River",2,106
324,"maxgrain_Middle Potomac River",2,79
324,"maxgrain_Nanticoke River",2,65
324,"maxgrain_North Branch Potomac River",2,80
324,"maxgrain_Patapsco River",2,88
324,"maxgrain_Patuxent River",2,92
324,"maxgrain_Susquehanna River",2,98
324,"maxgrain_Upper Potomac River",2,71
324,"maxgrain_Washington Metro Potomac River",2,97
324,"maxgrain_Youghiogheny River",2,93
324,"maxgrain_Bush River_Atkisson Reservoir",3,26
324,"maxgrain_Bush River_Lower Winters Run",3,30
324,"maxgrain_Bush River_Swan Creek",3,22
324,"maxgrain_Chester River_Corsica River",3,29
324,"maxgrain_Chester River_Lower Chester River",3,28
324,"maxgrain_Chester River_Southeast Creek",3,24
324,"maxgrain_Chester River_Upper Chester River",3,17
324,"maxgrain_Choptank River_Tuckahoe Creek",3,27
324,"maxgrain_Choptank River_Upper Choptank",3,21
324,"maxgrain_Elk River_Furnace Bay",3,28
324,"maxgrain_Gunpowder River_Little Gunpowder Falls",3,35
324,"maxgrain_Gunpowder River_Loch Raven Reservoir",3,29
324,"maxgrain_Lower Potomac River_Breton Bay",3,28
324,"maxgrain_Lower Potomac River_Mattawoman Creek",3,25
324,"maxgrain_Lower Potomac River_Nanjemoy Creek",3,39
324,"maxgrain_Lower Potomac River_Port Tobacco River",3,32
324,"maxgrain_Lower Potomac River_Potomac River M tidal",3,41
324,"maxgrain_Lower Potomac River_St. Clements Bay",3,39
324,"maxgrain_Lower Potomac River_St. Mary's River",3,25
324,"maxgrain_Lower Potomac River_Wicomico River",3,34
324,"maxgrain_Lower Potomac River_Zekiah Swamp",3,35
324,"maxgrain_Middle Potomac River_Lower Monocacy River",3,25
324,"maxgrain_Middle Potomac River_Upper Monocacy River",3,37
324,"maxgrain_Nanticoke River_Wicomico River Head",3,30
324,"maxgrain_North Branch Potomac River_Potomac River L N Branch",3,30
324,"maxgrain_North Branch Potomac River_Potomac River U N Branch",3,21
324,"maxgrain_North Branch Potomac River_Savage River",3,36
324,"maxgrain_Patapsco River_Gwynns Falls",3,22
324,"maxgrain_Patapsco River_Jones Falls",3,33
324,"maxgrain_Patapsco River_Liberty Reservoir",3,30
324,"maxgrain_Patapsco River_Patapsco River L N Br",3,22
324,"maxgrain_Patapsco River_S Branch Patapsco",3,25
324,"maxgrain_Patuxent River_Little Patuxent River",3,29
324,"maxgrain_Patuxent River_Patuxent River lower",3,34
324,"maxgrain_Patuxent River_Patuxent River middle",3,33
324,"maxgrain_Patuxent River_Rocky Gorge Dam",3,39
324,"maxgrain_Patuxent River_Western Branch",3,21
324,"maxgrain_Pocomoke River_Nassawango Creek",3,15
324,"maxgrain_Susquehanna River_Deer Creek",3,27
324,"maxgrain_Susquehanna River_Octoraro Creek",3,37
324,"maxgrain_Upper Potomac River_Antietam Creek",3,27
324,"maxgrain_Upper Potomac River_Fifteen Mile Creek",3,24
324,"maxgrain_Upper Potomac River_Sideling Hill Creek",3,39
324,"maxgrain_Youghiogheny River_Casselman River",3,37
324,"maxgrain_Youghiogheny River_Little Youghiogheny R",3,31
324,"maxgrain_Youghiogheny River_Youghiogheny River",3,30
324,"maxgrain_Chester River_Corsica River_THREE BRIDGES BRANCH",4,26
324,"maxgrain_Chester River_Lower Chester River_SWAN CREEK",4,20
324,"maxgrain_Chester River_Upper Chester River_CYPRESS BRANCH",4,26
324,"maxgrain_Choptank River_Upper Choptank_SKELETON CREEK UT1",4,24
324,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT",4,37
324,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT1",4,22
324,"maxgrain_Lower Potomac River_Mattawoman Creek_MATTAWOMAN CREEK",4,28
324,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN",4,42
324,"maxgrain_Lower Potomac River_Nanjemoy Creek_NANJEMOY CREEK",4,50
324,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN",4,34
324,"maxgrain_Lower Potomac River_St. Clements Bay_ST CLEMENTS CREEK UT1",4,41
324,"maxgrain_Middle Potomac River_Upper Monocacy River_HIGH RUN",4,28
324,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN",4,32
324,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK",4,32
324,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER",4,39
324,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS",4,28
324,"maxgrain_Patapsco River_Liberty Reservoir_BEAVER RUN",4,34
324,"maxgrain_Patapsco River_Liberty Reservoir_MIDDLE RUN",4,36
324,"maxgrain_Patapsco River_Patapsco River L N Br_DEEP RUN",4,25
324,"maxgrain_Patapsco River_S Branch Patapsco_GILLIS FALLS",4,33
324,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK",4,36
324,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT",4,43
324,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT5",4,27
324,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK",4,25
324,"maxgrain_Susquehanna River_Octoraro Creek_BASIN RUN",4,28
324,"maxgrain_Upper Potomac River_Fifteen Mile Creek_FIFTEENMILE CREEK",4,26
324,"maxgrain_Youghiogheny River_Youghiogheny River_BEAR CREEK",4,32
324,"maxgrain_Chester River_Lower Chester River_SWAN CREEK_LOCR-102-S",5,25
324,"maxgrain_Chester River_Upper Chester River_CYPRESS BRANCH_UPCR-208-S",5,18
324,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT_FURN-101-S",5,37
324,"maxgrain_Lower Potomac River_Mattawoman Creek_MATTAWOMAN CREEK_MATT-033-S",5,27
324,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN_NANJ-331-S",5,38
324,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN_PTOB-002-S",5,31
324,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN_WIRH-220-S",5,29
324,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK_SAVA-204-S",5,39
324,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER_SAVA-225-S",5,40
324,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS_JONE-315-S",5,36
324,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK_PAXL-294-S",5,34
324,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT_RKGR-119-S",5,40
324,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK_NASS-302-S",5,22
324,"maxgrain_Gunpowder River_Prettyboy Reservoir",3,32
324,"maxgrain_Middle Potomac River_Catoctin Creek",3,38
324,"maxgrain_North Branch Potomac River_Wills Creek",3,26
324,"maxgrain_Patapsco River_Back River",3,14
324,"maxgrain_West Chesapeake Bay_West Chesapeake Bay",3,23
324,"maxgrain_Chester River_Corsica River_EMORY CREEK UT1",4,27
324,"maxgrain_Choptank River_Tuckahoe Creek_TUCKAHOE CREEK",4,47
324,"maxgrain_Gunpowder River_Loch Raven Reservoir_BAISMAN RUN",4,31
324,"maxgrain_Lower Potomac River_Zekiah Swamp_ZEKIAH SWAMP RUN UT2",4,27
324,"maxgrain_Middle Potomac River_Upper Monocacy River_BUZZARD BRANCH",4,32
324,"maxgrain_North Branch Potomac River_Potomac River L N Branch_MILL RUN",4,33
324,"maxgrain_North Branch Potomac River_Savage River_DOUBLE LICK RUN",4,26
324,"maxgrain_Patapsco River_Jones Falls_DIPPING POND RUN UT1",4,32
324,"maxgrain_Patapsco River_Liberty Reservoir_TIMBER RUN",4,44
324,"maxgrain_Pocomoke River_Nassawango Creek_MILLVILLE CREEK",4,12
324,"maxgrain_Susquehanna River_Deer Creek_DEER CREEK",4,35
324,"maxgrain_Chester River_Corsica River_EMORY CREEK UT1_CORS-102-S",5,28
324,"maxgrain_Chester River_Corsica River_THREE BRIDGES BRANCH_CORS-250-H",5,31
324,"maxgrain_Choptank River_Tuckahoe Creek_TUCKAHOE CREEK_TUCK-450-H",5,43
324,"maxgrain_Gunpowder River_Loch Raven Reservoir_BAISMAN RUN_LOCH-120-S",5,31
324,"maxgrain_Middle Potomac River_Upper Monocacy River_BUZZARD BRANCH_UMON-119-S",5,34
324,"maxgrain_Middle Potomac River_Upper Monocacy River_HIGH RUN_UMON-288-S",5,36
324,"maxgrain_North Branch Potomac River_Potomac River L N Branch_MILL RUN_PRLN-626-S",5,33
324,"maxgrain_North Branch Potomac River_Savage River_DOUBLE LICK RUN_SAVA-276-S",5,26
324,"maxgrain_Patapsco River_Liberty Reservoir_TIMBER RUN_LIBE-102-S",5,39
324,"maxgrain_Pocomoke River_Nassawango Creek_MILLVILLE CREEK_NASS-108-S",5,13
324,"maxgrain_Youghiogheny River_Youghiogheny River_BEAR CREEK_YOUG-432-S",5,35
