,datasetID,site,system,taxa,nTime,spRichTotal,spRichCore,spRichTrans,propCore,propCore_pVal,propTrans,propTrans_pVal,meanAbundance,mu,bimodality,pBimodal,alpha,beta
1,33, L4_Station_English_Channel_10L_sample_at_10m_subsample_analyzed ,Marine,Plankton,18,157,40,8,0.25477707,0.011,0.050955414,0.486,18003537.56,0.613941967,0.449412573,0.061,0.904709853,0.514926868
2,41,censusbreedingbirdsNeotoma,Terrestrial,Bird,10,56,30,3,0.535714286,0.15,0.053571429,0.781,115.1,0.746428571,0.486709499,0.085,1.061736358,0.372732524
3,46,Skokholm,Terrestrial,Bird,47,29,7,11,0.24137931,0.154,0.379310345,0.01,186.3617021,0.387380778,0.623958052,0.002,0.481219252,0.569833385
4,47,Lousana,Terrestrial,Bird,9,13,11,0,0.846153846,0.112,0,0.999,367,0.974358974,0.020833333,0.972,29.63729153,1.999183993
5,47,Redvers,Terrestrial,Bird,26,13,9,0,0.692307692,0,0,0.999,276.7692308,0.822485207,0.335314286,0.275,2.010620429,0.600284296
6,70, Belgium ,Terrestrial,Invertebrate,14,25,9,0,0.36,0.135,0,0.999,25364.78571,0.865714286,0.049916553,0.977,8.786844869,1.524960416
7,207,Toolik_B1,Terrestrial,Plant,6,17,5,0,0.294117647,0.32,0,0.999,128.7396,0.480392157,0.791111111,0.031,0.774926175,0.662589911
8,207,Toolik_B2,Terrestrial,Plant,6,14,6,0,0.428571429,0.199,0,0.999,112.9118333,0.55952381,0.859591837,0.013,0.830525727,0.569749836
9,207,Toolik_B3,Terrestrial,Plant,6,15,6,0,0.4,0.314,0,0.999,100.0701667,0.522222222,0.897142857,0.031,0.753080651,0.568813576
10,207,Toolik_B4,Terrestrial,Plant,6,15,6,0,0.4,0.317,0,0.999,130.2425,0.533333333,0.861428571,0.03,0.790056361,0.577925039
11,208,CF,Terrestrial,Invertebrate,6,13,3,0,0.230769231,0.335,0,0.999,120.1666667,0.41025641,0.659047619,0.069,0.850795845,0.915322603
12,208,DF,Terrestrial,Invertebrate,7,10,1,0,0.1,0.733,0,0.999,106.2857143,0.371428571,0.515555556,0.13,1.06742618,1.44254438
13,208,SF,Terrestrial,Invertebrate,6,12,0,0,0,0.999,0,0.999,105.8333333,0.402777778,0.278888889,0.645,2.352481327,3.379521668
14,208,T1,Terrestrial,Invertebrate,11,17,2,4,0.117647059,0.593,0.235294118,0.096,180.9090909,0.379679144,0.407222222,0.308,1.035015307,1.419201731
15,208,T2,Terrestrial,Invertebrate,10,16,2,4,0.125,0.771,0.25,0.2,228.6,0.43125,0.368634259,0.437,1.402761341,1.74377984
16,208,T3,Terrestrial,Invertebrate,9,17,1,0,0.058823529,0.778,0,0.999,185.5555556,0.418300654,0.527777778,0.133,0.959178258,1.147523115
17,208,T4,Terrestrial,Invertebrate,7,13,1,0,0.076923077,0.999,0,0.999,173,0.417582418,0.455026455,0.275,1.219768293,1.481715386
18,208,T5,Terrestrial,Invertebrate,21,19,1,6,0.052631579,0.916,0.315789474,0.018,154.7142857,0.330827068,0.360444444,0.376,0.979920344,1.766132122
19,208,T6,Terrestrial,Invertebrate,13,16,3,1,0.1875,0.319,0.0625,0.697,184.8461538,0.394230769,0.440538194,0.191,0.995850666,1.256220923
20,208,T7,Terrestrial,Invertebrate,22,19,3,5,0.157894737,0.492,0.263157895,0.022,186.7272727,0.389952153,0.482842026,0.038,0.772117781,0.963943046
21,210,maxgrain_A,Terrestrial,Plant,23,91,7,32,0.076923077,0.797,0.351648352,0.008,9992.285526,0.344481605,0.426757696,0.148,0.612306554,0.945114321
22,210,maxgrain_B,Terrestrial,Plant,24,93,20,36,0.215053763,0.185,0.387096774,0.005,11832.15837,0.409050179,0.597332513,0.002,0.497898278,0.551995825
23,210,maxgrain_C,Terrestrial,Plant,30,110,26,39,0.236363636,0.165,0.354545455,0.009,15492.55743,0.436969697,0.623789467,0,0.475457208,0.497314367
24,213,e1q1-1,Terrestrial,Plant,38,23,1,15,0.043478261,0.676,0.652173913,0.001,77.78947368,0.202517162,0.357250371,0.176,0.577198579,1.669236931
25,213,e1q1-2,Terrestrial,Plant,37,27,1,15,0.037037037,0.809,0.555555556,0.003,75.54054054,0.182182182,0.228844458,0.664,0.733272448,2.543907562
26,213,e1q1-3,Terrestrial,Plant,39,28,1,14,0.035714286,0.831,0.5,0.001,71.28205128,0.195054945,0.234732744,0.78,0.754665919,2.50745563
27,213,e1q1a-1,Terrestrial,Plant,40,28,2,19,0.071428571,0.615,0.678571429,0,76.75,0.180357143,0.297427847,0.424,0.578029652,1.820787355
28,213,e1q1a-2,Terrestrial,Plant,40,30,1,19,0.033333333,0.848,0.633333333,0.002,71.9,0.193333333,0.308557236,0.337,0.587384361,1.846863045
29,213,e1q1a-3,Terrestrial,Plant,39,38,2,24,0.052631579,0.542,0.631578947,0.004,84.02564103,0.174089069,0.284175229,0.389,0.540169232,1.703007342
30,213,e1q2-1,Terrestrial,Plant,29,26,1,13,0.038461538,0.804,0.5,0.006,69.10344828,0.190981432,0.250090569,0.626,0.677387191,1.985018712
31,213,e1q2-2,Terrestrial,Plant,30,36,1,24,0.027777778,0.856,0.666666667,0,61.03333333,0.167592593,0.210460064,0.72,0.656651443,2.263149463
32,213,e1q2-3,Terrestrial,Plant,30,29,1,21,0.034482759,0.829,0.724137931,0.002,68.86666667,0.189655172,0.316618538,0.272,0.565887666,1.674006959
33,213,e1q2-4,Terrestrial,Plant,30,17,2,10,0.117647059,0.5,0.588235294,0.002,69.73333333,0.303921569,0.499669705,0.058,0.570529703,0.975573429
34,213,e1q2-5,Terrestrial,Plant,30,20,2,13,0.1,0.515,0.65,0.003,76.86666667,0.256666667,0.475671819,0.058,0.517332727,1.01960998
35,213,e1q2-6,Terrestrial,Plant,30,25,1,18,0.04,0.749,0.72,0.005,52.5,0.174666667,0.281746395,0.363,0.598217898,1.846048818
36,213,e1q2-7,Terrestrial,Plant,28,20,1,11,0.05,0.708,0.55,0,65.10714286,0.271428571,0.450699588,0.105,0.637905806,1.383914412
37,213,e1q2-8,Terrestrial,Plant,30,25,1,19,0.04,0.761,0.76,0.001,53.96666667,0.197333333,0.328104515,0.322,0.625771042,1.871933374
38,213,e1q3-1,Terrestrial,Plant,40,19,1,11,0.052631579,0.846,0.578947368,0,59.7,0.222368421,0.332252173,0.363,0.659963297,1.715706593
39,213,e1q3-2,Terrestrial,Plant,39,27,1,16,0.037037037,0.761,0.592592593,0.001,54.20512821,0.171889839,0.248173572,0.602,0.662709911,2.368587899
40,213,e1q3-3,Terrestrial,Plant,40,29,1,20,0.034482759,0.848,0.689655172,0.002,69.6,0.181896552,0.276898031,0.402,0.605104475,2.067449906
41,213,e1q3a-1,Terrestrial,Plant,39,18,1,9,0.055555556,0.667,0.5,0.005,49.66666667,0.233618234,0.357614309,0.286,0.662183574,1.651981404
42,213,e1q3a-2,Terrestrial,Plant,37,19,3,10,0.157894737,0.373,0.526315789,0,63.81081081,0.342816501,0.559396433,0.019,0.599870852,0.962654394
43,213,e1q3a-3,Terrestrial,Plant,38,22,2,13,0.090909091,0.503,0.590909091,0.001,62.42105263,0.242822967,0.400008452,0.161,0.563005606,1.295141656
44,213,e1q4-1,Terrestrial,Plant,38,50,2,26,0.04,0.886,0.52,0,109.5263158,0.283157895,0.40573382,0.138,0.542608026,1.161536977
45,213,e1q4-2,Terrestrial,Plant,38,36,2,17,0.055555556,0.708,0.472222222,0,76.78947368,0.312865497,0.472977482,0.053,0.564449121,1.056355499
46,213,e1q4a-1,Terrestrial,Plant,38,44,3,18,0.068181818,0.61,0.409090909,0.003,78.65789474,0.298444976,0.38514419,0.23,0.617505233,1.21260346
47,213,e1q4a-2,Terrestrial,Plant,38,45,2,19,0.044444444,0.82,0.422222222,0.002,89.10526316,0.271345029,0.334790404,0.384,0.666677069,1.524999593
48,213,e1q5-1,Terrestrial,Plant,39,28,2,7,0.071428571,0.702,0.25,0.039,91.69230769,0.314102564,0.357464385,0.335,0.767226385,1.42970852
49,213,e1q5-2,Terrestrial,Plant,38,18,2,9,0.111111111,0.4,0.5,0.008,68.02631579,0.242690058,0.392680969,0.158,0.610553056,1.409346191
50,213,e1q5-3,Terrestrial,Plant,39,25,1,14,0.04,0.825,0.56,0.006,82.69230769,0.196923077,0.294925066,0.404,0.586711155,1.680417486
51,213,e1q5-4,Terrestrial,Plant,38,24,1,13,0.041666667,0.804,0.541666667,0.008,81.57894737,0.224780702,0.334789181,0.263,0.615796379,1.653571483
52,213,e2q2-1,Terrestrial,Plant,37,30,1,18,0.033333333,0.871,0.6,0.004,69.54054054,0.211711712,0.351663237,0.171,0.562144875,1.606077338
53,213,e2q2-2,Terrestrial,Plant,38,31,3,19,0.096774194,0.369,0.612903226,0,99.02631579,0.267402377,0.474038227,0.063,0.503956758,1.031903673
54,213,e2q2-3,Terrestrial,Plant,38,45,1,22,0.022222222,0.968,0.488888889,0,93.13157895,0.24619883,0.308459191,0.425,0.645832577,1.708734685
55,213,e2q2-4,Terrestrial,Plant,40,37,2,17,0.054054054,0.88,0.459459459,0,104.15,0.24527027,0.274961456,0.689,0.682910993,1.691303189
56,213,e2q3-1,Terrestrial,Plant,39,32,1,19,0.03125,0.782,0.59375,0,91.12820513,0.212339744,0.284147226,0.478,0.657796534,1.982512222
57,213,e2q3-2,Terrestrial,Plant,39,20,0,9,0,0.999,0.45,0.009,85.48717949,0.264102564,0.36734072,0.255,0.704129048,1.692299882
58,213,e2q3a-1,Terrestrial,Plant,40,31,0,20,0,0.999,0.64516129,0,73.875,0.211290323,0.298728906,0.385,0.640741658,2.019607203
59,213,e2q3a-2,Terrestrial,Plant,40,26,2,14,0.076923077,0.652,0.538461538,0.002,96.575,0.218269231,0.293442106,0.562,0.680672747,1.896050848
60,213,e2qa-1,Terrestrial,Plant,38,19,2,10,0.105263158,0.474,0.526315789,0.001,117.2631579,0.227146814,0.426604983,0.121,0.517721481,1.091408807
61,213,e2qa-2,Terrestrial,Plant,36,22,2,13,0.090909091,0.534,0.590909091,0,99.91666667,0.220959596,0.352497892,0.286,0.565060883,1.331293274
62,213,e2qa-3,Terrestrial,Plant,37,28,2,20,0.071428571,0.503,0.714285714,0.001,88.48648649,0.159266409,0.282261747,0.38,0.534897792,1.748434622
63,213,e2qa-4,Terrestrial,Plant,33,29,2,19,0.068965517,0.473,0.655172414,0.01,107.2727273,0.161964472,0.279771205,0.325,0.520470744,1.601560711
64,213,e2qa-5,Terrestrial,Plant,33,27,2,17,0.074074074,0.612,0.62962963,0.001,79.48484848,0.208754209,0.321138822,0.353,0.550787821,1.334739054
65,213,e2qo-1,Terrestrial,Plant,10,29,5,10,0.172413793,0.605,0.344827586,0.113,83.5,0.424137931,0.517107584,0.079,0.814178532,0.921629992
66,213,e2qo-10,Terrestrial,Plant,38,21,2,11,0.095238095,0.45,0.523809524,0.003,92.47368421,0.240601504,0.372415167,0.225,0.615185265,1.456675835
67,213,e2qo-2,Terrestrial,Plant,21,13,2,5,0.153846154,0.427,0.384615385,0.1,79.76190476,0.32967033,0.494404762,0.081,0.681485494,1.027877969
68,213,e2qo-3,Terrestrial,Plant,38,27,2,16,0.074074074,0.558,0.592592593,0.001,94.39473684,0.186159844,0.290618804,0.42,0.545392963,1.510555921
69,213,e2qo-4,Terrestrial,Plant,35,21,2,14,0.095238095,0.42,0.666666667,0.006,85.08571429,0.208163265,0.350157282,0.235,0.561957515,1.451382888
70,213,e2qo-5,Terrestrial,Plant,32,16,2,7,0.125,0.506,0.4375,0.02,90.78125,0.28515625,0.425013007,0.144,0.648245208,1.181692465
71,213,e2qo-6,Terrestrial,Plant,35,17,2,8,0.117647059,0.415,0.470588235,0.042,85.11428571,0.292436975,0.43935025,0.086,0.607255393,1.113482797
72,213,e2qo-7,Terrestrial,Plant,38,25,2,19,0.08,0.42,0.76,0,92.78947368,0.157894737,0.309274971,0.328,0.47980363,1.351467447
73,213,e2qo-8,Terrestrial,Plant,37,23,2,16,0.086956522,0.426,0.695652174,0,111.3243243,0.188014101,0.342428919,0.272,0.502594458,1.261814783
74,213,e2qo-9,Terrestrial,Plant,35,33,2,23,0.060606061,0.535,0.696969697,0.002,75.28571429,0.188744589,0.336460666,0.228,0.480794194,1.278185973
75,217,a,Terrestrial,Plant,17,235,121,15,0.514893617,0.028,0.063829787,0.098,9928.235294,0.719148936,0.5357176,0,0.719241947,0.266865365
76,217,b,Terrestrial,Plant,17,252,116,30,0.46031746,0.061,0.119047619,0.117,9727.352941,0.680438842,0.606885738,0,0.620041025,0.270670243
77,217,c,Terrestrial,Plant,17,257,113,32,0.439688716,0.027,0.124513619,0.114,9751.235294,0.660563058,0.622422802,0,0.600227269,0.279348647
78,217,d,Terrestrial,Plant,17,253,119,26,0.470355731,0.034,0.102766798,0.123,9509.529412,0.669611718,0.603135057,0,0.617456751,0.271356003
79,218,A_1,Terrestrial,Plant,8,35,9,0,0.257142857,0.221,0,0.999,29,0.503571429,0.702547686,0.012,0.699611881,0.557656752
80,218,A_10,Terrestrial,Plant,8,41,5,0,0.12195122,0.626,0,0.999,27.75,0.533536585,0.522060253,0.083,1.00686101,0.799809615
81,218,A_2,Terrestrial,Plant,8,37,9,0,0.243243243,0.254,0,0.999,29.25,0.587837838,0.511636233,0.115,0.995803963,0.622294579
82,218,A_3,Terrestrial,Plant,8,41,14,0,0.341463415,0.112,0,0.999,34.875,0.618902439,0.593488824,0.05,0.893025152,0.487794317
83,218,A_4,Terrestrial,Plant,8,45,13,0,0.288888889,0.115,0,0.999,36,0.569444444,0.629991127,0.028,0.788467245,0.509837331
84,218,A_5,Terrestrial,Plant,8,49,12,0,0.244897959,0.137,0,0.999,40.5,0.591836735,0.542585034,0.067,0.94192298,0.566315612
85,218,A_6,Terrestrial,Plant,8,41,5,0,0.12195122,0.594,0,0.999,28.375,0.56097561,0.466666667,0.06,1.144501033,0.830134419
86,218,A_7,Terrestrial,Plant,8,38,11,0,0.289473684,0.117,0,0.999,29.5,0.611842105,0.604895698,0.015,0.891109098,0.52471341
87,218,A_8,Terrestrial,Plant,8,38,10,0,0.263157895,0.124,0,0.999,32.375,0.628289474,0.44892306,0.301,1.180326936,0.624357451
88,218,A_9,Terrestrial,Plant,8,35,8,0,0.228571429,0.259,0,0.999,24.75,0.542857143,0.611311191,0.016,0.835001506,0.606927439
89,218,B_0,Terrestrial,Plant,6,26,10,0,0.384615385,0.169,0,0.999,25,0.692307692,0.586982249,0.141,1.19091477,0.528901927
90,218,B_1,Terrestrial,Plant,8,47,9,0,0.191489362,0.246,0,0.999,27.875,0.531914894,0.540298728,0.024,0.880902222,0.657210316
91,218,B_2,Terrestrial,Plant,8,42,11,0,0.261904762,0.125,0,0.999,31.625,0.571428571,0.614743857,0.008,0.83244062,0.545213608
92,218,B_3,Terrestrial,Plant,8,39,11,0,0.282051282,0.134,0,0.999,29,0.596153846,0.575832438,0.005,0.912980479,0.547871661
93,218,B_4,Terrestrial,Plant,8,49,6,0,0.12244898,0.643,0,0.999,28.625,0.477040816,0.515578231,0.074,0.891894614,0.808648372
94,218,B_5,Terrestrial,Plant,8,46,4,0,0.086956522,0.728,0,0.999,24,0.464673913,0.442459782,0.345,1.0143974,1.013831806
95,218,B_6,Terrestrial,Plant,8,38,7,0,0.184210526,0.363,0,0.999,21.125,0.430921053,0.58731415,0.079,0.726328153,0.709009162
96,218,B_7,Terrestrial,Plant,8,36,8,0,0.222222222,0.123,0,0.999,29.375,0.631944444,0.525825145,0.076,1.092911485,0.614734948
97,218,B_8,Terrestrial,Plant,7,35,8,0,0.228571429,0.274,0,0.999,26.14285714,0.563265306,0.609658678,0.004,0.910325854,0.6196449
98,218,C_1,Terrestrial,Plant,8,37,8,0,0.216216216,0.244,0,0.999,26.375,0.560810811,0.643036162,0.003,0.827921822,0.589210897
99,218,C_2,Terrestrial,Plant,8,30,11,0,0.366666667,0.127,0,0.999,25,0.6125,0.676734694,0.014,0.826727745,0.481271771
100,218,C_3,Terrestrial,Plant,8,40,9,0,0.225,0.135,0,0.999,29.625,0.528125,0.561173469,0.044,0.851078946,0.632723541
101,218,C_4,Terrestrial,Plant,8,40,8,0,0.2,0.119,0,0.999,27.5,0.54375,0.496122449,0.097,0.965606774,0.69397453
102,218,C_5,Terrestrial,Plant,8,37,4,0,0.108108108,0.765,0,0.999,21.5,0.469594595,0.487528345,0.166,0.950340404,0.929672435
103,218,C_6,Terrestrial,Plant,8,34,7,0,0.205882353,0.259,0,0.999,22.75,0.533088235,0.601723042,0.014,0.850014316,0.643644729
104,218,C_7,Terrestrial,Plant,8,41,9,0,0.219512195,0.278,0,0.999,27,0.548780488,0.545383868,0.076,0.910824152,0.634647066
105,218,C_8,Terrestrial,Plant,8,38,3,0,0.078947368,0.727,0,0.999,20.375,0.444078947,0.527163774,0.083,0.889720611,0.954094793
106,218,D_1,Terrestrial,Plant,8,50,12,0,0.24,0.139,0,0.999,40.75,0.605,0.471379592,0.157,1.067143245,0.6084115
107,218,D_2,Terrestrial,Plant,8,42,15,0,0.357142857,0.129,0,0.999,35.625,0.657738095,0.567772687,0.029,0.954917456,0.469477379
108,218,D_3,Terrestrial,Plant,8,44,13,0,0.295454545,0.122,0,0.999,37.25,0.625,0.560296846,0.057,0.930815188,0.515991322
109,218,D_4,Terrestrial,Plant,8,41,8,0,0.195121951,0.142,0,0.999,29.375,0.557926829,0.518367347,0.028,0.97015006,0.672709166
110,218,D_5,Terrestrial,Plant,8,42,12,0,0.285714286,0.127,0,0.999,30,0.538690476,0.647184044,0.018,0.758233136,0.524942528
111,218,D_6,Terrestrial,Plant,8,43,8,0,0.186046512,0.388,0,0.999,27.375,0.511627907,0.546338016,0.075,0.854718052,0.681832096
112,218,D_7,Terrestrial,Plant,8,42,10,0,0.238095238,0.247,0,0.999,28.5,0.544642857,0.590170762,0.027,0.828977346,0.587136063
113,218,D_8,Terrestrial,Plant,8,40,8,0,0.2,0.122,0,0.999,26.75,0.565625,0.53872449,0.009,0.96478535,0.651699219
114,218,E_1,Terrestrial,Plant,8,30,6,0,0.2,0.254,0,0.999,24.5,0.533333333,0.581950113,0.048,0.880419558,0.687796448
115,218,E_2,Terrestrial,Plant,8,53,11,0,0.20754717,0.244,0,0.999,35.375,0.547169811,0.53689168,0.029,0.87690881,0.618181961
116,218,E_3,Terrestrial,Plant,8,47,7,0,0.14893617,0.385,0,0.999,29.125,0.5,0.514344868,0.046,0.89812157,0.756705965
117,218,E_4,Terrestrial,Plant,8,42,10,0,0.238095238,0.137,0,0.999,31.375,0.589285714,0.514230182,0.069,0.994047149,0.610420665
118,218,E_5,Terrestrial,Plant,8,46,7,0,0.152173913,0.4,0,0.999,28.75,0.513586957,0.469310598,0.17,0.974468245,0.785800026
119,218,E_6,Terrestrial,Plant,8,39,8,0,0.205128205,0.128,0,0.999,26.5,0.560897436,0.518904404,0.041,0.969391498,0.666753372
120,218,E_7,Terrestrial,Plant,8,43,9,0,0.209302326,0.239,0,0.999,28.875,0.563953488,0.590246488,0.028,0.868972529,0.604996426
121,218,E_8,Terrestrial,Plant,8,43,9,0,0.209302326,0.248,0,0.999,27.75,0.502906977,0.594487146,0.032,0.775472086,0.623782721
122,221,1,Terrestrial,Plant,14,61,1,11,0.016393443,0.964,0.180327869,0.084,1234.357143,0.415690867,0.316319908,0.759,1.268206189,1.781099933
123,221,10,Terrestrial,Plant,14,59,1,14,0.016949153,0.97,0.237288136,0.075,1299.785714,0.311138015,0.264653472,0.806,1.168244392,2.400691452
124,221,11,Terrestrial,Plant,14,56,0,18,0,0.999,0.321428571,0.078,1179.714286,0.294642857,0.183484784,0.908,1.446532128,3.43603083
125,221,12,Terrestrial,Plant,14,57,0,17,0,0.999,0.298245614,0.076,1529.357143,0.294486216,0.245955636,0.821,1.18700994,2.707918298
126,221,13,Terrestrial,Plant,14,70,0,17,0,0.999,0.242857143,0.066,476.7142857,0.336734694,0.280739041,0.786,1.172390644,2.216485508
127,221,14,Terrestrial,Plant,14,53,0,13,0,0.999,0.245283019,0.069,696.0714286,0.308625337,0.231207539,0.821,1.31722142,2.789347973
128,221,15,Terrestrial,Plant,14,49,0,9,0,0.999,0.183673469,0.073,803.2142857,0.348396501,0.227731755,0.929,1.504642311,2.774335101
129,221,16,Terrestrial,Plant,14,55,1,16,0.018181818,0.937,0.290909091,0.091,1246.142857,0.303896104,0.24556213,0.845,1.189277722,2.558918264
130,221,17,Terrestrial,Plant,14,56,0,17,0,0.999,0.303571429,0.078,790.2857143,0.283163265,0.232429658,0.879,1.208203666,2.86806582
131,221,18,Terrestrial,Plant,14,58,0,13,0,0.999,0.224137931,0.068,270.0714286,0.321428571,0.213221791,0.957,1.44529805,2.967431179
132,221,19,Terrestrial,Plant,14,66,2,18,0.03030303,0.956,0.272727273,0.069,597.5,0.314935065,0.301220924,0.645,0.957320981,1.818664736
133,221,2,Terrestrial,Plant,14,62,2,14,0.032258065,0.958,0.225806452,0.081,1735.928571,0.367511521,0.338879003,0.581,1.006204032,1.583958287
134,221,20,Terrestrial,Plant,14,57,0,16,0,0.999,0.280701754,0.076,1427.357143,0.288220551,0.253344798,0.739,1.157009983,2.658842934
135,221,21,Terrestrial,Plant,14,55,3,16,0.054545455,0.742,0.290909091,0.074,1585.5,0.325974026,0.326101249,0.484,0.975276142,1.815536148
136,221,22,Terrestrial,Plant,14,52,2,9,0.038461538,0.965,0.173076923,0.072,1425,0.39010989,0.353629075,0.547,1.040979554,1.48285832
137,221,23,Terrestrial,Plant,14,57,2,14,0.035087719,0.945,0.245614035,0.079,1151.285714,0.320802005,0.307473693,0.657,0.975270657,1.801942665
138,221,24,Terrestrial,Plant,14,61,0,20,0,0.999,0.327868852,0.068,507.7142857,0.274004684,0.217484253,0.914,1.232906401,3.072044024
139,221,3,Terrestrial,Plant,14,59,3,16,0.050847458,0.729,0.271186441,0.075,1437.928571,0.314769976,0.29704142,0.596,1.022590076,1.986166694
140,221,4,Terrestrial,Plant,14,51,2,8,0.039215686,0.935,0.156862745,0.088,1713.5,0.383753501,0.302667274,0.792,1.252936608,1.914146102
141,221,5,Terrestrial,Plant,14,59,4,13,0.06779661,0.764,0.220338983,0.08,986.2142857,0.36440678,0.364918724,0.441,0.887530648,1.320280832
142,221,6,Terrestrial,Plant,14,65,2,17,0.030769231,0.92,0.261538462,0.067,723.6428571,0.320879121,0.303848395,0.64,0.970615475,1.812082327
143,221,7,Terrestrial,Plant,14,59,0,15,0,0.999,0.254237288,0.061,650.6428571,0.320823245,0.274773856,0.712,1.156132372,2.325984777
144,221,8,Terrestrial,Plant,14,51,1,7,0.019607843,0.988,0.137254902,0.158,1505.642857,0.406162465,0.302230314,0.839,1.233869789,1.71199959
145,221,9,Terrestrial,Plant,14,55,1,10,0.018181818,0.963,0.181818182,0.062,1298,0.363636364,0.279186625,0.835,1.274557191,2.132826598
146,222,SagebrushSteppe,Terrestrial,Plant,17,18,15,1,0.833333333,0.031,0.055555556,0.303,3.346761845,0.885620915,0.367139275,0.025,1.640643706,0.397116795
147,223,maxgrain_C_1,Terrestrial,Plant,11,52,1,16,0.019230769,0.986,0.307692308,0.092,1369.227273,0.365384615,0.385369822,0.402,1.051536659,1.703525276
148,223,maxgrain_C_2,Terrestrial,Plant,9,38,1,0,0.026315789,0.793,0,0.999,988.2777778,0.342105263,0.297307825,0.651,1.206928127,2.052317734
149,223,maxgrain_C_3,Terrestrial,Plant,12,58,6,18,0.103448276,0.777,0.310344828,0.073,2173,0.389367816,0.398276353,0.324,0.983332759,1.451220471
150,223,maxgrain_C_4,Terrestrial,Plant,9,44,0,0,0,0.999,0,0.999,1255.844444,0.340909091,0.33635718,0.561,1.200556485,2.133138705
151,223,maxgrain_G_2,Terrestrial,Plant,14,64,0,19,0,0.999,0.296875,0.053,1774.114286,0.315848214,0.255033053,0.853,1.209507026,2.553175756
152,223,maxgrain_G_3,Terrestrial,Plant,13,56,1,10,0.017857143,0.971,0.178571429,0.073,1379.453846,0.379120879,0.266723356,0.877,1.417571868,2.293190492
153,223,maxgrain_G_4,Terrestrial,Plant,11,55,2,12,0.036363636,0.909,0.218181818,0.093,1788.963636,0.355371901,0.266666667,0.823,1.262068998,2.080678732
154,224,open,Terrestrial,Plant,28,55,8,15,0.145454545,0.25,0.272727273,0.006,2290.964286,0.359090909,0.484094324,0.03,0.603520584,0.85664609
155,224,shrub,Terrestrial,Plant,18,54,5,7,0.092592593,0.606,0.12962963,0.16,1938.444444,0.406378601,0.452043611,0.07,0.802280237,1.021502143
156,225,205,Terrestrial,Plant,12,129,43,24,0.333333333,0.049,0.186046512,0.153,162.5,0.579457364,0.616532899,0,0.659355013,0.407279544
157,225,206,Terrestrial,Plant,12,138,50,16,0.362318841,0.057,0.115942029,0.166,180.0833333,0.608091787,0.579427199,0,0.723577497,0.400976303
158,225,208,Terrestrial,Plant,12,124,44,20,0.35483871,0.1,0.161290323,0.179,161.25,0.592069892,0.628002425,0,0.656673805,0.383940671
159,225,220,Terrestrial,Plant,12,127,41,26,0.322834646,0.145,0.204724409,0.173,164.9166667,0.592519685,0.623831661,0.004,0.654695363,0.391031637
160,225,222,Terrestrial,Plant,12,143,51,19,0.356643357,0.031,0.132867133,0.16,191.8333333,0.626456876,0.5395181,0.014,0.785479372,0.424741996
161,225,226,Terrestrial,Plant,12,136,43,24,0.316176471,0.153,0.176470588,0.172,169.5,0.559436275,0.640208113,0,0.620292722,0.39410309
162,225,238,Terrestrial,Plant,12,151,53,32,0.350993377,0.028,0.21192053,0.185,185.5,0.588852097,0.636520226,0.004,0.636430271,0.383255734
163,225,244,Terrestrial,Plant,12,147,44,23,0.299319728,0.183,0.156462585,0.088,182.5833333,0.581632656,0.551650595,0.007,0.718539656,0.437826886
164,225,254,Terrestrial,Plant,12,101,32,20,0.316831683,0.18,0.198019802,0.074,127.0833333,0.551980204,0.634937602,0.009,0.633418752,0.423745982
165,225,259,Terrestrial,Plant,12,103,39,14,0.378640777,0.178,0.13592233,0.062,137,0.610841427,0.621667094,0.013,0.703198861,0.397427808
166,225,303,Terrestrial,Plant,12,131,65,17,0.496183206,0.17,0.129770992,0.088,186.75,0.666030539,0.655893955,0,0.660687384,0.303191828
167,225,307,Terrestrial,Plant,12,153,52,28,0.339869281,0.137,0.183006536,0.092,184.3333333,0.564814817,0.650477614,0.006,0.614390072,0.384433361
168,225,308,Terrestrial,Plant,12,91,37,10,0.406593407,0.188,0.10989011,0.159,135.25,0.630952386,0.601756684,0.008,0.728166653,0.38135621
169,225,309,Terrestrial,Plant,12,132,49,20,0.371212121,0.182,0.151515152,0.248,170.75,0.607954548,0.623460368,0.029,0.66817958,0.371356641
170,225,317,Terrestrial,Plant,12,127,47,20,0.37007874,0.18,0.157480315,0.161,166.8333333,0.595800528,0.602928636,0.011,0.679720267,0.390768433
171,225,319,Terrestrial,Plant,12,110,43,14,0.390909091,0.182,0.127272727,0.261,160.25,0.654545455,0.536039894,0.064,0.822698136,0.410045048
172,225,331,Terrestrial,Plant,12,140,51,26,0.364285714,0.168,0.185714286,0.08,170.5,0.572619052,0.65541575,0.004,0.613843073,0.375529924
173,225,343,Terrestrial,Plant,12,114,47,16,0.412280702,0.193,0.140350877,0.158,154.25,0.619883044,0.646678312,0.024,0.671639352,0.360705853
174,225,346,Terrestrial,Plant,12,112,43,15,0.383928571,0.153,0.133928571,0.242,150.5,0.627232147,0.577898356,0.036,0.732250267,0.387546896
175,225,350,Terrestrial,Plant,12,132,45,19,0.340909091,0.161,0.143939394,0.263,172.1666667,0.611742427,0.585940161,0.026,0.72684754,0.411823864
176,226,d226_ew,Terrestrial,Bird,29,45,21,3,0.466666667,0.007,0.066666667,0.393,169.8965517,0.711877395,0.496652416,0.039,0.937271116,0.408129728
