"stateroute","top_ndvi_v","top_elev_v","top_prec_v","top_temp_v","top_zhull","top_temp_zv","top_prec_zv","top_elev_zv","top_ndvi_zv"
42119,0.00841019263146313,13187.4420747954,0.0495039189098071,3.37090371759101,0.26566529158265,-0.471658928364193,-0.112905710435974,-0.684215262529895,-0.131190742639507
42128,0.00687661917639984,14276.3403021057,0.0487036141127371,4.1839265218725,0.257985465520776,-0.351126713517004,-0.119492933016586,-0.677314546818485,-0.300040257957131
42137,0.0101428108178414,21146.1405550133,0.0631573407268123,3.33851012905615,0.380983380207093,-0.476461340980905,-0.000525866125562193,-0.633778303163658,0.0595739970829791
42221,0.00838985514741372,13820.7404772406,0.0503206397848405,3.32660678567971,0.267741872850709,-0.478226034829211,-0.106183368885887,-0.680201836732923,-0.133429940451119
44001,0.0045749186137178,26825.8064919144,0.00608434214636642,3.66683067701197,0.251484606563872,-0.427787180039096,-0.4702875698774,-0.597784342494672,-0.553462109471328
44004,0.00457456078685866,26497.3830592931,0.00615822807313878,3.8253860286941,0.247817152361443,-0.404281040219301,-0.469679422772689,-0.599865672672868,-0.553501506926685
44006,0.00420033934081087,26981.9031446847,0.00900715054234213,3.15690555928606,0.241054229398095,-0.503384572291869,-0.446230248797653,-0.59679510530312,-0.594704039207098
44007,0.0041413057686878,26988.632272938,0.0084672149568363,3.36805882066364,0.224937306244818,-0.472080689876739,-0.450674400443303,-0.596752460545422,-0.601203753979507
44012,0.00422596655581785,28462.4833914835,0.00659927065243137,3.35004534388323,0.24867864969264,-0.474751222907311,-0.466049248809014,-0.587412168390526,-0.591882431400453
44013,0.00420742057155042,28186.5967172832,0.0075105228857268,3.35182526831746,0.24975223006543,-0.47448734564189,-0.458548829831428,-0.589160555392611,-0.593924381490491
44019,0.00420099051775339,26537.9556881508,0.00881023443523134,3.16083377039013,0.239252316805319,-0.502802207341874,-0.447851044064651,-0.599608550225252,-0.594632343318801
44026,0.00521740117648652,26193.0978053813,0.00786330568136425,3.47257143049823,0.336890416323664,-0.456586491833973,-0.4556451126402,-0.601794031062804,-0.482723489834067
44031,0.00420982535864971,26352.2442056476,0.0091360522966989,3.15949681016186,0.237965227898496,-0.503000414300679,-0.445169272342073,-0.600785466591683,-0.593659609604398
44032,0.00420033934081087,26981.9031446847,0.00900715054234213,3.15690555928606,0.241054229398095,-0.503384572291869,-0.446230248797653,-0.59679510530312,-0.594704039207098
44035,0.00481439575574911,25908.2065307696,0.0103005963064556,2.98679691883378,0.304053080652235,-0.528603509682535,-0.435584036035517,-0.603599483257921,-0.527095195497867
44120,0.00422059846527282,27399.2715062538,0.00707335630911722,3.34869818573935,0.241937623554849,-0.474950941726975,-0.462147100834519,-0.594150101079687,-0.592473468943335
45002,0.00581274707738274,12879.3181491593,0.0226463544646909,2.61270170944575,0.194194302739994,-0.584063853370079,-0.333967430446691,-0.686167947878599,-0.417174711273269
45013,0.00600026027976954,12436.8223456229,0.0232415893518568,2.35052151623408,0.168088947254319,-0.622932577851668,-0.329068116205589,-0.688972193185564,-0.396529131347422
45021,0.0101242947393122,116408.545317582,0.0175211923027538,3.39779415977515,0.692939289087616,-0.467672367916435,-0.376152088149623,-0.0300682807168563,0.0575353396747453
45101,0.00549263239399766,12320.3075828552,0.0226494463582249,2.13699820540074,0.14920628025151,-0.654587824716474,-0.333941981404053,-0.689710586576127,-0.452419980391072
45102,0.00585388101026863,13730.644768503,0.0220562813026865,3.02961498126029,0.200845712268098,-0.5222556485001,-0.338824259083979,-0.680772803658227,-0.412645782705838
45103,0.00659661452793347,14028.4051888298,0.0228362616243543,3.12141001081028,0.196312416023899,-0.508646856513753,-0.332404325071171,-0.678885795341701,-0.330869331728675
45205,0.00739003065568013,15748.5006765852,0.0230997656626457,3.21752752746514,0.238015651989745,-0.494397247392074,-0.330235451715082,-0.667984969479582,-0.243512623660407
45213,0.00661736515188188,13298.7304832411,0.0236045938698465,2.67349018510205,0.191259476976457,-0.575051843412358,-0.326080265118702,-0.683509990311245,-0.328584646385003
45220,0.0101168052223195,117837.854037879,0.018402057172104,3.21457806051864,0.841439984945854,-0.494834511613703,-0.368901784291524,-0.0210102687785171,0.0567107288222338
46003,0.00210666242971138,33483.4492433547,0.00358484060474216,2.48771682502226,0.0763628672509756,-0.602593106009303,-0.490860697835076,-0.555592612557427,-0.82522206917408
46005,0.00216571733793143,33069.2117367555,0.00379551656572104,2.59222789204205,0.0723892478663361,-0.587099136691837,-0.48912664669302,-0.558217775495846,-0.818720005254572
46006,0.00452234844414101,39000.0062177337,0.00282122920481813,2.87013296894175,0.0648410227412576,-0.545899167564769,-0.497145901016174,-0.520632328454459,-0.559250190651202
46011,0.00515695729276156,42484.4402615172,0.0020477449867637,3.05647606648904,0.0620342738437291,-0.518273440278177,-0.503512366299863,-0.49855029346878,-0.489378482744369
46013,0.00499950663168237,40151.1019770539,0.00280632911513908,3.11136748979378,0.0491719208311569,-0.51013567982153,-0.497268542049374,-0.513337445982935,-0.506714116536077
46014,0.00485247341330761,40131.4615383767,0.00318821077425212,3.1459341783845,0.0523865158429484,-0.505011100887418,-0.494125315247234,-0.513461914074038,-0.522902768977992
46015,0.00495322628784124,36444.5968050857,0.00323356406582965,3.10961133434289,0.0450762005848904,-0.510396033288858,-0.493752017189446,-0.536826820685844,-0.511809675278638
46016,0.00494340946449516,35707.4631701356,0.00318439976139025,3.09686351069355,0.0449407012943633,-0.512285922983027,-0.494156683283601,-0.541498285409112,-0.512890527231618
46017,0.00501869907288107,34443.8253215243,0.00384313412631441,3.26503377796173,0.0465228864870527,-0.487354353193676,-0.488734711680856,-0.549506385098083,-0.504600990240454
46029,0.00497649144263976,46399.8224049983,0.00265001404693455,3.02163238500588,0.0952766494917437,-0.523439083948291,-0.498555154538436,-0.473737194874216,-0.509248135041651
46030,0.0050805018790059,48410.3426467917,0.00253373228536511,3.04172896697839,0.082543869561889,-0.520459726514221,-0.499512257192735,-0.460995849289586,-0.497796377246539
46031,0.0050805018790059,48410.3426467917,0.00253373228536511,3.04172896697839,0.082543869561889,-0.520459726514221,-0.499512257192735,-0.460995849289586,-0.497796377246539
46032,0.00519747287624092,26782.1271730554,0.00417135653545186,3.47741170270995,0.0403227366933106,-0.455868912047686,-0.486033148385411,-0.59806115308574,-0.484917635687637
46033,0.00516793974856295,26629.632000206,0.00408084834695797,3.29671996289346,0.0419183584140871,-0.48265681453945,-0.4867781115359,-0.599027566483065,-0.48816929231861
46035,0.00514846684411781,26750.493120452,0.00393250899846969,3.17340080515217,0.0423490306382247,-0.5009391199525,-0.487999076735075,-0.5982616287577,-0.490313298180561
46036,0.0051065333589802,27962.9350671491,0.0034230391884908,3.07685060701309,0.0470064870239508,-0.515252874947261,-0.492192467863955,-0.590577974784443,-0.494930259055624
46037,0.00501135019427714,30067.6171074207,0.00296593816152911,2.99222596412396,0.0567478608373907,-0.527798643140187,-0.495954817180674,-0.577239894090987,-0.505410116524106
46038,0.00483749863877659,27641.9717629359,0.00307274736689776,2.92823465141058,0.0682363074556565,-0.537285479932102,-0.495075682116137,-0.592612027610151,-0.524551521708555
46039,0.00483749863877659,27641.9717629359,0.00307274736689776,2.92823465141058,0.0682363074556565,-0.537285479932102,-0.495075682116137,-0.592612027610151,-0.524551521708555
46040,0.00484349647172484,29533.8760115464,0.00283860887743934,2.76669098430193,0.0729576361566013,-0.561234643336381,-0.497002850802864,-0.580622391622664,-0.523891148263172
46042,0.00475233271476195,33527.7850216768,0.00287359843387791,2.77951677044313,0.087836623822418,-0.559333195550888,-0.496714855532685,-0.555311641761102,-0.533928460872422
46043,0.00491609706034588,35386.3146291219,0.00277262534347676,2.70330352920856,0.0798484464203962,-0.570631957059558,-0.497545954163556,-0.543533512142967,-0.515897677745041
46044,0.00482164639396243,29044.1512095806,0.00282344972602521,2.75407824311407,0.0738229573473394,-0.563104506792438,-0.4971276241453,-0.583725943038613,-0.526296885678393
46046,0.00466842262626882,25308.8195882775,0.00293017602350106,2.76349427147724,0.0709163566471434,-0.56170856224119,-0.496249171486698,-0.607398000683637,-0.543167130024881
46047,0.00458818988410359,23613.0579459414,0.00366059657426158,2.80439377674024,0.109766415129565,-0.555645130896408,-0.490237158609944,-0.618144614751492,-0.552000915966125
46048,0.00466226729425083,20977.9588572297,0.00387255200917777,3.00732165125858,0.105505757392027,-0.525560678109694,-0.488492576255727,-0.634844127365736,-0.543844844433946
46052,0.00174601392230984,32234.0826503314,0.0035762893957269,2.55369465106382,0.0792605180575881,-0.592811764745918,-0.490931081915395,-0.56351027048133,-0.864930193668359
46055,0.00260626524651029,36029.1175972637,0.00358484345460104,2.76890955011247,0.0741620569867184,-0.560905736632263,-0.490860674378194,-0.539459852704147,-0.77021479633084
46102,0.00124721192659025,29951.3576538305,0.00368440173049327,2.32116184958244,0.0642460357049219,-0.627285205637828,-0.490041220933151,-0.577976669501093,-0.919849294503499
46123,0.00501922769713853,38922.5965498672,0.0025418826168612,2.8107659162228,0.0690636875519949,-0.554700448802493,-0.499445172692095,-0.521122899655571,-0.504542787648747
47001,0.00457311108705039,26385.9530802453,0.00535234939788258,4.48708590812432,0.241453525461959,-0.306182743822404,-0.476312523344267,-0.600571842072222,-0.553661121785155
47014,0.0045300404568585,26082.9795555749,0.00663100351317953,4.11098566102518,0.219109652400482,-0.361940338257281,-0.465788059050271,-0.602491887591076,-0.55840328461297
47018,0.0043614200933327,24461.4930830803,0.00942654177190035,3.48102312309264,0.221792743446826,-0.455333511939377,-0.442778284761487,-0.612767794830104,-0.576968725061884
47019,0.0043614200933327,24461.4930830803,0.00942654177190035,3.48102312309264,0.221792743446826,-0.455333511939377,-0.442778284761487,-0.612767794830104,-0.576968725061884
47102,0.00539508743097224,28812.5835118261,0.00455671091349639,5.6096263785234,0.206631411317187,-0.139763931901894,-0.482861338007807,-0.585193465723535,-0.463159876595026
47112,0.00456594945521841,25888.4586623809,0.00546464248763411,4.10427244307124,0.205046316198279,-0.362935585899142,-0.475388251018066,-0.603724632167377,-0.554449631823407
49015,0.0057069740494059,8623.10303981401,0.00196278868054816,2.65602719796972,0.0674631080636022,-0.577640765280015,-0.504211632505335,-0.713141020053352,-0.428820533942278
49017,0.00601074468032733,7768.74361334977,0.00271654142987421,2.97447530723986,0.0671248405944044,-0.530430212609046,-0.498007574815393,-0.718555384196415,-0.39537477780359
49018,0.00592014689674851,7587.10598870522,0.00309088845983192,3.37344526558426,0.061821035727061,-0.471282138922184,-0.494926364734246,-0.719706483150138,-0.405349775607333
49033,0.0051978677253617,3718.89241955127,0.00451766142539461,2.73996907709122,0.0537803460771186,-0.565196218145951,-0.483182750138194,-0.744220658563654,-0.484874162006969
49036,0.00241225292695326,1434.29854223624,0.00950604780291952,2.57068875373437,0.0184877135331702,-0.590292355913306,-0.442123879184085,-0.758698901312126,-0.791575942100999
49038,0.00545449019527737,4501.80080158607,0.0049102883087342,3.11939112997687,0.0863392078850525,-0.508946159530939,-0.479951080552857,-0.739259103813172,-0.456619513022396
49055,0.00442283015864056,1757.89056307787,0.0101096663226219,2.63706821937548,0.0518130716740154,-0.580451470796724,-0.437155560166611,-0.756648189421608,-0.570207353620157
49070,0.00718933820005921,11652.8052783002,0.0131341621775444,2.35575530336758,0.152829053438506,-0.622156658711494,-0.412261260565441,-0.69394077404904,-0.265609265818377
49073,0.00603817616372626,10109.5036543312,0.0113827169944893,2.20852442426516,0.0887494427219787,-0.643983923406482,-0.426677217211913,-0.703721197505395,-0.392354516425786
49131,0.00579706380067269,5978.78176404172,0.00429822270491774,3.30938143039346,0.0723588013775486,-0.480779727312679,-0.484988926609806,-0.729898976780688,-0.418901471515721
49165,0.00674907038836878,10429.9914728403,0.0124521326496334,2.50641554330133,0.115117298489315,-0.599820984591415,-0.417874972145513,-0.70169015799313,-0.314083635512531
49172,0.00606152350130729,11350.5832374656,0.011652473306765,2.09481484795295,0.105224050056307,-0.66084158964914,-0.424456882062116,-0.695856057161103,-0.389783927699503
50001,0.00316782663430578,6717.47163172604,0.00233428165894123,2.68562231855742,0.0327986068516315,-0.57325323098907,-0.501153913815195,-0.725217649685152,-0.708385760468684
50003,0.00304163060721896,5542.56690159596,0.00657160476261993,3.50060061562682,0.0667952403270326,-0.452431110525946,-0.466276963768047,-0.732663417643325,-0.722280196329104
50008,0.00314704070625775,5728.97797007416,0.00672647266260221,2.80065806709462,0.0716698698330091,-0.556198957130113,-0.465002262764742,-0.731482067764369,-0.71067433286458
50009,0.00310066141071892,5279.52521333799,0.00755970799246601,2.58109741364655,0.0766605040585528,-0.588749251800852,-0.458143992515785,-0.734330401632638,-0.715780786387656
50015,0.00385791510093307,5750.3029737346,0.0119549851725222,2.10265060975238,0.0893076483893582,-0.659679922694994,-0.421966939479847,-0.731346924016207,-0.632405635270513
50032,0.00497348454622942,6339.32086719673,0.00606022453017457,2.13427075525495,0.0709216804080587,-0.654992174514814,-0.470486079378469,-0.727614118755099,-0.509579200371335
50033,0.00546931206593318,6437.95578319341,0.00947227296194289,2.23860933461044,0.0802692021404087,-0.639523776829659,-0.442401876262139,-0.7269890359903,-0.454987595315375
50035,0.00405617792917621,5746.13463877165,0.0139849813664049,1.9769520694997,0.083011465692493,-0.6783149762014,-0.40525825946711,-0.731373340162224,-0.610576499963151
50037,0.00480715113754109,7708.16586513647,0.0180767551825351,1.99415428499987,0.0936574681754756,-0.675764714236305,-0.371579309928071,-0.718939285839721,-0.527892842502676
50042,0.00475110064253491,9331.02332409762,0.0212467441265277,2.02032017702095,0.106209491795509,-0.67188556976195,-0.345487472382415,-0.708654690196567,-0.534064114497414
50043,0.00575555825484244,13698.533890395,0.0220217592615356,2.93070348897429,0.191679380176844,-0.536919469952941,-0.339108406286184,-0.6809763011344,-0.423471315414162
50047,0.00488467236240827,11017.8141277718,0.0225391052694844,2.00246732719191,0.115047829249166,-0.674532289534011,-0.334850187020191,-0.697964927362139,-0.519357600058021
50048,0.00481805879166103,9419.41084692543,0.0217597847936395,2.00366184992347,0.109653443477754,-0.674355199211622,-0.341264689913105,-0.708094548622109,-0.526691887892172
50055,0.00312269001162636,5597.0202101456,0.00519393358651417,3.44526189476579,0.0604444077908884,-0.460635183716838,-0.477616426824032,-0.732318328641964,-0.713355393215868
50064,0.00428284946644743,7031.6129045291,0.0164313662190293,2.66192001205704,0.105490115312029,-0.576767144109874,-0.385122329255178,-0.723226830375812,-0.585619508774902
50067,0.00349650853758541,5228.26034788514,0.0105696637207381,2.10463058430729,0.078819912765154,-0.6593863876094,-0.433369371130898,-0.734655284393581,-0.672197223245895
50068,0.00357854320330825,5257.72039512937,0.0108764650548422,2.09713308246402,0.0812354007185561,-0.660497906865972,-0.430844122396702,-0.734468586127592,-0.663165041904458
50069,0.00443733656400241,6934.09694860543,0.0165925755477642,1.99391463492129,0.0986386339244718,-0.675800242827394,-0.383795432634871,-0.723844821912834,-0.568610169275147
50072,0.00520364309564477,6142.46171313465,0.00801848790018892,2.13373054392249,0.0775448707846223,-0.655072261897412,-0.454367824512359,-0.728861681679989,-0.484238282147509
51023,0.00183834229096423,7132.14373382445,0.00961214464558339,2.50569787687815,0.0787594668610425,-0.599927380036971,-0.441250607500239,-0.722589732568322,-0.854764654974474
51030,0.00274330923272048,7451.88715698939,0.00744767021224787,2.2860494394574,0.0591299906371587,-0.632490688852698,-0.459066163416717,-0.720563410540685,-0.755125978398849
51113,0.000928217716403333,7827.84267816769,0.011760253803258,2.56043410057779,0.0463129226358423,-0.591812628224173,-0.423569752404956,-0.718180853469033,-0.954971197273371
51119,0.00315207866624169,5861.51578998056,0.00861519453929703,2.26450037756433,0.0550280210505501,-0.635685379265037,-0.449456396439549,-0.73064213085085,-0.710119643359053
52001,0.00221886816337163,4800.11588320483,0.024434769336999,1.70622974695363,0.0506125562211064,-0.718450088000497,-0.319247180270132,-0.737368580420768,-0.812867992698747
52002,0.001907680093153,6819.25248461347,0.021836523497065,2.132598940191,0.0626563536004512,-0.655240024355448,-0.340633061911047,-0.724572630056113,-0.847130423791018
52007,0.00209527247951347,3835.56203844778,0.0210921357687839,1.80702107936502,0.0415256404380296,-0.703507576586343,-0.346760037121512,-0.743481283797518,-0.826476125550747
52010,0.00175370443525767,6949.31682794166,0.0166735120699064,2.49389483251839,0.0505182207822008,-0.601677204360629,-0.38312925283912,-0.723748368398789,-0.864083452757776
52011,0.0020134688436309,6436.79699799744,0.0150680321379934,2.14139801717167,0.0422265832949647,-0.653935544048739,-0.39634378522595,-0.726996379603327,-0.835482870043088
52014,0.00402391019091123,9972.36063171392,0.0206611040785429,2.30562206875989,0.10040291306605,-0.629589008422839,-0.350307812535716,-0.704590319143349,-0.614129242708175
52016,0.00586632857444362,13271.4282269723,0.0284339989671158,2.81860567792039,0.138648769032988,-0.553538188855653,-0.28632995195786,-0.683683013927288,-0.41127528090764
52019,0.00206892884992656,5296.52803884828,0.0112678449852873,1.78413335728668,0.0381651323991305,-0.706900725979425,-0.427622716346326,-0.734222648986712,-0.829376612040501
52027,0.00198601811629715,4584.45115105505,0.00967437818531742,2.12497719435862,0.0348723636996205,-0.656369963025484,-0.440738369938115,-0.738735320643332,-0.838505250216738
52052,0.00204639181549144,6334.26290420072,0.0177381403236986,2.18160451640745,0.05464516364178,-0.64797485219776,-0.374366412357576,-0.727646172774326,-0.831857984764124
52053,0.0019031932669689,6917.6056562041,0.0185359924358871,2.2075621082104,0.0607846280778656,-0.6441265886366,-0.367799377562035,-0.72394933280074,-0.847624432359045
52054,0.00301759961449843,10257.4457397022,0.0213286259544638,2.39939330238397,0.101790822799207,-0.615687240332027,-0.344813511876497,-0.70278363856068,-0.724926056858357
52056,0.00216935828901462,5617.37356970959,0.0203436691726499,1.81788606652412,0.0472225900491096,-0.701896821070413,-0.352920585053923,-0.732189342530498,-0.818319129232845
52066,0.00275387228084451,6586.88143848628,0.0096798673520589,2.24444991950045,0.0555287895440923,-0.638657898739785,-0.440693189197926,-0.726045243830907,-0.753962965600127
52067,0.00544790089929384,11171.9891711263,0.0189273497436214,2.43520875361287,0.116362474242232,-0.610377529903688,-0.364578157716754,-0.696987868058248,-0.457345007735042
52068,0.00242753191591958,5247.69421446324,0.00779050902114798,2.99811722871865,0.0578409930086437,-0.526925251685348,-0.456244294109217,-0.734532125419615,-0.789893694750546
52109,0.00205428078496644,6044.66416850802,0.017120223404314,2.08742589954737,0.0394501401403521,-0.661937015647065,-0.379452419962697,-0.729481457739694,-0.830989393391594
52126,0.0021480161249904,3839.25461399885,0.0114895519686989,2.43289741106375,0.0305543159782575,-0.610720190940068,-0.425797870046822,-0.743457882699526,-0.820668944326097
52131,0.00394892281267288,9942.53267491469,0.0139053433758669,2.28546627212858,0.0907676599571631,-0.632577144545452,-0.405913751189098,-0.704779348976405,-0.62238550355351
53002,0.0151124094135088,205199.857097558,0.10801485397078,4.90004979578808,4.44151811934733,-0.244960042847851,0.368691493601121,0.532632240662734,0.606736776558033
53009,0.0117602169494951,368009.863075268,0.010471011192758,4.26209710841348,1.62590802212666,-0.339537771752923,-0.434181369462439,1.56441421812115,0.237653658347215
53013,0.0146832167494251,198816.892620967,0.11172996244397,5.0649861812909,4.50222261894111,-0.220507902331184,0.399270151274565,0.492181239692892,0.559481802843433
53015,0.0140489548732897,222533.438767247,0.0222566883310744,5.07957928541924,2.01716023572295,-0.218344446210615,-0.337174730419971,0.642481000044494,0.489648297303604
53018,0.0131503360525126,286280.277939092,0.0164823324040025,4.96597315693093,1.60831977944211,-0.235186776111819,-0.384702832076438,1.04646624273563,0.390708561588596
53019,0.013684484036343,300346.650681413,0.0155702824249622,3.94494030219597,1.62179577569743,-0.386556886230334,-0.392209817213322,1.1356095960362,0.449519326654899
53025,0.0143253111383167,220619.251334974,0.0512416047148813,4.97078973602269,3.76820017421478,-0.234472708876732,-0.0986030057475839,0.630350147998661,0.520075676736086
53026,0.015815164106959,220649.018648182,0.0226447147529198,5.15992067523048,2.30185667045052,-0.206433678632075,-0.333980926737659,0.630538793512803,0.684111478750799
53027,0.015318095238787,247211.775845981,0.0171225592447115,5.28511325604088,1.62187616072422,-0.187873634598809,-0.379433193911988,0.798875954264741,0.629383198737066
53028,0.0166999468341462,234728.823728782,0.0173346058537504,4.99991789002319,1.60676521823383,-0.230154403292187,-0.377687861113388,0.719767272076216,0.781527832792211
53036,0.0167775720412697,233913.70298228,0.0228934508695478,5.16845048921387,1.98320876848529,-0.20516911708935,-0.331933606554069,0.714601576696234,0.790074523891983
53040,0.0148242139539575,220811.278473734,0.014575944225916,4.15191525242763,1.42219628671436,-0.355872446583705,-0.400394107825477,0.63156708881115,0.5750058780469
53064,0.0143253111383167,220619.251334974,0.0512416047148813,4.97078973602269,3.76820017421478,-0.234472708876732,-0.0986030057475839,0.630350147998661,0.520075676736086
53074,0.0144345824936996,194402.958952212,0.0622380601881875,4.65512215907952,3.5911324725851,-0.281271042212573,-0.00809236521955342,0.46420865175661,0.532106672273723
53087,0.0184413734211569,248741.122236011,0.0185040438716323,5.43927522838161,1.69617185390706,-0.16501882182654,-0.368062342753107,0.808567938691914,0.973262395102979
54007,0.0153972299853644,277872.796138565,0.0536067594273876,5.93056748022477,1.31766295420385,-0.092183788245591,-0.0791356720693372,0.993185191945783,0.638096093160389
54012,0.00629096080862933,29681.2408943642,0.0227879862357443,5.95639042914108,0.268418861867395,-0.0883554857547172,-0.332801674594882,-0.579688490605411,-0.364522419677698
54022,0.00763912269875344,41066.4877306885,0.026886655935681,7.11307098575967,0.322880479960163,0.0831246604671694,-0.299065965779016,-0.507536337400262,-0.216087089784908
54031,0.013660021261796,514002.233558281,0.030245658076763,8.84645069052817,1.56749973610171,0.340101579056255,-0.271418380967493,2.48961716130776,0.446825926079955
54040,0.0111296443456692,557174.773783681,0.00893415367502766,12.7180111048726,1.6988779790839,0.914067953920773,-0.44683107814973,2.76321612507025,0.1682263490931
55045,0.036326837515793,354701.739844841,0.20509991599862,11.7521246859645,8.64944498733305,0.77087341036219,1.16778818172706,1.48007614798541,2.94248788843641
56021,0.00579422769297428,25294.8155854807,0.0121152166631373,3.07840915120948,0.386026659355459,-0.515021817733442,-0.420648091339778,-0.607486748777535,-0.419213732665446
56022,0.00587801034680651,25160.1228705447,0.010259352644967,3.37972775039938,0.386462101682686,-0.470350748307403,-0.435923508170708,-0.608340341988415,-0.409989094324916
56033,0.00521644179977973,26145.6592589492,0.00865371533732192,3.27148056816438,0.33676453959452,-0.486398603985058,-0.449139335900237,-0.602094665148231,-0.482829119134974
56041,0.00587801034680651,25160.1228705447,0.010259352644967,3.37972775039938,0.386462101682686,-0.470350748307403,-0.435923508170708,-0.608340341988415,-0.409989094324916
56044,0.00587801034680651,25160.1228705447,0.010259352644967,3.37972775039938,0.386462101682686,-0.470350748307403,-0.435923508170708,-0.608340341988415,-0.409989094324916
57010,0.00580134683668094,25061.9761441412,0.012215197022101,3.21994549100848,0.374102858774078,-0.494038779585558,-0.419825163774436,-0.608962330930935,-0.418429900655067
58001,0.00453833550278363,26047.0836766123,0.00670723176295595,3.8144950183562,0.211406500013193,-0.405895653722192,-0.465160632537215,-0.602719371895595,-0.557489983408276
58003,0.0045292050051546,26011.2972032645,0.00607065396281312,3.84017681864145,0.205618408725739,-0.40208827679089,-0.470400235841818,-0.602946162859795,-0.558495269522339
58004,0.00452655141852135,26570.9508931054,0.00582239978448399,3.83849082360241,0.217144070669161,-0.402338228840459,-0.472443589243182,-0.599399448471276,-0.558787434736465
58007,0.00452655141852135,26570.9508931054,0.00582239978448399,3.83849082360241,0.217144070669161,-0.402338228840459,-0.472443589243182,-0.599399448471276,-0.558787434736465
58008,0.00452655141852135,26570.9508931054,0.00582239978448399,3.83849082360241,0.217144070669161,-0.402338228840459,-0.472443589243182,-0.599399448471276,-0.558787434736465
58009,0.00452426250933924,26342.3018839425,0.00655298263904691,3.6143582721143,0.224123825621914,-0.435566316303624,-0.466430240461312,-0.600848474441156,-0.559039448231306
58010,0.00452289351238075,26496.4427525021,0.00715434262728401,3.53013875270817,0.22646335561921,-0.448052024150845,-0.461480511173053,-0.599871631714479,-0.559190177544043
58011,0.0048176157021198,26477.4496436609,0.00831958883718842,3.34856425274798,0.24162934108764,-0.474970797553904,-0.451889495132718,-0.599991997457853,-0.526740672939952
58013,0.00484384015479015,25942.2976983622,0.00797336593265619,3.76957844444247,0.233240482033418,-0.412554623321396,-0.454739218566851,-0.603383436018679,-0.523853308067902
58014,0.00483051386472664,26410.5672772575,0.0071487238474989,3.73656205557261,0.22649783078864,-0.417449367301248,-0.461526758744242,-0.600415853595259,-0.525320559350047
58017,0.00445381256045384,27729.7828536522,0.00858402345873706,3.34301674928102,0.230534582180088,-0.475793225751764,-0.449712962246075,-0.592055539080605,-0.566796128998163
58019,0.00415881872031731,27930.2497563106,0.00816309826389921,3.35900999572932,0.219127990705563,-0.473422195804192,-0.453177552185228,-0.590785112634775,-0.599275542856225
58021,0.00414749913004898,27974.3845858103,0.00826379191761016,3.358573311603,0.227384485922618,-0.473486935076765,-0.452348753567654,-0.590505415318983,-0.60052185246343
58102,0.00452655141852135,26570.9508931054,0.00582239978448399,3.83849082360241,0.217144070669161,-0.402338228840459,-0.472443589243182,-0.599399448471276,-0.558787434736465
59003,0.00534715842770932,24403.7894643977,0.00486249342634728,3.86120601971021,0.0424126663789173,-0.398970656758663,-0.480344475081604,-0.61313348214418,-0.468436956048821
59010,0.0057212226353591,28005.2815090241,0.00499716063085452,4.82834442259916,0.0359961322642733,-0.255590504135517,-0.479236043826855,-0.590309611084842,-0.42725173603161
59013,0.00584606801377928,26285.3318229779,0.0049515455232569,5.08352332280473,0.0354962511629453,-0.217759734983564,-0.479611496864103,-0.601209512952303,-0.413506009300168
59020,0.00496213352611973,29958.2538137759,0.00513525369570895,4.62128860360541,0.0348347261359053,-0.286286932733693,-0.478099414684601,-0.577932966207167,-0.510828970467155
59021,0.00357464165515121,24529.2423563875,0.0083982843110628,4.64571322571133,0.0609370473651662,-0.282665934916991,-0.451241761163866,-0.612338444810954,-0.66359461018704
60004,0.0173255396375429,354585.707060951,0.00904198679720897,22.2532711789008,0.584407946201698,2.32768883861699,-0.445943515336198,1.47934080905772,0.850406856024505
60009,0.0174296502759867,360554.875038137,0.0098054604908616,23.4236220635028,0.608697742899183,2.501195637598,-0.439659445600587,1.51716944190063,0.861869646269472
60010,0.0162079666732729,393253.990816933,0.010111935540075,23.6631672796527,0.714149496744716,2.53670868262767,-0.43713688248218,1.72439477880042,0.72735982966522
60013,0.016313205084624,354328.296010285,0.0110238880779643,24.5059357177867,0.715457336583147,2.66165074565057,-0.429630699372915,1.4777095083199,0.738946789970747
60017,0.0155240212222245,476730.08001305,0.0146185072393545,24.2153232950303,1.44476296355899,2.61856688774096,-0.400043776246499,2.25341094008633,0.652056062811452
60018,0.0139312122752314,452470.423638096,0.017076745160403,20.612335715713,1.58988068519911,2.08441695896275,-0.379810284705111,2.0996693068452,0.476684600945437
60019,0.013894108410101,390011.284049849,0.010906477089456,25.901079864575,0.520114570251383,2.8684835837431,-0.430597096572513,1.70384465118162,0.472599390926323
60020,0.0151652685284828,380113.10533048,0.0103958654360422,24.8897494044824,0.808701148442869,2.71855187253469,-0.434799886091714,1.64111655071275,0.612556671206056
60022,0.014258241027392,405335.998803621,0.0104338698207017,24.6296596643273,0.738952850253717,2.67999306179182,-0.434487076095187,1.80096254266304,0.512691122912112
60023,0.0146202323679265,452845.049546247,0.0174867180313807,21.4244010531516,1.25725241678896,2.20480722748492,-0.376435842163932,2.10204343771018,0.552547096029421
60024,0.015826555778475,438799.416197581,0.029685054659023,15.3072110008249,1.42834659380059,1.29792188335275,-0.276032647314047,2.01303151694945,0.685365724648037
