"routes.stateroute","routes.Longi","routes.Lati","routes.optional","temp.point","temp.mean","temp.var"
34054,1600.77538822896,-597.309183009518,TRUE,12.8872276722242,12.9082411503933,0.0687742293127266
34055,1533.82547380974,-590.28375009451,TRUE,12.4477789097541,12.5435880928584,0.0186551877553198
34056,1595.80291326181,-546.01020576613,TRUE,12.3407040100551,12.3410164337686,0.0794169248466338
34059,1537.32033229161,-727.06161627353,TRUE,13.9639056880103,13.8068128154226,0.10679444328068
34060,1477.55199845135,-655.663545996295,TRUE,12.9978727476069,12.9549150257135,0.0154895501464703
34061,1560.64434075349,-712.111108119817,TRUE,13.8053849123745,13.6350082173602,0.13770932148028
34063,1602.76794775555,-730.994134640091,TRUE,14.0572306380381,13.9665430316967,0.0377801633691257
34065,1386.03468421245,-199.995239533945,TRUE,8.21312205836922,8.40994520266868,0.0839850647437113
34066,1448.25700587837,-156.893339202983,TRUE,8.23432676610395,8.29199704178689,0.0383599796348732
34067,1341.1776349101,-300.227676256021,TRUE,9.80529387573036,9.84858173603624,0.023560398478214
34070,1318.10937099818,-450.547883015346,TRUE,10.949753813925,11.0493778142811,0.0665818276730882
34071,1395.58431120972,-407.125925273016,TRUE,10.9879151952478,10.8682318940408,0.0557564967455932
34074,1381.97967423627,-525.301811257075,TRUE,11.8534656941702,11.8151530103097,0.054929428157144
34075,1440.25381654353,-500.984906696109,TRUE,11.7374113629109,11.74297775626,0.0398954453189862
34077,1627.35653731981,-488.339322074161,TRUE,11.9948739095579,11.8668914276593,0.0623477138637969
34079,1607.73466437356,-619.585410457815,TRUE,13.1874152336421,13.1518505848861,0.0645589560208231
34080,1534.57956578753,-731.05049871481,TRUE,13.9742087760522,13.8534385184154,0.0895220515621495
35005,1694.45568096585,-255.853889989293,TRUE,9.66721076233429,9.67184986507924,0.0237512553317836
35009,1786.47775223305,-164.671959856412,TRUE,8.70790840850028,8.84566607791463,0.0616890035261228
35010,1615.27761861151,-315.408697180268,TRUE,9.8483450730063,9.94824028257069,0.0228883387543502
35011,1648.85547270201,-338.44249110165,TRUE,10.2883656911608,10.204405556219,0.0289119212316013
35012,1659.397561546,-301.30187924995,TRUE,10.0384391230641,10.0030955623915,0.0322096650965836
35013,1713.92885387218,-301.772772709315,TRUE,9.88634259567364,9.92792529308999,0.0388998424101456
35014,1683.32319184905,-359.61869530659,TRUE,10.4122918695353,10.390862435757,0.014355500142557
35021,1647.53453574539,-462.314381759641,TRUE,11.5510678104435,11.6052131641626,0.057335620095763
35035,1712.29140928999,-510.587917559387,TRUE,12.1884862882605,12.0569198905478,0.0657953451542075
35037,1756.52480091758,-482.862244266217,TRUE,11.6628486723166,11.834788545203,0.0427310230221322
35038,1784.21776899128,-505.259594961533,TRUE,12.1189979531868,12.1598584450456,0.0610383880143745
35042,1674.21692250925,-609.675179247241,TRUE,13.3451374437038,13.2533215156346,0.0669705573991256
35306,1702.24145322564,-349.220105866604,TRUE,10.3510562591,10.3294349958648,0.0265095927111349
35314,1730.62289260625,-506.875876765517,TRUE,11.814917916587,11.9358107222333,0.0379551522437438
35315,1841.63530537493,-456.929138031871,TRUE,11.7772031726931,11.8224991393533,0.116989248544228
35901,1624.21279920071,-195.263784835218,TRUE,9.78168329272197,9.73730205814079,0.0143312273382426
35903,1598.96301747752,-277.020599519415,TRUE,9.6598601974873,9.69572422566631,0.0125058906018566
36001,1258.19819903758,-381.03945273923,TRUE,10.3815913872739,10.4319437931603,0.0298336122054983
36002,1160.26400430353,-411.646942796933,TRUE,10.30024400275,10.2722160450949,0.0614834784417365
36006,1346.7577763078,-226.943470891532,TRUE,8.81816451054277,8.8593254208564,0.156333693768315
36013,1039.10554405178,-317.822011160578,TRUE,9.32413715835897,9.26357674306212,0.0510573200265649
36015,911.957481137759,-359.80552320738,TRUE,9.6796599829031,9.61373420831057,0.130922977836568
36028,844.251290688777,-251.743616912702,TRUE,8.9518015284166,8.87020090845839,0.0774113500682211
38006,826.365863636248,-832.461362338711,TRUE,13.7529922878308,13.9346384908052,0.041310848399416
38007,835.387097729754,-841.13556433448,TRUE,14.013816952871,14.0399404852251,0.0526889304570542
38014,930.985576435036,-635.036727917234,TRUE,12.3478839738585,12.3443744876905,0.0307329430392001
38015,941.379807718344,-682.519075638789,TRUE,12.6441101854375,12.5673511987204,0.0315028014535683
38016,845.562057233135,-643.154401791666,TRUE,12.5233062667424,12.3937021400063,0.0926558347537341
38017,882.777803931458,-709.311961257445,TRUE,12.8546988943801,12.6253364176338,0.0471702275366589
38019,826.608343050342,-637.899945350223,TRUE,12.6993970455668,12.5679968058315,0.0623299712389329
38021,752.651304441244,-702.909972699818,TRUE,12.2449380768024,12.5240111511418,0.0554804522079931
38025,545.084333041458,-606.745398342726,TRUE,11.2530109627111,11.150787945039,0.0726076270442636
38026,958.874681233743,-619.116044335497,TRUE,12.5348104272698,12.4232337019088,0.0269220093398588
38027,959.243741259062,-599.89776635711,TRUE,12.2862651742356,12.2969822229268,0.0452700184573027
38028,836.803348474325,-542.837116704169,TRUE,11.4798717080192,11.3417445808806,0.125821926650597
38030,824.361071134114,-540.206219992383,TRUE,11.4692978753247,11.2974198486904,0.150563544781724
38037,553.735875896344,-858.404501035737,TRUE,12.8345097577133,13.0029890013913,0.140152607002788
38105,936.504655257034,-821.377864790345,TRUE,13.9550782115998,13.9477699322947,0.0572718775719239
38118,806.178522979655,-656.555818948969,TRUE,12.9533527687231,12.7624709274824,0.0212634711331596
38302,992.921707929183,-806.288982495947,TRUE,13.7090552573236,13.8362104662359,0.0309947910494469
38304,810.876890662983,-780.960352435674,TRUE,13.4029048048298,13.354383933553,0.0733435558563158
38305,686.431972779056,-787.154600132562,TRUE,13.3278746353695,13.26228473076,0.0244581786244544
38307,511.472116366604,-804.205944086071,TRUE,12.249271311457,12.2435425375591,0.0624698959262945
38312,828.460332925491,-733.430947397767,TRUE,12.6988226834013,12.827486418408,0.0404695093337197
38315,519.710034682999,-732.649099771287,TRUE,11.4705075951974,11.5882264585588,0.018235613247012
38317,977.779755248758,-537.622108750399,TRUE,11.7928984705969,11.6415861400346,0.10248122674042
39002,1576.67734143053,-755.666372790034,TRUE,14.1860989277482,14.1539601111768,0.0159905715155108
39003,1640.67995531809,-766.229916561413,TRUE,14.1659372215684,14.1530242336421,0.0051920233894353
39006,1767.66501426881,-701.775367956931,TRUE,13.6027420142511,13.6494421376563,0.0209914745870388
39008,1850.62464716031,-700.521508661534,TRUE,13.562976738689,13.6465774004312,0.0339891494047158
39009,1892.12451700565,-703.350047829052,TRUE,13.322201658093,13.3131427633921,0.0786794673271994
39010,1918.09224159458,-706.091238687284,TRUE,12.7460332024263,12.9824294132038,0.127559116975651
39011,1926.38883748488,-680.301487555722,TRUE,12.8632603804905,12.9243608787083,0.0675865304407048
39023,1896.92900584835,-553.732602515202,TRUE,12.8650930961642,12.6864264488229,0.0468863328055566
39025,1885.5794952745,-622.943472457255,TRUE,12.9008474647745,13.0212982263441,0.0553549479292213
39026,1874.47973627747,-565.526071469012,TRUE,12.7326521489217,12.770419001433,0.0527242406256402
39028,1803.35096114842,-662.231467840971,TRUE,13.3430193496862,13.4590453506581,0.0531269381310058
39044,1965.10312477811,-509.256306059692,TRUE,12.0202669243709,12.1089792732894,0.044211096781874
42015,1291.07714873522,-1585.66388403548,TRUE,19.9134472738395,19.8313447646392,0.043360721499315
42016,1281.35943280681,-1495.30289081118,TRUE,18.8409401066342,18.838641407945,0.0461415335626506
42018,1439.54482802057,-1340.11461490483,TRUE,18.5036075561799,18.3897911693351,0.0302719995757748
42027,1201.39769694213,-1368.85717917986,TRUE,17.9793223537539,17.9883026234831,0.0123526355991838
42034,1375.39034355053,-1563.95855836849,TRUE,19.6278965161098,19.6478422674875,0.0193344727670401
42056,1301.92099871208,-1539.13153218739,TRUE,19.416661980317,19.4021016953956,0.0701341015536167
42059,1239.83276804579,-1431.84099968132,TRUE,18.0775811049969,18.0820301369059,0.0337247732512632
42101,1619.22224212362,-1563.22038697379,TRUE,20.3306772107784,20.34993615577,0.0107331868380317
42119,1303.93432206768,-1409.86249240891,TRUE,18.8313175868959,18.5763601952693,0.0653260601396674
42128,1240.29402366939,-1309.20859335424,TRUE,17.8453287632554,17.8055463328787,0.0762723517709032
42137,1244.91924067983,-1407.3652429471,TRUE,17.8237184711903,17.9870992517735,0.0301814709033068
42221,1287.82821504923,-1421.56924764608,TRUE,18.5437514029414,18.4697076639759,0.0897953953104455
42903,1489.62477156414,-1506.87043758378,TRUE,19.3764379142576,19.3893153214924,0.0293534051472604
42906,1491.05065026411,-1506.28812973126,TRUE,19.368632866396,19.387479591122,0.0302329552409983
44001,2807.14392417928,420.276703269556,TRUE,8.16272597320859,7.89689726463292,0.23212681108784
44004,2810.35762663784,399.990134639848,TRUE,8.50775476638306,8.1931440099247,0.189799686713299
44006,2705.15978196478,581.560708421395,TRUE,3.21323106673503,3.20015024812939,0.429600334673095
44007,2719.30985101162,550.603219779109,TRUE,3.75386477967945,4.08343185248684,0.754087869249419
44012,2770.13146886253,515.263280215853,TRUE,6.45001737340739,6.3636453915732,0.419113482212105
44013,2780.13772083593,543.835117452407,TRUE,6.37021532883878,6.29872677467834,0.459663025775658
44019,2806.87311178887,640.974949152612,TRUE,5.27792748484972,5.36959607086809,0.519029496372641
44026,2895.16149615067,667.840611523521,TRUE,5.9977707614298,6.01831872433362,0.157552883787994
44031,2743.04323100719,639.546559326533,TRUE,3.64754308393614,3.50507363750229,0.528863417658848
44032,2749.17327355752,622.860332823294,TRUE,3.78563021709798,3.88448084823317,0.726218754463351
44035,2729.54930792653,713.23237036038,TRUE,3.04063119518862,3.2085595191217,0.1174642510536
44120,2818.93372718701,597.517946029349,TRUE,6.85674912674066,6.43478651556782,0.217458523228149
45002,716.394159598969,543.15139828974,TRUE,2.16555817006964,2.14625461032853,0.0130102620192557
45013,719.593537265207,582.847372800985,TRUE,2.03256252540572,2.02644720566156,0.0129772345597046
45021,400.779501720224,577.184309680142,TRUE,1.88023487270747,1.81999202998636,0.16297443882471
45101,801.432630167979,533.930441315118,TRUE,2.00525443947329,2.00496723811399,0.00497977662891875
45102,711.853258759472,503.301572338951,TRUE,2.33147167138872,2.38456231711331,0.0452587839060268
45103,656.809327713439,565.821206620487,TRUE,2.01559074963385,2.07933521207776,0.0925394807513096
45205,615.308136639665,507.034820719903,TRUE,3.01955885733156,2.78968743272614,0.0713337903718068
45213,704.557596597163,623.959914166511,TRUE,1.75138903369258,1.72880808282922,0.075694254695004
45220,419.36077797184,628.714109306914,TRUE,0.688058997598396,0.979291410507181,0.0673958148362399
46003,2316.75951784258,-252.55761373269,TRUE,8.44945411621419,8.88817516540804,1.2131031514636
46005,2339.24096822908,-223.549036619035,TRUE,10.6312837872146,9.50772327327846,1.31618092838959
46006,2414.79305869274,-196.216400054667,TRUE,11.3904862698283,10.9754689512097,0.245715987667759
46011,2493.24497941337,-222.051935731469,TRUE,12.0789176447478,12.2528340530641,0.270421040590927
46013,2483.99563487487,-181.631727222419,TRUE,11.1894597193384,11.4619985137763,0.211993159144426
46014,2480.46479656411,-167.833655887548,TRUE,11.1353845048682,11.2494726647664,0.138743518092258
46015,2484.99970987446,-166.852150020766,TRUE,11.1133311069922,11.3138768243176,0.130701076996585
46016,2500.46641189457,-171.049030418546,TRUE,11.4176842672206,11.5946361889993,0.380514115648469
46017,2498.7581915885,-153.773790499491,TRUE,11.0301250565158,11.3455908913563,0.168452275880237
46029,2536.79254597532,-281.146188405754,TRUE,13.2066935178597,13.3812082127991,0.104523775648155
46030,2514.74500354407,-279.929976707534,TRUE,13.2084097800987,13.1761948063527,0.102886164372971
46031,2516.74987422943,-279.893253503437,TRUE,13.205333515815,13.1926199911725,0.102555299356307
46032,2561.1780632511,-137.87799772963,TRUE,11.8158532035278,11.9235186470862,0.326682347184541
46033,2570.33603076843,-147.511820594106,TRUE,12.2909146058396,12.2259848416807,0.224784034882317
46035,2593.92855845207,-167.372927266505,TRUE,12.505695262151,12.6000951235095,0.0335591261686916
46036,2564.04909146684,-180.836129897059,TRUE,12.8701438759411,12.7628923168949,0.138544528586336
46037,2567.46812141729,-199.34704611192,TRUE,13.1380521480218,13.0103089698957,0.0689459831126955
46038,2603.38329343897,-223.306106480101,TRUE,13.0277626702675,13.0786245071094,0.0856698120388578
46039,2598.09028651228,-220.923852127633,TRUE,13.0745277345573,13.0775274476734,0.0815886297472
46040,2588.10693629181,-229.116213787851,TRUE,13.2217908577879,13.1993915550863,0.0707234388277277
46042,2590.54323886669,-278.78111723944,TRUE,13.8433514233734,13.6981868046624,0.0494227119695609
46043,2587.22662169565,-260.971754396842,TRUE,13.6213510370271,13.5158145563596,0.0516792048333176
46044,2620.52043535734,-248.389535965285,TRUE,13.4182697566346,13.3101025273095,0.0862709215287652
46046,2623.79658732966,-255.776761589648,TRUE,13.4600231568789,13.3900017194537,0.0808140395787936
46047,2651.49625862424,-278.98034017051,TRUE,13.4656758837029,13.5771435441288,0.0671272563155901
46048,2674.2573786868,-262.3917204886,TRUE,13.3527449668646,13.357683678363,0.039733009267013
46052,2308.96939438455,-267.315496558489,TRUE,8.03517691221865,8.77038399862463,0.999236052009076
46055,2368.59772381096,-203.771920393774,TRUE,10.2670146550044,10.261708398341,0.354677042825534
46102,2313.5411937324,-241.651266132455,TRUE,8.45970600159003,8.78627126411195,1.05937005409581
46123,2533.07126501854,-226.274195096799,TRUE,12.9017589339344,12.9494415131456,0.125519811032705
47001,2912.82308284809,282.391051179492,TRUE,9.58104950168078,9.63196655039427,0.0159853838078306
47014,2728.45968105182,258.913721405917,TRUE,8.13068146277141,8.02421775620921,0.454696853670327
47018,2679.64088175896,260.749245797767,TRUE,6.83180100209531,7.06404804131894,0.651890442000643
47019,2687.81653572697,253.483632624661,TRUE,7.20791055112472,7.3618480626409,0.820695412035636
47102,2886.55611436102,218.019212693224,TRUE,10.2838936910097,10.1938990088799,0.0411671291673761
47112,2757.92154874707,294.577551637444,TRUE,7.71483282499392,7.89979383966351,0.462845268048096
47900,2738.18296241903,288.831827201137,TRUE,7.00301334423518,7.54267088759019,0.3088787980219
49015,1550.57322813965,322.012389631932,TRUE,4.9236900390549,4.95156657373605,0.0404961124469818
49017,1614.19104408106,116.937824499696,TRUE,7.25350560668615,7.26217107642071,0.128600013651324
49018,1621.82752803202,57.9797206979677,TRUE,7.62296811831486,7.58848601291675,0.0687096137329953
49033,1670.8362054525,-26.8307804609536,TRUE,8.46919501836429,8.41733545849674,0.0716051036863321
49036,1711.59765319876,-133.074373699754,TRUE,8.84707437363434,8.89349855817509,0.0187779269945695
49038,1714.8768437702,47.1788657306366,TRUE,7.25130558267735,7.36025462834425,0.125527291795155
49055,1782.68410469563,-107.786821943571,TRUE,8.47766988101304,8.49138915346646,0.0217490160471049
49070,1905.76433530155,93.2829574053346,TRUE,7.44469840284664,7.60412597400154,0.0616234235566685
49073,1915.73967981873,-4.07538946235437,TRUE,9.2088547996221,9.01574595161533,0.132681071633704
49131,1687.79630806859,52.6518066431679,TRUE,7.14217777412034,7.12245659768483,0.149919881566968
49165,1869.96901783981,49.8836282766938,TRUE,8.18223851513621,8.1492760160029,0.0587101023169057
49172,1938.58798601965,17.277231359869,TRUE,8.77972115613777,8.74059296959945,0.135287577321265
49907,1668.16927145702,-78.0665535880821,TRUE,8.74174588435361,8.76447096171245,0.0517822607695388
49909,1701.62732262799,-101.055195670236,TRUE,8.67957755072625,8.73249504296841,0.0280413551624187
50001,1197.17110863899,-47.1799078559055,TRUE,6.83099605632476,6.89609521126447,0.12300146905002
50003,1054.27586773177,-71.8344870715574,TRUE,6.70625911328364,6.82079869989289,0.0217120820240308
50008,1052.17014147302,22.915131673273,TRUE,6.45638530478713,6.69405996492737,0.0967028043481449
50009,1035.78896392507,55.490353946765,TRUE,6.72430287142935,6.74402476953183,0.0587358093535666
50015,992.744950311563,119.990176681685,TRUE,5.59857718835969,5.70377148661424,0.245563904931359
50032,1188.4409340789,396.735264621459,TRUE,3.4808622901193,3.58957838906617,0.564904568934981
50033,1127.70498760052,381.717324519499,TRUE,3.07784092264407,3.07478865295982,0.0175624831364086
50035,1033.62793786166,292.280656151312,TRUE,3.62638158441174,3.52186128126182,0.0566312120415567
50037,981.407868044529,314.1693010173,TRUE,3.27558216557892,3.24929951599366,0.0931530530174562
50042,862.37341149026,346.548838762581,TRUE,3.28442887524169,3.31889014362924,0.0109361155917656
50043,754.055012336525,300.609596385371,TRUE,4.42994398363329,4.38668440126433,0.0647055448049707
50047,852.154189634039,476.662532024115,TRUE,2.41332077745683,2.38352881644269,0.017710480142845
50048,895.945294011103,405.077821629498,TRUE,3.25428904994928,3.07994288221115,0.0468309325507147
50055,1094.61012532128,-79.7313440730676,TRUE,6.78339762570057,6.77906182561728,0.0271286938061544
50064,925.911530123891,70.4862247235249,TRUE,6.3548332694664,6.26799322799709,0.031737535642803
50067,1061.22328283706,243.116416045045,TRUE,3.89467613968005,3.96959626299837,0.0625610381587252
50068,1038.32347533609,216.302404223816,TRUE,4.06510817332618,4.13960883763885,0.0276578217938084
50069,962.361124521866,201.881169790432,TRUE,4.51740136998899,4.54120900124486,0.0674586956339173
50072,1145.4715353214,367.878945682411,TRUE,2.79137765279173,3.334270826904,0.264201842160822
51023,1677.56930416125,-1160.68099005032,TRUE,16.9695979757324,16.8931175216539,0.0150857255819851
51030,1711.4459342775,-1417.76482130425,TRUE,18.9055802642422,18.901753307454,0.121309443195141
51113,1599.47526268352,-1130.98034739251,TRUE,16.4600383335632,16.5283148898999,0.0102344822114142
51119,1645.370741533,-1453.66759123546,TRUE,19.1095390399264,19.161873170348,0.0322714963582349
52001,1544.90231684801,-771.781068311564,TRUE,14.301493350806,14.250034030954,0.0148224254096564
52002,1418.4756499567,-823.690009149243,TRUE,13.8697445806582,13.9798724946776,0.333594615295066
52007,1510.53832722159,-724.29872115206,TRUE,13.7119956506083,13.5911112170972,0.11767703474324
52010,1333.33484105747,-751.263245943775,TRUE,13.218534831046,12.9926996689793,0.0385116138191295
52011,1334.62524939239,-691.324893693235,TRUE,12.5189361913219,12.6438696590848,0.0527365757185971
52014,1161.12185455135,-771.968281979233,TRUE,12.9908686510107,13.0044558521024,0.0145646244138956
52016,1113.01295841146,-814.704223241714,TRUE,13.4248889737517,13.3713914952023,0.0828228558785208
52019,1299.53892226287,-583.318335208577,TRUE,12.0667993638424,12.0198560385456,0.0402772228402747
52027,1240.32164181421,-532.832664097279,TRUE,11.9001269977814,11.828193886123,0.0220407007762229
52052,1428.69131849728,-779.953634447101,TRUE,13.4385642704272,13.4121715387013,0.199820667946357
52053,1394.70953614117,-812.937272054768,TRUE,13.3078401490997,13.4090129733571,0.184683560708292
52054,1221.72431870108,-853.396290524294,TRUE,13.699875351695,13.6811748853436,0.167082956391305
52056,1487.56690897426,-736.53922639153,TRUE,13.4924905488161,13.45773806291,0.199824095348614
52066,1155.1679066763,-509.319623298613,TRUE,11.7396082976408,11.5035511260651,0.0582545513217593
52067,1045.25276467689,-571.365597612733,TRUE,12.1174865573124,12.0499862761904,0.239915534440247
52068,1199.92231913328,-459.577582651319,TRUE,10.7042438452012,10.8767831738693,0.0491127664214737
52109,1406.25262366594,-704.145326297763,TRUE,12.5835229840252,12.6043776515918,0.0372251024731315
52126,1321.08051827037,-509.793146397,TRUE,11.6439001679742,11.5814436309859,0.0353528292367102
52131,1077.17456955983,-530.991732621591,TRUE,11.0523008837609,11.2161775516894,0.0887182634312126
53002,-578.950198136175,347.566221108893,TRUE,5.45340443900164,4.82181172147113,1.6638898921249
53009,-88.7083493007144,332.446282653242,TRUE,5.14422995884813,5.33786849450333,0.0895526226941169
53013,-636.173143278851,262.963802362213,TRUE,6.44647726864552,4.37758245025748,1.68630100812068
53015,-550.497683824799,241.428702487362,TRUE,5.01346560613568,4.48400935371691,3.3716944904893
53018,-317.874420493561,260.724335404822,TRUE,7.16484897133336,6.56110396030323,0.488853548070774
53019,-205.329219001557,287.212200503232,TRUE,6.03799143005236,5.99063039967644,0.371523546192195
53025,-592.12997067939,215.73791025191,TRUE,4.96174340726872,4.13532042657405,2.43066420679849
53026,-533.823291745708,188.693697226855,TRUE,5.18957729837718,3.96434446820775,1.9754364836116
53027,-445.323747644627,170.10904125831,TRUE,4.60360462174507,3.83094825719672,1.63067976859033
53028,-404.963155940499,111.929233725711,TRUE,5.98920235392467,4.67308292428738,3.12251238276563
53036,-564.290386515003,93.891077407033,TRUE,4.81498763743846,2.18567075026793,2.58100567365501
53040,-223.491829155051,58.4502319122065,TRUE,7.41446033749959,6.58026305160837,0.551770617077301
53064,-585.6836336394,227.824438206247,TRUE,6.89299620271563,4.68293595552323,2.19759514302913
53074,-559.452821687671,295.635714055335,TRUE,7.04298422683338,5.56028152015706,3.61492090942709
53087,-499.602144867018,53.1162298728565,TRUE,0.828841444885021,1.95196014337332,2.66314212761239
53800,-552.673075058859,411.067423946918,TRUE,4.4135622950369,2.73216565344876,2.27353566191135
54007,658.969070045594,-479.126824456247,TRUE,9.88090152069844,9.89449916325473,0.0658453214741382
54012,881.558259096789,-394.318433164123,TRUE,10.1742102837777,10.1120034212144,0.0177823313061901
54022,818.761519115241,-288.401465619621,TRUE,8.92733542525643,9.01462620834203,0.0394053500136655
54031,502.855448781149,-268.09956419879,TRUE,8.60249767460175,8.58605368994561,0.0209438704348881
54040,223.810154198973,-389.256832771193,TRUE,8.40248686626612,8.46259951731714,0.103714035100233
54900,228.526714588381,-252.2111351603,TRUE,7.96689325159321,7.65591966837999,0.206458067051595
55045,-1081.88324033921,-504.364778383501,TRUE,11.0510974932027,9.63878918635578,1.89107579728782
56021,2899.25494843195,876.693656673958,TRUE,3.6204875124271,3.77683558721413,0.267480633954723
56022,2970.98495095281,865.332594604021,TRUE,5.14806656534513,5.02886666254717,0.182988428589503
56033,2925.46488939617,749.58760817215,TRUE,5.64979927683204,5.49572848336016,0.104266445784267
56041,3021.46298326518,844.189176405534,TRUE,5.48892592696895,5.30595108331659,0.116782104996482
56044,3001.62202689133,843.554850945919,TRUE,5.34905163646758,5.38148500814057,0.0615306256738503
57010,3287.28068593844,1328.91403094365,TRUE,3.74903605135569,3.32218306039604,0.168665129050487
58001,2735.81458195683,341.35778025491,TRUE,6.88400441680119,7.17790976760407,0.422970035406253
58003,2718.46176496751,320.5811409009,TRUE,6.495879768143,6.93512506049984,0.176392079860018
58004,2788.96548598357,408.557429388036,TRUE,7.87752782700615,7.68419582974756,0.417881295843533
58007,2737.61060002549,385.875681878447,TRUE,7.23838325255286,6.90992508935667,0.319582879976039
58008,2767.76352199437,400.46188419836,TRUE,7.0147654492881,7.36757788276287,0.420916154417423
58009,2732.70161695593,399.214099454378,TRUE,6.74381589716227,6.62788707252983,0.307858825613264
58010,2759.61961925934,417.271482548125,TRUE,6.62869021578511,6.92198934349036,0.3643422767917
58011,2709.28450775341,398.423033983113,TRUE,6.44471569705827,6.25073877932789,0.308316921946112
58013,2692.80484890018,336.810034194403,TRUE,6.41768435591194,6.49202948316118,0.21808967565372
58014,2702.78715297262,347.767857989458,TRUE,6.19621548965833,6.60275244481355,0.160558473108248
58017,2702.22286300149,508.272966209688,TRUE,4.14846362675399,4.17816933794634,0.85571660692175
58019,2695.2410353827,536.469590911292,TRUE,4.65601597446189,3.86671919103013,0.58759642112069
58021,2684.17612809944,563.867612223848,TRUE,2.65007275071242,3.47311332868628,0.376909075449719
58102,2791.07879782838,374.150268619148,TRUE,8.40886287209216,8.30072391445894,0.356160639823261
59003,2635.53204353379,-119.373964574867,TRUE,12.2952305143844,12.3245874097685,0.0420098903730399
59010,2610.02838473862,-10.6540674146904,TRUE,10.253639368301,10.5393801919251,0.425333537386851
59013,2690.84448806708,-18.188686519864,TRUE,11.4144096145143,11.4848052456339,0.0154459548251786
59020,2591.02407904404,-0.458352258679873,TRUE,10.0381576013162,10.0145921884423,0.383961649991183
59021,2596.75244281319,81.5003182008011,TRUE,8.226804898998,8.59502354580599,0.465384375341579
60004,79.2680806466989,-1015.26328171404,TRUE,6.87099457803643,6.8335181151848,8.79682237578743
60009,56.0382895101335,-1077.01099268246,TRUE,10.7462412584468,9.95007022312792,2.73575592747416
60010,90.8944075486387,-1071.04064486477,TRUE,8.6848089853731,7.90501549263492,5.46848616150786
60013,-163.38631532791,-1173.32669293316,TRUE,8.11983996900605,8.4678190230311,0.251472955483769
60017,226.596124387957,-1230.15346740957,TRUE,14.6604239442384,14.4877602580749,0.0978344422775319
60018,272.560559299424,-1238.62082078234,TRUE,14.166053156749,14.180604703733,0.0522336674488661
60019,-140.505765846233,-1252.43192762639,TRUE,8.50486050724359,7.51896884956043,0.66772760633701
60020,-60.2091467278975,-1272.9684264134,TRUE,11.6849856156518,10.8806537400214,5.83853023990296
60022,76.9234589661287,-1279.48005853932,TRUE,12.8597480054026,11.6277950690099,2.64897585698195
60023,173.433031333271,-1344.13665873535,TRUE,14.9912753514287,14.6000168533331,1.01245056900174
60024,285.128233351286,-1316.06571689457,TRUE,14.0878965176509,14.2915220597792,0.104394159106936
60025,-135.630415852751,-1429.24274854657,TRUE,14.6558036762202,14.5393346134064,0.786448312971265
60027,-5.15526894488707,-1424.23298021755,TRUE,15.2567683151381,15.2127939523634,0.950610835123394
60028,87.3651685966228,-1360.09883070386,TRUE,7.78237156877662,11.2387890324094,7.78488725319102
60029,215.039983842937,-1390.99505784662,TRUE,16.0821825968696,15.9624977935976,0.251072680385769
60031,-220.711585611834,-1471.09002082973,TRUE,15.8246163353244,14.5535226371982,2.07696210823432
60051,-201.493738000762,-954.652270585462,TRUE,10.7938855544488,10.0995178638598,2.41720303040253
60056,270.368727319801,-1022.00342236216,TRUE,12.6596114079197,11.8574949839804,0.699136622290951
60057,-204.06519040407,-1100.07843037023,TRUE,8.8903306521005,9.18751709180592,0.607174288183606
60060,121.628456880636,-1061.08641538241,TRUE,7.93793331477339,7.86355195004647,4.26737109874974
60065,44.6413302088184,-1189.36839866094,TRUE,10.514742637728,10.7221671225853,0.721918010912482
60067,159.109704856804,-1157.72406014975,TRUE,12.5856212065067,12.4711848545044,0.762471676711689
60069,-197.244495537331,-1282.37819024126,TRUE,9.33176178324601,7.91553920813668,2.6585562290544
60070,-50.8666007026126,-1299.42109628784,TRUE,13.7731161257563,12.9555947971316,4.57882612797731
60071,-25.6345553682171,-1276.9300908911,TRUE,14.3261085591809,13.3429835558684,2.10804297586387
60073,205.406529486392,-1297.67561189114,TRUE,15.4586140461133,15.1764062194016,0.0959853791884282
60074,281.725212446899,-1268.87379757963,TRUE,13.9021606739028,14.0946969866602,0.0476806443914219
60075,-194.170247320538,-1420.03979266421,TRUE,15.2553683851849,14.5240379103372,1.13762660907279
60078,104.09721622862,-1402.78122666019,TRUE,12.2587889242699,12.7523537548634,5.83003804951413
60079,187.526342072265,-1436.90621228229,TRUE,14.6810479862905,15.1866119169316,1.86478204145678
60080,332.216080410162,-1366.46324139012,TRUE,15.6620889312945,15.57367612541,0.383414212295559
60081,-156.474632442848,-1473.71655606396,TRUE,15.3352059605936,15.3280922114996,0.197760900077727
60082,-85.2336208446588,-1483.7612893424,TRUE,16.6979017145824,16.3532494893234,0.338487571230811
60107,-132.310530043611,-1104.46258867431,TRUE,7.39889372108857,8.11241817470856,1.03620740156203
60111,208.918972744989,-1059.78348347602,TRUE,12.9270151967594,11.8409946649164,1.8930554218014
60126,-76.7930677388468,-1406.97457298429,TRUE,14.5247689660718,14.3724276162938,0.979997843260325
60130,319.443646742639,-1407.84680840623,TRUE,16.3132378958265,16.4150287725757,0.236637235182692
60155,174.815377863417,-955.357848679265,TRUE,9.09376061889503,8.03177224540122,3.01421220230826
60164,-57.9085775691292,-1226.24498819611,TRUE,10.7604156912187,10.4521348589795,2.70015272429762
