"fvals","preds"
0.951221420426084,0.951221420426084
0.950640330873609,0.950640330873609
0.95036560164894,0.95036560164894
0.993904808614628,0.993904808614627
0.950730324318628,0.950730324318628
0.959841285868539,0.959841285868539
0.970631223083661,0.970631223083661
0.954752152707552,0.954752152707552
0.969733811662579,0.969733811662578
1.01235847027964,1.01235847027964
0.952825719787037,0.952825719787037
0.957378687618747,0.957378687618747
0.972418896935975,0.972418896935975
0.951893598974839,0.951893598974839
0.962019641911083,0.962019641911083
0.962090655697183,0.962090655697183
0.949192649047885,0.949192649047885
0.949298894615776,0.949298894615776
0.949994388032935,0.949994388032935
0.949104831910668,0.949104831910668
0.948637114597891,0.948637114597891
0.948247051204544,0.948247051204544
0.94837238276533,0.94837238276533
0.949265122358432,0.949265122358432
0.954769458274656,0.954769458274656
0.955350508064469,0.955350508064469
0.955260481682713,0.955260481682713
0.951143530305857,0.951143530305856
0.954077357062115,0.954077357062115
0.948858713047755,0.948858713047755
0.970321869904671,0.970321869904671
0.94885962299796,0.94885962299796
0.949465650639948,0.949465650639948
0.955825596918315,0.955825596918315
0.95887491410487,0.95887491410487
0.953966963125416,0.953966963125416
0.952877414287949,0.952877414287949
0.952498849865935,0.952498849865935
0.956526316435419,0.956526316435418
1.01714972965729,1.01714972965728
0.996776624586428,0.996776624586428
0.998243872419551,0.998243872419551
0.978332389996045,0.978332389996045
0.989949159993721,0.989949159993721
0.99281684336827,0.99281684336827
1.00817642978016,1.00817642978016
1.01217691693153,1.01217691693153
0.971917479014589,0.971917479014589
0.97751208438631,0.97751208438631
0.997829598620334,0.997829598620334
1.04631654391556,1.04631654391556
1.02853637821985,1.02853637821985
0.980297801879137,0.980297801879137
0.992642022645269,0.992642022645269
1.02632568974885,1.02632568974885
0.948841596517842,0.948841596517842
0.949596609297501,0.949596609297501
0.949117478706749,0.949117478706749
1.00714008158819,1.00714008158819
1.02875759211878,1.02875759211878
0.952380439808889,0.952380439808888
0.952199270431892,0.952199270431892
1.03592818855507,1.03592818855507
0.950662651682924,0.950662651682924
0.955134591780953,0.955134591780953
0.957157070694084,0.957157070694084
0.956305337589616,0.956305337589616
0.956102844537383,0.956102844537382
0.951967513046675,0.951967513046675
0.952821943541393,0.952821943541393
0.949982933053393,0.949982933053393
0.959889972585036,0.959889972585036
0.96840696138797,0.96840696138797
0.951527323132894,0.951527323132894
0.961401564704247,0.961401564704247
0.954474468983977,0.954474468983977
0.953164981828768,0.953164981828768
0.948256085628671,0.948256085628671
0.95406380866349,0.954063808663489
0.955609041263781,0.955609041263781
0.951618122007643,0.951618122007643
0.951786028116919,0.951786028116919
0.948434714619009,0.948434714619009
0.950921094437716,0.950921094437716
0.951755558698224,0.951755558698224
0.968549639431194,0.968549639431194
0.948086634162032,0.948086634162032
0.985362075533433,0.985362075533433
0.962429585471949,0.962429585471949
0.947676214827328,0.947676214827328
0.949713613429511,0.949713613429511
0.948952352317996,0.948952352317996
0.95025976377737,0.95025976377737
0.951674135039484,0.951674135039484
0.952445380994101,0.952445380994101
0.949537445473404,0.949537445473404
0.952798470382091,0.95279847038209
0.955378141509564,0.955378141509564
0.95742002134953,0.95742002134953
0.959709778572737,0.959709778572737
0.956800551373396,0.956800551373396
0.950301011495702,0.950301011495702
0.949781243280611,0.949781243280611
0.950976317138519,0.950976317138519
0.954578099670793,0.954578099670792
0.952949266026861,0.95294926602686
0.955292457076405,0.955292457076405
0.951068117699986,0.951068117699986
0.950100526619967,0.950100526619967
0.95613083952492,0.95613083952492
0.949975168639051,0.949975168639051
0.9537976649338,0.9537976649338
0.949808907240074,0.949808907240074
0.950893960760772,0.950893960760772
0.948550320171857,0.948550320171856
0.958130842182258,0.958130842182258
0.951400455014747,0.951400455014747
0.956149599203278,0.956149599203278
0.959838634414179,0.959838634414179
0.952011074586898,0.952011074586898
0.95631196851548,0.956311968515479
0.956147054266471,0.956147054266471
0.964293062867374,0.964293062867373
0.95764226486011,0.95764226486011
0.954432842942124,0.954432842942124
0.958362243649451,0.958362243649451
0.972646421882847,0.972646421882847
0.967470046373064,0.967470046373064
0.969661460935273,0.969661460935272
0.948835789804694,0.948835789804694
0.951677635253152,0.951677635253152
0.948145805098005,0.948145805098005
0.952064309840736,0.952064309840735
0.95259968795797,0.95259968795797
0.950131630957408,0.950131630957408
0.954262808128541,0.954262808128541
0.95104885196875,0.95104885196875
0.960747008160252,0.960747008160252
0.957502041504878,0.957502041504878
0.950903236432772,0.950903236432772
0.948837135936819,0.948837135936819
0.961433204263312,0.961433204263311
0.950537724476274,0.950537724476274
0.952400449212197,0.952400449212197
0.949227657715139,0.949227657715139
0.948233647075049,0.948233647075049
0.948364387061159,0.948364387061159
0.94824734058061,0.94824734058061
0.948414390313863,0.948414390313863
0.96601513140906,0.96601513140906
0.981727369416977,0.981727369416977
0.953737697221812,0.953737697221812
1.01511075041711,1.01511075041711
0.953551200511276,0.953551200511276
0.948880191457041,0.948880191457041
0.991082368968039,0.991082368968039
0.965738373478674,0.965738373478674
0.949302715980721,0.949302715980721
0.948487847086274,0.948487847086274
0.947864264290037,0.947864264290037
0.959932896936264,0.959932896936263
0.962709325283156,0.962709325283156
0.966676173088787,0.966676173088787
0.948975121073559,0.948975121073559
0.947956170008848,0.947956170008848
0.948215160794962,0.948215160794962
0.954924436500828,0.954924436500828
0.984637610800499,0.984637610800499
0.951045936226028,0.951045936226028
0.963201529900374,0.963201529900374
0.968905337081709,0.968905337081709
0.947372096867413,0.947372096867413
0.952263623856805,0.952263623856805
0.959372200337861,0.95937220033786
0.958551296840344,0.958551296840344
0.957215282491308,0.957215282491308
0.955146639607858,0.955146639607858
0.948144313454656,0.948144313454656
0.951062439552796,0.951062439552796
0.974871433671414,0.974871433671414
0.95230295970101,0.95230295970101
0.950570355309333,0.950570355309333
0.947728530928979,0.947728530928979
0.948088532173203,0.948088532173203
0.960615708085597,0.960615708085597
0.951344054461481,0.951344054461481
0.948572697148361,0.948572697148361
0.959504288504078,0.959504288504078
0.956863889134332,0.956863889134332
0.949697304214808,0.949697304214808
0.94807771748509,0.94807771748509
0.94856016979429,0.94856016979429
0.947945469907555,0.947945469907555
0.948786122939458,0.948786122939458
0.955277107767923,0.955277107767923
0.953948739709308,0.953948739709308
0.954401532063931,0.954401532063931
0.960829284993978,0.960829284993978
0.950553563447532,0.950553563447532
0.949425312376974,0.949425312376974
0.950959982624942,0.950959982624942
0.961008543634957,0.961008543634957
0.959385734092387,0.959385734092387
0.948095807813963,0.948095807813963
0.949469891163185,0.949469891163185
0.949453262583499,0.949453262583499
0.948374991187165,0.948374991187165
0.948858301648279,0.948858301648279
0.947754470366029,0.947754470366029
0.948058015370551,0.948058015370551
1.04664252204517,1.04664252204517
1.01077329329523,1.01077329329523
0.951983254913179,0.951983254913179
0.953823796210285,0.953823796210285
0.951905838343108,0.951905838343108
0.951196534909002,0.951196534909002
0.953777194655946,0.953777194655946
0.950429892548697,0.950429892548697
0.949513777299166,0.949513777299166
1.01181661049771,1.01181661049771
0.989142390416279,0.989142390416279
0.951558007666243,0.951558007666243
1.00947019008324,1.00947019008324
0.974743179185522,0.974743179185522
0.969349750937345,0.969349750937345
1.01060838321757,1.01060838321757
0.950441752738498,0.950441752738498
0.952694184541417,0.952694184541416
0.948935337115318,0.948935337115318
0.948603536624787,0.948603536624787
0.956767321237677,0.956767321237677
0.965002625137234,0.965002625137234
1.01323023462637,1.01323023462637
0.951739004705845,0.951739004705845
0.950519845191946,0.950519845191946
0.948650250790161,0.948650250790161
0.9481528175795,0.9481528175795
0.953917950043059,0.953917950043059
0.948443337704498,0.948443337704498
0.948121193551302,0.948121193551302
0.948829929798147,0.948829929798147
0.949483797663915,0.949483797663915
0.948899277372924,0.948899277372923
0.949784118821632,0.949784118821632
0.948754951515062,0.948754951515062
0.948277834373544,0.948277834373544
0.953168125547525,0.953168125547525
0.953847755309795,0.953847755309794
0.947755221568537,0.947755221568537
0.974507397919945,0.974507397919945
0.972830232382447,0.972830232382447
0.959910123362966,0.959910123362966
0.958120572212877,0.958120572212877
0.963266963134563,0.963266963134563
0.949273022208417,0.949273022208417
0.956793585815112,0.956793585815112
0.952339786256909,0.952339786256909
0.956540094219649,0.956540094219649
0.94828250795166,0.94828250795166
0.951792540292844,0.951792540292844
0.950311744362301,0.950311744362301
0.950577841501208,0.950577841501208
0.955238316092234,0.955238316092234
0.950545681821903,0.950545681821903
0.965123312172083,0.965123312172083
0.950717029764569,0.950717029764569
0.95053922572719,0.95053922572719
0.951366787807546,0.951366787807546
0.952741962339601,0.952741962339601
0.951174251106673,0.951174251106673
0.954716028103868,0.954716028103868
0.950483668911637,0.950483668911637
0.949750153268321,0.949750153268321
0.953236357467831,0.953236357467831
0.948789468268789,0.948789468268789
0.954121899320414,0.954121899320414
0.951209076238961,0.951209076238961
0.959971452489008,0.959971452489008
0.952685205266194,0.952685205266194
0.949669176013432,0.949669176013432
0.949415282832547,0.949415282832547
0.959015757221186,0.959015757221186
0.971942221672559,0.971942221672559
0.949835032501949,0.949835032501949
0.960032271599389,0.960032271599389
0.964141644231008,0.964141644231007
0.957140605399225,0.957140605399225
0.958317359345399,0.958317359345399
0.952880174007866,0.952880174007866
0.953930487420813,0.953930487420813
0.949185868114849,0.949185868114849
0.952637810489239,0.952637810489239
0.979090038900267,0.979090038900267
0.951879812391285,0.951879812391285
0.949373023628302,0.949373023628302
0.948992995716418,0.948992995716418
0.953688481449397,0.953688481449397
0.956803702317514,0.956803702317514
0.948638960393689,0.948638960393689
0.974458443722511,0.974458443722511
0.950344853170834,0.950344853170834
0.949188502900149,0.949188502900149
0.957829934920313,0.957829934920313
0.955649155179897,0.955649155179897
0.959942340586055,0.959942340586054
0.953757619547562,0.953757619547562
0.94969951007808,0.94969951007808
0.95846362236456,0.958463622364559
0.951714661400171,0.951714661400171
0.966427778375659,0.966427778375659
0.951763179971973,0.951763179971973
0.954061685823147,0.954061685823147
0.980092891249705,0.980092891249705
0.959997952794345,0.959997952794345
0.958334103753379,0.958334103753379
0.962967985746745,0.962967985746745
0.955732850152347,0.955732850152347
0.979010170361659,0.979010170361659
0.959702767102204,0.959702767102204
0.957143263642828,0.957143263642828
0.973962864672543,0.973962864672543
0.968013252883909,0.968013252883909
0.954156993465967,0.954156993465967
0.953195515283021,0.953195515283021
0.948365935823267,0.948365935823267
0.948024889824851,0.94802488982485
0.948605495260284,0.948605495260284
0.948230339529171,0.948230339529171
0.951254379619421,0.951254379619421
0.947619960560337,0.947619960560337
0.952902475817904,0.952902475817904
0.952417233499508,0.952417233499508
0.948519593696785,0.948519593696785
0.949131665562367,0.949131665562367
0.950801841055841,0.950801841055841
0.952346903936642,0.952346903936642
0.952910897395981,0.952910897395981
0.95190177693914,0.95190177693914
0.949570002819094,0.949570002819093
0.949281974932615,0.949281974932615
0.952319345411886,0.952319345411886
0.94912834764119,0.94912834764119
0.949375150436272,0.949375150436272
0.949123018502937,0.949123018502937
0.950269927193022,0.950269927193022
0.951345414070361,0.95134541407036
0.951673414509302,0.951673414509302
0.951618635018793,0.951618635018793
0.951600792320947,0.951600792320946
0.95219362168444,0.95219362168444
0.952553624432732,0.952553624432732
0.95936477778313,0.95936477778313
0.954001529681307,0.954001529681306
0.962221949388133,0.962221949388133
0.954758386508423,0.954758386508423
0.950504758641067,0.950504758641067
0.950405846160615,0.950405846160615
0.950328703547943,0.950328703547943
0.951439871793208,0.951439871793207
0.950065042324722,0.950065042324722
0.949880091515672,0.949880091515672
0.954150976245417,0.954150976245417
0.951558485782411,0.951558485782411
0.955569827572839,0.955569827572839
0.952798603136113,0.952798603136113
0.95644984470598,0.95644984470598
0.955997362193713,0.955997362193713
0.955280888050165,0.955280888050165
0.948659543623359,0.948659543623359
0.95244657290954,0.95244657290954
0.952418665229017,0.952418665229017
0.952560453502383,0.952560453502383
0.950125135013819,0.950125135013819
0.959623937739169,0.959623937739169
0.959771590032732,0.959771590032732
0.961673093923552,0.961673093923552
0.959181624488286,0.959181624488286
0.97031261756967,0.97031261756967
0.949916356959962,0.949916356959961
0.97051517341038,0.97051517341038
0.953477132473359,0.953477132473359
1.01480663281552,1.01480663281552
0.949251626126506,0.949251626126506
0.96015636923897,0.960156369238969
0.95410708255451,0.95410708255451
0.951107128330007,0.951107128330007
0.950699621824511,0.950699621824511
0.950566106121946,0.950566106121946
0.974224907720469,0.974224907720469
1.00594910721209,1.00594910721209
0.951969327486862,0.951969327486862
0.95572910098043,0.95572910098043
0.952116794695726,0.952116794695726
0.951065335664701,0.951065335664701
0.954762560066733,0.954762560066733
0.953608497014616,0.953608497014616
1.03231290062653,1.03231290062653
0.948476936592989,0.948476936592989
0.948647922322118,0.948647922322118
0.951253854021434,0.951253854021434
0.948897045161183,0.948897045161183
0.948574577042964,0.948574577042964
0.957711125903128,0.957711125903128
0.94789232848724,0.94789232848724
0.94827589587436,0.94827589587436
0.954614233894288,0.954614233894287
0.954796529701342,0.954796529701341
0.951386463758976,0.951386463758976
0.952221944906462,0.952221944906462
0.950394107786395,0.950394107786395
0.953414673754951,0.953414673754951
0.952224511404889,0.952224511404889
0.950952715440261,0.950952715440261
0.95014651029343,0.95014651029343
0.954128361746665,0.954128361746665
0.950934204485864,0.950934204485864
0.951564021327339,0.951564021327339
0.951143224238003,0.951143224238002
0.951106131641207,0.951106131641207
1.01759675762168,1.01759675762168
0.951197818572644,0.951197818572644
1.00255193864343,1.00255193864343
0.951192495628085,0.951192495628085
0.94897867074666,0.94897867074666
0.967252331050373,0.967252331050372
0.951608307115243,0.951608307115243
0.948453382882215,0.948453382882214
0.949075528505677,0.949075528505677
0.951413394776092,0.951413394776092
0.950119978577692,0.950119978577692
0.951991883065305,0.951991883065305
0.949759132770894,0.949759132770894
0.948819234252015,0.948819234252015
0.96230828246613,0.96230828246613
0.954666643020761,0.954666643020761
0.95542855495965,0.95542855495965
0.954891476865511,0.954891476865511
0.950248869681118,0.950248869681118
0.951236213488824,0.951236213488824
0.95393548371228,0.953935483712279
0.994901498293358,0.994901498293357
0.95059707881599,0.95059707881599
0.950861888196034,0.950861888196034
0.950557976016214,0.950557976016214
0.948952625827961,0.948952625827961
0.970918800223229,0.970918800223228
0.952885302752112,0.952885302752112
0.949426907353374,0.949426907353374
0.951865241498742,0.951865241498742
0.950199477401816,0.950199477401816
0.95092819186585,0.950928191865849
0.998290870862062,0.998290870862062
0.956940637522939,0.956940637522939
0.97776135293671,0.97776135293671
0.967841015837481,0.967841015837481
0.961832755695493,0.961832755695493
0.962512727495424,0.962512727495424
0.950164452386451,0.950164452386451
0.950758456753613,0.950758456753613
0.966606746602501,0.966606746602501
0.966423843577376,0.966423843577376
0.95398223726256,0.95398223726256
0.966792908711766,0.966792908711766
0.955337011054036,0.955337011054036
0.96407492566623,0.96407492566623
0.963559249554883,0.963559249554883
0.969061699011564,0.969061699011564
0.975017266578678,0.975017266578677
0.952066993687885,0.952066993687885
0.967741171506743,0.967741171506743
0.970890350757283,0.970890350757283
0.965843193566492,0.965843193566492
0.97200234978733,0.97200234978733
0.948509509446428,0.948509509446428
0.948149511880478,0.948149511880477
0.960395056881766,0.960395056881766
0.953814643121565,0.953814643121565
0.952443913539807,0.952443913539807
0.95123970495014,0.95123970495014
0.948932939888369,0.948932939888369
0.949342036651729,0.949342036651729
0.955357741028572,0.955357741028571
1.05620807490041,1.05620807490041
0.953938094113953,0.953938094113953
0.951563570856344,0.951563570856344
0.952291626149825,0.952291626149825
0.949085806189206,0.949085806189206
0.982161072118826,0.982161072118826
0.949655962179937,0.949655962179937
0.965437435268195,0.965437435268195
0.992206598870614,0.992206598870614
1.01132249314658,1.01132249314658
0.962248563098352,0.962248563098352
0.965663615144707,0.965663615144707
0.973128305533367,0.973128305533367
0.96046978425808,0.960469784258079
0.970053820901112,0.970053820901112
0.969228182749089,0.969228182749089
0.963624064183878,0.963624064183878
0.993425428251308,0.993425428251307
0.950264191544071,0.950264191544071
0.996446854897917,0.996446854897916
0.953683704075462,0.953683704075462
0.951009655994621,0.951009655994621
0.96029643064418,0.96029643064418
0.956107691710564,0.956107691710564
0.974365556033695,0.974365556033695
0.953062885270041,0.953062885270041
0.958550544830259,0.958550544830259
0.953278756593246,0.953278756593246
0.964322630812575,0.964322630812575
0.948346759560028,0.948346759560028
0.948002938217224,0.948002938217224
0.947906962098994,0.947906962098994
0.951349283768697,0.951349283768697
0.947390298591482,0.947390298591482
0.947761893587151,0.947761893587151
0.949834130236551,0.94983413023655
0.94845988954533,0.94845988954533
0.950996247009357,0.950996247009356
0.948737219226196,0.948737219226196
0.950711063154037,0.950711063154037
0.965807581978155,0.965807581978154
0.948233004422577,0.948233004422577
0.951070393113933,0.951070393113932
0.953789943253213,0.953789943253213
0.951271718407525,0.951271718407525
0.951449838397446,0.951449838397446
0.953004108026758,0.953004108026757
0.952653953469642,0.952653953469642
0.94985142411368,0.94985142411368
0.950231777383597,0.950231777383597
0.950514053758135,0.950514053758135
0.948934106622769,0.948934106622769
0.950220755220406,0.950220755220406
0.950519261927617,0.950519261927617
0.950807718435173,0.950807718435173
0.94987987365352,0.94987987365352
0.9516028749009,0.9516028749009
0.955077231949644,0.955077231949644
0.952168239228951,0.952168239228951
0.951105903958402,0.951105903958402
0.952764853277871,0.952764853277871
0.954752357364263,0.954752357364263
0.952732586000955,0.952732586000955
0.965920570591853,0.965920570591853
0.978143441318009,0.978143441318009
0.951718661967201,0.951718661967201
0.952011900791034,0.952011900791034
0.953936708612733,0.953936708612733
0.964325093061591,0.96432509306159
0.951635776105307,0.951635776105307
0.95083043831837,0.95083043831837
0.953698812801261,0.953698812801261
0.950749809693133,0.950749809693133
0.949512586053239,0.949512586053238
0.953112512002373,0.953112512002373
0.9606316572867,0.960631657286699
0.953159410662123,0.953159410662123
0.949923718327638,0.949923718327637
0.949816489398815,0.949816489398815
0.960622765990453,0.960622765990453
0.956258023194284,0.956258023194284
0.96559968552285,0.96559968552285
0.958084505115432,0.958084505115432
0.958859236153855,0.958859236153855
0.966474098860945,0.966474098860945
0.954278879068919,0.954278879068919
0.955071954819697,0.955071954819697
0.968425931844308,0.968425931844308
0.977498331137435,0.977498331137435
0.965070758894457,0.965070758894457
0.951363684950846,0.951363684950846
0.953707850329656,0.953707850329656
0.954139199361536,0.954139199361536
0.950300724500818,0.950300724500818
0.973489710281771,0.97348971028177
0.95854476663146,0.95854476663146
0.950432807693641,0.950432807693641
0.951506641467068,0.951506641467068
0.952013348271557,0.952013348271557
0.949745285483188,0.949745285483188
0.957077717048696,0.957077717048696
0.952375699725296,0.952375699725296
0.959089625140773,0.959089625140773
0.947520337300856,0.947520337300856
0.95535048803934,0.95535048803934
0.962157863994012,0.962157863994012
0.950022978809995,0.950022978809995
0.970707877408842,0.970707877408842
0.96241507413225,0.96241507413225
0.968392396846874,0.968392396846874
0.966620650585703,0.966620650585702
0.959995191096307,0.959995191096307
0.961660077296286,0.961660077296286
0.97147865279253,0.971478652792529
0.948669593764863,0.948669593764863
0.959827499322644,0.959827499322643
0.961342660376377,0.961342660376377
0.974393688614647,0.974393688614647
0.991447855254799,0.991447855254798
0.95623441372689,0.95623441372689
0.956982156282669,0.956982156282669
0.95819082542757,0.958190825427569
0.984567530616192,0.984567530616192
0.95755255065542,0.95755255065542
0.952280669290169,0.952280669290169
0.948457817152251,0.948457817152251
0.949306214011925,0.949306214011925
0.958482534399299,0.958482534399299
0.949143846329395,0.949143846329395
0.950414178385018,0.950414178385018
0.950655567329598,0.950655567329598
0.95456970669098,0.95456970669098
0.950546850828958,0.950546850828958
0.949513028701473,0.949513028701473
0.950675450642862,0.950675450642862
0.957360205929068,0.957360205929068
0.968577712886902,0.968577712886902
0.974670874635135,0.974670874635135
0.949842479488162,0.949842479488162
0.950268181086396,0.950268181086396
0.949142094808548,0.949142094808547
0.952392408963144,0.952392408963143
0.953976529330474,0.953976529330474
1.02868381139528,1.02868381139528
0.950114337259902,0.950114337259902
0.950746679665719,0.950746679665719
0.952781341731334,0.952781341731334
0.952490102116482,0.952490102116482
0.957494939152669,0.957494939152669
0.950485171213409,0.950485171213409
0.952069399865934,0.952069399865934
0.95908739926309,0.95908739926309
0.959172483474115,0.959172483474114
0.948316581937229,0.948316581937228
0.952699056442876,0.952699056442875
0.953077503717046,0.953077503717046
0.950569349635949,0.950569349635949
0.950653439138526,0.950653439138526
0.949000767116657,0.949000767116657
0.978563287789111,0.978563287789111
0.969210650199224,0.969210650199224
0.947168928732256,0.947168928732256
0.952578293473589,0.952578293473588
0.94942805960462,0.94942805960462
0.971003609133901,0.971003609133901
0.948597742561422,0.948597742561422
0.950466641939619,0.950466641939619
0.952766166444641,0.952766166444641
0.95653204089021,0.95653204089021
0.949414714205788,0.949414714205788
0.952272185927842,0.952272185927842
0.950185043823544,0.950185043823544
0.954505163370822,0.954505163370822
0.973674811800241,0.973674811800241
0.973960327917091,0.97396032791709
0.99214224936522,0.992142249365219
0.958036891262063,0.958036891262063
0.959526877588526,0.959526877588526
0.95615061796881,0.95615061796881
0.965700158557406,0.965700158557405
0.953046473356246,0.953046473356246
0.9523058516926,0.9523058516926
0.950195868580224,0.950195868580223
0.953750654526362,0.953750654526362
1.04376414557876,1.04376414557876
0.952182034779996,0.952182034779996
0.973657059005062,0.973657059005062
0.962587897352385,0.962587897352385
0.967578013225799,0.967578013225798
0.952440662263568,0.952440662263568
0.964793453108308,0.964793453108308
0.959744092002373,0.959744092002373
0.967678085765465,0.967678085765465
0.949677316204793,0.949677316204793
1.01059145589713,1.01059145589713
0.950231281894061,0.950231281894061
0.951769244449129,0.951769244449129
0.952558701719556,0.952558701719556
0.96077090721331,0.96077090721331
0.96379628860567,0.96379628860567
0.958852382779247,0.958852382779247
0.950039339413687,0.950039339413686
0.962579886630985,0.962579886630985
1.05188289311169,1.05188289311173
1.05390107102546,1.05390107102546
1.05256453040959,1.05256453040959
1.05350152389398,1.05350152389398
1.05303549499514,1.05303549499515
1.05313033058364,1.05313033058364
1.05349841288451,1.05349841288451
1.05413078425384,1.05413078425385
1.0536904080253,1.0536904080253
1.05328758878452,1.05328758878452
1.0524230177393,1.0524230177393
1.05393654003294,1.05393654003294
1.05355678536826,1.05355678536826
1.05320390062468,1.05320390062469
1.05126968601414,1.05126968601414
1.0534746456059,1.0534746456059
1.05227965141739,1.05227965141739
1.05363627806345,1.05363627806345
1.05347539732235,1.05347539732235
1.05356000611738,1.05356000611738
1.05318825226924,1.05318825226924
1.0537109742338,1.0537109742338
1.05303112421163,1.05303112421163
1.0532917236966,1.0532917236966
1.03138848595582,1.03138848595582
1.04846766199101,1.04846766199101
1.03320540163034,1.03320540163034
1.05244769767756,1.05244769767757
1.03886368302577,1.03886368302577
1.03957243440948,1.03957243440948
1.02365766792477,1.02365766792477
1.05307021391107,1.05307021391108
1.05285153925708,1.05285153925709
1.0532047730469,1.0532047730469
1.04901719585133,1.04901719585133
1.05423549702418,1.05423549702418
1.05285229693192,1.05285229693192
1.05384946862752,1.05384946862752
1.05211996253369,1.0521199625337
1.04897955003229,1.04897955003229
1.05419698083065,1.05419698083065
1.05235426150393,1.05235426150393
1.05385588982455,1.05385588982455
1.05240279243422,1.05240279243422
1.0531166364974,1.0531166364974
1.05298159316158,1.05298159316158
1.05353479947943,1.05353479947943
1.05200154406319,1.05200154406319
1.0518433603957,1.0518433603957
1.05364391821386,1.05364391821386
1.05214838706542,1.05214838706543
1.05291548929275,1.05291548929275
1.05202005370575,1.05202005370575
1.05288799161668,1.05288799161669
1.05404467210258,1.05404467210258
1.05330821408383,1.05330821408383
1.05148360785958,1.05148360785958
1.05219085644064,1.05219085644064
1.053794765099,1.05379476509901
1.05174012036704,1.05174012036704
1.05394933800518,1.05394933800518
1.05417392204099,1.05417392204099
1.0528660234641,1.0528660234641
1.0540281601031,1.0540281601031
1.05379678080216,1.05379678080216
1.05260576970813,1.05260576970813
1.05334836745521,1.05334836745521
1.05224905323295,1.05224905323295
1.05320011829318,1.05320011829318
1.05019867615915,1.05019867615915
1.05329646814199,1.05329646814199
1.05334539496517,1.05334539496517
1.04627001567615,1.04627001567615
1.05342587820205,1.05342587820205
1.04944074387335,1.04944074387335
1.05190319233681,1.05190319233681
1.05032625333083,1.05032625333083
1.03266917496329,1.03266917496329
1.05379026830014,1.05379026830015
1.05332155332953,1.05332155332953
1.05384125688095,1.05384125688096
1.05192575232285,1.05192575232285
1.05157768812428,1.05157768812428
1.05153712185124,1.05153712185124
1.04972717058314,1.04972717058314
1.04812564743102,1.04812564743102
1.05156837890131,1.05156837890131
1.05296518494078,1.05296518494078
1.04573339887493,1.04573339887493
1.04964975265331,1.04964975265331
1.04944077296702,1.04944077296702
1.04374098183741,1.04374098183741
1.04733662354219,1.0473366235422
1.04916765102249,1.04916765102249
1.05083977173663,1.05083977173663
1.04956265555203,1.04956265555203
1.04884286883581,1.04884286883582
1.05120172007286,1.05120172007286
1.0488001576032,1.0488001576032
1.0514939367195,1.0514939367195
1.04858019816153,1.04858019816153
1.05142034420564,1.05142034420564
1.05069033544539,1.0506903354454
1.05088288115279,1.05088288115279
1.04862460707661,1.04862460707661
1.05018739057226,1.05018739057226
1.04867465597016,1.04867465597016
1.04940509321342,1.04940509321343
1.04793415934241,1.04793415934241
1.05336387099501,1.05336387099501
1.05421050226667,1.05421050226667
1.05213019151048,1.05213019151049
1.05063481552723,1.05063481552723
1.0516547340472,1.0516547340472
1.05420048818544,1.05420048818544
1.0544098186393,1.0544098186393
1.04894093469901,1.04894093469901
1.05191808022142,1.05191808022142
1.05339774409194,1.05339774409194
1.0494169370297,1.0494169370297
1.05371560850131,1.05371560850131
1.04790279538276,1.04790279538277
1.04957438213305,1.04957438213306
1.04894720600892,1.04894720600892
1.04820825955179,1.0482082595518
1.05156577020885,1.05156577020885
1.05049991367678,1.05049991367678
1.05301446782776,1.05301446782776
1.04945658287001,1.04945658287001
1.04997483204444,1.04997483204444
1.05292793863594,1.05292793863594
1.0493578044697,1.0493578044697
1.05404533973383,1.05404533973383
1.05302399079743,1.05302399079743
1.05363404499491,1.05363404499491
1.04829020429371,1.04829020429371
1.05399363204764,1.05399363204764
1.04567184127917,1.04567184127917
1.05172406265709,1.05172406265709
1.04850272522772,1.04850272522772
1.04952320113428,1.04952320113428
1.0520028840309,1.0520028840309
1.05152312058675,1.05152312058675
1.0476443186402,1.0476443186402
1.05276532864131,1.05276532864132
1.04726660020435,1.04726660020435
1.05323657582833,1.05323657582833
1.05322644430253,1.05322644430253
1.05400207222124,1.05400207222125
1.05320764366919,1.05320764366919
1.04499825995346,1.04499825995346
1.04708760278585,1.04708760278585
1.04258676551173,1.04258676551173
1.04430623429834,1.04430623429834
1.04663055994103,1.04663055994103
1.05122322135927,1.05122322135927
1.05252105180481,1.05252105180481
1.04383968902923,1.04383968902923
1.05240439724091,1.05240439724091
1.05197339668715,1.05197339668715
1.05310467991612,1.05310467991612
1.04203264559573,1.04203264559573
1.05173462755472,1.05173462755472
1.05009328007984,1.05009328007984
1.04825088480051,1.04825088480051
1.03489901708337,1.03489901708337
1.051739656472,1.051739656472
1.04928599381136,1.04928599381136
1.05189503456685,1.05189503456685
1.04765173578066,1.04765173578066
1.0524626101336,1.0524626101336
1.05222608744355,1.05222608744355
1.05240262277544,1.05240262277544
1.0471863688843,1.0471863688843
1.05322667897366,1.05322667897366
1.04972663344866,1.04972663344866
1.04530260166146,1.04530260166146
1.051078720375,1.051078720375
1.04940595227621,1.04940595227621
1.05248553500554,1.05248553500554
1.05232714968143,1.05232714968143
1.05365266788014,1.05365266788014
1.05301773729022,1.05301773729022
1.05385960687342,1.05385960687342
1.05288710230347,1.05288710230348
1.05418363707101,1.05418363707101
1.05368717119623,1.05368717119623
1.05364792028475,1.05364792028475
1.05395899846479,1.05395899846479
