"routes.stateroute","routes.Longi","routes.Lati","routes.optional","ndvi.point","ndvi.mean","ndvi.var"
61022,2588.83736273734,216.859861182958,TRUE,0.818218804653754,0.821704586577978,0.00185441201575795
61029,2508.67072501847,198.884278088535,TRUE,0.828330864863382,0.819749367543426,0.000761156981107789
61031,2488.95777767394,160.045997195727,TRUE,0.837702689818081,0.824511679882459,0.0010775498732363
61034,2518.24643924954,186.889565126698,TRUE,0.727763614901771,0.826493165882544,0.000691057764305273
61045,2310.09869546095,84.7277433321882,TRUE,0.834635137855364,0.816923419380144,0.00127481158065459
61047,2348.62350267697,174.497675944377,TRUE,0.675981624367845,0.737048028785418,0.00617781764858309
61048,2342.83982366945,157.671813041535,TRUE,0.699001631324812,0.748304082580773,0.00529673331984682
61049,2349.60954454017,146.935796579573,TRUE,0.841032415150618,0.758524299778498,0.00581909907568164
61053,2228.32483244388,102.823417178829,TRUE,0.76501419842584,0.756085022757994,0.0114686314763285
61056,2237.17054272803,57.7189449955097,TRUE,0.852125057523676,0.825360884306821,0.00261236101320345
61057,2266.45120382414,106.632530760209,TRUE,0.830488707201347,0.79936335730106,0.00175634376338743
61059,2242.02370814085,32.9010998498367,TRUE,0.859219665252068,0.836665008829031,0.00278724873141769
61064,2211.81409763456,143.431672852845,TRUE,0.630382684623338,0.688845469121335,0.0105930454862493
61065,2193.47448074442,159.230334578541,TRUE,0.751877086081918,0.677797006737932,0.00903833883005606
61073,2472.11447698523,321.732382248294,TRUE,0.866654106278349,0.838560079849292,0.000888370316027799
61089,2617.32524742221,325.140419725797,TRUE,0.820156497929884,0.824575028066592,0.00189239770087869
61093,2567.75240028703,342.997582217406,TRUE,0.766721700808182,0.835189407386885,0.00184288852213291
61097,2437.74615257754,397.879414929614,TRUE,0.797124972011001,0.821613761479018,0.00105609300997941
61111,2267.89539583475,45.7473691834309,TRUE,0.824907234402659,0.844190327202437,0.00126287919821534
61121,2541.69270857946,152.691724482091,TRUE,0.804292309446571,0.843817698976107,0.000604025712898118
61123,2524.88690582321,208.490949566463,TRUE,0.778627411835262,0.819252060686732,0.000774065122664292
61207,2671.10665776377,116.545971060423,TRUE,0.840140553070145,0.817313111198019,0.00562786131934882
63002,2679.89357274295,-654.649231679016,TRUE,0.600331136026515,0.740802682646787,0.0153335103834477
63003,2605.31308095953,-780.673815886513,TRUE,0.515386331737465,0.736255718113116,0.00839229587415174
63004,2575.19606168858,-743.837039762,TRUE,0.774994551963807,0.771927101010706,0.00344438447494662
63010,2579.28532642778,-571.330966446228,TRUE,0.747134126299596,0.72854250230057,0.00419589113551146
63011,2580.54529967221,-652.898853542084,TRUE,0.668348212252078,0.722835585901508,0.0029884748401159
63014,2408.09440177815,-630.009025864978,TRUE,0.749432629352285,0.771477578635008,0.00294987028328557
63024,2524.52465910523,-557.479054518722,TRUE,0.772448025590983,0.756912263916199,0.00437851689994815
63027,2299.19436184198,-631.067707005427,TRUE,0.785455107849908,0.790157356034601,0.00253965894842746
63031,2201.92285689694,-693.984698139596,TRUE,0.809529220315083,0.846383106999403,0.00186973002844421
63101,2583.40531527703,-813.515357167969,TRUE,0.530050631275875,0.740206871965305,0.00714868759663627
63108,2656.94416535268,-652.445729811208,TRUE,0.810106753734986,0.769525827569745,0.00623867475493412
63121,2163.05678819469,-756.033628273574,TRUE,0.755835084383132,0.834943967505763,0.00342130734409092
63202,2666.43674671885,-662.7846306915,TRUE,0.851986175163426,0.755577752627003,0.0109387066307027
63204,2597.14912325118,-729.142669275671,TRUE,0.832738716789806,0.774676832109458,0.00379435689021994
63205,2581.07479810321,-757.492641406778,TRUE,0.73225538700699,0.766530357293773,0.00405076540688092
63208,2671.61694655338,-593.823465012068,TRUE,0.735001514811586,0.717934061682405,0.0239854484161269
63217,2303.72636651869,-672.044271774032,TRUE,0.730377706837867,0.768616252309785,0.00229335235585685
63221,2179.5396013299,-784.852210456262,TRUE,0.692504118208192,0.816799652830675,0.00433785324194857
63222,2038.82151804301,-840.618947310515,TRUE,0.848241797637519,0.8535424429645,0.00150994467147203
63228,2219.11841743438,-658.853629035021,TRUE,0.845492578342203,0.851012523813873,0.00124527041137786
63311,2630.37852395394,-655.920932046382,TRUE,0.748659154525028,0.775312080343503,0.00324775963457958
63902,2643.04697911729,-657.906351839165,TRUE,0.81696346628992,0.77592131965919,0.0039394981548013
63903,2665.40136907744,-687.255651858979,TRUE,0.691977405816128,0.757574460286954,0.010135905798158
63906,2104.15788196432,-751.884139408542,TRUE,0.877886934601504,0.833608184460396,0.00358598429533188
63909,2214.55425920861,-708.780660009821,TRUE,0.81911382636246,0.836413010704214,0.00268261395162006
63911,2075.76600924829,-823.747404149777,TRUE,0.869508978631371,0.863452018475227,0.00129345198746544
64001,693.494086750064,140.827792180242,TRUE,0.649765610879019,0.632343927226412,0.000868352795442043
64005,549.199678743647,199.253440162109,TRUE,0.596426741607625,0.586613179525282,0.00439626342448611
64006,554.846373915016,125.676453835087,TRUE,0.603371863576819,0.585064972163861,0.00101496879517581
64008,690.367831672143,343.161693184189,TRUE,0.606743763047734,0.621029856711794,0.00107707164653653
64009,634.072179131664,283.583389637669,TRUE,0.620560473704797,0.624864468186836,0.00081371331682012
64012,577.711310807259,232.600815951365,TRUE,0.598219861805803,0.604274880115016,0.00120427917019959
64019,462.334979987052,244.122517990682,TRUE,0.585728099513768,0.583541365406777,0.00161109118254586
64028,445.246990254223,368.623512955368,TRUE,0.607343043149249,0.593096226959649,0.00133177306743681
64033,235.279646189854,269.366955210631,TRUE,0.464306979041046,0.470144945820866,0.00205612155704331
64039,293.503972144893,388.254459982231,TRUE,0.535217210162087,0.561117577663341,0.00123529984051405
64042,496.863465423068,288.560457313552,TRUE,0.622572567106432,0.592811825941082,0.0008515567388473
64043,502.668142193557,172.686303349916,TRUE,0.619742077960968,0.569606757989005,0.00396473077084163
64044,471.245718371679,420.784324856466,TRUE,0.705090848230948,0.642160521085335,0.00551755729198234
64103,601.066944472089,195.103860176508,TRUE,0.615025719982035,0.613483201739942,0.000601257550546217
65014,3247.28801603146,992.373717369897,TRUE,0.82410228433586,0.774029907554736,0.00403208172492358
65020,3137.02068324856,916.742296974412,TRUE,0.782505203193346,0.772319853930919,0.00248464494403469
65027,3263.19848775893,899.943554318137,TRUE,0.770633099865641,0.752460932303736,0.00107227431496901
65033,3086.65223033303,765.518721524618,TRUE,0.73482216834089,0.781519319190985,0.000892628660378654
65117,3188.28005303057,901.698510406377,TRUE,0.759163679079465,0.764783272816397,0.00228497807669781
66003,1818.9124645914,-150.00613646358,TRUE,0.604767765081352,0.665708470037259,0.00249062372535445
66005,1958.16191029151,-181.083990205583,TRUE,0.619708608503881,0.630606553816528,0.00153262766077109
66011,2012.04320033949,-139.607533968901,TRUE,0.688743812564866,0.678433671900749,0.00772545285256095
66015,2111.84573647487,-116.077771121864,TRUE,0.822947242799345,0.756457395051678,0.0035302992859047
66021,2115.51075954583,-55.5479175787447,TRUE,0.802924565162895,0.779327346254275,0.00674725907678398
66025,1863.69467418066,-215.32119621341,TRUE,0.577396584098624,0.608941736617828,0.000903187542954454
66042,1994.45245708477,-237.709708402077,TRUE,0.700614982218579,0.7005377919927,0.0034760960171774
66064,1937.62407664791,-382.707846951164,TRUE,0.688804521037638,0.702475432663312,0.00234152222015411
66067,1933.28029462133,-346.59638330481,TRUE,0.707631053427193,0.678959131454225,0.00242186399409576
66075,2028.45809363759,-285.255551312193,TRUE,0.701677089924198,0.728048212011037,0.00622272863043795
66080,2140.99261351794,-314.501579715137,TRUE,0.83194256239664,0.835544842100147,0.00257639406040141
66087,2040.23776453531,-408.475002336091,TRUE,0.81908803953828,0.82635702014444,0.00399197433551768
66107,1906.03211422185,-137.402294592061,TRUE,0.533902782476976,0.601684899688492,0.0148791108251708
66165,1933.23013010047,-361.191590283654,TRUE,0.711255973118249,0.685655224987325,0.0025695325665754
66168,1918.07992265359,-326.990379035561,TRUE,0.734250387950231,0.676282506523982,0.00238037339508895
66908,2023.41835443957,-207.956590391643,TRUE,0.765818602157361,0.745045658242011,0.00320189028224815
67011,1064.01043189728,-967.361928575801,TRUE,0.781049749864463,0.779124935645221,0.00390135459714443
67015,954.838421313505,-994.966818253305,TRUE,0.752327211600308,0.717720843872441,0.00296717738413723
67017,843.757799674693,-1069.52845817651,TRUE,0.511509729070869,0.613019560556585,0.00703498210005723
67020,631.221045586518,-1057.66471877821,TRUE,0.475968844353817,0.475124832083631,0.00169087885999495
67022,1065.21757117263,-845.463208953835,TRUE,0.733273409272583,0.712457423895017,0.00540500133745719
67023,1027.6761022041,-852.109737653474,TRUE,0.721757549907989,0.690662177458296,0.00242463502120116
67034,348.753523783356,-951.421503931974,TRUE,0.350083607427397,0.362257430820416,0.00200898991127043
67050,1120.28254192194,-1173.90883180276,TRUE,0.788721502429037,0.771338216569279,0.00446120131490567
67051,1078.4619356305,-1112.3976409603,TRUE,0.808458382927206,0.799545246732538,0.00145212676163584
67061,753.86229969736,-1059.59323665394,TRUE,0.599861193651654,0.503255526501758,0.00379388199808819
67062,694.81479568186,-1039.39461552796,TRUE,0.484064480732338,0.456786432240705,0.00217878953627265
67067,761.473413484843,-913.801924966605,TRUE,0.456717649760083,0.475686473183828,0.00525825899779145
67070,490.687085605694,-922.55628273072,TRUE,0.44563251831193,0.422895560146603,0.00295668511588161
67125,953.225129678776,-924.210646996423,TRUE,0.742337825825484,0.681423457514838,0.00847552055324069
67900,1103.20391439963,-1082.3462584534,TRUE,0.783874598809468,0.796583389547786,0.00430323261463748
67905,1095.92101089217,-1141.19888520347,TRUE,0.833563199790728,0.791723957389224,0.00197848230432661
67906,1105.60474546142,-1123.65198285239,TRUE,0.823380931955759,0.808108054472148,0.00188924157539864
68005,2099.65413776424,208.61338654958,TRUE,0.767420803428935,0.678236234608566,0.00902255997704508
68006,2126.51835230623,170.338214983044,TRUE,0.53394097248708,0.611768886084872,0.0185752468056576
68007,2052.11048300602,97.3322761533891,TRUE,0.648574974288546,0.647128578199241,0.00179491063112927
68012,2320.04255362854,326.888600261444,TRUE,0.74039641757574,0.713306757903165,0.0100734382827168
68014,2285.76575430301,291.21130701127,TRUE,0.648422261274266,0.679585208519379,0.0134093532486214
68015,2295.33780216756,329.261484073917,TRUE,0.7203206447579,0.732329483333079,0.00773318004131938
68018,2092.92004833189,297.720684656805,TRUE,0.73834863714955,0.740232950591531,0.00822925464035417
68022,1990.04490619092,212.905906614806,TRUE,0.711561146275963,0.718891103869955,0.00438232258947578
68024,2380.86199441031,494.27048181497,TRUE,0.780992862607033,0.733903255717403,0.00542257218027818
68025,2260.81543070417,463.287194123283,TRUE,0.8104793936222,0.77094072027658,0.0049052654976534
68026,2197.16340392875,432.326507774558,TRUE,0.830715224001947,0.813566218907435,0.0017240591200802
68028,2064.21172480802,345.281608490526,TRUE,0.790788211511505,0.786936073189065,0.00448400391824188
68037,1898.34820247806,350.430311349412,TRUE,0.720140340803107,0.675483293413181,0.0239079687986767
68054,892.192954992024,568.190692548904,TRUE,0.688685345269276,0.712286542835611,0.00356921740830951
68059,1679.0482103115,402.521122832452,TRUE,0.785284503717355,0.770317271451751,0.0211376831933279
68066,916.769276353069,455.444506322889,TRUE,0.705443237742514,0.740724678978429,0.00181611060158034
68113,2327.84252227398,400.969353271598,TRUE,0.77018744209422,0.787690266032182,0.00140396035310754
68117,2222.14040495978,293.025494513871,TRUE,0.727960244275669,0.735158114615815,0.00481293831736572
68119,2140.8871745833,267.051273902299,TRUE,0.698553570783604,0.698840344229979,0.00679548616686118
68127,2115.36092535796,378.880922849028,TRUE,0.750085049713922,0.825901652837685,0.0011428811429348
68142,1748.60802811264,372.322613704697,TRUE,0.743484573716654,0.753512649714654,0.0232306525176852
68203,2005.25877059896,58.3046803948805,TRUE,0.548175525635113,0.625064271952129,0.00215118703222808
68209,2026.94712446232,114.631033120015,TRUE,0.63696012906901,0.645678113022571,0.00143852579055158
68216,2276.674822064,311.879614127843,TRUE,0.708769995783712,0.722015718000418,0.00780703593768537
68218,2111.94493384114,306.501735464422,TRUE,0.710384767179298,0.755125105733542,0.00657706384990334
68225,2318.39335108773,474.372123673624,TRUE,0.730646614266413,0.750156012617702,0.00930154216424725
68308,2089.63901254446,137.704385898254,TRUE,0.460997592246119,0.670526681643392,0.00470764733558367
68901,2216.04999160899,328.885707762131,TRUE,0.788286894632065,0.789753861953919,0.00202553657647163
69003,-1191.64370279506,95.4199321056591,TRUE,0.814711980439101,0.771634076725222,0.00892319149399091
69019,-1265.94355228882,-23.2626549555187,TRUE,0.867550119434079,0.814138646055325,0.00346078821716865
69021,-1130.80725633885,-132.718851379403,TRUE,0.239436836029921,0.292204498483505,0.0144324098829121
69022,-1050.47191395868,-126.536446812455,TRUE,0.231190817257472,0.267943306581604,0.00362084774242778
69026,-1337.9699352326,-115.314683710979,TRUE,0.71908222520825,0.776448689572039,0.00528950943306458
69029,-1150.46918868946,-185.422677404673,TRUE,0.589417400535298,0.432182081538109,0.0266059279328443
69057,-1436.66566385951,-176.094495749594,TRUE,0.853758395362137,0.737376531392616,0.0156225412600719
69127,-1314.02579420598,-170.06260783641,TRUE,0.574130977755176,0.707982377301897,0.0101063865026186
69142,-1281.04400278384,221.156788394454,TRUE,0.856971649333258,0.824290358884965,0.00449341299449029
69203,-1146.9988901319,103.280808684771,TRUE,0.598600678292509,0.554339422354609,0.0370072068659408
69207,-832.506178720569,134.754419795899,TRUE,0.52615946939665,0.605751813794689,0.00870468051414368
69211,-1133.94502306757,33.5615093539966,TRUE,0.279083319693337,0.392058480409878,0.0123897086948035
69237,-1273.76945706365,99.4590568328853,TRUE,0.523807571557798,0.666635656933848,0.0066065660535085
69238,-1174.7049074887,14.2175434656349,TRUE,0.543294434292906,0.492972574992541,0.0253230879135696
69240,-1003.36422294386,33.4191565230509,TRUE,0.423101130335154,0.46953708708618,0.009873644326621
69243,-1320.70907090034,-20.1220999386593,TRUE,0.676588453497517,0.782406153875154,0.00999918777299767
69251,-1292.0608289982,-151.113004244344,TRUE,0.692662908351372,0.728268907735521,0.00787461744846875
69253,-1110.25542356906,-260.848960008489,TRUE,0.603564072878402,0.409020849378484,0.0216023594074331
69904,-1248.6774852316,187.811815052186,TRUE,0.715102956998394,0.741753899460827,0.0159405850289152
72002,2136.29540963364,-53.6521824880319,TRUE,0.647560885805802,0.784230691821167,0.00459402077409585
72004,2147.23639960943,-40.8009728483984,TRUE,0.816311299500652,0.791752894276524,0.00411676355206585
72006,2229.30201789835,-33.8865003144769,TRUE,0.840047585427126,0.84270612179589,0.00103786433986038
72010,2249.22105093445,-14.5705908552685,TRUE,0.851354284382891,0.851912843878685,0.00077730209891706
72012,2245.25061043495,-44.183292726807,TRUE,0.822042981017501,0.836375702615663,0.00127036166283377
72016,2266.87892231006,-17.2563502450331,TRUE,0.845614003976229,0.850553885237982,0.000957171556376521
72021,2401.94266093476,-1.46882797267491,TRUE,0.8167468758608,0.829232155090604,0.00324107088803941
72023,2335.42722298598,7.06607517755358,TRUE,0.861055295738081,0.861742617815402,0.000537870054556517
72025,2405.52625283489,-24.3729609621684,TRUE,0.853617703076551,0.810030554888096,0.00440099840888667
72029,2444.8972186461,20.0232985499077,TRUE,0.832156258556183,0.816038118612312,0.00414792681908758
72031,2476.76191091708,85.3746279059743,TRUE,0.822259455667722,0.822316590382802,0.000984298636563075
72033,2465.07822044115,106.539918847452,TRUE,0.840596339033107,0.812243814339473,0.00149956889474442
72034,2421.21344469889,26.3481737877216,TRUE,0.848053495307483,0.830510444356571,0.00288443870566407
72035,2464.09768808181,17.5226492134006,TRUE,0.840902994941775,0.809928037530561,0.00406106494489904
72036,2466.73476991642,4.79499187073153,TRUE,0.709965750922389,0.796111760593072,0.00438676934315678
72047,2197.9639805426,-207.818847572845,TRUE,0.818485238502643,0.80288831686998,0.00332350581967988
72049,2269.97768332014,-127.87571552165,TRUE,0.808136790527365,0.804243157986147,0.00173265983089458
72050,2236.99274678763,-112.84990339183,TRUE,0.79034673105165,0.796980718499211,0.00150424942217899
72052,2255.44760300486,-149.01781478537,TRUE,0.816760969120082,0.787672783916355,0.00372404722872135
72053,2220.96304477887,-104.497139221841,TRUE,0.810224539940903,0.799011241340878,0.00140565034631109
72054,2268.67216470629,-123.217523200845,TRUE,0.827837290163621,0.803333816922152,0.0015823638507507
72056,2253.65945351401,-112.635843807949,TRUE,0.764035280373439,0.795853477726223,0.00142183049855835
72057,2294.40778075233,-136.910485249933,TRUE,0.820851906437813,0.808531399326578,0.00227228430859017
72060,2351.78407157118,-63.4551337987356,TRUE,0.843492744282408,0.815134720466235,0.00314931825715493
72061,2358.41798573734,-119.381419111559,TRUE,0.764809073421817,0.821841070974312,0.00330159139604895
72062,2347.04618759473,-121.326060744154,TRUE,0.807191994902374,0.818693842176769,0.00325310954997668
72063,2346.25731889783,-87.5666709056909,TRUE,0.829377345537329,0.811324075549249,0.00325862287051323
72064,2358.30033331869,-102.272853261181,TRUE,0.81076045921328,0.816107097029806,0.00367763577277985
72072,2416.46631843187,-80.8185092623162,TRUE,0.719394618463281,0.807475319653859,0.00400788061737613
72076,2482.90637272822,-98.1532510689731,TRUE,0.740181420996147,0.729929531134915,0.00889071089497327
72083,2519.4994490269,-13.8964767614852,TRUE,0.840070066262865,0.785646277788059,0.00514173054744971
72084,2582.66122214672,-63.5095360556729,TRUE,0.671190927427112,0.737452905387999,0.00992579382740534
72086,2566.37493466045,7.23631383230006,TRUE,0.736747734513144,0.779371992254202,0.00575954308843265
72088,2228.60432443552,-224.737726274445,TRUE,0.780236017352863,0.816517086193238,0.00247299379864693
72090,2309.6663762385,-203.176251746297,TRUE,0.82385873122448,0.822489381540767,0.00250528119887386
72091,2321.98326675704,-210.018253532128,TRUE,0.801808165224719,0.822152386828412,0.002421873333686
72107,2227.88554615049,20.4560400718618,TRUE,0.811720299966189,0.836134876737123,0.003151288474095
72126,2392.35137092629,16.4651760654021,TRUE,0.863953643789546,0.841515054868128,0.00230530878998609
72132,2412.88833187232,35.8764466069234,TRUE,0.872342450705972,0.833498969387314,0.00219988763868293
72151,2251.75587372778,-163.980531796217,TRUE,0.806353852113991,0.7798682436475,0.00501998183706293
72155,2282.68898702619,-174.143309879994,TRUE,0.803146882403094,0.804671778648787,0.00324715096750468
72165,2427.6310709745,-105.623214363122,TRUE,0.889489532236337,0.787914164726593,0.00638242584728263
72173,2455.0228851485,-73.9163744061252,TRUE,0.776690647911635,0.769704471642193,0.00652692473087905
72192,2380.84942345887,-178.384757760853,TRUE,0.762928890944783,0.811057721014664,0.00451309259619824
72193,2451.19090006284,-138.227803083626,TRUE,0.714791295410266,0.741072712618832,0.00721308032734163
72194,2439.68241615587,-171.119874992344,TRUE,0.882278699398739,0.733437430964562,0.00688814018938851
72195,2519.5721537809,-137.313514747886,TRUE,0.702838118728031,0.731259664049638,0.00544571214698858
72901,2462.1269867506,63.8713463621702,TRUE,0.856952985618968,0.83028654779263,0.00127898589852571
72904,2382.60024160468,-79.4295229154513,TRUE,0.850946293276024,0.815163637221636,0.00394351317638305
72905,2371.72586285219,-81.3963992558416,TRUE,0.842323534838347,0.814595076588542,0.00390419410451671
72906,2386.03009123805,-82.429956243306,TRUE,0.861514164371261,0.813823758846183,0.00401000282146207
72907,2472.14460865184,46.7090554578336,TRUE,0.817527190451075,0.826913274366884,0.00243388585731779
76001,2315.41124614136,485.361920541746,TRUE,0.731455444107167,0.763071813016247,0.00912924993617703
76004,2531.9814224478,519.33437264331,TRUE,0.639588697277556,0.706950928051287,0.00958106625804394
76005,2498.67281656738,583.018625349807,TRUE,0.606076798945322,0.637678843205527,0.0102201957026576
76006,2449.23990490138,569.113187483079,TRUE,0.751623874588528,0.743424718520149,0.0141206717746348
76009,2557.12106673658,551.617694571512,TRUE,0.792594640528307,0.741226661047931,0.00954437928907417
76021,2584.7531154116,746.926645685072,TRUE,0.587780333990946,0.730778102977353,0.016603621847144
76022,2640.42513722026,687.782106158052,TRUE,0.78062348862777,0.795308009051697,0.0019932118063213
76039,2594.32431572839,872.305965705973,TRUE,0.782692658568115,0.771433348984694,0.00196690326608247
76125,2038.07439861784,553.351528304761,TRUE,0.782452337811426,0.785505771844635,0.00432405249148002
76165,2962.92704870164,1181.70158535416,TRUE,NA,0.789203984216481,0.00829089057198788
76190,2704.56989528906,605.451482559613,TRUE,0.830694921134094,0.811531726318546,0.00159344321035845
76302,2327.0280291353,494.219827965347,TRUE,0.809911641073313,0.766261543313514,0.00959832172961959
79033,-80.4042398911143,780.160526759719,TRUE,0.605240545183004,0.534192280419178,0.00527763051567368
79130,178.277132034506,819.555884627011,TRUE,0.658153422874142,0.612963443730133,0.00301179194465722
79132,26.8417104980944,772.222834944531,TRUE,0.513633559016324,0.530383324808998,0.00289949981167058
79133,-37.1484054996339,768.582225398647,TRUE,0.535463302523226,0.534890674192797,0.00269165431936207
80002,2474.59486169196,-926.287966501902,TRUE,0.790790521858719,0.766770269133608,0.0165073355702199
80003,2386.78571076409,-1076.02919111433,TRUE,0.788741426455899,0.682622847270319,0.0253130778306631
80011,2401.0591940315,-843.969715850928,TRUE,0.682620047018043,0.707098502537204,0.00379782328076892
80018,2119.47287387507,-876.334309455676,TRUE,0.80936096557184,0.807474617762375,0.00376869895445537
80021,2232.00171016555,-942.517490468918,TRUE,0.795344583267086,0.767784846291018,0.00604400602194421
80051,2241.39555191381,-912.556725618876,TRUE,0.784839929994609,0.773522311717352,0.00346516196550733
80055,2359.42309135534,-980.309888614529,TRUE,0.71614674595406,0.752906476863388,0.00257302524431237
80116,2173.56338300372,-857.26299143377,TRUE,0.735282694649456,0.740702241719646,0.00546578234086194
80900,2393.70636167381,-804.863306043456,TRUE,0.735598960040119,0.726396054793478,0.00443067541661224
80901,2454.68107280821,-1012.95504335317,TRUE,0.643352012841783,0.66467253354298,0.0353124363073518
81001,791.644594828229,-164.028884915067,TRUE,0.628274182560228,0.642658926424128,0.0011522522200307
81003,736.963230445953,-101.052672714766,TRUE,0.642435497070388,0.630609177783203,0.00145819021774044
81010,774.764437263651,-65.0072894576301,TRUE,0.64919213636753,0.638954075958464,0.00306353795460174
81019,695.982223062961,94.0566177943282,TRUE,0.656085551040976,0.635225427551683,0.00141065947939399
81023,574.674705367133,95.2265858114346,TRUE,0.567845719850856,0.594493571348101,0.00109838294165049
81029,244.086052556559,-152.638323667873,TRUE,0.60285867208041,0.549197887977627,0.00877269429681744
81030,428.64821860381,-99.4630299818351,TRUE,0.427133888024317,0.4611386065327,0.000755262011519883
81041,441.119413790261,-80.8430110007162,TRUE,0.487122827315759,0.458233202286889,0.00105263277154346
81901,223.058208270537,-204.362517752566,TRUE,0.339922017545299,0.384730729946741,0.00431023269035823
81908,245.024972342139,-241.449616020096,TRUE,0.453674115102907,0.406508042752111,0.00236770715540534
81911,258.830819968056,-185.479671385087,TRUE,0.474463432749829,0.468782590287908,0.006043366984325
82006,1590.61716999039,-928.448187949842,TRUE,0.711550580601937,0.74894466017321,0.00575838802276478
82009,1636.55525223136,-912.782508632884,TRUE,0.767091181938275,0.775660041443566,0.00304283544313823
82010,1614.41146076274,-925.394629322886,TRUE,0.73942242718265,0.774799571341869,0.00370789599555931
82016,1733.65358386781,-837.304393033348,TRUE,0.849265550534272,0.820644111813075,0.00259567835405593
82020,1776.42232924756,-754.924482644307,TRUE,0.719975389234008,0.737117939973689,0.00461928280677546
82023,1838.63138621579,-828.148022534674,TRUE,0.741489295148249,0.773249747308452,0.00381063007092019
82025,1869.92408483933,-778.511982519027,TRUE,0.800910489178912,0.814660216540851,0.0028547119568429
82026,1862.69626267609,-733.699601311355,TRUE,0.89594662606516,0.827141933714017,0.00221973453297356
82034,1988.8118815365,-752.547701783965,TRUE,0.809676900214694,0.815642134491784,0.00536747587975325
82042,2176.26602346761,-666.69305387746,TRUE,0.832405717711782,0.831049149871395,0.00295268823366622
82128,1924.71238589667,-878.084665841926,TRUE,0.812110273891533,0.80720759239748,0.00476711669453615
82900,1986.61416149243,-873.407404692687,TRUE,0.869307759084753,0.814196288968537,0.00346510616822641
82901,2003.35731865636,-829.852698823662,TRUE,0.843060213912476,0.819542009955832,0.00324655506135671
82902,2017.91314186071,-826.11958106926,TRUE,0.863903146040344,0.83136022298787,0.00327397745125339
83011,1085.84245138696,-1737.04041441761,TRUE,0.736498682420957,0.653757209223204,0.0246913378506869
83013,1003.08391462987,-1789.88666912176,TRUE,NA,0.559717843229716,0.0246186753772662
83017,816.708741812355,-1793.03578802491,TRUE,0.527180881668879,0.548015601203956,0.00297341996322426
83020,1199.69607194118,-1636.93920713726,TRUE,0.663113765926397,0.642665912019045,0.0100882842373026
83024,955.681639325673,-1740.49982568214,TRUE,0.6517195495958,0.643645792268588,0.00285115851720377
83026,938.875568945192,-1657.47239387636,TRUE,0.631414501373223,0.632764992386318,0.00133626103273226
83033,1129.21845216416,-1531.09433018924,TRUE,0.593425184282262,0.75455832636253,0.0169883318353178
83041,762.999735175121,-1545.57688984284,TRUE,0.580986042200633,0.536138127988997,0.00380367148197559
83042,728.356752862216,-1615.49270706658,TRUE,0.559285739758199,0.545205522552524,0.00103502267077073
83043,694.524800157449,-1548.69799794205,TRUE,0.484475416821715,0.501830862887309,0.00158179210145671
83044,1134.17207638254,-1475.80936065599,TRUE,0.753351676422962,0.780023734792776,0.00304967390533516
83045,1152.82593527784,-1397.35531821183,TRUE,0.770849175672016,0.775384516901449,0.00219713176895596
83051,840.103925429101,-1513.33834013173,TRUE,0.430743281897503,0.528394985434406,0.00324502649082243
83054,680.878618292113,-1516.55420094231,TRUE,0.431763548235623,0.46757687844571,0.00201357740417889
83064,817.00360815114,-1406.85001708749,TRUE,0.522029101484463,0.558105160803565,0.00114540387551247
83072,921.453255880043,-1226.94734562575,TRUE,0.5769446810594,0.597189142943965,0.0104335102915922
83074,863.149916673034,-1302.87828658656,TRUE,0.493683539567665,0.544689911122604,0.00489942837815802
83075,875.366985564478,-1245.63923243149,TRUE,0.552096454104479,0.586558161638655,0.00591199088763059
83082,360.076056132506,-1767.56991393894,TRUE,0.136923212385813,0.246206394988359,0.00643963162682735
83092,479.208238130883,-1321.56318834972,TRUE,0.296388181668738,0.349732290643121,0.00241540821808882
83140,834.520921068022,-1617.2169750869,TRUE,0.514436876750965,0.54977235280468,0.00286111613541152
83273,989.341506867843,-1253.68338693796,TRUE,0.627364512346353,0.616903468918859,0.00490546744316697
83311,1225.13373888554,-1606.13958030474,TRUE,0.690705867526891,0.658246909178164,0.0107118573947089
83317,650.990504181404,-1712.01974213673,TRUE,0.604350104092169,0.546028281797983,0.00275204376470247
83319,300.918992595694,-1772.3248148886,TRUE,0.22696602353652,0.207083426075749,0.00317103817775449
83323,970.43057157976,-1607.88056724503,TRUE,0.600937829197078,0.632039084461277,0.00232171286399749
83324,862.706934618284,-1631.71130558179,TRUE,0.53281527222459,0.580443260720841,0.00356468792444104
83326,674.573315146283,-1625.67043125506,TRUE,0.470987470921146,0.495596310083277,0.00150912223040908
83333,1212.44800013338,-1418.15753966012,TRUE,0.787348739385434,0.766465854032106,0.0202364361605378
83346,5.8881893418462,-1483.01418847857,TRUE,0.335532010019469,0.192281565802303,0.00475035250192405
83347,1251.68490291049,-1511.13362015217,TRUE,0.787061005294266,0.773932341634249,0.0016119313705998
83351,867.443399415298,-1385.03637225586,TRUE,0.557333928186071,0.558636901111323,0.00312127476328486
83368,546.352792936715,-1159.81747143599,TRUE,0.258348408274344,0.407214116613953,0.00225462601254568
83900,330.710779369517,-1760.19977319967,TRUE,0.445889737357375,0.200853027045982,0.00321963240311642
83901,942.19314778309,-2048.0113967509,TRUE,0.4856607935143,0.446626346193995,0.0155001044811545
85004,-623.192878694084,-502.670573760943,TRUE,0.148725504644097,0.144478980793494,0.00833450421821483
