"stateroute","OA.min","OA.max","OA.slope","OA.mid","OA.curvature","ON.min","ON.max","ON.slope","ON.mid","ON.curvature"
4010,0.326387515787087,0.87308868501529,0.193897020839697,1.70126985535006,0.8402755760847,0.326387515787087,0.87308868501529,0.172386110854604,2.79712898779655,0.517355608798655
4022,0.364768279194104,0.858035714285714,0.176208441373056,1.70126985535006,1.29819448719728,0.364768279194104,0.858035714285714,0.181381756017967,3.13943827415817,1.1749069679322
4028,0.348186276312161,0.864264264264264,0.183035980197599,1.70126985535006,0.926450106133073,0.348186276312161,0.864264264264264,0.18146775078152,3.02201573981772,0.800926054324552
4040,0.33384604804807,0.854814814814815,0.191814479163909,1.70126985535006,1.07525611907194,0.33384604804807,0.854814814814815,0.183858899713703,3.04919217103876,0.795144766213287
4055,0.381699735560417,0.86606334841629,0.174806742049286,1.70126985535006,1.2339171984254,0.381699735560417,0.86606334841629,0.162073664493557,3.01196494938269,0.927555223762418
4063,0.390762038455198,0.863392857142857,0.17103062565357,1.70126985535006,1.0278004959314,0.390762038455198,0.863392857142857,0.16794069291814,2.95088387981215,0.81510926909421
4105,0.397975384919808,0.866057838660578,0.168052791399106,1.70126985535006,0.774508123228577,0.397975384919808,0.866057838660578,0.157840048357478,2.97278891007255,0.553501062943517
4115,0.38492669374331,0.859226190476191,0.169432581836269,1.70126985535006,1.17709490404916,0.38492669374331,0.859226190476191,0.176769373193131,3.13943827415817,1.00404370476842
4128,0.405890184090648,0.866966966966967,0.163528851976448,1.70126985535006,0.862995754213216,0.405890184090648,0.866966966966967,0.168165414788704,3.07756168942788,0.817523355755475
4204,0.419498258367001,0.867281105990783,0.159960119075611,1.70126985535006,0.67790639244945,0.419498258367001,0.867281105990783,0.160551896888384,2.97278891007255,0.484910034088813
4213,0.465957070707071,0.866666666666667,0.142118585530247,1.70126985535006,1.06021026450096,0.465957070707071,0.866666666666667,0.139984227661194,3.08498119233514,1.42235615310648
4229,0.381351104637117,0.860714285714286,0.170014439227046,1.70126985535006,1.0960057529803,0.381351104637117,0.860714285714286,0.175462979441602,3.08340705497524,0.93307361542523
4302,0.41231664383997,0.862462462462462,0.160412312394714,1.70126985535006,0.819179228940192,0.41231664383997,0.862462462462462,0.164815929427541,3.17155094567675,0.861218656307148
4304,0.384365836862437,0.874039938556068,0.173671385475156,1.70126985535006,0.792484201995659,0.384365836862437,0.874039938556068,0.164014302862884,2.96451104896465,0.681423322405777
4928,0.383290356492389,0.863677130044843,0.170779086536026,1.70126985535006,0.86483446032809,0.383290356492389,0.863677130044843,0.169249083466793,3.02201573981772,0.825704664797712
6012,0.252255165727458,0.892307692307692,0.227005693549239,1.70126985535006,2.37004856132828,0.252255165727458,0.892307692307692,0.197295174647519,2.61630043044257,1.14915129841954
6014,0.50343854448278,0.867226890756303,0.134787843395473,0.400239859686077,1.45092023452562,0.50343854448278,0.867226890756303,0.153626484912156,1.98602488200669,1.33867964395423
6018,0.310751863112733,0.881392235609103,0.206497283021525,1.70126985535006,1.87828579634037,0.310751863112733,0.881392235609103,0.184062061564059,3.24162948002,0.916715314945935
6024,0.415657677864695,0.881659973226238,0.170051320997786,1.70126985535006,1.48067366362041,0.415657677864695,0.881659973226238,0.204055610648951,3.46079764792812,0.991772999076051
6032,0.379927989114289,0.8300395256917,0.160400095770905,1.70126985535006,2.0774967986796,0.379927989114289,0.8300395256917,0.166252257250873,3.08700012079599,1.76630460931047
6069,0.415716588242675,0.857258064516129,0.162570299225973,1.70126985535006,1.72942084030102,0.415716588242675,0.857258064516129,0.15774946636591,2.77771673860963,0.992322391539217
6071,0.456696422014914,0.852517006802721,0.144862204931053,1.40023985968608,1.61274161645316,0.456696422014914,0.852517006802721,0.152164359467736,2.13721340361577,1.23277722231447
6074,0.482091036321744,0.881659973226238,0.144988055637596,1.0992098640221,1.18910914186608,0.482091036321744,0.881659973226238,0.176323060152761,2.42925815879868,0.909947242088687
6078,0.441415610006083,0.842375168690958,0.144326036471018,1.70126985535006,1.56211430396878,0.441415610006083,0.842375168690958,0.151212796026253,3.08700012079599,1.41241866512089
7004,0.429327315409345,0.799086757990868,0.150162338865212,1.70126985535006,2.46855463543515,0.429327315409345,0.799086757990868,0.146830168527285,3.00643751622328,2.35416459524599
7005,0.379783210606967,0.805369127516778,0.168982950688153,1.70126985535006,2.72126902283303,0.379783210606967,0.805369127516778,0.164859162693016,3.00643751622328,2.67257550107187
7008,0.423806489915933,0.845128205128205,0.158796821975168,1.70126985535006,2.71331823732924,0.423806489915933,0.845128205128205,0.159697516770966,3.30410259163166,2.28591519353686
7010,0.463119343909312,0.841919191919192,0.167961896911668,1.40023985968608,2.37118232359743,0.463119343909312,0.841919191919192,0.177414794148878,2.2531584483376,2.20349353007757
7015,0.411630578679038,0.82962962962963,0.179999818233569,1.70126985535006,2.96592253709658,0.411630578679038,0.82962962962963,0.167430705979655,3.09384176691213,2.83075400038477
7019,0.511368447899278,0.858271604938272,0.132771471374031,0.400239859686077,3.0193346760132,0.511368447899278,0.858271604938272,0.138615268848711,1.99134423498636,3.01931864021654
7020,0.40148547893842,0.856447688564477,0.191143626940815,1.70126985535006,3.15021151024029,0.40148547893842,0.856447688564477,0.181386918827478,2.95674454528269,3.06715241655578
7023,0.350535678376241,0.861764705882353,0.214783048893798,1.70126985535006,3.49391325942707,0.350535678376241,0.861764705882353,0.196064968881369,2.95674454528269,3.33927932653025
7024,0.393909754899249,0.837962962962963,0.21752463957188,1.70126985535006,3.06706586354801,0.393909754899249,0.837962962962963,0.243202697515993,3.09384176691213,3.15403534279429
7027,0.413184997718157,0.879601990049751,0.189415761680104,1.70126985535006,2.954238867839,0.413184997718157,0.879601990049751,0.176807236520121,2.96094619573383,2.81631309074347
7028,0.428165636894992,0.872549019607843,0.18046773230486,1.40023985968608,2.95159729492029,0.428165636894992,0.872549019607843,0.170846141195308,2.0402212900262,2.83876504592575
7109,0.390925846919161,0.855470737913486,0.195169606316233,1.70126985535006,3.20745962682189,0.390925846919161,0.855470737913486,0.225830288807548,3.32316956606237,3.2892239447929
7111,0.432151085886543,0.807619047619048,0.149878436413741,1.70126985535006,2.59230830834897,0.432151085886543,0.807619047619048,0.145647299379684,3.01530385805642,2.44475125992056
7901,0.390388340093644,0.831455399061033,0.178056305530875,1.70126985535006,2.94836258587133,0.390388340093644,0.831455399061033,0.168635570147922,2.94477868112351,2.86850034692281
7902,0.432879239734205,0.846335697399527,0.179683210755371,1.70126985535006,2.94244970176978,0.432879239734205,0.846335697399527,0.16674199606128,3.10138042598714,2.81682766978681
11003,0.403936036145755,0.863030303030303,0.163601148586625,1.70126985535006,0.798325651797154,0.403936036145755,0.863030303030303,0.15669649046614,2.89956517454225,0.582940630565225
11033,0.301450193537979,0.853811659192825,0.20743961733314,1.70126985535006,2.30373068269594,0.301450193537979,0.853811659192825,0.189682209990337,2.98193935353466,1.81849551156152
11045,0.300702657343602,0.854166666666667,0.200281682972124,1.70126985535006,2.65954939315416,0.300702657343602,0.854166666666667,0.188988814551487,3.01106269472973,2.3698519058003
11074,0.441891172258988,0.869090909090909,0.151513771942631,1.40023985968608,0.946909876652534,0.441891172258988,0.869090909090909,0.154416291433444,2.17030518614039,0.84359151299077
11081,0.437503552766175,0.855407407407407,0.148922684402149,1.70126985535006,1.67175304163903,0.437503552766175,0.855407407407407,0.152026663626288,3.09852836003556,1.59129453133484
11085,0.384890217179949,0.857957957957958,0.168992565363421,1.70126985535006,1.45612024898053,0.384890217179949,0.857957957957958,0.165259676836923,3.06934737498009,1.24770976710081
11126,0.413018653433288,0.856547619047619,0.160939443495195,1.70126985535006,1.06830876469725,0.413018653433288,0.856547619047619,0.155689195566928,3.01772876696043,0.850611467775408
11208,0.397589918295467,0.862945736434109,0.165046485806651,1.70126985535006,2.18353133616895,0.397589918295467,0.862945736434109,0.161707042863794,3.16302215571572,1.74519638062686
11222,0.324945596394284,0.851190476190476,0.195615807971371,1.70126985535006,2.30394336921001,0.324945596394284,0.851190476190476,0.18108752275914,2.83851327438037,1.86239281945129
11223,0.390507069745368,0.872450532724505,0.171332494774857,1.70126985535006,1.35035314508037,0.390507069745368,0.872450532724505,0.173547728831058,2.9903684580378,1.08586906254804
11234,0.369362598156004,0.854708520179372,0.181634785785246,1.70126985535006,1.97439075521319,0.369362598156004,0.854708520179372,0.183523426163231,3.01106269472973,1.84249999024158
11244,0.402856934000119,0.855007473841555,0.16318104970661,1.70126985535006,1.82972416712676,0.402856934000119,0.855007473841555,0.157035361790394,3.03486899636113,1.66099994034642
11255,0.396244505437296,0.85321375186846,0.162454078207566,1.70126985535006,1.96457266485431,0.396244505437296,0.85321375186846,0.163737015900458,3.02832719846757,1.88060052456773
11402,0.406533887305962,0.859903381642512,0.169667998119947,1.70126985535006,1.68099907826628,0.406533887305962,0.859903381642512,0.169312715122689,3.06398350051314,1.35049306379904
11413,0.399378020504434,0.868484848484849,0.17437644469969,1.70126985535006,1.64563872484103,0.399378020504434,0.868484848484849,0.174182319341992,3.06398350051314,1.29222008237377
11608,0.377881638194969,0.869781931464174,0.174460942803031,1.70126985535006,2.45571569058484,0.377881638194969,0.869781931464174,0.190561331806295,3.16302215571572,2.21083709050525
14005,0.434320753023181,0.888663282571912,0.188135628879918,1.70126985535006,2.27448802437182,0.434320753023181,0.888663282571912,0.191916341722979,3.10591874028637,1.96811228789509
14006,0.373338432848701,0.888663282571912,0.193530498189456,1.70126985535006,2.69662307243313,0.373338432848701,0.888663282571912,0.189004397549066,3.10591874028637,2.27678667649973
14014,0.411704372968783,0.882148499210111,0.180054743155048,1.70126985535006,2.45147978297405,0.411704372968783,0.882148499210111,0.183610561700956,3.16581786112409,1.95911899684849
14016,0.354986002886003,0.894392523364486,0.205625337421387,1.70126985535006,2.64295040310139,0.354986002886003,0.894392523364486,0.206684527802214,3.09009338259523,1.80658626309508
14018,0.363187861881489,0.876804915514593,0.199093076762979,1.70126985535006,1.98447810750194,0.363187861881489,0.876804915514593,0.172135781387184,2.81135154588012,1.15871037290239
14021,0.479102755746109,0.894495412844037,0.149521253402084,1.0992098640221,1.52153206209909,0.479102755746109,0.894495412844037,0.180712620855683,2.52659770910345,1.15091745806557
14059,0.32228021978022,0.87764390896921,0.201519923172806,1.70126985535006,1.86695570979248,0.32228021978022,0.87764390896921,0.174287024537169,3.02099623639421,0.875634673532484
14071,0.50010264393578,0.882170542635659,0.150179905584033,0.400239859686077,1.87188502438995,0.50010264393578,0.882170542635659,0.162670550613042,2.03970487353415,1.51497536914491
14080,0.446153848500196,0.89,0.16854052326293,1.70126985535006,2.1687256267591,0.446153848500196,0.89,0.19556527204935,3.31375476711065,1.97642279121164
14082,0.360014714264421,0.87968992248062,0.200564357525834,1.70126985535006,1.96879101340904,0.360014714264421,0.87968992248062,0.191034365104552,2.88180296066885,1.36598962401091
14083,0.403829782351172,0.893769470404984,0.186043499786666,1.70126985535006,2.33745912655768,0.403829782351172,0.893769470404984,0.181424464376306,3.21792240410163,1.58439475418118
14089,0.38464800926425,0.883670715249663,0.17916108164744,1.70126985535006,1.41598036785514,0.38464800926425,0.883670715249663,0.212086143085933,3.20308730647245,1.11978798989586
14098,0.480464768730283,0.885446009389671,0.159978121063146,0.701269855350059,1.54034552423342,0.480464768730283,0.885446009389671,0.165521866881443,2.05795334130791,1.15990394724851
14106,0.352304235270712,0.868808567603748,0.195390043077904,1.70126985535006,2.00680335737821,0.352304235270712,0.868808567603748,0.203766786639256,2.98751730437537,1.3618851172774
14108,0.496817716526734,0.902840059790732,0.147329746279397,0.701269855350059,1.27426167875763,0.496817716526734,0.902840059790732,0.156278831321243,2.08724492054317,0.827078446190838
14140,0.445229556611708,0.88582995951417,0.166676107660884,1.70126985535006,1.3809506948321,0.445229556611708,0.88582995951417,0.171460847684299,3.02099623639421,0.937173835124881
14153,0.484115315611433,0.887203791469194,0.159230429747653,0.701269855350059,1.57630897364862,0.484115315611433,0.887203791469194,0.169435130526798,2.12563305247466,1.21903732176882
14155,0.488745925075639,0.894495412844037,0.146050179129868,1.0992098640221,1.56963216133688,0.488745925075639,0.894495412844037,0.169866214681403,2.43659289164699,1.10744727208895
14156,0.410437197616309,0.898962962962963,0.173264108137675,1.70126985535006,1.53117029843573,0.410437197616309,0.898962962962963,0.166838070154081,2.9903684580378,0.954098803500686
14160,0.426171810524832,0.889666666666667,0.174065718867544,1.70126985535006,2.37616876465997,0.426171810524832,0.889666666666667,0.16958852558772,2.95808584852109,1.87843328325135
14175,0.334679212083654,0.902040816326531,0.218968528497628,1.70126985535006,3.13565542065631,0.334679212083654,0.902040816326531,0.201531823754973,3.04854537962576,2.74734033337423
14182,0.326005413070507,0.891,0.212183992178023,1.70126985535006,2.92558603492718,0.326005413070507,0.891,0.19334514594382,2.95808584852109,2.2026065711463
14186,0.454353633885846,0.878139534883721,0.164271879840479,1.40023985968608,2.15371805142723,0.454353633885846,0.878139534883721,0.166660188262936,2.21719139150368,1.63510259926898
14188,0.447610167389959,0.886571879936809,0.17522372566342,1.70126985535006,1.75949604960482,0.447610167389959,0.886571879936809,0.168399586752519,2.97811962315129,1.17809153393315
14189,0.49177605821664,0.892354740061162,0.144188939241233,0.701269855350059,1.48468201919502,0.49177605821664,0.892354740061162,0.155960643040831,2.13504072747297,0.946687962014511
14190,0.430049210036195,0.886544342507645,0.175436052202039,1.70126985535006,1.77742006543459,0.430049210036195,0.886544342507645,0.188163441963447,3.46291684446756,1.16099046312279
14193,0.380628723648593,0.882170542635659,0.195289106103716,1.70126985535006,2.63300894200916,0.380628723648593,0.882170542635659,0.197008914780353,3.25870112139565,1.98571613181428
14198,0.418653563625767,0.897754749568221,0.191246508228528,1.70126985535006,2.55486307009522,0.418653563625767,0.897754749568221,0.202024795367923,3.04854537962576,2.61222217902544
14419,0.390173486056341,0.886571879936809,0.19815116786476,1.70126985535006,1.9964919844987,0.390173486056341,0.886571879936809,0.178438868709604,2.97811962315129,1.23609077987476
14420,0.40919775723666,0.886571879936809,0.189545952135288,1.70126985535006,2.00914932369251,0.40919775723666,0.886571879936809,0.168278072551796,2.85873765660016,1.23518478982725
14422,0.404750603780472,0.894814814814815,0.175064163283028,1.70126985535006,1.57814227111811,0.404750603780472,0.894814814814815,0.168559037136112,2.9903684580378,0.970816297894876
14434,0.449702835143649,0.886544342507645,0.169332616866345,1.70126985535006,1.55665424543097,0.449702835143649,0.886544342507645,0.15461639244765,2.81135154588012,0.859163969265093
14435,0.404334626431643,0.888663282571912,0.183218205662779,1.70126985535006,2.53149173194437,0.404334626431643,0.888663282571912,0.174074143665565,3.00831622635664,2.15112793525786
14907,0.297417127049011,0.879301075268817,0.20891024858374,1.70126985535006,2.14212074568447,0.297417127049011,0.879301075268817,0.174900680294311,3.20308730647245,0.856898378489359
17004,0.395262622195011,0.858128078817734,0.165759502280245,1.70126985535006,1.18765827344917,0.395262622195011,0.858128078817734,0.162296839730203,3.21115615230164,0.791241492832127
17009,0.378796789246366,0.831433506044905,0.18381947889202,1.70126985535006,3.23116116669244,0.378796789246366,0.831433506044905,0.195664839209648,3.09949648146188,3.09995555564951
17011,0.401545803468318,0.880258899676375,0.169783875389782,1.70126985535006,1.25701101532374,0.401545803468318,0.880258899676375,0.164795990789168,2.9943464859905,1.05186075581871
17012,0.392865496765241,0.882125603864734,0.173524555135356,1.70126985535006,0.806236343476,0.392865496765241,0.882125603864734,0.177462485471642,3.16102842094718,0.693642980826666
17013,0.375867712802495,0.872274143302181,0.176059122272299,1.70126985535006,1.03393103834603,0.375867712802495,0.872274143302181,0.166954436471273,3.07227441255704,1.3508874739703
17017,0.333947538530705,0.843577235772358,0.184924832922899,1.70126985535006,1.89197154303395,0.333947538530705,0.843577235772358,0.184579184312968,3.11512214121792,1.3839096920526
17019,0.363663465225059,0.885714285714286,0.185154348513068,1.70126985535006,0.816244351382605,0.363663465225059,0.885714285714286,0.184372067097542,3.05040553729984,0.683966138790587
17031,0.361821423674365,0.830902777777778,0.179533164558177,1.70126985535006,2.98931949602032,0.361821423674365,0.830902777777778,0.179977084757195,2.99399435531021,2.75645465413385
17037,0.42442997604839,0.865109034267913,0.161279484933414,1.70126985535006,1.59306762338749,0.42442997604839,0.865109034267913,0.160066235620745,3.23712465629823,2.05184997888172
17040,0.416020732684731,0.834983498349835,0.177396717469177,1.70126985535006,2.10008062086804,0.416020732684731,0.834983498349835,0.169276441010135,3.01278100171566,1.80953451724677
17044,0.39712743651623,0.871681415929204,0.168308772717093,1.70126985535006,1.26927252665177,0.39712743651623,0.871681415929204,0.165139485305588,3.09616818388454,1.43374790342494
17046,0.432731148990074,0.839482200647249,0.148006995030932,1.70126985535006,1.4940751733723,0.432731148990074,0.839482200647249,0.159861845946679,3.11512214121792,1.33222982398267
17047,0.425467136881234,0.838969404186795,0.150463601195446,1.70126985535006,1.35637636369296,0.425467136881234,0.838969404186795,0.156503401769709,3.06074819041823,1.02784630398785
17052,0.436367767095943,0.833986928104575,0.149326069489965,1.70126985535006,1.66201130994445,0.436367767095943,0.833986928104575,0.15892751995879,3.03901732199741,1.53548312399723
