"stateroute","cutoff_lvl","parm","parm_val"
80055,"Core 50%","PCA.mid",1.70126985535006
80116,"Core 50%","PCA.mid",1.70126985535006
80900,"Core 50%","PCA.mid",1.70126985535006
80901,"Core 50%","PCA.mid",1.70126985535006
81001,"Core 50%","PCA.mid",1.70126985535006
81003,"Core 50%","PCA.mid",1.70126985535006
81010,"Core 50%","PCA.mid",1.70126985535006
81019,"Core 50%","PCA.mid",1.70126985535006
81023,"Core 50%","PCA.mid",1.70126985535006
81029,"Core 50%","PCA.mid",1.70126985535006
81030,"Core 50%","PCA.mid",1.70126985535006
81041,"Core 50%","PCA.mid",1.70126985535006
81901,"Core 50%","PCA.mid",1.70126985535006
81908,"Core 50%","PCA.mid",1.70126985535006
81911,"Core 50%","PCA.mid",1.70126985535006
82006,"Core 50%","PCA.mid",1.70126985535006
82009,"Core 50%","PCA.mid",1.70126985535006
82010,"Core 50%","PCA.mid",1.70126985535006
82016,"Core 50%","PCA.mid",1.70126985535006
82020,"Core 50%","PCA.mid",1.70126985535006
82023,"Core 50%","PCA.mid",1.70126985535006
82025,"Core 50%","PCA.mid",1.70126985535006
82026,"Core 50%","PCA.mid",1.70126985535006
82034,"Core 50%","PCA.mid",1.70126985535006
82042,"Core 50%","PCA.mid",1.70126985535006
82128,"Core 50%","PCA.mid",1.70126985535006
82900,"Core 50%","PCA.mid",1.70126985535006
82901,"Core 50%","PCA.mid",1.70126985535006
82902,"Core 50%","PCA.mid",1.70126985535006
83011,"Core 50%","PCA.mid",1.70126985535006
83013,"Core 50%","PCA.mid",1.70126985535006
83017,"Core 50%","PCA.mid",1.70126985535006
83020,"Core 50%","PCA.mid",1.70126985535006
83024,"Core 50%","PCA.mid",1.70126985535006
83026,"Core 50%","PCA.mid",1.70126985535006
83033,"Core 50%","PCA.mid",1.70126985535006
83041,"Core 50%","PCA.mid",1.70126985535006
83042,"Core 50%","PCA.mid",1.70126985535006
83043,"Core 50%","PCA.mid",1.70126985535006
83044,"Core 50%","PCA.mid",1.70126985535006
83045,"Core 50%","PCA.mid",1.70126985535006
83051,"Core 50%","PCA.mid",1.70126985535006
83054,"Core 50%","PCA.mid",1.70126985535006
83064,"Core 50%","PCA.mid",1.70126985535006
83072,"Core 50%","PCA.mid",1.70126985535006
83074,"Core 50%","PCA.mid",1.70126985535006
83075,"Core 50%","PCA.mid",1.70126985535006
83082,"Core 50%","PCA.mid",1.70126985535006
83092,"Core 50%","PCA.mid",1.70126985535006
83140,"Core 50%","PCA.mid",1.70126985535006
83273,"Core 50%","PCA.mid",1.70126985535006
83311,"Core 50%","PCA.mid",1.70126985535006
83317,"Core 50%","PCA.mid",1.70126985535006
83319,"Core 50%","PCA.mid",1.70126985535006
83323,"Core 50%","PCA.mid",1.70126985535006
83324,"Core 50%","PCA.mid",1.70126985535006
83326,"Core 50%","PCA.mid",1.70126985535006
83333,"Core 50%","PCA.mid",1.70126985535006
83346,"Core 50%","PCA.mid",1.70126985535006
83347,"Core 50%","PCA.mid",1.70126985535006
83351,"Core 50%","PCA.mid",1.70126985535006
83368,"Core 50%","PCA.mid",1.70126985535006
83900,"Core 50%","PCA.mid",1.70126985535006
85004,"Core 50%","PCA.mid",2.00229985101404
85011,"Core 50%","PCA.mid",1.70126985535006
85021,"Core 50%","PCA.mid",1.70126985535006
85104,"Core 50%","PCA.mid",2.00229985101404
85108,"Core 50%","PCA.mid",1.70126985535006
85109,"Core 50%","PCA.mid",1.87736111440574
85112,"Core 50%","PCA.mid",1.87736111440574
85121,"Core 50%","PCA.mid",1.70126985535006
85123,"Core 50%","PCA.mid",1.70126985535006
85153,"Core 50%","PCA.mid",1.70126985535006
85155,"Core 50%","PCA.mid",1.70126985535006
85156,"Core 50%","PCA.mid",1.70126985535006
85169,"Core 50%","PCA.mid",1.70126985535006
85174,"Core 50%","PCA.mid",1.70126985535006
85203,"Core 50%","PCA.mid",1.70126985535006
85206,"Core 50%","PCA.mid",1.70126985535006
85251,"Core 50%","PCA.mid",1.70126985535006
85316,"Core 50%","PCA.mid",1.70126985535006
85317,"Core 50%","PCA.mid",2.00229985101404
85318,"Core 50%","PCA.mid",1.70126985535006
85321,"Core 50%","PCA.mid",1.70126985535006
85323,"Core 50%","PCA.mid",1.70126985535006
85904,"Core 50%","PCA.mid",1.70126985535006
85906,"Core 50%","PCA.mid",1.70126985535006
87009,"Core 50%","PCA.mid",1.70126985535006
87015,"Core 50%","PCA.mid",1.70126985535006
87022,"Core 50%","PCA.mid",1.70126985535006
88004,"Core 50%","PCA.mid",1.70126985535006
88005,"Core 50%","PCA.mid",1.70126985535006
88007,"Core 50%","PCA.mid",1.70126985535006
88014,"Core 50%","PCA.mid",1.70126985535006
88023,"Core 50%","PCA.mid",1.70126985535006
88028,"Core 50%","PCA.mid",1.70126985535006
88029,"Core 50%","PCA.mid",1.70126985535006
88042,"Core 50%","PCA.mid",1.70126985535006
88043,"Core 50%","PCA.mid",1.70126985535006
88044,"Core 50%","PCA.mid",1.70126985535006
88051,"Core 50%","PCA.mid",1.70126985535006
88901,"Core 50%","PCA.mid",1.70126985535006
88914,"Core 50%","PCA.mid",1.70126985535006
88924,"Core 50%","PCA.mid",1.70126985535006
89001,"Core 50%","PCA.mid",1.70126985535006
89002,"Core 50%","PCA.mid",1.70126985535006
89004,"Core 50%","PCA.mid",1.70126985535006
89005,"Core 50%","PCA.mid",1.70126985535006
89006,"Core 50%","PCA.mid",1.70126985535006
89009,"Core 50%","PCA.mid",1.70126985535006
89016,"Core 50%","PCA.mid",1.70126985535006
89019,"Core 50%","PCA.mid",1.70126985535006
89029,"Core 50%","PCA.mid",1.70126985535006
89036,"Core 50%","PCA.mid",1.70126985535006
89043,"Core 50%","PCA.mid",1.70126985535006
89049,"Core 50%","PCA.mid",1.70126985535006
89053,"Core 50%","PCA.mid",1.70126985535006
89057,"Core 50%","PCA.mid",1.70126985535006
89066,"Core 50%","PCA.mid",1.70126985535006
89071,"Core 50%","PCA.mid",1.70126985535006
89075,"Core 50%","PCA.mid",1.70126985535006
89078,"Core 50%","PCA.mid",1.70126985535006
89079,"Core 50%","PCA.mid",1.70126985535006
89111,"Core 50%","PCA.mid",1.70126985535006
89152,"Core 50%","PCA.mid",1.70126985535006
89164,"Core 50%","PCA.mid",1.70126985535006
89906,"Core 50%","PCA.mid",1.70126985535006
89909,"Core 50%","PCA.mid",1.70126985535006
89910,"Core 50%","PCA.mid",1.70126985535006
90003,"Core 50%","PCA.mid",1.70126985535006
90014,"Core 50%","PCA.mid",1.70126985535006
90016,"Core 50%","PCA.mid",1.70126985535006
90019,"Core 50%","PCA.mid",1.70126985535006
90026,"Core 50%","PCA.mid",1.70126985535006
90030,"Core 50%","PCA.mid",1.70126985535006
90037,"Core 50%","PCA.mid",1.70126985535006
90041,"Core 50%","PCA.mid",1.70126985535006
90048,"Core 50%","PCA.mid",1.70126985535006
90140,"Core 50%","PCA.mid",1.70126985535006
91004,"Core 50%","PCA.mid",1.70126985535006
91005,"Core 50%","PCA.mid",1.70126985535006
91006,"Core 50%","PCA.mid",1.70126985535006
91008,"Core 50%","PCA.mid",1.70126985535006
91009,"Core 50%","PCA.mid",1.70126985535006
91010,"Core 50%","PCA.mid",1.70126985535006
91012,"Core 50%","PCA.mid",1.70126985535006
91013,"Core 50%","PCA.mid",1.70126985535006
91014,"Core 50%","PCA.mid",1.70126985535006
91015,"Core 50%","PCA.mid",1.70126985535006
91016,"Core 50%","PCA.mid",1.70126985535006
91017,"Core 50%","PCA.mid",1.70126985535006
91019,"Core 50%","PCA.mid",1.70126985535006
91020,"Core 50%","PCA.mid",1.70126985535006
91022,"Core 50%","PCA.mid",1.70126985535006
91024,"Core 50%","PCA.mid",1.70126985535006
91026,"Core 50%","PCA.mid",1.70126985535006
91028,"Core 50%","PCA.mid",1.70126985535006
91029,"Core 50%","PCA.mid",1.70126985535006
91030,"Core 50%","PCA.mid",1.70126985535006
91031,"Core 50%","PCA.mid",1.70126985535006
91033,"Core 50%","PCA.mid",1.70126985535006
91036,"Core 50%","PCA.mid",1.70126985535006
91039,"Core 50%","PCA.mid",1.70126985535006
91042,"Core 50%","PCA.mid",1.70126985535006
91044,"Core 50%","PCA.mid",1.70126985535006
91047,"Core 50%","PCA.mid",1.70126985535006
91048,"Core 50%","PCA.mid",1.70126985535006
91049,"Core 50%","PCA.mid",1.70126985535006
91052,"Core 50%","PCA.mid",1.70126985535006
91054,"Core 50%","PCA.mid",1.70126985535006
91055,"Core 50%","PCA.mid",1.70126985535006
91056,"Core 50%","PCA.mid",1.70126985535006
91057,"Core 50%","PCA.mid",1.70126985535006
91063,"Core 50%","PCA.mid",1.70126985535006
91068,"Core 50%","PCA.mid",1.70126985535006
91069,"Core 50%","PCA.mid",1.70126985535006
91070,"Core 50%","PCA.mid",1.70126985535006
91118,"Core 50%","PCA.mid",1.70126985535006
91167,"Core 50%","PCA.mid",1.70126985535006
91301,"Core 50%","PCA.mid",1.70126985535006
91303,"Core 50%","PCA.mid",1.70126985535006
91308,"Core 50%","PCA.mid",1.70126985535006
91311,"Core 50%","PCA.mid",1.70126985535006
91313,"Core 50%","PCA.mid",1.70126985535006
91314,"Core 50%","PCA.mid",1.70126985535006
91315,"Core 50%","PCA.mid",1.70126985535006
91319,"Core 50%","PCA.mid",1.70126985535006
91320,"Core 50%","PCA.mid",1.70126985535006
91322,"Core 50%","PCA.mid",1.70126985535006
92001,"Core 50%","PCA.mid",1.70126985535006
92002,"Core 50%","PCA.mid",1.70126985535006
92005,"Core 50%","PCA.mid",1.70126985535006
92011,"Core 50%","PCA.mid",1.70126985535006
92019,"Core 50%","PCA.mid",1.70126985535006
92026,"Core 50%","PCA.mid",1.70126985535006
92028,"Core 50%","PCA.mid",1.70126985535006
92030,"Core 50%","PCA.mid",1.70126985535006
92042,"Core 50%","PCA.mid",1.70126985535006
92053,"Core 50%","PCA.mid",1.70126985535006
92077,"Core 50%","PCA.mid",1.70126985535006
92083,"Core 50%","PCA.mid",1.70126985535006
92084,"Core 50%","PCA.mid",1.70126985535006
92087,"Core 50%","PCA.mid",1.70126985535006
92090,"Core 50%","PCA.mid",1.70126985535006
92104,"Core 50%","PCA.mid",1.70126985535006
92120,"Core 50%","PCA.mid",1.70126985535006
4002,"Core 67%","PCA.mid",1.87736111440574
4003,"Core 67%","PCA.mid",2.00229985101404
4004,"Core 67%","PCA.mid",2.00229985101404
4010,"Core 67%","PCA.mid",1.87736111440574
4022,"Core 67%","PCA.mid",1.87736111440574
4028,"Core 67%","PCA.mid",1.87736111440574
4040,"Core 67%","PCA.mid",1.70126985535006
4055,"Core 67%","PCA.mid",1.70126985535006
4105,"Core 67%","PCA.mid",1.70126985535006
4115,"Core 67%","PCA.mid",1.87736111440574
4128,"Core 67%","PCA.mid",1.87736111440574
4204,"Core 67%","PCA.mid",1.70126985535006
4213,"Core 67%","PCA.mid",2.0992098640221
4229,"Core 67%","PCA.mid",1.70126985535006
4302,"Core 67%","PCA.mid",1.87736111440574
4304,"Core 67%","PCA.mid",2.00229985101404
4928,"Core 67%","PCA.mid",1.87736111440574
2001,"Core 67%","PCA.mid",1.70126985535006
2010,"Core 67%","PCA.mid",1.70126985535006
2014,"Core 67%","PCA.mid",1.70126985535006
2021,"Core 67%","PCA.mid",1.70126985535006
2022,"Core 67%","PCA.mid",1.70126985535006
2024,"Core 67%","PCA.mid",1.70126985535006
2025,"Core 67%","PCA.mid",1.70126985535006
2029,"Core 67%","PCA.mid",1.70126985535006
2043,"Core 67%","PCA.mid",1.70126985535006
2045,"Core 67%","PCA.mid",1.70126985535006
2047,"Core 67%","PCA.mid",1.70126985535006
2050,"Core 67%","PCA.mid",1.70126985535006
2057,"Core 67%","PCA.mid",1.70126985535006
2059,"Core 67%","PCA.mid",1.70126985535006
2060,"Core 67%","PCA.mid",1.70126985535006
2063,"Core 67%","PCA.mid",1.70126985535006
2065,"Core 67%","PCA.mid",1.70126985535006
2072,"Core 67%","PCA.mid",1.70126985535006
2105,"Core 67%","PCA.mid",1.70126985535006
2109,"Core 67%","PCA.mid",1.70126985535006
2111,"Core 67%","PCA.mid",1.70126985535006
2156,"Core 67%","PCA.mid",1.70126985535006
2164,"Core 67%","PCA.mid",1.70126985535006
2204,"Core 67%","PCA.mid",1.70126985535006
2205,"Core 67%","PCA.mid",1.70126985535006
2211,"Core 67%","PCA.mid",1.70126985535006
2212,"Core 67%","PCA.mid",1.70126985535006
2213,"Core 67%","PCA.mid",1.70126985535006
2750,"Core 67%","PCA.mid",1.70126985535006
2751,"Core 67%","PCA.mid",1.70126985535006
6012,"Core 67%","PCA.mid",2.00229985101404
6014,"Core 67%","PCA.mid",1.70126985535006
6018,"Core 67%","PCA.mid",1.70126985535006
6024,"Core 67%","PCA.mid",1.70126985535006
6032,"Core 67%","PCA.mid",1.70126985535006
6069,"Core 67%","PCA.mid",1.70126985535006
6071,"Core 67%","PCA.mid",1.70126985535006
6074,"Core 67%","PCA.mid",1.70126985535006
6078,"Core 67%","PCA.mid",1.70126985535006
7004,"Core 67%","PCA.mid",1.70126985535006
7005,"Core 67%","PCA.mid",1.70126985535006
7008,"Core 67%","PCA.mid",1.70126985535006
7010,"Core 67%","PCA.mid",1.70126985535006
7015,"Core 67%","PCA.mid",1.70126985535006
7019,"Core 67%","PCA.mid",1.70126985535006
7020,"Core 67%","PCA.mid",1.70126985535006
7023,"Core 67%","PCA.mid",1.70126985535006
7024,"Core 67%","PCA.mid",1.70126985535006
7027,"Core 67%","PCA.mid",1.70126985535006
7028,"Core 67%","PCA.mid",1.70126985535006
7109,"Core 67%","PCA.mid",1.70126985535006
7111,"Core 67%","PCA.mid",1.70126985535006
7901,"Core 67%","PCA.mid",1.70126985535006
7902,"Core 67%","PCA.mid",1.70126985535006
11003,"Core 67%","PCA.mid",1.70126985535006
11033,"Core 67%","PCA.mid",1.70126985535006
11045,"Core 67%","PCA.mid",1.70126985535006
11074,"Core 67%","PCA.mid",1.70126985535006
11126,"Core 67%","PCA.mid",1.70126985535006
11208,"Core 67%","PCA.mid",1.70126985535006
11222,"Core 67%","PCA.mid",1.70126985535006
11223,"Core 67%","PCA.mid",1.70126985535006
11234,"Core 67%","PCA.mid",1.70126985535006
11244,"Core 67%","PCA.mid",1.70126985535006
11255,"Core 67%","PCA.mid",1.70126985535006
11402,"Core 67%","PCA.mid",1.70126985535006
11413,"Core 67%","PCA.mid",1.70126985535006
11608,"Core 67%","PCA.mid",1.70126985535006
14005,"Core 67%","PCA.mid",1.70126985535006
14006,"Core 67%","PCA.mid",1.70126985535006
14014,"Core 67%","PCA.mid",1.70126985535006
14016,"Core 67%","PCA.mid",1.70126985535006
14018,"Core 67%","PCA.mid",1.87736111440574
14021,"Core 67%","PCA.mid",1.70126985535006
14059,"Core 67%","PCA.mid",2.00229985101404
14071,"Core 67%","PCA.mid",1.70126985535006
14080,"Core 67%","PCA.mid",1.70126985535006
14082,"Core 67%","PCA.mid",1.70126985535006
14083,"Core 67%","PCA.mid",1.70126985535006
14089,"Core 67%","PCA.mid",1.70126985535006
14098,"Core 67%","PCA.mid",1.70126985535006
14106,"Core 67%","PCA.mid",1.70126985535006
14108,"Core 67%","PCA.mid",1.70126985535006
14140,"Core 67%","PCA.mid",1.87736111440574
14153,"Core 67%","PCA.mid",1.70126985535006
14155,"Core 67%","PCA.mid",1.70126985535006
14156,"Core 67%","PCA.mid",1.70126985535006
14160,"Core 67%","PCA.mid",1.70126985535006
14175,"Core 67%","PCA.mid",1.70126985535006
14182,"Core 67%","PCA.mid",1.70126985535006
14186,"Core 67%","PCA.mid",1.70126985535006
14188,"Core 67%","PCA.mid",1.70126985535006
14189,"Core 67%","PCA.mid",1.70126985535006
14190,"Core 67%","PCA.mid",1.70126985535006
14193,"Core 67%","PCA.mid",1.70126985535006
14198,"Core 67%","PCA.mid",1.70126985535006
14419,"Core 67%","PCA.mid",1.70126985535006
14420,"Core 67%","PCA.mid",1.70126985535006
14422,"Core 67%","PCA.mid",1.70126985535006
14434,"Core 67%","PCA.mid",1.87736111440574
14435,"Core 67%","PCA.mid",1.70126985535006
14907,"Core 67%","PCA.mid",1.70126985535006
17004,"Core 67%","PCA.mid",2.00229985101404
17009,"Core 67%","PCA.mid",1.70126985535006
17011,"Core 67%","PCA.mid",1.70126985535006
17012,"Core 67%","PCA.mid",1.87736111440574
17013,"Core 67%","PCA.mid",1.70126985535006
17017,"Core 67%","PCA.mid",1.70126985535006
17019,"Core 67%","PCA.mid",1.70126985535006
17031,"Core 67%","PCA.mid",1.87736111440574
17037,"Core 67%","PCA.mid",2.0992098640221
17040,"Core 67%","PCA.mid",1.70126985535006
17044,"Core 67%","PCA.mid",2.0992098640221
17046,"Core 67%","PCA.mid",1.70126985535006
17047,"Core 67%","PCA.mid",1.70126985535006
17052,"Core 67%","PCA.mid",1.70126985535006
17055,"Core 67%","PCA.mid",1.87736111440574
17202,"Core 67%","PCA.mid",1.70126985535006
17203,"Core 67%","PCA.mid",1.70126985535006
17207,"Core 67%","PCA.mid",2.0992098640221
17209,"Core 67%","PCA.mid",1.70126985535006
17217,"Core 67%","PCA.mid",1.70126985535006
17221,"Core 67%","PCA.mid",1.70126985535006
17222,"Core 67%","PCA.mid",1.70126985535006
17228,"Core 67%","PCA.mid",2.00229985101404
17301,"Core 67%","PCA.mid",1.87736111440574
17302,"Core 67%","PCA.mid",1.70126985535006
17303,"Core 67%","PCA.mid",1.70126985535006
17305,"Core 67%","PCA.mid",2.00229985101404
17309,"Core 67%","PCA.mid",1.70126985535006
17312,"Core 67%","PCA.mid",1.70126985535006
17315,"Core 67%","PCA.mid",1.70126985535006
17318,"Core 67%","PCA.mid",2.00229985101404
17322,"Core 67%","PCA.mid",1.70126985535006
17359,"Core 67%","PCA.mid",1.70126985535006
17362,"Core 67%","PCA.mid",1.70126985535006
17367,"Core 67%","PCA.mid",1.70126985535006
17372,"Core 67%","PCA.mid",1.70126985535006
17900,"Core 67%","PCA.mid",1.70126985535006
17903,"Core 67%","PCA.mid",1.70126985535006
18003,"Core 67%","PCA.mid",1.70126985535006
18008,"Core 67%","PCA.mid",1.70126985535006
18009,"Core 67%","PCA.mid",1.70126985535006
18102,"Core 67%","PCA.mid",1.70126985535006
21001,"Core 67%","PCA.mid",1.70126985535006
21002,"Core 67%","PCA.mid",1.70126985535006
21003,"Core 67%","PCA.mid",1.70126985535006
21004,"Core 67%","PCA.mid",1.70126985535006
21010,"Core 67%","PCA.mid",1.70126985535006
21105,"Core 67%","PCA.mid",1.70126985535006
21109,"Core 67%","PCA.mid",1.70126985535006
25010,"Core 67%","PCA.mid",1.70126985535006
25014,"Core 67%","PCA.mid",1.70126985535006
25018,"Core 67%","PCA.mid",1.70126985535006
25020,"Core 67%","PCA.mid",1.70126985535006
25021,"Core 67%","PCA.mid",1.70126985535006
25022,"Core 67%","PCA.mid",1.70126985535006
25024,"Core 67%","PCA.mid",1.70126985535006
25025,"Core 67%","PCA.mid",1.70126985535006
25027,"Core 67%","PCA.mid",1.70126985535006
25028,"Core 67%","PCA.mid",1.70126985535006
25031,"Core 67%","PCA.mid",1.70126985535006
25062,"Core 67%","PCA.mid",1.70126985535006
25063,"Core 67%","PCA.mid",1.70126985535006
25066,"Core 67%","PCA.mid",1.70126985535006
25067,"Core 67%","PCA.mid",1.70126985535006
25073,"Core 67%","PCA.mid",1.70126985535006
25074,"Core 67%","PCA.mid",1.70126985535006
25081,"Core 67%","PCA.mid",1.70126985535006
25084,"Core 67%","PCA.mid",1.70126985535006
25086,"Core 67%","PCA.mid",1.70127
25087,"Core 67%","PCA.mid",1.70127
25113,"Core 67%","PCA.mid",1.70127
25129,"Core 67%","PCA.mid",1.70127
25132,"Core 67%","PCA.mid",1.70127
25175,"Core 67%","PCA.mid",1.70127
25916,"Core 67%","PCA.mid",1.70127
25918,"Core 67%","PCA.mid",1.70127
25922,"Core 67%","PCA.mid",1.70127
27010,"Core 67%","PCA.mid",1.70127
27014,"Core 67%","PCA.mid",1.70127
27015,"Core 67%","PCA.mid",1.70127
27027,"Core 67%","PCA.mid",1.70127
27031,"Core 67%","PCA.mid",1.70127
27033,"Core 67%","PCA.mid",1.70127
27036,"Core 67%","PCA.mid",1.70127
27044,"Core 67%","PCA.mid",1.70127
27046,"Core 67%","PCA.mid",1.70127
27050,"Core 67%","PCA.mid",1.70127
27057,"Core 67%","PCA.mid",1.70127
33002,"Core 67%","PCA.mid",1.70127
33010,"Core 67%","PCA.mid",1.70127
33014,"Core 67%","PCA.mid",1.70127
33018,"Core 67%","PCA.mid",1.70127
33020,"Core 67%","PCA.mid",2.0023
33021,"Core 67%","PCA.mid",2.0023
33022,"Core 67%","PCA.mid",1.877361
33023,"Core 67%","PCA.mid",1.70127
33025,"Core 67%","PCA.mid",1.70127
33027,"Core 67%","PCA.mid",1.877361
33124,"Core 67%","PCA.mid",1.70127
33128,"Core 67%","PCA.mid",1.877361
33208,"Core 67%","PCA.mid",1.877361
33211,"Core 67%","PCA.mid",1.70127
33212,"Core 67%","PCA.mid",2.0023
33217,"Core 67%","PCA.mid",1.70127
33218,"Core 67%","PCA.mid",1.70127
33219,"Core 67%","PCA.mid",1.70127
33220,"Core 67%","PCA.mid",2.0023
33221,"Core 67%","PCA.mid",2.245338
33901,"Core 67%","PCA.mid",2.245338
33902,"Core 67%","PCA.mid",2.245338
33903,"Core 67%","PCA.mid",2.245338
33904,"Core 67%","PCA.mid",2.245338
33905,"Core 67%","PCA.mid",2.245338
34001,"Core 67%","PCA.mid",1.70127
34002,"Core 67%","PCA.mid",1.70127
34003,"Core 67%","PCA.mid",1.70127
34020,"Core 67%","PCA.mid",1.70127
34022,"Core 67%","PCA.mid",1.70127
34025,"Core 67%","PCA.mid",1.70127
34027,"Core 67%","PCA.mid",1.70127
34028,"Core 67%","PCA.mid",1.70127
34029,"Core 67%","PCA.mid",1.70127
34030,"Core 67%","PCA.mid",2.0023
34031,"Core 67%","PCA.mid",1.70127
34032,"Core 67%","PCA.mid",1.70127
34038,"Core 67%","PCA.mid",1.70127
34041,"Core 67%","PCA.mid",1.70127
34042,"Core 67%","PCA.mid",1.70127
34043,"Core 67%","PCA.mid",1.70127
34044,"Core 67%","PCA.mid",1.877361
34046,"Core 67%","PCA.mid",1.70127
34049,"Core 67%","PCA.mid",1.70127
34051,"Core 67%","PCA.mid",1.70127
34052,"Core 67%","PCA.mid",1.70127
34053,"Core 67%","PCA.mid",1.70127
34054,"Core 67%","PCA.mid",1.70127
34055,"Core 67%","PCA.mid",1.70127
34056,"Core 67%","PCA.mid",1.70127
34059,"Core 67%","PCA.mid",1.70127
34060,"Core 67%","PCA.mid",1.70127
34061,"Core 67%","PCA.mid",1.70127
34063,"Core 67%","PCA.mid",1.70127
34065,"Core 67%","PCA.mid",1.70127
34066,"Core 67%","PCA.mid",1.70127
34067,"Core 67%","PCA.mid",1.70127
34070,"Core 67%","PCA.mid",1.70127
34071,"Core 67%","PCA.mid",1.70127
34074,"Core 67%","PCA.mid",1.70127
34075,"Core 67%","PCA.mid",1.70127
34077,"Core 67%","PCA.mid",1.70127
34079,"Core 67%","PCA.mid",1.70127
34080,"Core 67%","PCA.mid",1.70127
35005,"Core 67%","PCA.mid",1.70127
35009,"Core 67%","PCA.mid",1.70127
35010,"Core 67%","PCA.mid",1.70127
35011,"Core 67%","PCA.mid",1.70127
35012,"Core 67%","PCA.mid",1.70127
35013,"Core 67%","PCA.mid",1.70127
35014,"Core 67%","PCA.mid",1.70127
35021,"Core 67%","PCA.mid",1.70127
35035,"Core 67%","PCA.mid",1.70127
35037,"Core 67%","PCA.mid",1.70127
35038,"Core 67%","PCA.mid",1.70127
35042,"Core 67%","PCA.mid",1.70127
35306,"Core 67%","PCA.mid",1.70127
35314,"Core 67%","PCA.mid",1.70127
35315,"Core 67%","PCA.mid",1.70127
35901,"Core 67%","PCA.mid",1.70127
35903,"Core 67%","PCA.mid",1.70127
36001,"Core 67%","PCA.mid",1.70127
36002,"Core 67%","PCA.mid",1.70127
36006,"Core 67%","PCA.mid",1.70127
36013,"Core 67%","PCA.mid",1.70127
36015,"Core 67%","PCA.mid",1.70127
36028,"Core 67%","PCA.mid",1.70127
45002,"Core 67%","PCA.mid",1.70127
45013,"Core 67%","PCA.mid",1.70127
45021,"Core 67%","PCA.mid",1.70127
45101,"Core 67%","PCA.mid",1.70127
45102,"Core 67%","PCA.mid",1.70127
45103,"Core 67%","PCA.mid",1.70127
45205,"Core 67%","PCA.mid",1.70127
45213,"Core 67%","PCA.mid",1.70127
45220,"Core 67%","PCA.mid",1.70127
38006,"Core 67%","PCA.mid",1.70127
38007,"Core 67%","PCA.mid",1.70127
38014,"Core 67%","PCA.mid",1.70127
38015,"Core 67%","PCA.mid",1.70127
38016,"Core 67%","PCA.mid",1.70127
38017,"Core 67%","PCA.mid",1.70127
38019,"Core 67%","PCA.mid",1.70127
38021,"Core 67%","PCA.mid",1.70127
38025,"Core 67%","PCA.mid",1.877361
38026,"Core 67%","PCA.mid",1.70127
38027,"Core 67%","PCA.mid",1.70127
38028,"Core 67%","PCA.mid",1.70127
38030,"Core 67%","PCA.mid",1.70127
38037,"Core 67%","PCA.mid",1.70127
38105,"Core 67%","PCA.mid",1.70127
38118,"Core 67%","PCA.mid",1.70127
38302,"Core 67%","PCA.mid",1.70127
38304,"Core 67%","PCA.mid",1.70127
38305,"Core 67%","PCA.mid",1.70127
38307,"Core 67%","PCA.mid",1.70127
38312,"Core 67%","PCA.mid",1.70127
38315,"Core 67%","PCA.mid",1.70127
38317,"Core 67%","PCA.mid",1.70127
39002,"Core 67%","PCA.mid",1.70127
39003,"Core 67%","PCA.mid",1.70127
39006,"Core 67%","PCA.mid",1.70127
39008,"Core 67%","PCA.mid",1.70127
39009,"Core 67%","PCA.mid",1.70127
39010,"Core 67%","PCA.mid",1.70127
39011,"Core 67%","PCA.mid",1.70127
39023,"Core 67%","PCA.mid",1.70127
39025,"Core 67%","PCA.mid",1.70127
39026,"Core 67%","PCA.mid",1.70127
39028,"Core 67%","PCA.mid",1.70127
39044,"Core 67%","PCA.mid",1.70127
42015,"Core 67%","PCA.mid",1.70127
42016,"Core 67%","PCA.mid",1.70127
42018,"Core 67%","PCA.mid",1.70127
42027,"Core 67%","PCA.mid",1.70127
42034,"Core 67%","PCA.mid",1.70127
42056,"Core 67%","PCA.mid",1.70127
42059,"Core 67%","PCA.mid",1.70127
42101,"Core 67%","PCA.mid",1.70127
42119,"Core 67%","PCA.mid",1.70127
42128,"Core 67%","PCA.mid",1.70127
42137,"Core 67%","PCA.mid",1.70127
42221,"Core 67%","PCA.mid",1.70127
42903,"Core 67%","PCA.mid",1.70127
42906,"Core 67%","PCA.mid",1.70127
44001,"Core 67%","PCA.mid",1.70127
44004,"Core 67%","PCA.mid",1.70127
44006,"Core 67%","PCA.mid",1.70127
44007,"Core 67%","PCA.mid",1.70127
44012,"Core 67%","PCA.mid",1.70127
44013,"Core 67%","PCA.mid",1.70127
44019,"Core 67%","PCA.mid",1.70127
44026,"Core 67%","PCA.mid",1.70127
44031,"Core 67%","PCA.mid",1.70127
44032,"Core 67%","PCA.mid",1.70127
44035,"Core 67%","PCA.mid",1.877361
44120,"Core 67%","PCA.mid",1.70127
46003,"Core 67%","PCA.mid",1.70127
46005,"Core 67%","PCA.mid",1.70127
46006,"Core 67%","PCA.mid",1.70127
46011,"Core 67%","PCA.mid",1.70127
46013,"Core 67%","PCA.mid",1.70127
46014,"Core 67%","PCA.mid",1.70127
46015,"Core 67%","PCA.mid",1.70127
46016,"Core 67%","PCA.mid",1.70127
46017,"Core 67%","PCA.mid",1.70127
46029,"Core 67%","PCA.mid",1.70127
46030,"Core 67%","PCA.mid",1.70127
