"routes.stateroute","routes.Longi","routes.Lati","routes.optional","elev.point","elev.mean","elev.var"
34074,1381.97967423627,-525.301811257075,TRUE,157.031494616403,174.58625779616,531.559686843966
34075,1440.25381654353,-500.984906696109,TRUE,199.590253975344,190.504643761177,102.164490416465
34077,1627.35653731981,-488.339322074161,TRUE,143.176482175278,161.998493604462,312.805568134746
34079,1607.73466437356,-619.585410457815,TRUE,120.508312203879,121.583788920638,92.3707211138016
34080,1534.57956578753,-731.05049871481,TRUE,101.891554342577,119.630230964988,565.761343303152
35005,1694.45568096585,-255.853889989293,TRUE,231.269315272955,233.897412521273,264.203503362876
35009,1786.47775223305,-164.671959856412,TRUE,304.519010622776,285.731086555547,675.106640745773
35010,1615.27761861151,-315.408697180268,TRUE,238.178655039048,214.451911251363,153.319628876328
35011,1648.85547270201,-338.44249110165,TRUE,185.991285602105,217.769432431466,328.604892694249
35012,1659.397561546,-301.30187924995,TRUE,208.574799176916,210.918385153056,121.636121579996
35013,1713.92885387218,-301.772772709315,TRUE,245.377954773685,241.340648452972,449.168831235649
35014,1683.32319184905,-359.61869530659,TRUE,248.943370904224,251.597551548007,827.723388833067
35021,1647.53453574539,-462.314381759641,TRUE,178.46024978247,172.948416232954,345.229376423707
35035,1712.29140928999,-510.587917559387,TRUE,168.429981670539,186.531862811904,802.24602445824
35037,1756.52480091758,-482.862244266217,TRUE,244.742783643241,209.204532409679,806.934777403902
35038,1784.21776899128,-505.259594961533,TRUE,214.140269100437,208.946122971731,1009.34158574074
35042,1674.21692250925,-609.675179247241,TRUE,118.071718470154,128.488061016216,126.458831085894
35306,1702.24145322564,-349.220105866604,TRUE,276.103226304787,260.538131007926,545.618417114937
35314,1730.62289260625,-506.875876765517,TRUE,211.799299603264,205.890097838402,672.624507224348
35315,1841.63530537493,-456.929138031871,TRUE,262.332147116821,245.860816178462,1317.73207740101
35901,1624.21279920071,-195.263784835218,TRUE,191.494499269882,199.559791336841,626.080876913143
35903,1598.96301747752,-277.020599519415,TRUE,202.986095362639,204.91268587802,83.9976203891681
36001,1258.19819903758,-381.03945273923,TRUE,217.454025158996,210.829437154269,169.582932101169
36002,1160.26400430353,-411.646942796933,TRUE,294.782575290264,290.764461870432,358.987668214816
36006,1346.7577763078,-226.943470891532,TRUE,231.183239981803,220.196856044305,493.915303251473
36013,1039.10554405178,-317.822011160578,TRUE,293.687354180905,321.41119465475,927.739655522467
36015,911.957481137759,-359.80552320738,TRUE,338.898674914433,353.079903511878,772.086595099667
36028,844.251290688777,-251.743616912702,TRUE,358.614619357592,378.019156023944,1114.33424720963
38006,826.365863636248,-832.461362338711,TRUE,391.802853662841,379.407967164614,535.829297608412
38007,835.387097729754,-841.13556433448,TRUE,355.966140448435,369.414912988723,431.336248255008
38014,930.985576435036,-635.036727917234,TRUE,343.413430540014,341.736222798513,1618.75881235305
38015,941.379807718344,-682.519075638789,TRUE,344.492919053564,348.412846731915,630.48713578749
38016,845.562057233135,-643.154401791666,TRUE,355.663762389055,391.117610242489,855.212613863848
38017,882.777803931458,-709.311961257445,TRUE,395.121401114535,414.652046640702,1040.7943180076
38019,826.608343050342,-637.899945350223,TRUE,368.853007287277,385.513513538911,421.578027831582
38021,752.651304441244,-702.909972699818,TRUE,503.70993526289,488.301369821206,1720.84257478816
38025,545.084333041458,-606.745398342726,TRUE,805.170548560396,806.171235340547,2337.50928887455
38026,958.874681233743,-619.116044335497,TRUE,273.505031556694,315.066407301196,575.28874136547
38027,959.243741259062,-599.89776635711,TRUE,317.637309837843,317.600608196525,482.631572795667
38028,836.803348474325,-542.837116704169,TRUE,391.041715299,412.86038273628,520.787481851691
38030,824.361071134114,-540.206219992383,TRUE,397.65368881137,422.417304357606,709.754290699216
38037,553.735875896344,-858.404501035737,TRUE,827.025218732109,804.744442225488,3067.34850524989
38105,936.504655257034,-821.377864790345,TRUE,302.71182351046,300.020086223945,1654.71387834253
38118,806.178522979655,-656.555818948969,TRUE,368.527517779896,393.477058734514,434.705872130733
38302,992.921707929183,-806.288982495947,TRUE,284.57998207659,272.876148172023,344.692460711824
38304,810.876890662983,-780.960352435674,TRUE,417.986332441252,427.482096943288,454.821719670919
38305,686.431972779056,-787.154600132562,TRUE,609.371635899165,607.465091647265,1171.57552899768
38307,511.472116366604,-804.205944086071,TRUE,882.099217597768,890.685298689188,772.709841184534
38312,828.460332925491,-733.430947397767,TRUE,452.611597897915,440.565317685407,316.392017941769
38315,519.710034682999,-732.649099771287,TRUE,894.815912661792,878.15925885587,1858.20638845571
38317,977.779755248758,-537.622108750399,TRUE,293.909177605778,305.32483153472,658.349482848804
39002,1576.67734143053,-755.666372790034,TRUE,116.389781713049,118.433095943361,298.126498426893
39003,1640.67995531809,-766.229916561413,TRUE,154.110947735047,146.7452482891,294.340479119799
39006,1767.66501426881,-701.775367956931,TRUE,181.024134975346,177.254830059877,467.778065569914
39008,1850.62464716031,-700.521508661534,TRUE,266.313083239817,245.806812302292,772.393848544699
39009,1892.12451700565,-703.350047829052,TRUE,283.992224855072,290.215798009251,3433.5352093915
39010,1918.09224159458,-706.091238687284,TRUE,412.733025402477,351.973279192092,6940.66721647218
39011,1926.38883748488,-680.301487555722,TRUE,334.870639981486,330.630875005929,3443.64602905765
39023,1896.92900584835,-553.732602515202,TRUE,224.219019867815,256.024760291357,522.728565408215
39025,1885.5794952745,-622.943472457255,TRUE,285.00680237703,276.196768310502,1667.2518814903
39026,1874.47973627747,-565.526071469012,TRUE,234.030524807435,238.347181950268,667.484856356952
39028,1803.35096114842,-662.231467840971,TRUE,235.659598281019,203.885534207506,524.86000370074
39044,1965.10312477811,-509.256306059692,TRUE,289.102717347748,270.53357596276,594.989323323439
42015,1291.07714873522,-1585.66388403548,TRUE,3.56774637571238,5.21866912544797,12.2677191963319
42016,1281.35943280681,-1495.30289081118,TRUE,62.6941704128416,55.6754580771943,411.13579006459
42018,1439.54482802057,-1340.11461490483,TRUE,22.5813919551462,29.3478682257017,225.990686494545
42027,1201.39769694213,-1368.85717917986,TRUE,84.5493824976284,84.9003430750514,203.493299208543
42034,1375.39034355053,-1563.95855836849,TRUE,4.62319852008768,5.77210713594228,15.8801816529899
42056,1301.92099871208,-1539.13153218739,TRUE,14.5168291594317,20.3089592956175,174.469591338751
42059,1239.83276804579,-1431.84099968132,TRUE,69.8821073974083,85.8742841801698,326.647668483508
42101,1619.22224212362,-1563.22038697379,TRUE,1.3514781788635,2.13076146587968,1.88646086709136
42119,1303.93432206768,-1409.86249240891,TRUE,31.4571219064801,60.8051729669386,513.713760312657
42128,1240.29402366939,-1309.20859335424,TRUE,73.7272632972592,70.0370431250742,200.15138697482
42137,1244.91924067983,-1407.3652429471,TRUE,86.4088653125671,79.3490872189241,333.523270041886
42221,1287.82821504923,-1421.56924764608,TRUE,69.5547944995284,74.597161390727,629.951839266385
42903,1489.62477156414,-1506.87043758378,TRUE,10.6184001068607,15.1714688208609,102.014910918511
42906,1491.05065026411,-1506.28812973126,TRUE,12.3691804584762,15.4441839455562,107.902762994418
44001,2807.14392417928,420.276703269556,TRUE,57.8838177236626,76.6468337164024,3108.97105042921
44004,2810.35762663784,399.990134639848,TRUE,NA,57.5893684812618,1581.57636767434
44006,2705.15978196478,581.560708421395,TRUE,560.4321908297,576.119772628751,12063.6833833371
44007,2719.30985101162,550.603219779109,TRUE,545.385102426363,489.023607530519,20237.5402056889
44012,2770.13146886253,515.263280215853,TRUE,164.241587694781,180.784665463621,8348.25328963976
44013,2780.13772083593,543.835117452407,TRUE,164.366841155473,172.481861769404,7138.23722494024
44019,2806.87311178887,640.974949152612,TRUE,170.237904822374,160.138350435723,8220.62813371291
44026,2895.16149615067,667.840611523521,TRUE,96.2158508291588,89.9272048991146,1486.00757859872
44031,2743.04323100719,639.546559326533,TRUE,396.385902494783,448.890927158302,21426.8552655158
44032,2749.17327355752,622.860332823294,TRUE,416.340341924021,404.669557080588,25680.6717942328
44035,2729.54930792653,713.23237036038,TRUE,459.074614482871,425.131955274192,6388.03984446034
44120,2818.93372718701,597.517946029349,TRUE,46.5984475933433,105.466835396666,1331.07379945422
45002,716.394159598969,543.15139828974,TRUE,244.734207658196,257.054403621499,549.233441729246
45013,719.593537265207,582.847372800985,TRUE,242.399993931298,246.129384752432,411.518561175233
45021,400.779501720224,577.184309680142,TRUE,485.216893856691,502.302523082882,1396.34207209046
45101,801.432630167979,533.930441315118,TRUE,330.280989256739,330.81293513872,239.062768876173
45102,711.853258759472,503.301572338951,TRUE,269.2045090335,263.94436554107,780.438736598932
45103,656.809327713439,565.821206620487,TRUE,241.257536709488,242.380124841816,100.513549826146
45205,615.308136639665,507.034820719903,TRUE,283.14526495864,317.130245139148,6539.707160201
45213,704.557596597163,623.959914166511,TRUE,216,229.166118821908,160.70149072811
45220,419.36077797184,628.714109306914,TRUE,633.305181826398,576.562510285511,1893.45621912138
46003,2316.75951784258,-252.55761373269,TRUE,696.350479556452,635.257433913754,42097.6618483311
46005,2339.24096822908,-223.549036619035,TRUE,294.034062700935,486.687137366105,36563.4380140352
46006,2414.79305869274,-196.216400054667,TRUE,138.909992479927,224.069935742034,6293.43458046293
46011,2493.24497941337,-222.051935731469,TRUE,138.248863901028,113.208844500935,2411.62828668293
46013,2483.99563487487,-181.631727222419,TRUE,217.670364117967,177.421191399083,2804.34788055252
46014,2480.46479656411,-167.833655887548,TRUE,212.648943834477,190.462157942721,2884.78384361878
46015,2484.99970987446,-166.852150020766,TRUE,227.80990095373,183.57876836297,1690.06988517957
46016,2500.46641189457,-171.049030418546,TRUE,197.277627060807,170.212892470344,3004.47582165116
46017,2498.7581915885,-153.773790499491,TRUE,229.792789838408,180.588808907191,1679.04885766022
46029,2536.79254597532,-281.146188405754,TRUE,53.6423715951225,35.799258374552,274.198520488432
46030,2514.74500354407,-279.929976707534,TRUE,39.3895874010087,53.1994922844575,851.433341202814
46031,2516.74987422943,-279.893253503437,TRUE,42.4869342395833,51.3298368990895,813.822754118861
46032,2561.1780632511,-137.87799772963,TRUE,87.9278576267301,87.715280183835,3592.39702941204
46033,2570.33603076843,-147.511820594106,TRUE,NA,54.4226107384752,2330.38490430494
46035,2593.92855845207,-167.372927266505,TRUE,22.942951672564,14.4909666204747,53.2849255858969
46036,2564.04909146684,-180.836129897059,TRUE,15.7925297261464,30.3733590154282,1001.75382635279
46037,2567.46812141729,-199.34704611192,TRUE,3.77611275146495,15.4979885965736,57.1365331571142
46038,2603.38329343897,-223.306106480101,TRUE,11.875474185649,12.3541931069119,30.8508728938348
46039,2598.09028651228,-220.923852127633,TRUE,10.0095725104884,12.479939451183,32.6957472381059
46040,2588.10693629181,-229.116213787851,TRUE,10.993703879736,10.6837178019937,35.0861264572319
46042,2590.54323886669,-278.78111723944,TRUE,NA,11.6900594143302,166.180017837067
46043,2587.22662169565,-260.971754396842,TRUE,NA,10.5242810150989,123.314790377111
46044,2620.52043535734,-248.389535965285,TRUE,5.31682639779827,9.42235528679253,31.624561470231
46046,2623.79658732966,-255.776761589648,TRUE,5.87191813989053,8.89353964385645,31.7649016835451
46047,2651.49625862424,-278.98034017051,TRUE,10.2198884448549,8.76690597353871,28.3531476592622
46048,2674.2573786868,-262.3917204886,TRUE,8.18578937191975,10.9230448488722,18.9299925672961
46052,2308.96939438455,-267.315496558489,TRUE,818.184619468031,690.485396011536,39869.4764438008
46055,2368.59772381096,-203.771920393774,TRUE,334.838191254618,339.58714309496,10611.7162979328
46102,2313.5411937324,-241.651266132455,TRUE,670.28347283425,631.687642119702,34720.3241517272
46123,2533.07126501854,-226.274195096799,TRUE,39.5039179656572,53.8335118198926,1553.61585199342
47001,2912.82308284809,282.391051179492,TRUE,12.0044525323597,20.2408576381763,141.273186888943
47014,2728.45968105182,258.913721405917,TRUE,165.828949555329,197.527126148787,7706.2986524552
47018,2679.64088175896,260.749245797767,TRUE,399.91124307473,353.615895987385,25469.4553798324
47019,2687.81653572697,253.483632624661,TRUE,333.336386124619,313.152830310614,26874.5557884482
47102,2886.55611436102,218.019212693224,TRUE,9.11503055854705,13.6527765949917,62.3640241344027
47112,2757.92154874707,294.577551637444,TRUE,244.432028976419,204.604425810656,8369.48659916945
47900,2738.18296241903,288.831827201137,TRUE,324.720216858199,240.703239476152,6039.58027593272
49015,1550.57322813965,322.012389631932,TRUE,240.711171159081,233.418757734437,983.957871710163
49017,1614.19104408106,116.937824499696,TRUE,245.052979935334,227.873389844833,2668.49401943451
49018,1621.82752803202,57.9797206979677,TRUE,226.857764547408,225.746653645605,1361.50835115991
49033,1670.8362054525,-26.8307804609536,TRUE,208.159994048463,216.861601422078,722.709114492089
49036,1711.59765319876,-133.074373699754,TRUE,266.98726969452,258.382607204581,317.677894678932
49038,1714.8768437702,47.1788657306366,TRUE,315.048781132901,290.162930817531,926.745799109957
49055,1782.68410469563,-107.786821943571,TRUE,302.947566746461,304.747826038981,462.673524576535
49070,1905.76433530155,93.2829574053346,TRUE,236.681330041737,210.417766776441,822.231571458613
49073,1915.73967981873,-4.07538946235437,TRUE,183.847974712592,213.945927478606,1944.91188530639
49131,1687.79630806859,52.6518066431679,TRUE,304.670063795494,311.490028441644,1098.33767832534
49165,1869.96901783981,49.8836282766938,TRUE,242.976360435135,243.168516016883,535.777858748727
49172,1938.58798601965,17.277231359869,TRUE,187.385283654623,194.87665416322,428.006828804532
49907,1668.16927145702,-78.0665535880821,TRUE,198.815855297477,202.335343620893,477.444683895603
49909,1701.62732262799,-101.055195670236,TRUE,239.997423183001,246.608094831296,783.092281526868
50001,1197.17110863899,-47.1799078559055,TRUE,320.791525688853,315.384842058199,2438.35368072012
50003,1054.27586773177,-71.8344870715574,TRUE,372.233729454004,357.293540037859,602.913371068072
50008,1052.17014147302,22.915131673273,TRUE,324.324260682553,286.848004871799,699.378190672889
50009,1035.78896392507,55.490353946765,TRUE,292.242469581401,278.809805652563,284.317296838005
50015,992.744950311563,119.990176681685,TRUE,327.567991631807,323.710058654746,860.884027617389
50032,1188.4409340789,396.735264621459,TRUE,468.482062996786,403.122376598651,26767.9570306588
50033,1127.70498760052,381.717324519499,TRUE,511.22964057768,496.976151313489,2293.92155739432
50035,1033.62793786166,292.280656151312,TRUE,380.444375331733,398.518471096961,252.461492359581
50037,981.407868044529,314.1693010173,TRUE,403.112400475667,411.272062049838,211.731014801018
50042,862.37341149026,346.548838762581,TRUE,399.383286534307,392.909572731809,1111.71042445319
50043,754.055012336525,300.609596385371,TRUE,265.953694164927,283.669008093411,889.672244868934
50047,852.154189634039,476.662532024115,TRUE,326.229235881667,333.060354624277,264.64492173424
50048,895.945294011103,405.077821629498,TRUE,362.310367959489,363.253803856577,163.089101478571
50055,1094.61012532128,-79.7313440730676,TRUE,371.832073110455,382.670147801913,234.790270102557
50064,925.911530123891,70.4862247235249,TRUE,356.420007664032,357.48995717725,319.007842100556
50067,1061.22328283706,243.116416045045,TRUE,386.727276712522,368.174674130867,1313.24305111278
50068,1038.32347533609,216.302404223816,TRUE,390.218677301211,371.414400087536,557.748772783724
50069,962.361124521866,201.881169790432,TRUE,379.358203583079,381.278906908835,190.023016597221
50072,1145.4715353214,367.878945682411,TRUE,602.061271914394,455.879742553299,15006.3490150251
51023,1677.56930416125,-1160.68099005032,TRUE,65.7290397226302,87.5039400215587,1054.50773031111
51030,1711.4459342775,-1417.76482130425,TRUE,25.9719842691213,44.1748007799408,385.098664235062
51113,1599.47526268352,-1130.98034739251,TRUE,132.173987970585,118.720361466349,522.315746316374
51119,1645.370741533,-1453.66759123546,TRUE,54.1007855528516,43.1251294975374,634.476006988994
52001,1544.90231684801,-771.781068311564,TRUE,91.5541072927895,101.63141586907,167.275616888397
52002,1418.4756499567,-823.690009149243,TRUE,139.604699259586,137.388476535014,2240.18240887537
52007,1510.53832722159,-724.29872115206,TRUE,121.745869724927,132.620802362835,811.882783342474
52010,1333.33484105747,-751.263245943775,TRUE,305.871644396826,350.57112944805,1629.65066406985
52011,1334.62524939239,-691.324893693235,TRUE,304.63945924498,313.150635718151,1574.53792427959
52014,1161.12185455135,-771.968281979233,TRUE,327.055940449088,336.795906013162,1233.1076323009
52016,1113.01295841146,-814.704223241714,TRUE,326.933164936783,344.788496403502,1584.50813237008
52019,1299.53892226287,-583.318335208577,TRUE,204.997566523354,230.071403521237,636.266369788254
52027,1240.32164181421,-532.832664097279,TRUE,236.39967359359,240.463783606683,283.792843979712
52052,1428.69131849728,-779.953634447101,TRUE,152.813131852265,170.059252820859,1833.47794829682
52053,1394.70953614117,-812.937272054768,TRUE,173.529104984925,190.960220523836,2582.08944524972
52054,1221.72431870108,-853.396290524294,TRUE,301.608516267572,317.139260273417,2587.43388962573
52056,1487.56690897426,-736.53922639153,TRUE,122.219228008204,143.073337259338,1554.20184722943
52066,1155.1679066763,-509.319623298613,TRUE,243.670107759543,240.951936342449,480.134339316837
52067,1045.25276467689,-571.365597612733,TRUE,284.547178695604,280.319050858218,577.107950080602
52068,1199.92231913328,-459.577582651319,TRUE,286.287129083738,265.865134039721,431.125249452525
52109,1406.25262366594,-704.145326297763,TRUE,352.278432861712,299.74151663974,2080.64713580513
52126,1321.08051827037,-509.793146397,TRUE,161.228627451503,200.102596059313,960.389935682
52131,1077.17456955983,-530.991732621591,TRUE,279.941673408435,276.639001826834,636.242466942832
53002,-578.950198136175,347.566221108893,TRUE,1059.43796031343,1196.65022552957,53118.7188281132
53009,-88.7083493007144,332.446282653242,TRUE,783.994961963708,761.383956472835,1817.91543461675
53013,-636.173143278851,262.963802362213,TRUE,985.140096825557,1379.30384607611,57671.7924893251
53015,-550.497683824799,241.428702487362,TRUE,1324.21681266969,1429.98179285965,125676.645029498
53018,-317.874420493561,260.724335404822,TRUE,1034.95240208482,1170.46594864603,40104.9420082418
53019,-205.329219001557,287.212200503232,TRUE,962.392852649733,991.373548891598,14709.946187755
53025,-592.12997067939,215.73791025191,TRUE,1338.61046046209,1486.15173227205,82528.3258462475
53026,-533.823291745708,188.693697226855,TRUE,1282.40232940921,1543.12343376597,80515.1042718643
53027,-445.323747644627,170.10904125831,TRUE,1559.64693499534,1708.39528486138,64105.5966407487
53028,-404.963155940499,111.929233725711,TRUE,1433.15640599589,1676.24813949651,97910.2018154679
53036,-564.290386515003,93.891077407033,TRUE,1469.49802423605,1946.79122001901,78749.7306137788
53040,-223.491829155051,58.4502319122065,TRUE,1218.25934125266,1401.63653826093,28678.5779599009
53064,-585.6836336394,227.824438206247,TRUE,985.577770020934,1384.75745275316,76329.1198824889
53074,-559.452821687671,295.635714055335,TRUE,972.368067010227,1201.91820947962,128588.041295563
53087,-499.602144867018,53.1162298728565,TRUE,2329.71835496036,2125.5981684403,77926.2728821964
53800,-552.673075058859,411.067423946918,TRUE,1086.02538410137,1522.43338861308,105391.151009056
54007,658.969070045594,-479.126824456247,TRUE,634.807961122852,643.551496313737,970.631654873992
54012,881.558259096789,-394.318433164123,TRUE,348.781573780282,347.627096935421,536.449579354677
54022,818.761519115241,-288.401465619621,TRUE,427.8944239937,420.68121828837,1821.54464935904
54031,502.855448781149,-268.09956419879,TRUE,875.097451861969,855.708254600896,2499.22811372267
54040,223.810154198973,-389.256832771193,TRUE,1373.73230184188,1389.1738342835,15827.5330966021
54900,228.526714588381,-252.2111351603,TRUE,1167.44561207006,1269.57061525238,20993.2216901237
55045,-1081.88324033921,-504.364778383501,TRUE,1250.12472964735,1487.96170214913,56079.7080901054
56021,2899.25494843195,876.693656673958,TRUE,301.794185834576,261.479928146373,7057.47703888103
56022,2970.98495095281,865.332594604021,TRUE,63.3129076586253,76.9084700284994,2540.10645790576
56033,2925.46488939617,749.58760817215,TRUE,79.4862493447988,103.270761533946,1191.59907521783
56041,3021.46298326518,844.189176405534,TRUE,70.3535977296522,121.156220608454,5890.01341713651
56044,3001.62202689133,843.554850945919,TRUE,99.0994685623299,82.9186589842727,2759.44704602501
57010,3287.28068593844,1328.91403094365,TRUE,102.863248591961,232.660723021256,8028.63769589358
58001,2735.81458195683,341.35778025491,TRUE,348.982905642129,256.385581535371,13480.7147616287
58003,2718.46176496751,320.5811409009,TRUE,370.202610662829,290.394723060214,6917.12412731872
58004,2788.96548598357,408.557429388036,TRUE,62.7055866675192,113.808142080155,6034.35463959834
58007,2737.61060002549,385.875681878447,TRUE,132.084168444036,229.03450921324,8241.0595473642
58008,2767.76352199437,400.46188419836,TRUE,217.621613643607,145.094994657745,5850.72409246502
58009,2732.70161695593,399.214099454378,TRUE,185.746879876238,242.443676836807,7806.69893481257
58010,2759.61961925934,417.271482548125,TRUE,239.802861776688,180.282517087169,5052.43284286206
58011,2709.28450775341,398.423033983113,TRUE,259.395616721783,305.666018355654,11121.5575364288
58013,2692.80484890018,336.810034194403,TRUE,323.926203262357,339.71881050329,12042.0757743697
58014,2702.78715297262,347.767857989458,TRUE,412.901852895465,318.529874576551,8051.66917165746
58017,2702.22286300149,508.272966209688,TRUE,548.135086908895,537.344313937898,39049.2456708341
58019,2695.2410353827,536.469590911292,TRUE,385.701044809645,530.184665393005,22437.9873341211
58021,2684.17612809944,563.867612223848,TRUE,698.716177138247,531.352868853262,10354.7818647471
58102,2791.07879782838,374.150268619148,TRUE,49.3712457532962,74.4856750644909,2836.2787041605
59003,2635.53204353379,-119.373964574867,TRUE,32.0275265601928,21.8140327344718,168.208645017317
59010,2610.02838473862,-10.6540674146904,TRUE,158.623305744878,111.074165893452,3531.89042830225
59013,2690.84448806708,-18.188686519864,TRUE,17.5616934462335,28.8395672464022,223.029105014273
59020,2591.02407904404,-0.458352258679873,TRUE,149.797299049077,158.415750573296,3591.60092664908
59021,2596.75244281319,81.5003182008011,TRUE,359.542684172192,287.106104992037,8554.93970695203
60004,79.2680806466989,-1015.26328171404,TRUE,2416.76398012509,2419.58850636313,246394.446747527
60009,56.0382895101335,-1077.01099268246,TRUE,1903.27268837599,2014.19889380053,67968.9507296424
60010,90.8944075486387,-1071.04064486477,TRUE,2209.9933963122,2315.03603977051,146622.725515743
60013,-163.38631532791,-1173.32669293316,TRUE,2246.47202856687,2191.03879932365,7493.45556334151
60017,226.596124387957,-1230.15346740957,TRUE,1224.19300082637,1265.70536476119,4064.82167713791
60018,272.560559299424,-1238.62082078234,TRUE,1338.60188880872,1311.68181238241,2312.07247199727
60019,-140.505765846233,-1252.43192762639,TRUE,2119.45672613791,2311.47789281837,20685.7346000123
60020,-60.2091467278975,-1272.9684264134,TRUE,1868.1654064996,1974.85993376113,130020.309814744
60022,76.9234589661287,-1279.48005853932,TRUE,1673.32194927391,1893.56511459748,78581.7805796529
60023,173.433031333271,-1344.13665873535,TRUE,1281.69781277144,1345.89439562927,39917.3093858708
60024,285.128233351286,-1316.06571689457,TRUE,1307.50465581675,1270.92641738642,2611.9092882196
60025,-135.630415852751,-1429.24274854657,TRUE,1452.87341992655,1479.47555833408,20596.967034755
60027,-5.15526894488707,-1424.23298021755,TRUE,1322.36988525514,1357.52510678928,23538.1302490835
60028,87.3651685966228,-1360.09883070386,TRUE,2617.10578920471,2020.381610448,214172.252502991
60029,215.039983842937,-1390.99505784662,TRUE,1022.86096546761,1099.92587156827,9589.50340847799
60031,-220.711585611834,-1471.09002082973,TRUE,1272.21295864527,1495.87091972122,67085.5419102078
60051,-201.493738000762,-954.652270585462,TRUE,1725.39627960934,1853.24159333983,99038.6927604717
60056,270.368727319801,-1022.00342236216,TRUE,1396.74820436174,1550.17823616694,18857.6205524998
60057,-204.06519040407,-1100.07843037023,TRUE,2113.57979194087,2073.57032403345,12335.1831497517
60060,121.628456880636,-1061.08641538241,TRUE,2302.74155470586,2277.74568692468,134638.01507779
60065,44.6413302088184,-1189.36839866094,TRUE,1978.9842695749,1958.04689217237,22773.3645392889
60067,159.109704856804,-1157.72406014975,TRUE,1621.61551916161,1629.75151637299,16423.165295477
60069,-197.244495537331,-1282.37819024126,TRUE,1945.84351815517,2224.17436022903,73977.5481790891
60070,-50.8666007026126,-1299.42109628784,TRUE,1582.15554193129,1688.4910387625,97052.5166458295
60071,-25.6345553682171,-1276.9300908911,TRUE,1394.59537074274,1593.26040609615,59943.6078136274
60073,205.406529486392,-1297.67561189114,TRUE,1091.30272414184,1175.32474926574,5355.11184090184
60074,281.725212446899,-1268.87379757963,TRUE,1361.89415004894,1311.94310186276,1723.42485191742
60075,-194.170247320538,-1420.03979266421,TRUE,1297.97100403419,1430.25633834168,34835.7845976601
60078,104.09721622862,-1402.78122666019,TRUE,1891.40528733566,1803.8787487398,158919.103616455
60079,187.526342072265,-1436.90621228229,TRUE,1534.08060163693,1415.97226715058,72922.0217347018
60080,332.216080410162,-1366.46324139012,TRUE,1127.76424577357,1129.05104494524,3088.67069943547
60081,-156.474632442848,-1473.71655606396,TRUE,1392.34798363253,1402.60313366002,5307.67469833487
60082,-85.2336208446588,-1483.7612893424,TRUE,1221.08940550672,1277.05484038452,5432.74308763055
60107,-132.310530043611,-1104.46258867431,TRUE,2388.58530852551,2270.27058615166,20185.4529846218
60111,208.918972744989,-1059.78348347602,TRUE,1418.4945818987,1609.10599523761,44640.4150412379
60126,-76.7930677388468,-1406.97457298429,TRUE,1429.91337805222,1479.46614969434,31950.3917048524
60130,319.443646742639,-1407.84680840623,TRUE,1098.62590244458,1081.95841587676,3016.02112901385
60155,174.815377863417,-955.357848679265,TRUE,1927.93828064393,2106.20194511671,65900.2974244907
60164,-57.9085775691292,-1226.24498819611,TRUE,2034.54752894331,2011.29539457457,68146.7344112321
61022,2588.83736273734,216.859861182958,TRUE,306.221327739318,373.699949915195,50849.9423334158
61029,2508.67072501847,198.884278088535,TRUE,483.589627651077,481.394448127792,3355.89236712887
61031,2488.95777767394,160.045997195727,TRUE,454.124588065757,444.466571814202,3438.33651313929
61034,2518.24643924954,186.889565126698,TRUE,404.238581563663,507.662693367103,5039.8189974974
61045,2310.09869546095,84.7277433321882,TRUE,570.927249576031,553.868486288061,6111.47014156007
61047,2348.62350267697,174.497675944377,TRUE,234.358713560911,219.78368035303,9305.01839097973
61048,2342.83982366945,157.671813041535,TRUE,298.464854343605,296.549029821388,15056.554286339
61049,2349.60954454017,146.935796579573,TRUE,419.379734925882,343.193763269324,14502.2421287701
61053,2228.32483244388,102.823417178829,TRUE,303.650311085787,307.721829165455,15711.3587656613
61056,2237.17054272803,57.7189449955097,TRUE,548.606019943706,476.714339641115,10383.4873296494
61057,2266.45120382414,106.632530760209,TRUE,535.81228506225,450.509436803774,9933.47206298127
61059,2242.02370814085,32.9010998498367,TRUE,511.07290132577,526.955624040241,4135.82671394607
61064,2211.81409763456,143.431672852845,TRUE,177.723929572024,165.065605024229,3132.08044451649
61065,2193.47448074442,159.230334578541,TRUE,85.9890636287281,116.360118938827,2205.19835268278
61073,2472.11447698523,321.732382248294,TRUE,562.362685535757,527.552458184812,16898.8301841182
61089,2617.32524742221,325.140419725797,TRUE,220.698326322534,310.403982332933,41503.8442025212
61093,2567.75240028703,342.997582217406,TRUE,269.427772156052,353.311013650146,30109.5762317296
61097,2437.74615257754,397.879414929614,TRUE,270.391849432481,279.767893703914,20824.8569297834
61111,2267.89539583475,45.7473691834309,TRUE,507.244713850895,562.481618836426,2509.34657810007
61121,2541.69270857946,152.691724482091,TRUE,498.117106590404,551.173391747053,9490.00666351739
61123,2524.88690582321,208.490949566463,TRUE,425.093712764406,496.527294899356,5883.07074803151
61207,2671.10665776377,116.545971060423,TRUE,124.503380581967,148.657327852593,4382.07857748283
63002,2679.89357274295,-654.649231679016,TRUE,4.35813308811562,6.99613019429445,15.6440527087979
63003,2605.31308095953,-780.673815886513,TRUE,3.77554845656479,9.99222908423044,23.8421625458657
63004,2575.19606168858,-743.837039762,TRUE,16.4518178152658,15.2785322341074,63.8904774772491
63010,2579.28532642778,-571.330966446228,TRUE,24.0817461406819,25.4924696346035,75.7843104870812
