"routes.stateroute","routes.Longi","routes.Lati","routes.optional","prec.point","prec.mean","prec.var"
25014,2346.17803538462,-1443.10479999075,TRUE,1.37527520510682,1.35548429128829,0.000505377534159026
25018,2425.16225367941,-1338.70605205713,TRUE,1.26606441814136,1.27670202400839,0.000262254569179824
25020,2377.23559615932,-1533.69799778375,TRUE,1.3896964284766,1.33225094154566,0.00169740648383103
25021,2379.63521976706,-1351.70843985446,TRUE,1.30544267948972,1.30438150027316,0.000505653476714143
25022,2422.74211477732,-1537.32264017915,TRUE,1.24400170230484,1.26773461950761,0.00174822343273444
25024,2486.91471549,-1616.76071559368,TRUE,1.2059950278757,1.22923545130635,0.000654137074428185
25025,2500.37516121406,-1447.85370498915,TRUE,1.33944691170845,1.30242623969238,0.000959799961018294
25027,2409.06020863418,-1601.01275755405,TRUE,1.27496705231104,1.28241672585172,0.00151537981095961
25028,2570.98446438246,-1772.4415090064,TRUE,1.31799360048213,1.34315663777599,0.00180638692897511
25031,2594.65261994322,-1624.83142779507,TRUE,1.35998432784249,1.35419464242863,0.00662009655492211
25062,2145.31232683409,-1412.51828008359,TRUE,1.49332605261977,1.50170439666084,0.000169761848231685
25063,2385.32032976078,-1391.77780239495,TRUE,1.30931353791074,1.31308778001372,6.97853309549853e-05
25066,2381.22523683251,-1495.61074191746,TRUE,1.31704681160178,1.32226579688134,0.0022101048258996
25067,2515.49015640784,-1518.12426925863,TRUE,1.24837385041042,1.24690590603832,0.000414500353988543
25073,2472.14167360745,-1570.70017093331,TRUE,1.2379966136772,1.23499486267706,0.000406598495775561
25074,2571.99408001957,-1600.61364645752,TRUE,1.26603112268264,1.27433514791558,0.00436201687690467
25081,2534.749975862,-1690.41685454369,TRUE,1.29195818727049,1.28911754961593,0.00268693816905306
25084,2270.63534624969,-1407.88262913737,TRUE,0.851792587394945,1.12871515888489,0.0337045684597126
25086,2464.06190213095,-1667.07570039666,TRUE,1.2855114138657,1.28663139719501,0.000567815866404473
25087,2499.80449890936,-1773.03068393389,TRUE,1.30292621245749,1.32327510176559,0.000201152713273239
25113,2364.98884444148,-1407.141055368,TRUE,1.32147118794838,1.32785879344115,0.000425819171190473
25129,2443.36386137088,-1563.24860009654,TRUE,1.26046096553661,1.24967776791592,0.000543656815844183
25132,2438.42172469564,-1676.51569091516,TRUE,1.25673325216837,1.29294747405021,0.000679409092431305
25175,2564.27396783891,-1530.67176978656,TRUE,1.26908664984005,1.26530246829785,0.000441201914757436
25916,2443.90345129162,-1667.39583753254,TRUE,1.27273352547198,1.29348099575609,0.000638147950067499
25918,2493.50753136044,-1470.71453047941,TRUE,1.32566621978589,1.28881235177441,0.00130754487358306
25922,2343.29667395919,-1502.95265491841,TRUE,1.36511437101911,1.36025570996901,0.000250112026015199
27010,2066.32901984966,-1227.31205938008,TRUE,1.30032462725909,1.29137125526799,0.000832967164665591
27014,2165.01632870884,-1125.13546463183,TRUE,1.15810805449863,1.16131586161723,0.00010685447212095
27015,2100.63907303075,-1073.07683954469,TRUE,1.24487702378115,1.2352573620372,0.00129577782545879
27027,2002.47788206126,-978.933845581283,TRUE,1.33846603119252,1.36491401625753,0.000917470284152902
27031,2167.01914506473,-994.937737347004,TRUE,1.21597160117988,1.20648535808028,0.000164193284553488
27033,2096.64420265678,-1169.01025045618,TRUE,1.21444258450531,1.21216211911901,0.000640187008813281
27036,1973.76149222696,-1045.87251475479,TRUE,1.42546393616423,1.4203951515696,0.00130111728920996
27044,2063.99123931911,-1011.11266868376,TRUE,1.27655094065157,1.28971805574797,0.000924087306124159
27046,2114.07487891969,-1057.87345475962,TRUE,1.21976108725111,1.22241943123716,0.000852479516680276
27050,2216.1133677736,-1136.41295715606,TRUE,1.15190233190077,1.15576205488024,0.000183825750967237
27057,2177.72950457371,-1321.26264587958,TRUE,1.37356388972331,1.37442922139205,0.0022749609873198
33002,-746.583412166234,329.859085324228,TRUE,0.735315059535237,0.771516159379986,0.01025604159653
33010,-541.915417639485,0.730574913497421,TRUE,0.304814939200362,0.33431008373972,0.00366894279761929
33014,-541.531226822318,-34.1027975463559,TRUE,0.246605025402801,0.334689790861451,0.00535505665583641
33018,-745.446511974927,-125.186835274825,TRUE,0.540403323132193,0.506085742450009,0.00926878934129031
33020,-556.650068449755,-173.494134995353,TRUE,0.374936151870307,0.340051004995603,0.00329534196236377
33021,-492.493438500954,-217.797137112878,TRUE,0.256963946597422,0.277320253358031,0.000638447779119585
33022,-405.968709750481,-176.46132645368,TRUE,0.35110589364962,0.377484775248458,0.00566517308600523
33023,-812.597679940664,-219.485919326635,TRUE,0.35018323888268,0.350022738650527,0.00408101636459259
33025,-625.804580897677,-293.555898616144,TRUE,0.310811664069271,0.293775596636714,0.00217720626832355
33027,-477.252116174046,-247.395849160982,TRUE,0.357667228114227,0.337386676116558,0.00351328904704759
33124,-695.201967071834,-217.093348132534,TRUE,0.257315063105273,0.296080185604955,0.00480621621366548
33128,-411.251506680392,-239.937462101414,TRUE,0.397008083727768,0.412288336687549,0.00153559956761103
33208,-724.762902201841,53.5112361897386,TRUE,0.752178936651118,0.699965096250252,0.00341516486114742
33211,-783.752409717483,-67.9974608197173,TRUE,0.525872893234045,0.480501279139568,0.0110735788424087
33212,-694.06337640804,7.27284582771967,TRUE,0.634438766564132,0.649989060489777,0.00226875227887819
33217,-797.487267688033,-182.622529490288,TRUE,0.24689160146375,0.297506837556636,0.005890145971544
33218,-701.90579887091,-164.973454634546,TRUE,0.467461032576543,0.468651938089593,0.00422636012245751
33219,-612.78330118969,-175.324431446056,TRUE,0.370329204460054,0.393048299521598,0.00304036223293497
33220,-582.922565629441,-184.9683592684,TRUE,0.325039822069738,0.355007929018257,0.00256017295192999
33221,-459.854282338926,-141.918941353429,TRUE,0.230421699591824,0.24432562626711,0.000512382372333537
33901,-481.289252558611,-169.710358883207,TRUE,0.257539488626036,0.246492173180439,0.000267075007616141
33902,-511.288811806486,-167.431929043605,TRUE,0.240738093129045,0.268122513398511,0.00136194699101267
33903,-496.227118945437,-146.975588007769,TRUE,0.219769028534605,0.257259373682176,0.00244579073359515
33904,-500.143401552271,-167.080766285921,TRUE,0.233671898456633,0.256936235855928,0.000944475313041202
33905,-482.594040040579,-172.697948418811,TRUE,0.256444171680395,0.247971848751425,0.000256660079398154
34001,1360.70439099843,-197.306364035684,TRUE,0.901419673157455,0.892071673276754,0.000143521812861375
34002,1420.41062708482,-190.458986625779,TRUE,0.899591647827838,0.900455102276458,0.000242503174833285
34003,1443.05747867607,-195.595338973272,TRUE,0.919311128230614,0.911035819770467,0.000158662944282171
34020,1310.35635016962,-434.282806660397,TRUE,0.943320759152058,0.948959328563271,0.000201203548973825
34022,1318.33057191636,-383.0826943332,TRUE,0.924318397545334,0.923896902593417,0.000149680002130101
34025,1428.08894750585,-366.679143216389,TRUE,0.920806289148549,0.938321680953729,0.0001104748128766
34027,1456.69657477118,-360.119064352885,TRUE,0.952729339513274,0.939758693583252,0.00011623302334905
34028,1450.27377994955,-373.736077659131,TRUE,0.946197844787855,0.94032864762456,0.000121711908066159
34029,1479.51160325877,-318.267580976223,TRUE,0.921595631353467,0.922675641427195,0.000140093085908178
34030,1531.35004140384,-403.745638047422,TRUE,0.975528425992057,0.971637143635795,0.000310890428986644
34031,1516.14593139088,-334.47479639825,TRUE,0.904400636979566,0.915999968519688,0.000166992146391365
34032,1502.70864705541,-316.430042601542,TRUE,0.900497970080938,0.914454120204959,8.5033051347634e-05
34038,1383.23086369041,-467.040449351597,TRUE,0.948568850398847,0.944807139314987,8.2368564311877e-05
34041,1485.67692904179,-482.135289026979,TRUE,0.967255585010207,0.965817163953431,0.000295843007432977
34042,1492.81402293729,-489.745266434748,TRUE,0.978578301998178,0.971714647262044,0.000193526685071688
34043,1468.75846979988,-477.377382182357,TRUE,0.946498253411211,0.952264251730475,0.000365370768422284
34044,1573.3577002778,-415.246844653212,TRUE,0.982961913039177,0.985985720941914,0.000309100635729036
34046,1579.3491373108,-480.227113014122,TRUE,1.01177496485537,1.01510188705695,0.000151512131705037
