"","stateroute","scale","subrouteID","AOU","occupancy"
"46302","68113",50,"Stop1","4880",1
"46311","68119",50,"Stop1","4880",1
"46322","68317",50,"Stop1","4880",1
"46331","72029",50,"Stop1","4880",1
"46343","72034",50,"Stop1","4880",1
"46354","72035",50,"Stop1","4880",1
"46363","72036",50,"Stop1","4880",1
"46372","72132",50,"Stop1","4880",1
"4638","76306",50,"Stop1","4880",1
"46391","88924",50,"Stop1","4880",0.933333333333333
"46412","89019",50,"Stop1","4880",0.333333333333333
"46421","89029",50,"Stop1","4880",0.933333333333333
"46431","89043",50,"Stop1","4880",0.933333333333333
"46442","89078",50,"Stop1","4880",0.933333333333333
"46492","46121",50,"Stop1","4881",0.466666666666667
"46542","59020",50,"Stop1","4881",0.466666666666667
"46945","89001",50,"Stop1","4882",0.666666666666667
"47214","89001",50,"Stop1","4890",0.333333333333333
"47301","46121",50,"Stop1","4900",0.866666666666667
"47351","59020",50,"Stop1","4900",0.666666666666667
"47422","72034",50,"Stop1","4900",0.0666666666666667
"47442","72036",50,"Stop1","4900",0.866666666666667
"47582","53025",50,"Stop1","4910",0.133333333333333
"47592","53026",50,"Stop1","4910",0.333333333333333
"47604","55011",50,"Stop1","4910",0.0666666666666667
"47764","89019",50,"Stop1","4910",0.2
"47771","89029",50,"Stop1","4910",0.2
"47872","55011",50,"Stop1","4920",0.933333333333333
"48078","14098",50,"Stop1","4930",0.933333333333333
"48084","34034",50,"Stop1","4930",1
"48096","39028",50,"Stop1","4930",1
"48115","46121",50,"Stop1","4930",1
"48125","53025",50,"Stop1","4930",0.333333333333333
"48133","53026",50,"Stop1","4930",0.2
"48143","55011",50,"Stop1","4930",0.266666666666667
"48155","58116",50,"Stop1","4930",0.2
"48165","59020",50,"Stop1","4930",1
"48174","64038",50,"Stop1","4930",0.866666666666667
"48185","64039",50,"Stop1","4930",0.866666666666667
"48196","68113",50,"Stop1","4930",1
"48205","68119",50,"Stop1","4930",1
"48215","68317",50,"Stop1","4930",1
"48228","72029",50,"Stop1","4930",1
"48236","72034",50,"Stop1","4930",1
"48247","72035",50,"Stop1","4930",1
"48256","72036",50,"Stop1","4930",1
"48268","72132",50,"Stop1","4930",1
"48276","76306",50,"Stop1","4930",1
"48285","88924",50,"Stop1","4930",0.533333333333333
"48296","89001",50,"Stop1","4930",0.933333333333333
"48304","89019",50,"Stop1","4930",0.133333333333333
"48314","89029",50,"Stop1","4930",0.2
"48323","89043",50,"Stop1","4930",0.933333333333333
"48336","89078",50,"Stop1","4930",0.933333333333333
"48356","34034",50,"Stop1","4940",0.4
"48441","64038",50,"Stop1","4940",1
"4845","64039",50,"Stop1","4940",1
"48464","68113",50,"Stop1","4940",1
"48472","68119",50,"Stop1","4940",1
"48483","68317",50,"Stop1","4940",1
"48493","72029",50,"Stop1","4940",1
"48502","72034",50,"Stop1","4940",0.466666666666667
"48514","72035",50,"Stop1","4940",1
"48523","72036",50,"Stop1","4940",0.8
"48533","72132",50,"Stop1","4940",1
"48542","76306",50,"Stop1","4940",1
"486110","14098",50,"Stop1","4950",0.933333333333333
"48622","34034",50,"Stop1","4950",1
"48633","39028",50,"Stop1","4950",1
"48641","45101",50,"Stop1","4950",0.2
"48652","46121",50,"Stop1","4950",1
"48663","53025",50,"Stop1","4950",1
"48673","53026",50,"Stop1","4950",0.866666666666667
"48683","55011",50,"Stop1","4950",0.0666666666666667
"48691","58116",50,"Stop1","4950",0.0666666666666667
"48702","59020",50,"Stop1","4950",1
"48714","64038",50,"Stop1","4950",0.933333333333333
"48722","64039",50,"Stop1","4950",1
"48731","68113",50,"Stop1","4950",1
"48742","68119",50,"Stop1","4950",1
"48752","68317",50,"Stop1","4950",0.933333333333333
"48763","72029",50,"Stop1","4950",1
"48773","72034",50,"Stop1","4950",1
"48783","72035",50,"Stop1","4950",1
"48792","72036",50,"Stop1","4950",1
"48802","72132",50,"Stop1","4950",1
"48811","76306",50,"Stop1","4950",0.6
"48821","88924",50,"Stop1","4950",0.6
"48836","89001",50,"Stop1","4950",0.933333333333333
"48844","89019",50,"Stop1","4950",0.933333333333333
"48854","89029",50,"Stop1","4950",0.933333333333333
"48865","89043",50,"Stop1","4950",0.866666666666667
"48876","89078",50,"Stop1","4950",0.933333333333333
"48915","45101",50,"Stop1","4970",0.0666666666666667
"48953","55011",50,"Stop1","4970",0.133333333333333
"48981","64038",50,"Stop1","4970",0.933333333333333
"48991","64039",50,"Stop1","4970",1
"49157","14098",50,"Stop1","4980",0.933333333333333
"49163","34034",50,"Stop1","4980",1
"49175","39028",50,"Stop1","4980",1
"49183","45101",50,"Stop1","4980",1
"49192","46121",50,"Stop1","4980",0.866666666666667
"49202","53025",50,"Stop1","4980",0.733333333333333
"49212","53026",50,"Stop1","4980",0.866666666666667
"49231","58116",50,"Stop1","4980",0.133333333333333
"49243","59020",50,"Stop1","4980",0.933333333333333
"49251","64038",50,"Stop1","4980",1
"49261","64039",50,"Stop1","4980",1
"49272","68113",50,"Stop1","4980",1
"49285","68119",50,"Stop1","4980",1
"49294","68317",50,"Stop1","4980",1
"49305","72029",50,"Stop1","4980",1
"49314","72034",50,"Stop1","4980",1
"49326","72035",50,"Stop1","4980",1
"49335","72036",50,"Stop1","4980",1
"49344","72132",50,"Stop1","4980",1
"49354","76306",50,"Stop1","4980",1
"49366","88924",50,"Stop1","4980",0.666666666666667
"49373","89001",50,"Stop1","4980",0.866666666666667
"49383","89019",50,"Stop1","4980",0.866666666666667
"49391","89029",50,"Stop1","4980",0.133333333333333
"49402","89043",50,"Stop1","4980",0.4
"49414","89078",50,"Stop1","4980",0.866666666666667
"49434","34034",50,"Stop1","5010",1
"49447","39028",50,"Stop1","5010",1
"49546","68113",50,"Stop1","5010",1
"49556","68119",50,"Stop1","5010",1
"49566","68317",50,"Stop1","5010",1
"49574","72029",50,"Stop1","5010",1
"49583","72034",50,"Stop1","5010",0.533333333333333
"49595","72035",50,"Stop1","5010",1
"49605","72036",50,"Stop1","5010",1
"49617","72132",50,"Stop1","5010",1
"49625","76306",50,"Stop1","5010",0.933333333333333
"49634","88924",50,"Stop1","5010",0.2
"49697","14098",50,"Stop1","5011",0.6
"49701","34034",50,"Stop1","5011",0.866666666666667
"49726","45101",50,"Stop1","5011",0.0666666666666667
"49762","55011",50,"Stop1","5011",1
"49792","64038",50,"Stop1","5011",1
"49803","64039",50,"Stop1","5011",1
"49934","89029",50,"Stop1","5011",0.666666666666667
"49954","89078",50,"Stop1","5011",0.0666666666666667
"49966","14098",50,"Stop1","5050",0.2
"50245","34034",50,"Stop1","5060",0.666666666666667
"50255","39028",50,"Stop1","5060",1
"50276","46121",50,"Stop1","5060",0.4
"50327","59020",50,"Stop1","5060",0.266666666666667
"50335","64038",50,"Stop1","5060",0.8
"50347","64039",50,"Stop1","5060",0.8
"50387","72029",50,"Stop1","5060",0.133333333333333
"50397","72034",50,"Stop1","5060",0.0666666666666667
"50408","72035",50,"Stop1","5060",0.8
"504110","72036",50,"Stop1","5060",1
"50446","88924",50,"Stop1","5060",0.466666666666667
"50516","34034",50,"Stop1","5070",0.866666666666667
"50528","39028",50,"Stop1","5070",0.2
"50535","45101",50,"Stop1","5070",0.133333333333333
"50543","46121",50,"Stop1","5070",0.733333333333333
"50581","58116",50,"Stop1","5070",0.0666666666666667
"50595","59020",50,"Stop1","5070",1
"50604","64038",50,"Stop1","5070",0.333333333333333
"50617","64039",50,"Stop1","5070",0.733333333333333
"50627","68113",50,"Stop1","5070",1
"50636","68119",50,"Stop1","5070",1
"50646","68317",50,"Stop1","5070",0.8
"50653","72029",50,"Stop1","5070",1
"50665","72034",50,"Stop1","5070",1
"50676","72035",50,"Stop1","5070",1
"50687","72036",50,"Stop1","5070",1
"50694","72132",50,"Stop1","5070",0.933333333333333
"50706","76306",50,"Stop1","5070",0.133333333333333
"50776","14098",50,"Stop1","5080",0.933333333333333
"51014","89029",50,"Stop1","5080",0.733333333333333
"51024","89043",50,"Stop1","5080",0.0666666666666667
"51035","89078",50,"Stop1","5080",0.2
"51042","14098",50,"Stop1","5100",0.933333333333333
"51095","53025",50,"Stop1","5100",0.6
"51103","53026",50,"Stop1","5100",0.0666666666666667
"51112","55011",50,"Stop1","5100",0.933333333333333
"51142","64038",50,"Stop1","5100",0.866666666666667
"51153","64039",50,"Stop1","5100",1
"51273","89019",50,"Stop1","5100",0.4
"51283","89029",50,"Stop1","5100",0.933333333333333
"51303","89078",50,"Stop1","5100",0.933333333333333
"51323","34034",50,"Stop1","5110",1
"51338","39028",50,"Stop1","5110",1
"51345","45101",50,"Stop1","5110",0.533333333333333
"51355","46121",50,"Stop1","5110",1
"51367","53025",50,"Stop1","5110",0.0666666666666667
"51393","58116",50,"Stop1","5110",0.666666666666667
"51406","59020",50,"Stop1","5110",1
"51417","64038",50,"Stop1","5110",1
"51424","64039",50,"Stop1","5110",1
"51436","68113",50,"Stop1","5110",1
"51444","68119",50,"Stop1","5110",1
"51455","68317",50,"Stop1","5110",1
"51467","72029",50,"Stop1","5110",1
"51476","72034",50,"Stop1","5110",1
"51487","72035",50,"Stop1","5110",1
"51497","72036",50,"Stop1","5110",1
"51505","72132",50,"Stop1","5110",1
"51513","76306",50,"Stop1","5110",1
"51528","88924",50,"Stop1","5110",0.2
"51613","45101",50,"Stop1","5140",0.666666666666667
"51633","53025",50,"Stop1","5140",0.333333333333333
"51642","53026",50,"Stop1","5140",0.666666666666667
"51661","58116",50,"Stop1","5140",0.466666666666667
"51782","76306",50,"Stop1","5140",0.4
"51805","89001",50,"Stop1","5140",0.333333333333333
"51812","89019",50,"Stop1","5140",0.866666666666667
"51824","89029",50,"Stop1","5140",0.133333333333333
"51832","89043",50,"Stop1","5140",0.733333333333333
"51845","89078",50,"Stop1","5140",0.933333333333333
"51857","14098",50,"Stop1","5170",0.2
"51885","45101",50,"Stop1","5170",0.4
"51936","58116",50,"Stop1","5170",0.666666666666667
"51977","68113",50,"Stop1","5170",0.266666666666667
"51986","68119",50,"Stop1","5170",0.6
"51995","68317",50,"Stop1","5170",0.133333333333333
"52008","72029",50,"Stop1","5170",0.933333333333333
"52018","72034",50,"Stop1","5170",1
"52027","72035",50,"Stop1","5170",0.6
"52036","72036",50,"Stop1","5170",0.2
"52047","72132",50,"Stop1","5170",1
"52057","76306",50,"Stop1","5170",1
"52073","89001",50,"Stop1","5170",1
"52081","89019",50,"Stop1","5170",0.133333333333333
"52093","89029",50,"Stop1","5170",0.0666666666666667
"52102","89043",50,"Stop1","5170",0.466666666666667
"52112","89078",50,"Stop1","5170",0.933333333333333
"52175","53025",50,"Stop1","5180",0.2
"5219","55011",50,"Stop1","5180",0.333333333333333
"52357","89019",50,"Stop1","5180",0.933333333333333
"52364","89029",50,"Stop1","5180",0.333333333333333
"52372","89043",50,"Stop1","5180",0.0666666666666667
"52394","14098",50,"Stop1","5190",0.933333333333333
"52405","34034",50,"Stop1","5190",0.8
"524113","39028",50,"Stop1","5190",0.8
"52438","46121",50,"Stop1","5190",1
"52446","53025",50,"Stop1","5190",0.0666666666666667
"52456","53026",50,"Stop1","5190",0.533333333333333
"52462","55011",50,"Stop1","5190",0.2
"52487","59020",50,"Stop1","5190",1
"52506","64039",50,"Stop1","5190",0.0666666666666667
"525112","68113",50,"Stop1","5190",0.866666666666667
"525211","68119",50,"Stop1","5190",0.333333333333333
"525310","68317",50,"Stop1","5190",0.733333333333333
"52546","72029",50,"Stop1","5190",1
"52556","72034",50,"Stop1","5190",1
"52567","72035",50,"Stop1","5190",1
"52578","72036",50,"Stop1","5190",1
"52586","72132",50,"Stop1","5190",0.933333333333333
"52606","88924",50,"Stop1","5190",0.533333333333333
"52618","89001",50,"Stop1","5190",0.133333333333333
"52635","89029",50,"Stop1","5190",0.0666666666666667
"52645","89043",50,"Stop1","5190",0.4
"52657","89078",50,"Stop1","5190",0.733333333333333
"52695","45101",50,"Stop1","5210",0.0666666666666667
"52714","53025",50,"Stop1","5210",0.866666666666667
"52723","53026",50,"Stop1","5210",0.6
"52885","89001",50,"Stop1","5210",0.733333333333333
"52895","89019",50,"Stop1","5210",0.6
"52904","89029",50,"Stop1","5210",0.4
"52911","89043",50,"Stop1","5210",0.6
"52925","89078",50,"Stop1","5210",0.266666666666667
"52966","45101",50,"Stop1","5220",0.133333333333333
"53203","14098",50,"Stop1","5290",0.866666666666667
"53214","34034",50,"Stop1","5290",1
"53228","39028",50,"Stop1","5290",1
"53233","45101",50,"Stop1","5290",0.866666666666667
"53243","46121",50,"Stop1","5290",1
"53255","53025",50,"Stop1","5290",0.0666666666666667
"53281","58116",50,"Stop1","5290",0.933333333333333
"53293","59020",50,"Stop1","5290",1
"53303","64038",50,"Stop1","5290",1
"5331","64039",50,"Stop1","5290",0.933333333333333
"53321","68113",50,"Stop1","5290",1
"53333","68119",50,"Stop1","5290",1
"53343","68317",50,"Stop1","5290",1
"53353","72029",50,"Stop1","5290",1
"53362","72034",50,"Stop1","5290",1
"53374","72035",50,"Stop1","5290",1
"53384","72036",50,"Stop1","5290",1
"53393","72132",50,"Stop1","5290",1
"53403","76306",50,"Stop1","5290",1
"53415","88924",50,"Stop1","5290",0.933333333333333
"53423","89001",50,"Stop1","5290",0.933333333333333
"53444","89029",50,"Stop1","5290",0.0666666666666667
"53454","89043",50,"Stop1","5290",0.333333333333333
"53464","89078",50,"Stop1","5290",0.933333333333333
"53472","14098",50,"Stop1","5300",0.933333333333333
"53748","14098",50,"Stop1","5310",0.466666666666667
"54044","45101",50,"Stop1","5330",0.6
"54063","53025",50,"Stop1","5330",1
"54074","53026",50,"Stop1","5330",0.866666666666667
"54094","58116",50,"Stop1","5330",0.2
"54155","68317",50,"Stop1","5330",0.0666666666666667
"54216","76306",50,"Stop1","5330",0.0666666666666667
"54233","89001",50,"Stop1","5330",0.4
"54245","89019",50,"Stop1","5330",0.933333333333333
"54255","89029",50,"Stop1","5330",0.8
"54263","89043",50,"Stop1","5330",0.666666666666667
"54274","89078",50,"Stop1","5330",0.733333333333333
"54382","64038",50,"Stop1","5380",0.8
"54394","64039",50,"Stop1","5380",0.933333333333333
"54563","34034",50,"Stop1","5400",1
"54587","45101",50,"Stop1","5400",0.0666666666666667
"54621","55011",50,"Stop1","5400",1
"54652","64038",50,"Stop1","5400",1
"54662","64039",50,"Stop1","5400",1
"54676","68113",50,"Stop1","5400",0.333333333333333
"54687","68119",50,"Stop1","5400",0.866666666666667
"54694","68317",50,"Stop1","5400",0.4
"54718","72034",50,"Stop1","5400",0.133333333333333
"54728","72035",50,"Stop1","5400",0.666666666666667
"54736","72036",50,"Stop1","5400",1
"54747","72132",50,"Stop1","5400",0.133333333333333
"54758","76306",50,"Stop1","5400",0.133333333333333
"54792","89029",50,"Stop1","5400",0.933333333333333
"54834","34034",50,"Stop1","5420",0.266666666666667
"5489","55011",50,"Stop1","5420",0.0666666666666667
"54904","58116",50,"Stop1","5420",0.2
"54924","64038",50,"Stop1","5420",1
"54933","64039",50,"Stop1","5420",1
"54942","68113",50,"Stop1","5420",1
"54953","68119",50,"Stop1","5420",1
"54963","68317",50,"Stop1","5420",1
"54974","72029",50,"Stop1","5420",0.466666666666667
"54985","72034",50,"Stop1","5420",0.266666666666667
"54996","72035",50,"Stop1","5420",1
"55005","72036",50,"Stop1","5420",1
"55013","72132",50,"Stop1","5420",1
"55024","76306",50,"Stop1","5420",1
"55043","89001",50,"Stop1","5420",0.333333333333333
"55083","89078",50,"Stop1","5420",0.933333333333333
"55194","64038",50,"Stop1","5450",0.933333333333333
"55202","64039",50,"Stop1","5450",0.866666666666667
"55374","34034",50,"Stop1","5460",0.4
"55383","39028",50,"Stop1","5460",0.2
"55445","58116",50,"Stop1","5460",0.0666666666666667
"55464","64038",50,"Stop1","5460",1
"55474","64039",50,"Stop1","5460",1
"55496","68119",50,"Stop1","5460",0.2
"55506","68317",50,"Stop1","5460",0.333333333333333
"55517","72029",50,"Stop1","5460",0.2
"55527","72034",50,"Stop1","5460",0.6
"55536","72035",50,"Stop1","5460",0.933333333333333
"55543","72036",50,"Stop1","5460",0.866666666666667
"55557","72132",50,"Stop1","5460",0.133333333333333
"55665","45101",50,"Stop1","5480",0.933333333333333
"55733","64038",50,"Stop1","5480",0.466666666666667
"55744","64039",50,"Stop1","5480",0.4
"55935","45101",50,"Stop1","5491",0.133333333333333
"56001","64038",50,"Stop1","5491",0.733333333333333
"56012","64039",50,"Stop1","5491",0.533333333333333
"56175","14098",50,"Stop1","5520",1
"56241","55011",50,"Stop1","5520",0.8
"56273","64038",50,"Stop1","5520",0.0666666666666667
"56282","64039",50,"Stop1","5520",0.2
"56416","89029",50,"Stop1","5520",0.133333333333333
"56664","89001",50,"Stop1","5540",0.733333333333333
"56672","89019",50,"Stop1","5540",0.866666666666667
"56692","89043",50,"Stop1","5540",0.933333333333333
"56704","89078",50,"Stop1","5540",0.933333333333333
"56745","45101",50,"Stop1","5580",1
"56795","58116",50,"Stop1","5580",1
"56834","68113",50,"Stop1","5580",0.8
"56843","68119",50,"Stop1","5580",1
"56854","68317",50,"Stop1","5580",0.933333333333333
"56877","72034",50,"Stop1","5580",1
"56906","72132",50,"Stop1","5580",0.2
"56917","76306",50,"Stop1","5580",1
"56982","14098",50,"Stop1","5600",0.933333333333333
"56994","34034",50,"Stop1","5600",1
"57005","39028",50,"Stop1","5600",1
"57015","45101",50,"Stop1","5600",1
"57026","46121",50,"Stop1","5600",1
"57034","53025",50,"Stop1","5600",1
"57045","53026",50,"Stop1","5600",1
"57052","55011",50,"Stop1","5600",1
"57067","58116",50,"Stop1","5600",0.933333333333333
"57075","59020",50,"Stop1","5600",1
"57082","64038",50,"Stop1","5600",0.266666666666667
"57092","64039",50,"Stop1","5600",0.666666666666667
"57104","68113",50,"Stop1","5600",1
"57114","68119",50,"Stop1","5600",1
"57125","68317",50,"Stop1","5600",1
"57136","72029",50,"Stop1","5600",1
"57144","72034",50,"Stop1","5600",1
"57157","72035",50,"Stop1","5600",1
"57164","72036",50,"Stop1","5600",1
"57176","72132",50,"Stop1","5600",1
"57187","76306",50,"Stop1","5600",1
"57197","88924",50,"Stop1","5600",0.933333333333333
"57213","89019",50,"Stop1","5600",0.933333333333333
"57225","89029",50,"Stop1","5600",0.933333333333333
"57235","89043",50,"Stop1","5600",0.6
"57286","45101",50,"Stop1","5610",0.466666666666667
"5735","64038",50,"Stop1","5610",1
"57361","64039",50,"Stop1","5610",1
"57375","68113",50,"Stop1","5610",0.266666666666667
"57394","68317",50,"Stop1","5610",0.0666666666666667
"57592","55011",50,"Stop1","5620",1
"57804","34034",50,"Stop1","5630",0.733333333333333
"578111","39028",50,"Stop1","5630",1
"57834","46121",50,"Stop1","5630",0.8
"57886","59020",50,"Stop1","5630",0.8
"57901","64039",50,"Stop1","5630",0.133333333333333
"579112","68113",50,"Stop1","5630",0.4
"57927","68119",50,"Stop1","5630",0.6
"57936","68317",50,"Stop1","5630",0.666666666666667
"57948","72029",50,"Stop1","5630",1
"57957","72034",50,"Stop1","5630",1
"579610","72035",50,"Stop1","5630",1
"57978","72036",50,"Stop1","5630",1
"57988","72132",50,"Stop1","5630",1
"58007","88924",50,"Stop1","5630",0.133333333333333
"58098","45101",50,"Stop1","5670",0.2
"58149","58116",50,"Stop1","5670",1
"58217","72029",50,"Stop1","5670",1
"58226","72034",50,"Stop1","5670",1
"58238","72035",50,"Stop1","5670",1
"58255","72132",50,"Stop1","5670",1
"58268","76306",50,"Stop1","5670",0.2
"58387","53025",50,"Stop1","5671",1
"58397","53026",50,"Stop1","5671",0.533333333333333
"58553","89001",50,"Stop1","5671",1
"58567","89019",50,"Stop1","5671",0.933333333333333
"58577","89029",50,"Stop1","5671",0.933333333333333
"58585","89043",50,"Stop1","5671",0.933333333333333
"58593","89078",50,"Stop1","5671",0.933333333333333
"58662","53026",50,"Stop1","5677",0.0666666666666667
"58874","14098",50,"Stop1","5730",0.333333333333333
"5894","55011",50,"Stop1","5730",1
"59211","55011",50,"Stop1","5738",1
"59411","14098",50,"Stop1","5739",0.8
"59681","14098",50,"Stop1","5800",0.8
"59952","14098",50,"Stop1","5810",0.733333333333333
"59961","34034",50,"Stop1","5810",1
"59975","39028",50,"Stop1","5810",1
"59986","45101",50,"Stop1","5810",1
"59994","46121",50,"Stop1","5810",1
"60002","53025",50,"Stop1","5810",1
"60011","53026",50,"Stop1","5810",1
"6002","55011",50,"Stop1","5810",0.0666666666666667
"60034","58116",50,"Stop1","5810",1
"60042","59020",50,"Stop1","5810",1
"60051","64038",50,"Stop1","5810",1
"60062","64039",50,"Stop1","5810",1
"60075","68113",50,"Stop1","5810",1
"60084","68119",50,"Stop1","5810",1
"60093","68317",50,"Stop1","5810",1
"60106","72029",50,"Stop1","5810",1
"60117","72034",50,"Stop1","5810",1
"60128","72035",50,"Stop1","5810",1
"60131","72036",50,"Stop1","5810",1
"60145","72132",50,"Stop1","5810",1
"60156","76306",50,"Stop1","5810",1
"601610","88924",50,"Stop1","5810",0.933333333333333
"60171","89001",50,"Stop1","5810",1
"60182","89019",50,"Stop1","5810",0.933333333333333
"60191","89029",50,"Stop1","5810",0.866666666666667
"60202","89043",50,"Stop1","5810",0.933333333333333
"60211","89078",50,"Stop1","5810",0.933333333333333
"60253","45101",50,"Stop1","5830",0.0666666666666667
"60425","76306",50,"Stop1","5830",0.333333333333333
"60453","89019",50,"Stop1","5830",0.8
"60462","89029",50,"Stop1","5830",0.0666666666666667
"60472","89043",50,"Stop1","5830",0.866666666666667
"60503","34034",50,"Stop1","5840",0.0666666666666667
"605211","45101",50,"Stop1","5840",1
"60578","58116",50,"Stop1","5840",0.666666666666667
"606111","68113",50,"Stop1","5840",1
"60627","68119",50,"Stop1","5840",1
"60635","68317",50,"Stop1","5840",1
"60649","72029",50,"Stop1","5840",0.2
"60658","72034",50,"Stop1","5840",1
"60668","72035",50,"Stop1","5840",0.6
"60673","72036",50,"Stop1","5840",0.133333333333333
"606810","72132",50,"Stop1","5840",0.8
"60699","76306",50,"Stop1","5840",0.666666666666667
"60817","53025",50,"Stop1","5850",0.533333333333333
"60824","53026",50,"Stop1","5850",0.0666666666666667
"60986","89001",50,"Stop1","5850",0.0666666666666667
"60994","89019",50,"Stop1","5850",0.133333333333333
"61014","89043",50,"Stop1","5850",0.133333333333333
"61041","34034",50,"Stop1","5870",0.4
"61052","39028",50,"Stop1","5870",1
"6107","46121",50,"Stop1","5870",1
"61122","59020",50,"Stop1","5870",0.266666666666667
"61155","68113",50,"Stop1","5870",0.0666666666666667
"61164","68119",50,"Stop1","5870",0.0666666666666667
"61173","68317",50,"Stop1","5870",0.0666666666666667
"61186","72029",50,"Stop1","5870",1
"61196","72034",50,"Stop1","5870",1
"61205","72035",50,"Stop1","5870",1
"61213","72036",50,"Stop1","5870",1
"61224","72132",50,"Stop1","5870",1
"61244","88924",50,"Stop1","5870",0.933333333333333
"61302","14098",50,"Stop1","5880",0.933333333333333
"61361","53026",50,"Stop1","5880",0.133333333333333
"6137","55011",50,"Stop1","5880",0.466666666666667
"61523","89001",50,"Stop1","5880",0.933333333333333
"61533","89019",50,"Stop1","5880",0.266666666666667
"61543","89029",50,"Stop1","5880",0.933333333333333
"61552","89043",50,"Stop1","5880",0.933333333333333
"61564","89078",50,"Stop1","5880",0.933333333333333
"6164","55011",50,"Stop1","5900",1
"61843","14098",50,"Stop1","5911",0.933333333333333
"62123","34034",50,"Stop1","5930",1
"62133","39028",50,"Stop1","5930",1
"62155","46121",50,"Stop1","5930",1
"62205","59020",50,"Stop1","5930",1
"62234","68113",50,"Stop1","5930",0.8
"62245","68119",50,"Stop1","5930",1
"62254","68317",50,"Stop1","5930",0.666666666666667
"62267","72029",50,"Stop1","5930",1
"62278","72034",50,"Stop1","5930",0.933333333333333
"62285","72035",50,"Stop1","5930",1
"62294","72036",50,"Stop1","5930",1
"62308","72132",50,"Stop1","5930",1
"62324","88924",50,"Stop1","5930",0.933333333333333
"62392","34034",50,"Stop1","5950",0.666666666666667
"62416","45101",50,"Stop1","5950",1
"62464","58116",50,"Stop1","5950",0.133333333333333
"62473","59020",50,"Stop1","5950",0.2
"62503","68113",50,"Stop1","5950",1
"62514","68119",50,"Stop1","5950",0.933333333333333
"62521","68317",50,"Stop1","5950",0.466666666666667
"62536","72029",50,"Stop1","5950",1
"62545","72034",50,"Stop1","5950",1
"62556","72035",50,"Stop1","5950",1
"62564","72036",50,"Stop1","5950",0.866666666666667
"62575","72132",50,"Stop1","5950",1
"62585","76306",50,"Stop1","5950",1
"62596","88924",50,"Stop1","5950",0.333333333333333
"62653","14098",50,"Stop1","5960",0.933333333333333
"62706","53025",50,"Stop1","5960",0.933333333333333
"62716","53026",50,"Stop1","5960",0.866666666666667
"62721","55011",50,"Stop1","5960",0.333333333333333
"62874","89001",50,"Stop1","5960",0.866666666666667
"62884","89019",50,"Stop1","5960",0.933333333333333
"62894","89029",50,"Stop1","5960",0.866666666666667
"62905","89043",50,"Stop1","5960",0.933333333333333
"62915","89078",50,"Stop1","5960",0.933333333333333
"62946","39028",50,"Stop1","5970",1
"62965","46121",50,"Stop1","5970",0.6
"63201","34034",50,"Stop1","5980",1
"632110","39028",50,"Stop1","5980",1
"63223","45101",50,"Stop1","5980",0.2
"63234","46121",50,"Stop1","5980",1
"63275","58116",50,"Stop1","5980",0.533333333333333
"63282","59020",50,"Stop1","5980",1
"633112","68113",50,"Stop1","5980",0.6
"63325","68119",50,"Stop1","5980",0.866666666666667
"63333","68317",50,"Stop1","5980",0.6
"63346","72029",50,"Stop1","5980",1
"63354","72034",50,"Stop1","5980",1
"63367","72035",50,"Stop1","5980",1
"63374","72036",50,"Stop1","5980",1
"63382","72132",50,"Stop1","5980",1
"63395","76306",50,"Stop1","5980",1
"63405","88924",50,"Stop1","5980",0.933333333333333
"63463","14098",50,"Stop1","5990",0.933333333333333
"63515","53025",50,"Stop1","5990",0.333333333333333
"63527","53026",50,"Stop1","5990",0.866666666666667
"63694","89019",50,"Stop1","5990",0.333333333333333
"63706","89029",50,"Stop1","5990",0.666666666666667
"63715","89043",50,"Stop1","5990",0.666666666666667
"63745","34034",50,"Stop1","6040",1
"63757","39028",50,"Stop1","6040",0.6
"63834","64038",50,"Stop1","6040",0.0666666666666667
"64101","64038",50,"Stop1","6050",0.266666666666667
"64111","64039",50,"Stop1","6050",0.133333333333333
"64273","14098",50,"Stop1","6070",0.733333333333333
"64322","53025",50,"Stop1","6070",1
"64332","53026",50,"Stop1","6070",1
"6434","55011",50,"Stop1","6070",0.466666666666667
"64494","89001",50,"Stop1","6070",1
"64501","89019",50,"Stop1","6070",0.933333333333333
"64512","89029",50,"Stop1","6070",0.933333333333333
"64522","89043",50,"Stop1","6070",0.933333333333333
"64533","89078",50,"Stop1","6070",0.933333333333333
"64563","39028",50,"Stop1","6080",1
"64572","45101",50,"Stop1","6080",0.4
"64583","46121",50,"Stop1","6080",0.933333333333333
"64623","58116",50,"Stop1","6080",0.733333333333333
"6463","59020",50,"Stop1","6080",0.8
"64662","68113",50,"Stop1","6080",0.333333333333333
"64672","68119",50,"Stop1","6080",0.266666666666667
"64691","72029",50,"Stop1","6080",1
"64701","72034",50,"Stop1","6080",1
"64712","72035",50,"Stop1","6080",1
"64723","72036",50,"Stop1","6080",1
"64732","72132",50,"Stop1","6080",1
"64744","76306",50,"Stop1","6080",0.933333333333333
"64753","88924",50,"Stop1","6080",0.933333333333333
"64834","39028",50,"Stop1","6100",1
"65026","88924",50,"Stop1","6100",0.8
"65093","34034",50,"Stop1","6110",0.0666666666666667
"65107","39028",50,"Stop1","6110",1
"65125","46121",50,"Stop1","6110",0.933333333333333
"65183","64038",50,"Stop1","6110",0.266666666666667
"65192","64039",50,"Stop1","6110",0.0666666666666667
