"stateroute","scale","subrouteID","AOU","occupancy"
"34034",10,"Stop11","5930",1.13333333333333
"39028",10,"Stop11","5930",1.2
"46121",10,"Stop11","5930",1.06666666666667
"59020",10,"Stop11","5930",1.26666666666667
"68113",10,"Stop11","5930",0.666666666666667
"68119",10,"Stop11","5930",1.06666666666667
"68317",10,"Stop11","5930",0.666666666666667
"72029",10,"Stop11","5930",0.333333333333333
"72034",10,"Stop11","5930",1.26666666666667
"72035",10,"Stop11","5930",1.33333333333333
"72036",10,"Stop11","5930",1.33333333333333
"88924",10,"Stop11","5930",1.13333333333333
"34034",10,"Stop11","5950",0.333333333333333
"45101",10,"Stop11","5950",1
"68113",10,"Stop11","5950",0.933333333333333
"68119",10,"Stop11","5950",0.733333333333333
"68317",10,"Stop11","5950",0.2
"72029",10,"Stop11","5950",0.933333333333333
"72034",10,"Stop11","5950",0.6
"72035",10,"Stop11","5950",0.466666666666667
"72036",10,"Stop11","5950",0.466666666666667
"72132",10,"Stop11","5950",0.466666666666667
"76306",10,"Stop11","5950",0.666666666666667
"88924",10,"Stop11","5950",0.0666666666666667
"14098",10,"Stop11","5960",1.26666666666667
"53025",10,"Stop11","5960",0.133333333333333
"53026",10,"Stop11","5960",0.266666666666667
"89001",10,"Stop11","5960",0.466666666666667
"89019",10,"Stop11","5960",0.866666666666667
"89029",10,"Stop11","5960",0.133333333333333
"89078",10,"Stop11","5960",1.2
"39028",10,"Stop11","5970",0.0666666666666667
"46121",10,"Stop11","5970",0.0666666666666667
"34034",10,"Stop11","5980",1.2
"39028",10,"Stop11","5980",1.06666666666667
"46121",10,"Stop11","5980",0.466666666666667
"59020",10,"Stop11","5980",0.533333333333333
"68113",10,"Stop11","5980",0.333333333333333
"68119",10,"Stop11","5980",0.266666666666667
"68317",10,"Stop11","5980",0.2
"72029",10,"Stop11","5980",1.13333333333333
"72034",10,"Stop11","5980",1.33333333333333
"72035",10,"Stop11","5980",1.33333333333333
"72036",10,"Stop11","5980",1.06666666666667
"72132",10,"Stop11","5980",0.2
"76306",10,"Stop11","5980",1
"88924",10,"Stop11","5980",1.26666666666667
"14098",10,"Stop11","5990",0.866666666666667
"53026",10,"Stop11","5990",0.333333333333333
"89029",10,"Stop11","5990",0.133333333333333
"34034",10,"Stop11","6040",1.13333333333333
"14098",10,"Stop11","6070",0.2
"53025",10,"Stop11","6070",0.466666666666667
"53026",10,"Stop11","6070",0.6
"89001",10,"Stop11","6070",1.33333333333333
"89019",10,"Stop11","6070",1.26666666666667
"89029",10,"Stop11","6070",1.26666666666667
"89043",10,"Stop11","6070",1.26666666666667
"89078",10,"Stop11","6070",1.13333333333333
"39028",10,"Stop11","6080",1.26666666666667
"45101",10,"Stop11","6080",0.133333333333333
"46121",10,"Stop11","6080",0.8
"58116",10,"Stop11","6080",0.4
"59020",10,"Stop11","6080",0.266666666666667
"68113",10,"Stop11","6080",0.333333333333333
"72029",10,"Stop11","6080",1.13333333333333
"72034",10,"Stop11","6080",1.33333333333333
"72035",10,"Stop11","6080",1.33333333333333
"72036",10,"Stop11","6080",1.06666666666667
"72132",10,"Stop11","6080",1.13333333333333
"76306",10,"Stop11","6080",0.4
"88924",10,"Stop11","6080",1.2
"39028",10,"Stop11","6100",1.06666666666667
"88924",10,"Stop11","6100",0.466666666666667
"34034",10,"Stop11","6110",0.0666666666666667
"39028",10,"Stop11","6110",0.133333333333333
"14098",10,"Stop11","6120",0.733333333333333
"34034",10,"Stop11","6120",0.133333333333333
"64038",10,"Stop11","6120",0.133333333333333
"64039",10,"Stop11","6120",0.266666666666667
"68119",10,"Stop11","6120",0.266666666666667
"68317",10,"Stop11","6120",0.133333333333333
"72034",10,"Stop11","6120",1.06666666666667
"89001",10,"Stop11","6120",0.0666666666666667
"89078",10,"Stop11","6120",0.4
"14098",10,"Stop11","6130",0.2
"34034",10,"Stop11","6130",1.13333333333333
"46121",10,"Stop11","6130",0.266666666666667
"53025",10,"Stop11","6130",0.133333333333333
"53026",10,"Stop11","6130",0.2
"64038",10,"Stop11","6130",1.13333333333333
"64039",10,"Stop11","6130",1.26666666666667
"68113",10,"Stop11","6130",0.933333333333333
"68119",10,"Stop11","6130",1.33333333333333
"68317",10,"Stop11","6130",0.933333333333333
"72029",10,"Stop11","6130",0.0666666666666667
"72034",10,"Stop11","6130",1.26666666666667
"72035",10,"Stop11","6130",1.2
"72036",10,"Stop11","6130",1.33333333333333
"76306",10,"Stop11","6130",0.333333333333333
"88924",10,"Stop11","6130",0.0666666666666667
"89019",10,"Stop11","6130",0.133333333333333
"89029",10,"Stop11","6130",0.133333333333333
"89078",10,"Stop11","6130",1.13333333333333
"14098",10,"Stop11","6140",0.6
"34034",10,"Stop11","6140",0.2
"45101",10,"Stop11","6140",0.6
"53025",10,"Stop11","6140",0.933333333333333
"53026",10,"Stop11","6140",1.33333333333333
"58116",10,"Stop11","6140",0.333333333333333
"59020",10,"Stop11","6140",0.333333333333333
"64038",10,"Stop11","6140",0.0666666666666667
"64039",10,"Stop11","6140",0.2
"68113",10,"Stop11","6140",0.733333333333333
"68119",10,"Stop11","6140",0.933333333333333
"68317",10,"Stop11","6140",1.06666666666667
"72034",10,"Stop11","6140",1.06666666666667
"72035",10,"Stop11","6140",0.6
"72036",10,"Stop11","6140",0.666666666666667
"76306",10,"Stop11","6140",0.6
"89001",10,"Stop11","6140",0.666666666666667
"89019",10,"Stop11","6140",0.133333333333333
"89029",10,"Stop11","6140",0.133333333333333
"89043",10,"Stop11","6140",0.0666666666666667
"89078",10,"Stop11","6140",0.733333333333333
"14098",10,"Stop11","6150",0.866666666666667
"53025",10,"Stop11","6150",0.0666666666666667
"53026",10,"Stop11","6150",0.6
"89001",10,"Stop11","6150",0.2
"89019",10,"Stop11","6150",0.266666666666667
"89029",10,"Stop11","6150",0.0666666666666667
"89078",10,"Stop11","6150",1.26666666666667
"34034",10,"Stop11","6160",0.133333333333333
"64039",10,"Stop11","6160",0.133333333333333
"68119",10,"Stop11","6160",0.266666666666667
"68317",10,"Stop11","6160",0.0666666666666667
"76306",10,"Stop11","6160",0.0666666666666667
"14098",10,"Stop11","6170",0.0666666666666667
"34034",10,"Stop11","6170",0.333333333333333
"39028",10,"Stop11","6170",0.733333333333333
"53026",10,"Stop11","6170",0.0666666666666667
"59020",10,"Stop11","6170",0.2
"68317",10,"Stop11","6170",0.0666666666666667
"72034",10,"Stop11","6170",0.0666666666666667
"72036",10,"Stop11","6170",0.133333333333333
"89001",10,"Stop11","6170",0.0666666666666667
"89029",10,"Stop11","6170",0.2
"89043",10,"Stop11","6170",0.0666666666666667
"89078",10,"Stop11","6170",0.4
"34034",10,"Stop11","6190",0.8
"39028",10,"Stop11","6190",0.0666666666666667
"45101",10,"Stop11","6190",0.533333333333333
"46121",10,"Stop11","6190",0.0666666666666667
"53025",10,"Stop11","6190",0.333333333333333
"53026",10,"Stop11","6190",0.4
"58116",10,"Stop11","6190",0.6
"59020",10,"Stop11","6190",0.533333333333333
"64038",10,"Stop11","6190",0.133333333333333
"64039",10,"Stop11","6190",0.266666666666667
"68113",10,"Stop11","6190",0.8
"68119",10,"Stop11","6190",0.733333333333333
"68317",10,"Stop11","6190",0.666666666666667
"72029",10,"Stop11","6190",0.8
"72034",10,"Stop11","6190",1.33333333333333
"72035",10,"Stop11","6190",1.13333333333333
"72036",10,"Stop11","6190",1.26666666666667
"72132",10,"Stop11","6190",0.4
"76306",10,"Stop11","6190",0.933333333333333
"88924",10,"Stop11","6190",0.133333333333333
"89001",10,"Stop11","6190",0.466666666666667
"89029",10,"Stop11","6190",0.6
"89078",10,"Stop11","6190",0.8
"14098",10,"Stop11","6200",0.466666666666667
"64039",10,"Stop11","6220",0.133333333333333
"34034",10,"Stop11","6240",0.2
"39028",10,"Stop11","6240",1.26666666666667
"45101",10,"Stop11","6240",1.33333333333333
"46121",10,"Stop11","6240",1.06666666666667
"53026",10,"Stop11","6240",0.4
"58116",10,"Stop11","6240",1.2
"59020",10,"Stop11","6240",0.2
"68113",10,"Stop11","6240",1.33333333333333
"68119",10,"Stop11","6240",1
"68317",10,"Stop11","6240",0.933333333333333
"72029",10,"Stop11","6240",1.33333333333333
"72034",10,"Stop11","6240",1.33333333333333
"72035",10,"Stop11","6240",1.33333333333333
"72036",10,"Stop11","6240",1.33333333333333
"72132",10,"Stop11","6240",1.33333333333333
"76306",10,"Stop11","6240",1.26666666666667
"88924",10,"Stop11","6240",1.26666666666667
"89019",10,"Stop11","6240",0.0666666666666667
"89029",10,"Stop11","6240",0.0666666666666667
"68113",10,"Stop11","6260",0.0666666666666667
"76306",10,"Stop11","6260",0.0666666666666667
"14098",10,"Stop11","6270",0.0666666666666667
"34034",10,"Stop11","6270",1.13333333333333
"53025",10,"Stop11","6270",1.26666666666667
"53026",10,"Stop11","6270",1.33333333333333
"59020",10,"Stop11","6270",0.733333333333333
"64038",10,"Stop11","6270",0.266666666666667
"64039",10,"Stop11","6270",0.266666666666667
"68113",10,"Stop11","6270",0.333333333333333
"68119",10,"Stop11","6270",0.933333333333333
"68317",10,"Stop11","6270",0.8
"72029",10,"Stop11","6270",0.133333333333333
"72034",10,"Stop11","6270",0.4
"72035",10,"Stop11","6270",0.266666666666667
"72036",10,"Stop11","6270",0.8
"76306",10,"Stop11","6270",0.0666666666666667
"89001",10,"Stop11","6270",1.33333333333333
"89019",10,"Stop11","6270",1.26666666666667
"89029",10,"Stop11","6270",0.8
"89043",10,"Stop11","6270",1.26666666666667
"89078",10,"Stop11","6270",1.26666666666667
"34034",10,"Stop11","6280",0.0666666666666667
"39028",10,"Stop11","6280",1
"72036",10,"Stop11","6280",0.266666666666667
"88924",10,"Stop11","6280",0.6
"45101",10,"Stop11","6290",0.533333333333333
"58116",10,"Stop11","6290",0.933333333333333
"68113",10,"Stop11","6290",0.0666666666666667
"72029",10,"Stop11","6290",1.33333333333333
"72034",10,"Stop11","6290",0.933333333333333
"72035",10,"Stop11","6290",0.4
"72036",10,"Stop11","6290",0.0666666666666667
"72132",10,"Stop11","6290",1.26666666666667
"76306",10,"Stop11","6290",0.266666666666667
"88924",10,"Stop11","6290",0.8
"53025",10,"Stop11","6291",0.733333333333333
"53026",10,"Stop11","6291",0.6
"89019",10,"Stop11","6291",1
"89029",10,"Stop11","6291",0.333333333333333
"39028",10,"Stop11","6310",0.0666666666666667
"46121",10,"Stop11","6310",0.133333333333333
"88924",10,"Stop11","6310",0.533333333333333
"14098",10,"Stop11","6320",0.333333333333333
"89001",10,"Stop11","6320",0.4
"89078",10,"Stop11","6320",0.2
"39028",10,"Stop11","6360",0.333333333333333
"45101",10,"Stop11","6360",1.2
"46121",10,"Stop11","6360",0.0666666666666667
"58116",10,"Stop11","6360",0.133333333333333
"68113",10,"Stop11","6360",1
"68119",10,"Stop11","6360",0.2
"68317",10,"Stop11","6360",0.333333333333333
"72029",10,"Stop11","6360",0.6
"72034",10,"Stop11","6360",0.466666666666667
"72035",10,"Stop11","6360",0.666666666666667
"72132",10,"Stop11","6360",0.666666666666667
"76306",10,"Stop11","6360",1.13333333333333
"88924",10,"Stop11","6360",0.8
"39028",10,"Stop11","6370",0.333333333333333
"88924",10,"Stop11","6380",0.533333333333333
"39028",10,"Stop11","6390",1.13333333333333
"46121",10,"Stop11","6390",0.266666666666667
"72035",10,"Stop11","6390",0.133333333333333
"72036",10,"Stop11","6390",0.0666666666666667
"88924",10,"Stop11","6390",0.666666666666667
"45101",10,"Stop11","6420",0.0666666666666667
"45101",10,"Stop11","6450",1.33333333333333
"68113",10,"Stop11","6450",0.0666666666666667
"68119",10,"Stop11","6450",0.133333333333333
"68317",10,"Stop11","6450",0.0666666666666667
"72034",10,"Stop11","6450",0.0666666666666667
"76306",10,"Stop11","6450",1.06666666666667
"89019",10,"Stop11","6450",1.06666666666667
"89029",10,"Stop11","6450",0.0666666666666667
"89043",10,"Stop11","6450",0.0666666666666667
"14098",10,"Stop11","6460",1.13333333333333
"53025",10,"Stop11","6460",0.333333333333333
"53026",10,"Stop11","6460",0.133333333333333
"89001",10,"Stop11","6460",0.533333333333333
"89078",10,"Stop11","6460",0.733333333333333
"45101",10,"Stop11","6470",1
"76306",10,"Stop11","6470",0.2
"39028",10,"Stop11","6480",0.6
"45101",10,"Stop11","6480",0.0666666666666667
"46121",10,"Stop11","6480",0.533333333333333
"59020",10,"Stop11","6480",0.0666666666666667
"72029",10,"Stop11","6480",0.2
"72034",10,"Stop11","6480",0.2
"72036",10,"Stop11","6480",0.266666666666667
"72132",10,"Stop11","6480",0.133333333333333
"76306",10,"Stop11","6480",0.666666666666667
"88924",10,"Stop11","6480",0.6
"45101",10,"Stop11","6500",0.866666666666667
"14098",10,"Stop11","6520",0.6
"34034",10,"Stop11","6520",0.6
"53025",10,"Stop11","6520",1.06666666666667
"53026",10,"Stop11","6520",1.26666666666667
"58116",10,"Stop11","6520",0.0666666666666667
"59020",10,"Stop11","6520",1.2
"64038",10,"Stop11","6520",0.8
"64039",10,"Stop11","6520",1.06666666666667
"68113",10,"Stop11","6520",1.33333333333333
"68119",10,"Stop11","6520",0.933333333333333
"68317",10,"Stop11","6520",0.866666666666667
"72034",10,"Stop11","6520",1.33333333333333
"72035",10,"Stop11","6520",1.33333333333333
"72036",10,"Stop11","6520",1.33333333333333
"76306",10,"Stop11","6520",0.466666666666667
"88924",10,"Stop11","6520",0.0666666666666667
"89001",10,"Stop11","6520",0.0666666666666667
"89019",10,"Stop11","6520",1
"89029",10,"Stop11","6520",1.2
"89043",10,"Stop11","6520",0.266666666666667
"89078",10,"Stop11","6520",0.0666666666666667
"58116",10,"Stop11","6540",1.2
"68113",10,"Stop11","6540",0.133333333333333
"72029",10,"Stop11","6540",0.2
"72132",10,"Stop11","6540",0.333333333333333
"76306",10,"Stop11","6540",0.533333333333333
"45101",10,"Stop11","6550",1
"58116",10,"Stop11","6550",0.866666666666667
"68113",10,"Stop11","6550",0.0666666666666667
"72029",10,"Stop11","6550",0.133333333333333
"72034",10,"Stop11","6550",0.266666666666667
"72035",10,"Stop11","6550",0.6
"76306",10,"Stop11","6550",0.4
"53025",10,"Stop11","6560",1.26666666666667
"53026",10,"Stop11","6560",1.33333333333333
"89019",10,"Stop11","6560",1.26666666666667
"89029",10,"Stop11","6560",1.26666666666667
"89043",10,"Stop11","6560",0.0666666666666667
"89078",10,"Stop11","6560",0.133333333333333
"45101",10,"Stop11","6570",0.266666666666667
"58116",10,"Stop11","6570",0.866666666666667
"68113",10,"Stop11","6570",0.4
"72029",10,"Stop11","6570",1.2
"72034",10,"Stop11","6570",0.333333333333333
"72035",10,"Stop11","6570",0.133333333333333
"72132",10,"Stop11","6570",0.333333333333333
"76306",10,"Stop11","6570",1.06666666666667
"39028",10,"Stop11","6580",0.666666666666667
"72034",10,"Stop11","6580",0.0666666666666667
"88924",10,"Stop11","6580",0.2
"45101",10,"Stop11","6590",0.333333333333333
"58116",10,"Stop11","6590",0.733333333333333
"68113",10,"Stop11","6590",0.733333333333333
"68119",10,"Stop11","6590",0.0666666666666667
"68317",10,"Stop11","6590",0.0666666666666667
"72029",10,"Stop11","6590",0.266666666666667
"72034",10,"Stop11","6590",1.06666666666667
"72035",10,"Stop11","6590",0.466666666666667
"72132",10,"Stop11","6590",0.2
"76306",10,"Stop11","6590",1.26666666666667
"58116",10,"Stop11","6610",0.0666666666666667
"45101",10,"Stop11","6620",0.533333333333333
"58116",10,"Stop11","6620",0.733333333333333
"68113",10,"Stop11","6620",0.0666666666666667
"72029",10,"Stop11","6620",1.33333333333333
"72034",10,"Stop11","6620",0.8
"72035",10,"Stop11","6620",0.333333333333333
"72132",10,"Stop11","6620",1.06666666666667
"76306",10,"Stop11","6620",0.666666666666667
"39028",10,"Stop11","6630",0.8
"72029",10,"Stop11","6630",0.133333333333333
"88924",10,"Stop11","6630",1.13333333333333
"55011",10,"Stop11","6650",0.0666666666666667
"89001",10,"Stop11","6650",1.13333333333333
"89078",10,"Stop11","6650",0.933333333333333
"45101",10,"Stop11","6670",0.666666666666667
"58116",10,"Stop11","6670",1.13333333333333
"68113",10,"Stop11","6670",0.333333333333333
"72029",10,"Stop11","6670",1.26666666666667
"72034",10,"Stop11","6670",1.06666666666667
"72035",10,"Stop11","6670",0.866666666666667
"72132",10,"Stop11","6670",1.33333333333333
"76306",10,"Stop11","6670",0.8
"88924",10,"Stop11","6670",0.4
"53025",10,"Stop11","6680",1.33333333333333
"53026",10,"Stop11","6680",0.466666666666667
"89001",10,"Stop11","6680",0.0666666666666667
"89019",10,"Stop11","6680",1.26666666666667
"89029",10,"Stop11","6680",0.6
"89043",10,"Stop11","6680",1.26666666666667
"89078",10,"Stop11","6690",0.0666666666666667
"39028",10,"Stop11","6710",0.0666666666666667
"46121",10,"Stop11","6710",0.666666666666667
"68113",10,"Stop11","6710",0.333333333333333
"72029",10,"Stop11","6710",0.133333333333333
"72034",10,"Stop11","6710",0.0666666666666667
"72035",10,"Stop11","6710",0.133333333333333
"72036",10,"Stop11","6710",0.0666666666666667
"88924",10,"Stop11","6710",0.0666666666666667
"39028",10,"Stop11","6730",0.0666666666666667
"72034",10,"Stop11","6730",0.533333333333333
"72035",10,"Stop11","6730",0.133333333333333
"72036",10,"Stop11","6730",0.0666666666666667
"39028",10,"Stop11","6740",1.26666666666667
"45101",10,"Stop11","6740",1.33333333333333
"46121",10,"Stop11","6740",0.333333333333333
"58116",10,"Stop11","6740",1.06666666666667
"59020",10,"Stop11","6740",0.333333333333333
"68113",10,"Stop11","6740",1.33333333333333
"68119",10,"Stop11","6740",0.333333333333333
"68317",10,"Stop11","6740",0.466666666666667
"72029",10,"Stop11","6740",1.33333333333333
"72034",10,"Stop11","6740",1.33333333333333
"72035",10,"Stop11","6740",1.33333333333333
"72036",10,"Stop11","6740",1
"72132",10,"Stop11","6740",1.33333333333333
"76306",10,"Stop11","6740",1.26666666666667
"88924",10,"Stop11","6740",1.26666666666667
"45101",10,"Stop11","6750",0.8
"53025",10,"Stop11","6750",0.133333333333333
"68113",10,"Stop11","6750",0.333333333333333
"68119",10,"Stop11","6750",0.733333333333333
"72029",10,"Stop11","6750",0.133333333333333
"76306",10,"Stop11","6750",0.333333333333333
"39028",10,"Stop11","6760",0.133333333333333
"59020",10,"Stop11","6760",0.0666666666666667
"72029",10,"Stop11","6760",1.13333333333333
"72034",10,"Stop11","6760",0.266666666666667
"72035",10,"Stop11","6760",0.2
"72036",10,"Stop11","6760",0.0666666666666667
"72132",10,"Stop11","6760",0.866666666666667
"88924",10,"Stop11","6760",0.0666666666666667
"39028",10,"Stop11","6770",0.666666666666667
"88924",10,"Stop11","6770",0.266666666666667
"45101",10,"Stop11","6780",0.933333333333333
"45101",10,"Stop11","6790",0.333333333333333
"58116",10,"Stop11","6790",0.0666666666666667
"68113",10,"Stop11","6790",0.2
"68119",10,"Stop11","6790",0.133333333333333
"68317",10,"Stop11","6790",0.0666666666666667
"72029",10,"Stop11","6790",0.0666666666666667
"76306",10,"Stop11","6790",0.733333333333333
"53025",10,"Stop11","6800",0.733333333333333
"53026",10,"Stop11","6800",0.466666666666667
"89001",10,"Stop11","6800",0.4
"89019",10,"Stop11","6800",1.06666666666667
"89029",10,"Stop11","6800",0.2
"89043",10,"Stop11","6800",0.866666666666667
"89078",10,"Stop11","6800",0.2
"34034",10,"Stop11","6810",1.2
"39028",10,"Stop11","6810",0.533333333333333
"45101",10,"Stop11","6810",0.8
"46121",10,"Stop11","6810",0.2
"53025",10,"Stop11","6810",0.266666666666667
"53026",10,"Stop11","6810",0.533333333333333
"58116",10,"Stop11","6810",1.2
"59020",10,"Stop11","6810",0.6
"64038",10,"Stop11","6810",1
"64039",10,"Stop11","6810",1.2
"68113",10,"Stop11","6810",1.33333333333333
"68119",10,"Stop11","6810",1.26666666666667
"68317",10,"Stop11","6810",1
"72029",10,"Stop11","6810",1.33333333333333
"72034",10,"Stop11","6810",1.33333333333333
"72035",10,"Stop11","6810",1.33333333333333
"72036",10,"Stop11","6810",1.26666666666667
"72132",10,"Stop11","6810",0.333333333333333
"76306",10,"Stop11","6810",1.26666666666667
"88924",10,"Stop11","6810",0.133333333333333
"89001",10,"Stop11","6810",0.266666666666667
"89019",10,"Stop11","6810",0.0666666666666667
"89043",10,"Stop11","6810",0.0666666666666667
"89078",10,"Stop11","6810",1.2
"14098",10,"Stop11","6830",1
"34034",10,"Stop11","6830",0.0666666666666667
"39028",10,"Stop11","6830",0.133333333333333
"64038",10,"Stop11","6830",0.0666666666666667
"88924",10,"Stop11","6830",0.333333333333333
"39028",10,"Stop11","6840",0.8
"46121",10,"Stop11","6840",0.266666666666667
"72029",10,"Stop11","6840",0.0666666666666667
"72034",10,"Stop11","6840",0.133333333333333
"72036",10,"Stop11","6840",0.0666666666666667
"88924",10,"Stop11","6840",1.26666666666667
"14098",10,"Stop11","6850",0.133333333333333
"89001",10,"Stop11","6850",1.33333333333333
"89043",10,"Stop11","6850",0.866666666666667
"89078",10,"Stop11","6850",1.26666666666667
"72132",10,"Stop11","6860",0.333333333333333
"76306",10,"Stop11","6860",0.4
"39028",10,"Stop11","6870",0.266666666666667
"45101",10,"Stop11","6870",0.0666666666666667
"53025",10,"Stop11","6870",0.333333333333333
"53026",10,"Stop11","6870",0.2
"58116",10,"Stop11","6870",1.13333333333333
"59020",10,"Stop11","6870",0.466666666666667
"68113",10,"Stop11","6870",0.8
"68119",10,"Stop11","6870",0.0666666666666667
"68317",10,"Stop11","6870",0.0666666666666667
"72029",10,"Stop11","6870",1.26666666666667
"72034",10,"Stop11","6870",1.26666666666667
"72035",10,"Stop11","6870",0.8
"72036",10,"Stop11","6870",0.4
"72132",10,"Stop11","6870",1.33333333333333
"76306",10,"Stop11","6870",0.466666666666667
"88924",10,"Stop11","6870",0.333333333333333
"14098",10,"Stop11","6882",0.133333333333333
"34034",10,"Stop11","6882",1.2
"46121",10,"Stop11","6882",1
"59020",10,"Stop11","6882",1.33333333333333
"64038",10,"Stop11","6882",0.4
"64039",10,"Stop11","6882",0.333333333333333
"68113",10,"Stop11","6882",0.666666666666667
"68119",10,"Stop11","6882",1.06666666666667
"68317",10,"Stop11","6882",0.2
"72034",10,"Stop11","6882",0.8
"72035",10,"Stop11","6882",1
"72036",10,"Stop11","6882",1.13333333333333
"88924",10,"Stop11","6882",0.0666666666666667
"89078",10,"Stop11","6882",1.26666666666667
"64038",10,"Stop11","7000",0.133333333333333
"64039",10,"Stop11","7000",0.0666666666666667
"89001",10,"Stop11","7010",0.133333333333333
"89078",10,"Stop11","7010",0.133333333333333
"55011",10,"Stop11","7020",1.13333333333333
"14098",10,"Stop11","7030",0.2
"34034",10,"Stop11","7030",0.0666666666666667
"46121",10,"Stop11","7030",0.8
"59020",10,"Stop11","7030",0.666666666666667
"72034",10,"Stop11","7030",0.0666666666666667
"72035",10,"Stop11","7030",0.4
"72036",10,"Stop11","7030",1.26666666666667
"34034",10,"Stop11","7040",0.733333333333333
"39028",10,"Stop11","7040",0.0666666666666667
"46121",10,"Stop11","7040",1.06666666666667
"53025",10,"Stop11","7040",0.0666666666666667
"58116",10,"Stop11","7040",0.2
"59020",10,"Stop11","7040",1.33333333333333
"64039",10,"Stop11","7040",0.266666666666667
"68113",10,"Stop11","7040",0.8
"68119",10,"Stop11","7040",0.266666666666667
"68317",10,"Stop11","7040",0.733333333333333
"72029",10,"Stop11","7040",1
"72034",10,"Stop11","7040",1.33333333333333
"72035",10,"Stop11","7040",1.33333333333333
"72036",10,"Stop11","7040",1.33333333333333
"72132",10,"Stop11","7040",0.333333333333333
"76306",10,"Stop11","7040",0.133333333333333
"88924",10,"Stop11","7040",0.8
"89029",10,"Stop11","7040",0.133333333333333
"34034",10,"Stop11","7050",1.13333333333333
"46121",10,"Stop11","7050",0.0666666666666667
"58116",10,"Stop11","7050",0.0666666666666667
"64038",10,"Stop11","7050",0.466666666666667
"64039",10,"Stop11","7050",0.2
"68113",10,"Stop11","7050",1.13333333333333
"68119",10,"Stop11","7050",0.266666666666667
"68317",10,"Stop11","7050",0.466666666666667
"72034",10,"Stop11","7050",0.8
"72035",10,"Stop11","7050",0.533333333333333
"72036",10,"Stop11","7050",0.666666666666667
"72132",10,"Stop11","7050",0.0666666666666667
"76306",10,"Stop11","7050",0.133333333333333
"88924",10,"Stop11","7050",0.4
"14098",10,"Stop11","7100",0.933333333333333
"53026",10,"Stop11","7150",0.133333333333333
"34034",10,"Stop11","7180",0.2
"39028",10,"Stop11","7180",0.866666666666667
"46121",10,"Stop11","7180",1.06666666666667
"59020",10,"Stop11","7180",0.6
"72029",10,"Stop11","7180",0.0666666666666667
"72034",10,"Stop11","7180",0.4
"72035",10,"Stop11","7180",0.8
"72036",10,"Stop11","7180",0.933333333333333
"88924",10,"Stop11","7180",1.13333333333333
"14098",10,"Stop11","7190",1.26666666666667
"89078",10,"Stop11","7190",0.133333333333333
"14098",10,"Stop11","7210",1.06666666666667
"34034",10,"Stop11","7210",1.2
"46121",10,"Stop11","7210",1
"53025",10,"Stop11","7210",0.0666666666666667
"53026",10,"Stop11","7210",0.0666666666666667
"58116",10,"Stop11","7210",0.0666666666666667
"59020",10,"Stop11","7210",1.06666666666667
"64038",10,"Stop11","7210",0.733333333333333
"64039",10,"Stop11","7210",1
"68113",10,"Stop11","7210",1.13333333333333
"68119",10,"Stop11","7210",0.6
"68317",10,"Stop11","7210",0.6
"72034",10,"Stop11","7210",1.33333333333333
"72035",10,"Stop11","7210",1.33333333333333
"72036",10,"Stop11","7210",1.33333333333333
"89019",10,"Stop11","7210",0.266666666666667
"89029",10,"Stop11","7210",0.133333333333333
"89078",10,"Stop11","7210",0.0666666666666667
"53025",10,"Stop11","7221",0.733333333333333
"89001",10,"Stop11","7221",1.33333333333333
"89019",10,"Stop11","7221",0.733333333333333
"89043",10,"Stop11","7221",1.26666666666667
"89078",10,"Stop11","7221",1.33333333333333
"45101",10,"Stop11","7222",0.533333333333333
"58116",10,"Stop11","7222",1.2
"68113",10,"Stop11","7222",0.0666666666666667
"68317",10,"Stop11","7222",0.0666666666666667
"72029",10,"Stop11","7222",1.06666666666667
"72035",10,"Stop11","7222",0.0666666666666667
"72132",10,"Stop11","7222",1
"76306",10,"Stop11","7222",1.13333333333333
"45101",10,"Stop11","7240",0.266666666666667
"64038",10,"Stop11","7240",0.6
"64039",10,"Stop11","7240",0.8
"64038",10,"Stop11","7250",0.2
"64039",10,"Stop11","7250",1
"53025",10,"Stop11","7260",0.0666666666666667
"72029",10,"Stop11","7260",0.533333333333333
"72034",10,"Stop11","7260",0.0666666666666667
"72035",10,"Stop11","7260",0.266666666666667
"72132",10,"Stop11","7260",0.133333333333333
"76306",10,"Stop11","7260",0.0666666666666667
"89001",10,"Stop11","7260",0.6
"89019",10,"Stop11","7260",0.266666666666667
"89043",10,"Stop11","7260",0.0666666666666667
"14098",10,"Stop11","7270",1.06666666666667
"34034",10,"Stop11","7270",0.133333333333333
"39028",10,"Stop11","7270",0.866666666666667
"46121",10,"Stop11","7270",0.2
"58116",10,"Stop11","7270",0.0666666666666667
"59020",10,"Stop11","7270",0.133333333333333
"68113",10,"Stop11","7270",0.4
"68119",10,"Stop11","7270",0.0666666666666667
"68317",10,"Stop11","7270",0.266666666666667
"72029",10,"Stop11","7270",0.4
"72034",10,"Stop11","7270",0.666666666666667
"72035",10,"Stop11","7270",0.6
"72036",10,"Stop11","7270",0.6
"72132",10,"Stop11","7270",0.266666666666667
"76306",10,"Stop11","7270",0.0666666666666667
"88924",10,"Stop11","7270",0.666666666666667
"89029",10,"Stop11","7270",0.4
"45101",10,"Stop11","7280",0.666666666666667
"53025",10,"Stop11","7280",0.4
"53026",10,"Stop11","7280",0.733333333333333
"58116",10,"Stop11","7280",0.0666666666666667
