"site_id","ndvi_mean","na.rm"
14191,0.557696465696466,TRUE
14192,0.276232646762684,TRUE
14193,0.651799613158873,TRUE
14194,0.672118870514316,TRUE
14195,0.604477172757778,TRUE
14196,0.514500263435195,TRUE
14197,0.584087595224823,TRUE
14198,0.725658473346829,TRUE
14199,0.804261739416864,TRUE
14200,0.842906336824943,TRUE
14201,0.75366642456876,TRUE
14202,0.666664058464651,TRUE
14203,0.529795272435897,TRUE
14204,0.588668139293139,TRUE
14205,0.646006383003583,TRUE
14210,0.814469038461538,TRUE
14213,0.780263333333333,TRUE
14220,0.488203108806398,TRUE
14221,0.471479107228686,TRUE
14225,0.490561454849498,TRUE
14226,0.55718926056338,TRUE
14240,0.319010311387556,TRUE
14245,0.501465436590437,TRUE
14252,0.523748570686071,TRUE
14267,0.876278800763603,TRUE
14302,0.666664058464651,TRUE
14303,0.529795272435897,TRUE
14308,0.757774432900691,TRUE
14313,0.480872462606838,TRUE
14319,0.692856449505147,TRUE
14320,0.611903979700855,TRUE
14341,0.57897448875948,TRUE
14345,0.333264131149104,TRUE
14352,0.599501373626374,TRUE
14357,0.664819386694387,TRUE
14366,0.372951866652458,TRUE
14401,0.788202521451409,TRUE
14402,0.875269411962847,TRUE
14403,0.825406758717219,TRUE
14404,0.828808550592458,TRUE
14405,0.538898190335306,TRUE
14406,0.554589471762415,TRUE
14407,0.540323524467749,TRUE
14408,0.511170586596115,TRUE
14409,0.865143325171792,TRUE
14410,0.770053504107058,TRUE
14411,0.737346003118503,TRUE
14412,0.759670132972249,TRUE
14413,0.778927412064431,TRUE
14414,0.696855097434211,TRUE
14415,0.807809663093317,TRUE
14416,0.824357581563174,TRUE
14417,0.636716975767918,TRUE
14418,0.773560512820513,TRUE
14419,0.768927463690668,TRUE
14420,0.755590034965035,TRUE
14421,0.614519230769231,TRUE
14422,0.645391332982086,TRUE
14423,0.466087977759721,TRUE
14424,0.589757376185458,TRUE
14425,0.514739487179487,TRUE
14426,0.454049756146314,TRUE
14427,0.570889871923851,TRUE
14428,0.822027966521349,TRUE
14429,0.841770881343117,TRUE
14430,0.674945342548077,TRUE
14431,0.811388236763237,TRUE
14432,0.68646022002772,TRUE
14433,0.549993131868132,TRUE
14434,0.694450965413794,TRUE
14435,0.873986770532291,TRUE
14436,0.653419230769231,TRUE
14437,0.677975747649786,TRUE
14503,0.529795272435897,TRUE
14518,0.785762319029949,TRUE
17001,0.347476467611336,TRUE
17002,0.463026153846154,TRUE
17003,0.689344250775501,TRUE
17004,0.588022646761134,TRUE
17005,0.472800384615385,TRUE
17006,0.474746878121878,TRUE
17007,0.505520256410256,TRUE
17008,0.450485641025641,TRUE
17009,0.677124379365574,TRUE
17010,0.61956561229866,TRUE
17011,0.583082363360324,TRUE
17012,0.479130946356275,TRUE
17013,0.441034215784216,TRUE
17014,0.511544883192909,TRUE
17015,0.556220512820513,TRUE
17016,0.659124974696356,TRUE
17017,0.579753424657534,TRUE
17018,0.51736782051282,TRUE
17019,0.385105635683761,TRUE
17020,0.364757435897436,TRUE
17021,0.423662032224532,TRUE
17022,0.591736940378208,TRUE
17023,0.557154625779626,TRUE
17024,0.674388133116394,TRUE
17025,0.459142692307692,TRUE
17026,0.344017857142857,TRUE
17027,0.357010769230769,TRUE
17028,0.41226641025641,TRUE
17031,0.448859590729783,TRUE
17032,0.583805761603262,TRUE
17033,0.629125965853057,TRUE
17034,0.588563979289941,TRUE
17035,0.560763736263736,TRUE
17036,0.490079545454545,TRUE
17037,0.507857300667369,TRUE
17038,0.417467931848853,TRUE
17039,0.667956398540477,TRUE
17040,0.60654399408284,TRUE
17041,0.512433205128205,TRUE
17042,0.43754235966736,TRUE
17043,0.451895104895105,TRUE
17044,0.494093876518219,TRUE
17045,0.525192820512821,TRUE
17046,0.587375863598537,TRUE
17047,0.581682302494803,TRUE
17048,0.466462307692308,TRUE
17049,0.361737474696356,TRUE
17050,0.377052364864865,TRUE
17051,0.410350384615385,TRUE
17052,0.689422838674483,TRUE
17053,0.564995666421822,TRUE
17054,0.613454224829225,TRUE
17055,0.414416711809317,TRUE
17056,0.459776062753036,TRUE
17057,0.396168139293139,TRUE
17058,0.40262551975052,TRUE
17122,0.617568277774613,TRUE
17124,0.674388133116394,TRUE
17125,0.459142692307692,TRUE
17126,0.344017857142857,TRUE
17138,0.477011531231926,TRUE
17153,0.597515842488216,TRUE
17154,0.601619069195645,TRUE
17201,0.376692307692308,TRUE
17202,0.704897922330615,TRUE
17203,0.672032717282717,TRUE
17204,0.582447820512821,TRUE
17205,0.457267482517483,TRUE
17206,0.488118421052632,TRUE
17207,0.566519178377712,TRUE
17208,0.513266025641026,TRUE
17209,0.683214862939492,TRUE
17210,0.641882329841211,TRUE
17211,0.604832177197802,TRUE
17212,0.471725571725572,TRUE
17213,0.444090606508876,TRUE
17214,0.495689435564436,TRUE
17215,0.594552751068376,TRUE
17216,0.667288934271401,TRUE
17217,0.573337260743951,TRUE
17218,0.517235946745562,TRUE
17219,0.360359743589744,TRUE
17220,0.363718782929399,TRUE
17221,0.418487307692308,TRUE
17222,0.699618783738192,TRUE
17223,0.659829800165588,TRUE
17224,0.546756044844953,TRUE
17225,0.519263643451143,TRUE
17226,0.581614345114345,TRUE
17227,0.381837948717949,TRUE
17228,0.413480637513172,TRUE
17301,0.392260355029586,TRUE
17302,0.421344509109312,TRUE
17303,0.71267114990865,TRUE
17304,0.596245571862348,TRUE
17305,0.467449334319527,TRUE
17306,0.483974822874494,TRUE
17307,0.519025559883155,TRUE
17308,0.44096053946054,TRUE
17309,0.723869686645732,TRUE
17310,0.554851782454474,TRUE
17311,0.542667937547872,TRUE
17312,0.447371628371628,TRUE
17313,0.457551923076923,TRUE
17314,0.477463333333333,TRUE
17315,0.571442307692308,TRUE
17316,0.623894538516249,TRUE
17317,0.560620504495504,TRUE
17318,0.514495,TRUE
17319,0.379724487179487,TRUE
17320,0.370087592202318,TRUE
17321,0.423524924089069,TRUE
17322,0.49981063034188,TRUE
17323,0.562389620653319,TRUE
17324,0.613321866974441,TRUE
17325,0.458310458377239,TRUE
17326,0.478180794534413,TRUE
17327,0.363459487179487,TRUE
17328,0.393556652806653,TRUE
17351,0.36148015285996,TRUE
17352,0.640609797702298,TRUE
17353,0.628443806193806,TRUE
17354,0.597378289473684,TRUE
17358,0.552274615384615,TRUE
17359,0.661320982720358,TRUE
17360,0.656945798297519,TRUE
17361,0.619282614345114,TRUE
17362,0.527948584401709,TRUE
17365,0.517411512474012,TRUE
17366,0.640350259247794,TRUE
17367,0.581507667720408,TRUE
17368,0.541137118018967,TRUE
17372,0.582465348232848,TRUE
17373,0.632589320550793,TRUE
17374,0.560876648351648,TRUE
17375,0.557845363540569,TRUE
17376,0.535135180995475,TRUE
17377,0.53244888023369,TRUE
17410,0.495646491666229,TRUE
17412,0.471959743589744,TRUE
17419,0.357101221413721,TRUE
17422,0.617568277774613,TRUE
17423,0.558981678794179,TRUE
17425,0.458310458377239,TRUE
17453,0.639796923076923,TRUE
18001,0.646757515363456,TRUE
18002,0.877245565062883,TRUE
18003,0.868978671969779,TRUE
18004,0.723025799585175,TRUE
18005,0.873218799609325,TRUE
18006,0.667557373424267,TRUE
18007,0.881101031671929,TRUE
18008,0.874823179946798,TRUE
18009,0.891140575742667,TRUE
18010,0.723239445790779,TRUE
18011,0.830441889615998,TRUE
18012,0.889969642098144,TRUE
18013,0.763743936356229,TRUE
18014,0.839314264254015,TRUE
18015,0.858019297912332,TRUE
18016,0.873678423977735,TRUE
18102,0.87802089583176,TRUE
18112,0.889969642098144,TRUE
18116,0.873678423977735,TRUE
21001,0.735773459552809,TRUE
21002,0.759186470757194,TRUE
21003,0.709293291576821,TRUE
21004,0.679900853373544,TRUE
21005,0.679900853373544,TRUE
21006,0.705717536335783,TRUE
21007,0.695671227856962,TRUE
21008,0.759181683025685,TRUE
21009,0.691714637464553,TRUE
21010,0.683438462933096,TRUE
21105,0.717821261809847,TRUE
21107,0.695671227856962,TRUE
21108,0.759181683025685,TRUE
21109,0.721453778388039,TRUE
25001,0.776442711000531,TRUE
25002,0.597035310317349,TRUE
25003,0.618270558063948,TRUE
25004,0.775606370353853,TRUE
25005,0.760298443207948,TRUE
25006,0.808271442837935,TRUE
25007,0.658623374388638,TRUE
25008,0.788133346702224,TRUE
25009,0.600364166714116,TRUE
25010,0.757555892763623,TRUE
25011,0.671484877561989,TRUE
25012,0.766432963595277,TRUE
25013,0.740314608494315,TRUE
25014,0.713716609800999,TRUE
25015,0.729706975703527,TRUE
25016,0.561984655426612,TRUE
25017,0.686380022962113,TRUE
25018,0.6960452693561,TRUE
25019,0.759799563517655,TRUE
25020,0.700039188508065,TRUE
25021,0.734808922536929,TRUE
25022,0.700737986840943,TRUE
25023,0.720937297917137,TRUE
25024,0.72103257749713,TRUE
25025,0.675457061487596,TRUE
25026,0.68521255603371,TRUE
25027,0.663894959207459,TRUE
25028,0.573151495528753,TRUE
25029,0.678001356015779,TRUE
25030,0.711434586247086,TRUE
25031,0.647358897114414,TRUE
25032,0.568062120816958,TRUE
25033,0.488470539360421,TRUE
25035,0.534683437880853,TRUE
25036,0.294462079727043,TRUE
25037,0.752050099192949,TRUE
25038,0.724908243789628,TRUE
25039,0.520839259146719,TRUE
25040,0.488470539360421,TRUE
25051,0.570650948821399,TRUE
25052,0.690209648503047,TRUE
25053,0.743522686923194,TRUE
25054,0.768955245970136,TRUE
25055,0.776641414285477,TRUE
25056,0.781866690489337,TRUE
25057,0.790265878415063,TRUE
25058,0.780627578003306,TRUE
25059,0.760661597425334,TRUE
25060,0.741186197795573,TRUE
25061,0.772733534282529,TRUE
25062,0.652724708015347,TRUE
25063,0.75134484666399,TRUE
25064,0.721320008928272,TRUE
25065,0.715990442557881,TRUE
25066,0.732734313276593,TRUE
25067,0.696238479135715,TRUE
25068,0.64896811457773,TRUE
25069,0.680213393260968,TRUE
25070,0.585954629521837,TRUE
25071,0.689072474167623,TRUE
25072,0.719803530424799,TRUE
25073,0.693055898668639,TRUE
25074,0.673560682399189,TRUE
25075,0.627296742559957,TRUE
25076,0.598800414199813,TRUE
25077,0.449436355841245,TRUE
25078,0.42333765864568,TRUE
25079,0.441673519893659,TRUE
25080,0.407471368959313,TRUE
25081,0.724266360505166,TRUE
25082,0.714032433983927,TRUE
25083,0.22477013385457,TRUE
25084,0.753536803333928,TRUE
25085,0.579108731606038,TRUE
25086,0.663207293949831,TRUE
25087,0.595624334324215,TRUE
25088,0.718770009311052,TRUE
25105,0.764401890248085,TRUE
25107,0.720366853545816,TRUE
25108,0.788133346702224,TRUE
25109,0.600364166714116,TRUE
25113,0.745448579684322,TRUE
25116,0.561984655426612,TRUE
25117,0.686380022962113,TRUE
25123,0.720937297917137,TRUE
25129,0.678001356015779,TRUE
25132,0.584806483724494,TRUE
25135,0.492391268834525,TRUE
25138,0.724908243789628,TRUE
25151,0.76646560861014,TRUE
25159,0.760661597425334,TRUE
25165,0.717933616513695,TRUE
25170,0.585954629521837,TRUE
25172,0.714966272189349,TRUE
25175,0.627296742559957,TRUE
25176,0.653879076482837,TRUE
25178,0.425166433368439,TRUE
25180,0.38726565697113,TRUE
25183,0.22477013385457,TRUE
25207,0.783820018760617,TRUE
25283,0.18498194354066,TRUE
27001,0.688826538603764,TRUE
27002,0.775504804990502,TRUE
27003,0.696564384973294,TRUE
27004,0.769253214123866,TRUE
27005,0.773054195727901,TRUE
27006,0.768523269679039,TRUE
27007,0.73943189222884,TRUE
27008,0.742115955745585,TRUE
27009,0.799831931022263,TRUE
27010,0.779986730559941,TRUE
27011,0.789517638044447,TRUE
27012,0.776796452149526,TRUE
27013,0.797534348761727,TRUE
27014,0.770319494868274,TRUE
27015,0.820364849114158,TRUE
27016,0.824061992796862,TRUE
27017,0.773344429575311,TRUE
27018,0.750410742567956,TRUE
27019,0.814322164237749,TRUE
27020,0.827584804995192,TRUE
27021,0.734931002626685,TRUE
27022,0.816812121131379,TRUE
27023,0.817791037937411,TRUE
27024,0.822926012534489,TRUE
27025,0.741360105542759,TRUE
27026,0.837777507663054,TRUE
27027,0.798757775357968,TRUE
27028,0.757974435347261,TRUE
27029,0.725298321739718,TRUE
27030,0.848056992111991,TRUE
27031,0.829993693439247,TRUE
27032,0.778282761460281,TRUE
27033,0.767151636407071,TRUE
27034,0.787121982808111,TRUE
27035,0.818472438359139,TRUE
27036,0.830322865273298,TRUE
27037,0.837065541235261,TRUE
27038,0.786004695897602,TRUE
27039,0.821064624611901,TRUE
27040,0.870063270517541,TRUE
27041,0.873223768433366,TRUE
27042,0.776039096366782,TRUE
27043,0.794062564747644,TRUE
27044,0.763973628114213,TRUE
27045,0.813447518236428,TRUE
27046,0.822759432002948,TRUE
27047,0.816993750168044,TRUE
27048,0.811789589262297,TRUE
27049,0.738537753946687,TRUE
27050,0.791340672608411,TRUE
27051,0.779897695790125,TRUE
27052,0.724999590865058,TRUE
27053,0.778645583481166,TRUE
27054,0.768876492744156,TRUE
27055,0.753816569276926,TRUE
27056,0.68419160770686,TRUE
27057,0.808244599898938,TRUE
27058,0.772946096113,TRUE
27102,0.779317961306318,TRUE
27111,0.787295836285031,TRUE
27112,0.776796452149526,TRUE
27117,0.773344429575311,TRUE
27119,0.812495437548222,TRUE
27123,0.817791037937411,TRUE
27155,0.753816569276926,TRUE
27156,0.773337622409847,TRUE
27158,0.772946096113,TRUE
27301,0.711425982602674,TRUE
27302,0.76959888955851,TRUE
27303,0.780377895023956,TRUE
27304,0.777024455725991,TRUE
27305,0.687989202681951,TRUE
27306,0.773032861691838,TRUE
27307,0.755407968065609,TRUE
27308,0.753181378696964,TRUE
27309,0.757239233544588,TRUE
27310,0.788802697435955,TRUE
27311,0.776022950911688,TRUE
27312,0.763046101213823,TRUE
27313,0.754346815407333,TRUE
27314,0.737292647964535,TRUE
27316,0.7548684360144,TRUE
27317,0.733973091274397,TRUE
27318,0.760138094614999,TRUE
27319,0.788306161586043,TRUE
27321,0.779918137661272,TRUE
27322,0.818436543319361,TRUE
27323,0.824574607847816,TRUE
27325,0.819179418898792,TRUE
27326,0.802879957674357,TRUE
27327,0.791709114750504,TRUE
27328,0.786438276899731,TRUE
27329,0.827086602885204,TRUE
27331,0.792118490977351,TRUE
27332,0.817258579182585,TRUE
27333,0.821375784494199,TRUE
27334,0.783524897234544,TRUE
27335,0.858081401771982,TRUE
27336,0.828485108565669,TRUE
27337,0.836842744410181,TRUE
27430,0.833231042835296,TRUE
33001,0.828885994039665,TRUE
33002,0.816389467654788,TRUE
33003,0.829472071891093,TRUE
33004,0.705285982169233,TRUE
33005,0.826491764783665,TRUE
33006,0.720352184974178,TRUE
33007,0.751314993636095,TRUE
33008,0.79979048253644,TRUE
33010,0.589188988095238,TRUE
33011,0.690302770508763,TRUE
33012,0.585279256448872,TRUE
33013,0.487369087460955,TRUE
33014,0.522548956378987,TRUE
33015,0.536535849952517,TRUE
33016,0.680434084141444,TRUE
33017,0.449735096153846,TRUE
33018,0.575770773979107,TRUE
33019,0.548364720992231,TRUE
33020,0.392426436515292,TRUE
33021,0.546722578347578,TRUE
33022,0.676604460216744,TRUE
33023,0.412951553254438,TRUE
33024,0.439154013120116,TRUE
33025,0.522620065789474,TRUE
33026,0.560346179710321,TRUE
33027,0.623551519468186,TRUE
33028,0.686361355749514,TRUE
33029,0.838163869427248,TRUE
33030,0.791860354322423,TRUE
33109,0.7908091949548,TRUE
33111,0.689326718558948,TRUE
33119,0.540644196575118,TRUE
33124,0.432445942776736,TRUE
33128,0.679278923856778,TRUE
33202,0.835124129597695,TRUE
33204,0.641473357945516,TRUE
33205,0.827318041627115,TRUE
33207,0.715731743096647,TRUE
33208,0.703422608641853,TRUE
33209,0.605887279888786,TRUE
33211,0.555537766450417,TRUE
33212,0.636664526098901,TRUE
33213,0.53121957589234,TRUE
33214,0.43649357433432,TRUE
33217,0.41416915954416,TRUE
33218,0.524975535540409,TRUE
33219,0.477829297245964,TRUE
33220,0.408789094129555,TRUE
33221,0.492984924026591,TRUE
33222,0.667054665755374,TRUE
33223,0.3774301994302,TRUE
33224,0.343448374542125,TRUE
33225,0.588340504807692,TRUE
33226,0.524879807692308,TRUE
33227,0.609288214990138,TRUE
33228,0.646886470800288,TRUE
33319,0.540644196575118,TRUE
34001,0.763579206730769,TRUE
34002,0.729535905550146,TRUE
34003,0.716431233830272,TRUE
34004,0.728813009106278,TRUE
34005,0.734645176708345,TRUE
34006,0.671817961994839,TRUE
34007,0.738885325121738,TRUE
34008,0.739162935943252,TRUE
34009,0.738308958691133,TRUE
34010,0.732316415399834,TRUE
34011,0.73417008661914,TRUE
34012,0.696021430492584,TRUE
34013,0.690043269230769,TRUE
34014,0.725130331193955,TRUE
34015,0.682321735829959,TRUE
34016,0.709885948618081,TRUE
34017,0.712675213675214,TRUE
34018,0.715068281523734,TRUE
34019,0.777892756351571,TRUE
34020,0.78342900887574,TRUE
34021,0.760134832995951,TRUE
34022,0.777397101449275,TRUE
34023,0.769921714706161,TRUE
34024,0.760071704730213,TRUE
34025,0.764030559973252,TRUE
34026,0.769897074188384,TRUE
34027,0.741094002278086,TRUE
34028,0.738316722334683,TRUE
34029,0.698260476437976,TRUE
34030,0.691667848232848,TRUE
34031,0.671047830374753,TRUE
34032,0.669278485576923,TRUE
34033,0.681136339406208,TRUE
34034,0.666188856015779,TRUE
34035,0.788935602226721,TRUE
34036,0.782238045738046,TRUE
34037,0.777615936419685,TRUE
34038,0.782128121878122,TRUE
34039,0.821246173964924,TRUE
34040,0.726488260810568,TRUE
34041,0.734310216153966,TRUE
34042,0.742468426899188,TRUE
34043,0.727861326180112,TRUE
34044,0.681693431568432,TRUE
34045,0.731451183431953,TRUE
34046,0.731913981288981,TRUE
34047,0.71617005430467,TRUE
34048,0.742911642411642,TRUE
34049,0.777243844466937,TRUE
34050,0.733578461538462,TRUE
34051,0.742312896423752,TRUE
34052,0.737418803418803,TRUE
34053,0.744551025641026,TRUE
34054,0.72542644005056,TRUE
34055,0.749516153846154,TRUE
34056,0.717420420040486,TRUE
34057,0.734266859852476,TRUE
34058,0.715287927350427,TRUE
34059,0.769983947149706,TRUE
34060,0.789011044698545,TRUE
34061,0.795936707478509,TRUE
34062,0.818761255567594,TRUE
34063,0.798006785886383,TRUE
34064,0.720595764033264,TRUE
34065,0.739826566951567,TRUE
34066,0.749983698687548,TRUE
34067,0.749408425711715,TRUE
34068,0.71171480282538,TRUE
34069,0.702088729308666,TRUE
34070,0.787933451548452,TRUE
34071,0.776400604463104,TRUE
34072,0.746313924221245,TRUE
34073,0.698213352352775,TRUE
34074,0.808538888875162,TRUE
34075,0.753412116883827,TRUE
34076,0.724328974358974,TRUE
34077,0.733411588411588,TRUE
34078,0.744956470893971,TRUE
34079,0.735976687814659,TRUE
34080,0.762089450549451,TRUE
34081,0.825465965491494,TRUE
34104,0.728292751590515,TRUE
34135,0.788368373180873,TRUE
34301,0.7978001998002,TRUE
34302,0.760238860225141,TRUE
34303,0.750428608226912,TRUE
34304,0.758976927896859,TRUE
34305,0.720683201754386,TRUE
34306,0.715604305716214,TRUE
34307,0.794799468623482,TRUE
34308,0.71137369022869,TRUE
34309,0.691580340755736,TRUE
34310,0.729207130840354,TRUE
34311,0.786171104536489,TRUE
34312,0.780463487525987,TRUE
34313,0.7093519037474,TRUE
34314,0.697875772560772,TRUE
34315,0.744783523908524,TRUE
34316,0.754039402795182,TRUE
34317,0.750270748987854,TRUE
34318,0.787591538461539,TRUE
34319,0.793880135061931,TRUE
35001,0.675419111068651,TRUE
35002,0.730685762939052,TRUE
35003,0.76733552349855,TRUE
35004,0.727738781488781,TRUE
35005,0.719275517751479,TRUE
35006,0.752919684152872,TRUE
35007,0.702371036643653,TRUE
35008,0.725437794779871,TRUE
35009,0.737009873523912,TRUE
35010,0.675407394317394,TRUE
35011,0.698900477395412,TRUE
35012,0.685528221778222,TRUE
35013,0.674877383922384,TRUE
35014,0.690381705465587,TRUE
35015,0.665238132060247,TRUE
35016,0.68580391288536,TRUE
35017,0.688306652864679,TRUE
35018,0.667345264752371,TRUE
35019,0.703465660713371,TRUE
35020,0.655187876610569,TRUE
35021,0.759985956477733,TRUE
35022,0.792032500403099,TRUE
35023,0.849711379865906,TRUE
35024,0.739845535869433,TRUE
35025,0.708613464805899,TRUE
35026,0.841660435855415,TRUE
35027,0.811419127662071,TRUE
35028,0.705497146118721,TRUE
35029,0.731037217782218,TRUE
35030,0.695329423076923,TRUE
35031,0.774722647998367,TRUE
35032,0.761519660761921,TRUE
35033,0.753461619267767,TRUE
35034,0.752692501308276,TRUE
35035,0.814826657843545,TRUE
35036,0.824759813569408,TRUE
35037,0.82750920627864,TRUE
35038,0.816007518882682,TRUE
35039,0.830632967302787,TRUE
35040,0.85440482488272,TRUE
35041,0.815101686442855,TRUE
35042,0.747753165665195,TRUE
35101,0.729048883516028,TRUE
35103,0.765949982172292,TRUE
35108,0.725437794779871,TRUE
35115,0.665238132060247,TRUE
35117,0.688306652864679,TRUE
35201,0.729048883516028,TRUE
35301,0.717541102200768,TRUE
35302,0.747475716274369,TRUE
35303,0.753976847165992,TRUE
35305,0.683580087633885,TRUE
35306,0.675614521696252,TRUE
35308,0.656398465350439,TRUE
35309,0.752515868504243,TRUE
35310,0.687784736644934,TRUE
35311,0.706581064587517,TRUE
35312,0.746408049471174,TRUE
35313,0.779843557758031,TRUE
35314,0.840549551681859,TRUE
35315,0.844296428759689,TRUE
35316,0.746486286345234,TRUE
35410,0.694157449217449,TRUE
36001,0.817275557573715,TRUE
36002,0.82082,TRUE
36003,0.817936538461538,TRUE
36004,0.786588846153846,TRUE
36005,0.752901201923077,TRUE
36006,0.751397559171598,TRUE
36007,0.754564195672748,TRUE
36008,0.746480890944499,TRUE
36009,0.760990492577598,TRUE
36010,0.766840784215784,TRUE
36011,0.782970015182186,TRUE
36012,0.760697302697303,TRUE
36013,0.761267206477733,TRUE
36014,0.755849121557455,TRUE
36015,0.723555063526217,TRUE
36016,0.733651550757746,TRUE
36017,0.763519961051607,TRUE
36018,0.736942237706913,TRUE
36019,0.753073993004887,TRUE
36020,0.695291646686647,TRUE
36021,0.707006034668271,TRUE
36022,0.668826219512195,TRUE
36023,0.715874756572541,TRUE
36024,0.712756610576923,TRUE
36025,0.682934065934066,TRUE
36026,0.711947769764957,TRUE
36027,0.700018981018981,TRUE
36028,0.730182562323221,TRUE
36029,0.735404748878433,TRUE
36030,0.720698124406458,TRUE
36031,0.676658357075024,TRUE
36032,0.652524399038462,TRUE
36033,0.678202764423077,TRUE
36034,0.68332217624148,TRUE
36105,0.752084800741427,TRUE
36108,0.746480890944499,TRUE
36118,0.736942237706913,TRUE
36123,0.714897235576923,TRUE
36131,0.676658357075024,TRUE
38001,0.745966625608749,TRUE
38002,0.723360373781148,TRUE
38003,0.737221994628025,TRUE
38004,0.743278586278586,TRUE
38005,0.744699266194332,TRUE
38006,0.591489182692308,TRUE
38007,0.604961672008547,TRUE
38008,0.588650961538462,TRUE
38009,0.569278304442037,TRUE
38010,0.529478498931624,TRUE
38011,0.49695358974359,TRUE
38012,0.512082692307692,TRUE
38013,0.758557610850757,TRUE
38014,0.745884741902834,TRUE
38015,0.727972509861933,TRUE
38016,0.687687697576396,TRUE
38017,0.72538717948718,TRUE
38018,0.651745698380567,TRUE
38019,0.67115141025641,TRUE
38020,0.560509738658777,TRUE
38021,0.628967484817814,TRUE
38022,0.498778461538462,TRUE
38023,0.512089102564103,TRUE
38024,0.454347051282051,TRUE
38025,0.54431161437247,TRUE
38026,0.761638167941846,TRUE
38027,0.75925137090289,TRUE
38028,0.691045128205128,TRUE
38029,0.727975835020243,TRUE
38030,0.688118006993007,TRUE
38031,0.651513663967611,TRUE
38032,0.584201793139293,TRUE
38033,0.621766983016983,TRUE
38034,0.572546453546454,TRUE
38035,0.561197747975709,TRUE
38036,0.501024104320337,TRUE
38037,0.527821205821206,TRUE
38038,0.480151923076923,TRUE
38105,0.753331224696356,TRUE
38118,0.649051745951417,TRUE
38133,0.621766983016983,TRUE
38301,0.746831025641026,TRUE
38302,0.720657224532225,TRUE
38303,0.74510526973027,TRUE
38304,0.600024168399168,TRUE
38305,0.588418333333333,TRUE
38306,0.562933471933472,TRUE
38307,0.622434463562753,TRUE
38308,0.528111746361746,TRUE
38309,0.788856794871795,TRUE
38310,0.755092537248787,TRUE
38311,0.678173205128205,TRUE
38312,0.640004807692308,TRUE
38313,0.568393581081081,TRUE
38314,0.543809009483667,TRUE
38315,0.476333333333333,TRUE
38316,0.478477820512821,TRUE
38317,0.759614521696252,TRUE
38318,0.71169858974359,TRUE
38319,0.637466923076923,TRUE
38320,0.606426198801199,TRUE
38321,0.559407007376185,TRUE
38322,0.548342515592516,TRUE
38323,0.478729166666667,TRUE
38420,0.60868141025641,TRUE
39001,0.866673662821215,TRUE
39002,0.770032500793537,TRUE
39003,0.826867774952942,TRUE
39004,0.825712341460566,TRUE
39005,0.787718562320033,TRUE
39006,0.80745190602535,TRUE
39007,0.818391060487816,TRUE
39008,0.849271036397963,TRUE
39009,0.863896094329313,TRUE
39010,0.86607991785668,TRUE
39011,0.860882524164798,TRUE
39012,0.745944525646691,TRUE
39015,0.879814810920312,TRUE
39016,0.867916910043893,TRUE
39017,0.880950059326513,TRUE
39018,0.882427335826357,TRUE
39019,0.84675146998517,TRUE
39020,0.816260427455427,TRUE
39021,0.850657367479406,TRUE
39022,0.846577922363693,TRUE
39023,0.817606928183741,TRUE
39024,0.828495802343417,TRUE
39025,0.845529140836839,TRUE
39026,0.82227658460318,TRUE
39028,0.834527749345207,TRUE
39029,0.815161595467028,TRUE
39030,0.843926474787629,TRUE
39031,0.832502498438745,TRUE
39032,0.830053961332391,TRUE
39033,0.790956900738151,TRUE
39034,0.819338393726211,TRUE
39035,0.768410001924113,TRUE
39036,0.82306416055665,TRUE
39037,0.823115380949666,TRUE
39038,0.801304378187183,TRUE
39039,0.858044111023795,TRUE
39040,0.831227684532563,TRUE
39041,0.825820498028154,TRUE
39042,0.83807978720414,TRUE
39043,0.828004495477014,TRUE
39044,0.835875756031726,TRUE
39045,0.881489615083246,TRUE
39046,0.879366232179397,TRUE
39107,0.812987611041329,TRUE
39112,0.747245276134122,TRUE
39113,0.878406084478111,TRUE
39114,0.881524313856277,TRUE
39117,0.882162430558049,TRUE
39118,0.877655187107943,TRUE
39119,0.84675146998517,TRUE
39120,0.822740971029288,TRUE
39124,0.828495802343417,TRUE
39127,0.823194362897805,TRUE
39132,0.822938242833445,TRUE
39133,0.790956900738151,TRUE
39134,0.81211392453453,TRUE
39137,0.822089832435053,TRUE
39145,0.881489615083246,TRUE
39146,0.87891447756732,TRUE
39214,0.879766152833223,TRUE
42001,0.559882197295452,TRUE
42002,0.409944185968126,TRUE
42003,0.790003222267928,TRUE
42004,0.600122593414405,TRUE
42005,0.797057618308697,TRUE
42006,0.60899948084509,TRUE
42007,0.598142880604241,TRUE
42008,0.657624643118043,TRUE
42009,0.813089242977959,TRUE
42010,0.813444396412411,TRUE
42011,0.729941223611714,TRUE
42012,0.830998673058417,TRUE
42013,0.773635045924225,TRUE
42014,0.786324852071006,TRUE
42015,0.640311497591032,TRUE
42016,0.80013475678733,TRUE
42017,0.827708412394616,TRUE
42018,0.796989178825634,TRUE
42019,0.811457817159063,TRUE
42020,0.823656935096966,TRUE
42021,0.812170666928979,TRUE
42022,0.795460124434389,TRUE
42023,0.772341094384702,TRUE
42024,0.764878544987876,TRUE
42025,0.847685851772606,TRUE
42026,0.856464889616405,TRUE
42027,0.825175373134328,TRUE
42028,0.806102335164835,TRUE
42029,0.639773572590634,TRUE
42030,0.608678826806941,TRUE
42031,0.650805214087548,TRUE
42032,0.819271048697679,TRUE
42033,0.819633337068258,TRUE
