"stateroute","PCA.min","PCA.max","PCA.slope","PCA.mid","PCA.curvature","PCN.min","PCN.max","PCN.slope","PCN.mid","PCN.curvature"
3319,0.596153846153846,0.775330396475771,0.132509145712213,1.70126985535006,-9.32587340685131e-15,0.596153846153846,0.775330396475771,0.141643585031826,3.05328337187316,-2.04281036531029e-14
3321,0.5,0.782222222222222,0.203159453285475,1.70126985535006,-5.99520433297585e-15,0.5,0.782222222222222,0.198857168703337,2.93865312848944,-2.67563748934663e-14
3372,0.408163265306122,0.784140969162996,0.299518791599702,2.3544823691254,1.27675647831893e-15,0.408163265306122,0.784140969162996,0.240145434415338,3.43309747696799,-2.05946371067967e-14
3403,0.4,0.785714285714286,0.271010296096886,2.3544823691254,6.10622663543836e-15,0.4,0.785714285714286,0.230789851744149,3.43309747696799,-1.0991207943789e-14
3404,0.4,0.779735682819383,0.266809614398533,2.3544823691254,2.09277040141842e-14,0.4,0.779735682819383,0.227212590214422,3.43309747696799,-1.90403248723214e-14
3408,0.413793103448276,0.784140969162996,0.29503383863589,2.3544823691254,-1.02140518265514e-14,0.413793103448276,0.784140969162996,0.241153071544703,3.43309747696799,-3.88578058618805e-15
3409,0.413793103448276,0.784140969162996,0.291367750136758,2.3544823691254,-1.56541446472147e-14,0.413793103448276,0.784140969162996,0.237499181964991,3.43309747696799,-1.01030295240889e-14
3418,0.441860465116279,0.785714285714286,0.272199605817526,2.24533789970033,1.94289029309402e-15,0.441860465116279,0.785714285714286,0.229294522039624,3.35362134632127,-3.48054918219987e-14
3419,0.441860465116279,0.785714285714286,0.241598325977844,2.17839111006972,-6.21724893790088e-15,0.441860465116279,0.785714285714286,0.20632549319895,3.30102999566398,-2.29816166097407e-14
3420,0.612244897959184,0.785714285714286,0.140020902156238,1.70126985535006,-1.25455201782643e-14,0.612244897959184,0.785714285714286,0.134811087085209,2.94867372500703,-1.27675647831893e-14
3423,0.575,0.782222222222222,0.231806039053794,1.70126985535006,-1.2712053631958e-14,0.575,0.782222222222222,0.192299795337319,2.87044292369529,-4.41868763800812e-14
3883,0.575,0.782222222222222,0.231806039053794,1.70126985535006,-1.65978342181461e-14,0.575,0.782222222222222,0.192299795337319,2.87044292369529,-3.39173134022985e-14
6012,0.362068965517241,0.842105263157895,0.316122417473004,2.00229985101404,1.93178806284777e-14,0.362068965517241,0.842105263157895,0.25129740361909,3.18821578752593,2.44249065417534e-14
6014,0.756521739130435,0.810924369747899,0.109937613891089,1.70126985535006,-3.63042929052426e-14,0.756521739130435,0.810924369747899,0.144539492064976,3.20017537681442,-3.75255382323303e-14
6018,0.597014925373134,0.835341365461847,0.162969615953468,1.70126985535006,9.2148511043888e-15,0.597014925373134,0.835341365461847,0.197869590694594,3.24162948002,1.99840144432528e-15
6024,0.580645161290323,0.835341365461847,0.174163397746339,1.70126985535006,-7.54951656745106e-15,0.580645161290323,0.835341365461847,0.259888461424699,3.46079764792812,-2.4980018054066e-14
6032,0.652892561983471,0.782608695652174,0.107726917198558,1.70126985535006,1.01030295240889e-14,0.652892561983471,0.782608695652174,0.112957205012487,3.08700012079599,1.57651669496772e-14
6069,0.5,0.794354838709677,0.541025781179995,1.70126985535006,-3.21964677141295e-15,0.5,0.794354838709677,0.31189813577728,2.77771673860963,-1.48769885299771e-14
6071,0.756521739130435,0.8,0.0455631146584645,1.70126985535006,-3.38618022510673e-14,0.756521739130435,0.8,0.0488160558203251,3.20017537681442,-3.48610029732299e-14
6074,0.580645161290323,0.835341365461847,0.172427418099716,1.70126985535006,0,0.580645161290323,0.835341365461847,0.250103815367238,3.46079764792812,2.36477504245158e-14
6078,0.652892561983471,0.793522267206478,0.119573803597455,1.70126985535006,-1.23234755733392e-14,0.652892561983471,0.793522267206478,0.125984713862111,3.08700012079599,-1.17683640610267e-14
7004,0.648351648351648,0.73972602739726,0.0786782302162351,1.70126985535006,3.95239396766556e-14,0.648351648351648,0.73972602739726,0.0751473870949781,3.00643751622328,3.41948691584548e-14
7005,0.648351648351648,0.74496644295302,0.0793561139434605,1.70126985535006,-5.21804821573824e-14,0.648351648351648,0.74496644295302,0.0753747643313085,3.00643751622328,-5.28466159721575e-14
7008,0.618421052631579,0.8,0.156349190798253,1.70126985535006,-6.77236045021345e-15,0.618421052631579,0.8,0.175661721763988,3.30410259163166,-2.1094237467878e-15
7010,0.58974358974359,0.795454545454545,0.215575132815896,1.70126985535006,3.574918139293e-14,0.58974358974359,0.795454545454545,0.286381874818297,3.32316956606237,2.98649993624167e-14
7015,0.677777777777778,0.784722222222222,0.10472538690118,1.70126985535006,-2.38697950294409e-14,0.677777777777778,0.784722222222222,0.106668084619139,3.09384176691213,-3.05311331771918e-14
7019,0.659574468085106,0.814814814814815,0.133670246150195,1.70126985535006,-4.71844785465692e-14,0.659574468085106,0.814814814814815,0.134030969071545,3.17411798125427,-5.48450174164827e-14
7020,0.775,0.817518248175182,0.0804852521796435,1.70126985535006,1.52100554373646e-14,0.775,0.817518248175182,0.0627712158477791,2.95674454528269,1.77635683940025e-14
7023,0.775,0.838235294117647,0.0711066828495116,1.70126985535006,-2.06501482580279e-14,0.775,0.838235294117647,0.058765351602239,2.95674454528269,-2.35367281220533e-14
7024,0.677777777777778,0.784722222222222,0.144448722176289,1.70126985535006,-1.87627691161651e-14,0.677777777777778,0.784722222222222,0.162543073796335,3.09384176691213,-2.54241072639161e-14
7027,0.7,0.858208955223881,0.136226376927399,1.70126985535006,-2.91988655476416e-14,0.7,0.858208955223881,0.11405637408742,2.96094619573383,-2.55351295663786e-14
7028,0.795180722891566,0.838235294117647,0.0370722898712772,1.70126985535006,-2.72004641033163e-14,0.795180722891566,0.838235294117647,0.0320992431274196,2.95321184866037,-2.09832151654155e-14
7109,0.58974358974359,0.816793893129771,0.210391261169268,1.70126985535006,1.23234755733392e-14,0.58974358974359,0.816793893129771,0.267957620596706,3.32316956606237,1.99840144432528e-14
7111,0.626373626373626,0.771428571428571,0.120465524320092,1.70126985535006,1.58761892521397e-14,0.626373626373626,0.771428571428571,0.111105821365975,3.01530385805643,1.38777878078145e-14
7901,0.64,0.788732394366197,0.142820663603567,1.70126985535006,-1.37667655053519e-14,0.64,0.788732394366197,0.126151190515046,2.94477868112351,-7.7715611723761e-15
7902,0.666666666666667,0.808510638297872,0.141843971631205,1.70126985535006,-5.88418203051333e-15,0.666666666666667,0.808510638297872,0.141672399051969,3.10138042598714,-2.88657986402541e-15
11003,0.533980582524272,0.831818181818182,0.196997736056222,1.70126985535006,6.32827124036339e-15,0.533980582524272,0.831818181818182,0.179165494387778,2.89956517454225,-1.88737914186277e-15
11033,0.574468085106383,0.807174887892377,0.175997131272255,1.70126985535006,8.32667268468867e-15,0.574468085106383,0.807174887892377,0.164812168618968,2.98193935353466,1.34336985979644e-14
11045,0.553398058252427,0.803571428571429,0.171958795879815,1.70126985535006,-3.93018950717305e-14,0.553398058252427,0.803571428571429,0.165830235128158,3.01106269472973,-4.54081217071689e-14
11074,0.632183908045977,0.827272727272727,0.145325926039376,1.70126985535006,-4.9960036108132e-15,0.632183908045977,0.827272727272727,0.138956595940333,3.01196494938269,-2.03170813506404e-14
11081,0.602272727272727,0.804444444444444,0.187338056431344,1.70126985535006,-2.88657986402541e-15,0.602272727272727,0.804444444444444,0.197425763380231,3.09852836003556,1.77635683940025e-15
11085,0.604395604395604,0.806306306306306,0.134758913230651,1.70126985535006,-1.67643676718399e-14,0.604395604395604,0.806306306306306,0.134760780698178,3.06934737498008,-8.77076189453874e-15
11126,0.6625,0.8125,0.130003525379449,1.70126985535006,1.18793863634892e-14,0.6625,0.8125,0.128773159148619,3.01772876696043,1.4432899320127e-14
11208,0.686440677966102,0.823255813953488,0.112375310276246,1.70126985535006,-1.37667655053519e-14,0.686440677966102,0.823255813953488,0.117870762067908,3.16302215571572,-1.82076576038526e-14
11222,0.523809523809524,0.803571428571429,0.20138837818653,1.70126985535006,-8.88178419700125e-15,0.523809523809524,0.803571428571429,0.172278352484357,2.83851327438037,-1.0769163338864e-14
11223,0.533898305084746,0.831050228310502,0.202168643546955,1.70126985535006,6.66133814775094e-16,0.533898305084746,0.831050228310502,0.193597345565785,2.9903684580378,-1.80966353013901e-14
11234,0.553398058252427,0.802690582959641,0.183070741533989,1.70126985535006,-5.10702591327572e-15,0.553398058252427,0.802690582959641,0.175035206588513,3.01106269472973,-8.43769498715119e-15
11244,0.645161290322581,0.807174887892377,0.106692203025034,1.70126985535006,-1.94289029309402e-14,0.645161290322581,0.807174887892377,0.104261859657047,3.03486899636113,-1.98729921407903e-14
11255,0.663157894736842,0.807174887892377,0.10781392774234,1.70126985535006,9.65894031423886e-15,0.663157894736842,0.807174887892377,0.101889507726071,3.02832719846757,-3.21964677141295e-15
11402,0.674698795180723,0.830917874396135,0.113939713353482,1.70126985535006,-4.32986979603811e-15,0.674698795180723,0.830917874396135,0.113379058292527,3.06398350051314,1.77635683940025e-15
11413,0.674698795180723,0.845454545454545,0.112449247774145,1.70126985535006,9.99200722162641e-15,0.674698795180723,0.845454545454545,0.113812444484568,3.06398350051314,2.62012633811537e-14
11608,0.686440677966102,0.831775700934579,0.129696951643415,1.70126985535006,-1.11022302462516e-14,0.686440677966102,0.831775700934579,0.132215936514285,3.16302215571572,-1.19904086659517e-14
14005,0.732673267326733,0.862944162436548,0.0956658824650275,1.70126985535006,-8.88178419700125e-15,0.732673267326733,0.862944162436548,0.0954036495005042,3.10591874028637,-6.10622663543836e-15
14006,0.732673267326733,0.862944162436548,0.0956658824650275,1.70126985535006,-3.50830475781549e-14,0.732673267326733,0.862944162436548,0.0954036495005042,3.10591874028637,-2.07611705604904e-14
14014,0.643564356435644,0.848341232227488,0.156109222828612,1.70126985535006,1.43218770176645e-14,0.643564356435644,0.848341232227488,0.161325699057891,3.16581786112409,1.18793863634892e-14
14016,0.63265306122449,0.869158878504673,0.155748202943202,1.70126985535006,3.88578058618805e-15,0.63265306122449,0.869158878504673,0.157640856994128,3.09009338259522,-1.0547118733939e-14
14018,0.48936170212766,0.84331797235023,0.276797867829134,1.87736111440574,-1.17128529097954e-14,0.48936170212766,0.84331797235023,0.221729938517805,3.05842602445701,-5.38458166943201e-15
14021,0.635135135135135,0.862385321100917,0.153846669824619,1.70126985535006,-1.22124532708767e-14,0.635135135135135,0.862385321100917,0.218450638783432,3.53828041898329,-2.56461518688411e-14
14059,0.377358490566038,0.831325301204819,0.324739837062123,2.00229985101404,5.05151476204446e-15,0.377358490566038,0.831325301204819,0.304686703392764,3.23129964541505,1.14908083048704e-14
14071,0.752577319587629,0.855813953488372,0.096758933907552,1.70126985535006,2.05391259555654e-14,0.752577319587629,0.855813953488372,0.101847247424489,3.21792240410163,3.25295346215171e-14
14080,0.626262626262626,0.86,0.175420764837559,1.70126985535006,-2.74225087082414e-14,0.626262626262626,0.86,0.206073995339266,3.31375476711065,-3.1863400806742e-14
14082,0.524271844660194,0.851162790697674,0.253397035364982,1.70126985535006,7.99360577730113e-15,0.524271844660194,0.851162790697674,0.213056312358652,2.88180296066885,-5.55111512312578e-16
14083,0.752577319587629,0.869158878504673,0.0868441516837602,1.70126985535006,1.73194791841524e-14,0.752577319587629,0.869158878504673,0.0956589885144919,3.21792240410163,2.14273043752655e-14
14089,0.5,0.834008097165992,0.219957215007754,1.70126985535006,-4.55191440096314e-15,0.5,0.834008097165992,0.249478607192232,3.20308730647245,2.06501482580279e-14
14098,0.719101123595506,0.863849765258216,0.159095321675732,1.70126985535006,1.33226762955019e-14,0.719101123595506,0.863849765258216,0.169730880049785,3.26920151037029,1.50990331349021e-14
14106,0.5625,0.815261044176707,0.188287227106365,1.70126985535006,2.33146835171283e-15,0.5625,0.815261044176707,0.173574119213541,2.98751730437537,-1.04360964314765e-14
14108,0.70873786407767,0.865470852017937,0.107731753569484,1.70126985535006,4.9960036108132e-15,0.70873786407767,0.865470852017937,0.123171421443444,3.28789126595403,6.66133814775094e-15
14140,0.377358490566038,0.854251012145749,0.327796134618039,1.87736111440574,0,0.377358490566038,0.854251012145749,0.309327054187476,3.29367186554238,6.66133814775094e-15
14153,0.719101123595506,0.867298578199052,0.0975937399794058,1.70126985535006,8.21565038222616e-15,0.719101123595506,0.867298578199052,0.112875230701215,3.26920151037029,-7.54951656745106e-15
14155,0.635135135135135,0.862385321100917,0.153846669824619,1.70126985535006,-1.94289029309402e-14,0.635135135135135,0.862385321100917,0.218450638783432,3.53828041898329,-3.2085445411667e-14
14156,0.638095238095238,0.862222222222222,0.147596263847935,1.70126985535006,-2.22044604925031e-15,0.638095238095238,0.862222222222222,0.138045250912434,2.9903684580378,1.68753899743024e-14
14160,0.65,0.855,0.150544032792579,1.70126985535006,-1.38777878078145e-14,0.65,0.855,0.135190037895424,2.95808584852109,-1.16573417585641e-14
14175,0.575,0.877551020408163,0.234529382191236,1.70126985535006,2.66453525910038e-15,0.575,0.877551020408163,0.231642650796816,3.04854537962576,-4.44089209850063e-16
14182,0.65,0.86,0.154215838470447,1.70126985535006,-2.27595720048157e-14,0.65,0.86,0.138487355892873,2.95808584852109,-8.43769498715119e-15
14186,0.689320388349515,0.851162790697674,0.126562617088676,1.70126985535006,3.21964677141295e-14,0.689320388349515,0.851162790697674,0.129608021769158,3.16451147320107,2.4980018054066e-14
14188,0.505263157894737,0.867298578199052,0.238414288336021,1.70126985535006,2.72004641033163e-14,0.505263157894737,0.867298578199052,0.22451032094389,2.97811962315129,2.26485497023532e-14
14189,0.717171717171717,0.862385321100917,0.0964778301304515,1.70126985535006,-4.18554080283684e-14,0.717171717171717,0.862385321100917,0.1215299541313,3.41028222109131,-4.9960036108132e-14
14190,0.627659574468085,0.853211009174312,0.17336374676828,1.70126985535006,3.75255382323303e-14,0.627659574468085,0.853211009174312,0.234359805851039,3.46291684446756,3.90798504668055e-14
14193,0.732673267326733,0.855813953488372,0.0971775832758127,1.70126985535006,2.24265050974282e-14,0.732673267326733,0.855813953488372,0.107684874895753,3.25870112139565,1.58761892521397e-14
14198,0.575,0.875647668393782,0.249682484074922,1.70126985535006,5.06261699229071e-14,0.575,0.875647668393782,0.248352386871338,3.04854537962576,3.75255382323303e-14
14419,0.505263157894737,0.867298578199052,0.238414288336021,1.70126985535006,1.26565424807268e-14,0.505263157894737,0.867298578199052,0.22451032094389,2.97811962315129,5.21804821573824e-15
14420,0.6,0.867298578199052,0.17602642371564,1.70126985535006,1.33226762955019e-14,0.6,0.867298578199052,0.154334978593487,2.85873765660016,1.73194791841524e-14
14422,0.638095238095238,0.862222222222222,0.148906745078761,1.70126985535006,-8.54871728961371e-15,0.638095238095238,0.862222222222222,0.138940973112741,2.9903684580378,-1.50990331349021e-14
14434,0.48936170212766,0.853211009174312,0.284534336228292,1.87736111440574,1.42663658664333e-14,0.48936170212766,0.853211009174312,0.227927264660322,3.0541276808317,-1.52655665885959e-14
14435,0.584905660377358,0.862944162436548,0.207116958042527,1.70126985535006,2.26485497023532e-14,0.584905660377358,0.862944162436548,0.193063570600034,3.00831622635664,3.44169137633799e-14
14907,0.5,0.830645161290323,0.220678657341123,1.70126985535006,-1.63202784619898e-14,0.5,0.830645161290323,0.247627573644408,3.20308730647245,-1.17683640610267e-14
17004,0.467391304347826,0.817733990147783,0.232762642159436,2.00229985101404,-1.38777878078145e-14,0.467391304347826,0.817733990147783,0.258986535805552,3.47090027842144,1.66533453693773e-15
17009,0.654867256637168,0.792746113989637,0.1172348287523,1.70126985535006,-1.65423230669148e-14,0.654867256637168,0.792746113989637,0.129517611447848,3.09949648146188,-2.33146835171283e-14
17011,0.535714285714286,0.839805825242718,0.200256007892088,1.70126985535006,1.32116539930394e-14,0.535714285714286,0.839805825242718,0.192632246439118,2.9943464859905,5.99520433297585e-15
17012,0.486486486486487,0.840579710144927,0.233184045506302,1.87736111440574,-8.88178419700125e-15,0.486486486486487,0.840579710144927,0.244694104032648,3.29452500993021,-2.52575738102223e-14
17013,0.5,0.841121495327103,0.25410885870773,1.70126985535006,1.44884104713583e-14,0.5,0.841121495327103,0.254176358670936,3.07227441255704,-1.79301018476963e-14
17017,0.6,0.795121951219512,0.132752094538235,1.70126985535006,-2.32036612146658e-14,0.6,0.795121951219512,0.143883167812537,3.11512214121791,-4.29656310529936e-14
