"site","species","year","count"
"d228_rp","American Redstart",1987,11
"d228_rp","Scarlet Tanager",1987,1.5
"d228_rp","Rose-br. Grosbeak",1987,2.5
"d228_rp","Yellow-b.Sapsucker",1988,1
"d228_rp","Hairy Woodpecker",1988,1.5
"d228_rp","Downy Woodpecker",1988,1.5
"d228_rp","Least Flycatcher",1988,6
"d228_rp","Blue Jay",1988,0.5
"d228_rp","Brown Creeper",1988,0.5
"d228_rp","White-br. Nuthatch",1988,1
"d228_rp","Winter Wren",1988,1
"d228_rp","Hermit Thrush",1988,4
"d228_rp","Veery",1988,1.5
"d228_rp","Swainson's Thrush",1988,2
"d228_rp","Red-eyed Vireo",1988,22
"d228_rp","Bk.-thr. Green Warbler",1988,17
"d228_rp","Bk.-thr. Blue Warbler",1988,9
"d228_rp","Yellow-r. Warbler",1988,2.5
"d228_rp","Ovenbird",1988,21.5
"d228_rp","American Redstart",1988,13.5
"d228_rp","Scarlet Tanager",1988,2
"d228_rp","Rose-br. Grosbeak",1988,2.5
"d228_rp","Dark-eyed Junco",1988,2
"d228_rp","Yellow-b.Sapsucker",1989,1.5
"d228_rp","Hairy Woodpecker",1989,1
"d228_rp","Downy Woodpecker",1989,2
"d228_rp","Black-c. Chickadee",1989,2
"d228_rp","White-br. Nuthatch",1989,2
"d228_rp","Winter Wren",1989,1
"d228_rp","Wood Thrush",1989,1
"d228_rp","Hermit Thrush",1989,4
"d228_rp","Veery",1989,0.5
"d228_rp","Swainson's Thrush",1989,2
"d228_rp","Red-eyed Vireo",1989,22.5
"d228_rp","Bk.-thr. Green Warbler",1989,15.5
"d228_rp","Bk.-thr. Blue Warbler",1989,15
"d228_rp","Yellow-r. Warbler",1989,2
"d228_rp","Blackburnian Warbler",1989,2
"d228_rp","Ovenbird",1989,16
"d228_rp","American Redstart",1989,5.5
"d228_rp","Scarlet Tanager",1989,2.5
"d228_rp","Rose-br. Grosbeak",1989,3
"d228_rp","Ruby-thr. Hummingbird",1990,1
"d228_rp","Yellow-b.Sapsucker",1990,3
"d228_rp","Hairy Woodpecker",1990,1
"d228_rp","Black-c. Chickadee",1990,2
"d228_rp","Brown Creeper",1990,2.5
"d228_rp","White-br. Nuthatch",1990,3
"d228_rp","Winter Wren",1990,2
"d228_rp","Wood Thrush",1990,1
"d228_rp","Hermit Thrush",1990,5
"d228_rp","Veery",1990,2
"d228_rp","Swainson's Thrush",1990,3.5
"d228_rp","Red-eyed Vireo",1990,24
"d228_rp","Bk.-thr. Green Warbler",1990,17.5
"d228_rp","Bk.-thr. Blue Warbler",1990,16
"d228_rp","Yellow-r. Warbler",1990,2
"d228_rp","Blackburnian Warbler",1990,1
"d228_rp","Ovenbird",1990,20
"d228_rp","American Redstart",1990,18.5
"d228_rp","Scarlet Tanager",1990,1.5
"d228_rp","Rose-br. Grosbeak",1990,4.5
"d228_rp","Dark-eyed Junco",1990,2
"d228_rp","Ruby-thr. Hummingbird",1991,2
"d228_rp","Yellow-b.Sapsucker",1991,2
"d228_rp","Hairy Woodpecker",1991,2
"d228_rp","Downy Woodpecker",1991,1.5
"d228_rp","Least Flycatcher",1991,1.5
"d228_rp","Wood Pewee",1991,1
"d228_rp","Black-c. Chickadee",1991,1
"d228_rp","Brown Creeper",1991,2
"d228_rp","White-br. Nuthatch",1991,1.5
"d228_rp","Winter Wren",1991,3
"d228_rp","Hermit Thrush",1991,2
"d228_rp","Veery",1991,2.5
"d228_rp","Swainson's Thrush",1991,2.5
"d228_rp","Solitary Vireo",1991,2.5
"d228_rp","Red-eyed Vireo",1991,25.5
"d228_rp","Bk.-thr. Green Warbler",1991,13.5
"d228_rp","Bk.-thr. Blue Warbler",1991,13.5
"d228_rp","Yellow-r. Warbler",1991,2
"d228_rp","Blackburnian Warbler",1991,2.5
"d228_rp","Ovenbird",1991,17.5
"d228_rp","American Redstart",1991,14
"d228_rp","Scarlet Tanager",1991,2.5
"d228_rp","Rose-br. Grosbeak",1991,2
"d228_rp","Yellow-b.Sapsucker",1992,3
"d228_rp","Hairy Woodpecker",1992,2
"d228_rp","Downy Woodpecker",1992,2
"d228_rp","Least Flycatcher",1992,1
"d228_rp","Wood Pewee",1992,1
"d228_rp","Black-c. Chickadee",1992,3
"d228_rp","Brown Creeper",1992,0.5
"d228_rp","White-br. Nuthatch",1992,2
"d228_rp","Winter Wren",1992,1
"d228_rp","Hermit Thrush",1992,5
"d228_rp","Veery",1992,6
"d228_rp","Swainson's Thrush",1992,3.5
"d228_rp","Solitary Vireo",1992,2
"d228_rp","Red-eyed Vireo",1992,15
"d228_rp","Bk.-thr. Green Warbler",1992,18
"d228_rp","Bk.-thr. Blue Warbler",1992,15
"d228_rp","Yellow-r. Warbler",1992,3
"d228_rp","Blackburnian Warbler",1992,3
"d228_rp","Ovenbird",1992,15.5
"d228_rp","American Redstart",1992,19
"d228_rp","Scarlet Tanager",1992,4.5
"d228_rp","Rose-br. Grosbeak",1992,4
"d228_rp","Yellow-b.Sapsucker",1993,1
"d228_rp","Hairy Woodpecker",1993,1
"d228_rp","Wood Pewee",1993,1
"d228_rp","Black-c. Chickadee",1993,2
"d228_rp","White-br. Nuthatch",1993,2
"d228_rp","Hermit Thrush",1993,3
"d228_rp","Veery",1993,3.5
"d228_rp","Swainson's Thrush",1993,2.5
"d228_rp","Solitary Vireo",1993,2
"d228_rp","Red-eyed Vireo",1993,16.5
"d228_rp","Bk.-thr. Green Warbler",1993,17.5
"d228_rp","Bk.-thr. Blue Warbler",1993,11
"d228_rp","Ovenbird",1993,13.5
"d228_rp","American Redstart",1993,13
"d228_rp","Scarlet Tanager",1993,3.5
"d228_rp","Rose-br. Grosbeak",1993,0.5
"d228_rp","Yellow-b.Sapsucker",1994,2.5
"d228_rp","Hairy Woodpecker",1994,1
"d228_rp","Downy Woodpecker",1994,2.5
"d228_rp","Wood Pewee",1994,1
"d228_rp","Black-c. Chickadee",1994,2
"d228_rp","Brown Creeper",1994,1.5
"d228_rp","White-br. Nuthatch",1994,1
"d228_rp","Winter Wren",1994,1
"d228_rp","Hermit Thrush",1994,3.5
"d228_rp","Veery",1994,4
"d228_rp","Solitary Vireo",1994,1
"d228_rp","Red-eyed Vireo",1994,18.5
"d228_rp","Bk.-thr. Green Warbler",1994,13.5
"d228_rp","Bk.-thr. Blue Warbler",1994,7
"d228_rp","Ovenbird",1994,9
"d228_rp","American Redstart",1994,7.5
"d228_rp","Scarlet Tanager",1994,3.5
"d228_rp","Rose-br. Grosbeak",1994,2
"d228_rp","Dark-eyed Junco",1994,2
"d228_rp","Ruffed Grouse",1995,2
"d228_rp","Yellow-b.Sapsucker",1995,2
"d228_rp","Hairy Woodpecker",1995,2
"d228_rp","Black-c. Chickadee",1995,2
"d228_rp","Hermit Thrush",1995,2
"d228_rp","Veery",1995,3
"d228_rp","Red-eyed Vireo",1995,18
"d228_rp","Bk.-thr. Green Warbler",1995,14
"d228_rp","Bk.-thr. Blue Warbler",1995,10
"d228_rp","Ovenbird",1995,11
"d228_rp","American Redstart",1995,2
"d228_rp","Scarlet Tanager",1995,2
"d228_rp","Rose-br. Grosbeak",1995,2
"d228_rp","Ruffed Grouse",1996,1
"d228_rp","Yellow-b.Sapsucker",1996,2
"d228_rp","Hairy Woodpecker",1996,2
"d228_rp","Blue Jay",1996,1
"d228_rp","Brown Creeper",1996,1
"d228_rp","White-br. Nuthatch",1996,3
"d228_rp","Winter Wren",1996,1.5
"d228_rp","Hermit Thrush",1996,5
"d228_rp","Veery",1996,3
"d228_rp","Swainson's Thrush",1996,0.5
"d228_rp","Red-eyed Vireo",1996,19
"d228_rp","Bk.-thr. Green Warbler",1996,16
"d228_rp","Bk.-thr. Blue Warbler",1996,5.5
"d228_rp","Yellow-r. Warbler",1996,2
"d228_rp","Blackburnian Warbler",1996,3.5
"d228_rp","Ovenbird",1996,12
"d228_rp","American Redstart",1996,10.5
"d228_rp","Scarlet Tanager",1996,2
"d228_rp","Rose-br. Grosbeak",1996,2
"d228_rp","Yellow-b.Sapsucker",1997,3
"d228_rp","Hairy Woodpecker",1997,1
"d228_rp","Downy Woodpecker",1997,1
"d228_rp","Black-c. Chickadee",1997,2
"d228_rp","White-br. Nuthatch",1997,1.5
"d228_rp","Hermit Thrush",1997,1
"d228_rp","Veery",1997,2.5
"d228_rp","Swainson's Thrush",1997,2
"d228_rp","Red-eyed Vireo",1997,22
"d228_rp","Bk.-thr. Green Warbler",1997,8.5
"d228_rp","Bk.-thr. Blue Warbler",1997,8.5
"d228_rp","Yellow-r. Warbler",1997,2.5
"d228_rp","Blackburnian Warbler",1997,4
"d228_rp","Ovenbird",1997,10.5
"d228_rp","American Redstart",1997,10.5
"d228_rp","Scarlet Tanager",1997,2
"d228_rp","Rose-br. Grosbeak",1997,4
"d228_rp","Yellow-b.Sapsucker",1998,2
"d228_rp","Black-c. Chickadee",1998,1
"d228_rp","Brown Creeper",1998,2
"d228_rp","Winter Wren",1998,4
"d228_rp","Hermit Thrush",1998,3
"d228_rp","Veery",1998,2
"d228_rp","Red-eyed Vireo",1998,17
"d228_rp","Bk.-thr. Green Warbler",1998,11
"d228_rp","Bk.-thr. Blue Warbler",1998,8.5
"d228_rp","Ovenbird",1998,9
"d228_rp","American Redstart",1998,10
"d228_rp","Scarlet Tanager",1998,2
"d228_rp","Yellow-b.Sapsucker",1999,1.5
"d228_rp","Hairy Woodpecker",1999,2.5
"d228_rp","Downy Woodpecker",1999,1
"d228_rp","Black-c. Chickadee",1999,3.5
"d228_rp","White-br. Nuthatch",1999,2
"d228_rp","Winter Wren",1999,1
"d228_rp","Hermit Thrush",1999,3
"d228_rp","Veery",1999,2.5
"d228_rp","Solitary Vireo",1999,3
"d228_rp","Red-eyed Vireo",1999,23.5
"d228_rp","Bk.-thr. Green Warbler",1999,12.5
"d228_rp","Bk.-thr. Blue Warbler",1999,11
"d228_rp","Ovenbird",1999,4
"d228_rp","American Redstart",1999,9.5
"d228_rp","Scarlet Tanager",1999,2
"d228_rp","Rose-br. Grosbeak",1999,2
"d228_rp","Yellow-b.Sapsucker",2000,3
"d228_rp","Hairy Woodpecker",2000,2
"d228_rp","Brown Creeper",2000,2
"d228_rp","White-br. Nuthatch",2000,2
"d228_rp","Winter Wren",2000,1
"d228_rp","Hermit Thrush",2000,3
"d228_rp","Solitary Vireo",2000,1.5
"d228_rp","Red-eyed Vireo",2000,28
"d228_rp","Bk.-thr. Green Warbler",2000,15.5
"d228_rp","Bk.-thr. Blue Warbler",2000,10.5
"d228_rp","Yellow-r. Warbler",2000,2
"d228_rp","Blackburnian Warbler",2000,2
"d228_rp","Ovenbird",2000,7.5
"d228_rp","American Redstart",2000,7.5
"d228_rp","Scarlet Tanager",2000,1
"d228_rp","Yellow-b.Sapsucker",2001,3
"d228_rp","Hairy Woodpecker",2001,2
"d228_rp","Brown Creeper",2001,2
"d228_rp","White-br. Nuthatch",2001,1
"d228_rp","Hermit Thrush",2001,4.5
"d228_rp","Swainson's Thrush",2001,4
"d228_rp","Solitary Vireo",2001,3.5
"d228_rp","Red-eyed Vireo",2001,29
"d228_rp","Bk.-thr. Green Warbler",2001,13.5
"d228_rp","Bk.-thr. Blue Warbler",2001,9
"d228_rp","Yellow-r. Warbler",2001,4
"d228_rp","Blackburnian Warbler",2001,4
"d228_rp","Ovenbird",2001,7
"d228_rp","American Redstart",2001,4
"d228_rp","Scarlet Tanager",2001,0.5
"d228_rp","Yellow-b.Sapsucker",2002,2
"d228_rp","Hairy Woodpecker",2002,1
"d228_rp","Brown Creeper",2002,2
"d228_rp","White-br. Nuthatch",2002,2
"d228_rp","Winter Wren",2002,1
"d228_rp","Hermit Thrush",2002,3
"d228_rp","Red-eyed Vireo",2002,19
"d228_rp","Bk.-thr. Green Warbler",2002,16
"d228_rp","Bk.-thr. Blue Warbler",2002,9
"d228_rp","Yellow-r. Warbler",2002,2
"d228_rp","Blackburnian Warbler",2002,3
"d228_rp","Ovenbird",2002,7.5
"d228_rp","American Redstart",2002,2
"d228_rp","Scarlet Tanager",2002,1
"d228_rp","Yellow-b.Sapsucker",2003,4
"d228_rp","Hairy Woodpecker",2003,3
"d228_rp","Downy Woodpecker",2003,2
"d228_rp","Black-c. Chickadee",2003,2
"d228_rp","White-br. Nuthatch",2003,2
"d228_rp","Hermit Thrush",2003,4.5
"d228_rp","Solitary Vireo",2003,3
"d228_rp","Red-eyed Vireo",2003,21
"d228_rp","Bk.-thr. Green Warbler",2003,13
"d228_rp","Bk.-thr. Blue Warbler",2003,7.5
"d228_rp","Yellow-r. Warbler",2003,2
"d228_rp","Blackburnian Warbler",2003,3
"d228_rp","Ovenbird",2003,8
"d228_rp","American Redstart",2003,7
"d228_rp","Scarlet Tanager",2003,5
"d228_rp","Rose-br. Grosbeak",2003,2
"d228_rp","Yellow-b.Sapsucker",2004,4
"d228_rp","Hairy Woodpecker",2004,2
"d228_rp","Downy Woodpecker",2004,2
"d228_rp","Black-c. Chickadee",2004,1
"d228_rp","Winter Wren",2004,3
"d228_rp","Hermit Thrush",2004,3
"d228_rp","Red-eyed Vireo",2004,21
"d228_rp","Bk.-thr. Green Warbler",2004,13.5
"d228_rp","Bk.-thr. Blue Warbler",2004,6
"d228_rp","Blackburnian Warbler",2004,2
"d228_rp","Ovenbird",2004,8
"d228_rp","American Redstart",2004,2
"d228_rp","Scarlet Tanager",2004,4
"d228_rp","Rose-br. Grosbeak",2004,4
"d228_rp","Yellow-b.Sapsucker",2005,5
"d228_rp","Hairy Woodpecker",2005,2.5
"d228_rp","Downy Woodpecker",2005,1
"d228_rp","Blue Jay",2005,1
"d228_rp","Black-c. Chickadee",2005,2
"d228_rp","Winter Wren",2005,2
"d228_rp","Hermit Thrush",2005,4.5
"d228_rp","Veery",2005,1
"d228_rp","Red-eyed Vireo",2005,24.5
"d228_rp","Bk.-thr. Green Warbler",2005,13
"d228_rp","Bk.-thr. Blue Warbler",2005,8
"d228_rp","Yellow-r. Warbler",2005,2
"d228_rp","Blackburnian Warbler",2005,4
"d228_rp","Ovenbird",2005,15.5
"d228_rp","American Redstart",2005,1
"d228_rp","Scarlet Tanager",2005,5.5
"d228_rp","Rose-br. Grosbeak",2005,3
"d228_rp","Ruffed Grouse",2006,1
"d228_rp","Ruby-thr. Hummingbird",2006,1
"d228_rp","Yellow-b.Sapsucker",2006,2
"d228_rp","Hairy Woodpecker",2006,3
"d228_rp","Downy Woodpecker",2006,2
"d228_rp","Black-c. Chickadee",2006,4
"d228_rp","Brown Creeper",2006,2
"d228_rp","White-br. Nuthatch",2006,2
"d228_rp","Winter Wren",2006,1.5
"d228_rp","Hermit Thrush",2006,6.5
"d228_rp","Solitary Vireo",2006,3
"d228_rp","Red-eyed Vireo",2006,22
"d228_rp","Bk.-thr. Green Warbler",2006,17.5
"d228_rp","Bk.-thr. Blue Warbler",2006,10
"d228_rp","Yellow-r. Warbler",2006,4.5
"d228_rp","Blackburnian Warbler",2006,2
"d228_rp","Ovenbird",2006,15
"d228_rp","American Redstart",2006,2
"d228_rp","Scarlet Tanager",2006,4
"d228_rp","Rose-br. Grosbeak",2006,2.5
"d228_rp","Ruffed Grouse",2007,1
"d228_rp","Ruby-thr. Hummingbird",2007,1
"d228_rp","Yellow-b.Sapsucker",2007,4
"d228_rp","Hairy Woodpecker",2007,4
"d228_rp","Blue Jay",2007,1
"d228_rp","Black-c. Chickadee",2007,3
"d228_rp","Brown Creeper",2007,1
"d228_rp","White-br. Nuthatch",2007,2
"d228_rp","Winter Wren",2007,1
"d228_rp","Hermit Thrush",2007,4.5
"d228_rp","Solitary Vireo",2007,2
"d228_rp","Red-eyed Vireo",2007,19
"d228_rp","Bk.-thr. Green Warbler",2007,16
"d228_rp","Bk.-thr. Blue Warbler",2007,10.5
"d228_rp","Yellow-r. Warbler",2007,2
"d228_rp","Blackburnian Warbler",2007,2
"d228_rp","Ovenbird",2007,20
"d228_rp","American Redstart",2007,2
"d228_rp","Scarlet Tanager",2007,1.5
"d228_rp","Rose-br. Grosbeak",2007,2.5
"d228_rp","Yellow-b.Sapsucker",2008,3.5
"d228_rp","Hairy Woodpecker",2008,2.5
"d228_rp","Winter Wren",2008,2.5
"d228_rp","Hermit Thrush",2008,4.5
"d228_rp","Swainson's Thrush",2008,2
"d228_rp","Solitary Vireo",2008,4
"d228_rp","Red-eyed Vireo",2008,19.5
"d228_rp","Bk.-thr. Green Warbler",2008,15.5
"d228_rp","Bk.-thr. Blue Warbler",2008,5
"d228_rp","Yellow-r. Warbler",2008,0.5
"d228_rp","Blackburnian Warbler",2008,2
"d228_rp","Ovenbird",2008,21
"d228_rp","American Redstart",2008,3
"d228_rp","Scarlet Tanager",2008,3
"d228_rp","Rose-br. Grosbeak",2008,3
"d228_rp","Yellow-b.Sapsucker",2009,3.5
"d228_rp","Hairy Woodpecker",2009,2.5
"d228_rp","Black-c. Chickadee",2009,0.5
"d228_rp","White-br. Nuthatch",2009,0.5
"d228_rp","Hermit Thrush",2009,6.5
"d228_rp","Swainson's Thrush",2009,2
"d228_rp","Solitary Vireo",2009,2.5
"d228_rp","Red-eyed Vireo",2009,27
"d228_rp","Blk. & Wh. Warbler",2009,2
"d228_rp","Bk.-thr. Green Warbler",2009,24.5
"d228_rp","Bk.-thr. Blue Warbler",2009,6.5
"d228_rp","Blackburnian Warbler",2009,2
"d228_rp","Ovenbird",2009,21.5
"d228_rp","American Redstart",2009,0.5
"d228_rp","Scarlet Tanager",2009,1.5
"d228_rp","Rose-br. Grosbeak",2009,2
"d228_rp","Ruby-thr. Hummingbird",2010,1
"d228_rp","Yellow-b.Sapsucker",2010,4.5
"d228_rp","Hairy Woodpecker",2010,2.5
"d228_rp","Downy Woodpecker",2010,3
"d228_rp","Brown Creeper",2010,4
"d228_rp","Winter Wren",2010,1
"d228_rp","Hermit Thrush",2010,5.5
"d228_rp","Swainson's Thrush",2010,3
"d228_rp","Red-eyed Vireo",2010,23.5
"d228_rp","Bk.-thr. Green Warbler",2010,20.5
"d228_rp","Bk.-thr. Blue Warbler",2010,7.5
"d228_rp","Yellow-r. Warbler",2010,2.5
"d228_rp","Blackburnian Warbler",2010,4
"d228_rp","Ovenbird",2010,17
"d228_rp","Scarlet Tanager",2010,4.5
"d228_rp","Rose-br. Grosbeak",2010,3.5
"d228_sm","Yellow-b.Sapsucker",1969,6
"d228_sm","Hairy Woodpecker",1969,2
"d228_sm","Downy Woodpecker",1969,6
"d228_sm","Least Flycatcher",1969,26
"d228_sm","Wood Pewee",1969,1
"d228_sm","Black-c. Chickadee",1969,4
"d228_sm","Brown Creeper",1969,2
"d228_sm","White-br. Nuthatch",1969,8
"d228_sm","Winter Wren",1969,1
"d228_sm","Wood Thrush",1969,7
"d228_sm","Hermit Thrush",1969,6
"d228_sm","Veery",1969,2
"d228_sm","Swainson's Thrush",1969,9
"d228_sm","Philadelphia Vireo",1969,4
"d228_sm","Red-eyed Vireo",1969,20
"d228_sm","Bk.-thr. Green Warbler",1969,8
"d228_sm","Bk.-thr. Blue Warbler",1969,4
"d228_sm","Blackburnian Warbler",1969,2
"d228_sm","Ovenbird",1969,6
"d228_sm","American Redstart",1969,12
"d228_sm","Scarlet Tanager",1969,4
"d228_sm","Rose-br. Grosbeak",1969,8
"d228_sm","Dark-eyed Junco",1969,8
"d228_sm","Purple Finch",1969,2
"d228_sm","Yellow-b.Sapsucker",1970,3
"d228_sm","Hairy Woodpecker",1970,1
"d228_sm","Downy Woodpecker",1970,3
"d228_sm","Least Flycatcher",1970,28
"d228_sm","Black-c. Chickadee",1970,1
"d228_sm","White-br. Nuthatch",1970,2
"d228_sm","Winter Wren",1970,0.5
"d228_sm","Robin",1970,0.5
"d228_sm","Wood Thrush",1970,6
"d228_sm","Hermit Thrush",1970,8
"d228_sm","Veery",1970,2
"d228_sm","Swainson's Thrush",1970,8
"d228_sm","Philadelphia Vireo",1970,7
"d228_sm","Red-eyed Vireo",1970,24
"d228_sm","Bk.-thr. Green Warbler",1970,9
"d228_sm","Bk.-thr. Blue Warbler",1970,8
"d228_sm","Blackburnian Warbler",1970,5.5
"d228_sm","Ovenbird",1970,6
"d228_sm","American Redstart",1970,26
"d228_sm","Scarlet Tanager",1970,6
"d228_sm","Rose-br. Grosbeak",1970,4
"d228_sm","Dark-eyed Junco",1970,4
"d228_sm","Yellow-b.Sapsucker",1971,4
"d228_sm","Hairy Woodpecker",1971,1
"d228_sm","Downy Woodpecker",1971,3
"d228_sm","Least Flycatcher",1971,43
"d228_sm","Wood Pewee",1971,1
"d228_sm","Black-c. Chickadee",1971,0.5
"d228_sm","Brown Creeper",1971,0.5
"d228_sm","White-br. Nuthatch",1971,2
"d228_sm","Winter Wren",1971,1.5
"d228_sm","Robin",1971,4.5
"d228_sm","Wood Thrush",1971,9
"d228_sm","Hermit Thrush",1971,7
"d228_sm","Veery",1971,5
"d228_sm","Swainson's Thrush",1971,11
"d228_sm","Philadelphia Vireo",1971,5
"d228_sm","Red-eyed Vireo",1971,29
"d228_sm","Bk.-thr. Green Warbler",1971,12
"d228_sm","Bk.-thr. Blue Warbler",1971,11
"d228_sm","Blackburnian Warbler",1971,4
"d228_sm","Ovenbird",1971,9
"d228_sm","American Redstart",1971,29
"d228_sm","Scarlet Tanager",1971,5
"d228_sm","Rose-br. Grosbeak",1971,6
"d228_sm","Dark-eyed Junco",1971,8
"d228_sm","Purple Finch",1971,1
"d228_sm","Yellow-b.Sapsucker",1972,4
"d228_sm","Hairy Woodpecker",1972,2
"d228_sm","Downy Woodpecker",1972,2
"d228_sm","Least Flycatcher",1972,49.5
"d228_sm","Black-c. Chickadee",1972,0.5
"d228_sm","White-br. Nuthatch",1972,2
"d228_sm","Winter Wren",1972,0.5
"d228_sm","Robin",1972,1.5
"d228_sm","Wood Thrush",1972,7
"d228_sm","Hermit Thrush",1972,7
"d228_sm","Veery",1972,2
"d228_sm","Swainson's Thrush",1972,11
"d228_sm","Philadelphia Vireo",1972,8
"d228_sm","Solitary Vireo",1972,0.5
"d228_sm","Red-eyed Vireo",1972,22
"d228_sm","Bk.-thr. Green Warbler",1972,7
"d228_sm","Bk.-thr. Blue Warbler",1972,9
"d228_sm","Yellow-r. Warbler",1972,1
"d228_sm","Blackburnian Warbler",1972,7
"d228_sm","Ovenbird",1972,9
"d228_sm","American Redstart",1972,29
"d228_sm","Scarlet Tanager",1972,8
"d228_sm","Rose-br. Grosbeak",1972,10
"d228_sm","Dark-eyed Junco",1972,8
"d228_sm","Purple Finch",1972,6
"d228_sm","Yellow-b.Sapsucker",1973,4
"d228_sm","Hairy Woodpecker",1973,2
"d228_sm","Downy Woodpecker",1973,2
"d228_sm","Least Flycatcher",1973,57
"d228_sm","Brown Creeper",1973,0.5
"d228_sm","White-br. Nuthatch",1973,1
"d228_sm","Winter Wren",1973,3
"d228_sm","Wood Thrush",1973,4
"d228_sm","Hermit Thrush",1973,4
"d228_sm","Veery",1973,1
"d228_sm","Swainson's Thrush",1973,9
"d228_sm","Philadelphia Vireo",1973,4
"d228_sm","Solitary Vireo",1973,1
"d228_sm","Red-eyed Vireo",1973,26
"d228_sm","Bk.-thr. Green Warbler",1973,6
"d228_sm","Bk.-thr. Blue Warbler",1973,11
"d228_sm","Blackburnian Warbler",1973,4
"d228_sm","Ovenbird",1973,11
"d228_sm","American Redstart",1973,26
"d228_sm","Scarlet Tanager",1973,7
"d228_sm","Rose-br. Grosbeak",1973,4.5
"d228_sm","Dark-eyed Junco",1973,2
"d228_sm","Purple Finch",1973,2
"d228_sm","Ruby-thr. Hummingbird",1974,3
"d228_sm","Yellow-b.Sapsucker",1974,3
"d228_sm","Hairy Woodpecker",1974,1
"d228_sm","Downy Woodpecker",1974,2
"d228_sm","Least Flycatcher",1974,26
"d228_sm","Black-c. Chickadee",1974,1
"d228_sm","Brown Creeper",1974,1
"d228_sm","White-br. Nuthatch",1974,1
"d228_sm","Winter Wren",1974,6
"d228_sm","Wood Thrush",1974,5
"d228_sm","Hermit Thrush",1974,2
"d228_sm","Veery",1974,0.5
"d228_sm","Swainson's Thrush",1974,6.5
"d228_sm","Philadelphia Vireo",1974,4
"d228_sm","Solitary Vireo",1974,1
"d228_sm","Red-eyed Vireo",1974,23
"d228_sm","Bk.-thr. Green Warbler",1974,10
"d228_sm","Bk.-thr. Blue Warbler",1974,11
"d228_sm","Blackburnian Warbler",1974,6
"d228_sm","Ovenbird",1974,10
"d228_sm","American Redstart",1974,22
"d228_sm","Scarlet Tanager",1974,3
"d228_sm","Rose-br. Grosbeak",1974,8
"d228_sm","Dark-eyed Junco",1974,5
"d228_sm","Yellow-b.Sapsucker",1975,5
"d228_sm","Hairy Woodpecker",1975,2
"d228_sm","Downy Woodpecker",1975,3
"d228_sm","Least Flycatcher",1975,30
"d228_sm","Black-c. Chickadee",1975,1
"d228_sm","White-br. Nuthatch",1975,1.5
"d228_sm","Winter Wren",1975,2
"d228_sm","Wood Thrush",1975,6.5
"d228_sm","Hermit Thrush",1975,7.5
"d228_sm","Veery",1975,2.5
"d228_sm","Swainson's Thrush",1975,8
"d228_sm","Philadelphia Vireo",1975,3.5
"d228_sm","Red-eyed Vireo",1975,31
"d228_sm","Bk.-thr. Green Warbler",1975,8
"d228_sm","Bk.-thr. Blue Warbler",1975,12
"d228_sm","Blackburnian Warbler",1975,6
"d228_sm","Ovenbird",1975,18
"d228_sm","American Redstart",1975,39
"d228_sm","Scarlet Tanager",1975,1.5
"d228_sm","Rose-br. Grosbeak",1975,7.5
"d228_sm","Dark-eyed Junco",1975,5
"d228_sm","Yellow-b.Sapsucker",1976,5
"d228_sm","Hairy Woodpecker",1976,2
"d228_sm","Downy Woodpecker",1976,2.5
"d228_sm","Least Flycatcher",1976,28
"d228_sm","White-br. Nuthatch",1976,1.5
"d228_sm","Winter Wren",1976,5
"d228_sm","Wood Thrush",1976,5
"d228_sm","Hermit Thrush",1976,5
"d228_sm","Veery",1976,2.5
"d228_sm","Swainson's Thrush",1976,7
"d228_sm","Philadelphia Vireo",1976,3.5
"d228_sm","Solitary Vireo",1976,0.5
"d228_sm","Red-eyed Vireo",1976,30
"d228_sm","Bk.-thr. Green Warbler",1976,8
"d228_sm","Bk.-thr. Blue Warbler",1976,11
"d228_sm","Blackburnian Warbler",1976,2
"d228_sm","Ovenbird",1976,18.5
"d228_sm","American Redstart",1976,42
"d228_sm","Scarlet Tanager",1976,1.5
"d228_sm","Rose-br. Grosbeak",1976,7
"d228_sm","Dark-eyed Junco",1976,6
"d228_sm","Yellow-b.Sapsucker",1977,5
"d228_sm","Hairy Woodpecker",1977,3
"d228_sm","Downy Woodpecker",1977,3
"d228_sm","Least Flycatcher",1977,34
"d228_sm","Black-c. Chickadee",1977,2
"d228_sm","White-br. Nuthatch",1977,3
"d228_sm","Winter Wren",1977,1
"d228_sm","Wood Thrush",1977,9
"d228_sm","Hermit Thrush",1977,4
"d228_sm","Veery",1977,3
"d228_sm","Swainson's Thrush",1977,4
"d228_sm","Philadelphia Vireo",1977,2
"d228_sm","Solitary Vireo",1977,4
"d228_sm","Red-eyed Vireo",1977,23.5
"d228_sm","Bk.-thr. Green Warbler",1977,7
"d228_sm","Bk.-thr. Blue Warbler",1977,12
"d228_sm","Blackburnian Warbler",1977,3
"d228_sm","Ovenbird",1977,9
"d228_sm","American Redstart",1977,44
"d228_sm","Scarlet Tanager",1977,4
"d228_sm","Rose-br. Grosbeak",1977,5
"d228_sm","Dark-eyed Junco",1977,2
"d228_sm","Yellow-b.Sapsucker",1978,3
"d228_sm","Hairy Woodpecker",1978,2
"d228_sm","Downy Woodpecker",1978,3.5
"d228_sm","Least Flycatcher",1978,22
"d228_sm","White-br. Nuthatch",1978,2.5
"d228_sm","Wood Thrush",1978,7
"d228_sm","Hermit Thrush",1978,1.5
