"dataset","site","sp","occ"
213,"d213_e1q4-1","Gutierrezia sarothrae",0.5
213,"d213_e1q4-1","Haplopappus spinulosus",0.0263157894736842
213,"d213_e1q4-1","Hedeoma drummondii",0.0526315789473684
213,"d213_e1q4-1","Hedeoma hispida",0.0263157894736842
213,"d213_e1q4-1","Hedyotis nigricans",0.5
213,"d213_e1q4-1","Helianthus annuus",0.0263157894736842
213,"d213_e1q4-1","Hybanthus verticillatus",0.0263157894736842
213,"d213_e1q4-1","Hymenopappus corymbosus",0.210526315789474
213,"d213_e1q4-1","Hymenoxys scaposa",0.0263157894736842
213,"d213_e1q4-1","Lesquerella ovalifolia",0.421052631578947
213,"d213_e1q4-1","Leucelene ericoides",0.263157894736842
213,"d213_e1q4-1","Liatris punctata",0.342105263157895
213,"d213_e1q4-1","Linum rigidum",0.0263157894736842
213,"d213_e1q4-1","Lithospermum incisum",0.105263157894737
213,"d213_e1q4-1","Lomatium macrocarpum",0.0263157894736842
213,"d213_e1q4-1","Mentzelia decapetala",0.0789473684210526
213,"d213_e1q4-1","Oenothera macrocarpa",0.0526315789473684
213,"d213_e1q4-1","Paronychia jamesii",0.763157894736842
213,"d213_e1q4-1","Psoralea tenuiflora",0.0263157894736842
213,"d213_e1q4-1","Ratibida columnifera",0.0526315789473684
213,"d213_e1q4-1","Schizachyrium scoparium",0.368421052631579
213,"d213_e1q4-1","Schrankia uncinata",0.815789473684211
213,"d213_e1q4-1","Scutellaria resinosa",0.657894736842105
213,"d213_e1q4-1","Senecio plattensis",0.0789473684210526
213,"d213_e1q4-1","Solidago mollis",0.0263157894736842
213,"d213_e1q4-1","Sphaeralcea coccinea",0.0263157894736842
213,"d213_e1q4-1","Sporobolus asper",0.684210526315789
213,"d213_e1q4-1","Thelesperma megapotamicum",0.710526315789474
213,"d213_e1q4-1","Townsendia exscapa",0.0263157894736842
213,"d213_e1q4-1","Tragia ramosa",0.894736842105263
213,"d213_e1q4-1","Unknown",0.342105263157895
213,"d213_e1q4-2","Arenaria stricta",0.131578947368421
213,"d213_e1q4-2","Aster ericoides",0.157894736842105
213,"d213_e1q4-2","Aster fendleri",0.394736842105263
213,"d213_e1q4-2","Aster oblongifolius",0.0263157894736842
213,"d213_e1q4-2","Bouteloua curtipendula",0.894736842105263
213,"d213_e1q4-2","Bouteloua hirsuta",0.921052631578947
213,"d213_e1q4-2","Calylophus lavandulifolius",0.0263157894736842
213,"d213_e1q4-2","Dalea candida",0.0526315789473684
213,"d213_e1q4-2","Dalea purpurea",0.657894736842105
213,"d213_e1q4-2","Echinacea angustifolia",0.736842105263158
213,"d213_e1q4-2","Echinacea pallida",0.0526315789473684
213,"d213_e1q4-2","Erysimum asperum",0.0263157894736842
213,"d213_e1q4-2","Euphorbia dentata",0.0263157894736842
213,"d213_e1q4-2","Evolvulus nuttallianus",0.236842105263158
213,"d213_e1q4-2","Gutierrezia sarothrae",0.0263157894736842
213,"d213_e1q4-2","Hedeoma hispida",0.0263157894736842
213,"d213_e1q4-2","Hedyotis nigricans",0.736842105263158
213,"d213_e1q4-2","Helianthus annuus",0.0263157894736842
213,"d213_e1q4-2","Hymenopappus corymbosus",0.0789473684210526
213,"d213_e1q4-2","Hymenoxys scaposa",0.447368421052632
213,"d213_e1q4-2","Lesquerella ovalifolia",0.763157894736842
213,"d213_e1q4-2","Liatris punctata",0.736842105263158
213,"d213_e1q4-2","Oenothera macrocarpa",0.0263157894736842
213,"d213_e1q4-2","Opuntia humifusa",0.0263157894736842
213,"d213_e1q4-2","Paronychia jamesii",0.868421052631579
213,"d213_e1q4-2","Polygala alba",0.131578947368421
213,"d213_e1q4-2","Psoralea tenuiflora",0.0526315789473684
213,"d213_e1q4-2","Schizachyrium scoparium",1
213,"d213_e1q4-2","Schrankia uncinata",0.0263157894736842
213,"d213_e1q4-2","Scutellaria resinosa",0.763157894736842
213,"d213_e1q4-2","Senecio plattensis",0.0789473684210526
213,"d213_e1q4-2","Sporobolus asper",0.578947368421053
213,"d213_e1q4-2","Stenosiphon linifolius",0.0526315789473684
213,"d213_e1q4-2","Thelesperma megapotamicum",0.236842105263158
213,"d213_e1q4-2","Townsendia exscapa",0.0526315789473684
213,"d213_e1q4-2","Tragia ramosa",0.184210526315789
213,"d213_e1q4-2","Unknown",0.447368421052632
213,"d213_e1q4a-1","Ambrosia psilostachya",0.4
213,"d213_e1q4a-1","Andropogon gerardii",0.8
213,"d213_e1q4a-1","Arenaria stricta",0.6
213,"d213_e1q4a-1","Aster ericoides",0.4
213,"d213_e1q4a-1","Aster fendleri",0.2
213,"d213_e1q4a-1","Aster oblongifolius",0.8
213,"d213_e1q4a-1","Bouteloua curtipendula",1
213,"d213_e1q4a-1","Bouteloua gracilis",0.2
213,"d213_e1q4a-1","Bouteloua hirsuta",1
213,"d213_e1q4a-1","Bromus japonicus",0.2
213,"d213_e1q4a-1","Calylophus lavandulifolius",0.2
213,"d213_e1q4a-1","Calylophus serrulatus",0.6
213,"d213_e1q4a-1","Croton monanthogynus",0.2
213,"d213_e1q4a-1","Dalea purpurea",0.6
213,"d213_e1q4a-1","Echinacea angustifolia",0.8
213,"d213_e1q4a-1","Echinacea pallida",0.2
213,"d213_e1q4a-1","Evolvulus nuttallianus",0.2
213,"d213_e1q4a-1","Fragment",0.4
213,"d213_e1q4a-1","Gutierrezia sarothrae",0.8
213,"d213_e1q4a-1","Haplopappus spinulosus",0.2
213,"d213_e1q4a-1","Hedeoma drummondii",0.2
213,"d213_e1q4a-1","Hedyotis nigricans",1
213,"d213_e1q4a-1","Hybanthus verticillatus",0.6
213,"d213_e1q4a-1","Hymenopappus corymbosus",0.4
213,"d213_e1q4a-1","Hymenoxys scaposa",1
213,"d213_e1q4a-1","Lesquerella ovalifolia",1
213,"d213_e1q4a-1","Liatris punctata",0.8
213,"d213_e1q4a-1","Linum sulcatum",0.2
213,"d213_e1q4a-1","Lithospermum incisum",0.2
213,"d213_e1q4a-1","Mentzelia decapetala",0.4
213,"d213_e1q4a-1","Oenothera macrocarpa",0.2
213,"d213_e1q4a-1","Paronychia jamesii",1
213,"d213_e1q4a-1","Psoralea tenuiflora",0.6
213,"d213_e1q4a-1","Ratibida columnifera",0.2
213,"d213_e1q4a-1","Schizachyrium scoparium",1
213,"d213_e1q4a-1","Scutellaria resinosa",0.8
213,"d213_e1q4a-1","Senecio plattensis",0.4
213,"d213_e1q4a-1","Solidago glaberrima",0.4
213,"d213_e1q4a-1","Solidago rigida",0.2
213,"d213_e1q4a-1","Sorghastrum nutans",0.2
213,"d213_e1q4a-1","Sporobolus asper",0.8
213,"d213_e1q4a-1","Stenosiphon linifolius",0.2
213,"d213_e1q4a-1","Thelesperma megapotamicum",0.8
213,"d213_e1q4a-1","Townsendia exscapa",0.2
213,"d213_e1q4a-1","Tragia ramosa",0.6
213,"d213_e1q4a-1","Unknown",0.6
213,"d213_e1q4a-2","Ambrosia psilostachya",0.2
213,"d213_e1q4a-2","Andropogon gerardii",0.8
213,"d213_e1q4a-2","Arenaria stricta",0.6
213,"d213_e1q4a-2","Aster ericoides",0.6
213,"d213_e1q4a-2","Aster fendleri",1
213,"d213_e1q4a-2","Bouteloua curtipendula",1
213,"d213_e1q4a-2","Bouteloua gracilis",0.2
213,"d213_e1q4a-2","Bouteloua hirsuta",1
213,"d213_e1q4a-2","Calylophus serrulatus",0.4
213,"d213_e1q4a-2","Croton monanthogynus",0.2
213,"d213_e1q4a-2","Dalea candida",0.2
213,"d213_e1q4a-2","Dalea purpurea",0.8
213,"d213_e1q4a-2","Echinacea angustifolia",0.8
213,"d213_e1q4a-2","Echinacea pallida",0.2
213,"d213_e1q4a-2","Evolvulus nuttallianus",0.6
213,"d213_e1q4a-2","Fragment",0.2
213,"d213_e1q4a-2","Gaura coccinea",0.2
213,"d213_e1q4a-2","Gutierrezia sarothrae",0.4
213,"d213_e1q4a-2","Haplopappus spinulosus",0.4
213,"d213_e1q4a-2","Hedyotis nigricans",1
213,"d213_e1q4a-2","Hybanthus verticillatus",0.2
213,"d213_e1q4a-2","Hymenopappus corymbosus",0.4
213,"d213_e1q4a-2","Hymenoxys scaposa",0.6
213,"d213_e1q4a-2","Lesquerella ovalifolia",0.8
213,"d213_e1q4a-2","Leucelene ericoides",0.6
213,"d213_e1q4a-2","Liatris punctata",0.6
213,"d213_e1q4a-2","Linum rigidum",0.4
213,"d213_e1q4a-2","Lithospermum incisum",0.2
213,"d213_e1q4a-2","Megapterium fremontii",0.2
213,"d213_e1q4a-2","Mentzelia decapetala",0.2
213,"d213_e1q4a-2","Oenothera macrocarpa",0.2
213,"d213_e1q4a-2","Onosmodium molle",0.2
213,"d213_e1q4a-2","Oxytropis lambertii",0.2
213,"d213_e1q4a-2","Paronychia jamesii",1
213,"d213_e1q4a-2","Penstemon albidus",0.2
213,"d213_e1q4a-2","Polygala alba",0.2
213,"d213_e1q4a-2","Psoralea tenuiflora",0.6
213,"d213_e1q4a-2","Schizachyrium scoparium",1
213,"d213_e1q4a-2","Schrankia uncinata",1
213,"d213_e1q4a-2","Scutellaria resinosa",0.8
213,"d213_e1q4a-2","Senecio plattensis",0.6
213,"d213_e1q4a-2","Sorghastrum nutans",0.2
213,"d213_e1q4a-2","Stenosiphon linifolius",0.2
213,"d213_e1q4a-2","Thelesperma megapotamicum",1
213,"d213_e1q4a-2","Townsendia exscapa",0.6
213,"d213_e1q4a-2","Tragia ramosa",0.8
213,"d213_e1q4a-2","Unknown",1
213,"d213_e1q5-1","Agropyron smithii",0.179487179487179
213,"d213_e1q5-1","Ambrosia psilostachya",0.358974358974359
213,"d213_e1q5-1","Andropogon gerardii",0.974358974358974
213,"d213_e1q5-1","Aristida purpurea",0.102564102564103
213,"d213_e1q5-1","Aster oblongifolius",0.0256410256410256
213,"d213_e1q5-1","Bouteloua curtipendula",0.923076923076923
213,"d213_e1q5-1","Bouteloua gracilis",0.846153846153846
213,"d213_e1q5-1","Bouteloua hirsuta",0.282051282051282
213,"d213_e1q5-1","Buchloe dactyloides",0.102564102564103
213,"d213_e1q5-1","Cirsium ochrocentrum",0.0256410256410256
213,"d213_e1q5-1","Cirsium undulatum",0.384615384615385
213,"d213_e1q5-1","Dalea purpurea",0.358974358974359
213,"d213_e1q5-1","Echinacea angustifolia",0.41025641025641
213,"d213_e1q5-1","Echinacea pallida",0.102564102564103
213,"d213_e1q5-1","Erysimum asperum",0.0769230769230769
213,"d213_e1q5-1","Fragment",0.41025641025641
213,"d213_e1q5-1","Gaura coccinea",0.0256410256410256
213,"d213_e1q5-1","Hymenoxys scaposa",0.0512820512820513
213,"d213_e1q5-1","Leucelene ericoides",0.41025641025641
213,"d213_e1q5-1","Liatris punctata",0.102564102564103
213,"d213_e1q5-1","Lithospermum incisum",0.0256410256410256
213,"d213_e1q5-1","Paronychia jamesii",0.179487179487179
213,"d213_e1q5-1","Psoralea tenuiflora",0.692307692307692
213,"d213_e1q5-1","Schizachyrium scoparium",0.205128205128205
213,"d213_e1q5-1","Schrankia uncinata",0.538461538461538
213,"d213_e1q5-1","Solidago rigida",0.0256410256410256
213,"d213_e1q5-1","Sphaeralcea coccinea",0.205128205128205
213,"d213_e1q5-1","Sporobolus asper",0.846153846153846
213,"d213_e1q5-1","Thelesperma megapotamicum",0.333333333333333
213,"d213_e1q5-1","Unknown",0.230769230769231
213,"d213_e1q5-2","Agropyron smithii",0.0263157894736842
213,"d213_e1q5-2","Ambrosia psilostachya",0.368421052631579
213,"d213_e1q5-2","Andropogon gerardii",0.973684210526316
213,"d213_e1q5-2","Aster ericoides",0.0263157894736842
213,"d213_e1q5-2","Bouteloua curtipendula",0.921052631578947
213,"d213_e1q5-2","Bouteloua gracilis",0.631578947368421
213,"d213_e1q5-2","Buchloe dactyloides",0.526315789473684
213,"d213_e1q5-2","Cirsium undulatum",0.157894736842105
213,"d213_e1q5-2","Erysimum asperum",0.0263157894736842
213,"d213_e1q5-2","Fragment",0.0526315789473684
213,"d213_e1q5-2","Helianthus annuus",0.0526315789473684
213,"d213_e1q5-2","Lactuca ludoviciana",0.0526315789473684
213,"d213_e1q5-2","Leonurus cardiaca",0.0263157894736842
213,"d213_e1q5-2","Opuntia spp.",0.0263157894736842
213,"d213_e1q5-2","Psoralea tenuiflora",0.236842105263158
213,"d213_e1q5-2","Salsola iberica",0.0263157894736842
213,"d213_e1q5-2","Schedonnardus paniculatus",0.105263157894737
213,"d213_e1q5-2","Schizachyrium scoparium",0.157894736842105
213,"d213_e1q5-2","Sitanion hystrix",0.0263157894736842
213,"d213_e1q5-2","Sphaeralcea coccinea",0.0263157894736842
213,"d213_e1q5-2","Unknown",0.157894736842105
213,"d213_e1q5-3","Ambrosia psilostachya",0.358974358974359
213,"d213_e1q5-3","Andropogon gerardii",1
213,"d213_e1q5-3","Aster ericoides",0.333333333333333
213,"d213_e1q5-3","Bouteloua curtipendula",0.769230769230769
213,"d213_e1q5-3","Bouteloua gracilis",0.58974358974359
213,"d213_e1q5-3","Buchloe dactyloides",0.153846153846154
213,"d213_e1q5-3","Chenopodium album",0.0256410256410256
213,"d213_e1q5-3","Cirsium ochrocentrum",0.0512820512820513
213,"d213_e1q5-3","Cirsium undulatum",0.256410256410256
213,"d213_e1q5-3","Erysimum asperum",0.0256410256410256
213,"d213_e1q5-3","Escobaria vivipara",0.0256410256410256
213,"d213_e1q5-3","Helianthus maximiliani",0.0769230769230769
213,"d213_e1q5-3","Muhlenbergia cuspidata",0.0256410256410256
213,"d213_e1q5-3","Opuntia humifusa",0.0256410256410256
213,"d213_e1q5-3","Panicum capillare",0.0256410256410256
213,"d213_e1q5-3","Paronychia jamesii",0.0256410256410256
213,"d213_e1q5-3","Psoralea tenuiflora",0.615384615384615
213,"d213_e1q5-3","Ratibida columnifera",0.102564102564103
213,"d213_e1q5-3","Salsola iberica",0.0512820512820513
213,"d213_e1q5-3","Schedonnardus paniculatus",0.128205128205128
213,"d213_e1q5-3","Schizachyrium scoparium",0.153846153846154
213,"d213_e1q5-3","Scutellaria resinosa",0.0256410256410256
213,"d213_e1q5-3","Senecio plattensis",0.0256410256410256
213,"d213_e1q5-3","Sitanion hystrix",0.0256410256410256
213,"d213_e1q5-3","Tragopogon pratensis",0.0256410256410256
213,"d213_e1q5-3","Unknown",0.0769230769230769
213,"d213_e1q5-4","Ambrosia psilostachya",0.289473684210526
213,"d213_e1q5-4","Andropogon gerardii",0.973684210526316
213,"d213_e1q5-4","Aster ericoides",0.315789473684211
213,"d213_e1q5-4","Aster oblongifolius",0.0263157894736842
213,"d213_e1q5-4","Bouteloua curtipendula",0.815789473684211
213,"d213_e1q5-4","Bouteloua gracilis",0.368421052631579
213,"d213_e1q5-4","Buchloe dactyloides",0.105263157894737
213,"d213_e1q5-4","Calylophus lavandulifolius",0.0263157894736842
213,"d213_e1q5-4","Calylophus serrulatus",0.552631578947368
213,"d213_e1q5-4","Cirsium ochrocentrum",0.0526315789473684
213,"d213_e1q5-4","Cirsium undulatum",0.552631578947368
213,"d213_e1q5-4","Dalea purpurea",0.0263157894736842
213,"d213_e1q5-4","Erysimum asperum",0.0263157894736842
213,"d213_e1q5-4","Gaura coccinea",0.0526315789473684
213,"d213_e1q5-4","Helianthus annuus",0.0263157894736842
213,"d213_e1q5-4","Helianthus maximiliani",0.0263157894736842
213,"d213_e1q5-4","Leucelene ericoides",0.0263157894736842
213,"d213_e1q5-4","Paronychia jamesii",0.0263157894736842
213,"d213_e1q5-4","Psoralea tenuiflora",0.710526315789474
213,"d213_e1q5-4","Ratibida columnifera",0.0263157894736842
213,"d213_e1q5-4","Schizachyrium scoparium",0.131578947368421
213,"d213_e1q5-4","Scutellaria resinosa",0.0263157894736842
213,"d213_e1q5-4","Senecio plattensis",0.0526315789473684
213,"d213_e1q5-4","Thelesperma megapotamicum",0.157894736842105
213,"d213_e1q5-4","Unknown",0.105263157894737
213,"d213_e2q2-1","Ambrosia psilostachya",0.621621621621622
213,"d213_e2q2-1","Amorpha canescens",0.297297297297297
213,"d213_e2q2-1","Andropogon gerardii",0.864864864864865
213,"d213_e2q2-1","Anethum graveolens",0.027027027027027
213,"d213_e2q2-1","Bouteloua curtipendula",0.945945945945946
213,"d213_e2q2-1","Bouteloua gracilis",0.891891891891892
213,"d213_e2q2-1","Chenopodium album",0.027027027027027
213,"d213_e2q2-1","Chenopodium leptophyllum",0.027027027027027
213,"d213_e2q2-1","Cirsium undulatum",0.27027027027027
213,"d213_e2q2-1","Erigeron strigosus",0.027027027027027
213,"d213_e2q2-1","Euphorbia marginata",0.027027027027027
213,"d213_e2q2-1","Euphorbia spathulata",0.027027027027027
213,"d213_e2q2-1","Hedeoma hispida",0.0540540540540541
213,"d213_e2q2-1","Helianthus annuus",0.108108108108108
213,"d213_e2q2-1","Helianthus maximiliani",0.135135135135135
213,"d213_e2q2-1","Lepidium campestre",0.027027027027027
213,"d213_e2q2-1","Lesquerella ovalifolia",0.027027027027027
213,"d213_e2q2-1","Lithospermum incisum",0.027027027027027
213,"d213_e2q2-1","Panicum virgatum",0.594594594594595
213,"d213_e2q2-1","Psoralea tenuiflora",0.594594594594595
213,"d213_e2q2-1","Ratibida columnifera",0.0540540540540541
213,"d213_e2q2-1","Schizachyrium scoparium",0.189189189189189
213,"d213_e2q2-1","Senecio plattensis",0.027027027027027
213,"d213_e2q2-1","Sitanion hystrix",0.027027027027027
213,"d213_e2q2-1","Solidago mollis",0.0810810810810811
213,"d213_e2q2-1","Solidago rigida",0.027027027027027
213,"d213_e2q2-1","Sorghastrum nutans",0.027027027027027
213,"d213_e2q2-1","Sporobolus cryptandrus",0.243243243243243
213,"d213_e2q2-1","Tragopogon pratensis",0.027027027027027
213,"d213_e2q2-1","Unknown",0.351351351351351
213,"d213_e2q2-1","Verbena bracteata",0.027027027027027
213,"d213_e2q2-2","Ambrosia psilostachya",0.473684210526316
213,"d213_e2q2-2","Amorpha canescens",0.815789473684211
213,"d213_e2q2-2","Andropogon gerardii",0.973684210526316
213,"d213_e2q2-2","Anethum graveolens",0.0263157894736842
213,"d213_e2q2-2","Aristida longiseta",0.0263157894736842
213,"d213_e2q2-2","Aster fendleri",0.0263157894736842
213,"d213_e2q2-2","Bouteloua curtipendula",0.921052631578947
213,"d213_e2q2-2","Bouteloua gracilis",0.763157894736842
213,"d213_e2q2-2","Calylophus serrulatus",0.0526315789473684
213,"d213_e2q2-2","Cirsium undulatum",0.315789473684211
213,"d213_e2q2-2","Echinacea angustifolia",0.631578947368421
213,"d213_e2q2-2","Echinacea pallida",0.0526315789473684
213,"d213_e2q2-2","Erigeron strigosus",0.0526315789473684
213,"d213_e2q2-2","Erysimum asperum",0.0526315789473684
213,"d213_e2q2-2","Fragment",0.157894736842105
213,"d213_e2q2-2","Helianthus annuus",0.131578947368421
213,"d213_e2q2-2","Helianthus maximiliani",0.0263157894736842
213,"d213_e2q2-2","Mentzelia oligosperma",0.0263157894736842
213,"d213_e2q2-2","Panicum virgatum",0.815789473684211
213,"d213_e2q2-2","Paronychia jamesii",0.0526315789473684
213,"d213_e2q2-2","Psoralea tenuiflora",0.394736842105263
213,"d213_e2q2-2","Ratibida columnifera",0.0789473684210526
213,"d213_e2q2-2","Schizachyrium scoparium",1
213,"d213_e2q2-2","Senecio plattensis",0.0263157894736842
213,"d213_e2q2-2","Sitanion hystrix",0.0789473684210526
213,"d213_e2q2-2","Solidago glaberrima",0.0789473684210526
213,"d213_e2q2-2","Solidago mollis",0.0789473684210526
213,"d213_e2q2-2","Solidago rigida",0.0263157894736842
213,"d213_e2q2-2","Solidago spp.",0.0263157894736842
213,"d213_e2q2-2","Thelesperma megapotamicum",0.0263157894736842
213,"d213_e2q2-2","Tragia ramosa",0.210526315789474
213,"d213_e2q2-2","Tragopogon pratensis",0.0263157894736842
213,"d213_e2q2-2","Unknown",0.105263157894737
213,"d213_e2q2-2","Vicia americana",0.0263157894736842
213,"d213_e2q2-3","Ambrosia psilostachya",0.5
213,"d213_e2q2-3","Andropogon gerardii",0.789473684210526
213,"d213_e2q2-3","Arenaria stricta",0.0263157894736842
213,"d213_e2q2-3","Aristida longiseta",0.0789473684210526
213,"d213_e2q2-3","Aster ericoides",0.210526315789474
213,"d213_e2q2-3","Aster fendleri",0.0263157894736842
213,"d213_e2q2-3","Aster oblongifolius",0.0263157894736842
213,"d213_e2q2-3","Bouteloua curtipendula",0.947368421052632
213,"d213_e2q2-3","Bouteloua gracilis",0.894736842105263
213,"d213_e2q2-3","Bouteloua hirsuta",0.105263157894737
213,"d213_e2q2-3","Buchloe dactyloides",0.315789473684211
213,"d213_e2q2-3","Calylophus serrulatus",0.421052631578947
213,"d213_e2q2-3","Castilleja sessiliflora",0.0263157894736842
213,"d213_e2q2-3","Cirsium undulatum",0.394736842105263
213,"d213_e2q2-3","Croton texensis",0.0263157894736842
213,"d213_e2q2-3","Dalea candida",0.0526315789473684
213,"d213_e2q2-3","Dalea purpurea",0.184210526315789
213,"d213_e2q2-3","Echinacea angustifolia",0.263157894736842
213,"d213_e2q2-3","Erysimum asperum",0.0263157894736842
213,"d213_e2q2-3","Escobaria vivipara",0.0263157894736842
213,"d213_e2q2-3","Evolvulus nuttallianus",0.5
213,"d213_e2q2-3","Fragment",0.0263157894736842
213,"d213_e2q2-3","Gaura coccinea",0.236842105263158
213,"d213_e2q2-3","Gutierrezia sarothrae",0.157894736842105
213,"d213_e2q2-3","Hedyotis nigricans",0.0263157894736842
213,"d213_e2q2-3","Helianthus annuus",0.0263157894736842
213,"d213_e2q2-3","Hymenopappus corymbosus",0.0526315789473684
213,"d213_e2q2-3","Hymenoxys scaposa",0.0789473684210526
213,"d213_e2q2-3","Leucelene ericoides",0.421052631578947
213,"d213_e2q2-3","Liatris punctata",0.0263157894736842
213,"d213_e2q2-3","Lithospermum incisum",0.0263157894736842
213,"d213_e2q2-3","Mirabilis linearis",0.0263157894736842
213,"d213_e2q2-3","Opuntia macrorhiza",0.0263157894736842
213,"d213_e2q2-3","Paronychia jamesii",0.473684210526316
213,"d213_e2q2-3","Penstemon albidus",0.0789473684210526
213,"d213_e2q2-3","Polygala alba",0.131578947368421
213,"d213_e2q2-3","Psoralea cuspidata",0.0263157894736842
213,"d213_e2q2-3","Psoralea tenuiflora",0.578947368421053
213,"d213_e2q2-3","Schizachyrium scoparium",0.710526315789474
213,"d213_e2q2-3","Solidago glaberrima",0.473684210526316
213,"d213_e2q2-3","Solidago mollis",0.263157894736842
213,"d213_e2q2-3","Solidago rigida",0.0263157894736842
213,"d213_e2q2-3","Sporobolus asper",0.868421052631579
213,"d213_e2q2-3","Stenosiphon linifolius",0.0263157894736842
213,"d213_e2q2-3","Thelesperma megapotamicum",0.421052631578947
213,"d213_e2q2-3","Unknown",0.131578947368421
213,"d213_e2q2-3","Verbena bipinnatifida",0.0526315789473684
213,"d213_e2q2-4","Ambrosia psilostachya",0.4
213,"d213_e2q2-4","Amorpha canescens",0.2
213,"d213_e2q2-4","Andropogon gerardii",1
213,"d213_e2q2-4","Arenaria stricta",0.05
213,"d213_e2q2-4","Aster ericoides",0.025
213,"d213_e2q2-4","Bouteloua curtipendula",0.9
213,"d213_e2q2-4","Bouteloua gracilis",0.7
213,"d213_e2q2-4","Bouteloua hirsuta",0.125
213,"d213_e2q2-4","Calylophus lavandulifolius",0.025
213,"d213_e2q2-4","Calylophus serrulatus",0.375
213,"d213_e2q2-4","Cirsium undulatum",0.325
213,"d213_e2q2-4","Dalea purpurea",0.45
213,"d213_e2q2-4","Echinacea angustifolia",0.525
213,"d213_e2q2-4","Echinacea pallida",0.05
213,"d213_e2q2-4","Fragment",0.05
213,"d213_e2q2-4","Gaura coccinea",0.125
213,"d213_e2q2-4","Gutierrezia sarothrae",0.125
213,"d213_e2q2-4","Hedyotis nigricans",0.1
213,"d213_e2q2-4","Helianthus maximiliani",0.1
213,"d213_e2q2-4","Hymenoxys scaposa",0.325
213,"d213_e2q2-4","Lesquerella ovalifolia",0.075
213,"d213_e2q2-4","Leucelene ericoides",0.5
213,"d213_e2q2-4","Opuntia humifusa",0.025
213,"d213_e2q2-4","Paronychia jamesii",0.55
213,"d213_e2q2-4","Polygala alba",0.025
213,"d213_e2q2-4","Psoralea tenuiflora",0.575
213,"d213_e2q2-4","Rhus aromatica",0.025
213,"d213_e2q2-4","Schizachyrium scoparium",0.4
213,"d213_e2q2-4","Schrankia uncinata",0.05
213,"d213_e2q2-4","Scutellaria resinosa",0.05
213,"d213_e2q2-4","Senecio plattensis",0.075
213,"d213_e2q2-4","Sitanion hystrix",0.025
213,"d213_e2q2-4","Solidago glaberrima",0.15
213,"d213_e2q2-4","Solidago rigida",0.025
213,"d213_e2q2-4","Sphaeralcea coccinea",0.025
213,"d213_e2q2-4","Sporobolus asper",0.25
213,"d213_e2q2-4","Stenosiphon linifolius",0.025
213,"d213_e2q2-4","Thelesperma megapotamicum",0.3
213,"d213_e2q2-4","Unknown",0.25
213,"d213_e2q3-1","Allium spp.",0.0256410256410256
213,"d213_e2q3-1","Ambrosia psilostachya",0.538461538461538
213,"d213_e2q3-1","Andropogon gerardii",0.641025641025641
213,"d213_e2q3-1","Aristida longiseta",0.205128205128205
213,"d213_e2q3-1","Aristida purpurea",0.0769230769230769
213,"d213_e2q3-1","Bouteloua curtipendula",0.948717948717949
213,"d213_e2q3-1","Bouteloua gracilis",0.846153846153846
213,"d213_e2q3-1","Buchloe dactyloides",0.641025641025641
213,"d213_e2q3-1","Callirhoe involucrata",0.153846153846154
213,"d213_e2q3-1","Carex gravida",0.205128205128205
213,"d213_e2q3-1","Carex heliophila",0.0256410256410256
213,"d213_e2q3-1","Carex praegracilis",0.0769230769230769
213,"d213_e2q3-1","Carex spp.",0.0512820512820513
213,"d213_e2q3-1","Chenopodium album",0.0256410256410256
213,"d213_e2q3-1","Cirsium ochrocentrum",0.0256410256410256
213,"d213_e2q3-1","Cirsium undulatum",0.205128205128205
213,"d213_e2q3-1","Elymus canadensis",0.0512820512820513
213,"d213_e2q3-1","Erysimum asperum",0.0256410256410256
213,"d213_e2q3-1","Gaura coccinea",0.0769230769230769
213,"d213_e2q3-1","Hedeoma hispida",0.0256410256410256
213,"d213_e2q3-1","Helianthus annuus",0.0256410256410256
213,"d213_e2q3-1","Helianthus petiolaris",0.0256410256410256
213,"d213_e2q3-1","Psoralea tenuiflora",0.41025641025641
213,"d213_e2q3-1","Ratibida columnifera",0.0512820512820513
213,"d213_e2q3-1","Salsola iberica",0.0256410256410256
213,"d213_e2q3-1","Schizachyrium scoparium",0.0512820512820513
213,"d213_e2q3-1","Silene antirrhina",0.0256410256410256
213,"d213_e2q3-1","Sitanion hystrix",0.0256410256410256
213,"d213_e2q3-1","Solidago mollis",0.538461538461538
213,"d213_e2q3-1","Solidago rigida",0.0769230769230769
213,"d213_e2q3-1","Sphaeralcea coccinea",0.358974358974359
213,"d213_e2q3-1","Sporobolus cryptandrus",0.307692307692308
213,"d213_e2q3-1","Thelesperma megapotamicum",0.0512820512820513
213,"d213_e2q3-1","Unknown",0.128205128205128
213,"d213_e2q3-2","Ambrosia psilostachya",0.333333333333333
213,"d213_e2q3-2","Andropogon gerardii",0.897435897435897
213,"d213_e2q3-2","Aristida purpurea",0.0512820512820513
213,"d213_e2q3-2","Bouteloua curtipendula",0.717948717948718
213,"d213_e2q3-2","Bouteloua gracilis",0.794871794871795
213,"d213_e2q3-2","Buchloe dactyloides",0.615384615384615
213,"d213_e2q3-2","Chenopodium album",0.0256410256410256
213,"d213_e2q3-2","Cirsium ochrocentrum",0.0256410256410256
213,"d213_e2q3-2","Cirsium undulatum",0.205128205128205
213,"d213_e2q3-2","Escobaria vivipara",0.0256410256410256
213,"d213_e2q3-2","Fragment",0.0256410256410256
213,"d213_e2q3-2","Helianthus annuus",0.0256410256410256
