"stateroute","mat.mean","mdr.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twarmq.mean","tcoldq.mean","ap.mean","pmax.mean","pmin.mean","pseas.mean","pwetq.mean","pdryq.mean","sum.NDVI.mean","elev.mean","Longi","Lati","sum.NDVI.var","sum.EVI.var","mat.var","mdr.var","tseas.var","tmax.var","tmin.var","tar.var","twarmq.var","tcoldq.var","ap.var","pmax.var","pmin.var","pseas.var","pwetq.var","pdryq.var","elev.var","regR"
50048,2.991666685,12.46666654,1251.229154,26.0270834,-23.29583307,49.32291667,17.97916659,-14.34791658,612.7083333,101.4166667,12.85416667,59.52083333,279.4375,50.16666667,0.710525571,355.5208333,-94.55,48.26,0.006201119,0.004311153,0.04747527536331,0.0245215038918186,19.4768918413205,0.0612234541691148,0.0555698445136988,0.0319289163608275,0.049590464599254,0.0564978722854488,574.085047988142,5.90805209450908,1.63882814581779,5.92845913570269,35.25913481434,31.9741101580426,191.525337509511,111
51023,16.9830188,13.14150958,731.7320706,32.88867994,0.04528302,32.8433966,26.08679278,7.250943382,1387.830189,156.6792453,79.26415094,21.03773585,432.0377358,257.1132075,0.676175993,66.43396226,-88.62,33.15,0.003849213,0.0017119,0.0171320426455831,0.026803422103165,74.6569201922554,0.0398468098547295,0.00914768561238226,0.0503547630181485,0.0273438161628567,0.0272623854421741,167.125207096402,2.96360220267146,4.42669771929218,0.103310515326877,6.60929894208809,7.45239518023558,1143.02758626411,74.1581743680576
51030,19.13018878,11.71132073,629.2377354,32.72264142,4.009433967,28.71320746,26.79245251,10.73962258,1649.528302,179.3962264,84.05660377,18.18867925,496.3396226,329.5283019,0.777075,32.05660377,-88.76,30.81,0.001736362,0.000993914,0.123715710800585,0.905127350577721,68.8534421121567,0.076212306945901,0.741137677526061,1.23930279020611,0.05728547179611,0.233582854481429,287.291567937956,17.7801233396104,2.18466607644699,0.470275171533388,362.135129271049,23.9172078578887,471.147087908272,63
51113,16.52542383,13.55762734,738.0271213,32.89661013,-0.750847459,33.64745738,25.70169488,6.657627017,1428.627119,155.9152542,77.71186441,20.69491525,422.7457627,256.9830508,0.773478141,110.9830508,-89.39,33.55,0.002820671,0.001179893,0.0134142060862646,0.033566613178676,56.2677921489546,0.0238672629357147,0.0789700592077986,0.094391195076544,0.01671615848493,0.0445672961256624,118.632642357732,3.06440083414811,5.42472915344438,0.195738898131447,10.5563561486802,26.3450316454852,656.74861173257,75.7222006013172
52002,13.81999996,14.006,865.2940002,32.95800003,-5.392000008,38.34999969,24.67400032,2.266000013,1204.42,126.28,75.28,16,365.38,258.88,0.765876397,133.44,-90.74,36.59,0.010198537,0.003508992,0.337444493720742,0.491457196625026,135.009145245381,0.0778788960297357,1.24682324318192,0.778164459340681,0.340193499587503,0.475328533248635,74.8402604814534,5.17090999025949,1.46786664671046,0.195882715907101,31.3851660527468,21.0464238795095,2373.74526361666,84
52007,13.77272724,12.17090914,903.6981845,32.38545498,-5.310909141,37.69636321,25.02000008,1.549090921,1187.218182,127.9636364,75.01818182,16,361.8727273,259.5636364,0.666900258,117.0363636,-89.52,37.3,0.007094441,0.005273896,0.122402109402532,0.224501696556147,18.076041113844,0.0938331308885194,0.271060747472871,0.268911315341292,0.136331903864309,0.116398339435911,372.695105849358,8.71312320472406,4.3273707295918,0.401032774012203,68.190010677892,21.0743150442243,1078.49568560886,85
52010,13.09074093,13.32222216,869.8648139,31.92962915,-6.501851868,38.43148126,23.85185143,1.218518524,1092.12963,118.4814815,51.11111111,20,332.5925926,199.6481481,0.795491875,358.8888889,-91.55,37.37,0.002584621,0.001387389,0.041996402177969,0.129286192508844,96.3093303797856,0.0692653569613137,0.0896596835033081,0.142063435632126,0.0192108008076651,0.0976148221642457,286.331636377647,3.75715504537481,4.8489158360289,0.314955717167483,48.3876811103007,102.117145377391,2066.6357949209,91
52011,12.72166669,13.95333338,875.8050008,31.84666659,-7.329999995,39.1766667,23.52333342,0.756666663,1058.016667,114.6,51.55,19.55,313.1333333,188.15,0.843645549,355.9166667,-91.42,37.9,0.002074876,0.001244895,0.0555892994060703,0.261398809489212,206.746154828661,0.0276589130283851,0.253709176166061,0.331334370992203,0.0543476286552958,0.14704569979485,338.866050528662,7.99072559501437,2.9107998699403,1.48699995436818,17.3007398515869,59.7706900588951,1930.25945716534,91
52014,12.86818175,13.11363636,911.4015152,32.14848472,-7.325757561,39.47424259,24.22121227,0.528787884,1076.181818,124.8181818,40.92424242,27.95454545,348.8939394,159.5757576,0.765052898,318.0909091,-93.51,37.45,0.002880799,0.003237682,0.0172338263065801,0.0660098504215643,129.669409012278,0.0798848779946222,0.178872817332067,0.416954606178075,0.020703864175211,0.0940163774831468,63.2810920565246,5.44827506420137,4.59099420762076,3.11662321718863,29.3764710032867,57.066772665737,1442.86638561534,88
52016,13.39107115,12.60535732,891.4035732,32.10892827,-6.082142779,38.1910711,24.55357163,1.462499991,1093.785714,131.4464286,42,29.23214286,359.6071429,158.0178571,0.703815375,329.2321429,-94.11,37.14,0.002494516,0.001765267,0.0829901962087963,0.0305228599504189,110.065572977887,0.150332317239351,0.169456143094931,0.074355157263496,0.136045006451117,0.12014467465732,60.6063219951183,8.83658331550973,2.13397756634871,2.65137872196778,18.1908079715296,46.0825304024534,1716.88997205833,87
52021,12.86885235,12.6114754,930.3295108,32.12131128,-7.337704924,39.45901639,24.40327841,0.239344268,1006.606557,126.7213115,37.50819672,28.91803279,331.1147541,145.9508197,0.760091316,240.7540984,-92.43,38.58,0.003054856,0.00190978,0.0415915988299623,0.155324850526583,111.433719509918,0.058830851626984,0.0437013312223648,0.0641826871770813,0.0247191989681884,0.0966931319916062,378.709540600091,7.26317736311183,4.10888366149572,3.37121284833825,35.4010080125954,47.6013136855024,1109.1006460828,92
52027,11.76808509,12.31914892,974.3744663,31.54255335,-8.723404276,40.26595761,23.75531907,-1.557446807,985.6382979,115.787234,35.17021277,32.4893617,332.4680851,126.7021277,0.701622422,236.5744681,-92.18,39.45,0.004039869,0.002428629,0.021259057072968,0.101704606777791,22.0248160443095,0.0686901938420776,0.0854987649377969,0.137359008484238,0.0272453828817822,0.0467950424745954,93.4406364797333,6.44209998086834,2.79539907874297,2.81714673911605,28.4476253094178,31.3526558426808,347.954008417759,87
52131,11.07586226,12.43275836,1013.291381,31.17931057,-10.58103463,41.7603448,23.46034468,-2.932758664,933.7241379,118.3793103,26,42.9137931,337.1034483,94.55172414,0.693292375,296.9310345,-94.06,39.71,0.00108998,0.000865808,0.091226567600568,0.014680775090728,178.015078943691,0.0307598849627092,0.398964261826767,0.296570473884839,0.0317155772501033,0.289728778839338,405.497112127146,4.43711777230517,4.28784838787189,3.23653396272152,86.7754059909405,37.6888252126269,803.355751119315,87
53002,6.033333338,12.84545466,797.9984824,26.81969692,-9.646969665,36.46666694,16.43333306,-4.178787893,499.9090909,65.21212121,30.33333333,24.25757576,156.6969697,99.24242424,0.57705011,950.2272727,-114.46,48.1,0.007736167,0.003614849,2.06816421563183,0.264523855460327,268.481144778168,1.89787677103917,2.49777616348335,0.618663078490569,2.46341619492389,1.57661361961508,6833.87813361466,58.1786999545013,11.1919746126466,2.35509314778631,984.920825904758,165.632368625805,68681.8782290925,117
53009,5.254794487,15.54657552,1086.943841,29.4315069,-18.02465763,47.45616427,18.83013704,-9.332876715,309.9178082,58.63013699,7.890410959,65.26027397,156.260274,29.04109589,0.391640577,768.7123288,-107.86,48.22,0.003273548,0.00158328,0.0961327527734371,0.0520904596309902,246.852380741942,0.185783889981587,0.250766831865167,0.181460979595955,0.11735044892388,0.223673536540715,82.0031870851325,2.57951864898097,0.237639273158554,2.3737998719467,8.82548966344771,3.56183410651127,2192.83610048408,74
53014,6.921311519,12.52459013,783.2229494,27.50491793,-7.932786926,35.43770456,17.23278694,-2.949180322,452.2459016,59.09836066,26.8852459,25.57377049,146.9016393,90.21311475,0.440446648,963.5245902,-114.2,47.71,0.019069522,0.007342701,3.3184030546194,0.18315663421176,178.61745307709,3.43414955389249,3.70711147275694,0.263179543062838,3.87469086520703,2.47805297674499,12565.9583268285,88.7637020022538,29.2254142740295,7.96337504014955,1235.62523748215,377.379632893222,113134.252491054,113
53026,5.539999994,15.13000007,794.0083344,27.60500002,-11.3333334,38.93833345,15.86000009,-4.571666702,359.9833333,47.31666667,21.2,26.65,119.7166667,70.45,0.625627188,1240.15,-113.66,46.72,0.006734492,0.002760211,2.55386960934094,0.163740410597594,596.719385337439,3.50555289803818,2.0350814786766,0.986724024265162,3.3418958793431,1.45108261321583,4896.2041889643,36.9942256831684,23.4754503996422,10.2808509137104,335.263443758061,272.120768549133,105362.278224406,113
53027,4.603225839,14.55161287,815.4887105,26.27741931,-12.50483873,38.782258,15.31612901,-5.630645144,381.6290323,55.41935484,17.82258065,36.56451613,145.2580645,67.87096774,0.584993571,1591.645161,-112.49,46.62,0.009271647,0.002168724,1.96535804887723,0.225688673314186,753.654630413514,3.16524704401936,0.828695257117911,1.21342756042847,2.88559713191829,0.948665841388448,4320.06368966279,43.9629126599673,28.3222085594766,40.0611165101427,286.10344073332,316.489733846966,78252.9044425594,108
53028,6.343749963,15.04843749,843.8484411,28.42343757,-11.92499998,40.34843785,17.38437501,-4.331250012,313.734375,55.390625,8.75,56.21875,140.625,33,0.42026462,1375.59375,-111.91,46.12,0.013251949,0.004268069,3.60276940678515,0.151771217870346,806.884478060235,6.01301777774712,1.36603453111788,1.84877597137629,4.91781121405447,2.05832108015976,7108.32588457518,49.6593654720204,43.24825614776,101.285165186213,392.82129318691,559.828489251798,114586.2674977,108
53036,2.65072463,16.84202888,779.7101476,25.2173913,-14.78550731,40.00289845,12.76956521,-7.342028963,393.9565217,53.13043478,20.63768116,28.63768116,136.173913,75.24637681,0.597412359,1853.333333,-113.95,45.85,0.007708977,0.002033392,3.42082531764225,0.214207310555695,307.604854573392,4.26158279344874,3.50407155828182,0.870364255348155,3.61307097894495,2.98460458647485,3113.95933973912,16.3044811116509,25.4003377921637,19.0361318958935,142.570329679117,264.582252299825,105007.292641159,104
53038,6.935087706,14.77192987,854.3631603,29.20701763,-11.31754392,40.5245613,18.11403502,-3.828070168,315.7719298,56.61403509,8.526315789,58.14035088,142.9649123,29.36842105,0.438949813,1310.403509,-111.76,45.91,0.011535236,0.006119301,2.27698040697581,0.220388729506247,635.139678641577,3.90310646297961,1.16248119520376,1.47846937989915,3.14351956777318,1.37931509394986,5163.71769608187,40.6865665965035,29.4955040932166,71.6355602756425,321.085666895926,356.699074407077,74726.1664288947,110
53040,7.252380977,15.71904765,863.1873024,29.68730154,-11.69682541,41.38412675,18.63492057,-3.673015863,401.5555556,77.52380952,13.52380952,54.28571429,178.3968254,44.52380952,0.459322035,1252.936508,-109.54,45.72,0.005769962,0.002044058,0.595939448203624,0.135392479306527,779.287582081096,1.51494755851862,0.255529457968893,1.48931449052248,1.09668896526247,0.202860517206002,2093.28432464235,18.0794928840217,11.2625646870041,21.516123210357,160.705398269103,119.97479770358,31309.5584155453,104
54022,9.071666686,12.99166686,1087.353324,30.58166666,-13.32,43.90166664,22.48999993,-5.669999949,712.7,107.5833333,14.1,52.35,298.8,55.71666667,0.685827449,409.7333333,-96.73,42.19,0.000851949,0.000824593,0.0431783332722366,0.0190352563782373,34.7363377486959,0.0424833306191001,0.0737662318589265,0.0332216694759333,0.0427301494097406,0.0354562789218276,367.719878164006,5.28083894226638,0.200649788466149,0.424585295703873,40.8333580811084,3.66666418161307,2024.80459821003,76
55011,7.683606601,15.99508193,812.6049194,30.19508196,-9.940983585,40.1360655,18.51803264,-2.332786877,330.3770492,36.13114754,15.80327869,20.16393443,101.4262295,58.27868852,0.246016786,1908.737705,-115.63,40.09,0.009393309,0.002658049,1.68150699802017,0.159136941727774,421.895176084199,3.08442908336239,0.813196415156808,0.915415683081005,2.39368311560226,0.864378349190168,2226.95691978011,19.3957943330092,12.2858583734244,7.72000740045117,179.644586206432,93.497069654673,54403.2787624664,92
58001,7.532835854,12.23880607,933.5104461,27.11194016,-11.96865672,39.08059721,19.24328366,-4.979104441,1113.880597,112.8059701,82.68656716,8.358208955,307.9850746,257,0.82479875,204.0298507,-71.86,42.9,0.002928334,0.002965191,0.455654274351643,0.131186534747483,93.2263672072641,0.583442245725723,0.504011735768136,0.421351403112288,0.47417258837168,0.51484509864634,1602.4723710682,18.6839315065076,18.5336786479201,0.588121163425909,82.0698304503727,161.522325168098,15272.018789233,97
58003,7.035185152,13.1277777,941.264818,27.31851846,-13.15370374,40.47222229,18.7314813,-5.67037034,1075.685185,99.90740741,74.77777778,8.703703704,290.2962963,239.1111111,0.813692679,213.1296296,-72.16,42.8,0.001386578,0.002336575,0.224128217187917,0.223440933455102,135.681556956546,0.487819238977619,0.364297381321433,0.835761635311583,0.243451837700542,0.244506815199318,1334.79864272231,23.5514090488342,17.6167537475719,0.473100706251379,91.9598067108678,136.144723523644,9382.37487773958,98
58004,8.139622688,12.3113207,910.6037701,27.8037732,-10.93396228,38.7377356,19.64905667,-4.030188704,1113.283019,122.9622642,79.67924528,12.16981132,326.2264151,248.9622642,0.790723971,35.13207547,-70.91,43.23,0.00877371,0.011658623,0.419299693409548,0.246085846100263,202.242310899333,0.174017857592925,1.3614107763295,0.935598089634744,0.270834261714073,0.73339173496004,1315.15121661505,36.3528903978662,15.5128916480568,2.66774607002949,222.084442156054,100.467849668692,6775.64024191618,94
58007,6.932758619,13.14137934,958.1672426,27.46379316,-13.74482763,41.2086204,18.93275863,-6.024137949,1036.465517,103.5689655,72.39655172,9.724137931,284.5,225.0517241,0.797245513,154.4310345,-71.61,43.24,0.002562523,0.003590381,0.3589315162921,0.168421014021594,101.409955112066,0.420889107605981,0.663232397415306,0.564289960935797,0.324426922310892,0.478401600712097,2077.63077857803,34.4200445837264,20.955845791605,0.539509598741661,188.313346998216,177.968818034363,10370.1099824969,95
58008,7.561764668,12.6500001,923.5058809,27.53088233,-11.96176474,39.49264711,19.20147057,-4.802941175,1119.735294,121.1911765,82.83823529,10.82352941,321.8676471,256.4117647,0.829052002,122.0882353,-71.19,43.24,0.003708225,0.005149726,0.452088473662526,0.167809971145365,233.178862583938,0.248709867563654,1.36182750952001,0.860465747333785,0.314857915723647,0.774803337465631,2472.61798212342,67.5372979668213,25.0953803072368,2.01118926843429,394.0802225465,184.363451256605,7153.8624719954,96
58012,6.003125012,13.31874998,969.9843779,26.67187497,-15.14531252,41.81718749,18.14062497,-7.096875019,1222,125.953125,88.265625,10.03125,345.859375,274.15625,0.822733777,222.625,-71.29,43.99,0.00161678,0.006309841,2.15871321651389,1.12408220871743,215.400450270856,5.41315728396124,0.649623267325611,2.58394530352781,2.57461650325505,1.60354809078487,20015.5169318366,192.480098284456,121.483517590238,1.23068591801217,1303.3325727543,1191.40892896512,85525.803552414,100
58013,6.423076908,12.44153844,943.6169265,26.28769229,-13.43846155,39.72615374,18.17999989,-6.259999987,1093.507692,103.4923077,76.46153846,9.2,295.7538462,240.8461538,0.844914013,346.3076923,-72.38,43.02,0.000937993,0.001625304,0.288655103699919,0.254594214860202,118.364404845858,0.743427535206314,0.239761989187817,0.762100873766092,0.334009051345551,0.248217345527179,4987.92318977539,40.1397573202567,33.5491791490315,0.488069240483838,290.651020813032,309.698484525364,15886.6136887858,101
58014,6.503225788,12.52903228,953.503229,26.57741943,-13.6354839,40.21290336,18.39354853,-6.320967743,1070.854839,102.4354839,74.16129032,9.451612903,290.1451613,233.6935484,0.835863841,309.3870968,-72.21,43.07,0.000989485,0.001956289,0.222484400069396,0.22948541791106,143.56711863811,0.546092802532981,0.32199641178101,0.79865560335482,0.254693205435662,0.217116186278815,2522.02516057892,27.4646241187198,26.6881950685694,0.714493720871929,159.996595999348,222.638076932074,11590.7857692496,100
58018,5.190769225,12.40307692,982.7076923,25.54307691,-15.52,41.06307696,17.39846147,-8.093846226,1057.076923,109.6769231,64.75384615,15.8,312.6,204.4615385,0.830358032,387.9230769,-71.7,44.17,0.001031847,0.003508983,1.36848242242101,0.681393439176969,668.189734280042,4.11565067579337,0.363338112841518,2.67418363047232,1.93775967153812,0.745132426767214,40018.9000881378,281.405793617049,373.381025994126,14.7971364019312,1790.51949633182,3259.39688912912,61302.0050084004,103
58019,4.949999973,12.91285706,1009.004286,25.80428581,-16.5900001,42.39428586,17.47428583,-8.671428571,1029.928571,107.7,61.7,15.52857143,302.4285714,200.5714286,0.77608224,354.3714286,-71.31,44.6,0.001067382,0.004757199,0.939309817379778,0.516739996209607,361.891158999703,2.78494062898712,0.311278637723659,1.78554708026354,1.2818606744213,0.592619166222804,19330.5071612706,141.91441158425,178.054233006386,10.1343521630445,991.754932387645,1575.93703953241,37219.3938163549,104
59020,10.24918029,12.42131153,879.1098333,29.48196718,-7.586885288,37.06885241,21.42950827,-1.360655749,1159.114754,112.8360656,73.80327869,11,324.9016393,251.4918033,0.707120291,89.86885246,-75.09,40.65,0.004786459,0.003895283,0.438329345093429,0.116593016857465,46.3300730804741,0.448119193546208,0.703768496665492,0.163368094917771,0.493342145580646,0.500922030856638,1100.8924306076,21.2919022066535,4.90806971056475,0.425188531298962,77.3513121012458,52.2059150582443,5232.20144102898,97.948982279082
59021,8.355384687,12.06000007,900.2153874,27.26923083,-10.39538461,37.66461534,19.59846147,-3.743076893,1150.923077,112.7538462,70.53846154,12.69230769,326.4615385,238.5076923,0.8522885,321.0615385,-74.67,41.3,0.001383287,0.002068039,0.519431958121103,0.141629026972509,125.670216405637,0.776793700732698,0.716894116193563,0.204393200343637,0.609363503408018,0.564452230001598,2591.84277414145,14.3899527877417,17.349739519931,0.945808152657907,101.647500649356,174.424793266094,10590.0651941329,105
60010,8.86545457,17.38181825,740.1199962,28.60363634,-9.683636423,38.28727278,18.58727278,-0.454545459,421.2,83,18.14545455,61.74545455,210.0727273,57.34545455,0.339711824,2164.981818,-105.67,35.57,0.025761393,0.003287053,5.72864935722492,0.919315293781447,3173.83827949479,11.3933418918006,1.87147898268189,4.61760921632145,9.49360261888333,2.74870257783282,14742.0087447058,299.38946094038,81.6504239537233,54.0292540511915,1831.60140944627,733.446222057753,155486.235483975,98
60013,8.278688556,19.2245903,742.4852435,28.87868853,-10.75901637,39.63770482,17.9901639,-1.093442626,335.0819672,68.26229508,12.24590164,62.86885246,168.8196721,39.1147541,0.263912463,2236.016393,-108.44,34.63,0.001934119,0.000219424,0.293802513844423,0.345356560259684,164.49970072764,0.431413960184645,0.159009849941897,0.116802401319514,0.377334921452685,0.278517207981545,450.20304132151,11.0938742353195,1.18967214832138,32.7258671969695,80.0935654056172,12.8356591866198,8607.99941203901,101
60017,14.56250022,17.89285673,778.3160695,33.89642879,-5.205357032,39.10178532,24.62321472,4.614285605,356.1607143,67.05357143,9.696428571,64.78571429,171.875,31.33928571,0.318951757,1219.339286,-104.22,34.1,0.001258531,0.000579816,0.105729671782403,0.154295114974007,62.6078624427717,0.271072876373166,0.0111524469086587,0.299300324327536,0.167802623982551,0.0528295956559469,282.501171848937,6.67500902262887,0.221004980621014,1.99347615352205,72.633292061647,1.24035132726476,4403.56063412969,59
60019,8.361016839,20.83728797,707.5864403,28.72203384,-11.05762713,39.77966115,17.63559332,-0.552542378,374.2033898,77.77966102,10.06779661,69.77966102,200.1355932,38.20338983,0.248884602,2125,-108.18,33.92,0.010430612,0.00115695,0.846057401515349,0.388281506112635,369.241945611125,1.68604124292827,0.153336289436177,0.958600117772081,1.28767243480894,0.444623361578124,2614.19530431589,63.6620100322803,4.72454291140768,18.190370783904,445.636117654544,33.0913282831934,26911.5470231289,102
60020,10.50892855,18.54821454,721.4214336,29.82321422,-8.283928582,38.10714293,19.90714288,1.366071422,320.2857143,72.28571429,7.982142857,80.96428571,187.75,29.375,0.244205592,2032.553571,-107.32,33.74,0.012897971,0.001886969,6.32389977469774,0.471971161930894,1112.20300902362,8.46186242539244,3.84386350970074,1.60348391657755,8.26021437495961,4.2287102443802,5767.31701959713,240.384618381414,6.56013549981171,19.8163705345466,1664.22707500495,117.351436876327,142502.10193848,100
60022,11.23548386,16.88548396,722.5983867,29.90483869,-6.380645183,36.28548364,20.66935478,2.116129014,373.3064516,76.82258065,12.06451613,69.51612903,197.7419355,48.11290323,0.353188837,1957.016129,-105.84,33.68,0.016943511,0.003229271,3.01909977443341,0.972177831201693,1874.06219291211,7.43185632870594,0.447946499806819,4.84546895947808,5.18540024396402,1.47521439373223,5946.93771606482,321.434402340869,4.24781170299963,18.2396122457957,1798.53210983178,120.679476539815,90247.7125058834,93
60023,15.4050848,17.27457593,769.772883,33.89830515,-4.189830344,38.0881358,25.27627137,5.491525432,313.3220339,57.93220339,8.661016949,64.6440678,156.8135593,29.66101695,0.229368813,1187.610169,-104.82,33.08,0.001611517,0.000979138,0.991093707850993,0.0493594370525355,1492.24914066681,2.17123773282077,0.177901682889855,1.46489894224649,2.04522890677728,0.258849188584592,392.855195189801,49.9081320810191,0.706154944597169,8.61723362260429,238.552325879972,6.43815055300146,39291.0999607685,79
60024,13.98490564,17.6867927,762.3528304,32.61509496,-5.903773677,38.51886771,23.6886795,4.001886791,397.4150943,71.58490566,9.094339623,68.0754717,194.1132075,32.0754717,0.315441419,1323.603774,-103.62,33.31,0.000890003,0.000397993,0.105307627547843,0.0440118589941669,71.3961190077583,0.194946966594832,0.134691107394159,0.156372438471756,0.139445610662498,0.101309620518344,279.77586711067,5.24526416324811,0.213017116099933,1.08993434858797,39.0725311564425,0.945378261224039,2722.74657335058,42
60027,15.06909079,18.80909074,763.1690896,34.41272743,-4.58181823,38.99454512,24.96727243,5.376363546,252.9272727,54.41818182,4.909090909,71.52727273,137.3090909,21.2,0.190623875,1305.745455,-106.72,32.38,0.006304301,0.002695887,1.1354121304147,0.544562508758881,350.246150400994,1.59676664335241,0.931344194663848,1.32225629238893,1.46193818327122,0.821542657516844,1068.75353379839,41.3562771035897,0.685199461675165,2.39539510305037,320.82654759778,15.2355321981211,30208.385708601,83
60029,15.71886793,17.09056588,753.9113217,33.89622627,-3.641509425,37.53773592,25.31698112,5.894339723,310.0754717,57.24528302,8,66.58490566,154.245283,28.30188679,0.217434408,1143.301887,-104.39,32.65,0.003153524,0.001989736,0.260077828431322,0.401573593676149,481.13030354838,0.520355634965744,0.865308525174757,1.47365273082564,0.364321613274649,0.315466179222695,102.947453587411,5.73146435989927,0.414529839881434,2.26769623051525,15.2645745171929,0.793221830483775,9840.8337511757,74
60031,15.4388888,18.86851802,726.9444444,34.89814815,-3.2851852,38.18333357,24.83703705,6.23148142,303.7962963,63.88888889,4.981481481,72.64814815,163.1666667,21.77777778,0.194037237,1340.777778,-108.99,31.92,0.013154953,0.002528378,2.39387665348186,0.815992631999639,1724.17335171109,4.88312242796779,0.399230671009501,3.15933515127058,4.16568133854422,1.14400733536242,8277.36587768728,413.933448838966,2.62822435747445,8.83326993500295,1895.32764121096,84.803450441953,76619.2387639786,110
60111,12.37704915,17.31475414,812.6311465,32.20983621,-7.71803272,39.92786902,22.91147538,1.921311476,372.1639344,70.50819672,7.93442623,69.13114754,186.0983607,27.47540984,0.287252805,1496.721311,-104.37,35.65,0.001965118,0.000419322,1.96777807245261,0.188859612553351,834.269708745022,2.3026309148929,1.14500731905893,0.403323737874196,3.01025110378199,1.1126299555301,668.969861267152,36.8460172568413,0.536041354951853,4.18537196338645,224.508765013336,7.78119121571847,47116.8333790313,78
60112,14.03157895,16.9526314,821.6368419,33.90350877,-5.884210486,39.78771906,24.72280706,3.549122819,370.0526316,76.80701754,7.824561404,70.35087719,186.0877193,28.29824561,0.282959487,1246.947368,-103.5,35.4,0.001150052,0.000524453,0.306958195392554,0.0476396928464579,45.339928843136,0.286534315488433,0.432092630060481,0.166597231225608,0.348581588233117,0.359282690727753,179.224421670716,5.18178207271016,0.462398465121803,4.27499469912407,25.447800730136,4.1000165368033,6202.00226772486,52
60201,10.12399994,16.65599991,876.4900037,32.21799988,-9.574000015,41.79200012,21.48200005,-1.194000002,291.12,38.14,10.42,30.04,100.32,46.32,0.227137941,1822.5,-108.01,36.83,0.009958011,0.004164259,1.27885104834717,0.25971161463446,383.344180714342,1.64260439887495,1.41881316634605,0.450002930996362,1.88275517785982,0.782794153833052,4357.51199159149,49.6069993640026,6.34826010512723,13.0001809355633,324.393051522602,106.4135520725,21506.1517033121,106
61009,9.325423742,12.18813554,915.9881375,28.70169494,-9.58305076,38.28474575,20.7864407,-2.933898316,1091.711864,106.8813559,72.10169492,10.15254237,305.6271186,236.220339,0.792257256,62.79661017,-73.98,41.75,0.00399835,0.005603699,0.61769586961651,0.237124819352447,70.1026735581474,1.18239222799554,0.711937981713112,0.422484356604836,0.697040414937481,0.658119776229366,2742.56945097799,35.078913946206,20.1885880775611,0.683188207113341,159.227230679149,180.109343436831,17033.7550525448,108
61029,6.601754389,11.99999998,907.6982454,25.78070175,-11.96140353,37.74210518,17.8421052,-5.550877228,1033.649123,102.8947368,57.52631579,15.43859649,297.3157895,199.9649123,0.806288333,457.3859649,-75.15,42.56,0.000754324,0.001216932,0.189551874871204,0.0653856447725244,79.1241878469562,0.368670579205209,0.230976727256868,0.0756069280688093,0.212766941990503,0.213015021387271,1097.55036100368,7.03901753068137,7.71806924840478,0.478013021914999,89.2876726240506,62.625161767074,6447.57553777065,105
61030,7.576785726,11.24107143,908.858927,26.48214286,-10.29464289,36.77678578,18.91071429,-4.478571449,987,97.94642857,59.98214286,14.07142857,279.9642857,193.6607143,0.800616726,357.4642857,-75.93,42.34,0.00149938,0.00139676,0.240327215611386,0.123595440722469,18.2753078811932,0.336405451836209,0.376265090067369,0.119272442326314,0.252807070994388,0.28673989665818,2065.43087578834,9.3199322677117,16.222232807716,1.88025162917028,74.0448997282927,156.35231983457,5133.40676003148,107
61034,7.033783835,12.18513507,908.179732,26.36756755,-11.53378381,37.90135126,18.2972975,-5.129729754,1016.878378,100.8648649,57.33783784,15.33783784,292.2432432,195.8378378,0.80532398,386.2027027,-75.09,42.43,0.000690737,0.000919608,0.253371280602092,0.0770585306123118,33.7371096146132,0.549960609447308,0.266054123112369,0.0947821397177939,0.291158829355295,0.253302709256979,1660.10249075384,15.7911178069506,13.3782892672757,0.645462509991042,150.417986076049,100.097359866411,9028.00173642341,105
61038,7.803571429,11.02499989,905.6607143,26.65357133,-9.842857071,36.49642856,19.13571436,-4.167857145,948.8214286,96.19642857,57.10714286,15.21428571,273.7857143,183.0714286,0.796747708,357.8392857,-76,42.35,0.001523418,0.001414623,0.220988657341753,0.11253466578092,22.2677742351916,0.322713334943372,0.313645666180696,0.0961024495442675,0.227097256781242,0.263826948342533,2122.09103790051,9.237806542852,19.2767323181784,2.58494137513107,64.9717024332015,174.76347765786,4955.013422447,107
61045,6.42857142,12.11428574,902.5482189,25.89285718,-11.71785714,37.6107143,17.6339285,-5.63214285,935.5535714,112.0892857,50.91071429,21.83928571,288.0178571,162.5535714,0.830740263,590.125,-77.94,42.27,0.001248447,0.000952462,0.206809403149832,0.0605979089288576,50.1167427059168,0.339666888041372,0.256702034850113,0.0520366127418143,0.269670694114995,0.222169446121913,2832.79655112257,39.4673114859264,13.9482962900549,1.10441131127924,226.828164046398,154.929751703771,8515.79131086047,103
61047,8.018367456,10.98775509,910.546941,26.92040821,-9.685714255,36.60612254,19.41020405,-3.98367349,843.1836735,90.65306122,45.20408163,20.24489796,251.1020408,147.0204082,0.708670556,309.8979592,-77.11,42.89,0.005586121,0.008554635,0.241364136534267,0.14792599343716,61.24792898685,0.232902667459959,0.327405969444427,0.0523142889273776,0.344779055671714,0.202858074684447,958.387617427869,14.8593602030612,8.32099168806858,2.98564933572776,86.646130112651,67.2193335461165,11105.1914673033,106
