year,location,season,night,web,trap,recap,species,sex,age,reprod,mass
1989,5plarrea,2,3,3,72,n,dime,f,a,na,40
1989,5plarrea,2,3,3,84,n,dime,f,a,st,30
1989,5plarrea,2,3,3,119,n,dime,f,a,na,39
1989,5plarrea,2,3,3,132,n,dime,f,a,na,34
1989,5plarrea,2,3,5,11,n,pgfv,m,a,st,8
1989,5plarrea,2,3,5,12,n,dime,f,a,na,42
1989,5plarrea,2,3,5,20,n,disp,m,a,na,90
1989,5plarrea,2,3,5,30,n,pmer,m,a,na,18
1989,5plarrea,2,3,5,59,n,dime,f,a,na,42
1989,5plarrea,2,3,5,80,n,pmer,f,a,p,22
1989,5plarrea,2,3,5,84,n,onar,m,a,st,26
1989,5plarrea,2,3,5,91,n,dime,m,j,na,26
1989,5plarrea,2,3,5,117,n,dime,f,a,na,38
1989,5plarrea,2,3,5,118,n,dime,m,a,st,43
1989,5plarrea,2,3,5,130,n,pgfv,m,a,st,6
1989,rsgrass,1,1,1,7,n,pgfv,m,a,na,7
1989,rsgrass,1,1,1,12,n,dior,m,j,na,26
1989,rsgrass,1,1,1,19,n,pgfl,m,a,st,8
1989,rsgrass,1,1,1,30,n,dime,m,a,st,47
1989,rsgrass,1,1,1,31,n,onar,m,a,na,44
1989,rsgrass,1,1,1,33,n,onar,m,a,st,34
1989,rsgrass,1,1,1,34,n,chin,f,a,na,10
1989,rsgrass,1,1,1,35,n,dior,m,a,na,47
1989,rsgrass,1,1,1,44,n,dime,m,a,st,42
1989,rsgrass,1,1,1,45,n,pgfv,f,a,l,12
1989,rsgrass,1,1,1,50,n,pmma,m,a,na,19
1989,rsgrass,1,1,1,58,n,dior,m,a,st,47.5
1989,rsgrass,1,1,1,63,n,dior,m,a,na,52
1989,rsgrass,1,1,1,66,n,pgfl,m,a,na,9
1989,rsgrass,1,1,1,69,n,pgfl,f,a,na,13
1989,rsgrass,1,1,1,70,n,dior,m,a,na,30
1989,rsgrass,1,1,1,83,n,pgfv,m,a,st,7
1989,rsgrass,1,1,1,84,n,dior,f,a,na,43
1989,rsgrass,1,1,1,91,n,dime,m,a,st,40
1989,rsgrass,1,1,1,94,n,dior,m,a,na,47
1989,rsgrass,1,1,1,96,n,dior,m,a,na,36
1989,rsgrass,1,1,1,102,n,remg,m,a,na,12
1989,rsgrass,1,1,1,108,n,remg,m,a,na,6
1989,rsgrass,1,1,1,130,n,dior,f,j,na,27
1989,rsgrass,1,1,1,131,n,neal,f,a,l,100
1989,rsgrass,1,1,1,132,n,neal,m,j,na,58
1989,rsgrass,1,1,1,138,n,chin,f,a,na,11
1989,rsgrass,1,1,1,140,n,dime,m,a,st,47
1989,rsgrass,1,1,1,144,n,dior,f,a,na,56
1989,rsgrass,1,1,4,2,n,neal,m,a,na,195
1989,rsgrass,1,1,4,11,n,dior,f,j,na,25
1989,rsgrass,1,1,4,19,n,dior,f,a,na,44
1989,rsgrass,1,1,4,21,n,dior,m,a,st,49
1989,rsgrass,1,1,4,25,n,onle,m,a,st,41
1989,rsgrass,1,1,4,35,n,dior,f,a,l,48
1989,rsgrass,1,1,4,38,n,pmle,m,a,st,26
1989,rsgrass,1,1,4,58,n,dime,m,a,na,40
1989,rsgrass,1,1,4,60,n,onar,f,a,na,28
1989,rsgrass,1,1,4,71,n,dior,m,a,st,47
1989,rsgrass,1,1,4,73,n,dior,m,a,st,58
1989,rsgrass,1,1,4,78,n,onle,f,a,l,34
1989,rsgrass,1,1,4,83,n,dior,f,a,na,44
1989,rsgrass,1,1,4,90,n,dime,m,a,st,45
1989,rsgrass,1,1,4,95,n,onle,m,a,st,35
1989,rsgrass,1,1,4,105,n,dime,f,a,na,49
1989,rsgrass,1,1,4,115,n,remg,m,a,na,9
1989,rsgrass,1,1,4,118,n,remg,f,a,na,10
1989,rsgrass,1,1,4,120,n,dior,m,a,na,46
1989,rsgrass,1,1,4,125,n,neal,f,a,na,190
1989,rsgrass,1,1,4,126,n,onar,na,a,na,31
1989,rsgrass,1,1,4,127,n,dime,m,a,st,35
1989,rsgrass,1,1,4,131,n,onle,na,a,na,29
1989,rsgrass,1,1,4,138,n,dior,m,a,st,32
1989,rsgrass,1,1,4,141,n,dime,f,a,l,38
1989,rsgrass,1,1,4,144,n,onle,f,a,na,40
1989,rsgrass,1,1,5,7,n,spsp,m,a,na,na
1989,rsgrass,1,1,5,9,n,dior,m,a,st,57
1989,rsgrass,1,1,5,30,n,dior,f,a,na,na
1989,rsgrass,1,1,5,32,n,dior,m,a,na,42
1989,rsgrass,1,1,5,45,n,onar,m,a,st,30
1989,rsgrass,1,1,5,48,n,onle,m,a,na,30
1989,rsgrass,1,1,5,67,n,dime,m,a,na,34
1989,rsgrass,1,1,5,69,n,dior,f,a,na,48
1989,rsgrass,1,1,5,90,n,dime,f,j,na,24
1989,rsgrass,1,1,5,103,n,dime,m,a,st,46
1989,rsgrass,1,1,5,107,n,onsp,m,a,na,33
1989,rsgrass,1,1,5,113,n,dior,m,a,na,53
1989,rsgrass,1,1,5,130,n,onar,m,a,na,27
1989,rsgrass,1,1,5,141,n,pmtr,f,a,na,28
1989,rsgrass,1,1,5,142,n,onle,m,a,na,33
1989,rsgrass,1,1,5,260,n,neal,f,a,p,148
1989,rsgrass,1,2,1,6,n,dime,m,a,na,45
1989,rsgrass,1,2,1,10,n,onar,f,j,na,8
1989,rsgrass,1,2,1,43,n,pgfl,m,a,st,na
1989,rsgrass,1,2,1,72,n,dime,f,j,na,28
1989,rsgrass,1,2,1,83,n,neal,m,a,na,200
1989,rsgrass,1,2,1,107,n,dior,m,a,st,54
1989,rsgrass,1,2,1,116,n,remg,m,a,st,9
1989,rsgrass,1,2,1,131,n,neal,f,a,p,145
1989,rsgrass,1,2,1,134,n,dior,m,a,na,39
1989,rsgrass,1,2,1,142,n,neal,m,j,na,59
1989,rsgrass,1,2,1,260,n,pmma,f,a,na,16.5
1989,rsgrass,1,2,4,9,n,pmle,m,a,na,18
1989,rsgrass,1,2,4,35,n,dime,f,a,na,45
1989,rsgrass,1,2,4,56,n,dior,m,a,st,46
1989,rsgrass,1,2,4,69,n,dior,na,j,na,na
1989,rsgrass,1,2,4,102,n,onle,m,a,na,37
1989,rsgrass,1,2,4,103,n,onar,m,a,na,32
1989,rsgrass,1,2,4,116,n,onar,m,a,na,32
1989,rsgrass,1,2,4,138,n,dime,m,a,na,42
1989,rsgrass,1,2,5,10,n,dior,m,a,st,na
1989,rsgrass,1,2,5,20,n,onsp,f,a,na,29
1989,rsgrass,1,2,5,22,n,dior,f,a,na,44
1989,rsgrass,1,2,5,47,n,dior,m,a,st,51
1989,rsgrass,1,2,5,48,n,spsp,f,a,na,na
1989,rsgrass,1,2,5,54,n,dior,f,a,na,na
1989,rsgrass,1,2,5,57,n,pgfl,m,a,na,9
1989,rsgrass,1,2,5,89,n,dime,f,a,na,35
1989,rsgrass,1,2,5,91,n,onle,f,a,p,32
1989,rsgrass,1,2,5,93,n,neal,f,a,l,28
1989,rsgrass,1,2,5,105,n,dime,m,a,st,47
1989,rsgrass,1,2,5,106,n,pmle,m,a,na,16.5
1989,rsgrass,1,2,5,108,n,dime,m,j,na,24
1989,rsgrass,1,2,5,142,n,dior,m,a,st,53
1989,rsgrass,1,2,5,143,n,pgfv,f,j,na,4
1989,rsgrass,1,3,1,20,n,pmle,m,a,na,18
1989,rsgrass,1,3,1,31,n,dime,f,a,na,40
1989,rsgrass,1,3,1,55,n,remg,f,a,na,12
1989,rsgrass,1,3,1,85,n,dior,f,a,na,50
1989,rsgrass,1,3,1,114,n,pmle,m,j,na,11.5
1989,rsgrass,1,3,1,128,n,pgfv,f,a,na,6
1989,rsgrass,1,3,1,131,n,neal,f,a,l,130
1989,rsgrass,1,3,4,10,n,pgfl,m,a,st,9
1989,rsgrass,1,3,4,24,n,dior,m,j,na,28
1989,rsgrass,1,3,4,35,n,dior,m,j,na,25.5
1989,rsgrass,1,3,4,44,n,onar,f,a,na,31.5
1989,rsgrass,1,3,4,71,n,onar,m,a,st,37
1989,rsgrass,1,3,4,120,n,dior,m,a,st,46
1989,rsgrass,1,3,4,122,n,remg,m,a,na,6
1989,rsgrass,1,3,4,129,n,dior,m,a,st,44
1989,rsgrass,1,3,5,68,n,dior,f,a,na,46
1989,rsgrass,1,3,5,105,n,onar,m,a,st,42
1989,rsgrass,1,3,5,108,n,dior,f,a,na,52
1989,rsgrass,2,1,1,7,n,pgfl,f,a,p,13
1989,rsgrass,2,1,1,10,n,dior,m,a,na,49
1989,rsgrass,2,1,1,14,n,dior,f,a,l,54
1989,rsgrass,2,1,1,19,n,pgfl,m,a,st,10.5
1989,rsgrass,2,1,1,32,n,dior,m,a,na,53
1989,rsgrass,2,1,1,41,n,pgfl,m,a,na,9
1989,rsgrass,2,1,1,47,n,dime,m,a,st,48
1989,rsgrass,2,1,1,55,n,dior,m,a,st,49
1989,rsgrass,2,1,1,58,n,pgfl,m,a,st,11
1989,rsgrass,2,1,1,80,n,dime,f,a,l,49
1989,rsgrass,2,1,1,93,n,dior,m,a,na,49
1989,rsgrass,2,1,1,95,n,spsp,m,a,na,140
1989,rsgrass,2,1,1,104,n,neal,m,a,na,200
1989,rsgrass,2,1,1,120,n,dior,m,a,st,58
1989,rsgrass,2,1,1,131,n,dior,m,a,na,35
1989,rsgrass,2,1,1,132,n,remg,f,a,na,9.5
1989,rsgrass,2,1,1,135,n,dior,f,a,l,52.5
1989,rsgrass,2,1,1,143,n,dime,m,a,st,47
1989,rsgrass,2,1,1,145,n,pgfl,f,a,na,10
1989,rsgrass,2,1,4,10,n,onle,m,a,na,41
1989,rsgrass,2,1,4,15,n,onle,m,a,na,31.5
1989,rsgrass,2,1,4,18,n,neal,f,a,l,100
1989,rsgrass,2,1,4,34,n,pgfl,m,a,st,12
1989,rsgrass,2,1,4,58,n,dime,m,a,na,50
1989,rsgrass,2,1,4,72,n,dime,f,a,na,43
1989,rsgrass,2,1,4,73,n,pgfl,f,a,p,10
1989,rsgrass,2,1,4,80,n,dime,f,a,na,35
1989,rsgrass,2,1,4,81,n,dior,m,a,st,51
1989,rsgrass,2,1,4,82,n,dior,f,a,na,53
1989,rsgrass,2,1,4,83,n,onle,m,a,st,39
1989,rsgrass,2,1,4,93,n,dime,f,a,na,48
1989,rsgrass,2,1,4,95,n,onle,f,a,p,43
1989,rsgrass,2,1,4,96,n,dior,m,a,na,52
1989,rsgrass,2,1,4,105,n,pgfl,f,a,na,15
1989,rsgrass,2,1,4,118,n,dior,m,a,st,52.5
1989,rsgrass,2,1,4,120,n,dior,m,a,st,54
1989,rsgrass,2,1,4,131,n,dior,f,a,na,41
1989,rsgrass,2,1,4,132,n,onar,m,a,na,37
1989,rsgrass,2,1,4,137,n,dior,m,a,na,40
1989,rsgrass,2,1,4,142,n,dime,m,a,na,46
1989,rsgrass,2,1,4,144,n,pgfl,m,a,st,11
1989,rsgrass,2,1,4,260,n,dior,m,a,st,47
1989,rsgrass,2,1,5,11,n,dior,m,a,st,46.5
1989,rsgrass,2,1,5,20,n,dior,m,a,na,47
1989,rsgrass,2,1,5,23,n,dior,m,a,st,54
1989,rsgrass,2,1,5,24,n,dior,f,a,na,47
1989,rsgrass,2,1,5,34,n,onle,f,a,na,29
1989,rsgrass,2,1,5,35,n,dime,m,a,na,39
1989,rsgrass,2,1,5,58,n,spsp,m,a,st,97
1989,rsgrass,2,1,5,67,n,dior,f,a,na,50
1989,rsgrass,2,1,5,80,n,onar,m,a,st,35
1989,rsgrass,2,1,5,81,n,dime,m,a,na,48
1989,rsgrass,2,1,5,82,n,dime,m,a,st,50
1989,rsgrass,2,1,5,84,n,remg,f,a,p,14
1989,rsgrass,2,1,5,107,n,dime,f,a,p,43
1989,rsgrass,2,1,5,118,n,dior,m,a,st,55
1989,rsgrass,2,1,5,120,n,dior,f,a,l,56
1989,rsgrass,2,1,5,125,n,dior,m,a,st,43
1989,rsgrass,2,1,5,130,n,onle,m,a,na,36
1989,rsgrass,2,1,5,131,n,dior,m,a,st,59
1989,rsgrass,2,2,1,3,n,dior,f,a,p,57
1989,rsgrass,2,2,1,57,n,pgfl,m,a,st,11
1989,rsgrass,2,2,1,59,n,pgfl,m,a,st,12.5
1989,rsgrass,2,2,1,108,n,dior,m,a,st,48
1989,rsgrass,2,2,1,114,n,neal,f,j,na,70
1989,rsgrass,2,2,1,117,n,remg,f,a,p,13
1989,rsgrass,2,2,1,123,n,pgfl,m,a,st,10
1989,rsgrass,2,2,1,131,n,neal,f,a,p,150
1989,rsgrass,2,2,1,140,n,pgfl,m,a,st,13
1989,rsgrass,2,2,1,141,n,pgfl,f,a,na,10
1989,rsgrass,2,2,1,144,n,pgfl,f,a,l,13.5
1989,rsgrass,2,2,1,260,n,pgfl,m,a,na,14
1989,rsgrass,2,2,4,9,n,dior,m,a,st,60
1989,rsgrass,2,2,4,14,n,onar,f,a,na,30
1989,rsgrass,2,2,4,21,n,dior,f,a,na,42
1989,rsgrass,2,2,4,24,n,dior,m,a,st,51
1989,rsgrass,2,2,4,63,n,neal,m,a,na,200
1989,rsgrass,2,2,4,66,n,onle,f,a,p,42
1989,rsgrass,2,2,4,101,n,dime,m,a,na,33
1989,rsgrass,2,2,4,111,n,onar,m,a,st,41
1989,rsgrass,2,2,5,7,n,onsp,m,a,na,40
1989,rsgrass,2,2,5,12,n,dior,m,a,st,42
1989,rsgrass,2,2,5,21,n,onar,m,a,st,35
1989,rsgrass,2,2,5,24,n,spsp,f,a,na,99
1989,rsgrass,2,2,5,144,n,dior,f,a,na,32
1989,rsgrass,2,3,1,46,n,dior,f,a,na,49
1989,rsgrass,2,3,4,1,n,remg,m,a,na,12
1989,rsgrass,2,3,4,10,n,dior,m,a,na,48
1989,rsgrass,2,3,4,31,n,dior,m,a,st,44
1989,rsgrass,2,3,4,59,n,remg,m,a,na,9
1989,rsgrass,2,3,4,95,n,dior,m,a,st,51.5
1989,rsgrass,2,3,5,35,n,dime,m,a,st,46
1989,rsgrass,2,3,5,60,n,dime,f,a,na,36
1989,rsgrass,2,3,5,69,n,dior,f,a,l,43
1989,rsgrass,2,3,5,92,n,dior,m,a,na,45
1989,rsgrass,2,3,5,141,n,dime,m,a,na,32
1989,rslarrea,1,1,2,6,n,remg,m,a,st,10
1989,rslarrea,1,1,2,19,n,dime,m,a,na,36
1989,rslarrea,1,1,2,22,n,dior,m,a,na,31
1989,rslarrea,1,1,2,27,n,pmtr,f,j,na,15
1989,rslarrea,1,1,2,28,n,onar,m,a,na,20
1989,rslarrea,1,1,2,29,n,dime,m,a,st,44
1989,rslarrea,1,1,2,55,n,dime,m,a,st,29
1989,rslarrea,1,1,2,60,n,dime,f,a,l,46
1989,rslarrea,1,1,2,65,n,onar,m,j,na,17
1989,rslarrea,1,1,2,66,n,dime,f,a,na,35
1989,rslarrea,1,1,2,71,n,dime,f,a,na,34
1989,rslarrea,1,1,2,81,n,dime,m,a,st,43
1989,rslarrea,1,1,2,88,n,dime,f,a,na,44
1989,rslarrea,1,1,2,94,n,onar,f,a,na,27
1989,rslarrea,1,1,2,102,n,dime,f,a,l,45
1989,rslarrea,1,1,2,114,n,disp,m,a,na,94
1989,rslarrea,1,1,2,116,n,onar,m,a,na,29
1989,rslarrea,1,1,2,132,n,remg,f,a,l,10
1989,rslarrea,1,1,2,136,n,pmle,m,j,na,10
1989,rslarrea,1,1,2,260,n,pgfv,m,j,na,5
1989,rslarrea,1,1,4,9,n,dime,m,a,st,42
1989,rslarrea,1,1,4,12,n,dime,f,a,l,38
1989,rslarrea,1,1,4,52,n,dime,f,a,na,37
1989,rslarrea,1,1,4,56,n,dime,m,a,st,49
1989,rslarrea,1,1,4,59,n,dime,m,a,na,35
1989,rslarrea,1,1,4,91,n,dime,f,a,na,36
1989,rslarrea,1,1,4,96,n,dime,f,a,l,44
1989,rslarrea,1,1,4,103,n,spsp,f,j,na,25
1989,rslarrea,1,1,4,106,n,dime,m,a,na,na
1989,rslarrea,1,1,4,108,n,dime,m,a,st,48
1989,rslarrea,1,1,4,114,n,dime,m,a,st,46
1989,rslarrea,1,1,4,116,n,pgfv,f,a,na,6
1989,rslarrea,1,1,4,127,n,dime,f,a,na,38
1989,rslarrea,1,1,5,12,n,dime,f,j,na,21
1989,rslarrea,1,1,5,12,n,spsp,m,j,na,21
1989,rslarrea,1,1,5,24,n,pgfv,m,a,st,8
1989,rslarrea,1,1,5,79,n,dime,m,a,na,38
1989,rslarrea,1,1,5,87,n,pgfv,f,a,na,7
1989,rslarrea,1,1,5,93,n,dime,f,a,na,40
1989,rslarrea,1,1,5,105,n,dime,f,a,p,43
1989,rslarrea,1,1,5,106,n,dime,m,j,na,28
1989,rslarrea,1,1,5,108,n,dime,f,a,na,40
1989,rslarrea,1,1,5,120,n,dime,m,a,st,48
1989,rslarrea,1,1,5,128,n,dime,f,a,l,47
1989,rslarrea,1,1,5,137,n,dime,m,a,st,41
1989,rslarrea,1,1,5,143,n,dime,m,a,na,43
1989,rslarrea,1,2,2,16,n,dior,f,a,na,56
1989,rslarrea,1,2,2,23,n,pgfv,m,a,na,7
1989,rslarrea,1,2,2,58,n,pmtr,f,a,p,36
1989,rslarrea,1,2,2,67,n,remg,f,a,na,14
1989,rslarrea,1,2,2,69,n,pgfv,m,a,na,6
1989,rslarrea,1,2,2,92,n,pgfv,m,a,st,6.5
1989,rslarrea,1,2,2,96,n,dime,f,a,l,42.5
1989,rslarrea,1,2,2,99,n,pmer,m,a,st,22
1989,rslarrea,1,2,2,119,n,dime,m,a,na,36
1989,rslarrea,1,2,2,127,n,dime,m,a,na,36.5
1989,rslarrea,1,2,2,131,n,pgfv,m,a,st,7
1989,rslarrea,1,2,4,20,n,pgfv,f,a,na,7.5
1989,rslarrea,1,2,4,24,n,pgfv,m,a,st,8.5
1989,rslarrea,1,2,4,27,n,pgfv,m,a,st,8
1989,rslarrea,1,2,4,34,n,dime,m,a,st,42
1989,rslarrea,1,2,4,35,n,dime,f,a,na,39
1989,rslarrea,1,2,4,42,n,pgfv,f,a,na,7.5
1989,rslarrea,1,2,4,66,n,remg,m,a,st,9
1989,rslarrea,1,2,4,96,n,dime,f,j,na,22.5
1989,rslarrea,1,2,4,102,n,pgfv,m,a,na,7
1989,rslarrea,1,2,4,108,n,dime,f,a,na,36
1989,rslarrea,1,2,5,8,n,onar,f,j,na,9
1989,rslarrea,1,2,5,10,n,spsp,f,a,na,100
1989,rslarrea,1,2,5,12,n,dime,f,a,l,43
1989,rslarrea,1,2,5,18,n,pgfv,m,a,st,na
1989,rslarrea,1,2,5,21,n,pmma,m,j,na,13
1989,rslarrea,1,2,5,23,n,pgfv,m,a,st,6
1989,rslarrea,1,2,5,44,n,dime,m,a,st,45
1989,rslarrea,1,2,5,48,n,pgfv,m,a,st,8
1989,rslarrea,1,2,5,53,n,dime,f,a,na,38
1989,rslarrea,1,2,5,132,n,dime,f,a,na,34.5
1989,rslarrea,1,3,2,9,n,dior,m,a,na,50
1989,rslarrea,1,3,2,20,n,dime,f,a,na,41
1989,rslarrea,1,3,2,45,n,remn,m,a,na,10
1989,rslarrea,1,3,2,50,n,pgfv,m,a,na,5
1989,rslarrea,1,3,2,64,n,remn,m,a,na,10
1989,rslarrea,1,3,2,128,n,remg,f,a,na,8
1989,rslarrea,1,3,4,9,n,onar,f,a,l,21.5
1989,rslarrea,1,3,4,28,n,pgfv,f,a,na,6
1989,rslarrea,1,3,4,45,n,pgfv,m,a,st,7
1989,rslarrea,1,3,4,260,n,dime,m,a,na,43
1989,rslarrea,1,3,5,24,n,pmsp,m,j,na,15
1989,rslarrea,1,3,5,38,n,remn,m,a,na,8.5
1989,rslarrea,1,3,5,48,n,pgfv,m,na,na,5
1989,rslarrea,1,3,5,86,n,pgfv,m,j,na,5
1989,rslarrea,1,3,5,107,n,dime,m,a,na,44
1989,rslarrea,1,3,5,140,n,pgfv,f,a,na,5
1989,rslarrea,2,1,2,5,n,dime,f,a,l,48.5
1989,rslarrea,2,1,2,7,n,dime,f,a,l,36
1989,rslarrea,2,1,2,11,n,dime,m,a,st,45
1989,rslarrea,2,1,2,12,n,pgfv,m,a,st,8
1989,rslarrea,2,1,2,18,n,remg,f,a,l,14
1989,rslarrea,2,1,2,30,n,onle,m,a,st,31
1989,rslarrea,2,1,2,31,n,dime,f,a,l,47
1989,rslarrea,2,1,2,33,n,dime,m,a,st,39.5
1989,rslarrea,2,1,2,43,n,dior,m,a,na,37
1989,rslarrea,2,1,2,46,n,dime,m,a,st,41
1989,rslarrea,2,1,2,51,n,remn,m,a,na,10
1989,rslarrea,2,1,2,54,n,pgfv,f,a,na,8
1989,rslarrea,2,1,2,69,n,onar,f,a,na,32
1989,rslarrea,2,1,2,72,n,dime,f,a,l,42
1989,rslarrea,2,1,2,76,n,dime,m,a,st,45
1989,rslarrea,2,1,2,78,n,dime,f,a,na,43
1989,rslarrea,2,1,2,79,n,dime,m,a,st,47
1989,rslarrea,2,1,2,83,n,dime,f,a,na,37
1989,rslarrea,2,1,2,92,n,dime,f,a,l,42
1989,rslarrea,2,1,2,93,n,dime,m,a,st,na
1989,rslarrea,2,1,2,93,n,remn,f,a,na,9.5
1989,rslarrea,2,1,2,117,n,dior,f,a,na,38
1989,rslarrea,2,1,2,123,n,dime,m,a,st,45
1989,rslarrea,2,1,2,130,n,pgfv,m,a,na,6
1989,rslarrea,2,1,2,131,n,remg,f,a,p,12
1989,rslarrea,2,1,2,138,n,remg,f,a,p,15
1989,rslarrea,2,1,2,141,n,remg,m,a,st,11.5
1989,rslarrea,2,1,2,142,n,remg,m,a,st,12
1989,rslarrea,2,1,2,144,n,remg,m,a,na,9
1989,rslarrea,2,1,4,4,n,pgfv,f,a,na,10
1989,rslarrea,2,1,4,8,n,dime,f,a,l,43
1989,rslarrea,2,1,4,14,n,pgfv,f,a,na,9
1989,rslarrea,2,1,4,48,n,dime,f,a,l,44
1989,rslarrea,2,1,4,53,n,dime,f,a,na,40
1989,rslarrea,2,1,4,58,n,dime,m,a,st,48
1989,rslarrea,2,1,4,59,n,dime,m,a,st,43
1989,rslarrea,2,1,4,105,n,pgfv,m,a,st,9
1989,rslarrea,2,1,4,118,n,dime,m,a,st,45
1989,rslarrea,2,1,4,126,n,onle,m,a,na,24
1989,rslarrea,2,1,4,128,n,remg,m,a,na,9
1989,rslarrea,2,1,4,139,n,dime,m,a,na,45
1989,rslarrea,2,1,4,142,n,dime,m,a,st,43
1989,rslarrea,2,1,5,5,n,dime,m,a,na,43
1989,rslarrea,2,1,5,22,n,pgfv,m,a,st,7
1989,rslarrea,2,1,5,41,n,spsp,m,a,na,81
1989,rslarrea,2,1,5,47,n,pgfv,m,a,st,7
1989,rslarrea,2,1,5,60,n,dime,f,a,l,43
1989,rslarrea,2,1,5,80,n,dime,m,a,st,47
1989,rslarrea,2,1,5,93,n,dime,f,a,p,na
1989,rslarrea,2,1,5,104,n,dime,f,a,l,44
1989,rslarrea,2,1,5,108,n,pgfv,m,a,st,10.5
1989,rslarrea,2,1,5,129,n,pgfv,m,a,st,8
1989,rslarrea,2,1,5,130,n,dime,m,a,st,49
1989,rslarrea,2,1,5,134,n,pgfv,f,a,na,10
1989,rslarrea,2,1,5,142,n,dime,m,a,st,45
1989,rslarrea,2,2,2,17,n,pgfv,m,a,st,10
1989,rslarrea,2,2,2,37,n,pgfv,m,a,st,7
1989,rslarrea,2,2,2,83,n,dime,f,a,l,42
1989,rslarrea,2,2,2,84,n,pgfv,f,a,p,11.5
1989,rslarrea,2,2,2,85,n,remg,f,a,p,14
1989,rslarrea,2,2,2,94,n,dime,f,a,na,38
1989,rslarrea,2,2,2,118,n,dime,m,a,na,40
1989,rslarrea,2,2,2,138,n,pmer,m,a,st,30
1989,rslarrea,2,2,2,141,n,remn,m,a,na,10
1989,rslarrea,2,2,4,11,n,dime,na,j,na,17
1989,rslarrea,2,2,4,82,n,dime,f,a,l,42
1989,rslarrea,2,2,4,89,n,pgfv,f,j,na,5
1989,rslarrea,2,2,4,112,n,pgfv,f,a,na,na
1989,rslarrea,2,2,4,126,n,pgfv,f,a,na,na
1989,rslarrea,2,2,4,260,n,pgfv,f,a,na,8
1989,rslarrea,2,2,5,47,n,pgfv,m,a,st,9
1989,rslarrea,2,2,5,48,n,pgfv,f,a,na,8.5
1989,rslarrea,2,2,5,84,n,pgfv,f,a,na,7.5
1989,rslarrea,2,2,5,127,n,onar,m,a,st,23.5
1989,rslarrea,2,2,5,127,n,remg,m,a,st,12
1989,rslarrea,2,2,5,129,n,onar,m,j,st,18
1989,rslarrea,2,3,2,8,n,pgfv,m,j,na,7.5
1989,rslarrea,2,3,2,19,n,dime,m,a,st,37
1989,rslarrea,2,3,2,46,n,dime,m,a,st,45
1989,rslarrea,2,3,2,82,n,pgfv,f,a,l,6.5
1989,rslarrea,2,3,2,106,n,dime,f,a,na,42
1989,rslarrea,2,3,2,112,n,dior,m,a,st,39
1989,rslarrea,2,3,2,129,n,remg,f,a,p,13
1989,rslarrea,2,3,2,141,n,remg,m,a,na,13
1989,rslarrea,2,3,2,144,n,pgfv,m,a,na,6.5
1989,rslarrea,2,3,2,260,n,dime,m,a,na,36
1989,rslarrea,2,3,4,5,n,pgfv,m,a,na,7
1989,rslarrea,2,3,4,47,n,dime,m,a,st,42
1989,rslarrea,2,3,4,60,n,dime,m,a,st,40
1989,rslarrea,2,3,4,83,n,pgfv,f,a,na,7
1989,rslarrea,2,3,4,117,n,remg,m,a,st,9
1989,rslarrea,2,3,5,74,n,remg,f,a,p,na
1989,rslarrea,2,3,5,106,n,dime,m,a,na,43
1989,rslarrea,2,3,5,108,n,dime,m,a,na,45
1989,rslarrea,2,3,5,116,n,remg,m,a,st,10
1989,two22,1,1,1,3,n,dime,m,a,st,47
1989,two22,1,1,1,7,n,dime,m,a,st,41
1989,two22,1,1,1,10,n,dior,f,a,na,46
1989,two22,1,1,1,12,n,pmtr,f,a,na,28
1989,two22,1,1,1,14,n,chin,f,a,na,18
1989,two22,1,1,1,20,n,neal,m,j,na,98
1989,two22,1,1,1,23,n,chin,m,a,na,10
1989,two22,1,1,1,24,n,dior,m,j,na,28
1989,two22,1,1,1,27,n,chin,f,a,na,11
1989,two22,1,1,1,33,n,dior,m,a,st,42
1989,two22,1,1,1,35,n,dime,m,a,st,48
1989,two22,1,1,1,42,n,dime,f,a,na,38
1989,two22,1,1,1,43,n,dime,f,a,na,39
1989,two22,1,1,1,48,n,dime,m,a,st,47
1989,two22,1,1,1,61,n,chin,m,a,na,10
1989,two22,1,1,1,63,n,pgfv,m,a,na,7
1989,two22,1,1,1,65,n,neal,f,a,l,185
1989,two22,1,1,1,68,n,pgfv,m,a,na,8
1989,two22,1,1,1,76,n,chin,m,j,na,9.5
1989,two22,1,1,1,98,n,chin,f,a,na,15
1989,two22,1,1,1,118,n,dime,m,a,st,44
1989,two22,1,1,1,119,n,dior,f,j,na,15
1989,two22,1,1,1,127,n,dior,m,a,st,48
1989,two22,1,1,1,132,n,dime,f,a,l,37
1989,two22,1,1,4,12,n,dime,f,a,na,42
1989,two22,1,1,4,19,n,dior,m,j,na,15
1989,two22,1,1,4,24,n,dime,m,a,st,49
1989,two22,1,1,4,33,n,pmtr,f,a,p,35
1989,two22,1,1,4,58,n,neal,f,a,na,233
1989,two22,1,1,4,60,n,chin,m,a,na,13
1989,two22,1,1,4,108,n,onar,m,a,st,25
1989,two22,1,1,4,115,n,dime,f,a,na,40
1989,two22,1,1,4,136,n,pgfv,m,a,st,7.5
1989,two22,1,1,5,12,n,dime,m,a,st,48
1989,two22,1,1,5,25,n,dime,f,a,p,41.5
1989,two22,1,1,5,34,n,dime,m,a,na,40
1989,two22,1,1,5,57,n,dime,m,a,st,46
1989,two22,1,1,5,66,n,dime,f,a,l,39
