plot,year,rooted_in,cover,spcode
331,2006,1,4,tridflav
331,2006,1,2,verbthap
331,2006,1,2,caremicr
331,2006,1,2,coregran
331,2006,1,2,elymvirg
331,2006,1,2,houspusi
331,2006,1,2,oxalviol
331,2006,1,2,panivirg
331,2006,1,2,planpata
331,2006,1,1,vulpocto
343,2006,1,2,acalvirg
343,2006,1,2,achimill
343,2006,1,2,agrohyem
343,2006,1,2,ambrarte
343,2006,1,2,ambrbide
343,2006,1,2,ambrpsil
343,2006,1,5,andrgera
343,2006,1,3,andrvirg
343,2006,1,2,asclviri
343,2006,1,2,asteeric
343,2006,1,2,asteoole
343,2006,1,2,bromjapo
343,2006,1,2,buchdact
343,2006,1,2,careamph
343,2006,1,2,carebush
343,2006,1,2,carefest
343,2006,1,2,caregrav
343,2006,1,2,caremicr
343,2006,1,2,conycana
343,2006,1,2,crotglan
343,2006,1,2,cypestri
343,2006,1,2,desmpani
343,2006,1,2,dichacum
343,2006,1,2,dicholig
343,2006,1,2,digicogn
343,2006,1,2,digisang
343,2006,1,2,elymcana
343,2006,1,2,elymvirg
343,2006,1,2,eragspec
343,2006,1,2,erigstri
343,2006,1,2,fimbpube
343,2006,1,2,gamopurp
343,2006,1,2,geracaro
343,2006,1,2,hordpusi
343,2006,1,2,juncinte
343,2006,1,2,juncmarg
343,2006,1,2,junctenu
343,2006,1,2,junivirg
343,2006,1,2,kummstip
343,2006,1,3,kummstri
343,2006,1,2,lespcune
343,2006,1,2,lespproc
343,2006,1,2,lespvirg
343,2006,1,2,oxaldill
343,2006,1,3,paniance
343,2006,1,2,panivirg
343,2006,1,2,paspseta
343,2006,1,2,phalcaro
343,2006,1,2,planvirg
343,2006,1,2,poaprate
343,2006,1,2,polyvert
343,2006,1,5,rubuostr
343,2006,1,2,ruelhumi
343,2006,1,2,rumecris
343,2006,1,5,schiscop
343,2006,1,2,setaparv
343,2006,1,2,solacaro
343,2006,1,2,solicana
343,2006,1,5,sorgnuta
343,2006,1,2,spheobtu
343,2006,1,6,sporcomp
343,2006,1,2,stroleio
343,2006,1,2,tridflav
343,2006,1,2,tripdact
343,2006,1,2,vernbald
346,2006,1,2,agrohyem
346,2006,1,2,ambrpsil
346,2006,1,2,amorcane
346,2006,1,3,andrgera
346,2006,1,2,andrvirg
346,2006,1,2,antenegl
346,2006,1,2,arteludo
346,2006,1,2,asclvert
346,2006,1,3,asclviri
346,2006,1,2,asteeric
346,2006,1,2,baptbrac
346,2006,1,2,boutcurt
346,2006,1,2,briceupa
346,2006,1,2,buchdact
346,2006,1,2,careamph
346,2006,1,2,carebush
346,2006,1,2,carefest
346,2006,1,2,caregrav
346,2006,1,2,caremicr
346,2006,1,2,cuscpent
346,2006,1,2,cypelupu
346,2006,1,2,dalecand
346,2006,1,2,dicholig
346,2006,1,2,elymvirg
346,2006,1,2,eragspec
346,2006,1,1,erigstri
346,2006,1,2,koelmacr
346,2006,1,2,kummstip
346,2006,1,2,lespproc
346,2006,1,2,medilupu
346,2006,1,2,mimoquad
346,2006,1,2,monafist
346,2006,1,2,nemagemi
346,2006,1,2,oxaldill
346,2006,1,2,paniance
346,2006,1,3,panivirg
346,2006,1,2,physpumi
346,2006,1,2,physvirg
346,2006,1,2,prenaspe
346,2006,1,2,psortenu
346,2006,1,2,rubuostr
346,2006,1,2,ruelhumi
346,2006,1,2,salvazur
346,2006,1,7,schiscop
346,2006,1,1,seneplat
346,2006,1,2,setaparv
346,2006,1,2,sisycamp
346,2006,1,2,solacaro
346,2006,1,2,solicana
346,2006,1,4,solirigi
346,2006,1,3,sorgnuta
346,2006,1,2,spheobtu
346,2006,1,4,sporcomp
346,2006,1,2,symporbi
346,2006,1,2,tridflav
346,2006,1,2,tripdact
346,2006,1,2,ulmurubr
346,2006,1,2,vernbald
346,2006,1,2,violsoro
350,2006,1,2,acalvirg
350,2006,1,2,achimill
350,2006,1,2,agrohyem
350,2006,1,3,ambrbide
350,2006,1,3,ambrpsil
350,2006,1,3,amorcane
350,2006,1,4,andrgera
350,2006,1,2,andrvirg
350,2006,1,2,apoccann
350,2006,1,3,asclviri
350,2006,1,3,asteeric
350,2006,1,2,asteprae
350,2006,1,2,baptalba
350,2006,1,2,bothsacc
350,2006,1,2,bromjapo
350,2006,1,2,buchdact
350,2006,1,2,callalca
350,2006,1,2,careamph
350,2006,1,2,carebush
350,2006,1,2,careceph
350,2006,1,2,carefest
350,2006,1,2,caregrav
350,2006,1,2,chamfasc
350,2006,1,2,chamnuta
350,2006,1,2,cirsalti
350,2006,1,2,cuscpent
350,2006,1,2,cypelupu
350,2006,1,2,dalecand
350,2006,1,2,desmlept
350,2006,1,2,desmsess
350,2006,1,2,dichacum
350,2006,1,3,dicholig
350,2006,1,2,digicogn
350,2006,1,2,eleomont
350,2006,1,2,elymcana
350,2006,1,2,elymvirg
350,2006,1,3,eragspec
350,2006,1,2,erigstri
350,2006,1,3,euthgymn
350,2006,1,2,fimbpube
350,2006,1,2,fragvirg
350,2006,1,2,gamopurp
350,2006,1,2,hedehisp
350,2006,1,2,hordpusi
350,2006,1,1,houspusi
350,2006,1,2,juncinte
350,2006,1,2,krigcesp
350,2006,1,2,kummstip
350,2006,1,2,kummstri
350,2006,1,2,lepivirg
350,2006,1,2,lespcune
350,2006,1,2,lespproc
350,2006,1,2,lespvirg
350,2006,1,2,melioffi
350,2006,1,2,oxaldill
350,2006,1,2,paniance
350,2006,1,2,panivirg
350,2006,1,2,paspseta
350,2006,1,2,phalcaro
350,2006,1,2,poaprate
350,2006,1,2,polynutt
350,2006,1,2,polyvert
350,2006,1,2,psortenu
350,2006,1,2,pyrrcaro
350,2006,1,2,raticolu
350,2006,1,2,rubuostr
350,2006,1,2,ruelhumi
350,2006,1,2,rumecris
350,2006,1,2,salvazur
350,2006,1,6,schiscop
350,2006,1,2,setaparv
350,2006,1,2,sisycamp
350,2006,1,2,solacaro
350,2006,1,2,solicana
350,2006,1,4,sorgnuta
350,2006,1,2,spheobtu
350,2006,1,4,sporcomp
350,2006,1,2,stroleio
350,2006,1,2,symporbi
350,2006,1,2,trioperf
350,2006,1,2,unkngaur
350,2006,1,2,valeradi
350,2006,1,2,vernbald
350,2006,1,2,violpeda
205,2007,1,2,acalvirg
205,2007,1,2,ambrarte
205,2007,1,2,ambrpsil
205,2007,1,2,amorcane
205,2007,1,5,andrgera
205,2007,1,2,andrvirg
205,2007,1,1,anemcaro
205,2007,1,2,apoccann
205,2007,1,2,arnoplan
205,2007,1,2,asclviri
205,2007,1,2,asteeric
205,2007,1,2,baptalba
205,2007,1,2,bothsacc
205,2007,1,2,bromjapo
205,2007,1,2,callalca
205,2007,1,2,carebush
205,2007,1,2,carefest
205,2007,1,2,caremicr
205,2007,1,1,chamnuta
205,2007,1,2,cirsalti
205,2007,1,1,conycana
205,2007,1,2,crotmona
205,2007,1,2,cypeseti
205,2007,1,2,desmpani
205,2007,1,2,desmsess
205,2007,1,2,dichacum
205,2007,1,2,dicholig
205,2007,1,3,elymcana
205,2007,1,2,elymvirg
205,2007,1,2,eragspec
205,2007,1,2,erigstri
205,2007,1,1,euphmarg
205,2007,1,1,euphspat
205,2007,1,2,unkngaur
205,2007,1,1,juncinte
205,2007,1,2,lactserr
205,2007,1,4,lespproc
205,2007,1,2,lespvirg
205,2007,1,2,medilupu
205,2007,1,2,melioffi
205,2007,1,2,monafist
205,2007,1,2,oenospec
205,2007,1,2,oxaldill
205,2007,1,2,oxalviol
205,2007,1,4,panivirg
205,2007,1,2,penstubi
205,2007,1,1,phalcaro
205,2007,1,2,physpumi
205,2007,1,2,physvirg
205,2007,1,2,planvirg
205,2007,1,2,poaprate
205,2007,1,2,polyvert
205,2007,1,3,psortenu
205,2007,1,2,rudbhirt
205,2007,1,2,ruelhumi
205,2007,1,2,salvazur
205,2007,1,3,schiscop
205,2007,1,2,setaparv
205,2007,1,1,sisycamp
205,2007,1,2,solacaro
205,2007,1,5,solicana
205,2007,1,3,sorgnuta
205,2007,1,5,sporcomp
205,2007,1,2,stroleio
205,2007,1,3,symporbi
205,2007,1,2,toriarve
205,2007,1,2,tridflav
205,2007,1,2,vernbald
205,2007,1,2,xantstru
206,2007,1,2,acalgrac
206,2007,1,2,achimill
206,2007,1,1,agalhete
206,2007,1,2,ambrarte
206,2007,1,2,ambrbide
206,2007,1,2,ambrpsil
206,2007,1,3,amorcane
206,2007,1,2,amphdrac
206,2007,1,6,andrgera
206,2007,1,2,andrvirg
206,2007,1,2,anemcaro
206,2007,1,2,antenegl
206,2007,1,2,arteludo
206,2007,1,2,asclsten
206,2007,1,3,asclviri
206,2007,1,2,asteeric
206,2007,1,2,asteoole
206,2007,1,2,baptbrac
206,2007,1,2,boutcurt
206,2007,1,3,bromjapo
206,2007,1,2,callalca
206,2007,1,2,carebush
206,2007,1,2,careceph
206,2007,1,2,carefest
206,2007,1,2,caregrav
206,2007,1,2,chamnuta
206,2007,1,2,cirsalti
206,2007,1,2,cirsundu
206,2007,1,2,conycana
206,2007,1,2,coregran
206,2007,1,2,crotsagi
206,2007,1,2,crotmona
206,2007,1,2,cypeechi
206,2007,1,2,cypelupu
206,2007,1,2,dalecand
206,2007,1,2,dalepurp
206,2007,1,2,daucpusi
206,2007,1,2,desmilli
206,2007,1,2,desmcili
206,2007,1,2,desmills
206,2007,1,2,desmpani
206,2007,1,2,desmsess
206,2007,1,2,dichacum
206,2007,1,2,dicholig
206,2007,1,2,digicogn
206,2007,1,3,elymcana
206,2007,1,4,elymvirg
206,2007,1,2,eragspec
206,2007,1,2,erigphil
206,2007,1,2,erigstri
206,2007,1,2,fimbpube
206,2007,1,2,geracaro
206,2007,1,2,hordpusi
206,2007,1,1,ivaannua
206,2007,1,2,juncinte
206,2007,1,2,juncmarg
206,2007,1,2,kummstip
206,2007,1,2,kummstri
206,2007,1,2,lepivirg
206,2007,1,2,lespcapi
206,2007,1,3,lespproc
206,2007,1,2,lespvirg
206,2007,1,2,linusulc
206,2007,1,2,lithinci
206,2007,1,1,lycoamer
206,2007,1,2,medilupu
206,2007,1,2,melioffi
206,2007,1,2,mimoquad
206,2007,1,2,oxaldill
206,2007,1,2,paniance
206,2007,1,3,panivirg
206,2007,1,2,paspseta
206,2007,1,1,phalcaro
206,2007,1,2,physpumi
206,2007,1,2,physvirg
206,2007,1,2,planaris
206,2007,1,2,planvirg
206,2007,1,2,poaprate
206,2007,1,2,polyvert
206,2007,1,4,psortenu
206,2007,1,2,raticolu
206,2007,1,2,rosacaro
206,2007,1,3,rubuostr
206,2007,1,2,ruelhumi
206,2007,1,2,sabacamp
206,2007,1,2,salvazur
206,2007,1,3,schiscop
206,2007,1,2,setaparv
206,2007,1,2,sisycamp
206,2007,1,2,solicana
206,2007,1,4,sorgnuta
206,2007,1,2,speriner
206,2007,1,5,sporcomp
206,2007,1,2,stroleio
206,2007,1,2,symporbi
206,2007,1,2,toriarve
206,2007,1,2,tridflav
206,2007,1,2,valeradi
206,2007,1,1,verbstri
206,2007,1,2,vernbald
206,2007,1,1,veroarve
206,2007,1,2,xantstru
208,2007,1,2,acalgrac
208,2007,1,2,acalvirg
208,2007,1,2,achimill
208,2007,1,2,allicana
208,2007,1,2,ambrarte
208,2007,1,2,ambrpsil
208,2007,1,2,amphdrac
208,2007,1,4,andrgera
208,2007,1,2,asclviri
208,2007,1,3,asteeric
208,2007,1,2,astrcras
208,2007,1,2,boutcurt
208,2007,1,2,bromjapo
208,2007,1,3,buchdact
208,2007,1,2,callalca
208,2007,1,2,carefest
208,2007,1,5,caremicr
208,2007,1,2,chamnuta
208,2007,1,2,cirsalti
208,2007,1,2,crotmona
208,2007,1,2,cuscpent
208,2007,1,2,cypeechi
208,2007,1,4,cypeseti
208,2007,1,2,dalecand
208,2007,1,2,dalemult
208,2007,1,2,dalepurp
208,2007,1,4,desmlept
208,2007,1,2,dicholig
208,2007,1,2,eleomont
208,2007,1,5,elymcana
208,2007,1,5,elymvirg
208,2007,1,2,erigstri
208,2007,1,2,helimaxi
208,2007,1,2,ivaannua
208,2007,1,2,juncinte
208,2007,1,2,kummstip
208,2007,1,2,lespcune
208,2007,1,2,lespproc
208,2007,1,2,malvhisp
208,2007,1,1,medilupu
208,2007,1,2,melioffi
208,2007,1,2,monacitr
208,2007,1,2,oenospec
208,2007,1,2,oxaldill
208,2007,1,2,oxalviol
208,2007,1,6,panivirg
208,2007,1,2,paspseta
208,2007,1,2,phalcaro
208,2007,1,2,physvirg
208,2007,1,2,poaprate
208,2007,1,2,polyvert
208,2007,1,2,polynutt
208,2007,1,2,prenaspe
208,2007,1,2,psortenu
208,2007,1,2,raticolu
208,2007,1,2,rumecris
208,2007,1,2,salvazur
208,2007,1,2,schiscop
208,2007,1,2,scutparv
208,2007,1,2,setaparv
208,2007,1,2,solacaro
208,2007,1,2,solicana
208,2007,1,2,solirigi
208,2007,1,3,sorgnuta
208,2007,1,6,sporcomp
208,2007,1,2,stroleio
208,2007,1,3,symporbi
208,2007,1,1,trioperf
208,2007,1,2,tripdact
208,2007,1,2,vernbald
208,2007,1,2,xantstru
220,2007,1,2,acalvirg
220,2007,1,1,achimill
220,2007,1,3,ambrarte
220,2007,1,2,ambrbide
220,2007,1,3,ambrpsil
220,2007,1,2,amorcane
220,2007,1,2,amphdrac
220,2007,1,4,andrgera
220,2007,1,2,andrvirg
220,2007,1,4,arteludo
220,2007,1,2,asclviri
220,2007,1,2,asteeric
220,2007,1,2,baptalba
220,2007,1,2,baptbrac
220,2007,1,3,bromjapo
220,2007,1,2,callalca
220,2007,1,2,carebush
220,2007,1,2,careceph
220,2007,1,2,carefest
220,2007,1,2,caregrav
220,2007,1,2,caremicr
220,2007,1,2,cerafont
220,2007,1,2,chamfasc
220,2007,1,2,chamnuta
220,2007,1,2,cirsalti
220,2007,1,2,conycana
220,2007,1,1,crotglan
220,2007,1,1,crotmona
220,2007,1,2,cypeechi
220,2007,1,2,cypelupu
220,2007,1,1,daucpusi
220,2007,1,2,desmilli
220,2007,1,2,desmills
220,2007,1,2,desmsess
220,2007,1,2,dichacum
220,2007,1,2,dicholig
220,2007,1,2,digicogn
220,2007,1,2,eleomont
220,2007,1,3,elymcana
220,2007,1,4,elymvirg
220,2007,1,2,eragspec
220,2007,1,2,erigstri
220,2007,1,2,fimbpube
220,2007,1,3,fragvirg
220,2007,1,3,unkngaur
220,2007,1,2,geracaro
220,2007,1,2,hordpusi
220,2007,1,2,ivaannua
220,2007,1,2,juncinte
220,2007,1,2,kummstip
220,2007,1,2,kummstri
220,2007,1,2,lactserr
220,2007,1,2,lepivirg
220,2007,1,4,lespcune
220,2007,1,2,lithinci
220,2007,1,2,medilupu
220,2007,1,2,melioffi
220,2007,1,2,monafist
220,2007,1,2,oxaldill
220,2007,1,2,oxalviol
220,2007,1,2,paniance
220,2007,1,5,panivirg
220,2007,1,2,physpumi
220,2007,1,1,physvirg
220,2007,1,2,planvirg
220,2007,1,2,poaprate
220,2007,1,2,polyvert
220,2007,1,3,psortenu
220,2007,1,2,raticolu
220,2007,1,2,rosacaro
220,2007,1,3,rubuostr
220,2007,1,2,rudbhirt
220,2007,1,2,ruelhumi
220,2007,1,2,rumecris
220,2007,1,4,schiscop
220,2007,1,2,setaparv
220,2007,1,2,solacaro
220,2007,1,6,solicana
220,2007,1,5,sorgnuta
220,2007,1,2,spheobtu
220,2007,1,5,sporcomp
220,2007,1,2,stroleio
220,2007,1,2,symporbi
220,2007,1,2,toriarve
220,2007,1,2,tradohie
220,2007,1,2,tridflav
220,2007,1,1,verbstri
220,2007,1,2,vernarka
220,2007,1,2,vernbald
220,2007,1,2,veroarve
220,2007,1,2,xantstru
222,2007,1,2,acalvirg
222,2007,1,2,achimill
222,2007,1,2,agrohyem
222,2007,1,2,allicana
222,2007,1,2,ambrarte
222,2007,1,2,ambrbide
222,2007,1,4,ambrpsil
222,2007,1,2,amorcane
222,2007,1,2,amphdrac
222,2007,1,6,andrgera
222,2007,1,2,andrvirg
222,2007,1,2,anemcaro
222,2007,1,3,arteludo
222,2007,1,3,asclviri
222,2007,1,2,asteeric
222,2007,1,2,asteoole
222,2007,1,2,baptbrac
222,2007,1,2,briceupa
222,2007,1,3,bromjapo
222,2007,1,2,carebush
222,2007,1,2,careceph
222,2007,1,2,carefest
222,2007,1,2,cerafont
222,2007,1,2,chaetain
222,2007,1,2,chamfasc
222,2007,1,2,chamnuta
222,2007,1,2,cirsalti
222,2007,1,2,cirsundu
222,2007,1,2,conycana
222,2007,1,2,crotmona
222,2007,1,2,cypelupu
222,2007,1,2,dalepurp
222,2007,1,2,desmcili
222,2007,1,2,desmills
222,2007,1,2,desmpani
222,2007,1,2,desmsess
222,2007,1,2,dichacum
222,2007,1,2,dicholig
222,2007,1,4,elymvirg
222,2007,1,2,eragspec
222,2007,1,2,erigstri
222,2007,1,2,euphspat
222,2007,1,2,fimbpube
222,2007,1,2,galiapar
222,2007,1,2,geracaro
222,2007,1,2,hedehisp
222,2007,1,2,hordpusi
222,2007,1,2,juncinte
222,2007,1,2,koelmacr
222,2007,1,1,kummstip
222,2007,1,1,kummstri
222,2007,1,2,lepivirg
222,2007,1,2,lespcapi
222,2007,1,2,lespproc
222,2007,1,2,lespvirg
222,2007,1,2,linusulc
222,2007,1,2,lithinci
222,2007,1,2,medilupu
222,2007,1,2,melioffi
222,2007,1,2,myosvern
222,2007,1,1,nemagemi
222,2007,1,2,oxaldill
222,2007,1,2,oxalviol
222,2007,1,2,paniance
222,2007,1,4,panivirg
222,2007,1,2,paspseta
222,2007,1,2,periamer
222,2007,1,2,phalcaro
222,2007,1,2,physvirg
222,2007,1,2,planvirg
222,2007,1,2,poaprate
222,2007,1,2,polyvert
222,2007,1,4,psortenu
222,2007,1,2,pyrrcaro
222,2007,1,2,raticolu
222,2007,1,2,rubuostr
222,2007,1,2,rudbhirt
222,2007,1,3,ruelhumi
222,2007,1,2,rumecris
222,2007,1,2,salvazur
222,2007,1,4,schiscop
222,2007,1,2,setaparv
222,2007,1,2,sileanti
222,2007,1,2,sisycamp
222,2007,1,2,solacaro
222,2007,1,4,solicana
222,2007,1,5,sorgnuta
222,2007,1,2,speriner
222,2007,1,2,spheobtu
222,2007,1,4,sporcomp
222,2007,1,2,stroleio
222,2007,1,4,symporbi
222,2007,1,2,toriarve
222,2007,1,2,tridflav
222,2007,1,2,trioperf
222,2007,1,2,valeradi
222,2007,1,2,verbstri
222,2007,1,2,vernarka
222,2007,1,3,vernbald
222,2007,1,2,veroarve
222,2007,1,1,violbico
222,2007,1,2,xantstru
226,2007,1,2,acalvirg
226,2007,1,2,achimill
226,2007,1,2,agrohyem
226,2007,1,2,ambrarte
226,2007,1,2,ambrpsil
226,2007,1,4,amorcane
226,2007,1,2,amorfrut
226,2007,1,2,anagmini
226,2007,1,6,andrgera
226,2007,1,2,apoccann
226,2007,1,2,arteludo
226,2007,1,2,asclviri
226,2007,1,2,asteeric
226,2007,1,2,baptalba
226,2007,1,2,baptaust
226,2007,1,2,bromjapo
226,2007,1,2,carebush
226,2007,1,2,carefest
226,2007,1,2,caregrav
226,2007,1,2,caremicr
226,2007,1,2,chamfasc
226,2007,1,2,chamnuta
226,2007,1,2,cirsalti
226,2007,1,2,coregran
226,2007,1,2,cuscpent
226,2007,1,2,cypeechi
226,2007,1,2,cypelupu
226,2007,1,2,cypepseu
226,2007,1,2,desmmari
226,2007,1,2,desmsess
226,2007,1,2,dichacum
226,2007,1,2,dicholig
226,2007,1,2,eleomont
226,2007,1,2,elymvirg
226,2007,1,2,eragspec
226,2007,1,3,euthgymn
226,2007,1,2,fragvirg
226,2007,1,2,gamopurp
226,2007,1,3,unkngaur
226,2007,1,2,geracaro
226,2007,1,2,hypeperf
226,2007,1,2,juncinte
226,2007,1,2,juncmarg
226,2007,1,2,koelmacr
226,2007,1,2,kummstip
226,2007,1,2,lespcune
226,2007,1,6,lespproc
226,2007,1,2,lespviol
226,2007,1,2,lespvirg
226,2007,1,2,mimoquad
226,2007,1,2,minupatu
226,2007,1,2,monafist
226,2007,1,2,oxaldill
226,2007,1,2,oxalviol
226,2007,1,2,paniance
226,2007,1,4,panivirg
226,2007,1,2,paspseta
226,2007,1,2,penstubi
226,2007,1,1,phalcaro
226,2007,1,2,physpumi
226,2007,1,2,physvirg
226,2007,1,2,planvirg
226,2007,1,2,poaprate
226,2007,1,2,polyvert
226,2007,1,2,prenaspe
226,2007,1,2,psortenu
226,2007,1,4,rubuostr
226,2007,1,2,ruelhumi
226,2007,1,2,rumecris
226,2007,1,2,salvazur
226,2007,1,4,schiscop
226,2007,1,2,scutparv
226,2007,1,2,setaparv
226,2007,1,2,sileanti
226,2007,1,2,sisycamp
226,2007,1,2,solacaro
226,2007,1,6,solicana
226,2007,1,3,sorgnuta
226,2007,1,2,spheobtu
226,2007,1,4,sporcomp
226,2007,1,2,stroleio
226,2007,1,2,symporbi
226,2007,1,2,tradohie
226,2007,1,2,tridflav
226,2007,1,2,trioperf
226,2007,1,1,verbstri
226,2007,1,2,vernbald
226,2007,1,1,veroarve
226,2007,1,2,vulpocto
226,2007,1,2,xantstru
238,2007,1,2,acalgrac
238,2007,1,2,acalvirg
238,2007,1,2,achimill
238,2007,1,2,agalhete
238,2007,1,2,ambrarte
238,2007,1,4,ambrbide
238,2007,1,2,ambrpsil
238,2007,1,2,amorcane
238,2007,1,2,amphdrac
238,2007,1,2,anagmini
238,2007,1,6,andrgera
238,2007,1,2,andrvirg
238,2007,1,2,antenegl
238,2007,1,3,arteludo
238,2007,1,2,asclviri
238,2007,1,2,asteeric
238,2007,1,2,asteoole
238,2007,1,2,astepate
238,2007,1,2,baptbrac
238,2007,1,4,bromjapo
238,2007,1,2,callalca
238,2007,1,2,calyserr
238,2007,1,2,carebush
238,2007,1,2,carefest
238,2007,1,2,caregrav
238,2007,1,2,caremicr
238,2007,1,2,celtocci
238,2007,1,2,cerafont
238,2007,1,2,chamfasc
238,2007,1,2,chamnuta
238,2007,1,2,chrypilo
238,2007,1,2,cirsalti
238,2007,1,1,conycana
238,2007,1,2,crotmona
238,2007,1,2,cypeechi
238,2007,1,2,cypelupu
238,2007,1,2,cypepseu
238,2007,1,2,dalecand
238,2007,1,2,dichacum
238,2007,1,2,dicholig
238,2007,1,2,dichspha
238,2007,1,2,digicogn
238,2007,1,1,digisang
238,2007,1,2,diodtere
238,2007,1,2,eleomont
238,2007,1,2,elymcana
238,2007,1,2,elymvirg
238,2007,1,2,eragspec
238,2007,1,2,erigstri
238,2007,1,2,fimbpube
238,2007,1,2,gamopurp
238,2007,1,2,geracaro
238,2007,1,2,hedehisp
238,2007,1,2,hordpusi
238,2007,1,2,isolcari
238,2007,1,2,juncinte
238,2007,1,2,kummstip
238,2007,1,2,kummstri
238,2007,1,2,lespvirg
238,2007,1,2,liataspe
238,2007,1,2,linusulc
238,2007,1,2,lithinci
238,2007,1,1,ludwsp
238,2007,1,2,medilupu
238,2007,1,2,melioffi
238,2007,1,1,opunmacr
238,2007,1,2,oxaldill
238,2007,1,2,oxalviol
238,2007,1,4,panivirg
238,2007,1,2,paspseta
238,2007,1,2,phalcaro
238,2007,1,2,physpumi
238,2007,1,2,physvirg
238,2007,1,2,planaris
238,2007,1,1,planpata
238,2007,1,2,planvirg
238,2007,1,2,poaprate
238,2007,1,2,polyvert
238,2007,1,2,raticolu
238,2007,1,2,rubuflag
238,2007,1,2,rudbhirt
238,2007,1,3,ruelhumi
238,2007,1,1,rumecris
238,2007,1,2,salvazur
238,2007,1,6,schiscop
238,2007,1,2,setaparv
238,2007,1,3,sorgnuta
238,2007,1,2,speriner
238,2007,1,1,unknspir
238,2007,1,5,sporcomp
238,2007,1,2,stroleio
238,2007,1,2,toriarve
238,2007,1,3,tridflav
238,2007,1,2,trioperf
238,2007,1,2,valeradi
238,2007,1,2,vernarka
238,2007,1,2,vulpocto
238,2007,1,2,xantstru
244,2007,1,2,acalgrac
244,2007,1,3,achimill
244,2007,1,2,aegicyli
244,2007,1,2,agrohyem
244,2007,1,2,ambrarte
244,2007,1,4,ambrbide
244,2007,1,5,ambrpsil
244,2007,1,2,amorcane
244,2007,1,2,amphdrac
244,2007,1,4,andrgera
244,2007,1,2,andrvirg
244,2007,1,5,arteludo
244,2007,1,2,asclviri
244,2007,1,2,asteeric
244,2007,1,2,baptaust
244,2007,1,2,baptbrac
244,2007,1,7,bromjapo
244,2007,1,2,buchdact
244,2007,1,2,callalca
244,2007,1,2,carebush
244,2007,1,2,carefest
244,2007,1,2,caregrav
244,2007,1,2,caremicr
244,2007,1,2,chamfasc
244,2007,1,2,chamnuta
244,2007,1,2,cirsalti
244,2007,1,2,cirsundu
244,2007,1,2,conycana
244,2007,1,2,crotcapi
244,2007,1,2,crotglan
244,2007,1,2,crotmona
244,2007,1,2,cuscpent
244,2007,1,2,cypeechi
244,2007,1,2,cypelupu
244,2007,1,2,dalecand
244,2007,1,2,dalepurp
244,2007,1,2,desmsess
244,2007,1,2,dichacum
244,2007,1,2,dicholig
244,2007,1,2,dichspha
244,2007,1,2,digicogn
244,2007,1,2,digisang
244,2007,1,2,diodtere
244,2007,1,2,elymcana
244,2007,1,2,elymvirg
244,2007,1,2,eragspec
244,2007,1,2,erigstri
244,2007,1,2,festprat
244,2007,1,2,fimbpube
244,2007,1,2,unkngaur
244,2007,1,1,geracaro
244,2007,1,2,hedehisp
244,2007,1,2,hordpusi
244,2007,1,2,koelmacr
244,2007,1,2,kummstip
244,2007,1,2,kummstri
244,2007,1,2,lepivirg
244,2007,1,2,lespcune
244,2007,1,2,lespvirg
244,2007,1,2,medilupu
244,2007,1,2,mimoquad
244,2007,1,2,oenolaci
244,2007,1,2,oxaldill
244,2007,1,2,oxalviol
244,2007,1,4,panivirg
244,2007,1,2,paspseta
244,2007,1,2,phalcaro
244,2007,1,2,physpumi
244,2007,1,2,physvirg
244,2007,1,2,planaris
244,2007,1,2,planpata
244,2007,1,2,planvirg
244,2007,1,2,poaprate
244,2007,1,2,polyvert
244,2007,1,2,prunangu
244,2007,1,2,pyrrcaro
244,2007,1,2,raticolu
244,2007,1,3,rubuostr
244,2007,1,2,rudbhirt
244,2007,1,2,ruelhumi
244,2007,1,2,salvazur
244,2007,1,2,schepani
244,2007,1,3,schiscop
244,2007,1,2,setaparv
244,2007,1,2,sileanti
244,2007,1,2,solicana
244,2007,1,3,sorgnuta
244,2007,1,2,speriner
244,2007,1,2,unknspir
244,2007,1,4,sporcomp
244,2007,1,2,stroleio
244,2007,1,3,tridflav
244,2007,1,2,trioperf
244,2007,1,2,vernbald
244,2007,1,2,vulpocto
244,2007,1,2,xantstru
254,2007,1,2,acalvirg
254,2007,1,2,achimill
254,2007,1,2,ambrarte
254,2007,1,2,ambrpsil
254,2007,1,2,amphdrac
254,2007,1,3,andrgera
254,2007,1,2,andrvirg
254,2007,1,2,arteludo
254,2007,1,2,asclviri
254,2007,1,2,asteeric
254,2007,1,2,baptbrac
254,2007,1,3,bromjapo
254,2007,1,2,carebush
254,2007,1,2,careceph
254,2007,1,2,carefest
254,2007,1,2,caregrav
254,2007,1,2,caremicr
254,2007,1,2,cirsalti
254,2007,0,2,cratcrus
254,2007,1,4,cynodact
254,2007,1,2,cypeechi
254,2007,1,2,cypepseu
254,2007,1,5,cypeseti
254,2007,1,2,desmilli
254,2007,1,2,dichacum
254,2007,1,2,dicholig
254,2007,1,4,eleomont
254,2007,1,2,elymcana
254,2007,1,3,elymvirg
254,2007,1,2,eragspec
254,2007,1,2,erigphil
254,2007,1,2,erigstri
254,2007,1,2,euphspat
254,2007,1,2,hordpusi
254,2007,1,2,juncbrac
254,2007,1,2,juncinte
254,2007,1,2,juncmarg
254,2007,1,2,junctorr
254,2007,1,2,kummstip
254,2007,1,2,medilupu
254,2007,1,2,oxaldill
