plot,year,corner,scale,spcode
238,2006,2,0.01,dicholig
238,2006,3,0.01,dicholig
238,2006,4,0.1,dicholig
238,2006,1,10.0,dichspha
238,2006,2,10.0,dichspha
238,2006,3,1.0,dichspha
238,2006,4,1.0,dichspha
238,2006,1,1.0,digicogn
238,2006,2,1.0,digicogn
238,2006,3,10.0,digicogn
238,2006,4,10.0,digicogn
238,2006,1,10.0,diodtere
238,2006,2,10.0,diodtere
238,2006,4,0.1,diodtere
238,2006,3,10.0,elymcana
238,2006,3,10.0,elymvirg
238,2006,1,0.1,eragspec
238,2006,2,1.0,eragspec
238,2006,3,1.0,eragspec
238,2006,4,10.0,eragspec
238,2006,1,10.0,erigstri
238,2006,2,0.01,erigstri
238,2006,3,0.1,erigstri
238,2006,4,1.0,erigstri
238,2006,2,10.0,festprat
238,2006,1,0.1,fimbpube
238,2006,2,1.0,fimbpube
238,2006,3,0.1,fimbpube
238,2006,4,1.0,fimbpube
238,2006,1,1.0,gamopurp
238,2006,2,10.0,gamopurp
238,2006,NA,100.0,geracaro
238,2006,2,1.0,juncinte
238,2006,1,1.0,kummstip
238,2006,2,10.0,kummstip
238,2006,3,10.0,kummstip
238,2006,4,10.0,kummstip
238,2006,1,0.01,kummstri
238,2006,2,0.01,kummstri
238,2006,3,0.1,kummstri
238,2006,4,0.1,kummstri
238,2006,4,10.0,lepivirg
238,2006,4,10.0,lespvirg
238,2006,4,10.0,liataspe
238,2006,1,10.0,linusulc
238,2006,2,10.0,linusulc
238,2006,3,10.0,linusulc
238,2006,4,10.0,linusulc
238,2006,1,0.1,lithinci
238,2006,2,10.0,lithinci
238,2006,4,10.0,lithinci
238,2006,2,0.1,medilupu
238,2006,2,10.0,melioffi
238,2006,1,0.1,oxaldill
238,2006,2,1.0,oxaldill
238,2006,3,10.0,oxaldill
238,2006,4,1.0,oxaldill
238,2006,1,1.0,panivirg
238,2006,2,1.0,panivirg
238,2006,3,0.1,panivirg
238,2006,4,0.1,panivirg
238,2006,1,1.0,paspseta
238,2006,2,1.0,paspseta
238,2006,3,10.0,paspseta
238,2006,4,1.0,paspseta
238,2006,2,10.0,physpumi
238,2006,1,10.0,physvirg
238,2006,4,10.0,physvirg
238,2006,1,10.0,planaris
238,2006,3,10.0,planaris
238,2006,1,10.0,planpata
238,2006,2,1.0,poaprate
238,2006,3,10.0,poaprate
238,2006,1,1.0,polyvert
238,2006,2,10.0,polyvert
238,2006,3,10.0,pyrrcaro
238,2006,1,10.0,raticolu
238,2006,4,10.0,raticolu
238,2006,2,10.0,rubuostr
238,2006,4,1.0,rubuostr
238,2006,1,10.0,rudbhirt
238,2006,2,10.0,rudbhirt
238,2006,3,10.0,rudbhirt
238,2006,4,10.0,rudbhirt
238,2006,1,1.0,ruelhumi
238,2006,2,0.1,ruelhumi
238,2006,3,0.1,ruelhumi
238,2006,4,0.01,ruelhumi
238,2006,1,1.0,salvazur
238,2006,2,1.0,salvazur
238,2006,4,1.0,salvazur
238,2006,1,0.1,schiscop
238,2006,2,1.0,schiscop
238,2006,3,0.01,schiscop
238,2006,4,0.01,schiscop
238,2006,1,1.0,setaparv
238,2006,2,1.0,setaparv
238,2006,3,10.0,setaparv
238,2006,4,10.0,setaparv
238,2006,3,10.0,solacaro
238,2006,2,10.0,solicana
238,2006,1,1.0,sorgnuta
238,2006,2,1.0,sorgnuta
238,2006,3,0.01,sorgnuta
238,2006,4,0.1,sorgnuta
238,2006,4,10.0,speriner
238,2006,2,10.0,spheobtu
238,2006,1,1.0,sporcomp
238,2006,2,0.01,sporcomp
238,2006,3,0.1,sporcomp
238,2006,4,1.0,sporcomp
238,2006,1,1.0,tridflav
238,2006,2,0.01,tridflav
238,2006,3,1.0,tridflav
238,2006,4,1.0,tridflav
238,2006,2,1.0,vernarka
244,2006,2,10.0,acalvirg
244,2006,1,1.0,achimill
244,2006,2,1.0,achimill
244,2006,3,10.0,achimill
244,2006,1,10.0,aegicyli
244,2006,2,10.0,aegicyli
244,2006,3,10.0,aegicyli
244,2006,1,1.0,agrohyem
244,2006,2,1.0,agrohyem
244,2006,3,10.0,agrohyem
244,2006,4,10.0,agrohyem
244,2006,1,0.1,ambrbide
244,2006,2,0.1,ambrbide
244,2006,3,0.1,ambrbide
244,2006,4,0.1,ambrbide
244,2006,1,0.1,ambrpsil
244,2006,2,0.1,ambrpsil
244,2006,3,1.0,ambrpsil
244,2006,4,0.1,ambrpsil
244,2006,3,10.0,amorcane
244,2006,2,10.0,amphdrac
244,2006,3,10.0,amphdrac
244,2006,4,1.0,amphdrac
244,2006,1,0.01,andrgera
244,2006,2,1.0,andrgera
244,2006,3,10.0,andrgera
244,2006,4,10.0,andrgera
244,2006,1,10.0,andrvirg
244,2006,2,0.1,andrvirg
244,2006,3,1.0,andrvirg
244,2006,4,10.0,andrvirg
244,2006,1,0.1,arteludo
244,2006,2,0.1,arteludo
244,2006,4,0.01,arteludo
244,2006,NA,100.0,asclsten
244,2006,1,1.0,asclviri
244,2006,2,10.0,asclviri
244,2006,3,10.0,asclviri
244,2006,4,10.0,asclviri
244,2006,4,10.0,asteeric
244,2006,3,10.0,asteoole
244,2006,NA,100.0,baptaust
244,2006,3,10.0,baptbrac
244,2006,1,1.0,bromjapo
244,2006,2,0.1,bromjapo
244,2006,3,0.01,bromjapo
244,2006,4,10.0,bromjapo
244,2006,3,1.0,buchdact
244,2006,4,10.0,buchdact
244,2006,NA,100.0,callalca
244,2006,2,10.0,careceph
244,2006,1,10.0,carefest
244,2006,2,1.0,carefest
244,2006,1,10.0,caregrav
244,2006,3,1.0,caregrav
244,2006,NA,100.0,caremicr
244,2006,1,10.0,chamnuta
244,2006,2,10.0,chamnuta
244,2006,3,1.0,chamnuta
244,2006,4,1.0,chamnuta
244,2006,3,10.0,chlovert
244,2006,2,10.0,cirsalti
244,2006,3,10.0,cirsalti
244,2006,2,10.0,cirsundu
244,2006,2,10.0,conycana
244,2006,4,10.0,conycana
244,2006,NA,100.0,crotcapi
244,2006,NA,100.0,crotglan
244,2006,1,10.0,crotmona
244,2006,1,10.0,crotsagi
244,2006,2,10.0,cuscpent
244,2006,2,10.0,cypelupu
244,2006,3,1.0,cypelupu
244,2006,3,10.0,cypeseti
244,2006,NA,100.0,dalecand
244,2006,NA,100.0,desmcili
244,2006,1,10.0,desmsess
244,2006,2,1.0,desmsess
244,2006,3,10.0,desmsess
244,2006,4,1.0,desmsess
244,2006,1,10.0,dichacum
244,2006,2,10.0,dichacum
244,2006,1,0.1,dicholig
244,2006,2,0.1,dicholig
244,2006,3,0.1,dicholig
244,2006,4,10.0,dicholig
244,2006,4,10.0,dichspha
244,2006,1,10.0,digicogn
244,2006,2,1.0,digicogn
244,2006,3,10.0,digicogn
244,2006,3,10.0,digisang
244,2006,4,0.01,digisang
244,2006,1,1.0,elymvirg
244,2006,2,10.0,elymvirg
244,2006,3,10.0,elymvirg
244,2006,1,10.0,eragspec
244,2006,2,1.0,eragspec
244,2006,3,1.0,eragspec
244,2006,4,10.0,eragspec
244,2006,1,10.0,erigstri
244,2006,2,10.0,erigstri
244,2006,3,1.0,erigstri
244,2006,4,10.0,erigstri
244,2006,NA,100.0,festprat
244,2006,2,1.0,fimbpube
244,2006,3,1.0,fimbpube
244,2006,1,1.0,hordpusi
244,2006,2,10.0,hordpusi
244,2006,3,1.0,hordpusi
244,2006,4,0.01,hordpusi
244,2006,1,0.01,kummstip
244,2006,2,10.0,kummstip
244,2006,3,10.0,kummstip
244,2006,4,10.0,kummstip
244,2006,1,0.1,kummstri
244,2006,2,1.0,kummstri
244,2006,3,1.0,kummstri
244,2006,4,0.1,kummstri
244,2006,1,10.0,lepivirg
244,2006,2,10.0,lepivirg
244,2006,3,1.0,lepivirg
244,2006,4,10.0,lepivirg
244,2006,1,10.0,lespvirg
244,2006,3,1.0,lespvirg
244,2006,NA,100.0,lithinci
244,2006,4,1.0,medilupu
244,2006,NA,100.0,melioffi
244,2006,NA,100.0,mimoquad
244,2006,1,10.0,oxaldill
244,2006,2,1.0,oxaldill
244,2006,3,1.0,oxaldill
244,2006,4,10.0,oxaldill
244,2006,1,1.0,panivirg
244,2006,2,10.0,panivirg
244,2006,3,10.0,panivirg
244,2006,4,10.0,panivirg
244,2006,1,0.1,paspseta
244,2006,2,0.1,paspseta
244,2006,3,0.1,paspseta
244,2006,4,1.0,paspseta
244,2006,NA,100.0,physpumi
244,2006,1,10.0,physvirg
244,2006,2,10.0,physvirg
244,2006,3,0.1,planaris
244,2006,4,0.1,planaris
244,2006,1,10.0,planpata
244,2006,2,10.0,planpata
244,2006,3,0.1,planpata
244,2006,4,1.0,planvirg
244,2006,2,10.0,poaprate
244,2006,3,10.0,poaprate
244,2006,4,10.0,poaprate
244,2006,NA,100.0,prunangu
244,2006,4,10.0,psortenu
244,2006,1,1.0,raticolu
244,2006,2,10.0,raticolu
244,2006,3,0.1,raticolu
244,2006,4,10.0,raticolu
244,2006,1,0.01,rubuostr
244,2006,2,10.0,rubuostr
244,2006,4,1.0,rudbhirt
244,2006,1,0.1,ruelhumi
244,2006,2,0.1,ruelhumi
244,2006,3,1.0,ruelhumi
244,2006,4,1.0,ruelhumi
244,2006,NA,100.0,salvazur
244,2006,1,0.1,schiscop
244,2006,2,0.01,schiscop
244,2006,3,1.0,schiscop
244,2006,4,10.0,schiscop
244,2006,1,1.0,setaparv
244,2006,2,0.01,setaparv
244,2006,3,1.0,setaparv
244,2006,4,10.0,setaparv
244,2006,1,10.0,solicana
244,2006,2,1.0,solicana
244,2006,1,0.1,sorgnuta
244,2006,2,0.1,sorgnuta
244,2006,3,1.0,sorgnuta
244,2006,1,10.0,speriner
244,2006,4,10.0,speriner
244,2006,2,1.0,spheobtu
244,2006,1,0.1,sporcomp
244,2006,2,0.1,sporcomp
244,2006,3,0.1,sporcomp
244,2006,4,0.01,sporcomp
244,2006,NA,100.0,stroleio
244,2006,1,0.1,tridflav
244,2006,2,10.0,tridflav
244,2006,3,10.0,tridflav
244,2006,4,10.0,tridflav
244,2006,1,10.0,unkngaur
244,2006,1,10.0,vernbald
244,2006,4,10.0,xantstru
254,2006,1,10.0,acalvirg
254,2006,2,1.0,acalvirg
254,2006,2,1.0,achimill
254,2006,1,1.0,ambrarte
254,2006,2,10.0,ambrarte
254,2006,4,10.0,ambrarte
254,2006,2,1.0,ambrpsil
254,2006,3,0.1,ambrpsil
254,2006,4,10.0,ambrpsil
254,2006,NA,100.0,amphdrac
254,2006,1,0.1,andrgera
254,2006,2,0.01,andrgera
254,2006,3,0.01,andrgera
254,2006,4,0.01,andrgera
254,2006,1,10.0,arteludo
254,2006,3,10.0,asclviri
254,2006,1,10.0,asteeric
254,2006,2,10.0,asteeric
254,2006,3,10.0,asteeric
254,2006,4,0.1,asteeric
254,2006,NA,100.0,baptbrac
254,2006,1,0.01,bromjapo
254,2006,2,1.0,bromjapo
254,2006,3,0.1,bromjapo
254,2006,4,0.01,bromjapo
254,2006,4,10.0,careanne
254,2006,2,1.0,carebush
254,2006,1,0.01,carefest
254,2006,2,0.01,carefest
254,2006,3,0.1,carefest
254,2006,4,10.0,carefest
254,2006,1,10.0,caregrav
254,2006,2,10.0,caregrav
254,2006,3,10.0,caregrav
254,2006,1,10.0,caremicr
254,2006,2,10.0,caremicr
254,2006,3,0.01,caremicr
254,2006,4,0.01,caremicr
254,2006,1,10.0,cirsalti
254,2006,2,1.0,cirsalti
254,2006,4,10.0,cirsalti
254,2006,3,10.0,conycana
254,2006,1,1.0,cynodact
254,2006,3,1.0,cypeseti
254,2006,4,1.0,cypeseti
254,2006,4,0.01,desmilli
254,2006,1,10.0,dicholig
254,2006,2,0.1,dicholig
254,2006,3,10.0,dicholig
254,2006,2,0.1,digicogn
254,2006,1,0.01,eleomont
254,2006,2,1.0,eleomont
254,2006,3,0.01,eleomont
254,2006,4,10.0,eleomont
254,2006,1,1.0,elymcana
254,2006,1,10.0,elymvirg
254,2006,2,10.0,elymvirg
254,2006,3,1.0,elymvirg
254,2006,4,1.0,elymvirg
254,2006,1,10.0,eragspec
254,2006,2,1.0,eragspec
254,2006,3,0.1,eragspec
254,2006,4,0.1,eragspec
254,2006,3,0.01,erigphil
254,2006,4,10.0,erigphil
254,2006,1,10.0,erigstri
254,2006,4,1.0,erigstri
254,2006,1,0.1,hordpusi
254,2006,1,10.0,juncinte
254,2006,2,1.0,juncinte
254,2006,3,10.0,juncinte
254,2006,4,0.1,juncinte
254,2006,2,1.0,kummstip
254,2006,1,10.0,kummstri
254,2006,NA,100.0,medilupu
254,2006,1,1.0,oxaldill
254,2006,2,1.0,oxaldill
254,2006,3,0.01,oxaldill
254,2006,4,1.0,oxaldill
254,2006,NA,100.0,paniance
254,2006,1,0.01,panivirg
254,2006,2,0.1,panivirg
254,2006,3,1.0,panivirg
254,2006,4,1.0,panivirg
254,2006,2,10.0,pasppubi
254,2006,2,0.1,paspseta
254,2006,4,10.0,physvirg
254,2006,1,10.0,poaprate
254,2006,2,10.0,poaprate
254,2006,3,10.0,poaprate
254,2006,4,10.0,poaprate
254,2006,4,10.0,polyvert
254,2006,3,1.0,pyrrcaro
254,2006,2,0.1,ruelhumi
254,2006,1,1.0,rumecris
254,2006,2,10.0,rumecris
254,2006,1,10.0,schiscop
254,2006,2,1.0,schiscop
254,2006,3,0.1,schiscop
254,2006,4,10.0,schiscop
254,2006,2,1.0,scirpend
254,2006,3,10.0,scirpend
254,2006,2,0.1,setaparv
254,2006,3,1.0,setaparv
254,2006,4,10.0,setaparv
254,2006,1,1.0,solacaro
254,2006,2,10.0,solacaro
254,2006,3,10.0,solacaro
254,2006,4,1.0,solacaro
254,2006,1,0.01,solicana
254,2006,3,10.0,solicana
254,2006,4,10.0,solicana
254,2006,1,0.01,sorgnuta
254,2006,2,0.01,sorgnuta
254,2006,3,10.0,sorgnuta
254,2006,4,10.0,sorgnuta
254,2006,1,1.0,spheobtu
254,2006,1,1.0,sporcomp
254,2006,2,1.0,sporcomp
254,2006,3,0.1,sporcomp
254,2006,4,0.1,sporcomp
254,2006,1,10.0,symporbi
254,2006,2,1.0,toriarve
254,2006,1,1.0,vernarka
254,2006,2,0.1,vernarka
254,2006,3,10.0,vernarka
254,2006,4,1.0,vernarka
254,2006,2,10.0,vernbald
254,2006,3,10.0,vernbald
254,2006,4,1.0,vernbald
259,2006,3,1.0,acalgrac
259,2006,4,10.0,acalgrac
259,2006,NA,100.0,achimill
259,2006,1,1.0,ambrpsil
259,2006,2,0.1,ambrpsil
259,2006,3,10.0,ambrpsil
259,2006,4,10.0,ambrpsil
259,2006,1,1.0,amorcane
259,2006,1,0.01,andrgera
259,2006,2,0.01,andrgera
259,2006,3,0.1,andrgera
259,2006,4,0.01,andrgera
259,2006,1,1.0,arteludo
259,2006,2,1.0,arteludo
259,2006,3,10.0,arteludo
259,2006,4,0.01,arteludo
259,2006,2,10.0,asclviri
259,2006,3,10.0,asclviri
259,2006,4,1.0,asclviri
259,2006,1,1.0,asteeric
259,2006,2,0.1,asteeric
259,2006,3,10.0,asteeric
259,2006,4,1.0,asteeric
259,2006,2,10.0,astrcras
259,2006,3,10.0,baptaust
259,2006,4,0.1,baptaust
259,2006,3,10.0,bothsacc
259,2006,4,1.0,bothsacc
259,2006,1,1.0,briceupa
259,2006,2,10.0,briceupa
259,2006,3,0.1,briceupa
259,2006,4,1.0,briceupa
259,2006,NA,100.0,bromjapo
259,2006,3,10.0,buchdact
259,2006,NA,100.0,careamph
259,2006,NA,100.0,carebush
259,2006,1,10.0,carefest
259,2006,2,10.0,carefest
259,2006,3,1.0,carefest
259,2006,4,1.0,carefest
259,2006,2,10.0,cirsundu
259,2006,3,10.0,cirsundu
259,2006,4,10.0,crotmona
259,2006,4,10.0,cypeseti
259,2006,1,1.0,dicholig
259,2006,2,0.1,dicholig
259,2006,3,0.01,dicholig
259,2006,4,1.0,dicholig
259,2006,3,10.0,digicogn
259,2006,4,10.0,digicogn
259,2006,1,1.0,elymvirg
259,2006,2,10.0,elymvirg
259,2006,3,10.0,elymvirg
259,2006,4,1.0,elymvirg
259,2006,2,0.1,eragspec
259,2006,2,10.0,erigstri
259,2006,3,10.0,erigstri
259,2006,4,10.0,erigstri
259,2006,NA,100.0,festprat
259,2006,1,1.0,hordpusi
259,2006,4,10.0,hordpusi
259,2006,1,10.0,kummstip
259,2006,2,1.0,kummstip
259,2006,3,10.0,kummstip
259,2006,4,10.0,kummstip
259,2006,1,10.0,lespproc
259,2006,1,1.0,lithinci
259,2006,4,10.0,lithinci
259,2006,2,10.0,lomafoen
259,2006,3,1.0,medilupu
259,2006,1,10.0,oxaldill
259,2006,2,1.0,oxaldill
259,2006,3,10.0,oxaldill
259,2006,4,10.0,oxaldill
259,2006,3,10.0,oxalviol
259,2006,1,1.0,panivirg
259,2006,2,10.0,panivirg
259,2006,3,0.1,panivirg
259,2006,4,1.0,panivirg
259,2006,1,10.0,physpumi
259,2006,2,10.0,physpumi
259,2006,4,0.1,physpumi
259,2006,1,10.0,poaprate
259,2006,2,10.0,poaprate
259,2006,3,10.0,poaprate
259,2006,4,1.0,poaprate
259,2006,1,10.0,psortenu
259,2006,2,1.0,psortenu
259,2006,3,0.1,psortenu
259,2006,2,0.1,raticolu
259,2006,2,10.0,ruelhumi
259,2006,3,10.0,ruelhumi
259,2006,4,10.0,ruelhumi
259,2006,4,10.0,salvazur
259,2006,1,0.1,schiscop
259,2006,2,0.01,schiscop
259,2006,3,0.01,schiscop
259,2006,4,0.01,schiscop
259,2006,2,10.0,solicana
259,2006,4,10.0,solicana
259,2006,1,10.0,solirigi
259,2006,2,10.0,solirigi
259,2006,3,10.0,solirigi
259,2006,1,10.0,sorgnuta
259,2006,2,0.1,sorgnuta
259,2006,3,1.0,sorgnuta
259,2006,4,0.1,sorgnuta
259,2006,4,10.0,spheobtu
259,2006,1,1.0,sporcomp
259,2006,2,0.1,sporcomp
259,2006,3,0.1,sporcomp
259,2006,4,10.0,sporcomp
259,2006,1,10.0,tragbeto
259,2006,2,0.1,tragbeto
259,2006,4,10.0,tragbeto
259,2006,1,10.0,tridflav
259,2006,4,10.0,tridflav
259,2006,NA,100.0,vernarka
259,2006,2,1.0,vernbald
303,2006,1,0.01,acalvirg
303,2006,3,0.1,acalvirg
303,2006,4,10.0,acalvirg
303,2006,1,10.0,achimill
303,2006,2,10.0,achimill
303,2006,3,10.0,achimill
303,2006,4,1.0,achimill
303,2006,1,10.0,agrohyem
303,2006,2,10.0,agrohyem
303,2006,3,10.0,agrohyem
303,2006,4,10.0,agrohyem
303,2006,1,10.0,ambrbide
303,2006,4,1.0,ambrbide
303,2006,1,1.0,ambrpsil
303,2006,2,10.0,ambrpsil
303,2006,3,0.01,ambrpsil
303,2006,4,0.1,ambrpsil
303,2006,2,1.0,amorcane
303,2006,1,0.01,andrgera
303,2006,2,0.01,andrgera
303,2006,3,1.0,andrgera
303,2006,4,1.0,andrgera
303,2006,1,0.1,andrvirg
303,2006,3,10.0,andrvirg
303,2006,4,0.01,andrvirg
303,2006,1,10.0,antenegl
303,2006,2,10.0,antenegl
303,2006,3,10.0,antenegl
303,2006,1,1.0,apoccann
303,2006,2,10.0,arnoplan
303,2006,2,10.0,arnoplan
303,2006,3,1.0,arteludo
303,2006,1,1.0,asclviri
303,2006,2,1.0,asclviri
303,2006,3,10.0,asclviri
303,2006,4,10.0,asclviri
303,2006,1,0.01,asteeric
303,2006,2,0.1,asteeric
303,2006,3,0.1,asteeric
303,2006,4,0.01,asteeric
303,2006,1,0.1,asteoole
303,2006,2,0.1,asteoole
303,2006,3,0.1,asteoole
303,2006,4,1.0,asteoole
303,2006,1,1.0,astepate
303,2006,2,0.01,astepate
303,2006,3,1.0,astepate
303,2006,4,1.0,astepate
303,2006,2,10.0,asteprae
303,2006,2,10.0,baptbrac
303,2006,3,10.0,baptbrac
303,2006,4,10.0,baptbrac
303,2006,1,10.0,briceupa
303,2006,3,10.0,briceupa
303,2006,2,10.0,callalca
303,2006,4,10.0,callalca
303,2006,2,10.0,carebush
303,2006,3,10.0,carebush
303,2006,4,1.0,carebush
303,2006,2,10.0,careceph
303,2006,3,0.1,careceph
303,2006,1,10.0,carefest
303,2006,2,0.1,carefest
303,2006,4,10.0,carefest
303,2006,3,10.0,caregrav
303,2006,1,10.0,chamfasc
303,2006,2,10.0,chamfasc
303,2006,3,0.1,chamfasc
303,2006,1,10.0,cirsalti
303,2006,4,1.0,crotglan
303,2006,1,10.0,cypelupu
303,2006,2,10.0,cypelupu
303,2006,3,10.0,cypelupu
303,2006,3,10.0,dalecand
303,2006,4,10.0,dalecand
303,2006,1,1.0,desmsess
303,2006,2,10.0,desmsess
303,2006,3,10.0,desmsess
303,2006,1,0.1,dichacum
303,2006,2,0.1,dichacum
303,2006,3,1.0,dichacum
303,2006,4,0.1,dichacum
303,2006,1,1.0,dicholig
303,2006,2,0.1,dicholig
303,2006,3,0.1,dicholig
303,2006,4,0.01,dicholig
303,2006,4,10.0,dichspha
303,2006,1,1.0,digicogn
303,2006,2,1.0,digicogn
303,2006,3,10.0,digicogn
303,2006,4,1.0,digicogn
303,2006,1,1.0,eragspec
303,2006,2,1.0,eragspec
303,2006,3,0.1,eragspec
303,2006,4,0.01,eragspec
303,2006,3,10.0,erigstri
303,2006,4,1.0,erigstri
303,2006,3,1.0,euthgymn
303,2006,1,1.0,fimbpube
303,2006,2,0.01,fimbpube
303,2006,3,0.1,fimbpube
303,2006,4,1.0,fimbpube
303,2006,1,1.0,fragvirg
303,2006,2,1.0,fragvirg
303,2006,3,1.0,fragvirg
303,2006,4,1.0,fragvirg
303,2006,2,10.0,helimoll
303,2006,3,1.0,helimoll
303,2006,4,10.0,helimoll
303,2006,2,10.0,hierlong
303,2006,3,1.0,hierlong
303,2006,4,10.0,kummstip
303,2006,1,10.0,kummstri
303,2006,2,0.1,kummstri
303,2006,3,10.0,kummstri
303,2006,4,1.0,kummstri
303,2006,2,10.0,lespcune
303,2006,NA,100.0,lespproc
303,2006,2,10.0,lespvirg
303,2006,3,10.0,lespvirg
303,2006,4,0.01,lespvirg
303,2006,1,10.0,linusulc
303,2006,2,1.0,linusulc
303,2006,3,10.0,linusulc
303,2006,4,10.0,linusulc
303,2006,1,10.0,lithinci
303,2006,2,10.0,lithinci
303,2006,3,10.0,lithinci
303,2006,4,10.0,lithinci
303,2006,2,10.0,mimoquad
303,2006,3,10.0,mimoquad
303,2006,4,10.0,mimoquad
303,2006,1,0.1,monafist
303,2006,2,10.0,monafist
303,2006,3,0.1,monafist
303,2006,4,1.0,monafist
303,2006,1,10.0,oxaldill
303,2006,1,10.0,oxalviol
303,2006,3,10.0,oxalviol
303,2006,2,10.0,panivirg
303,2006,3,0.1,panivirg
303,2006,4,10.0,panivirg
303,2006,1,10.0,paspseta
303,2006,2,0.1,paspseta
303,2006,3,1.0,paspseta
303,2006,4,10.0,paspseta
303,2006,NA,100.0,pediescu
303,2006,1,10.0,physvirg
303,2006,4,10.0,physvirg
303,2006,2,10.0,polyvert
303,2006,1,10.0,psortenu
303,2006,2,10.0,psortenu
303,2006,3,10.0,psortenu
303,2006,1,10.0,raticolu
303,2006,2,0.1,raticolu
303,2006,3,10.0,raticolu
303,2006,4,0.1,raticolu
303,2006,1,1.0,rubuostr
303,2006,3,10.0,rubuostr
303,2006,4,1.0,rubuostr
303,2006,1,0.1,ruelhumi
303,2006,2,0.1,ruelhumi
303,2006,3,0.1,ruelhumi
303,2006,4,1.0,ruelhumi
303,2006,1,10.0,salvazur
303,2006,2,1.0,salvazur
303,2006,3,0.01,salvazur
303,2006,4,0.1,salvazur
303,2006,1,0.01,schiscop
303,2006,2,0.01,schiscop
303,2006,3,0.01,schiscop
303,2006,4,0.01,schiscop
303,2006,3,10.0,scutparv
303,2006,1,10.0,setaparv
303,2006,1,10.0,sisycamp
303,2006,3,10.0,sisycamp
303,2006,1,0.01,solicana
303,2006,2,10.0,solicana
303,2006,3,1.0,solicana
303,2006,4,0.1,solicana
303,2006,3,10.0,solirigi
303,2006,1,0.01,sorgnuta
303,2006,2,1.0,sorgnuta
303,2006,3,0.1,sorgnuta
303,2006,4,1.0,sorgnuta
303,2006,1,10.0,spheobtu
303,2006,2,10.0,spheobtu
303,2006,3,10.0,spheobtu
303,2006,4,1.0,spheobtu
303,2006,1,0.1,sporcomp
303,2006,2,10.0,sporcomp
303,2006,3,10.0,sporcomp
303,2006,4,10.0,sporcomp
303,2006,1,0.1,stylbifl
303,2006,2,1.0,stylbifl
303,2006,3,1.0,stylbifl
303,2006,4,1.0,stylbifl
303,2006,NA,100.0,symporbi
303,2006,1,10.0,tridflav
303,2006,4,0.1,tridflav
303,2006,2,10.0,unkngaur
303,2006,3,10.0,unkngaur
303,2006,4,10.0,unkngaur
303,2006,4,10.0,verbstri
303,2006,1,10.0,vernbald
303,2006,2,10.0,vernbald
303,2006,3,10.0,vernbald
307,2006,2,1.0,acalvirg
307,2006,2,10.0,achimill
307,2006,3,1.0,achimill
307,2006,4,10.0,achimill
307,2006,NA,100.0,agriparv
307,2006,2,10.0,agrohyem
307,2006,3,1.0,agrohyem
307,2006,4,10.0,agrohyem
307,2006,1,1.0,ambrbide
307,2006,2,1.0,ambrbide
307,2006,3,0.01,ambrbide
307,2006,4,0.1,ambrbide
307,2006,2,10.0,ambrpsil
307,2006,3,0.1,ambrpsil
307,2006,4,10.0,ambrpsil
307,2006,2,0.1,amphdrac
307,2006,1,0.1,andrgera
307,2006,2,0.1,andrgera
307,2006,3,10.0,andrgera
307,2006,4,0.1,andrgera
307,2006,2,10.0,andrvirg
307,2006,3,1.0,andrvirg
307,2006,1,10.0,asclviri
307,2006,2,1.0,asclviri
307,2006,3,10.0,asclviri
307,2006,4,1.0,asclviri
307,2006,1,0.01,asteeric
307,2006,2,0.01,asteeric
307,2006,3,10.0,asteeric
307,2006,4,0.1,asteeric
307,2006,1,10.0,asteoole
307,2006,2,0.01,asteoole
307,2006,3,10.0,asteoole
307,2006,4,1.0,asteoole
307,2006,4,10.0,baptalba
307,2006,3,10.0,bothsacc
307,2006,1,0.1,bromjapo
307,2006,2,0.1,bromjapo
307,2006,3,0.1,bromjapo
307,2006,4,0.1,bromjapo
307,2006,2,1.0,buchdact
307,2006,NA,100.0,callalca
307,2006,2,10.0,carebush
307,2006,3,10.0,carebush
307,2006,1,1.0,careceph
307,2006,2,10.0,careceph
307,2006,4,1.0,careceph
307,2006,1,0.01,carefest
307,2006,2,0.01,carefest
307,2006,3,1.0,carefest
307,2006,4,0.1,carefest
307,2006,3,10.0,caremicr
307,2006,1,10.0,chamfasc
307,2006,3,1.0,chamfasc
307,2006,4,10.0,chamfasc
307,2006,1,10.0,conycana
307,2006,2,0.1,conycana
307,2006,3,1.0,conycana
307,2006,4,1.0,conycana
307,2006,4,10.0,crotglan
307,2006,4,10.0,cuscpent
307,2006,2,10.0,cynodact
307,2006,3,10.0,cynodact
307,2006,4,0.01,cynodact
307,2006,NA,100.0,cypeechi
307,2006,2,0.1,cypelupu
307,2006,3,1.0,cypelupu
307,2006,4,10.0,cypelupu
307,2006,NA,100.0,daucpusi
307,2006,2,10.0,desmilli
307,2006,NA,100.0,desmpani
307,2006,4,1.0,desmsess
307,2006,3,10.0,dichacum
307,2006,4,0.1,dichacum
307,2006,1,1.0,dicholig
307,2006,2,0.01,dicholig
307,2006,3,0.01,dicholig
307,2006,4,1.0,dicholig
307,2006,1,10.0,digicogn
307,2006,2,10.0,digicogn
307,2006,3,1.0,digicogn
307,2006,4,10.0,digicogn
307,2006,3,10.0,diodtere
307,2006,2,10.0,eleomont
307,2006,3,0.01,eleomont
307,2006,4,0.1,eleomont
307,2006,3,10.0,elymcana
307,2006,1,1.0,eragspec
307,2006,2,1.0,eragspec
