"unique","elev.point","elev.mean","elev.var"
4274,222,235.717268223638,5331.46445922502
4275,222,235.717268223638,5331.46445922502
4276,222,235.717268223638,5331.46445922502
4277,208,238.357622921825,5421.87878387333
4278,208,238.357622921825,5421.87878387333
4279,208,238.357622921825,5421.87878387333
4280,208,238.357622921825,5421.87878387333
4281,208,238.357622921825,5421.87878387333
4282,208,238.357622921825,5421.87878387333
4283,208,238.357622921825,5421.87878387333
4284,208,238.357622921825,5421.87878387333
4285,208,238.357622921825,5421.87878387333
4286,208,238.357622921825,5421.87878387333
4287,208,238.357622921825,5421.87878387333
4288,208,238.357622921825,5421.87878387333
4289,208,238.357622921825,5421.87878387333
4290,208,238.357622921825,5421.87878387333
4291,208,238.357622921825,5421.87878387333
4292,208,238.357622921825,5421.87878387333
4293,208,238.357622921825,5421.87878387333
4294,208,238.357622921825,5421.87878387333
4295,211,225.154635527247,4092.11944222109
4296,211,225.154635527247,4092.11944222109
4297,211,225.154635527247,4092.11944222109
4298,211,225.154635527247,4092.11944222109
4299,211,225.154635527247,4092.11944222109
4300,211,225.154635527247,4092.11944222109
4301,211,225.154635527247,4092.11944222109
4302,211,225.154635527247,4092.11944222109
4303,211,225.154635527247,4092.11944222109
4304,211,225.154635527247,4092.11944222109
4305,211,225.154635527247,4092.11944222109
4306,211,225.154635527247,4092.11944222109
4307,211,225.154635527247,4092.11944222109
4308,211,225.154635527247,4092.11944222109
4309,211,225.154635527247,4092.11944222109
4310,211,225.154635527247,4092.11944222109
4311,211,225.154635527247,4092.11944222109
4312,211,225.154635527247,4092.11944222109
4313,212,232.679632248939,4716.80146686153
4314,212,232.679632248939,4716.80146686153
4315,212,232.679632248939,4716.80146686153
4316,212,232.679632248939,4716.80146686153
4317,212,232.679632248939,4716.80146686153
4318,212,232.679632248939,4716.80146686153
4319,212,232.679632248939,4716.80146686153
4320,212,232.679632248939,4716.80146686153
4321,212,232.679632248939,4716.80146686153
4322,212,232.679632248939,4716.80146686153
4323,212,232.679632248939,4716.80146686153
4324,212,232.679632248939,4716.80146686153
4325,212,232.679632248939,4716.80146686153
4326,212,232.679632248939,4716.80146686153
4327,212,232.679632248939,4716.80146686153
4328,212,232.679632248939,4716.80146686153
4329,212,232.679632248939,4716.80146686153
4330,212,232.679632248939,4716.80146686153
4331,195,235.709883103082,5041.06711348739
4332,195,235.709883103082,5041.06711348739
4333,195,235.709883103082,5041.06711348739
4334,195,235.709883103082,5041.06711348739
4335,195,235.709883103082,5041.06711348739
4336,195,235.709883103082,5041.06711348739
4337,195,235.709883103082,5041.06711348739
4338,195,235.709883103082,5041.06711348739
4339,195,235.709883103082,5041.06711348739
4340,195,235.709883103082,5041.06711348739
4341,195,235.709883103082,5041.06711348739
4342,195,235.709883103082,5041.06711348739
4343,195,235.709883103082,5041.06711348739
4344,195,235.709883103082,5041.06711348739
4345,195,235.709883103082,5041.06711348739
4346,195,235.709883103082,5041.06711348739
4347,195,235.709883103082,5041.06711348739
4348,195,235.709883103082,5041.06711348739
4349,182,235.60814159292,6395.80850309609
4350,182,235.60814159292,6395.80850309609
4351,182,235.60814159292,6395.80850309609
4352,182,235.60814159292,6395.80850309609
4353,182,235.60814159292,6395.80850309609
4354,182,235.60814159292,6395.80850309609
4355,182,235.60814159292,6395.80850309609
4356,182,235.60814159292,6395.80850309609
4357,182,235.60814159292,6395.80850309609
4358,182,235.60814159292,6395.80850309609
4359,182,235.60814159292,6395.80850309609
4360,182,235.60814159292,6395.80850309609
4361,182,235.60814159292,6395.80850309609
4362,182,235.60814159292,6395.80850309609
4363,182,235.60814159292,6395.80850309609
4364,182,235.60814159292,6395.80850309609
4365,182,235.60814159292,6395.80850309609
4366,182,235.60814159292,6395.80850309609
4367,196,220.882790368272,4679.39291661775
4368,196,220.882790368272,4679.39291661775
4369,196,220.882790368272,4679.39291661775
4370,196,220.882790368272,4679.39291661775
4371,196,220.882790368272,4679.39291661775
4372,196,220.882790368272,4679.39291661775
4373,196,220.882790368272,4679.39291661775
4374,196,220.882790368272,4679.39291661775
4375,196,220.882790368272,4679.39291661775
4376,196,220.882790368272,4679.39291661775
4377,196,220.882790368272,4679.39291661775
4378,196,220.882790368272,4679.39291661775
4379,196,220.882790368272,4679.39291661775
4380,196,220.882790368272,4679.39291661775
4381,196,220.882790368272,4679.39291661775
4382,196,220.882790368272,4679.39291661775
4383,196,220.882790368272,4679.39291661775
4384,196,220.882790368272,4679.39291661775
4385,196,219.988688582538,4656.7594193899
4386,196,219.988688582538,4656.7594193899
4387,196,219.988688582538,4656.7594193899
4388,196,219.988688582538,4656.7594193899
4389,196,219.988688582538,4656.7594193899
4390,196,219.988688582538,4656.7594193899
4391,196,219.988688582538,4656.7594193899
4392,196,219.988688582538,4656.7594193899
4393,196,219.988688582538,4656.7594193899
4394,196,219.988688582538,4656.7594193899
4395,196,219.988688582538,4656.7594193899
4396,196,219.988688582538,4656.7594193899
4397,196,219.988688582538,4656.7594193899
4398,196,219.988688582538,4656.7594193899
4399,196,219.988688582538,4656.7594193899
4400,196,219.988688582538,4656.7594193899
4401,196,219.988688582538,4656.7594193899
4402,196,219.988688582538,4656.7594193899
4403,207,225.282024062279,4334.99193869818
4404,207,225.282024062279,4334.99193869818
4405,207,225.282024062279,4334.99193869818
4406,207,225.282024062279,4334.99193869818
4407,207,225.282024062279,4334.99193869818
4408,207,225.282024062279,4334.99193869818
4409,207,225.282024062279,4334.99193869818
4410,207,225.282024062279,4334.99193869818
4411,207,225.282024062279,4334.99193869818
4412,207,225.282024062279,4334.99193869818
4413,207,225.282024062279,4334.99193869818
4414,207,225.282024062279,4334.99193869818
4415,207,225.282024062279,4334.99193869818
4416,207,225.282024062279,4334.99193869818
4417,207,225.282024062279,4334.99193869818
4418,207,225.282024062279,4334.99193869818
4419,207,225.282024062279,4334.99193869818
4420,207,225.282024062279,4334.99193869818
4421,177,223.876059322034,5448.97615571248
4422,177,223.876059322034,5448.97615571248
4423,177,223.876059322034,5448.97615571248
4424,177,223.876059322034,5448.97615571248
4425,177,223.876059322034,5448.97615571248
4426,177,223.876059322034,5448.97615571248
4427,177,223.876059322034,5448.97615571248
4428,177,223.876059322034,5448.97615571248
4429,177,223.876059322034,5448.97615571248
4430,177,223.876059322034,5448.97615571248
4431,177,223.876059322034,5448.97615571248
4432,177,223.876059322034,5448.97615571248
4433,177,223.876059322034,5448.97615571248
4434,177,223.876059322034,5448.97615571248
4435,177,223.876059322034,5448.97615571248
4436,177,223.876059322034,5448.97615571248
4437,177,223.876059322034,5448.97615571248
4438,177,223.876059322034,5448.97615571248
4439,148,213.228591648974,7003.75232913089
4440,148,213.228591648974,7003.75232913089
4441,148,213.228591648974,7003.75232913089
4442,148,213.228591648974,7003.75232913089
4443,148,213.228591648974,7003.75232913089
4444,148,213.228591648974,7003.75232913089
4445,148,213.228591648974,7003.75232913089
4446,148,213.228591648974,7003.75232913089
4447,148,213.228591648974,7003.75232913089
4448,148,213.228591648974,7003.75232913089
4449,148,213.228591648974,7003.75232913089
4450,148,213.228591648974,7003.75232913089
4451,148,213.228591648974,7003.75232913089
4452,148,213.228591648974,7003.75232913089
4453,148,213.228591648974,7003.75232913089
4454,148,213.228591648974,7003.75232913089
4455,148,213.228591648974,7003.75232913089
4456,148,213.228591648974,7003.75232913089
4457,155,214.911307420495,6035.7726186506
4458,155,214.911307420495,6035.7726186506
4459,155,214.911307420495,6035.7726186506
4460,155,214.911307420495,6035.7726186506
4461,155,214.911307420495,6035.7726186506
4462,155,214.911307420495,6035.7726186506
4463,155,214.911307420495,6035.7726186506
4464,155,214.911307420495,6035.7726186506
4465,155,214.911307420495,6035.7726186506
4466,155,214.911307420495,6035.7726186506
4467,155,214.911307420495,6035.7726186506
4468,155,214.911307420495,6035.7726186506
4469,155,214.911307420495,6035.7726186506
4470,155,214.911307420495,6035.7726186506
4471,155,214.911307420495,6035.7726186506
4472,155,214.911307420495,6035.7726186506
4473,155,214.911307420495,6035.7726186506
4474,155,214.911307420495,6035.7726186506
4475,155,215.074479350512,6181.90935199754
4476,155,215.074479350512,6181.90935199754
4477,155,215.074479350512,6181.90935199754
4478,155,215.074479350512,6181.90935199754
4479,155,215.074479350512,6181.90935199754
4480,155,215.074479350512,6181.90935199754
4481,155,215.074479350512,6181.90935199754
4482,155,215.074479350512,6181.90935199754
4483,155,215.074479350512,6181.90935199754
4484,155,215.074479350512,6181.90935199754
4485,155,215.074479350512,6181.90935199754
4486,155,215.074479350512,6181.90935199754
4487,155,215.074479350512,6181.90935199754
4488,155,215.074479350512,6181.90935199754
4489,155,215.074479350512,6181.90935199754
4490,155,215.074479350512,6181.90935199754
4491,155,215.074479350512,6181.90935199754
4492,155,215.074479350512,6181.90935199754
4493,154,212.642175909573,6906.62986720721
4494,154,212.642175909573,6906.62986720721
4495,154,212.642175909573,6906.62986720721
4496,154,212.642175909573,6906.62986720721
4497,154,212.642175909573,6906.62986720721
4498,154,212.642175909573,6906.62986720721
4499,154,212.642175909573,6906.62986720721
4500,154,212.642175909573,6906.62986720721
4501,154,212.642175909573,6906.62986720721
4502,154,212.642175909573,6906.62986720721
4503,154,212.642175909573,6906.62986720721
4504,154,212.642175909573,6906.62986720721
4505,154,212.642175909573,6906.62986720721
4506,154,212.642175909573,6906.62986720721
4507,154,212.642175909573,6906.62986720721
4508,154,212.642175909573,6906.62986720721
4509,154,212.642175909573,6906.62986720721
4510,154,212.642175909573,6906.62986720721
4511,121,199.778210116732,8737.73883147317
4512,121,199.778210116732,8737.73883147317
4513,121,199.778210116732,8737.73883147317
4514,121,199.778210116732,8737.73883147317
4515,121,199.778210116732,8737.73883147317
4516,121,199.778210116732,8737.73883147317
4517,121,199.778210116732,8737.73883147317
4518,121,199.778210116732,8737.73883147317
4519,121,199.778210116732,8737.73883147317
4520,121,199.778210116732,8737.73883147317
4521,121,199.778210116732,8737.73883147317
4522,121,199.778210116732,8737.73883147317
4523,121,199.778210116732,8737.73883147317
4524,121,199.778210116732,8737.73883147317
4525,121,199.778210116732,8737.73883147317
4526,121,199.778210116732,8737.73883147317
4527,121,199.778210116732,8737.73883147317
4528,121,199.778210116732,8737.73883147317
4529,144,207.419469026549,7400.99430920805
4530,144,207.419469026549,7400.99430920805
4531,144,207.419469026549,7400.99430920805
4532,144,207.419469026549,7400.99430920805
4533,144,207.419469026549,7400.99430920805
4534,144,207.419469026549,7400.99430920805
4535,144,207.419469026549,7400.99430920805
4536,144,207.419469026549,7400.99430920805
4537,144,207.419469026549,7400.99430920805
4538,144,207.419469026549,7400.99430920805
4539,144,207.419469026549,7400.99430920805
4540,144,207.419469026549,7400.99430920805
4541,144,207.419469026549,7400.99430920805
4542,144,207.419469026549,7400.99430920805
4543,144,207.419469026549,7400.99430920805
4544,144,207.419469026549,7400.99430920805
4545,144,207.419469026549,7400.99430920805
4546,144,207.419469026549,7400.99430920805
4547,107,202.290870488323,8640.37624936588
4548,107,202.290870488323,8640.37624936588
4549,107,202.290870488323,8640.37624936588
4550,107,202.290870488323,8640.37624936588
4551,107,202.290870488323,8640.37624936588
4552,107,202.290870488323,8640.37624936588
4553,107,202.290870488323,8640.37624936588
4554,107,202.290870488323,8640.37624936588
4555,107,202.290870488323,8640.37624936588
4556,107,202.290870488323,8640.37624936588
4557,107,202.290870488323,8640.37624936588
4558,107,202.290870488323,8640.37624936588
4559,107,202.290870488323,8640.37624936588
4560,107,202.290870488323,8640.37624936588
4561,107,202.290870488323,8640.37624936588
4562,107,202.290870488323,8640.37624936588
4563,107,202.290870488323,8640.37624936588
4564,107,202.290870488323,8640.37624936588
4565,108,204.826071555083,10281.2472009687
4566,108,204.826071555083,10281.2472009687
4567,108,204.826071555083,10281.2472009687
4568,108,204.826071555083,10281.2472009687
4569,108,204.826071555083,10281.2472009687
4570,108,204.826071555083,10281.2472009687
4571,108,204.826071555083,10281.2472009687
4572,108,204.826071555083,10281.2472009687
4573,108,204.826071555083,10281.2472009687
4574,108,204.826071555083,10281.2472009687
4575,108,204.826071555083,10281.2472009687
4576,108,204.826071555083,10281.2472009687
4577,108,204.826071555083,10281.2472009687
4578,108,204.826071555083,10281.2472009687
4579,108,204.826071555083,10281.2472009687
4580,108,204.826071555083,10281.2472009687
4581,108,204.826071555083,10281.2472009687
4582,108,204.826071555083,10281.2472009687
4583,265,261.586463501063,6731.92357423103
4584,265,261.586463501063,6731.92357423103
4585,265,261.586463501063,6731.92357423103
4586,265,261.586463501063,6731.92357423103
4587,265,261.586463501063,6731.92357423103
4588,265,261.586463501063,6731.92357423103
4589,265,261.586463501063,6731.92357423103
4590,265,261.586463501063,6731.92357423103
4591,265,261.586463501063,6731.92357423103
4592,265,261.586463501063,6731.92357423103
4593,265,261.586463501063,6731.92357423103
4594,265,261.586463501063,6731.92357423103
4595,265,261.586463501063,6731.92357423103
4596,265,261.586463501063,6731.92357423103
4597,265,261.586463501063,6731.92357423103
4598,265,261.586463501063,6731.92357423103
4599,265,261.586463501063,6731.92357423103
4600,265,261.586463501063,6731.92357423103
4601,275,256.15834218916,6623.08370696012
4602,275,256.15834218916,6623.08370696012
4603,275,256.15834218916,6623.08370696012
4604,275,256.15834218916,6623.08370696012
4605,275,256.15834218916,6623.08370696012
4606,275,256.15834218916,6623.08370696012
4607,275,256.15834218916,6623.08370696012
4608,275,256.15834218916,6623.08370696012
4609,275,256.15834218916,6623.08370696012
4610,275,256.15834218916,6623.08370696012
4611,275,256.15834218916,6623.08370696012
4612,275,256.15834218916,6623.08370696012
4613,275,256.15834218916,6623.08370696012
4614,275,256.15834218916,6623.08370696012
4615,275,256.15834218916,6623.08370696012
4616,275,256.15834218916,6623.08370696012
4617,275,256.15834218916,6623.08370696012
4618,275,256.15834218916,6623.08370696012
4619,208,260.812853107345,6992.27156910876
4620,208,260.812853107345,6992.27156910876
4621,208,260.812853107345,6992.27156910876
4622,208,260.812853107345,6992.27156910876
4623,208,260.812853107345,6992.27156910876
4624,208,260.812853107345,6992.27156910876
4625,208,260.812853107345,6992.27156910876
4626,208,260.812853107345,6992.27156910876
4627,208,260.812853107345,6992.27156910876
4628,208,260.812853107345,6992.27156910876
4629,208,260.812853107345,6992.27156910876
4630,208,260.812853107345,6992.27156910876
4631,208,260.812853107345,6992.27156910876
4632,208,260.812853107345,6992.27156910876
4633,208,260.812853107345,6992.27156910876
4634,208,260.812853107345,6992.27156910876
4635,208,260.812853107345,6992.27156910876
4636,208,260.812853107345,6992.27156910876
4637,214,250.058365758755,7112.49588451869
4638,214,250.058365758755,7112.49588451869
4639,214,250.058365758755,7112.49588451869
4640,214,250.058365758755,7112.49588451869
4641,214,250.058365758755,7112.49588451869
4642,214,250.058365758755,7112.49588451869
4643,214,250.058365758755,7112.49588451869
4644,214,250.058365758755,7112.49588451869
4645,214,250.058365758755,7112.49588451869
4646,214,250.058365758755,7112.49588451869
4647,214,250.058365758755,7112.49588451869
4648,214,250.058365758755,7112.49588451869
4649,214,250.058365758755,7112.49588451869
4650,214,250.058365758755,7112.49588451869
4651,214,250.058365758755,7112.49588451869
4652,214,250.058365758755,7112.49588451869
4653,214,250.058365758755,7112.49588451869
4654,214,250.058365758755,7112.49588451869
4655,142,238.262972114366,5826.16351898828
4656,142,238.262972114366,5826.16351898828
4657,142,238.262972114366,5826.16351898828
4658,142,238.262972114366,5826.16351898828
4659,142,238.262972114366,5826.16351898828
4660,142,238.262972114366,5826.16351898828
4661,142,238.262972114366,5826.16351898828
4662,142,238.262972114366,5826.16351898828
4663,142,238.262972114366,5826.16351898828
4664,142,238.262972114366,5826.16351898828
4665,142,238.262972114366,5826.16351898828
4666,142,238.262972114366,5826.16351898828
4667,142,238.262972114366,5826.16351898828
4668,142,238.262972114366,5826.16351898828
4669,142,238.262972114366,5826.16351898828
4670,142,238.262972114366,5826.16351898828
4671,142,238.262972114366,5826.16351898828
4672,142,238.262972114366,5826.16351898828
4673,165,230.273338048091,6961.12971690443
4674,165,230.273338048091,6961.12971690443
4675,165,230.273338048091,6961.12971690443
4676,165,230.273338048091,6961.12971690443
4677,165,230.273338048091,6961.12971690443
4678,165,230.273338048091,6961.12971690443
4679,165,230.273338048091,6961.12971690443
4680,165,230.273338048091,6961.12971690443
4681,165,230.273338048091,6961.12971690443
4682,165,230.273338048091,6961.12971690443
4683,165,230.273338048091,6961.12971690443
4684,165,230.273338048091,6961.12971690443
4685,165,230.273338048091,6961.12971690443
4686,165,230.273338048091,6961.12971690443
4687,165,230.273338048091,6961.12971690443
4688,165,230.273338048091,6961.12971690443
4689,165,230.273338048091,6961.12971690443
4690,165,230.273338048091,6961.12971690443
4691,197,224.281261069784,5680.55020507108
4692,197,224.281261069784,5680.55020507108
4693,197,224.281261069784,5680.55020507108
4694,197,224.281261069784,5680.55020507108
4695,197,224.281261069784,5680.55020507108
4696,197,224.281261069784,5680.55020507108
4697,197,224.281261069784,5680.55020507108
4698,197,224.281261069784,5680.55020507108
4699,197,224.281261069784,5680.55020507108
4700,197,224.281261069784,5680.55020507108
4701,197,224.281261069784,5680.55020507108
4702,197,224.281261069784,5680.55020507108
4703,197,224.281261069784,5680.55020507108
4704,197,224.281261069784,5680.55020507108
4705,197,224.281261069784,5680.55020507108
4706,197,224.281261069784,5680.55020507108
4707,197,224.281261069784,5680.55020507108
4708,197,224.281261069784,5680.55020507108
4709,121,199.423362831858,8791.90143698764
4710,121,199.423362831858,8791.90143698764
4711,121,199.423362831858,8791.90143698764
4712,121,199.423362831858,8791.90143698764
4713,121,199.423362831858,8791.90143698764
4714,121,199.423362831858,8791.90143698764
4715,121,199.423362831858,8791.90143698764
4716,121,199.423362831858,8791.90143698764
4717,121,199.423362831858,8791.90143698764
4718,121,199.423362831858,8791.90143698764
4719,121,199.423362831858,8791.90143698764
4720,121,199.423362831858,8791.90143698764
4721,121,199.423362831858,8791.90143698764
4722,121,199.423362831858,8791.90143698764
4723,121,199.423362831858,8791.90143698764
4724,121,199.423362831858,8791.90143698764
4725,121,199.423362831858,8791.90143698764
4726,121,199.423362831858,8791.90143698764
4727,239,231.629734513274,3837.58027701873
4728,239,231.629734513274,3837.58027701873
4729,239,231.629734513274,3837.58027701873
4730,239,231.629734513274,3837.58027701873
4731,239,231.629734513274,3837.58027701873
4732,239,231.629734513274,3837.58027701873
4733,239,231.629734513274,3837.58027701873
4734,239,231.629734513274,3837.58027701873
4735,239,231.629734513274,3837.58027701873
4736,239,231.629734513274,3837.58027701873
4737,239,231.629734513274,3837.58027701873
4738,239,231.629734513274,3837.58027701873
4739,239,231.629734513274,3837.58027701873
4740,239,231.629734513274,3837.58027701873
4741,239,231.629734513274,3837.58027701873
4742,239,231.629734513274,3837.58027701873
4743,239,231.629734513274,3837.58027701873
4744,239,231.629734513274,3837.58027701873
4745,298,239.55854262469,4060.25939886611
4746,298,239.55854262469,4060.25939886611
4747,298,239.55854262469,4060.25939886611
4748,298,239.55854262469,4060.25939886611
4749,298,239.55854262469,4060.25939886611
4750,298,239.55854262469,4060.25939886611
4751,298,239.55854262469,4060.25939886611
4752,298,239.55854262469,4060.25939886611
4753,298,239.55854262469,4060.25939886611
4754,298,239.55854262469,4060.25939886611
4755,298,239.55854262469,4060.25939886611
4756,298,239.55854262469,4060.25939886611
4757,298,239.55854262469,4060.25939886611
4758,298,239.55854262469,4060.25939886611
4759,298,239.55854262469,4060.25939886611
4760,298,239.55854262469,4060.25939886611
4761,298,239.55854262469,4060.25939886611
4762,298,239.55854262469,4060.25939886611
4763,217,229.64593639576,3963.82864201787
4764,217,229.64593639576,3963.82864201787
4765,217,229.64593639576,3963.82864201787
4766,217,229.64593639576,3963.82864201787
4767,217,229.64593639576,3963.82864201787
4768,217,229.64593639576,3963.82864201787
4769,217,229.64593639576,3963.82864201787
4770,217,229.64593639576,3963.82864201787
4771,217,229.64593639576,3963.82864201787
4772,217,229.64593639576,3963.82864201787
4773,217,229.64593639576,3963.82864201787
4774,217,229.64593639576,3963.82864201787
4775,217,229.64593639576,3963.82864201787
4776,217,229.64593639576,3963.82864201787
4777,217,229.64593639576,3963.82864201787
4778,217,229.64593639576,3963.82864201787
4779,217,229.64593639576,3963.82864201787
4780,217,229.64593639576,3963.82864201787
4781,199,230.319419879731,4399.65837361946
4782,199,230.319419879731,4399.65837361946
4783,199,230.319419879731,4399.65837361946
4784,199,230.319419879731,4399.65837361946
4785,199,230.319419879731,4399.65837361946
4786,199,230.319419879731,4399.65837361946
4787,199,230.319419879731,4399.65837361946
4788,199,230.319419879731,4399.65837361946
4789,199,230.319419879731,4399.65837361946
4790,199,230.319419879731,4399.65837361946
4791,199,230.319419879731,4399.65837361946
4792,199,230.319419879731,4399.65837361946
4793,199,230.319419879731,4399.65837361946
4794,199,230.319419879731,4399.65837361946
4795,199,230.319419879731,4399.65837361946
4796,199,230.319419879731,4399.65837361946
4797,199,230.319419879731,4399.65837361946
4798,199,230.319419879731,4399.65837361946
4799,206,230.907067137809,4075.7025658032
4800,206,230.907067137809,4075.7025658032
4801,206,230.907067137809,4075.7025658032
4802,206,230.907067137809,4075.7025658032
4803,206,230.907067137809,4075.7025658032
4804,206,230.907067137809,4075.7025658032
4805,206,230.907067137809,4075.7025658032
4806,206,230.907067137809,4075.7025658032
4807,206,230.907067137809,4075.7025658032
4808,206,230.907067137809,4075.7025658032
4809,206,230.907067137809,4075.7025658032
4810,206,230.907067137809,4075.7025658032
4811,206,230.907067137809,4075.7025658032
4812,206,230.907067137809,4075.7025658032
4813,206,230.907067137809,4075.7025658032
4814,206,230.907067137809,4075.7025658032
4815,206,230.907067137809,4075.7025658032
4816,206,230.907067137809,4075.7025658032
4817,240,235.418439716312,5207.59072051605
4818,240,235.418439716312,5207.59072051605
4819,240,235.418439716312,5207.59072051605
4820,240,235.418439716312,5207.59072051605
4821,240,235.418439716312,5207.59072051605
4822,240,235.418439716312,5207.59072051605
4823,240,235.418439716312,5207.59072051605
4824,240,235.418439716312,5207.59072051605
4825,240,235.418439716312,5207.59072051605
4826,240,235.418439716312,5207.59072051605
4827,240,235.418439716312,5207.59072051605
4828,240,235.418439716312,5207.59072051605
4829,240,235.418439716312,5207.59072051605
4830,240,235.418439716312,5207.59072051605
4831,240,235.418439716312,5207.59072051605
4832,240,235.418439716312,5207.59072051605
4833,240,235.418439716312,5207.59072051605
4834,240,235.418439716312,5207.59072051605
4835,253,233.75371024735,5572.54554119562
4836,253,233.75371024735,5572.54554119562
4837,253,233.75371024735,5572.54554119562
4838,253,233.75371024735,5572.54554119562
4839,253,233.75371024735,5572.54554119562
4840,253,233.75371024735,5572.54554119562
4841,253,233.75371024735,5572.54554119562
4842,253,233.75371024735,5572.54554119562
4843,253,233.75371024735,5572.54554119562
4844,253,233.75371024735,5572.54554119562
4845,253,233.75371024735,5572.54554119562
4846,253,233.75371024735,5572.54554119562
4847,253,233.75371024735,5572.54554119562
4848,253,233.75371024735,5572.54554119562
4849,253,233.75371024735,5572.54554119562
4850,253,233.75371024735,5572.54554119562
4851,253,233.75371024735,5572.54554119562
4852,253,233.75371024735,5572.54554119562
4853,167,228.650564174894,5856.93852172745
4854,167,228.650564174894,5856.93852172745
4855,167,228.650564174894,5856.93852172745
4856,167,228.650564174894,5856.93852172745
4857,167,228.650564174894,5856.93852172745
4858,167,228.650564174894,5856.93852172745
4859,167,228.650564174894,5856.93852172745
4860,167,228.650564174894,5856.93852172745
4861,167,228.650564174894,5856.93852172745
4862,167,228.650564174894,5856.93852172745
4863,167,228.650564174894,5856.93852172745
4864,167,228.650564174894,5856.93852172745
4865,167,228.650564174894,5856.93852172745
4866,167,228.650564174894,5856.93852172745
4867,167,228.650564174894,5856.93852172745
4868,167,228.650564174894,5856.93852172745
4869,167,228.650564174894,5856.93852172745
4870,167,228.650564174894,5856.93852172745
4871,184,242.988688582538,13675.1406075087
4872,184,242.988688582538,13675.1406075087
4873,184,242.988688582538,13675.1406075087
4874,184,242.988688582538,13675.1406075087
4875,184,242.988688582538,13675.1406075087
4876,184,242.988688582538,13675.1406075087
4877,184,242.988688582538,13675.1406075087
4878,184,242.988688582538,13675.1406075087
4879,184,242.988688582538,13675.1406075087
4880,184,242.988688582538,13675.1406075087
4881,184,242.988688582538,13675.1406075087
4882,184,242.988688582538,13675.1406075087
4883,184,242.988688582538,13675.1406075087
4884,184,242.988688582538,13675.1406075087
4885,184,242.988688582538,13675.1406075087
4886,184,242.988688582538,13675.1406075087
4887,184,242.988688582538,13675.1406075087
4888,184,242.988688582538,13675.1406075087
4889,242,257.833982300885,18950.8722158991
4890,242,257.833982300885,18950.8722158991
4891,242,257.833982300885,18950.8722158991
4892,242,257.833982300885,18950.8722158991
4893,242,257.833982300885,18950.8722158991
4894,242,257.833982300885,18950.8722158991
4895,242,257.833982300885,18950.8722158991
4896,242,257.833982300885,18950.8722158991
4897,242,257.833982300885,18950.8722158991
4898,242,257.833982300885,18950.8722158991
4899,242,257.833982300885,18950.8722158991
4900,242,257.833982300885,18950.8722158991
4901,242,257.833982300885,18950.8722158991
4902,242,257.833982300885,18950.8722158991
4903,242,257.833982300885,18950.8722158991
4904,242,257.833982300885,18950.8722158991
4905,242,257.833982300885,18950.8722158991
4906,242,257.833982300885,18950.8722158991
4907,257,268.872566371681,24141.1608087443
4908,257,268.872566371681,24141.1608087443
4909,257,268.872566371681,24141.1608087443
4910,257,268.872566371681,24141.1608087443
4911,257,268.872566371681,24141.1608087443
4912,257,268.872566371681,24141.1608087443
4913,257,268.872566371681,24141.1608087443
4914,257,268.872566371681,24141.1608087443
4915,257,268.872566371681,24141.1608087443
4916,257,268.872566371681,24141.1608087443
4917,257,268.872566371681,24141.1608087443
4918,257,268.872566371681,24141.1608087443
4919,257,268.872566371681,24141.1608087443
4920,257,268.872566371681,24141.1608087443
4921,257,268.872566371681,24141.1608087443
4922,257,268.872566371681,24141.1608087443
4923,257,268.872566371681,24141.1608087443
4924,257,268.872566371681,24141.1608087443
4925,274,235.73177636235,5798.58572972838
4926,274,235.73177636235,5798.58572972838
4927,274,235.73177636235,5798.58572972838
4928,274,235.73177636235,5798.58572972838
4929,274,235.73177636235,5798.58572972838
4930,274,235.73177636235,5798.58572972838
4931,274,235.73177636235,5798.58572972838
4932,274,235.73177636235,5798.58572972838
4933,274,235.73177636235,5798.58572972838
4934,274,235.73177636235,5798.58572972838
4935,274,235.73177636235,5798.58572972838
4936,274,235.73177636235,5798.58572972838
4937,274,235.73177636235,5798.58572972838
4938,274,235.73177636235,5798.58572972838
4939,274,235.73177636235,5798.58572972838
4940,274,235.73177636235,5798.58572972838
4941,274,235.73177636235,5798.58572972838
4942,274,235.73177636235,5798.58572972838
4943,206,249.044923947648,15956.3224680321
4944,206,249.044923947648,15956.3224680321
4945,206,249.044923947648,15956.3224680321
4946,206,249.044923947648,15956.3224680321
4947,206,249.044923947648,15956.3224680321
4948,206,249.044923947648,15956.3224680321
4949,206,249.044923947648,15956.3224680321
4950,206,249.044923947648,15956.3224680321
4951,206,249.044923947648,15956.3224680321
4952,206,249.044923947648,15956.3224680321
4953,206,249.044923947648,15956.3224680321
4954,206,249.044923947648,15956.3224680321
4955,206,249.044923947648,15956.3224680321
4956,206,249.044923947648,15956.3224680321
4957,206,249.044923947648,15956.3224680321
4958,206,249.044923947648,15956.3224680321
4959,206,249.044923947648,15956.3224680321
4960,206,249.044923947648,15956.3224680321
4961,252,289.416961130742,28561.5729889946
4962,252,289.416961130742,28561.5729889946
4963,252,289.416961130742,28561.5729889946
4964,252,289.416961130742,28561.5729889946
4965,252,289.416961130742,28561.5729889946
4966,252,289.416961130742,28561.5729889946
4967,252,289.416961130742,28561.5729889946
4968,252,289.416961130742,28561.5729889946
4969,252,289.416961130742,28561.5729889946
4970,252,289.416961130742,28561.5729889946
4971,252,289.416961130742,28561.5729889946
