"datasetID","site","numTrans33","numTrans25","numTrans10","numCore","n","perTrans33","perTrans25","perTrans10","meanOcc"
221,"221_19_17",21,19,11,1,30,0.7,0.633333333333333,0.366666666666667,0.233333333333333
221,"221_19_31",21,18,15,0,26,0.807692307692308,0.692307692307692,0.576923076923077,0.186813186813187
221,"221_19_33",26,23,10,0,30,0.866666666666667,0.766666666666667,0.333333333333333,0.185714285714286
221,"221_19_35",30,28,14,0,32,0.9375,0.875,0.4375,0.154017857142857
221,"221_19_37",21,20,11,0,25,0.84,0.8,0.44,0.174285714285714
221,"221_19_51",24,20,10,0,27,0.888888888888889,0.740740740740741,0.37037037037037,0.166666666666667
221,"221_19_53",20,18,15,0,24,0.833333333333333,0.75,0.625,0.157738095238095
221,"221_19_55",19,17,12,0,23,0.826086956521739,0.739130434782609,0.521739130434783,0.186335403726708
221,"221_19_57",16,14,12,0,18,0.888888888888889,0.777777777777778,0.666666666666667,0.166666666666667
221,"221_19_71",11,9,0,0,13,0.846153846153846,0.692307692307692,0,0.208791208791209
221,"221_19_73",11,11,0,0,12,0.916666666666667,0.916666666666667,0,0.197916666666667
221,"221_19_75",16,16,13,0,17,0.941176470588235,0.941176470588235,0.764705882352941,0.122549019607843
221,"221_19_77",22,20,9,0,25,0.88,0.8,0.36,0.194285714285714
221,"221_2_11",22,21,16,0,26,0.846153846153846,0.807692307692308,0.615384615384615,0.167582417582418
221,"221_2_13",26,23,13,1,30,0.866666666666667,0.766666666666667,0.433333333333333,0.176190476190476
221,"221_2_15",20,17,11,0,23,0.869565217391304,0.739130434782609,0.478260869565217,0.177257525083612
221,"221_2_17",28,25,12,0,30,0.933333333333333,0.833333333333333,0.4,0.17948717948718
221,"221_2_31",26,24,13,1,32,0.8125,0.75,0.40625,0.209134615384615
221,"221_2_33",22,17,0,0,25,0.88,0.68,0,0.235555555555555
221,"221_2_35",24,20,8,0,29,0.827586206896552,0.689655172413793,0.275862068965517,0.199507389162562
221,"221_2_37",26,25,19,0,28,0.928571428571429,0.892857142857143,0.678571428571429,0.125
221,"221_2_51",18,18,8,1,20,0.9,0.9,0.4,0.192307692307692
221,"221_2_53",28,27,17,1,30,0.933333333333333,0.9,0.566666666666667,0.155555555555556
221,"221_2_55",24,21,11,0,28,0.857142857142857,0.75,0.392857142857143,0.186813186813187
221,"221_2_57",19,16,10,0,21,0.904761904761905,0.761904761904762,0.476190476190476,0.163265306122449
221,"221_2_71",23,22,12,1,27,0.851851851851852,0.814814814814815,0.444444444444444,0.171957671957672
221,"221_2_73",21,19,13,0,23,0.91304347826087,0.826086956521739,0.565217391304348,0.149068322981366
221,"221_2_75",31,29,16,1,34,0.911764705882353,0.852941176470588,0.470588235294118,0.163865546218487
221,"221_2_77",29,28,18,1,30,0.966666666666667,0.933333333333333,0.6,0.130952380952381
221,"221_20_11",14,14,9,0,17,0.823529411764706,0.823529411764706,0.529411764705882,0.18552036199095
221,"221_20_13",18,17,9,0,21,0.857142857142857,0.80952380952381,0.428571428571429,0.182539682539683
221,"221_20_15",23,20,12,0,27,0.851851851851852,0.740740740740741,0.444444444444444,0.190883190883191
221,"221_20_17",19,17,13,0,24,0.791666666666667,0.708333333333333,0.541666666666667,0.17948717948718
221,"221_20_31",25,22,12,0,26,0.961538461538462,0.846153846153846,0.461538461538462,0.145604395604396
221,"221_20_33",25,23,14,0,28,0.892857142857143,0.821428571428571,0.5,0.158163265306122
221,"221_20_35",16,15,9,0,19,0.842105263157895,0.789473684210526,0.473684210526316,0.206140350877193
221,"221_20_37",16,15,7,1,21,0.761904761904762,0.714285714285714,0.333333333333333,0.234432234432235
221,"221_20_51",17,16,9,1,22,0.772727272727273,0.727272727272727,0.409090909090909,0.236363636363636
221,"221_20_53",15,13,9,0,19,0.789473684210526,0.684210526315789,0.473684210526316,0.205741626794258
221,"221_20_55",23,20,14,0,28,0.821428571428571,0.714285714285714,0.5,0.18956043956044
221,"221_20_57",17,16,11,0,23,0.739130434782609,0.695652173913043,0.478260869565217,0.201863354037267
221,"221_20_71",12,10,7,1,17,0.705882352941177,0.588235294117647,0.411764705882353,0.240641711229947
221,"221_20_73",21,18,11,0,24,0.875,0.75,0.458333333333333,0.169642857142857
221,"221_20_75",17,12,8,0,21,0.80952380952381,0.571428571428571,0.380952380952381,0.234432234432235
221,"221_20_77",14,13,6,0,20,0.7,0.65,0.3,0.238461538461539
221,"221_21_11",22,19,11,0,23,0.956521739130435,0.826086956521739,0.478260869565217,0.177536231884058
221,"221_21_13",18,16,11,0,21,0.857142857142857,0.761904761904762,0.523809523809524,0.19047619047619
221,"221_21_15",15,13,8,0,18,0.833333333333333,0.722222222222222,0.444444444444444,0.196581196581197
221,"221_21_17",19,16,9,0,22,0.863636363636364,0.727272727272727,0.409090909090909,0.175324675324675
221,"221_21_31",13,10,5,0,17,0.764705882352941,0.588235294117647,0.294117647058824,0.244343891402715
221,"221_21_33",16,13,9,0,19,0.842105263157895,0.684210526315789,0.473684210526316,0.194331983805668
221,"221_21_35",16,12,0,0,18,0.888888888888889,0.666666666666667,0,0.209876543209876
221,"221_21_37",17,15,11,0,20,0.85,0.75,0.55,0.175
221,"221_21_51",18,16,10,0,22,0.818181818181818,0.727272727272727,0.454545454545455,0.185064935064935
221,"221_21_53",17,16,13,0,21,0.80952380952381,0.761904761904762,0.619047619047619,0.186147186147186
221,"221_21_55",18,16,7,1,21,0.857142857142857,0.761904761904762,0.333333333333333,0.23015873015873
221,"221_21_57",18,17,13,1,21,0.857142857142857,0.80952380952381,0.619047619047619,0.19047619047619
221,"221_21_71",15,14,9,0,16,0.9375,0.875,0.5625,0.153846153846154
221,"221_21_73",15,14,10,1,17,0.882352941176471,0.823529411764706,0.588235294117647,0.176470588235294
221,"221_21_75",19,13,9,2,21,0.904761904761905,0.619047619047619,0.428571428571429,0.227891156462585
221,"221_21_77",16,15,9,1,23,0.695652173913043,0.652173913043478,0.391304347826087,0.234113712374582
221,"221_22_11",23,19,10,0,25,0.92,0.76,0.4,0.19
221,"221_22_13",16,13,8,2,21,0.761904761904762,0.619047619047619,0.380952380952381,0.261904761904762
221,"221_22_15",19,15,11,0,22,0.863636363636364,0.681818181818182,0.5,0.194805194805195
221,"221_22_17",22,19,13,0,27,0.814814814814815,0.703703703703704,0.481481481481481,0.193121693121693
221,"221_22_31",20,17,11,1,23,0.869565217391304,0.739130434782609,0.478260869565217,0.198757763975155
221,"221_22_33",20,19,10,1,26,0.769230769230769,0.730769230769231,0.384615384615385,0.211538461538462
221,"221_22_35",19,16,7,0,25,0.76,0.64,0.28,0.243333333333333
221,"221_22_37",13,12,7,0,16,0.8125,0.75,0.4375,0.1875
221,"221_22_51",16,10,6,0,20,0.8,0.5,0.3,0.232142857142857
221,"221_22_53",27,24,12,1,31,0.870967741935484,0.774193548387097,0.387096774193548,0.193548387096774
221,"221_22_55",24,21,12,0,28,0.857142857142857,0.75,0.428571428571429,0.211309523809524
221,"221_22_57",23,21,10,0,27,0.851851851851852,0.777777777777778,0.37037037037037,0.19047619047619
221,"221_22_71",16,14,8,1,21,0.761904761904762,0.666666666666667,0.380952380952381,0.238095238095238
221,"221_22_73",20,18,14,2,26,0.769230769230769,0.692307692307692,0.538461538461538,0.230769230769231
221,"221_22_75",21,19,9,0,27,0.777777777777778,0.703703703703704,0.333333333333333,0.23015873015873
221,"221_22_77",20,20,9,0,26,0.769230769230769,0.769230769230769,0.346153846153846,0.230769230769231
221,"221_23_11",17,17,9,1,18,0.944444444444444,0.944444444444444,0.5,0.154761904761905
221,"221_23_13",19,18,9,0,22,0.863636363636364,0.818181818181818,0.409090909090909,0.189393939393939
221,"221_23_15",19,17,13,0,23,0.826086956521739,0.739130434782609,0.565217391304348,0.180602006688963
221,"221_23_17",19,18,9,0,22,0.863636363636364,0.818181818181818,0.409090909090909,0.167832167832168
221,"221_23_31",16,15,10,0,18,0.888888888888889,0.833333333333333,0.555555555555556,0.180555555555556
221,"221_23_33",16,13,6,0,19,0.842105263157895,0.684210526315789,0.315789473684211,0.219298245614035
221,"221_23_35",16,15,6,0,18,0.888888888888889,0.833333333333333,0.333333333333333,0.203703703703704
221,"221_23_37",17,14,11,2,21,0.80952380952381,0.666666666666667,0.523809523809524,0.216117216117216
221,"221_23_51",25,25,15,1,26,0.961538461538462,0.961538461538462,0.576923076923077,0.131868131868132
221,"221_23_53",19,19,15,0,25,0.76,0.76,0.6,0.165714285714286
221,"221_23_55",22,20,11,1,26,0.846153846153846,0.769230769230769,0.423076923076923,0.201183431952663
221,"221_23_57",26,23,15,0,31,0.838709677419355,0.741935483870968,0.483870967741935,0.184331797235023
221,"221_23_71",18,16,12,0,22,0.818181818181818,0.727272727272727,0.545454545454545,0.185064935064935
221,"221_23_73",17,13,8,0,19,0.894736842105263,0.684210526315789,0.421052631578947,0.19838056680162
221,"221_23_75",18,16,7,0,20,0.9,0.8,0.35,0.196153846153846
221,"221_23_77",18,12,6,0,20,0.9,0.6,0.3,0.211538461538462
221,"221_24_11",16,16,14,0,20,0.8,0.8,0.7,0.161538461538462
221,"221_24_13",6,5,0,0,7,0.857142857142857,0.714285714285714,0,0.238095238095238
221,"221_24_15",30,28,15,0,33,0.909090909090909,0.848484848484849,0.454545454545455,0.153679653679654
221,"221_24_17",15,14,10,0,18,0.833333333333333,0.777777777777778,0.555555555555556,0.186868686868687
221,"221_24_31",13,12,8,0,15,0.866666666666667,0.8,0.533333333333333,0.172222222222222
221,"221_24_33",11,11,5,0,15,0.733333333333333,0.733333333333333,0.333333333333333,0.214285714285714
221,"221_24_35",15,14,0,0,18,0.833333333333333,0.777777777777778,0,0.228395061728395
221,"221_24_37",27,26,16,0,29,0.931034482758621,0.896551724137931,0.551724137931034,0.148541114058356
221,"221_24_51",25,22,13,0,27,0.925925925925926,0.814814814814815,0.481481481481481,0.168091168091168
221,"221_24_53",21,20,15,1,22,0.954545454545455,0.909090909090909,0.681818181818182,0.132867132867133
221,"221_24_55",15,14,6,0,18,0.833333333333333,0.777777777777778,0.333333333333333,0.186507936507936
221,"221_24_57",26,26,15,0,30,0.866666666666667,0.866666666666667,0.5,0.177777777777778
221,"221_24_71",13,13,0,1,15,0.866666666666667,0.866666666666667,0,0.192592592592592
221,"221_24_73",17,14,8,0,19,0.894736842105263,0.736842105263158,0.421052631578947,0.192982456140351
221,"221_24_75",15,11,7,0,16,0.9375,0.6875,0.4375,0.1875
221,"221_24_77",15,13,0,0,16,0.9375,0.8125,0,0.1875
221,"221_3_11",19,18,10,1,20,0.95,0.9,0.5,0.157142857142857
221,"221_3_13",25,24,18,0,26,0.961538461538462,0.923076923076923,0.692307692307692,0.130177514792899
221,"221_3_15",21,20,11,0,24,0.875,0.833333333333333,0.458333333333333,0.163690476190476
221,"221_3_17",21,19,11,0,25,0.84,0.76,0.44,0.174285714285714
221,"221_3_31",23,21,15,1,25,0.92,0.84,0.6,0.169230769230769
221,"221_3_33",19,17,9,0,21,0.904761904761905,0.80952380952381,0.428571428571429,0.173469387755102
221,"221_3_35",19,15,8,1,22,0.863636363636364,0.681818181818182,0.363636363636364,0.201298701298701
221,"221_3_37",17,16,9,1,23,0.739130434782609,0.695652173913043,0.391304347826087,0.226708074534161
221,"221_3_51",22,21,12,0,26,0.846153846153846,0.807692307692308,0.461538461538462,0.181318681318681
221,"221_3_53",22,19,11,0,26,0.846153846153846,0.730769230769231,0.423076923076923,0.192307692307692
221,"221_3_55",22,21,13,1,28,0.785714285714286,0.75,0.464285714285714,0.204081632653061
221,"221_3_57",27,23,9,0,32,0.84375,0.71875,0.28125,0.196428571428571
221,"221_3_71",15,11,8,0,21,0.714285714285714,0.523809523809524,0.380952380952381,0.22108843537415
221,"221_3_73",27,25,11,0,28,0.964285714285714,0.892857142857143,0.392857142857143,0.175595238095238
221,"221_3_75",17,15,12,0,21,0.80952380952381,0.714285714285714,0.571428571428571,0.198412698412698
221,"221_3_77",13,10,4,1,15,0.866666666666667,0.666666666666667,0.266666666666667,0.233333333333333
221,"221_4_11",22,20,15,0,28,0.785714285714286,0.714285714285714,0.535714285714286,0.183673469387755
221,"221_4_13",17,15,10,0,22,0.772727272727273,0.681818181818182,0.454545454545455,0.198051948051948
221,"221_4_15",18,17,9,0,21,0.857142857142857,0.80952380952381,0.428571428571429,0.173469387755102
221,"221_4_17",28,26,17,0,31,0.903225806451613,0.838709677419355,0.548387096774194,0.147465437788018
221,"221_4_31",18,14,8,1,23,0.782608695652174,0.608695652173913,0.347826086956522,0.220496894409938
221,"221_4_33",20,17,11,0,24,0.833333333333333,0.708333333333333,0.458333333333333,0.189102564102564
221,"221_4_35",18,17,9,0,24,0.75,0.708333333333333,0.375,0.211538461538462
221,"221_4_37",15,14,7,0,19,0.789473684210526,0.736842105263158,0.368421052631579,0.210526315789474
221,"221_4_51",15,12,6,0,18,0.833333333333333,0.666666666666667,0.333333333333333,0.206349206349206
221,"221_4_53",21,19,13,1,27,0.777777777777778,0.703703703703704,0.481481481481481,0.205128205128205
221,"221_4_55",20,19,9,0,24,0.833333333333333,0.791666666666667,0.375,0.201923076923077
221,"221_4_57",21,14,12,1,25,0.84,0.56,0.48,0.208571428571429
221,"221_4_71",10,8,6,0,14,0.714285714285714,0.571428571428571,0.428571428571429,0.236263736263736
221,"221_4_73",24,21,12,2,26,0.923076923076923,0.807692307692308,0.461538461538462,0.184065934065934
221,"221_4_75",20,18,7,0,24,0.833333333333333,0.75,0.291666666666667,0.193452380952381
221,"221_4_77",14,12,5,0,20,0.7,0.6,0.25,0.235714285714286
221,"221_5_11",29,24,15,0,34,0.852941176470588,0.705882352941177,0.441176470588235,0.182773109243697
221,"221_5_13",20,17,11,0,26,0.769230769230769,0.653846153846154,0.423076923076923,0.22189349112426
221,"221_5_15",22,22,10,0,24,0.916666666666667,0.916666666666667,0.416666666666667,0.16025641025641
221,"221_5_17",23,22,10,0,26,0.884615384615385,0.846153846153846,0.384615384615385,0.17032967032967
221,"221_5_31",24,23,14,0,29,0.827586206896552,0.793103448275862,0.482758620689655,0.179802955665025
221,"221_5_33",18,18,8,0,22,0.818181818181818,0.818181818181818,0.363636363636364,0.198051948051948
221,"221_5_35",22,19,13,0,25,0.88,0.76,0.52,0.162857142857143
221,"221_5_37",25,21,10,0,28,0.892857142857143,0.75,0.357142857142857,0.186224489795918
221,"221_5_51",23,22,10,2,28,0.821428571428571,0.785714285714286,0.357142857142857,0.201530612244898
221,"221_5_53",18,13,8,1,23,0.782608695652174,0.565217391304348,0.347826086956522,0.232919254658385
221,"221_5_55",24,23,13,1,28,0.857142857142857,0.821428571428571,0.464285714285714,0.178571428571429
221,"221_5_57",28,25,12,0,32,0.875,0.78125,0.375,0.178571428571429
221,"221_5_71",24,20,16,2,31,0.774193548387097,0.645161290322581,0.516129032258065,0.223502304147465
221,"221_5_73",19,18,9,0,20,0.95,0.9,0.45,0.153571428571429
221,"221_5_75",22,21,12,0,27,0.814814814814815,0.777777777777778,0.444444444444444,0.17989417989418
221,"221_5_77",15,14,6,0,16,0.9375,0.875,0.375,0.169642857142857
221,"221_6_11",24,20,11,0,29,0.827586206896552,0.689655172413793,0.379310344827586,0.192118226600985
221,"221_6_13",21,21,9,0,24,0.875,0.875,0.375,0.166666666666667
221,"221_6_15",18,17,11,0,20,0.9,0.85,0.55,0.166666666666667
221,"221_6_17",23,22,11,0,26,0.884615384615385,0.846153846153846,0.423076923076923,0.162087912087912
221,"221_6_31",22,22,12,0,28,0.785714285714286,0.785714285714286,0.428571428571429,0.206043956043956
221,"221_6_33",21,20,8,0,26,0.807692307692308,0.769230769230769,0.307692307692308,0.200549450549451
221,"221_6_35",18,13,5,0,23,0.782608695652174,0.565217391304348,0.217391304347826,0.239130434782609
221,"221_6_37",31,30,14,0,35,0.885714285714286,0.857142857142857,0.4,0.175510204081633
221,"221_6_51",15,12,6,0,19,0.789473684210526,0.631578947368421,0.315789473684211,0.231578947368421
221,"221_6_53",24,19,10,0,26,0.923076923076923,0.730769230769231,0.384615384615385,0.180473372781065
221,"221_6_55",17,15,8,0,17,1,0.882352941176471,0.470588235294118,0.156862745098039
221,"221_6_57",27,25,10,0,31,0.870967741935484,0.806451612903226,0.32258064516129,0.188940092165899
221,"221_6_71",23,21,12,0,28,0.821428571428571,0.75,0.428571428571429,0.188775510204082
221,"221_6_73",28,27,16,1,29,0.96551724137931,0.931034482758621,0.551724137931034,0.150246305418719
221,"221_6_75",26,25,18,1,28,0.928571428571429,0.892857142857143,0.642857142857143,0.135204081632653
221,"221_6_77",22,21,11,0,28,0.785714285714286,0.75,0.392857142857143,0.193877551020408
221,"221_7_11",13,13,0,0,17,0.764705882352941,0.764705882352941,0,0.270588235294118
221,"221_7_13",18,16,8,0,22,0.818181818181818,0.727272727272727,0.363636363636364,0.198051948051948
221,"221_7_15",23,22,11,0,26,0.884615384615385,0.846153846153846,0.423076923076923,0.167582417582418
221,"221_7_17",24,22,14,0,28,0.857142857142857,0.785714285714286,0.5,0.199404761904762
221,"221_7_31",25,22,14,1,28,0.892857142857143,0.785714285714286,0.5,0.168367346938776
221,"221_7_33",22,17,13,0,24,0.916666666666667,0.708333333333333,0.541666666666667,0.170454545454546
221,"221_7_35",24,21,14,0,30,0.8,0.7,0.466666666666667,0.183333333333333
221,"221_7_37",14,14,8,2,17,0.823529411764706,0.823529411764706,0.470588235294118,0.201680672268908
221,"221_7_51",24,21,13,2,30,0.8,0.7,0.433333333333333,0.207142857142857
221,"221_7_53",21,15,0,0,23,0.91304347826087,0.652173913043478,0,0.227053140096618
221,"221_7_55",17,16,12,0,19,0.894736842105263,0.842105263157895,0.631578947368421,0.154135338345865
221,"221_7_57",18,18,8,0,22,0.818181818181818,0.818181818181818,0.363636363636364,0.181818181818182
221,"221_7_71",17,16,11,0,18,0.944444444444444,0.888888888888889,0.611111111111111,0.138888888888889
221,"221_7_73",19,17,12,0,20,0.95,0.85,0.6,0.146153846153846
221,"221_7_75",19,19,0,0,22,0.863636363636364,0.863636363636364,0,0.198863636363636
221,"221_7_77",25,24,17,0,26,0.961538461538462,0.923076923076923,0.653846153846154,0.134615384615385
221,"221_8_11",26,23,14,0,29,0.896551724137931,0.793103448275862,0.482758620689655,0.165024630541872
221,"221_8_13",30,29,18,0,34,0.882352941176471,0.852941176470588,0.529411764705882,0.153361344537815
221,"221_8_15",22,18,7,0,27,0.814814814814815,0.666666666666667,0.259259259259259,0.206349206349206
221,"221_8_17",20,17,8,0,24,0.833333333333333,0.708333333333333,0.333333333333333,0.205128205128205
221,"221_8_31",22,20,10,0,26,0.846153846153846,0.769230769230769,0.384615384615385,0.184065934065934
221,"221_8_33",21,18,10,1,26,0.807692307692308,0.692307692307692,0.384615384615385,0.225274725274725
221,"221_8_35",22,18,10,0,26,0.846153846153846,0.692307692307692,0.384615384615385,0.192307692307692
221,"221_8_37",18,14,8,0,24,0.75,0.583333333333333,0.333333333333333,0.240384615384616
221,"221_8_51",22,18,12,1,26,0.846153846153846,0.692307692307692,0.461538461538462,0.195054945054945
221,"221_8_53",18,15,10,0,22,0.818181818181818,0.681818181818182,0.454545454545455,0.207792207792208
221,"221_8_55",12,10,6,0,18,0.666666666666667,0.555555555555556,0.333333333333333,0.23015873015873
221,"221_8_57",14,12,9,0,20,0.7,0.6,0.45,0.230769230769231
221,"221_8_71",20,17,9,0,26,0.769230769230769,0.653846153846154,0.346153846153846,0.217032967032967
221,"221_8_73",17,17,10,0,23,0.739130434782609,0.739130434782609,0.434782608695652,0.198757763975155
221,"221_8_75",16,13,6,0,21,0.761904761904762,0.619047619047619,0.285714285714286,0.245421245421246
221,"221_8_77",20,19,11,0,25,0.8,0.76,0.44,0.194285714285714
221,"221_9_11",28,24,12,1,31,0.903225806451613,0.774193548387097,0.387096774193548,0.182027649769585
221,"221_9_13",23,22,7,0,30,0.766666666666667,0.733333333333333,0.233333333333333,0.216666666666667
221,"221_9_15",22,19,12,0,26,0.846153846153846,0.730769230769231,0.461538461538462,0.192307692307692
221,"221_9_17",23,22,11,0,27,0.851851851851852,0.814814814814815,0.407407407407407,0.170940170940171
221,"221_9_31",24,22,13,0,27,0.888888888888889,0.814814814814815,0.481481481481481,0.164021164021164
221,"221_9_33",21,19,8,1,24,0.875,0.791666666666667,0.333333333333333,0.19047619047619
221,"221_9_35",17,15,12,1,20,0.85,0.75,0.6,0.185714285714286
221,"221_9_37",22,19,8,0,27,0.814814814814815,0.703703703703704,0.296296296296296,0.201058201058201
221,"221_9_51",21,18,11,0,23,0.91304347826087,0.782608695652174,0.478260869565217,0.173913043478261
221,"221_9_53",22,18,13,0,26,0.846153846153846,0.692307692307692,0.5,0.186813186813187
221,"221_9_55",14,13,4,0,17,0.823529411764706,0.764705882352941,0.235294117647059,0.19327731092437
221,"221_9_57",19,18,10,1,23,0.826086956521739,0.782608695652174,0.434782608695652,0.214046822742475
221,"221_9_71",12,12,0,0,17,0.705882352941177,0.705882352941177,0,0.242647058823529
221,"221_9_73",18,16,9,0,19,0.947368421052632,0.842105263157895,0.473684210526316,0.161943319838057
221,"221_9_75",18,16,7,1,20,0.9,0.8,0.35,0.2
221,"221_9_77",20,18,7,0,21,0.952380952380952,0.857142857142857,0.333333333333333,0.182539682539683
221,"23_11",17,17,9,1,18,0.944444444444444,0.944444444444444,0.5,0.154761904761905
221,"23_13",19,18,9,0,22,0.863636363636364,0.818181818181818,0.409090909090909,0.189393939393939
221,"23_15",19,17,13,0,23,0.826086956521739,0.739130434782609,0.565217391304348,0.180602006688963
221,"23_17",19,18,9,0,22,0.863636363636364,0.818181818181818,0.409090909090909,0.167832167832168
221,"23_31",16,15,10,0,18,0.888888888888889,0.833333333333333,0.555555555555556,0.180555555555556
221,"23_33",16,13,6,0,19,0.842105263157895,0.684210526315789,0.315789473684211,0.219298245614035
221,"23_35",16,15,6,0,18,0.888888888888889,0.833333333333333,0.333333333333333,0.203703703703704
221,"23_37",17,14,11,2,21,0.80952380952381,0.666666666666667,0.523809523809524,0.216117216117216
221,"23_51",25,25,15,1,26,0.961538461538462,0.961538461538462,0.576923076923077,0.131868131868132
221,"23_53",19,19,15,0,25,0.76,0.76,0.6,0.165714285714286
221,"23_55",22,20,11,1,26,0.846153846153846,0.769230769230769,0.423076923076923,0.201183431952663
221,"23_57",26,23,15,0,31,0.838709677419355,0.741935483870968,0.483870967741935,0.184331797235023
221,"23_71",18,16,12,0,22,0.818181818181818,0.727272727272727,0.545454545454545,0.185064935064935
221,"23_73",17,13,8,0,19,0.894736842105263,0.684210526315789,0.421052631578947,0.19838056680162
221,"23_75",18,16,7,0,20,0.9,0.8,0.35,0.196153846153846
221,"23_77",18,12,6,0,20,0.9,0.6,0.3,0.211538461538462
221,"24_11",16,16,14,0,20,0.8,0.8,0.7,0.161538461538462
221,"24_13",6,5,0,0,7,0.857142857142857,0.714285714285714,0,0.238095238095238
221,"24_15",30,28,15,0,33,0.909090909090909,0.848484848484849,0.454545454545455,0.153679653679654
221,"24_17",15,14,10,0,18,0.833333333333333,0.777777777777778,0.555555555555556,0.186868686868687
221,"24_31",13,12,8,0,15,0.866666666666667,0.8,0.533333333333333,0.172222222222222
221,"24_33",11,11,5,0,15,0.733333333333333,0.733333333333333,0.333333333333333,0.214285714285714
221,"24_35",15,14,0,0,18,0.833333333333333,0.777777777777778,0,0.228395061728395
221,"24_37",27,26,16,0,29,0.931034482758621,0.896551724137931,0.551724137931034,0.148541114058356
221,"24_51",25,22,13,0,27,0.925925925925926,0.814814814814815,0.481481481481481,0.168091168091168
221,"24_53",21,20,15,1,22,0.954545454545455,0.909090909090909,0.681818181818182,0.132867132867133
221,"24_55",15,14,6,0,18,0.833333333333333,0.777777777777778,0.333333333333333,0.186507936507936
221,"24_57",26,26,15,0,30,0.866666666666667,0.866666666666667,0.5,0.177777777777778
221,"24_71",13,13,0,1,15,0.866666666666667,0.866666666666667,0,0.192592592592592
221,"24_73",17,14,8,0,19,0.894736842105263,0.736842105263158,0.421052631578947,0.192982456140351
221,"24_75",15,11,7,0,16,0.9375,0.6875,0.4375,0.1875
221,"24_77",15,13,0,0,16,0.9375,0.8125,0,0.1875
221,"3_11",19,18,10,1,20,0.95,0.9,0.5,0.157142857142857
221,"3_13",25,24,18,0,26,0.961538461538462,0.923076923076923,0.692307692307692,0.130177514792899
221,"3_15",21,20,11,0,24,0.875,0.833333333333333,0.458333333333333,0.163690476190476
221,"3_17",21,19,11,0,25,0.84,0.76,0.44,0.174285714285714
221,"3_31",23,21,15,1,25,0.92,0.84,0.6,0.169230769230769
221,"3_33",19,17,9,0,21,0.904761904761905,0.80952380952381,0.428571428571429,0.173469387755102
221,"3_35",19,15,8,1,22,0.863636363636364,0.681818181818182,0.363636363636364,0.201298701298701
221,"3_37",17,16,9,1,23,0.739130434782609,0.695652173913043,0.391304347826087,0.226708074534161
221,"3_51",22,21,12,0,26,0.846153846153846,0.807692307692308,0.461538461538462,0.181318681318681
221,"3_53",22,19,11,0,26,0.846153846153846,0.730769230769231,0.423076923076923,0.192307692307692
221,"3_55",22,21,13,1,28,0.785714285714286,0.75,0.464285714285714,0.204081632653061
221,"3_57",27,23,9,0,32,0.84375,0.71875,0.28125,0.196428571428571
221,"3_71",15,11,8,0,21,0.714285714285714,0.523809523809524,0.380952380952381,0.22108843537415
221,"3_73",27,25,11,0,28,0.964285714285714,0.892857142857143,0.392857142857143,0.175595238095238
221,"3_75",17,15,12,0,21,0.80952380952381,0.714285714285714,0.571428571428571,0.198412698412698
221,"3_77",13,10,4,1,15,0.866666666666667,0.666666666666667,0.266666666666667,0.233333333333333
221,"31",36,31,15,11,70,0.514285714285714,0.442857142857143,0.214285714285714,0.379591836734694
221,"33",36,32,18,11,71,0.507042253521127,0.450704225352113,0.253521126760563,0.377263581488934
221,"35",30,28,12,12,67,0.447761194029851,0.417910447761194,0.17910447761194,0.394456289978678
221,"37",38,33,19,18,73,0.520547945205479,0.452054794520548,0.26027397260274,0.398238747553816
221,"4_11",22,20,15,0,28,0.785714285714286,0.714285714285714,0.535714285714286,0.183673469387755
221,"4_13",17,15,10,0,22,0.772727272727273,0.681818181818182,0.454545454545455,0.198051948051948
221,"4_15",18,17,9,0,21,0.857142857142857,0.80952380952381,0.428571428571429,0.173469387755102
221,"4_17",28,26,17,0,31,0.903225806451613,0.838709677419355,0.548387096774194,0.147465437788018
221,"4_31",18,14,8,1,23,0.782608695652174,0.608695652173913,0.347826086956522,0.220496894409938
221,"4_33",20,17,11,0,24,0.833333333333333,0.708333333333333,0.458333333333333,0.189102564102564
221,"4_35",18,17,9,0,24,0.75,0.708333333333333,0.375,0.211538461538462
221,"4_37",15,14,7,0,19,0.789473684210526,0.736842105263158,0.368421052631579,0.210526315789474
221,"4_51",15,12,6,0,18,0.833333333333333,0.666666666666667,0.333333333333333,0.206349206349206
221,"4_53",21,19,13,1,27,0.777777777777778,0.703703703703704,0.481481481481481,0.205128205128205
221,"4_55",20,19,9,0,24,0.833333333333333,0.791666666666667,0.375,0.201923076923077
221,"4_57",21,14,12,1,25,0.84,0.56,0.48,0.208571428571429
221,"4_71",10,8,6,0,14,0.714285714285714,0.571428571428571,0.428571428571429,0.236263736263736
221,"4_73",24,21,12,2,26,0.923076923076923,0.807692307692308,0.461538461538462,0.184065934065934
221,"4_75",20,18,7,0,24,0.833333333333333,0.75,0.291666666666667,0.193452380952381
221,"4_77",14,12,5,0,20,0.7,0.6,0.25,0.235714285714286
221,"5_11",29,24,15,0,34,0.852941176470588,0.705882352941177,0.441176470588235,0.182773109243697
221,"5_13",20,17,11,0,26,0.769230769230769,0.653846153846154,0.423076923076923,0.22189349112426
221,"5_15",22,22,10,0,24,0.916666666666667,0.916666666666667,0.416666666666667,0.16025641025641
