studyName,EventNumber,DatetimeGMT,CruiseName,CountMinute,Species,Number,Linkages,Behavior,Direction,Notes
LMG08-01,252,1/14/2008 10:40,801,18,SPSK,1,0,1,190,
LMG08-01,252,1/14/2008 10:40,801,20,SPSK,1,0,1,315,
LMG08-01,252,1/14/2008 10:40,801,20,SPSK,1,0,1,200,
LMG08-01,252,1/14/2008 10:40,801,21,SPSK,1,0,1,170,
LMG08-01,252,1/14/2008 10:40,801,22,WISP,1,0,,210,
LMG08-01,252,1/14/2008 10:40,801,23,SPSK,1,0,1,200,
LMG08-01,252,1/14/2008 10:40,801,23,SPSK,1,0,,200,
LMG08-01,252,1/14/2008 10:40,801,24,ANTE,1,0,1,340,
LMG08-01,252,1/14/2008 10:40,801,25,SPSK,1,0,1,350,
LMG08-01,252,1/14/2008 10:40,801,26,SPSK,1,0,1,350,
LMG08-01,252,1/14/2008 10:40,801,27,ANTE,1,0,1,20,
LMG08-01,252,1/14/2008 10:40,801,27,SPSK,2,0,1,315,
LMG08-01,252,1/14/2008 10:40,801,28,GEPE,10,0,5,10,
LMG08-01,252,1/14/2008 10:40,801,28,SPSK,1,0,0,,End
LMG08-01,252,1/14/2008 10:40,801,29,SPSK,1,0,1,40,
LMG08-01,252,1/14/2008 10:40,801,30,WISP,5,0,1,50,
LMG08-01,252,1/14/2008 10:40,801,32,SPSK,1,0,1,140,
LMG08-01,252,1/14/2008 10:40,801,33,,,0,,,
LMG08-01,258,1/14/2008 11:16,801,3,CHPE,2,0,5,220,
LMG08-01,258,1/14/2008 11:16,801,4,SPSK,1,0,1,150,
LMG08-01,258,1/14/2008 11:16,801,5,SPSK,1,0,,50,
LMG08-01,258,1/14/2008 11:16,801,8,SPSK,1,0,1,130,End
LMG08-01,258,1/14/2008 11:16,801,8,SPSK,1,0,,320,
LMG08-01,258,1/14/2008 11:16,801,10,SPSK,1,0,1,150,
LMG08-01,258,1/14/2008 11:16,801,14,WISP,1,0,1,240,
LMG08-01,258,1/14/2008 11:16,801,17,,,0,,,
LMG08-01,261,1/14/2008 11:31,801,2,SPSK,1,0,1,110,
LMG08-01,261,1/14/2008 11:31,801,4,SPSK,1,0,0,,
LMG08-01,261,1/14/2008 11:31,801,4,SPSK,1,0,,300,
LMG08-01,261,1/14/2008 11:31,801,5,SPSK,1,0,1,260,
LMG08-01,261,1/14/2008 11:31,801,7,WISP,1,0,1,320,
LMG08-01,261,1/14/2008 11:31,801,10,SPSK,1,0,1,305,
LMG08-01,261,1/14/2008 11:31,801,12,ANTE,1,0,1,310,
LMG08-01,261,1/14/2008 11:31,801,13,SPSK,1,0,1,270,End
LMG08-01,261,1/14/2008 11:31,801,14,GEPE,5,0,5,30,
LMG08-01,261,1/14/2008 11:31,801,24,SPSK,1,0,1,280,
LMG08-01,261,1/14/2008 11:31,801,32,SPSK,1,0,1,240,
LMG08-01,261,1/14/2008 11:31,801,37,,,0,,,
LMG08-01,261,1/14/2008 11:31,801,,,,0,,,
LMG08-01,261,1/14/2008 11:31,801,,,,0,,,
LMG08-01,264,1/14/2008 12:09,801,2,SPSK,1,0,1,30,
LMG08-01,264,1/14/2008 12:09,801,2,SPSK,1,0,,220,
LMG08-01,264,1/14/2008 12:09,801,3,WISP,1,0,1,310,
LMG08-01,264,1/14/2008 12:09,801,5,SPSK,1,0,1,190,
LMG08-01,264,1/14/2008 12:09,801,6,SPSK,1,0,,330,
LMG08-01,264,1/14/2008 12:09,801,7,UNWH,1,0,3,,
LMG08-01,264,1/14/2008 12:09,801,9,SPSK,1,0,1,30,
LMG08-01,264,1/14/2008 12:09,801,9,WISP,1,0,1,315,
LMG08-01,264,1/14/2008 12:09,801,14,ANTE,1,0,1,160,
LMG08-01,264,1/14/2008 12:09,801,16,SPSK,1,0,,200,
LMG08-01,264,1/14/2008 12:09,801,21,SPSK,1,0,1,40,End
LMG08-01,264,1/14/2008 12:09,801,23,HUWH,2,0,5,180,
LMG08-01,264,1/14/2008 12:09,801,29,WISP,1,0,1,290,
LMG08-01,264,1/14/2008 12:09,801,31,GIPE,1,0,1,10,
LMG08-01,264,1/14/2008 12:09,801,35,,,0,,,
LMG08-01,267,1/14/2008 12:47,801,2,WISP,1,0,1,205,
LMG08-01,267,1/14/2008 12:47,801,4,SPSK,1,0,1,180,"Drop in visibility due to fog"
LMG08-01,267,1/14/2008 12:47,801,8,ANTE,1,0,1,210,End
LMG08-01,267,1/14/2008 12:47,801,8,SPSK,1,0,1,195,
LMG08-01,267,1/14/2008 12:47,801,9,BBAL,1,0,,295,
LMG08-01,267,1/14/2008 12:47,801,13,ANTE,1,0,1,310,
,,,,,,,,,,
LMG08-01,267,1/14/2008 12:47,801,18,,,0,,,
LMG08-01,270,1/14/2008 13:05,801,2,SPSK,1,0,1,350,
LMG08-01,270,1/14/2008 13:05,801,4,UNPE,15,0,1,50,
LMG08-01,270,1/14/2008 13:05,801,10,ANTE,1,0,1,230,
LMG08-01,270,1/14/2008 13:05,801,12,ANTE,2,0,1,60,
LMG08-01,270,1/14/2008 13:05,801,15,SPSK,1,0,1,40,
LMG08-01,270,1/14/2008 13:05,801,15,SPSK,1,0,1,140,
LMG08-01,270,1/14/2008 13:05,801,16,SPSK,1,0,1,60,
LMG08-01,270,1/14/2008 13:05,801,19,SPSK,1,0,1,150,
LMG08-01,270,1/14/2008 13:05,801,20,SPSK,1,0,1,50,
LMG08-01,270,1/14/2008 13:05,801,22,SPSK,1,0,,150,
LMG08-01,270,1/14/2008 13:05,801,24,SPSK,1,0,1,45,End
LMG08-01,270,1/14/2008 13:05,801,24,SPSK,1,0,1,180,
LMG08-01,270,1/14/2008 13:05,801,26,SPSK,1,0,1,250,
LMG08-01,270,1/14/2008 13:05,801,29,GIPE,1,0,1,150,
LMG08-01,270,1/14/2008 13:05,801,31,SPSK,1,0,1,150,
LMG08-01,270,1/14/2008 13:05,801,34,,,0,,,
LMG08-01,273,1/14/2008 13:43,801,13,SPSK,1,0,1,80,
LMG08-01,273,1/14/2008 13:43,801,19,SPSK,1,0,1,0,
LMG08-01,273,1/14/2008 13:43,801,22,GEPE,7,0,5,90,Visibility decreasing
LMG08-01,273,1/14/2008 13:43,801,27,WISP,1,0,1,50,"Blowing snow"
LMG08-01,273,1/14/2008 13:43,801,28,ANTE,1,0,1,230,
LMG08-01,273,1/14/2008 13:43,801,34,GEPE,3,0,5,70,
LMG08-01,273,1/14/2008 13:43,801,34,SPSK,1,0,1,230,
LMG08-01,276,1/14/2008 14:27,801,3,,,0,,,Visibility down to 150m  blowing snow
LMG08-01,276,1/14/2008 14:27,801,4,GIPE,1,0,1,130,Cleared up
,,,,,,,,,,
LMG08-01,276,1/14/2008 14:27,801,10,SPSK,1,0,1,148,
LMG08-01,276,1/14/2008 14:27,801,10,GIPE,1,0,1,160,
LMG08-01,276,1/14/2008 14:27,801,15,GIPE,1,0,1,300,
LMG08-01,279,1/14/2008 14:41,801,6,,,0,,,
LMG08-01,279,1/14/2008 14:41,801,13,,,0,,,
LMG08-01,279,1/14/2008 14:41,801,22,GEPE,3,0,3,,
LMG08-01,279,1/14/2008 14:41,801,25,GIPE,1,0,1,130,
LMG08-01,279,1/14/2008 14:41,801,25,GEPE,3,0,5,310,
LMG08-01,279,1/14/2008 14:41,801,26,WISP,1,0,1,30,
LMG08-01,279,1/14/2008 14:41,801,28,BBAL,1,0,1,200,
LMG08-01,279,1/14/2008 14:41,801,33,ANTE,1,0,1,230,
LMG08-01,279,1/14/2008 14:41,801,35,BBAL,1,0,1,140,
LMG08-01,282,1/14/2008 15:19,801,3,WISP,1,0,1,50,
LMG08-01,282,1/14/2008 15:19,801,10,SPSK,1,0,1,130,
LMG08-01,282,1/14/2008 15:19,801,10,WISP,1,0,1,240,
LMG08-01,282,1/14/2008 15:19,801,10,GIPE,1,0,1,50,
LMG08-01,282,1/14/2008 15:19,801,12,WISP,1,0,1,10,
LMG08-01,282,1/14/2008 15:19,801,16,WISP,1,0,1,200,
LMG08-01,282,1/14/2008 15:19,801,18,CHPE,2,0,3,,
LMG08-01,282,1/14/2008 15:19,801,27,WISP,1,0,1,240,
LMG08-01,282,1/14/2008 15:19,801,33,SPSK,1,0,1,290,
LMG08-01,282,1/14/2008 15:19,801,38,GIPE,1,0,1,290,
LMG08-01,282,1/14/2008 15:19,801,38,WISP,1,0,1,240,End
LMG08-01,285,1/14/2008 16:00,801,6,WISP,1,0,1,110,Stern Count
LMG08-01,285,1/14/2008 16:00,801,14,WISP,1,0,1,300,
LMG08-01,289,1/14/2008 16:21,801,28,GEPE,1,0,3,,
LMG08-01,289,1/14/2008 16:21,801,29,GEPE,2,0,5,50,
LMG08-01,289,1/14/2008 16:21,801,31,WISP,1,0,1,230,End
LMG08-01,289,1/14/2008 16:21,801,34,,,0,,,
LMG08-01,296,1/14/2008 18:55,801,3,WISP,1,0,1,300,
LMG08-01,296,1/14/2008 18:55,801,4,WISP,1,0,1,350,
LMG08-01,296,1/14/2008 18:55,801,27,GIPE,1,0,1,150,
LMG08-01,296,1/14/2008 18:55,801,33,WISP,1,0,1,70,End
LMG08-01,296,1/14/2008 18:55,801,37,,,0,,,
LMG08-01,300,1/14/2008 19:30,801,2,GIPE,1,0,1,290,
LMG08-01,300,1/14/2008 19:30,801,3,SPSK,1,0,1,10,
LMG08-01,300,1/14/2008 19:30,801,8,WISP,1,0,1,320,
LMG08-01,300,1/14/2008 19:30,801,19,WISP,2,0,1,340,
LMG08-01,300,1/14/2008 19:30,801,19,,,0,,,
LMG08-01,304,1/14/2008 19:51,801,2,BBSP,1,0,1,20,
LMG08-01,304,1/14/2008 19:51,801,5,GIPE,1,0,1,25,
LMG08-01,304,1/14/2008 19:51,801,15,ANTE,1,0,1,170,
LMG08-01,304,1/14/2008 19:51,801,15,GIPE,1,0,1,25,
LMG08-01,304,1/14/2008 19:51,801,17,GIPE,1,0,1,110,
LMG08-01,304,1/14/2008 19:51,801,18,GIPE,1,0,1,130,
LMG08-01,304,1/14/2008 19:51,801,21,WISP,1,0,1,290,End
LMG08-01,304,1/14/2008 19:51,801,26,WISP,1,0,1,30,
LMG08-01,304,1/14/2008 19:51,801,29,SPSK,1,0,1,210,
LMG08-01,304,1/14/2008 19:51,801,32,ANTE,1,0,1,270,End
LMG08-01,304,1/14/2008 19:51,801,33,SPSK,1,0,1,130,
LMG08-01,304,1/14/2008 19:51,801,34,SPSK,1,0,1,230,
LMG08-01,304,1/14/2008 19:51,801,38,,,0,,,End
LMG08-01,307,1/14/2008 20:30,801,3,WISP,1,0,1,310,
LMG08-01,307,1/14/2008 20:30,801,11,WISP,1,0,1,340,
LMG08-01,307,1/14/2008 20:30,801,30,,,0,,,
LMG08-01,310,1/14/2008 21:08,801,3,WISP,1,0,1,290,
LMG08-01,310,1/14/2008 21:08,801,5,BBAL,1,0,1,70,
LMG08-01,310,1/14/2008 21:08,801,14,,,0,,,
LMG08-01,313,1/14/2008 21:31,801,2,ANTE,1,0,1,200,End
LMG08-01,313,1/14/2008 21:31,801,6,GIPE,1,0,1,230,
LMG08-01,313,1/14/2008 21:31,801,22,SPSK,1,0,1,70,
LMG08-01,313,1/14/2008 21:31,801,25,WISP,1,0,1,220,
LMG08-01,313,1/14/2008 21:31,801,39,SPSK,1,0,1,40,
LMG08-01,313,1/14/2008 21:31,801,40,SPSK,1,0,1,150,End
LMG08-01,313,1/14/2008 21:31,801,42,,,0,,,
LMG08-01,316,1/14/2008 22:14,801,2,SPSK,1,0,1,220,
LMG08-01,316,1/14/2008 22:14,801,3,WISP,1,0,1,35,
LMG08-01,316,1/14/2008 22:14,801,3,SOFU,1,0,1,200,
LMG08-01,316,1/14/2008 22:14,801,5,WISP,1,0,1,40,
LMG08-01,316,1/14/2008 22:14,801,39,,,0,,,
LMG08-01,319,1/14/2008 22:54,801,3,SPSK,1,0,1,290,
LMG08-01,319,1/14/2008 22:54,801,6,WISP,1,0,1,50,
LMG08-01,319,1/14/2008 22:54,801,12,WISP,1,0,1,130,
LMG08-01,319,1/14/2008 22:54,801,16,WISP,1,0,1,130,
LMG08-01,322,1/14/2008 23:15,801,5,GIPE,1,0,1,250,
LMG08-01,322,1/14/2008 23:15,801,6,WISP,1,0,1,50,
LMG08-01,322,1/14/2008 23:15,801,8,WISP,1,0,1,50,
LMG08-01,322,1/14/2008 23:15,801,9,WISP,1,0,1,60,
LMG08-01,322,1/14/2008 23:15,801,13,WISP,1,0,1,60,
LMG08-01,322,1/14/2008 23:15,801,19,WISP,1,0,1,60,
LMG08-01,322,1/14/2008 23:15,801,22,WISP,1,0,1,60,
LMG08-01,322,1/14/2008 23:15,801,28,WISP,1,0,2,,
LMG08-01,322,1/14/2008 23:15,801,34,WISP,1,0,1,180,
LMG08-01,322,1/14/2008 23:15,801,37,WISP,2,0,1,50,
LMG08-01,325,1/14/2008 23:53,801,5,GIPE,1,0,1,50,
LMG08-01,325,1/14/2008 23:53,801,6,WISP,2,0,1,50,
LMG08-01,325,1/14/2008 23:53,801,9,GIPE,1,0,1,240,
LMG08-01,325,1/14/2008 23:53,801,12,WISP,1,0,1,50,
LMG08-01,325,1/14/2008 23:53,801,14,WISP,3,0,1,50,
LMG08-01,325,1/14/2008 23:53,801,16,WISP,1,0,1,40,
LMG08-01,325,1/14/2008 23:53,801,17,WISP,1,0,2,,
LMG08-01,325,1/14/2008 23:53,801,18,SPSK,2,0,1,240,
LMG08-01,325,1/14/2008 23:53,801,22,WISP,2,0,2,,
LMG08-01,325,1/14/2008 23:53,801,34,WISP,1,0,2,,
LMG08-01,328,1/15/2008 0:30,801,6,GIPE,1,0,1,120,
LMG08-01,328,1/15/2008 0:30,801,20,GIPE,1,0,1,30,
LMG08-01,335,1/15/2008 1:29,801,6,WISP,1,0,1,40,
LMG08-01,335,1/15/2008 1:29,801,7,WISP,1,0,1,60,
LMG08-01,335,1/15/2008 1:29,801,12,GIPE,1,0,1,220,
LMG08-01,335,1/15/2008 1:29,801,18,WISP,2,0,1,50,
LMG08-01,335,1/15/2008 1:29,801,18,SPSK,1,0,1,200,
LMG08-01,335,1/15/2008 1:29,801,24,WISP,1,0,1,350,
LMG08-01,335,1/15/2008 1:29,801,26,UNPE,1,0,5,130,Stern Count
LMG08-01,335,1/15/2008 1:29,801,26,WISP,1,0,1,210,
LMG08-01,335,1/15/2008 1:29,801,26,WISP,1,0,1,50,
LMG08-01,335,1/15/2008 1:29,801,30,WISP,1,0,1,50,
LMG08-01,335,1/15/2008 1:29,801,33,WISP,1,0,1,50,
LMG08-01,350,1/16/2008 10:58,801,7,SPSK,1,0,1,150,
LMG08-01,350,1/16/2008 10:58,801,7,,,0,,,Stern end
LMG08-01,350,1/16/2008 10:58,801,16,GIPE,1,0,1,225,
LMG08-01,350,1/16/2008 10:58,801,17,WISP,1,0,1,220,Stern Count
LMG08-01,350,1/16/2008 10:58,801,24,SPSK,1,0,1,50,
LMG08-01,350,1/16/2008 10:58,801,35,GIPE,1,0,1,220,Not a + id
LMG08-01,350,1/16/2008 10:58,801,38,SPSK,1,0,1,240,
LMG08-01,350,1/16/2008 10:58,801,39,,,0,,,
LMG08-01,352,1/16/2008 12:00,801,2,GIPE,1,0,1,225,
LMG08-01,352,1/16/2008 12:00,801,2,,,0,,,Stern end
LMG08-01,352,1/16/2008 12:00,801,12,SPSK,1,0,1,45,Stern Count
LMG08-01,352,1/16/2008 12:00,801,13,BBSP,1,0,1,135,
LMG08-01,352,1/16/2008 12:00,801,15,SPSK,1,0,1,200,
LMG08-01,352,1/16/2008 12:00,801,16,GIPE,1,0,1,240,S.c.end
LMG08-01,352,1/16/2008 12:00,801,17,GIPE,1,0,1,240,Stern Count
LMG08-01,352,1/16/2008 12:00,801,21,,,0,,,
LMG08-01,359,1/16/2008 14:47,801,2,,,0,,,Not positive of spp of skua.
LMG08-01,359,1/16/2008 14:47,801,5,CHPE,2,0,5,130,
LMG08-01,359,1/16/2008 14:47,801,6,WISP,1,0,1,60,
LMG08-01,359,1/16/2008 14:47,801,22,,,0,,,
LMG08-01,361,1/16/2008 15:12,801,2,,,0,,,S.c.end
LMG08-01,361,1/16/2008 15:12,801,3,SPSK,1,0,1,190,Stern Count
LMG08-01,361,1/16/2008 15:12,801,4,SPSK,1,0,1,40,
LMG08-01,361,1/16/2008 15:12,801,6,WISP,1,0,1,270,
LMG08-01,361,1/16/2008 15:12,801,17,WISP,1,0,1,240,S.c.end
LMG08-01,361,1/16/2008 15:12,801,19,WISP,1,0,1,260,Stern Count
LMG08-01,361,1/16/2008 15:12,801,26,,,0,,,
LMG08-01,370,1/16/2008 18:35,801,1,,,0,,,S.c.end
LMG08-01,370,1/16/2008 18:35,801,6,WISP,1,0,1,50,Stern Count
LMG08-01,370,1/16/2008 18:35,801,7,WISP,1,0,2,,
LMG08-01,370,1/16/2008 18:35,801,30,,,0,,,
LMG08-01,372,1/16/2008 19:07,801,3,,,0,,,Stern end
LMG08-01,372,1/16/2008 19:07,801,14,WISP,1,0,0,50,Stern Count
LMG08-01,372,1/16/2008 19:07,801,25,,,0,,,
LMG08-01,380,1/17/2008 9:31,801,2,BBAL,1,0,1,320,Stern end
LMG08-01,380,1/17/2008 9:31,801,3,BBAL,1,0,1,250,Stern Count
LMG08-01,380,1/17/2008 9:31,801,4,BBAL,1,0,3,,
LMG08-01,380,1/17/2008 9:31,801,11,,,0,,,
LMG08-01,382,1/17/2008 0:40,801,3,,,0,,,
LMG08-01,382,1/17/2008 0:40,801,4,UNPE,1,0,5,315,S.c.end
LMG08-01,382,1/17/2008 0:40,801,5,,,0,,,Stern Count
LMG08-01,391,1/17/2008 8:40,801,2,,,0,,,
LMG08-01,391,1/17/2008 8:40,801,3,WISP,1,0,2,,S.c.end
LMG08-01,391,1/17/2008 8:40,801,12,CHPE,2,0,3,,
LMG08-01,391,1/17/2008 8:40,801,25,SPSK,1,0,,130,
LMG08-01,391,1/17/2008 8:40,801,26,,,0,,,
LMG08-01,392,1/17/2008 9:09,801,2,,,0,,,
LMG08-01,392,1/17/2008 9:09,801,5,SPSK,1,0,1,120,
LMG08-01,392,1/17/2008 9:09,801,29,,,0,,,
LMG08-01,400,1/17/2008 12:53,801,2,BBAL,1,0,1,80,
LMG08-01,400,1/17/2008 12:53,801,5,BBAL,1,0,1,40,
LMG08-01,400,1/17/2008 12:53,801,6,BBAL,1,0,1,40,Stern end
LMG08-01,400,1/17/2008 12:53,801,8,BBAL,1,0,1,320,Stern Count
LMG08-01,400,1/17/2008 12:53,801,8,GIPE,,0,1,140,
LMG08-01,400,1/17/2008 12:53,801,10,BBAL,1,0,1,230,
LMG08-01,400,1/17/2008 12:53,801,11,WISP,1,0,1,110,
LMG08-01,400,1/17/2008 12:53,801,24,BBAL,1,0,1,230,
LMG08-01,400,1/17/2008 12:53,801,25,,,0,,,
LMG08-01,402,1/17/2008 13:21,801,2,,,0,,,
LMG08-01,402,1/17/2008 13:21,801,3,WISP,1,0,1,210,
LMG08-01,402,1/17/2008 13:21,801,4,BBAL,1,0,1,190,Stern end
LMG08-01,402,1/17/2008 13:21,801,5,WISP,1,0,1,130,Stern Count
LMG08-01,402,1/17/2008 13:21,801,6,WISP,1,0,1,220,
LMG08-01,402,1/17/2008 13:21,801,9,BBAL,1,0,1,190,
LMG08-01,402,1/17/2008 13:21,801,16,GHAL,1,0,1,190,
LMG08-01,402,1/17/2008 13:21,801,22,BBAL,1,0,1,190,
LMG08-01,402,1/17/2008 13:21,801,25,,,0,,,
LMG08-01,410,1/17/2008 16:49,801,2,CAPE,12,0,0,,
LMG08-01,410,1/17/2008 16:49,801,3,GIPE,1,0,0,,
LMG08-01,410,1/17/2008 16:49,801,4,WISP,1,0,2,,
LMG08-01,410,1/17/2008 16:49,801,5,GHAL,1,0,0,220,
LMG08-01,410,1/17/2008 16:49,801,8,CAPE,1,0,2,,
LMG08-01,410,1/17/2008 16:49,801,8,WISP,2,0,2,,S.c.end
LMG08-01,410,1/17/2008 16:49,801,11,CAPE,3,0,2,,Stern Count
LMG08-01,410,1/17/2008 16:49,801,15,CAPE,3,0,2,,
LMG08-01,410,1/17/2008 16:49,801,17,WISP,1,0,1,70,
LMG08-01,410,1/17/2008 16:49,801,21,SOFU,1,0,1,70,
LMG08-01,410,1/17/2008 16:49,801,22,WISP,1,0,1,70,
LMG08-01,410,1/17/2008 16:49,801,25,CAPE,2,0,0,,
LMG08-01,412,1/17/2008 17:15,801,2,CAPE,3,0,0,,
LMG08-01,412,1/17/2008 17:15,801,7,BBAL,1,0,1,60,
LMG08-01,412,1/17/2008 17:15,801,11,SOFU,1,0,1,60,
LMG08-01,412,1/17/2008 17:15,801,13,GHAL,1,0,1,140,
LMG08-01,412,1/17/2008 17:15,801,14,BBAL,1,0,1,230,
LMG08-01,412,1/17/2008 17:15,801,17,SOFU,4,0,2,,
LMG08-01,412,1/17/2008 17:15,801,17,CAPE,1,0,2,,"No pos. Id"
LMG08-01,412,1/17/2008 17:15,801,18,BBAL,1,0,1,140,S.c.end
LMG08-01,412,1/17/2008 17:15,801,21,BBAL,1,0,2,,Stern Count
LMG08-01,412,1/17/2008 17:15,801,21,CAPE,1,0,2,,
LMG08-01,412,1/17/2008 17:15,801,22,GHAL,2,0,3,,
LMG08-01,412,1/17/2008 17:15,801,23,SOFU,1,0,2,,
LMG08-01,412,1/17/2008 17:15,801,27,ANPR,1,0,1,90,
,,,,,,,,,,
LMG08-01,412,1/17/2008 17:15,801,29,,,0,,,
LMG08-01,421,1/18/2008 0:10,801,3,GHAL,1,0,0,,
LMG08-01,421,1/18/2008 0:10,801,4,SOFU,2,0,1,30,
LMG08-01,421,1/18/2008 0:10,801,6,SOFU,1,0,0,,
LMG08-01,421,1/18/2008 0:10,801,9,SOFU,1,0,1,40,
LMG08-01,421,1/18/2008 0:10,801,13,BBSP,1,0,1,50,
LMG08-01,421,1/18/2008 0:10,801,14,GHAL,1,0,1,273,
LMG08-01,421,1/18/2008 0:10,801,15,BBAL,1,0,1,210,Stern end
LMG08-01,421,1/18/2008 0:10,801,18,GHAL,1,0,,130,Stern Count
LMG08-01,421,1/18/2008 0:10,801,19,SOFU,1,0,0,,
LMG08-01,421,1/18/2008 0:10,801,19,WISP,1,0,1,130,
LMG08-01,421,1/18/2008 0:10,801,20,GHAL,1,0,1,210,
LMG08-01,421,1/18/2008 0:10,801,24,CAPE,1,0,1,190,Spp?
LMG08-01,421,1/18/2008 0:10,801,26,BBSP,1,0,1,230,Spp?
LMG08-01,421,1/18/2008 0:10,801,30,CAPE,1,0,0,,
LMG08-01,438,1/18/2008 23:30,801,2,WCPE,1,0,0,,
LMG08-01,438,1/18/2008 23:30,801,3,BBAL,2,0,0,,Diving petrel sp?
LMG08-01,438,1/18/2008 23:30,801,4,CAPE,11,0,0,,Spp?
LMG08-01,438,1/18/2008 23:30,801,5,GHAL,1,0,0,,Spp ?
LMG08-01,438,1/18/2008 23:30,801,6,ANPR,1,0,1,310,
LMG08-01,438,1/18/2008 23:30,801,7,ANPR,1,0,0,,
LMG08-01,438,1/18/2008 23:30,801,9,WISP,1,0,1,40,
LMG08-01,438,1/18/2008 23:30,801,10,WISP,1,0,1,310,
LMG08-01,438,1/18/2008 23:30,801,13,,1,0,,310,
LMG08-01,438,1/18/2008 23:30,801,14,ANPR,1,0,,40,
LMG08-01,438,1/18/2008 23:30,801,15,ANPR,1,0,,310,
LMG08-01,438,1/18/2008 23:30,801,19,GHAL,1,0,1,125,
LMG08-01,438,1/18/2008 23:30,801,21,BLPE,1,0,1,130,
LMG08-01,438,1/18/2008 23:30,801,22,BBAL,1,0,1,320,
LMG08-01,438,1/18/2008 23:30,801,25,GHAL,1,0,1,125,
LMG08-01,438,1/18/2008 23:30,801,26,ANPR,1,0,1,230,
LMG08-01,438,1/18/2008 23:30,801,28,ANPR,1,0,1,310,
LMG08-01,438,1/18/2008 23:30,801,29,GHAL,1,0,1,280,
LMG08-01,438,1/18/2008 23:30,801,34,BBSP,1,0,1,250,Stern end
LMG08-01,438,1/18/2008 23:30,801,34,BLPE,1,0,1,260,Stern Count
LMG08-01,438,1/18/2008 23:30,801,34,ANPR,1,0,1,310,
LMG08-01,438,1/18/2008 23:30,801,36,BBSP,1,0,1,310,
LMG08-01,438,1/18/2008 23:30,801,36,BLPE,1,0,0,,
LMG08-01,438,1/18/2008 23:30,801,36,WISP,1,0,1,250,
LMG08-01,438,1/18/2008 23:30,801,38,BBAL,3,0,0,,
LMG08-01,438,1/18/2008 23:30,801,38,WCPE,1,0,0,,
LMG08-01,440,1/19/2008 0:11,801,3,WCPE,1,0,0,,
LMG08-01,440,1/19/2008 0:11,801,5,BBAL,1,0,1,220,
LMG08-01,440,1/19/2008 0:11,801,5,GHAL,1,0,1,310,
LMG08-01,440,1/19/2008 0:11,801,6,BBAL,1,0,1,40,
LMG08-01,440,1/19/2008 0:11,801,6,ANPR,1,0,1,40,
LMG08-01,440,1/19/2008 0:11,801,8,ANPR,1,0,1,310,
LMG08-01,440,1/19/2008 0:11,801,9,GHAL,1,0,1,300,
LMG08-01,440,1/19/2008 0:11,801,10,CAPE,1,0,1,70,
LMG08-01,440,1/19/2008 0:11,801,11,ANPR,1,0,,70,
LMG08-01,440,1/19/2008 0:11,801,11,ANPR,1,0,1,220,
LMG08-01,440,1/19/2008 0:11,801,12,WCPE,1,0,1,310,
LMG08-01,440,1/19/2008 0:11,801,13,BLPE,1,0,1,315,
LMG08-01,440,1/19/2008 0:11,801,14,BBAL,1,0,1,140,
LMG08-01,440,1/19/2008 0:11,801,15,ANPR,2,0,1,320,Stern end
LMG08-01,440,1/19/2008 0:11,801,17,ANPR,1,0,1,320,Stern Count
LMG08-01,440,1/19/2008 0:11,801,19,BBAL,1,0,1,50,
LMG08-01,440,1/19/2008 0:11,801,20,BLPE,1,0,1,320,
LMG08-01,440,1/19/2008 0:11,801,21,ANPR,1,0,1,320,
LMG08-01,440,1/19/2008 0:11,801,23,BBAL,1,0,1,280,
LMG08-01,440,1/19/2008 0:11,801,27,BLPE,1,0,1,200,
LMG08-01,440,1/19/2008 0:11,801,30,,,0,,,
LMG08-01,450,1/19/2008 11:51,801,3,CAPE,9,0,0,,
LMG08-01,450,1/19/2008 11:51,801,3,WISP,1,0,1,40,+ id ?
LMG08-01,450,1/19/2008 11:51,801,4,BBSP,1,0,1,310,
LMG08-01,450,1/19/2008 11:51,801,5,GHAL,1,0,1,130,
LMG08-01,450,1/19/2008 11:51,801,6,BLPE,1,0,1,310,
LMG08-01,450,1/19/2008 11:51,801,7,WCPE,1,0,1,175,
LMG08-01,450,1/19/2008 11:51,801,7,WCPE,1,0,1,310,
LMG08-01,450,1/19/2008 11:51,801,9,SOFU,1,0,1,310,
LMG08-01,450,1/19/2008 11:51,801,10,BLPE,1,0,1,220,
LMG08-01,450,1/19/2008 11:51,801,15,SOFU,1,0,0,,
LMG08-01,450,1/19/2008 11:51,801,17,WISP,1,0,1,40,
LMG08-01,450,1/19/2008 11:51,801,19,SOFU,2,0,0,,
LMG08-01,450,1/19/2008 11:51,801,19,BLPE,1,0,,220,Stern end
LMG08-01,450,1/19/2008 11:51,801,20,BLPE,1,0,1,210,Stern Count
LMG08-01,450,1/19/2008 11:51,801,21,BLPE,1,0,1,200,
LMG08-01,450,1/19/2008 11:51,801,29,WISP,1,0,1,130,+ id ?
LMG08-01,450,1/19/2008 11:51,801,29,SOFU,1,0,1,210,
LMG08-01,450,1/19/2008 11:51,801,31,BBAL,1,0,1,110,
LMG08-01,450,1/19/2008 11:51,801,32,WISP,1,0,1,30,
LMG08-01,450,1/19/2008 11:51,801,33,CAPE,1,0,0,,
LMG08-01,450,1/19/2008 11:51,801,33,CAPE,2,0,0,,
LMG08-01,452,1/19/2008 12:30,801,5,CAPE,3,0,0,,.+ id ?
