t,stateroute,R,Rcore,Rocca,R.aocca,R.ncore
5,92028,43.18181818,24,18.18181818,18.18181818,18.18181818
5,92030,59.63636364,40.81818182,18.81818182,17.09090909,17.09090909
5,92053,56.36363636,43.90909091,11.54545455,10.63636364,10.63636364
5,92063,48.90909091,31.90909091,16,15.09090909,15.09090909
5,92083,26.27272727,18,8.272727273,7.636363636,7.636363636
5,92087,67.81818182,44,21.81818182,20.90909091,20.90909091
5,92104,40.81818182,20,18.18181818,17.72727273,17.72727273
5,92120,42.63636364,22.90909091,19.72727273,19.27272727,19.27272727
10,2001,73,53,20,20,20
10,2006,59.5,43.66666667,14.83333333,14.83333333,14.83333333
10,2017,69.33333333,54.33333333,15,15,15
10,2019,69.16666667,53,16.16666667,16.16666667,16.16666667
10,2021,61,43,18,18,18
10,2027,69.66666667,50,19.66666667,19.66666667,19.66666667
10,2029,70,56,14,14,14
10,2034,65.83333333,52.83333333,12,12,12
10,2043,58,50,8,8,8
10,2045,70.83333333,57,13.83333333,13.83333333,13.83333333
10,2047,68.16666667,58,10.16666667,10.16666667,10.16666667
10,2050,66.5,50,14.5,14.5,14.5
10,2105,63.5,47,16.5,16.5,16.5
10,6014,84.16666667,67,17.16666667,15.5,15.5
10,6018,31,17,14,13,13
10,6024,50.33333333,29,21.33333333,21.33333333,21.33333333
10,6025,46.33333333,29,17.33333333,17.33333333,17.33333333
10,6032,98.16666667,65.83333333,29.33333333,25.33333333,25.33333333
10,7004,76.83333333,53,22.83333333,22.83333333,22.83333333
10,7005,68.33333333,49.83333333,18.16666667,18.16666667,18.16666667
10,7015,55.16666667,30,25.16666667,25.16666667,25.16666667
10,7019,75.5,46,29.5,29.5,29.5
10,7020,71.33333333,57,14.33333333,14.33333333,14.33333333
10,7021,73.5,54,19.5,19.5,19.5
10,7109,49,27,19,19,19
10,14001,69.5,45,22.5,21.66666667,21.66666667
10,14014,80.16666667,57,23.16666667,23.16666667,23.16666667
10,14018,64,36,27,26,26
10,14021,51.16666667,30,19.16666667,19.16666667,19.16666667
10,14054,73.33333333,46,27.33333333,27.33333333,27.33333333
10,14071,76.16666667,63,10.16666667,10.16666667,10.16666667
10,14080,41.83333333,26,15.83333333,15.83333333,15.83333333
10,14097,67.66666667,50,17.66666667,16.66666667,16.66666667
10,14098,73.66666667,59,14.66666667,14.66666667,14.66666667
10,14108,69.16666667,61,8.166666667,8.166666667,8.166666667
10,14140,28,15,11,11,11
10,14153,71,54,17,16,16
10,14155,54.66666667,35,18.66666667,18.66666667,18.66666667
10,14159,50,33,17,17,17
10,14164,75.5,48,27.5,27.5,27.5
10,14166,55,39,16,16,16
10,14168,90.33333333,62.5,26.83333333,26.66666667,26.66666667
10,14186,69.66666667,52,17.66666667,17.66666667,17.66666667
10,14188,76.66666667,49.16666667,27.5,27.33333333,27.33333333
10,14189,78,65,11,11,11
10,17004,59.83333333,39,20.83333333,20.83333333,20.83333333
10,17009,82.33333333,45,37.33333333,37,37
10,17011,77.33333333,46,30.33333333,27,27
10,17013,28.66666667,20,8.666666667,8.666666667,8.666666667
10,17037,39,23,16,16,15
10,17040,61,39,22,19,19
10,17044,41.66666667,20,20.66666667,20.66666667,20.66666667
10,17052,72.5,41,31.5,29.5,29.5
10,17055,48.83333333,30,18.83333333,18.83333333,18.83333333
10,18003,73.33333333,46,27.33333333,27.33333333,27.33333333
10,18009,87.33333333,55,32.33333333,32.33333333,32.33333333
10,21001,66.33333333,53.83333333,12.5,12.5,12.5
10,21002,62.33333333,46,15.33333333,15.33333333,15.33333333
10,21003,81.66666667,62,18.66666667,17.66666667,17.66666667
10,21004,65.5,52,13.5,13.5,13.5
10,25001,61.66666667,50,10.66666667,10.66666667,10.66666667
10,25002,41.83333333,24,17.83333333,16.83333333,16.83333333
10,25003,57.66666667,39,17.66666667,17.66666667,17.66666667
10,25009,55.83333333,40,15.83333333,13.83333333,13.83333333
10,25014,50.16666667,40,10.16666667,10.16666667,10.16666667
10,25020,49.83333333,37,12,12,12
10,25022,42.83333333,33.83333333,9,9,9
10,25025,46.5,32,14.5,14,14
10,25027,45.16666667,32,12.16666667,12.16666667,12.16666667
10,25031,45.33333333,27,18.33333333,17.5,17.5
10,25037,54.66666667,38,16.66666667,16.66666667,16.66666667
10,25052,58.66666667,50,8.666666667,8.666666667,8.666666667
10,25066,46,35,11,11,11
10,25067,42.5,30,12.5,12.5,12.5
10,25073,44.16666667,37,7.166666667,7.166666667,7.166666667
10,25081,29.83333333,21,8.833333333,8.833333333,8.833333333
10,25086,38.33333333,28,10.33333333,10.33333333,10.33333333
10,25087,32,20,12,10,10
10,25129,40.33333333,34,6.333333333,6.333333333,6.333333333
10,27010,65.66666667,52,11.66666667,11.66666667,11.66666667
10,27021,57.83333333,48,9.833333333,9.833333333,9.833333333
10,27027,75.83333333,60,15.83333333,15.83333333,15.83333333
10,27033,64.16666667,52,11.16666667,11.16666667,11.16666667
10,27046,64.33333333,49,14.33333333,14.33333333,14.33333333
10,27054,63.5,48,15.5,15.5,15.5
10,27057,62.83333333,48,14.83333333,14.83333333,14.83333333
10,33013,67.83333333,32,34.83333333,32.83333333,32.83333333
10,33020,39.16666667,21,16.16666667,15.5,15.5
10,33021,44.83333333,32,12.83333333,12.83333333,12.83333333
10,33027,47.16666667,26,21.16666667,21.16666667,21.16666667
10,33128,52,31,21,21,21
10,33212,61,24,32,30,30
10,33220,29.16666667,14,14.16666667,13.16666667,13.16666667
10,34002,68.33333333,51,17.33333333,17.33333333,17.33333333
10,34014,64.33333333,43,21.33333333,21.33333333,21.33333333
10,34022,75,51,24,24,24
10,34024,45.66666667,32,13.66666667,13.66666667,13.66666667
10,34025,69.66666667,43,26.66666667,26.66666667,26.66666667
10,34029,55.66666667,35,20.66666667,20.66666667,20.66666667
10,34030,62.33333333,30,32.33333333,32.33333333,32.33333333
10,34038,72.83333333,51,20.83333333,20.83333333,20.83333333
10,34041,60.66666667,37,23.66666667,23.66666667,23.66666667
10,34042,54.33333333,32,21.33333333,21.33333333,21.33333333
10,34044,63.33333333,42,21.33333333,21.33333333,21.33333333
10,34046,73.16666667,50,23.16666667,23.16666667,23.16666667
10,34049,76.66666667,55,19.66666667,19.66666667,19.66666667
10,34051,73.33333333,43,30.33333333,30.33333333,30.33333333
10,34052,76.66666667,57,19.66666667,19.66666667,19.66666667
10,34054,73,54,19,19,19
10,34055,69.83333333,53,16.83333333,16.83333333,16.83333333
10,34056,70.66666667,50,20.66666667,20.66666667,20.66666667
10,34059,74.5,61,13.5,13.5,13.5
10,34060,73,60,13,13,13
10,34061,75.33333333,56,19.33333333,19.33333333,19.33333333
10,34063,76,62,13,13,13
10,35005,71.83333333,55,16.83333333,16.83333333,16.83333333
10,35009,78.5,57,21.5,21.5,21.5
10,35010,68.83333333,48,17.83333333,17.83333333,17.83333333
10,35011,71.16666667,49,20.16666667,20.16666667,20.16666667
10,35013,78.16666667,61,15.16666667,15.16666667,15.16666667
10,35014,72.83333333,55,17.83333333,17.83333333,17.83333333
10,35034,72.16666667,56,16.16666667,16.16666667,16.16666667
10,35038,84,72,12,12,12
10,36001,81.66666667,50,31.66666667,31.66666667,31.66666667
10,36003,66.33333333,45,19.33333333,19.33333333,19.33333333
10,36006,62.66666667,45,16.66666667,16.66666667,16.66666667
10,36011,70.83333333,48,22.83333333,22.83333333,22.83333333
10,36013,62.83333333,40,22.83333333,22.83333333,22.83333333
10,36028,61.83333333,41,20.83333333,20.83333333,20.83333333
10,38010,58.5,36,22.33333333,21.33333333,21.33333333
10,38014,70.33333333,52,18.33333333,18.33333333,18.33333333
10,38015,72,44,25,25,25
10,38017,59.16666667,42,16.16666667,16.16666667,16.16666667
10,38026,69.5,54,15.5,15.5,15.5
10,38028,61.83333333,44,16.83333333,16.83333333,16.83333333
10,38029,69.33333333,51,18.33333333,18.33333333,18.33333333
10,38030,67,46,20,20,19
10,39001,81.16666667,64,17.16666667,17.16666667,17.16666667
10,39006,67.66666667,51,15.66666667,15.66666667,15.66666667
10,39009,72.66666667,62,10.66666667,10.66666667,10.66666667
10,39010,74.66666667,63,11.66666667,11.66666667,11.66666667
10,39040,66.33333333,50,15.33333333,15.33333333,15.33333333
10,39044,71.16666667,54,17.16666667,17.16666667,17.16666667
10,42011,50.5,32,17.5,17.5,17.5
10,42015,55.5,29,26.5,26.5,26.5
10,42018,55,41,14,14,14
10,42034,37.83333333,26,11.83333333,11.83333333,11.83333333
10,42119,68.66666667,50,18.66666667,18.66666667,18.66666667
10,44006,79.83333333,56,23.83333333,22.66666667,21.66666667
10,44007,89,69,20,20,20
10,44012,83.66666667,57.83333333,24.83333333,24.83333333,24.16666667
10,44013,86.83333333,63.83333333,23,23,23
10,44019,94.33333333,53,41.33333333,41.33333333,41.33333333
10,44031,86.66666667,55,31.66666667,31.66666667,31.16666667
10,44032,85.83333333,57,27.83333333,27.83333333,26.83333333
10,44033,84,60,24,24,24
10,44035,79,48,28,27,26.5
10,44041,75.16666667,51,21.16666667,20.66666667,20.66666667
10,46003,89.33333333,65,20.33333333,20.33333333,20.33333333
10,46005,71.16666667,56.33333333,14.83333333,14.83333333,14.83333333
10,46006,77,52.66666667,23.33333333,23.33333333,23.33333333
10,46011,78.33333333,64,14.33333333,14.33333333,14.33333333
10,46012,50.5,38,12.5,12.5,12.5
10,46013,75,57,18,18,18
10,46014,71.33333333,52.5,17.83333333,17.83333333,17.83333333
10,46015,77.16666667,54,21.16666667,21.16666667,21.16666667
10,46016,70.5,52.33333333,18.16666667,18.16666667,18.16666667
10,46017,74.83333333,53,21.83333333,21.83333333,21.83333333
10,46022,64.5,50,13.5,13.5,13.5
10,46029,71.33333333,58,13.33333333,13.33333333,13.33333333
10,46030,73,51,19,19,19
10,46032,74,56.5,16.5,16.5,16.5
10,46033,71.16666667,55.83333333,13.5,13.5,13.5
10,46036,66.5,56,10.5,10.5,10.5
10,46037,73.33333333,56,13.33333333,13.33333333,13.33333333
10,46038,67,56,11,11,11
10,46040,70,49,19,19,19
10,46042,77.16666667,63,14.16666667,14.16666667,14.16666667
10,46043,74.66666667,58.66666667,13,13,13
10,46044,70.33333333,58,12.33333333,12.33333333,12.33333333
10,46046,66,50,16,16,16
10,46047,74.5,54,20.5,20.16666667,20.16666667
10,46048,70,56,10,10,10
10,46121,65,52,12,12,12
10,46123,77.33333333,64,13.33333333,13.33333333,13.33333333
10,47001,54.16666667,42,11.16666667,11.16666667,11.16666667
10,47014,79.5,53.83333333,24.66666667,24.66666667,24.66666667
10,47018,84,63,21,21,21
10,47019,92.16666667,64.66666667,26.5,26.5,26.5
10,47022,88.83333333,68.16666667,19.66666667,19.66666667,19.66666667
10,49012,92.5,65,25.5,25.5,25.5
10,49018,77.83333333,51,26.83333333,26.83333333,26.83333333
10,49021,82.66666667,63,18.66666667,18.66666667,18.66666667
10,49033,80.66666667,47,33.66666667,33.66666667,33.66666667
10,49038,83.83333333,60,21.83333333,21.83333333,21.83333333
10,49055,76,56,19,19,19
10,49073,63.66666667,50.66666667,13,13,13
10,50003,65.83333333,34,31.83333333,31.83333333,31.83333333
10,50008,65.66666667,48,17.66666667,17.66666667,17.66666667
10,50015,84,59,25,25,25
10,50017,70.66666667,46.83333333,21.83333333,21.83333333,21.83333333
10,50032,64,40.83333333,22.16666667,22.16666667,21.16666667
10,50033,69.16666667,48,20.16666667,20.16666667,19.66666667
10,50034,85.33333333,49.66666667,35.66666667,35.66666667,35.5
10,50035,86.83333333,53,33.83333333,33.83333333,33.83333333
10,50037,71.66666667,50,21.66666667,21.66666667,21.66666667
10,50042,84.16666667,52,30.16666667,30.16666667,30.16666667
10,50044,73.5,46.83333333,26.66666667,26.66666667,26.16666667
10,50048,56,40,16,16,16
10,51023,59.66666667,42,17.66666667,17.66666667,17.66666667
10,51030,54,44,9,9,9
10,51113,62,52,10,10,10
10,52002,77.16666667,57,20.16666667,20.16666667,20.16666667
10,52007,75,49,26,26,26
10,52010,71.16666667,57,14.16666667,14.16666667,14.16666667
10,52011,66.16666667,58,8.166666667,8.166666667,8.166666667
10,52014,73,48,25,25,25
10,52016,69.33333333,46,23.33333333,23.33333333,23.33333333
10,52021,80,53.5,25.5,25.5,25.5
10,52027,82.16666667,57,25.16666667,25.16666667,25.16666667
10,52131,74.5,54,20.5,20.5,20.5
10,53002,86.16666667,54,32.16666667,32.16666667,32.16666667
10,53009,42.83333333,23,18.83333333,17.83333333,17.83333333
10,53014,68.66666667,29,39.66666667,39,39
10,53026,71,37,32,31.33333333,31.33333333
10,53027,70.83333333,43,26.83333333,25.83333333,25.83333333
10,53028,51.83333333,33.5,18.33333333,17.83333333,17.83333333
10,53036,72.66666667,49,21,20.33333333,20.33333333
10,53038,62.33333333,39,23.33333333,23.33333333,23.33333333
10,53040,77.66666667,56,21.66666667,21.16666667,21.16666667
10,54022,72.16666667,52,19.16666667,19.16666667,19.16666667
10,55011,41.5,20.83333333,19.66666667,18.83333333,18.83333333
10,58001,76,56.5,19.5,19.5,19.5
10,58003,79.83333333,66.33333333,13.5,13.5,13.5
10,58004,86.66666667,55,31.66666667,31.66666667,31.66666667
10,58007,86.83333333,60.5,25.33333333,25.33333333,25.33333333
10,58008,80.66666667,61,19.66666667,19.66666667,19.66666667
10,58012,81.16666667,56,23.16666667,23.16666667,23
10,58013,80.5,57,22.5,22.5,22.5
10,58014,85.5,61.83333333,23.66666667,23.66666667,23.66666667
10,58018,83.16666667,68.16666667,15,15,15
10,58019,93.83333333,66,26.83333333,26.83333333,26.83333333
10,59020,66.5,46,20.5,20.5,20.5
10,59021,89,63,26,26,26
10,60010,77.83333333,51,26.83333333,26.5,26.5
10,60013,57.16666667,35,20.16666667,20.16666667,20.16666667
10,60017,51.16666667,25,26.16666667,26.16666667,26.16666667
10,60019,59.16666667,23,36.16666667,35.33333333,35.33333333
10,60020,61,30,31,31,31
10,60022,74.5,47,27.5,27.5,27.5
10,60023,41,24,17,17,17
10,60024,30.5,16,14.5,14.5,14.5
10,60027,47,30,17,17,17
10,60029,31,18,12,12,12
10,60031,43.83333333,23,20.83333333,20.83333333,20.83333333
10,60111,59.83333333,38,19.83333333,19.83333333,19.83333333
10,60112,47.16666667,25,22.16666667,22.16666667,22.16666667
10,60201,59.66666667,38,21.66666667,21.66666667,21.66666667
10,61009,75,50,25,25,25
10,61029,84.16666667,67,17.16666667,17.16666667,17.16666667
10,61030,83,51,29,29,29
10,61034,87.16666667,59,28.16666667,28.16666667,28.16666667
10,61038,77.5,51,26.5,26.5,26.5
10,61045,89.33333333,55,31.33333333,31.33333333,31.33333333
10,61047,73.66666667,58,15.66666667,15.66666667,15.66666667
10,61048,66.5,49,16.5,16.5,16.5
10,61049,88.5,63,23.66666667,23.66666667,23.66666667
10,61056,83.5,58,24.5,24.5,24.5
10,61057,75.16666667,51.83333333,23.33333333,23.33333333,23.33333333
10,61059,86,60,26,26,26
10,61064,70.16666667,40,29.16666667,29.16666667,29.16666667
10,61065,73.83333333,47,26.83333333,26.83333333,26.83333333
10,61089,80.16666667,56,24.16666667,24.16666667,24.16666667
10,61100,77.33333333,53,21.33333333,21.33333333,21.33333333
10,61111,67.5,52,15.5,15.5,15.5
10,61121,77.83333333,54,21.83333333,21.83333333,21.83333333
10,61199,85,58.33333333,25.66666667,25.33333333,25.33333333
10,63002,68.16666667,56,11.16666667,11.16666667,11.16666667
10,63003,55.5,43.5,12,12,12
10,63004,63,50,13,13,13
10,63010,73.5,62,10.5,10.5,10.5
10,63011,68.16666667,53,15.16666667,15.16666667,15.16666667
10,63024,76.33333333,64,12.33333333,12.33333333,12.33333333
10,63030,67.83333333,50,17.83333333,17.83333333,17.83333333
10,63119,65.5,48,17.5,17.5,17.5
10,64005,57.16666667,35.66666667,20.5,20.5,20.5
10,64009,76,49,27,27,27
10,64012,61.16666667,41,20.16666667,20.16666667,20.16666667
10,64038,58,40,18,18,18
10,64039,60.5,46,14.5,14.5,14.5
10,64042,60.66666667,48,12.66666667,12.66666667,12.66666667
10,64044,81.5,61,20.5,20.5,20.5
10,66002,59.83333333,42,17.83333333,17.83333333,17.83333333
10,66021,72.33333333,57,14.33333333,14.33333333,14.33333333
10,66042,65.5,49.66666667,15.83333333,15.83333333,15.83333333
10,66073,71.66666667,54,17.66666667,17.66666667,17.66666667
10,66075,78,57,21,21,21
10,66076,75.16666667,53.16666667,22,22,22
10,66082,70.5,50,20.5,20.5,20.5
10,66107,66.16666667,45,20.16666667,20.16666667,20.16666667
10,67015,67.5,44,23.5,23.5,23.5
10,67022,68.5,46,20.5,20.5,20.5
10,67023,64.66666667,42,22.66666667,22.66666667,22.66666667
10,67034,33,19,14,14,14
10,69019,79.5,58,21.5,21.5,21.5
10,69026,80.33333333,53.33333333,27,27,27
10,69028,73.33333333,35,38.33333333,37.5,37.5
10,69029,63.66666667,40,23.66666667,22.66666667,22.66666667
10,69033,66,40,26,26,26
10,69034,79.66666667,54,25.66666667,25.66666667,25.66666667
10,69057,75.83333333,52,21.83333333,21.83333333,21.83333333
10,72002,84,59,25,25,25
10,72004,78.66666667,53,25.66666667,25.66666667,25.66666667
10,72006,82.5,57,25.5,25.5,25.5
10,72010,86.16666667,52,34.16666667,34.16666667,34.16666667
10,72016,80.5,51,29.5,29.5,29.5
10,72022,89.66666667,48,41.66666667,41.66666667,41.66666667
10,72025,84,54,30,30,30
10,72029,96.16666667,66,29.16666667,29.16666667,29.16666667
10,72031,92.33333333,65,27.33333333,27.33333333,27.33333333
10,72033,89.83333333,60,23.83333333,23.83333333,23.83333333
10,72035,96.16666667,58,35.16666667,35.16666667,35.16666667
10,72047,70.33333333,57,13.16666667,13.16666667,13.16666667
10,72049,87.33333333,58,28.33333333,28.33333333,28.33333333
10,72050,85.66666667,65,20.66666667,20.66666667,20.66666667
10,72053,79.16666667,53,26.16666667,26.16666667,26.16666667
10,72054,86.16666667,62,24.16666667,24.16666667,24.16666667
10,72056,87.5,60,27.5,27.5,27.5
10,72057,77.83333333,50,27.83333333,27.83333333,27.83333333
10,72060,88.16666667,62,26.16666667,26.16666667,26.16666667
10,72061,81.33333333,58,23.33333333,23.33333333,23.33333333
10,72062,85.83333333,62,21.83333333,21.83333333,21.83333333
10,72064,80.5,51,28.5,28.5,28.5
10,72072,77,52,25,25,25
10,72083,88.16666667,56,32.16666667,32.16666667,32.16666667
10,72084,60.33333333,43.66666667,16.66666667,16.66666667,16.66666667
10,72086,62.33333333,44,17.33333333,17.33333333,17.33333333
10,72088,79.16666667,69.66666667,9.5,9.5,9.5
10,72090,87.33333333,57,30.33333333,30.33333333,30.33333333
10,72091,79.16666667,55,23.16666667,23.16666667,23.16666667
10,72132,91.5,73,18.5,18.5,18.5
10,72151,73,50,23,23,23
10,72155,86.16666667,60,26.16666667,26.16666667,26.16666667
10,72165,88.5,65,23.5,23.5,23.5
10,72194,66.83333333,46,20.83333333,20.83333333,20.83333333
10,80003,61,49,11,11,11
10,80005,63.66666667,51,12.66666667,12.66666667,12.66666667
10,81001,57.83333333,37,20.83333333,20.83333333,20.83333333
10,81003,48.83333333,36,11.83333333,11.83333333,11.83333333
10,81029,58.66666667,39,19.66666667,18.66666667,18.66666667
10,82006,68.66666667,51.66666667,17,17,17
10,82010,73.83333333,51,22.83333333,22.83333333,22.83333333
10,82016,76.5,62,14.5,14.5,14.5
10,82018,74,63,11,11,11
10,82020,67.33333333,44,23.33333333,23.33333333,23.33333333
10,82034,78.66666667,63,14.66666667,14.66666667,14.66666667
10,82042,78,50.33333333,26.66666667,26.66666667,26.66666667
10,82128,72.83333333,56,14.83333333,14.83333333,14.83333333
10,83009,64.33333333,42,22.33333333,19.83333333,19.83333333
10,83013,46.16666667,21,25.16666667,25.16666667,25.16666667
10,83026,50.83333333,31,19.83333333,19.83333333,19.83333333
10,83033,57.83333333,43.83333333,14,14,14
10,83042,66.33333333,39,27.33333333,26.33333333,26.33333333
10,83044,58.83333333,45.66666667,11.16666667,11.16666667,11.16666667
10,83045,60.83333333,49.66666667,11.16666667,11.16666667,11.16666667
10,83064,53.66666667,31,22.66666667,22.66666667,22.66666667
10,83082,48.16666667,25,22.16666667,21.33333333,21.33333333
10,83098,58.66666667,24,34.66666667,29.33333333,29.33333333
10,83100,53.33333333,31,22.33333333,22.33333333,22.33333333
10,83140,67.83333333,40,27.83333333,26.83333333,26.83333333
10,85004,27.66666667,11,16.66666667,15.66666667,15.66666667
10,85011,51.33333333,26,24.33333333,23.33333333,23.33333333
10,85021,74.33333333,31,43.33333333,43.33333333,43.33333333
10,85024,62.83333333,32,30.83333333,29.83333333,29.83333333
10,85025,31.83333333,18,13.83333333,13.83333333,13.83333333
10,85109,15.83333333,7,8.833333333,8.833333333,8.833333333
10,87005,77.5,58,18.33333333,18.33333333,18.33333333
10,87015,84.33333333,63,21.33333333,21,20
10,88004,73.5,54,19.5,19.5,19.5
10,88005,72.66666667,55,17.66666667,17.66666667,17.66666667
10,88007,70.33333333,52,18.33333333,18.33333333,18.33333333
10,88013,78.83333333,59.83333333,18,18,18
10,88014,65.66666667,46.66666667,19,19,19
10,88023,74.66666667,58,16.66666667,16.66666667,16.66666667
10,88028,69.83333333,57,12.83333333,12.83333333,12.83333333
10,88043,71.5,54,17.5,17.5,17.5
10,88044,72.66666667,58,14.66666667,14.66666667,14.66666667
10,89001,60.5,37,22.5,22.5,22.5
10,89002,66.83333333,50.33333333,16.5,16.5,16.5
10,89004,72.66666667,50.33333333,22.33333333,22.33333333,22.33333333
10,89009,57,37,16,16,16
10,89016,77.33333333,40,37.33333333,36.33333333,36.33333333
10,89030,91.66666667,56,35.66666667,34.33333333,34.33333333
10,89043,72.33333333,51.83333333,17.5,16.5,16.5
10,89111,72,58,14,14,14
10,90006,77.16666667,53,24.16666667,24.16666667,24.16666667
10,90016,73.66666667,65,6.666666667,6.666666667,6.666666667
10,90019,73.33333333,56,17.33333333,17.33333333,17.33333333
10,90026,72.83333333,66,6.833333333,6.833333333,6.833333333
10,90036,74.66666667,63,11.66666667,11.66666667,11.66666667
10,90048,72.66666667,58,14.66666667,14.66666667,14.66666667
10,91008,90.83333333,60.83333333,30,30,29
10,91012,98.16666667,69,29.16666667,29.16666667,29.16666667
10,91014,89,57.83333333,29.16666667,29.16666667,29.16666667
10,91020,88.5,63.83333333,21.16666667,21.16666667,21.16666667
10,91022,91.83333333,64.5,27.33333333,27.33333333,27.33333333
10,91024,87,62,24,24,24
10,91026,92.16666667,69,23.16666667,23.16666667,23.16666667
10,91027,91.66666667,67,24.66666667,24.66666667,24.66666667
10,91028,80.16666667,61.66666667,18,18,18
10,91029,94.5,73,21.5,21.5,21.5
10,91036,83,55.5,27.5,27.5,26.5
10,91039,65.83333333,42,23.83333333,23.83333333,23.83333333
10,91044,96.16666667,73.5,22.66666667,22.66666667,22.66666667
10,91045,90.5,70.66666667,19.83333333,19.83333333,19.83333333
10,91048,76.83333333,54,22.83333333,22.83333333,22.83333333
10,91049,94,55,39,39,39
10,91054,73.66666667,58,15.66666667,15.66666667,15.66666667
10,91055,80,59.66666667,19.33333333,19.33333333,19.33333333
10,91056,82.16666667,60.66666667,21.5,21.5,21.5
10,91062,66.16666667,48,17.33333333,17.33333333,17.33333333
10,91063,75,47,28,28,28
10,91068,74.16666667,52,22.16666667,22.16666667,22.16666667
10,91069,77.5,54,20.5,20.5,20.5
10,91070,63.5,45,17.5,17.5,17.5
10,92005,44.33333333,35,9.333333333,8.333333333,8.333333333
10,92019,76.66666667,39,36.66666667,35.83333333,35.83333333
10,92028,48.5,24,23.5,23.5,23.5
10,92030,66.33333333,41,25.33333333,23.33333333,23.33333333
10,92053,61.5,44,16.5,14.83333333,14.83333333
10,92063,56.33333333,32,23.33333333,22.33333333,22.33333333
10,92083,29.66666667,18,11.66666667,10.66666667,10.66666667
10,92087,74.33333333,44,28.33333333,27,27
10,92104,47.83333333,20,24.83333333,23.83333333,23.83333333
10,92120,47.66666667,23,24.66666667,23.83333333,23.83333333
15,2001,75,53,22,22,22
15,2006,63,44,18,18,18
15,2017,71,55,16,16,16
15,2019,71,53,18,18,18
15,2021,62,43,19,19,19
15,2027,70,50,20,20,20
15,2029,71,56,15,15,15
15,2034,67,53,13,13,13
15,2043,60,50,10,10,10
15,2045,72,57,15,15,15
15,2047,70,58,12,12,12
15,2050,70,50,18,18,18
15,2105,64,47,17,17,17
15,6014,86,67,19,17,17
15,6018,34,17,17,16,16
15,6024,54,29,25,25,25
15,6025,48,29,19,19,19
15,6032,102,66,33,28,28
15,7004,80,53,26,26,26
15,7005,75,50,24,24,24
15,7015,61,30,31,31,31
15,7019,78,46,32,32,32
15,7020,72,57,15,15,15
15,7021,75,54,21,21,21
15,7109,54,27,24,24,24
15,14001,73,45,26,25,25
15,14014,81,57,24,24,24
15,14018,69,36,32,31,31
15,14021,54,30,22,22,22
15,14054,77,46,31,31,31
15,14071,80,63,14,14,14
15,14080,44,26,18,18,18
15,14097,73,50,23,22,22
15,14098,76,59,17,17,17
15,14108,72,61,11,11,11
15,14140,29,15,12,12,12
15,14153,75,54,21,20,20
15,14155,58,35,22,22,22
15,14159,53,33,20,20,20
15,14164,78,48,30,30,30
15,14166,59,39,20,20,20
15,14168,98,63,34,33,33
15,14186,72,52,20,20,20
15,14188,85,50,35,34,34
15,14189,79,65,12,12,12
15,17004,64,39,25,25,25
15,17009,87,45,42,41,41
15,17011,84,46,37,33,33
15,17013,31,20,11,11,11
15,17037,41,23,18,18,17
15,17040,64,39,25,22,22
15,17044,45,20,24,24,24
15,17052,75,41,34,32,32
15,17055,51,30,21,21,21
15,18003,77,46,31,31,31
15,18009,90,55,35,35,35
15,21001,68,54,14,14,14
15,21002,66,46,19,19,19
15,21003,84,62,21,20,20
15,21004,68,52,16,16,16
15,25001,62,50,11,11,11
15,25002,45,24,21,20,20
15,25003,59,39,19,19,19
15,25009,57,40,17,15,15
15,25014,53,40,13,13,13
15,25020,50,37,12,12,12
15,25022,46,34,12,12,12
15,25025,51,32,19,18,18
15,25027,46,32,13,13,13
15,25031,47,27,20,19,19
15,25037,56,38,18,18,18
15,25052,61,50,11,11,11
15,25066,47,35,12,12,12
15,25067,46,30,16,16,16
15,25073,45,37,8,8,8
15,25081,32,21,11,11,11
15,25086,40,28,12,12,12
15,25087,36,20,16,13,13
15,25129,41,34,7,7,7
15,27010,67,52,13,13,13
15,27021,58,48,10,10,10
15,27027,76,60,16,16,16
15,27033,67,52,14,14,14
15,27046,68,49,18,18,18
15,27054,65,48,17,17,17
15,27057,65,48,17,17,17
15,33013,72,32,39,37,37
15,33020,43,21,20,19,19
15,33021,48,32,16,16,16
15,33027,53,26,27,27,27
15,33128,57,31,26,26,26
15,33212,67,24,38,36,36
15,33220,30,14,15,14,14
15,34002,72,51,21,21,21
15,34014,70,43,27,27,27
15,34022,80,51,29,29,29
15,34024,49,32,17,17,17
15,34025,73,43,30,30,30
15,34029,60,35,25,25,25
15,34030,66,30,36,36,36
15,34038,77,51,25,25,25
15,34041,65,37,28,28,28
15,34042,59,32,26,26,26
15,34044,67,42,25,25,25
15,34046,77,50,27,27,27
15,34049,78,55,21,21,21
15,34051,77,43,34,34,34
15,34052,79,57,22,22,22
15,34054,76,54,22,22,22
15,34055,71,53,18,18,18
15,34056,73,50,23,23,23
15,34059,76,61,15,15,15
15,34060,77,60,17,17,17
15,34061,77,56,21,21,21
15,34063,76,62,13,13,13
15,35005,75,55,20,20,20
15,35009,83,57,26,26,26
15,35010,74,48,23,23,23
15,35011,74,49,23,23,23
15,35013,80,61,17,17,17
15,35014,76,55,21,21,21
15,35034,74,56,18,18,18
15,35038,84,72,12,12,12
15,36001,85,50,35,35,35
15,36003,68,45,21,21,21
15,36006,67,45,21,21,21
15,36011,75,48,27,27,27
15,36013,70,40,30,30,30
15,36028,66,41,25,25,25
