t,stateroute,R,Rcore,Rocca,R.aocca,R.ncore
15,49033,84,37,28,28,27
15,49038,92,51,26,26,25
15,49055,83,53,23,23,23
15,49073,70,39,13,13,13
15,50003,70,30,30,30,30
15,50008,67,41,11,11,11
15,50015,86,47,24,24,24
15,50017,72,38,14,14,14
15,50032,71,37,20,20,19
15,50033,72,39,17,17,16
15,50034,91,45,29,29,28
15,50035,92,47,27,27,27
15,50037,74,41,11,11,11
15,50042,93,35,34,34,34
15,50044,78,39,24,24,23
15,50048,61,26,13,13,13
15,51023,63,40,17,17,17
15,51030,56,40,8,8,8
15,51113,65,47,10,10,10
15,52002,81,53,19,19,18
15,52007,80,41,24,24,24
15,52010,73,53,12,12,12
15,52011,68,47,7,7,7
15,52014,76,37,16,16,15
15,52016,71,35,14,14,14
15,52021,83,43,22,22,21
15,52027,84,45,20,20,20
15,52131,77,44,19,19,18
15,53002,90,46,27,27,27
15,53009,45,21,19,19,19
15,53014,74,19,30,30,29
15,53026,74,29,27,26,26
15,53027,76,34,24,23,23
15,53028,54,30,13,13,13
15,53036,78,43,23,22,22
15,53038,67,33,20,20,20
15,53040,85,51,24,23,22
15,54022,74,40,17,17,17
15,55011,46,15,22,21,21
15,58001,82,51,20,20,20
15,58003,86,50,14,14,14
15,58004,89,51,25,25,25
15,58007,90,52,19,19,19
15,58008,87,53,22,22,22
15,58012,85,50,16,16,15
15,58013,82,53,13,13,13
15,58014,88,55,20,20,20
15,58018,85,59,6,6,6
15,58019,100,57,29,29,29
15,59020,69,42,17,17,17
15,59021,93,54,21,21,21
15,60010,83,44,29,29,28
15,60013,60,31,22,22,22
15,60017,55,22,24,24,24
15,60019,65,17,32,31,28
15,60020,67,22,26,26,25
15,60022,79,41,22,22,22
15,60023,43,21,11,11,11
15,60024,32,13,11,11,11
15,60027,49,26,15,15,15
15,60029,33,15,11,11,11
15,60031,49,20,20,20,19
15,60111,64,31,21,21,20
15,60112,51,19,23,23,23
15,60201,68,33,26,26,26
15,61009,78,47,20,20,20
15,61029,88,54,13,13,13
15,61030,85,45,24,24,24
15,61034,89,54,21,21,21
15,61038,79,47,22,22,21
15,61045,93,45,24,24,23
15,61047,76,51,14,14,13
15,61048,70,43,18,18,18
15,61049,95,53,25,25,24
15,61056,87,47,20,20,20
15,61057,80,41,24,24,24
15,61059,88,52,18,18,18
15,61064,72,35,22,22,22
15,61065,75,41,21,21,21
15,61089,83,49,21,21,21
15,61100,81,49,15,15,15
15,61111,75,47,19,19,19
15,61121,83,51,22,22,22
15,61199,91,52,23,23,22
15,63002,69,53,9,9,9
15,63003,57,37,8,8,8
15,63004,66,45,14,14,14
15,63010,75,52,7,7,7
15,63011,69,47,11,11,11
15,63024,77,62,9,9,9
15,63030,71,41,13,13,13
15,63119,66,45,12,12,12
15,64005,59,33,15,15,15
15,64009,80,38,25,25,25
15,64012,64,36,17,17,17
15,64038,60,36,13,13,13
15,64039,62,39,9,9,9
15,64042,63,44,13,13,13
15,64044,85,58,16,16,16
15,66002,64,33,15,15,15
15,66021,76,48,13,13,13
15,66042,68,43,13,13,13
15,66073,72,47,13,13,13
15,66075,80,49,16,16,15
15,66076,79,49,16,16,16
15,66082,73,47,14,14,14
15,66107,69,38,21,21,21
15,67015,70,40,18,18,18
15,67022,72,43,15,15,15
15,67023,67,35,18,18,17
15,67034,37,17,11,11,11
15,69019,80,49,14,14,14
15,69026,85,44,21,21,21
15,69028,80,29,34,34,33
15,69029,66,34,19,19,18
15,69033,69,34,15,15,15
15,69034,83,45,20,20,20
15,69057,79,48,19,19,19
15,72002,90,52,24,24,23
15,72004,81,47,17,17,17
15,72006,85,49,22,22,22
15,72010,90,46,32,32,32
15,72016,83,44,21,21,21
15,72022,94,43,29,29,29
15,72025,88,41,25,25,25
15,72029,99,54,27,27,27
15,72031,97,54,25,25,25
15,72033,92,56,19,19,19
15,72035,100,48,25,25,25
15,72047,74,46,12,12,12
15,72049,92,46,26,26,25
15,72050,88,55,16,16,15
15,72053,81,40,18,18,18
15,72054,89,52,15,15,15
15,72056,90,48,20,20,20
15,72057,83,43,23,23,23
15,72060,94,53,26,26,25
15,72061,85,51,21,21,21
15,72062,89,57,18,18,18
15,72064,86,45,23,23,23
15,72072,83,46,22,22,22
15,72083,95,49,28,28,28
15,72084,62,39,15,15,15
15,72086,65,40,18,18,18
15,72088,81,60,8,8,8
15,72090,90,51,22,22,22
15,72091,82,49,13,13,13
15,72132,94,66,16,16,16
15,72151,76,44,17,17,17
15,72155,88,54,13,13,13
15,72165,92,56,21,21,21
15,72194,72,39,19,19,19
15,80003,62,42,10,10,10
15,80005,67,47,14,14,14
15,81001,60,35,14,14,14
15,81003,53,35,11,11,11
15,81029,63,31,21,21,20
15,82006,70,45,15,15,15
15,82010,77,46,21,21,21
15,82016,78,58,12,12,12
15,82018,76,58,9,9,9
15,82020,71,40,17,17,17
15,82034,81,60,15,15,15
15,82042,81,46,23,23,23
15,82128,74,52,11,11,11
15,83009,66,37,20,17,15
15,83013,49,17,23,23,22
15,83026,56,30,22,22,22
15,83033,61,41,12,12,12
15,83042,67,31,21,20,20
15,83044,64,41,12,12,12
15,83045,64,45,10,10,10
15,83064,55,24,15,15,15
15,83082,52,21,23,22,22
15,83098,62,22,29,25,22
15,83100,57,27,20,20,20
15,83140,69,35,17,17,16
15,85004,29,8,16,15,15
15,85011,60,22,27,26,26
15,85021,78,23,34,34,33
15,85024,72,26,30,29,29
15,85025,36,16,15,15,15
15,85109,16,4,6,6,6
15,87005,82,52,14,14,14
15,87015,89,53,18,18,16
15,88004,76,47,17,17,17
15,88005,76,47,18,18,18
15,88007,72,48,15,15,15
15,88013,81,56,17,17,17
15,88014,69,39,13,13,13
15,88023,76,51,9,9,9
15,88028,72,54,12,12,12
15,88043,76,47,17,17,17
15,88044,77,50,15,15,15
15,89001,62,31,11,11,11
15,89002,72,46,15,15,15
15,89004,76,41,17,17,17
15,89009,59,32,11,11,11
15,89016,82,38,28,28,27
15,89030,96,48,35,34,33
15,89043,74,43,12,12,11
15,89111,76,46,15,15,15
15,90006,78,48,15,15,15
15,90016,75,61,7,7,7
15,90019,75,47,14,14,14
15,90026,74,64,6,6,6
15,90036,77,61,10,10,10
15,90048,74,53,10,10,10
15,91008,93,52,25,25,24
15,91012,103,60,24,24,23
15,91014,94,48,26,26,25
15,91020,91,58,17,17,17
15,91022,95,60,20,20,20
15,91024,92,54,17,17,17
15,91026,97,61,22,22,22
15,91027,96,55,22,22,22
15,91028,84,58,18,18,18
15,91029,98,62,20,20,20
15,91036,85,46,23,23,23
15,91039,71,36,23,23,23
15,91044,98,66,19,19,18
15,91045,94,62,14,14,14
15,91048,82,46,20,20,20
15,91049,97,44,30,30,29
15,91054,75,51,6,6,6
15,91055,85,54,20,20,20
15,91056,85,50,18,18,17
15,91062,69,42,11,11,11
15,91063,77,45,23,23,22
15,91068,78,44,17,17,17
15,91069,80,47,18,18,17
15,91070,68,41,16,16,16
15,92005,45,29,7,7,6
15,92019,80,31,30,30,29
15,92028,53,21,19,19,19
15,92030,70,40,20,20,19
15,92053,63,36,14,14,12
15,92063,60,27,26,26,25
15,92083,33,15,11,11,10
15,92087,78,39,21,21,20
15,92104,49,17,21,21,20
15,92120,50,15,19,19,18
