t,stateroute,R,Rcore,Rocca,R.aocca,R.ncore
10,14155,54.66666667,28,8.666666667,8.666666667,8.666666667
10,14159,50,27,12,12,12
10,14164,75.5,35,13.16666667,13.16666667,13.16666667
10,14166,55,28,9,9,9
10,14168,90.33333333,48,15.83333333,15.83333333,15.66666667
10,14186,69.66666667,42,11.66666667,11.66666667,10.66666667
10,14188,76.66666667,40,12.83333333,12.83333333,12.66666667
10,14189,78,55,5,5,5
10,17004,59.83333333,30,11.83333333,11.83333333,11.83333333
10,17009,82.33333333,33,21.66666667,21.66666667,21.33333333
10,17011,77.33333333,36,18.66666667,17.66666667,16.33333333
10,17013,28.66666667,14,7.666666667,7.666666667,7.666666667
10,17037,39,16,10.16666667,10.16666667,10.16666667
10,17040,61,30,12,12,11
10,17044,41.66666667,15,13.16666667,13.16666667,13.16666667
10,17052,72.5,34,19.5,18.5,17.5
10,17055,48.83333333,24,11,11,11
10,18003,73.33333333,39,15.5,15.5,15.5
10,18009,87.33333333,49,19.33333333,19.33333333,19.33333333
10,21001,66.33333333,44,6.833333333,6.833333333,6.833333333
10,21002,62.33333333,33,8.166666667,8.166666667,8.166666667
10,21003,81.66666667,50,8.666666667,7.666666667,7.666666667
10,21004,65.5,43,6.5,6.5,6.5
10,25001,61.66666667,43,2.666666667,2.666666667,2
10,25002,41.83333333,20,4.333333333,4.333333333,4.333333333
10,25003,57.66666667,29,8.666666667,8.666666667,8.666666667
10,25009,55.83333333,32,8.833333333,7.833333333,6.833333333
10,25014,50.16666667,34,5.166666667,5.166666667,5.166666667
10,25020,49.83333333,33,7,7,7
10,25022,42.83333333,29,2.166666667,2.166666667,2.166666667
10,25025,46.5,26,8.666666667,8.666666667,8.166666667
10,25027,45.16666667,26,10.5,10.5,10.5
10,25031,45.33333333,24,12.33333333,11.5,11.5
10,25037,54.66666667,30,8.333333333,8.333333333,8.333333333
10,25052,58.66666667,42,5,5,5
10,25066,46,27,2.166666667,2.166666667,2.166666667
10,25067,42.5,20,8.5,8.5,8.5
10,25073,44.16666667,30,4.166666667,4.166666667,4.166666667
10,25081,29.83333333,18,4.833333333,4.833333333,4.833333333
10,25086,38.33333333,20,4.666666667,4.666666667,4.666666667
10,25087,32,17,5,4.833333333,4
10,25129,40.33333333,28,2.333333333,2.333333333,2.333333333
10,27010,65.66666667,40,5.666666667,5.666666667,5.333333333
10,27021,57.83333333,39,3,3,3
10,27027,75.83333333,50,5.833333333,5.833333333,5.833333333
10,27033,64.16666667,42,4.166666667,4.166666667,4.166666667
10,27046,64.33333333,42,7.666666667,7.666666667,7.666666667
10,27054,63.5,35,8.5,8.5,7.5
10,27057,62.83333333,38,6.833333333,6.833333333,5.833333333
10,33013,67.83333333,25,19.16666667,18.16666667,17.16666667
10,33020,39.16666667,17,8.166666667,8.166666667,7.5
10,33021,44.83333333,22,8.5,8.5,8.5
10,33027,47.16666667,24,11.16666667,11.16666667,11.16666667
10,33128,52,20,15,15,15
10,33212,61,20,15.83333333,15.83333333,15.83333333
10,33220,29.16666667,12,9.166666667,9.166666667,8.166666667
10,34002,68.33333333,41,9.5,9.5,8.833333333
10,34014,64.33333333,34,14.83333333,14.83333333,14.66666667
10,34022,75,42,15,15,14.16666667
10,34024,45.66666667,27,7.666666667,7.666666667,7.666666667
10,34025,69.66666667,36,16,16,16
10,34029,55.66666667,27,10.66666667,10.66666667,10.66666667
10,34030,62.33333333,24,14.33333333,14.33333333,14.33333333
10,34038,72.83333333,43,13.66666667,13.66666667,13.66666667
10,34041,60.66666667,31,11.66666667,11.66666667,11.66666667
10,34042,54.33333333,23,11.83333333,11.83333333,11.16666667
10,34044,63.33333333,27,14.5,14.5,14.5
10,34046,73.16666667,38,12.5,12.5,12.5
10,34049,76.66666667,45,10.66666667,10.66666667,10.66666667
10,34051,73.33333333,37,17.66666667,17.66666667,17.66666667
10,34052,76.66666667,47,12.66666667,12.66666667,12.66666667
10,34054,73,44,14,14,14
10,34055,69.83333333,43,9.333333333,9.333333333,9.333333333
10,34056,70.66666667,42,8.666666667,8.666666667,8.666666667
10,34059,74.5,54,8.833333333,8.833333333,8.833333333
10,34060,73,51,7.5,7.5,7.5
10,34061,75.33333333,50,12.33333333,12.33333333,12.33333333
10,34063,76,55,5,5,5
10,35005,71.83333333,49,9.833333333,9.833333333,9.833333333
10,35009,78.5,40,11.5,11.5,11.5
10,35010,68.83333333,40,10,10,10
10,35011,71.16666667,39,10.16666667,10.16666667,10.16666667
10,35013,78.16666667,54,7.166666667,7.166666667,7.166666667
10,35014,72.83333333,48,12.83333333,12.83333333,12.83333333
10,35034,72.16666667,42,8.166666667,8.166666667,7.333333333
10,35038,84,63,6,6,6
10,36001,81.66666667,42,19,19,18
10,36003,66.33333333,33,12.66666667,12.66666667,11.66666667
10,36006,62.66666667,38,9.833333333,9.833333333,9.833333333
10,36011,70.83333333,39,12.83333333,12.83333333,12.83333333
10,36013,62.83333333,33,12.83333333,12.83333333,12.83333333
10,36028,61.83333333,34,12.5,12.5,12.5
10,38010,58.5,29,15.33333333,14.33333333,14.33333333
10,38014,70.33333333,41,9.5,9.5,8.5
10,38015,72,37,13,13,13
10,38017,59.16666667,33,8.166666667,8.166666667,8.166666667
10,38026,69.5,42,7.5,7.5,7.5
10,38028,61.83333333,37,8.666666667,8.666666667,8.666666667
10,38029,69.33333333,44,10.33333333,10.33333333,10.33333333
10,38030,67,38,13,13,12
10,39001,81.16666667,58,8.166666667,8.166666667,8.166666667
10,39006,67.66666667,42,7.833333333,7.833333333,7.833333333
10,39009,72.66666667,57,6.666666667,6.666666667,6.666666667
10,39010,74.66666667,50,3.666666667,3.666666667,3.666666667
10,39040,66.33333333,42,7.833333333,7.833333333,7.833333333
10,39044,71.16666667,47,7.166666667,7.166666667,7.166666667
10,42011,50.5,23,8.5,8.5,8.5
10,42015,55.5,21,12.5,12.5,12.5
10,42018,55,32,7,7,7
10,42034,37.83333333,19,3.166666667,3.166666667,3.166666667
10,42119,68.66666667,35,10.83333333,10.83333333,9.833333333
10,44006,79.83333333,42,10.5,10.5,8.333333333
10,44007,89,50,11,11,10
10,44012,83.66666667,43,12.5,12.5,11.83333333
10,44013,86.83333333,50,11.33333333,11.33333333,11.33333333
10,44019,94.33333333,43,26.33333333,26.33333333,24.5
10,44031,86.66666667,41,21.66666667,21.66666667,18.5
10,44032,85.83333333,51,12.33333333,12.33333333,10.33333333
10,44033,84,50,15,15,13
10,44035,79,39,18.5,18.5,16
10,44041,75.16666667,39,10.33333333,10.33333333,9.833333333
10,46003,89.33333333,49,12,12,12
10,46005,71.16666667,51,5.666666667,5.666666667,5.666666667
10,46006,77,43,12.33333333,12.33333333,12.33333333
10,46011,78.33333333,52,7.833333333,7.833333333,7.833333333
10,46012,50.5,33,5,5,5
10,46013,75,45,10.33333333,10.33333333,10.33333333
10,46014,71.33333333,43.83333333,10,10,10
10,46015,77.16666667,45,14.66666667,14.66666667,14.66666667
10,46016,70.5,45,11.66666667,11.66666667,11.66666667
10,46017,74.83333333,44,11,11,11
10,46022,64.5,41,6.833333333,6.833333333,6.833333333
10,46029,71.33333333,47,8.666666667,8.666666667,8.666666667
10,46030,73,47,7,7,7
10,46032,74,46,6.333333333,6.333333333,6.333333333
10,46033,71.16666667,48,5.666666667,5.666666667,5.666666667
10,46036,66.5,45,7.166666667,7.166666667,7.166666667
10,46037,73.33333333,48,10,10,10
10,46038,67,48,6.833333333,6.833333333,6.833333333
10,46040,70,42,8,8,8
10,46042,77.16666667,53,8.166666667,8.166666667,8.166666667
10,46043,74.66666667,51,7,7,7
10,46044,70.33333333,51,6.333333333,6.333333333,6.333333333
10,46046,66,43,7.166666667,7.166666667,7.166666667
10,46047,74.5,49,12.5,12.16666667,12.16666667
10,46048,70,49,6.666666667,6.666666667,6.666666667
10,46121,65,45,5.666666667,5.666666667,5.666666667
10,46123,77.33333333,56,5.333333333,5.333333333,5.333333333
10,47001,54.16666667,33,7.833333333,7.833333333,7.833333333
10,47014,79.5,50,12.33333333,12.33333333,12.33333333
10,47018,84,47,10.66666667,10.66666667,10.66666667
10,47019,92.16666667,51,16.5,16.5,16.5
10,47022,88.83333333,54,11,11,11
10,49012,92.5,57,18.66666667,18.66666667,18.66666667
10,49018,77.83333333,41,12.83333333,12.83333333,12.83333333
10,49021,82.66666667,52,7.666666667,7.666666667,7.666666667
10,49033,80.66666667,36,20.83333333,20.83333333,19.83333333
10,49038,83.83333333,50,11.83333333,11.83333333,11
10,49055,76,45,8.833333333,8.833333333,8.833333333
10,49073,63.66666667,32,6.666666667,6.666666667,6.666666667
10,50003,65.83333333,28,19.83333333,19.83333333,19.83333333
10,50008,65.66666667,34,7.833333333,7.833333333,7.833333333
10,50015,84,46,19.16666667,19.16666667,19.16666667
10,50017,70.66666667,34,9.833333333,9.833333333,9.833333333
10,50032,64,35,10.66666667,10.66666667,9.666666667
10,50033,69.16666667,36,11.33333333,11.33333333,9.833333333
10,50034,85.33333333,34,14.16666667,14.16666667,14
10,50035,86.83333333,44,16.16666667,16.16666667,15.16666667
10,50037,71.66666667,35,5.666666667,5.666666667,5.5
10,50042,84.16666667,30,19.16666667,19.16666667,19.16666667
10,50044,73.5,35,15,15,14.5
10,50048,56,26,7.333333333,7.333333333,7.333333333
10,51023,59.66666667,36,13.83333333,13.83333333,13.83333333
10,51030,54,39,5,5,5
10,51113,62,43,5,5,5
10,52002,77.16666667,47,13.16666667,13.16666667,13
10,52007,75,37,16.66666667,16.66666667,16.66666667
10,52010,71.16666667,50,7.5,7.5,7.5
10,52011,66.16666667,46,5,5,5
10,52014,73,34,13.16666667,13.16666667,12.16666667
10,52016,69.33333333,35,10.33333333,10.33333333,10.33333333
10,52021,80,37,15.5,15.5,14.5
10,52027,82.16666667,42,17.16666667,17.16666667,17.16666667
10,52131,74.5,41,13.83333333,13.83333333,13.33333333
10,53002,86.16666667,37,20.16666667,20.16666667,20.16666667
10,53009,42.83333333,19,15.83333333,15.83333333,15.83333333
10,53014,68.66666667,16,17.16666667,17.16666667,16.5
10,53026,71,25,18.33333333,17.66666667,17.66666667
10,53027,70.83333333,30,15.83333333,14.83333333,14.83333333
10,53028,51.83333333,26,8.833333333,8.833333333,8.833333333
10,53036,72.66666667,38,13.33333333,13.33333333,11.66666667
10,53038,62.33333333,32,11.83333333,11.83333333,11.83333333
10,53040,77.66666667,44,14.66666667,14.5,14.16666667
10,54022,72.16666667,35,15,15,15
10,55011,41.5,12,14,14,13.16666667
10,58001,76,45,11.83333333,11.83333333,11.83333333
10,58003,79.83333333,46,5.5,5.5,5.5
10,58004,86.66666667,48,19,19,19
10,58007,86.83333333,48,16.66666667,16.66666667,16.66666667
10,58008,80.66666667,44,11.5,11.5,11.5
10,58012,81.16666667,45,8.333333333,8.333333333,8.166666667
10,58013,80.5,47,9.5,9.5,9.5
10,58014,85.5,52,8.666666667,8.666666667,8.666666667
10,58018,83.16666667,56,4,4,4
10,58019,93.83333333,50,16.83333333,16.83333333,16.5
10,59020,66.5,38,12.5,12.5,12.5
10,59021,89,52,15.83333333,15.83333333,15.83333333
10,60010,77.83333333,39,19.33333333,19.33333333,19
10,60013,57.16666667,24,16.16666667,16.16666667,16.16666667
10,60017,51.16666667,19,15.16666667,15.16666667,15.16666667
10,60019,59.16666667,16,20.16666667,19.5,18.33333333
10,60020,61,18,18,18,17
10,60022,74.5,36,13.5,13.5,13.5
10,60023,41,17,8,8,8
10,60024,30.5,13,6.5,6.5,6.5
10,60027,47,22,12,12,12
10,60029,31,15,6,6,6
10,60031,43.83333333,19,13.83333333,13.83333333,13
10,60111,59.83333333,27,13.16666667,13.16666667,12.16666667
10,60112,47.16666667,18,15.33333333,15.33333333,15.33333333
10,60201,59.66666667,32,13.83333333,13.83333333,13.83333333
10,61009,75,42,13.16666667,13.16666667,13.16666667
10,61029,84.16666667,51,7.5,7.5,7.5
10,61030,83,45,13,13,13
10,61034,87.16666667,52,13.66666667,13.66666667,13.66666667
10,61038,77.5,45,14.5,14.5,13.5
10,61045,89.33333333,41,15.16666667,15.16666667,14.16666667
10,61047,73.66666667,44,6.5,6.5,6.166666667
10,61048,66.5,38,11.66666667,11.66666667,11.66666667
10,61049,88.5,46,10.33333333,10.33333333,10.33333333
10,61056,83.5,40,13.5,13.5,13.5
10,61057,75.16666667,36,14.5,14.5,14.5
10,61059,86,48,9.5,9.5,9.5
10,61064,70.16666667,33,17.16666667,17.16666667,17.16666667
10,61065,73.83333333,39,17.83333333,17.83333333,17.83333333
10,61089,80.16666667,48,16.16666667,16.16666667,16.16666667
10,61100,77.33333333,44,7.833333333,7.833333333,6.5
10,61111,67.5,43,9.333333333,9.333333333,9.333333333
10,61121,77.83333333,46,11.16666667,11.16666667,11.16666667
10,61199,85,48,12.83333333,12.83333333,12.5
10,63002,68.16666667,50,5.166666667,5.166666667,5.166666667
10,63003,55.5,34,3.166666667,3.166666667,3.166666667
10,63004,63,38,10,10,9.333333333
10,63010,73.5,48,6,6,6
10,63011,68.16666667,45,10.33333333,10.33333333,9.666666667
10,63024,76.33333333,58,7.666666667,7.666666667,6.833333333
10,63030,67.83333333,36,7.833333333,7.833333333,7.833333333
10,63119,65.5,40,7.5,7.5,7.5
10,64005,57.16666667,29,9.5,9.5,8.5
10,64009,76,33,19.66666667,19.66666667,18.66666667
10,64012,61.16666667,34,11.33333333,11.33333333,11.33333333
10,64038,58,32,8.166666667,8.166666667,8.166666667
10,64039,60.5,37,6.5,6.5,6.5
10,64042,60.66666667,42,9.666666667,9.666666667,9.666666667
10,64044,81.5,54,9.5,9.5,9.5
10,66002,59.83333333,29,7.833333333,7.833333333,7.833333333
10,66021,72.33333333,45,7.833333333,7.833333333,7.833333333
10,66042,65.5,37,6.5,6.5,6.5
10,66073,71.66666667,44,8,8,8
10,66075,78,41,10,10,9.833333333
10,66076,75.16666667,47,11,11,11
10,66082,70.5,44,9.333333333,9.333333333,9.333333333
10,66107,66.16666667,31,11.83333333,11.83333333,11.83333333
10,67015,67.5,38,12.83333333,12.83333333,12.83333333
10,67022,68.5,40,11,11,11
10,67023,64.66666667,30,11.83333333,11.83333333,11.16666667
10,67034,33,16,6.333333333,6.333333333,6.333333333
10,69019,79.5,44,9.666666667,9.666666667,9.666666667
10,69026,80.33333333,37,11.83333333,11.83333333,11.83333333
10,69028,73.33333333,27,23,23,22.16666667
10,69029,63.66666667,28,10.83333333,10.83333333,10.83333333
10,69033,66,34,10.5,10.5,10.5
10,69034,79.66666667,41,12.16666667,12.16666667,12.16666667
10,69057,75.83333333,43,8.666666667,8.666666667,8.666666667
10,72002,84,43,13.16666667,13.16666667,12.83333333
10,72004,78.66666667,45,11.66666667,11.66666667,11.66666667
10,72006,82.5,42,13.5,13.5,13.5
10,72010,86.16666667,43,24.33333333,24.33333333,24.33333333
10,72016,80.5,40,14.66666667,14.66666667,14.66666667
10,72022,89.66666667,42,20.66666667,20.66666667,20.66666667
10,72025,84,40,15.5,15.5,15.5
10,72029,96.16666667,38,16.16666667,16.16666667,16.16666667
10,72031,92.33333333,54,18.66666667,18.66666667,18.66666667
10,72033,89.83333333,53,11.33333333,11.33333333,11.33333333
10,72035,96.16666667,45,15.16666667,15.16666667,15.16666667
10,72047,70.33333333,42,5,5,5
10,72049,87.33333333,40,13.33333333,13.33333333,12.33333333
10,72050,85.66666667,49,9.666666667,9.666666667,9
10,72053,79.16666667,36,9.166666667,9.166666667,9.166666667
10,72054,86.16666667,42,10.66666667,10.66666667,10.66666667
10,72056,87.5,42,12.16666667,12.16666667,12.16666667
10,72057,77.83333333,35,11.83333333,11.83333333,11.83333333
10,72060,88.16666667,51,16,16,15
10,72061,81.33333333,46,15.33333333,15.33333333,15.33333333
10,72062,85.83333333,54,8.833333333,8.833333333,8.833333333
10,72064,80.5,37,10.83333333,10.83333333,10.83333333
10,72072,77,40,13.33333333,13.33333333,13.33333333
10,72083,88.16666667,44,16.5,16.5,16.5
10,72084,60.33333333,39,10.66666667,10.66666667,10.66666667
10,72086,62.33333333,37,14,14,14
10,72088,79.16666667,55,3.833333333,3.833333333,3.833333333
10,72090,87.33333333,48,13.5,13.5,13.5
10,72091,79.16666667,47,7.5,7.5,7.5
10,72132,91.5,61,11.5,11.5,11.5
10,72151,73,39,9,9,9
10,72155,86.16666667,51,9.5,9.5,9.5
10,72165,88.5,54,13.5,13.5,13.5
10,72194,66.83333333,36,12.5,12.5,12.5
10,80003,61,37,3.166666667,3.166666667,3.166666667
10,80005,63.66666667,45,8.666666667,8.666666667,7.666666667
10,81001,57.83333333,30,9.833333333,9.833333333,9.833333333
10,81003,48.83333333,32,6.166666667,6.166666667,6.166666667
10,81029,58.66666667,27,11.16666667,11.16666667,10.16666667
10,82006,68.66666667,41,13,13,13
10,82010,73.83333333,41,16.83333333,16.83333333,15.83333333
10,82016,76.5,57,5.833333333,5.833333333,5.833333333
10,82018,74,57,6.333333333,6.333333333,6.333333333
10,82020,67.33333333,36,14.66666667,14.66666667,14.66666667
10,82034,78.66666667,59,11.5,11.5,10.66666667
10,82042,78,43,15.16666667,15.16666667,14.16666667
10,82128,72.83333333,47,6,6,6
10,83009,64.33333333,35,16.33333333,15.83333333,12.83333333
10,83013,46.16666667,17,16.16666667,16.16666667,14.5
10,83026,50.83333333,22,14.83333333,14.83333333,13.83333333
10,83033,57.83333333,39,7.166666667,7.166666667,7
10,83042,66.33333333,27,14.33333333,13.33333333,13.33333333
10,83044,58.83333333,38,6.833333333,6.833333333,6.833333333
10,83045,60.83333333,42,4.5,4.5,3.5
10,83064,53.66666667,21,13.33333333,13.33333333,13.33333333
10,83082,48.16666667,18,18.16666667,17.33333333,16.33333333
10,83098,58.66666667,20,18.66666667,16.33333333,12.83333333
10,83100,53.33333333,23,14.33333333,14.33333333,14.33333333
10,83140,67.83333333,34,13.83333333,13.83333333,12.83333333
10,85004,27.66666667,7,9.666666667,9.666666667,8.666666667
10,85011,51.33333333,18,17.33333333,17.33333333,16.33333333
10,85021,74.33333333,22,22.33333333,22.33333333,22.33333333
10,85024,62.83333333,23,15.83333333,15.83333333,14.83333333
10,85025,31.83333333,11,10.83333333,10.83333333,10.83333333
10,85109,15.83333333,4,4.833333333,4.833333333,4.833333333
10,87005,77.5,47,9.333333333,9.333333333,9.333333333
10,87015,84.33333333,42,8.166666667,8.166666667,6.833333333
10,88004,73.5,42,10.5,10.5,10.5
10,88005,72.66666667,43,7.166666667,7.166666667,7.166666667
10,88007,70.33333333,43,9.333333333,9.333333333,9.333333333
10,88013,78.83333333,51,11.83333333,11.83333333,11.83333333
10,88014,65.66666667,36,4.666666667,4.666666667,4.666666667
10,88023,74.66666667,47,7.166666667,7.166666667,7.166666667
10,88028,69.83333333,52,7.166666667,7.166666667,7.166666667
10,88043,71.5,42,9.5,9.5,9.5
10,88044,72.66666667,44,9.833333333,9.833333333,9.5
10,89001,60.5,27,8.166666667,8.166666667,8.166666667
10,89002,66.83333333,39,7.5,7.5,7.5
10,89004,72.66666667,38,9.5,9.5,9.5
10,89009,57,29,5.333333333,5.333333333,5.333333333
10,89016,77.33333333,31,13.83333333,13.83333333,12.83333333
10,89030,91.66666667,43,22.66666667,22.66666667,22.33333333
10,89043,72.33333333,43,6.5,6.5,5.5
10,89111,72,44,9,9,9
10,90006,77.16666667,44,12.16666667,12.16666667,12.16666667
10,90016,73.66666667,56,4.666666667,4.666666667,4.666666667
10,90019,73.33333333,43,6.833333333,6.833333333,6.833333333
10,90026,72.83333333,61,2,2,2
10,90036,74.66666667,58,4.666666667,4.666666667,4.666666667
10,90048,72.66666667,49,7.833333333,7.833333333,7.833333333
10,91008,90.83333333,49,14,14,12
10,91012,98.16666667,54,17.16666667,17.16666667,16.16666667
10,91014,89,46,17.16666667,17.16666667,16.16666667
10,91020,88.5,51,12.16666667,12.16666667,12.16666667
10,91022,91.83333333,53,12.16666667,12.16666667,12.16666667
10,91024,87,52,7.333333333,7.333333333,7.333333333
10,91026,92.16666667,56,13.66666667,13.66666667,12.66666667
10,91027,91.66666667,53,14.16666667,14.16666667,14.16666667
10,91028,80.16666667,52,12,12,12
10,91029,94.5,58,12.16666667,12.16666667,12.16666667
10,91036,83,42,16.5,16.5,16.5
10,91039,65.83333333,33,14.33333333,14.33333333,14.33333333
10,91044,96.16666667,61,12.33333333,12.33333333,11.33333333
10,91045,90.5,59,6.333333333,6.333333333,6.333333333
10,91048,76.83333333,41,10.33333333,10.33333333,10.33333333
10,91049,94,38,19,19,18
10,91054,73.66666667,49,4.666666667,4.666666667,4.666666667
10,91055,80,49,11,11,11
10,91056,82.16666667,44,11.5,11.5,10.5
10,91062,66.16666667,33,7.333333333,7.333333333,7.333333333
10,91063,75,43,17,17,16
10,91068,74.16666667,41,8.5,8.5,8.5
10,91069,77.5,44,8.666666667,8.666666667,8
10,91070,63.5,37,10,10,10
10,92005,44.33333333,28,5.333333333,5.333333333,4.333333333
10,92019,76.66666667,29,21.66666667,21.66666667,20.83333333
10,92028,48.5,19,11.83333333,11.83333333,11.83333333
10,92030,66.33333333,38,13.66666667,13.66666667,13.66666667
10,92053,61.5,36,10.83333333,10.83333333,9.166666667
10,92063,56.33333333,24,17,17,16
10,92083,29.66666667,11,6.666666667,6.666666667,6.666666667
10,92087,74.33333333,32,14.33333333,14.33333333,14
10,92104,47.83333333,14,11.83333333,11.83333333,10.83333333
10,92120,47.66666667,13,13.66666667,13.66666667,12.83333333
15,2001,75,42,11,11,11
15,2006,63,36,12,12,12
15,2017,71,48,6,6,5
15,2019,71,42,9,9,9
15,2021,62,34,10,10,10
15,2027,70,40,11,11,10
15,2029,71,47,7,7,6
15,2034,67,42,6,6,6
15,2043,60,44,4,4,4
15,2045,72,48,6,6,5
15,2047,70,51,7,7,7
15,2050,70,37,12,12,12
15,2105,64,41,7,7,7
15,6014,86,61,11,10,10
15,6018,34,13,11,11,10
15,6024,54,17,19,19,18
15,6025,48,19,11,11,11
15,6032,102,48,21,17,16
15,7004,80,45,17,17,16
15,7005,75,39,17,17,17
15,7015,61,24,17,17,17
15,7019,78,33,22,22,22
15,7020,72,44,7,7,7
15,7021,75,41,12,12,12
15,7109,54,19,16,16,16
15,14001,73,32,14,14,13
15,14014,81,50,11,11,11
15,14018,69,28,18,18,17
15,14021,54,21,14,14,13
15,14054,77,37,25,25,23
15,14071,80,55,8,8,8
15,14080,44,21,12,12,12
15,14097,73,45,14,14,13
15,14098,76,55,8,8,7
15,14108,72,49,7,7,7
15,14140,29,10,8,8,8
15,14153,75,42,15,15,13
15,14155,58,28,12,12,12
15,14159,53,27,15,15,15
15,14164,78,35,15,15,15
15,14166,59,28,13,13,13
15,14168,98,48,23,23,22
15,14186,72,42,14,14,13
15,14188,85,40,20,20,19
15,14189,79,55,6,6,6
15,17004,64,30,15,15,15
15,17009,87,33,26,26,25
15,17011,84,36,25,24,22
15,17013,31,14,10,10,10
15,17037,41,16,12,12,12
15,17040,64,30,15,15,14
15,17044,45,15,16,16,16
15,17052,75,34,22,21,20
15,17055,51,24,13,13,13
15,18003,77,39,18,18,18
15,18009,90,49,22,22,22
15,21001,68,44,8,8,8
15,21002,66,33,11,11,11
15,21003,84,50,11,10,10
15,21004,68,43,9,9,9
15,25001,62,43,3,3,2
15,25002,45,20,7,7,7
15,25003,59,29,10,10,10
15,25009,57,32,10,9,8
15,25014,53,34,8,8,8
15,25020,50,33,7,7,7
15,25022,46,29,4,4,4
15,25025,51,26,13,13,12
15,25027,46,26,11,11,11
15,25031,47,24,14,13,13
15,25037,56,30,9,9,9
15,25052,61,42,7,7,7
15,25066,47,27,3,3,3
15,25067,46,20,12,12,12
15,25073,45,30,5,5,5
15,25081,32,18,7,7,7
15,25086,40,20,6,6,6
15,25087,36,17,9,8,7
15,25129,41,28,3,3,3
15,27010,67,40,7,7,6
15,27021,58,39,3,3,3
15,27027,76,50,6,6,6
15,27033,67,42,7,7,7
15,27046,68,42,11,11,11
15,27054,65,35,10,10,9
15,27057,65,38,9,9,8
15,33013,72,25,22,21,20
15,33020,43,17,12,12,11
15,33021,48,22,11,11,11
15,33027,53,24,14,14,14
15,33128,57,20,20,20,20
15,33212,67,20,21,21,21
15,33220,30,12,10,10,9
15,34002,72,41,13,13,12
15,34014,70,34,20,20,19
15,34022,80,42,20,20,19
15,34024,49,27,11,11,11
15,34025,73,36,19,19,19
15,34029,60,27,15,15,15
15,34030,66,24,18,18,18
15,34038,77,43,17,17,17
15,34041,65,31,16,16,16
15,34042,59,23,16,16,15
15,34044,67,27,18,18,18
15,34046,77,38,16,16,16
15,34049,78,45,12,12,12
15,34051,77,37,20,20,20
15,34052,79,47,15,15,15
15,34054,76,44,17,17,17
15,34055,71,43,10,10,10
15,34056,73,42,11,11,11
15,34059,76,54,10,10,10
15,34060,77,51,11,11,11
15,34061,77,50,14,14,14
15,34063,76,55,5,5,5
15,35005,75,49,13,13,13
15,35009,83,40,15,15,15
15,35010,74,40,15,15,15
15,35011,74,39,13,13,13
15,35013,80,54,9,9,9
15,35014,76,48,16,16,16
15,35034,74,42,10,10,9
15,35038,84,63,6,6,6
15,36001,85,42,22,22,21
15,36003,68,33,14,14,13
15,36006,67,38,12,12,12
15,36011,75,39,17,17,17
15,36013,70,33,20,20,20
15,36028,66,34,16,16,16
15,38010,63,29,19,18,18
15,38014,74,41,13,13,12
15,38015,74,37,15,15,15
15,38017,62,33,10,10,10
15,38026,74,42,12,12,12
15,38028,64,37,10,10,10
15,38029,72,44,13,13,13
15,38030,69,38,15,15,14
15,39001,83,58,10,10,10
15,39006,70,42,10,10,10
15,39009,75,57,9,9,9
15,39010,76,50,5,5,5
15,39040,69,42,10,10,10
15,39044,73,47,9,9,9
15,42011,54,23,11,11,11
15,42015,57,21,14,14,14
15,42018,55,32,7,7,7
15,42034,40,19,5,5,5
15,42119,70,35,12,12,11
15,44006,83,42,13,13,10
15,44007,94,50,16,16,15
15,44012,88,43,15,15,14
15,44013,90,50,14,14,14
15,44019,97,43,29,29,27
15,44031,90,41,25,25,21
15,44032,90,51,15,15,13
15,44033,89,50,20,20,18
15,44035,86,39,25,25,22
15,44041,81,39,15,15,14
15,46003,93,49,15,15,15
15,46005,74,51,7,7,7
15,46006,79,43,14,14,14
15,46011,81,52,10,10,10
15,46012,51,33,5,5,5
15,46013,77,45,12,12,12
15,46014,73,44,11,11,11
15,46015,79,45,15,15,15
15,46016,74,45,14,14,14
15,46017,79,44,14,14,14
15,46022,68,41,9,9,9
15,46029,73,47,10,10,10
15,46030,73,47,7,7,7
15,46032,78,46,8,8,8
15,46033,74,48,7,7,7
15,46036,70,45,10,10,10
15,46037,74,48,10,10,10
15,46038,70,48,9,9,9
15,46040,72,42,10,10,10
15,46042,80,53,10,10,10
15,46043,77,51,9,9,9
15,46044,72,51,8,8,8
15,46046,68,43,9,9,9
15,46047,78,49,16,15,15
15,46048,72,49,8,8,8
15,46121,67,45,6,6,6
15,46123,78,56,6,6,6
15,47001,57,33,10,10,10
15,47014,84,50,15,15,15
15,47018,88,47,13,13,13
15,47019,95,51,19,19,19
15,47022,93,54,13,13,13
15,49012,96,57,22,22,22
15,49018,80,41,15,15,15
15,49021,86,52,11,11,11
15,49033,84,36,24,24,23
15,49038,92,50,20,20,19
15,49055,83,45,14,14,14
15,49073,70,32,9,9,9
15,50003,70,28,24,24,24
15,50008,67,34,9,9,9
15,50015,86,46,21,21,21
15,50017,72,34,11,11,11
15,50032,71,35,16,16,15
15,50033,72,36,13,13,11
15,50034,91,34,18,18,17
15,50035,92,44,20,20,19
15,50037,74,35,8,8,7
15,50042,93,30,28,28,28
15,50044,78,35,19,19,18
15,50048,61,26,10,10,10
15,51023,63,36,16,16,16
15,51030,56,39,7,7,7
15,51113,65,43,8,8,8
15,52002,81,47,17,17,16
15,52007,80,37,21,21,21
