"Species","Mean.Temp","Mean.Precip","Mean.Elev","Mean.EVI","SD.Temp","SD.Precip","SD.Elev","SD.EVI","stateroute","Longi","Lati","sum.EVI","elev.mean","mat","ap.mean","FocalCommonName","Family","FocalOcc","MainCompSum","FocalAbundance","AllCompSum","nroutes","comp_scaled","all_comp_scaled","zTemp","zPrecip","zElev","zEVI"
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,50003,-93.49,43.81,0.4731575,358.508511177897,6.7,784.197212233799,"Gray Partridge","Phasianidae",0.266666666666667,0,1.5,0,28,0,0,0.831580382509713,1.48853018511787,-0.745778742007582,0.920385338365322
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,33220,-113.87,43.33,0.4095225,1676.73866406362,6.4,347.642863215704,"Gray Partridge","Phasianidae",0.0666666666666667,0,1,0,28,0,0,0.699382454019354,-1.21402330386311,1.99092885953011,0.309256458080912
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,4022,-114.48,52.01,0.4210225,1041.00503302007,2.3,497.046073776905,"Gray Partridge","Phasianidae",0.0666666666666667,1,1,1,28,0.5,0.5,-1.10732256868222,-0.289120897380844,0.671116035630257,0.419698543777002
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,4115,-114.18,51.55,0.418745,1096.25645269865,2.3,462.571437871513,"Gray Partridge","Phasianidae",0.2,0,1.33333333333333,0,28,0,0,-1.10732256868222,-0.502541168549885,0.785820573300795,0.397826208979363
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,53028,-111.91,46.12,0.433065,1670.01292842247,5.7,378.040790214692,"Gray Partridge","Phasianidae",0.2,0,1.66666666666667,0,28,0,0,0.390920620875183,-1.02584049488713,1.97696591700845,0.53535061482006
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,68025,-76.86,45.56,0.4849325,188.455610272043,5.5,838.185403895736,"Gray Partridge","Phasianidae",0.133333333333333,0,2,0,28,0,0,0.302788668548277,1.82275197461078,-1.09881653707987,1.03346843045849
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,64009,-98.24,47.48,0.367895,442.341182765607,4.4,485.360296343117,"Gray Partridge","Phasianidae",0.333333333333333,0,1.8,0,28,0,0,-0.181937069249705,-0.361463410165729,-0.571738185364976,-0.0905198829898714
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,"Gray Partridge","Phasianidae",0.133333333333333,2.77777777777778,3.5,2.77777777777778,28,0.442477876106195,0.442477876106195,0.743448430182807,1.38899654076327,-1.07655379629562,1.01013153756793
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,53040,-109.54,45.72,0.1904075,1402.57786162997,7.4,426.069721674412,"Gray Partridge","Phasianidae",0.0666666666666667,0,2,0,28,0,0,1.14004221565388,-0.728510376471301,1.42175817987195,-1.79504942081464
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,81001,-96.88,43.33,0.3981975,426.583614906638,7.7,629.630412501007,"Gray Partridge","Phasianidae",0.333333333333333,0,2,0,28,0,0,1.27224014414424,0.531661825340824,-0.604451635020929,0.200495012819326
2881,4.81287425149701,543.748936702002,717.738713389924,0.377320561350299,2.26932451533746,161.534027281252,481.684690079802,0.104126972317828,91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,"Gray Partridge","Phasianidae",0.0666666666666667,0,2,0,28,0,0,1.27224014414424,1.63031271245552,-1.0254078183773,-3.31313991630613
