"stateroute","Longi","Lati","sum.EVI","elev.mean","mat","ap.mean","FocalAOU","FocalCommonName","Family","FocalOcc","MainCompSum","FocalAbundance","AllCompSum","nroutes","comp_scaled","all_comp_scaled"
61038,-76,42.35,0.5387375,415.225138628046,7.6,993.29820983357,6410,"Blue-winged Warbler","Parulidae",0.333333333333333,24.9333333333333,1,43.3,95,0.961439588688946,0.977426636568849
61038,-76,42.35,0.5387375,415.225138628046,7.6,993.29820983357,7030,"Northern Mockingbird","Laniidae",0.333333333333333,0,1.8,0,309,0,0
61038,-76,42.35,0.5387375,415.225138628046,7.6,993.29820983357,6860,"Canada Warbler","Parulidae",0.0666666666666667,0,1,1.42857142857143,75,0,0.588235294117647
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,5840,"Swamp Sparrow","Emberizidae",1,3.93333333333333,3.8,3.93333333333333,140,0.508620689655172,0.508620689655172
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6160,"Bank Swallow","Hirundinidae",0.0666666666666667,5,2,7.5,154,0.714285714285714,0.789473684210526
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,3000,"Ruffed Grouse","Phasianidae",0.0666666666666667,0,1,0,109,0,0
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6410,"Blue-winged Warbler","Parulidae",0.666666666666667,36.6666666666667,4.6,48.5952380952381,95,0.888529886914378,0.913526094351446
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,7590,"Hermit Thrush","Turdidae",0.666666666666667,0,1.6,0,152,0,0
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,4660,"Willow Flycatcher","Tyrannidae",0.133333333333333,6.93333333333333,1.5,6.93333333333333,229,0.822134387351779,0.822134387351779
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6540,"Black-throated Blue Warbler","Parulidae",0.0666666666666667,3.06666666666667,1,9.66666666666667,69,0.754098360655738,0.90625
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,7260,"Brown Creeper","Sittidae",0.266666666666667,3.21428571428571,1,4.81428571428571,123,0.76271186440678,0.828009828009828
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,7480,"Golden-crowned Kinglet","Regulidae",0.8,0,1.66666666666667,0,89,0,0
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,5660,"Dark-eyed Junco","Emberizidae",0,13.4666666666667,7.73333333333333,64.4666666666667,130,0.635220125786164,0.892890120036934
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6840,"Hooded Warbler","Parulidae",0.8,36.6666666666667,1.83333333333333,38.3333333333333,127,0.952380952380952,0.954356846473029
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,3880,"Black-billed Cuckoo","Cuculidae",0.2,0,2.66666666666667,0,202,0,0
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6450,"Nashville Warbler","Parulidae",0.533333333333333,7.42857142857143,1.375,67.034632034632,92,0.843813387423935,0.979900491215858
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6570,"Magnolia Warbler","Parulidae",1,3.06666666666667,4.93333333333333,5.73333333333333,90,0.383333333333333,0.5375
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6870,"American Redstart","Parulidae",1,4.93333333333333,3.06666666666667,7.6,229,0.616666666666667,0.7125
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6860,"Canada Warbler","Parulidae",0.2,4.93333333333333,1.66666666666667,9,75,0.747474747474747,0.84375
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,5460,"Grasshopper Sparrow","Emberizidae",0.466666666666667,24.1333333333333,1.71428571428571,24.1333333333333,208,0.933677229182019,0.933677229182019
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,6620,"Blackburnian Warbler","Parulidae",0.933333333333333,7.42857142857143,3,65.409632034632,86,0.712328767123288,0.956146526289145
61045,-77.94,42.27,0.6032475,556.571030760607,6.6,941.6499903132,7280,"Red-breasted Nuthatch","Certhiidae",0.933333333333333,1,3.21428571428571,1,155,0.23728813559322,0.23728813559322
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,5460,"Grasshopper Sparrow","Emberizidae",0.0666666666666667,51.4666666666667,2,51.4666666666667,208,0.962593516209476,0.962593516209476
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,6410,"Blue-winged Warbler","Parulidae",0.4,30.8,1,85.4,95,0.968553459119497,0.988425925925926
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,6160,"Bank Swallow","Hirundinidae",0.133333333333333,4.85714285714286,1,4.85714285714286,154,0.829268292682927,0.829268292682927
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,5840,"Swamp Sparrow","Emberizidae",0.733333333333333,0,1.63636363636364,0,140,0,0
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,4060,"Red-headed Woodpecker","Picidae",0.0666666666666667,4.71428571428571,2,10.447619047619,213,0.702127659574468,0.839326702371844
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,7030,"Northern Mockingbird","Laniidae",0.866666666666667,0,2.15384615384615,0,309,0,0
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,3880,"Black-billed Cuckoo","Cuculidae",0.8,2.85714285714286,1.83333333333333,2.85714285714286,202,0.609137055837563,0.609137055837563
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,6840,"Hooded Warbler","Parulidae",0.266666666666667,30.8,1,30.8,127,0.968553459119497,0.968553459119497
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,4660,"Willow Flycatcher","Tyrannidae",1,2.57142857142857,12,2.57142857142857,229,0.176470588235294,0.176470588235294
61047,-77.11,42.89,0.4664875,222.685595312219,8.2,854.914410520845,6870,"American Redstart","Parulidae",0.266666666666667,0,1,0,229,0,0
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,6870,"American Redstart","Parulidae",0.2,0,1,0,229,0,0
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,5460,"Grasshopper Sparrow","Emberizidae",0.2,29.6,3,29.6,208,0.907975460122699,0.907975460122699
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,5840,"Swamp Sparrow","Emberizidae",0.0666666666666667,0,1,0,140,0,0
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,4660,"Willow Flycatcher","Tyrannidae",1,0,9.46666666666667,0,229,0,0
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,3880,"Black-billed Cuckoo","Cuculidae",0.2,1.5,2.66666666666667,1.5,202,0.36,0.36
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,6750,"Northern Waterthrush","Parulidae",0.0666666666666667,0,1,1,97,0,0.5
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,7030,"Northern Mockingbird","Laniidae",0.8,0,4.91666666666667,0,309,0,0
61048,-77.25,42.77,0.533165,300.286037559633,8.1,843.30749020354,7280,"Red-breasted Nuthatch","Certhiidae",0.0666666666666667,0,1,0,155,0,0
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,3880,"Black-billed Cuckoo","Cuculidae",0.4,1.55555555555556,2.83333333333333,1.55555555555556,202,0.354430379746835,0.354430379746835
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6570,"Magnolia Warbler","Parulidae",0.266666666666667,4.73333333333333,1.5,6.73333333333333,90,0.759358288770054,0.817813765182186
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,5460,"Grasshopper Sparrow","Emberizidae",0.4,28,2.83333333333333,28,208,0.908108108108108,0.908108108108108
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,4660,"Willow Flycatcher","Tyrannidae",1,11.6,4.73333333333333,11.6,229,0.710204081632653,0.710204081632653
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,7590,"Hermit Thrush","Turdidae",0.266666666666667,0,1.25,0,152,0,0
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,5840,"Swamp Sparrow","Emberizidae",0.0666666666666667,0,1,0,140,0,0
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,3000,"Ruffed Grouse","Phasianidae",0.2,0,2.33333333333333,0,109,0,0
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6840,"Hooded Warbler","Parulidae",0.8,45.8,1.75,47.0857142857143,127,0.963196635120925,0.96416556969431
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,5660,"Dark-eyed Junco","Emberizidae",0,14.9333333333333,2.42857142857143,66.2666666666667,130,0.860120680197477,0.964647164841259
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6540,"Black-throated Blue Warbler","Parulidae",0.0666666666666667,4.73333333333333,2,6.23333333333333,69,0.702970297029703,0.757085020242915
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6450,"Nashville Warbler","Parulidae",0.0666666666666667,43.3333333333333,1,101.948717948718,92,0.977443609022556,0.990286425902864
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6870,"American Redstart","Parulidae",1,1.5,4.73333333333333,3.5,229,0.240641711229947,0.425101214574899
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6620,"Blackburnian Warbler","Parulidae",0.133333333333333,43.3333333333333,1,101.948717948718,86,0.977443609022556,0.990286425902864
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6790,"Mourning Warbler","Parulidae",0.0666666666666667,43.3333333333333,1,101.948717948718,87,0.977443609022556,0.990286425902864
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6760,"Louisiana Waterthrush","Parulidae",0.133333333333333,0,1,5.6,135,0,0.848484848484849
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6160,"Bank Swallow","Hirundinidae",0.266666666666667,12.7333333333333,4,18.8761904761905,154,0.760956175298805,0.825145711906744
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6360,"Black-and-white Warbler","Parulidae",0.133333333333333,0,1.5,0,199,0,0
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,7280,"Red-breasted Nuthatch","Certhiidae",0.466666666666667,1,1.28571428571429,1,155,0.4375,0.4375
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,7030,"Northern Mockingbird","Laniidae",0.333333333333333,0,1.6,0,309,0,0
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,7260,"Brown Creeper","Sittidae",0.0666666666666667,1.28571428571429,1,3.17460317460317,123,0.5625,0.760456273764259
61049,-77.22,42.66,0.5909875,345.409951765036,7.4,847.931766541169,6410,"Blue-winged Warbler","Parulidae",1,45.8,5.86666666666667,92.1690476190476,95,0.886451612903226,0.940157862780814
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6410,"Blue-winged Warbler","Parulidae",0.6,26.4666666666667,2.88888888888889,47.9333333333333,95,0.901589704769114,0.943156974202011
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6870,"American Redstart","Parulidae",0.666666666666667,1.8,1.9,2.8,229,0.486486486486486,0.595744680851064
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,3880,"Black-billed Cuckoo","Cuculidae",0.4,1.25,3.33333333333333,1.25,202,0.272727272727273,0.272727272727273
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6840,"Hooded Warbler","Parulidae",0.8,26.4666666666667,1.66666666666667,26.4666666666667,127,0.940758293838863,0.940758293838863
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,7260,"Brown Creeper","Sittidae",0.133333333333333,1.33333333333333,1,2.66666666666667,123,0.571428571428572,0.727272727272727
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,7590,"Hermit Thrush","Turdidae",0.466666666666667,0,1.28571428571429,0,152,0,0
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6570,"Magnolia Warbler","Parulidae",0.666666666666667,1.9,1.8,2.9,90,0.513513513513513,0.617021276595745
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6620,"Blackburnian Warbler","Parulidae",0.8,18.8,2.66666666666667,56.5904761904762,86,0.875776397515528,0.954998392799743
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6540,"Black-throated Blue Warbler","Parulidae",0.133333333333333,1.9,1,3.7,69,0.655172413793103,0.787234042553192
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6790,"Mourning Warbler","Parulidae",0.933333333333333,18.8,1.85714285714286,57.4,87,0.910096818810512,0.968659594985535
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,6160,"Bank Swallow","Hirundinidae",0.2,6.30769230769231,3.33333333333333,9.80769230769231,154,0.654255319148936,0.746341463414634
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,5840,"Swamp Sparrow","Emberizidae",0.933333333333333,0,2.5,0,140,0,0
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,4660,"Willow Flycatcher","Tyrannidae",1,2.5,1.86666666666667,2.5,229,0.572519083969466,0.572519083969466
61056,-78.89,42.27,0.6023975,480.706842999699,6.9,1123.77457527108,7280,"Red-breasted Nuthatch","Certhiidae",0.2,1,1.33333333333333,1,155,0.428571428571429,0.428571428571429
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6750,"Northern Waterthrush","Parulidae",0.0666666666666667,0,1,2,97,0,0.666666666666667
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,4660,"Willow Flycatcher","Tyrannidae",0.866666666666667,1.16666666666667,3.84615384615385,1.16666666666667,229,0.232736572890026,0.232736572890026
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,5840,"Swamp Sparrow","Emberizidae",0.6,0,1.66666666666667,0,140,0,0
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6870,"American Redstart","Parulidae",0.2,1,1.66666666666667,1,229,0.375,0.375
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6620,"Blackburnian Warbler","Parulidae",0.133333333333333,7.57142857142857,1.5,25.7534798534799,86,0.834645669291339,0.944961156958146
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,7590,"Hermit Thrush","Turdidae",0.133333333333333,0,1,0,152,0,0
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6570,"Magnolia Warbler","Parulidae",0.133333333333333,1.66666666666667,1,1.66666666666667,90,0.625,0.625
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,7280,"Red-breasted Nuthatch","Certhiidae",0.466666666666667,1.5,1.28571428571429,1.5,155,0.538461538461538,0.538461538461538
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6360,"Black-and-white Warbler","Parulidae",0.0666666666666667,0,1,0,199,0,0
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6840,"Hooded Warbler","Parulidae",0.6,11,1.55555555555556,11,127,0.876106194690266,0.876106194690266
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,3880,"Black-billed Cuckoo","Cuculidae",0.333333333333333,1.5,1.8,1.5,202,0.454545454545455,0.454545454545455
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6410,"Blue-winged Warbler","Parulidae",0.266666666666667,11,1.5,20.1269841269841,95,0.88,0.930642201834862
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,7260,"Brown Creeper","Sittidae",0.133333333333333,1.28571428571429,1.5,3.16071428571429,123,0.461538461538462,0.67816091954023
61057,-78.36,42.59,0.5799475,453.456119978459,6.7,1012.9164770199,6790,"Mourning Warbler","Parulidae",0.4,7.57142857142857,2.16666666666667,25.0868131868132,87,0.777506112469438,0.920499448939545
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,4660,"Willow Flycatcher","Tyrannidae",0.666666666666667,1.11111111111111,1.5,1.11111111111111,229,0.425531914893617,0.425531914893617
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,6570,"Magnolia Warbler","Parulidae",1,2.57142857142857,5.53333333333333,2.57142857142857,90,0.317273795534665,0.317273795534665
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,6870,"American Redstart","Parulidae",0.933333333333333,5.53333333333333,2.57142857142857,5.53333333333333,229,0.682726204465335,0.682726204465335
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,5840,"Swamp Sparrow","Emberizidae",1,0,4.26666666666667,0,140,0,0
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,6410,"Blue-winged Warbler","Parulidae",0.333333333333333,17.6666666666667,1.2,36.3393939393939,95,0.936395759717314,0.968033580884727
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,7260,"Brown Creeper","Sittidae",0.2,0,1,1.16666666666667,123,0,0.538461538461538
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,6360,"Black-and-white Warbler","Parulidae",0.0666666666666667,0,2,0,199,0,0
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,6620,"Blackburnian Warbler","Parulidae",1,16.4,5.26666666666667,46.0666666666667,86,0.756923076923077,0.897402597402597
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,5660,"Dark-eyed Junco","Emberizidae",0,11.8666666666667,5.46666666666667,41.8666666666667,130,0.684615384615385,0.884507042253521
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,6840,"Hooded Warbler","Parulidae",0.733333333333333,17.6666666666667,2.27272727272727,17.6666666666667,127,0.886018237082067,0.886018237082067
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,6760,"Louisiana Waterthrush","Parulidae",0.266666666666667,0,1.25,5.6,135,0,0.817518248175182
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,7590,"Hermit Thrush","Turdidae",0.933333333333333,1.25,1.85714285714286,1.25,152,0.402298850574713,0.402298850574713
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,7580,"Swainson's Thrush","Turdidae",0.266666666666667,1.85714285714286,1.25,1.85714285714286,74,0.597701149425287,0.597701149425287
61059,-78.94,42.05,0.6229925,527.399960737961,7.2,1150.54523324292,3880,"Black-billed Cuckoo","Cuculidae",0.2,2.4,1,2.4,202,0.705882352941177,0.705882352941177
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,4060,"Red-headed Woodpecker","Picidae",0.0666666666666667,3.46666666666667,1,5.92820512820513,213,0.776119402985075,0.855662472242783
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,7030,"Northern Mockingbird","Laniidae",0.866666666666667,0,4.07692307692308,0,309,0,0
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,6410,"Blue-winged Warbler","Parulidae",0.133333333333333,9,1,37.9333333333333,95,0.9,0.974315068493151
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,4660,"Willow Flycatcher","Tyrannidae",1,1,4.86666666666667,1,229,0.170454545454545,0.170454545454545
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,3880,"Black-billed Cuckoo","Cuculidae",0.266666666666667,1.33333333333333,1.25,1.33333333333333,202,0.516129032258065,0.516129032258065
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,5840,"Swamp Sparrow","Emberizidae",0.0666666666666667,0,1,0,140,0,0
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,6840,"Hooded Warbler","Parulidae",0.133333333333333,9,1,9,127,0.9,0.9
61064,-78.85,43.06,0.389215,168.742417238206,8.5,913.544500684439,6870,"American Redstart","Parulidae",0.6,0,1.11111111111111,0,229,0,0
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,6840,"Hooded Warbler","Parulidae",0.133333333333333,14.5333333333333,1,14.5333333333333,127,0.935622317596567,0.935622317596567
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,6870,"American Redstart","Parulidae",0.933333333333333,0,3.14285714285714,0,229,0,0
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,6160,"Bank Swallow","Hirundinidae",0.333333333333333,2.125,4.6,2.125,154,0.315985130111524,0.315985130111524
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,7030,"Northern Mockingbird","Laniidae",1,0,4.33333333333333,0,309,0,0
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,6410,"Blue-winged Warbler","Parulidae",0.133333333333333,14.5333333333333,1,49.2666666666667,95,0.935622317596567,0.980106100795756
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,5840,"Swamp Sparrow","Emberizidae",0.0666666666666667,0,1,0,140,0,0
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,3880,"Black-billed Cuckoo","Cuculidae",0.333333333333333,2.5,1.4,2.5,202,0.641025641025641,0.641025641025641
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,6790,"Mourning Warbler","Parulidae",0.133333333333333,33.7333333333333,1,48.2666666666667,87,0.971209213051823,0.979702300405954
61065,-79,43.25,0.4846125,117.888199316715,8.7,845.26691054811,4660,"Willow Flycatcher","Tyrannidae",1,1,9.53333333333333,1,229,0.0949367088607595,0.0949367088607595
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,7590,"Hermit Thrush","Turdidae",0.333333333333333,0,1.2,0,152,0,0
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,6870,"American Redstart","Parulidae",1,0,4.33333333333333,2,229,0,0.315789473684211
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,7030,"Northern Mockingbird","Laniidae",0.333333333333333,0,1.2,0,309,0,0
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,6160,"Bank Swallow","Hirundinidae",0.6,10.0666666666667,9.88888888888889,10.0666666666667,154,0.50445434298441,0.50445434298441
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,6750,"Northern Waterthrush","Parulidae",0.2,0,1,7.13333333333333,97,0,0.877049180327869
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,6360,"Black-and-white Warbler","Parulidae",0.866666666666667,0,2.07692307692308,0,199,0,0
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,4660,"Willow Flycatcher","Tyrannidae",1,1.54545454545455,3.13333333333333,1.54545454545455,229,0.330310880829016,0.330310880829016
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,6410,"Blue-winged Warbler","Parulidae",0.533333333333333,20.6,1.375,30.2666666666667,95,0.937428896473265,0.956544640505662
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,5840,"Swamp Sparrow","Emberizidae",1,1.5,2.33333333333333,1.5,140,0.391304347826087,0.391304347826087
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,7260,"Brown Creeper","Sittidae",0.266666666666667,0,1.33333333333333,5.92857142857143,123,0,0.816393442622951
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,6540,"Black-throated Blue Warbler","Parulidae",0.0666666666666667,4.33333333333333,2,4.33333333333333,69,0.684210526315789,0.684210526315789
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,3880,"Black-billed Cuckoo","Cuculidae",0.466666666666667,1,1.66666666666667,1,202,0.375,0.375
61089,-73.3,43.21,0.617175,312.638145607185,7.3,1091.99021860714,7222,"Winter Wren","Troglodytidae",0.0666666666666667,9.4,1,9.4,118,0.903846153846154,0.903846153846154
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,5840,"Swamp Sparrow","Emberizidae",1,64.2,6.2,65.2,140,0.911931818181818,0.913165266106443
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,6790,"Mourning Warbler","Parulidae",0.8,1,2.41666666666667,95.7333333333333,87,0.292682926829268,0.975377823059942
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,7590,"Hermit Thrush","Turdidae",1,7,71.8666666666667,7,152,0.0887573964497042,0.0887573964497042
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,4590,"Olive-sided Flycatcher","Tyrannidae",0.466666666666667,0,1,0,89,0,0
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,7480,"Golden-crowned Kinglet","Regulidae",0.8,1.6,4.91666666666667,1.6,89,0.245524296675192,0.245524296675192
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,7580,"Swainson's Thrush","Turdidae",0.933333333333333,71.8666666666667,7,71.8666666666667,74,0.911242603550296,0.911242603550296
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,6450,"Nashville Warbler","Parulidae",1,1,9.73333333333333,88.4166666666667,92,0.093167701863354,0.900832059772457
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,7222,"Winter Wren","Troglodytidae",1,1,22.4,1,118,0.0427350427350427,0.0427350427350427
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,6540,"Black-throated Blue Warbler","Parulidae",1,9.66666666666667,5.73333333333333,26,69,0.627705627705628,0.819327731092437
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,5210,"Red Crossbill","Fringillidae",0.133333333333333,0,2,5.21428571428571,65,0,0.722772277227723
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,4660,"Willow Flycatcher","Tyrannidae",0.0666666666666667,6.85714285714286,4,6.85714285714286,229,0.631578947368421,0.631578947368421
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,6750,"Northern Waterthrush","Parulidae",0.266666666666667,0,1.75,36.2666666666667,97,0,0.953967558088558
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,6360,"Black-and-white Warbler","Parulidae",0.733333333333333,2.9,2.81818181818182,2.9,199,0.507154213036566,0.507154213036566
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,3000,"Ruffed Grouse","Phasianidae",0.4,0,1,0,109,0,0
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,7260,"Brown Creeper","Sittidae",0.8,10.4666666666667,1.75,12.0380952380952,123,0.856753069577081,0.873078915558625
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,7280,"Red-breasted Nuthatch","Certhiidae",1,1.75,10.4666666666667,1.75,155,0.143246930422919,0.143246930422919
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,6620,"Blackburnian Warbler","Parulidae",1,1,15.0666666666667,83.0833333333333,86,0.0622406639004149,0.846493462387502
61100,-74.18,44.43,0.42447,537.098738228816,4.5,1030.4312954384,5660,"Dark-eyed Junco","Emberizidae",0,1.5,4.69230769230769,7.96666666666667,130,0.24223602484472,0.629329552359733
