"datasetID","site","species","propOcc"
67,"-29.38_31.35","Puffinus_tenuirostris",0.0833333333333333
67,"-29.38_31.35","Pygoscelis_adeliae",0.0833333333333333
67,"-29.38_31.35","Pygoscelis_antartica",0.0833333333333333
67,"-29.38_31.35","Sterna_albifrons",0.75
67,"-29.38_31.35","Sterna_anaethetus",0.0833333333333333
67,"-29.38_31.35","Sterna_bengalensis",0.25
67,"-29.38_31.35","Sterna_bergii",0.916666666666667
67,"-29.38_31.35","Sterna_caspia",0.416666666666667
67,"-29.38_31.35","Sterna_fuscata",0.0833333333333333
67,"-29.38_31.35","Sterna_hirundo",0.916666666666667
67,"-29.38_31.35","Sterna_hybrid",0.0833333333333333
67,"-29.38_31.35","Sterna_sandvicensis",0.5
67,"-29.38_31.35","Sterna_virgata",0.0833333333333333
67,"-29.82_31.03","Chlidonias_leucopteru",0.928571428571429
67,"-29.82_31.03","Haematopus_moquini",0.0714285714285714
67,"-29.82_31.03","Larus_cirrocephalus",1
67,"-29.82_31.03","Larus_dominicanus",1
67,"-29.82_31.03","Larus_hartlaubii",0.0714285714285714
67,"-29.82_31.03","Pelecanus_onocrotalus",0.285714285714286
67,"-29.82_31.03","Phalacrocorax_capensi",0.0714285714285714
67,"-29.82_31.03","Sterna_albifrons",0.785714285714286
67,"-29.82_31.03","Sterna_bengalensis",0.214285714285714
67,"-29.82_31.03","Sterna_bergii",1
67,"-29.82_31.03","Sterna_caspia",0.928571428571429
67,"-29.82_31.03","Sterna_fuscata",0.0714285714285714
67,"-29.82_31.03","Sterna_hirundo",1
67,"-29.82_31.03","Sterna_paradisaea",0.0714285714285714
67,"-29.82_31.03","Sterna_sandvicensis",0.714285714285714
67,"-29.88_31.02","Larus_cirrocephalus",0.857142857142857
67,"-29.88_31.02","Larus_dominicanus",1
67,"-29.88_31.02","Pelecanus_onocrotalus",0.0714285714285714
67,"-29.88_31.02","Phalacrocorax_capensi",0.0714285714285714
67,"-29.88_31.02","Sterna_albifrons",0.0714285714285714
67,"-29.88_31.02","Sterna_bengalensis",0.285714285714286
67,"-29.88_31.02","Sterna_bergii",0.785714285714286
67,"-29.88_31.02","Sterna_caspia",0.714285714285714
67,"-29.88_31.02","Sterna_hirundo",1
67,"-29.88_31.02","Sterna_paradisaea",0.0714285714285714
67,"-29.88_31.02","Sterna_sandvicensis",0.5
67,"-31.71_18.2","Haematopus_moquini",0.727272727272727
67,"-31.71_18.2","Larus_cirrocephalus",0.272727272727273
67,"-31.71_18.2","Larus_dominicanus",0.909090909090909
67,"-31.71_18.2","Larus_hartlaubii",1
67,"-31.71_18.2","Pelecanus_onocrotalus",0.818181818181818
67,"-31.71_18.2","Phalacrocorax_capensi",0.0909090909090909
67,"-31.71_18.2","Phalacrocorax_neglect",0.181818181818182
67,"-31.71_18.2","Sterna_bergii",0.818181818181818
67,"-31.71_18.2","Sterna_caspia",1
67,"-31.71_18.2","Sterna_hirundo",0.454545454545455
67,"-31.71_18.2","Sterna_paradisaea",0.181818181818182
67,"-31.71_18.2","Sterna_sandvicensis",0.454545454545455
67,"-32.34_18.42","Chlidonias_hybridus",0.2
67,"-32.34_18.42","Chlidonias_leucopteru",0.8
67,"-32.34_18.42","Larus_cirrocephalus",0.466666666666667
67,"-32.34_18.42","Larus_dominicanus",1
67,"-32.34_18.42","Larus_hartlaubii",1
67,"-32.34_18.42","Pelecanus_onocrotalus",1
67,"-32.34_18.42","Phalacrocorax_capensi",0.0666666666666667
67,"-32.34_18.42","Phalacrocorax_coronat",0.0666666666666667
67,"-32.34_18.42","Sterna_bergii",0.0666666666666667
67,"-32.34_18.42","Sterna_caspia",1
67,"-32.34_18.42","Sterna_hirundo",0.0666666666666667
67,"-32.34_18.42","Sterna_sandvicensis",0.133333333333333
67,"-32.78_18.14","Haematopus_moquini",0.615384615384615
67,"-32.78_18.14","Larus_cirrocephalus",0.461538461538462
67,"-32.78_18.14","Larus_dominicanus",1
67,"-32.78_18.14","Larus_hartlaubii",1
67,"-32.78_18.14","Pelecanus_onocrotalus",1
67,"-32.78_18.14","Phalacrocorax_capensi",1
67,"-32.78_18.14","Phalacrocorax_coronat",0.615384615384615
67,"-32.78_18.14","Phalacrocorax_neglect",0.153846153846154
67,"-32.78_18.14","Sterna_bergii",0.923076923076923
67,"-32.78_18.14","Sterna_caspia",0.846153846153846
67,"-32.78_18.14","Sterna_hirundo",1
67,"-32.78_18.14","Sterna_paradisaea",0.0769230769230769
67,"-32.78_18.14","Sterna_sandvicensis",0.923076923076923
67,"-32.78_18.14","Sterna_vittata",0.0769230769230769
67,"-32.78_18.18","Chlidonias_leucopteru",0.0769230769230769
67,"-32.78_18.18","Larus_cirrocephalus",0.384615384615385
67,"-32.78_18.18","Larus_dominicanus",1
67,"-32.78_18.18","Larus_hartlaubii",1
67,"-32.78_18.18","Pelecanus_onocrotalus",0.923076923076923
67,"-32.78_18.18","Phalacrocorax_capensi",0.769230769230769
67,"-32.78_18.18","Phalacrocorax_coronat",0.153846153846154
67,"-32.78_18.18","Sterna_albifrons",0.0769230769230769
67,"-32.78_18.18","Sterna_bergii",0.769230769230769
67,"-32.78_18.18","Sterna_caspia",0.846153846153846
67,"-32.78_18.18","Sterna_hirundo",0.538461538461538
67,"-32.78_18.18","Sterna_sandvicensis",0.846153846153846
67,"-32.8_18.17","Chlidonias_hybridus",0.0769230769230769
67,"-32.8_18.17","Chlidonias_leucopteru",0.307692307692308
67,"-32.8_18.17","Larus_cirrocephalus",0.153846153846154
67,"-32.8_18.17","Larus_dominicanus",1
67,"-32.8_18.17","Larus_hartlaubii",1
67,"-32.8_18.17","Pelecanus_onocrotalus",0.923076923076923
67,"-32.8_18.17","Phalacrocorax_capensi",0.769230769230769
67,"-32.8_18.17","Phalacrocorax_coronat",0.0769230769230769
67,"-32.8_18.17","Phalacrocorax_neglect",0.0769230769230769
67,"-32.8_18.17","Sterna_albifrons",0.307692307692308
67,"-32.8_18.17","Sterna_bergii",0.769230769230769
67,"-32.8_18.17","Sterna_caspia",0.384615384615385
67,"-32.8_18.17","Sterna_hirundo",0.846153846153846
67,"-32.8_18.17","Sterna_paradisaea",0.153846153846154
67,"-32.8_18.17","Sterna_sandvicensis",0.692307692307692
67,"-32.8_18.18","Chlidonias_leucopteru",0.571428571428571
67,"-32.8_18.18","Larus_cirrocephalus",0.357142857142857
67,"-32.8_18.18","Larus_dominicanus",1
67,"-32.8_18.18","Larus_hartlaubii",1
67,"-32.8_18.18","Pelecanus_onocrotalus",1
67,"-32.8_18.18","Phalacrocorax_capensi",0.642857142857143
67,"-32.8_18.18","Sterna_albifrons",0.214285714285714
67,"-32.8_18.18","Sterna_bergii",0.714285714285714
67,"-32.8_18.18","Sterna_caspia",1
67,"-32.8_18.18","Sterna_hirundo",0.785714285714286
67,"-32.8_18.18","Sterna_sandvicensis",0.785714285714286
67,"-32.8_18.2","Chlidonias_leucopteru",0.615384615384615
67,"-32.8_18.2","Haematopus_moquini",0.0769230769230769
67,"-32.8_18.2","Larus_cirrocephalus",0.538461538461538
67,"-32.8_18.2","Larus_dominicanus",1
67,"-32.8_18.2","Larus_hartlaubii",1
67,"-32.8_18.2","Pelecanus_onocrotalus",0.923076923076923
67,"-32.8_18.2","Phalacrocorax_capensi",0.230769230769231
67,"-32.8_18.2","Phalacrocorax_coronat",0.0769230769230769
67,"-32.8_18.2","Sterna_albifrons",0.230769230769231
67,"-32.8_18.2","Sterna_bengalensis",0.0769230769230769
67,"-32.8_18.2","Sterna_bergii",0.538461538461538
67,"-32.8_18.2","Sterna_caspia",0.923076923076923
67,"-32.8_18.2","Sterna_hirundo",0.769230769230769
67,"-32.8_18.2","Sterna_paradisaea",0.0769230769230769
67,"-32.8_18.2","Sterna_sandvicensis",0.692307692307692
67,"-32.82_18.21","Chlidonias_hybridus",0.0769230769230769
67,"-32.82_18.21","Chlidonias_leucopteru",0.307692307692308
67,"-32.82_18.21","Larus_cirrocephalus",0.307692307692308
67,"-32.82_18.21","Larus_dominicanus",1
67,"-32.82_18.21","Larus_hartlaubii",0.769230769230769
67,"-32.82_18.21","Pelecanus_onocrotalus",0.769230769230769
67,"-32.82_18.21","Phalacrocorax_capensi",0.0769230769230769
67,"-32.82_18.21","Sterna_albifrons",0.0769230769230769
67,"-32.82_18.21","Sterna_bergii",0.461538461538462
67,"-32.82_18.21","Sterna_caspia",0.769230769230769
67,"-32.82_18.21","Sterna_hirundo",0.230769230769231
67,"-32.82_18.21","Sterna_sandvicensis",0.0769230769230769
67,"-32.84_18.2","Chlidonias_hybridus",0.230769230769231
67,"-32.84_18.2","Chlidonias_leucopteru",0.384615384615385
67,"-32.84_18.2","Larus_cirrocephalus",0.307692307692308
67,"-32.84_18.2","Larus_dominicanus",1
67,"-32.84_18.2","Larus_hartlaubii",1
67,"-32.84_18.2","Pelecanus_onocrotalus",0.846153846153846
67,"-32.84_18.2","Phalacrocorax_capensi",0.0769230769230769
67,"-32.84_18.2","Sterna_albifrons",0.0769230769230769
67,"-32.84_18.2","Sterna_bergii",0.538461538461538
67,"-32.84_18.2","Sterna_caspia",0.923076923076923
67,"-32.84_18.2","Sterna_hirundo",0.692307692307692
67,"-32.84_18.2","Sterna_sandvicensis",0.384615384615385
67,"-32.87_18.25","Chlidonias_leucopteru",0.0769230769230769
67,"-32.87_18.25","Larus_cirrocephalus",0.153846153846154
67,"-32.87_18.25","Larus_dominicanus",0.769230769230769
67,"-32.87_18.25","Larus_hartlaubii",0.538461538461538
67,"-32.87_18.25","Pelecanus_onocrotalus",0.692307692307692
67,"-32.87_18.25","Phalacrocorax_capensi",0.0769230769230769
67,"-32.87_18.25","Sterna_albifrons",0.0769230769230769
67,"-32.87_18.25","Sterna_bergii",0.461538461538462
67,"-32.87_18.25","Sterna_caspia",0.769230769230769
67,"-32.87_18.25","Sterna_hirundo",0.153846153846154
67,"-32.87_18.25","Sterna_sandvicensis",0.0769230769230769
67,"-32.87_18.28","Chlidonias_hybridus",0.0833333333333333
67,"-32.87_18.28","Chlidonias_leucopteru",0.0833333333333333
67,"-32.87_18.28","Larus_cirrocephalus",0.0833333333333333
67,"-32.87_18.28","Larus_dominicanus",0.916666666666667
67,"-32.87_18.28","Larus_hartlaubii",0.416666666666667
67,"-32.87_18.28","Pelecanus_onocrotalus",0.75
67,"-32.87_18.28","Phalacrocorax_capensi",0.0833333333333333
67,"-32.87_18.28","Phalacrocorax_neglect",0.0833333333333333
67,"-32.87_18.28","Sterna_bergii",0.166666666666667
67,"-32.87_18.28","Sterna_caspia",0.583333333333333
67,"-32.87_18.28","Sterna_hirundo",0.0833333333333333
67,"-32.87_18.28","Sterna_paradisaea",0.0833333333333333
67,"-32.87_18.28","Sterna_vittata",0.0833333333333333
67,"-32.87_18.32","Chlidonias_leucopteru",0.0909090909090909
67,"-32.87_18.32","Larus_dominicanus",0.818181818181818
67,"-32.87_18.32","Larus_hartlaubii",0.181818181818182
67,"-32.87_18.32","Pelecanus_onocrotalus",0.636363636363636
67,"-32.87_18.32","Phalacrocorax_capensi",0.363636363636364
67,"-32.87_18.32","Phalacrocorax_neglect",0.363636363636364
67,"-32.87_18.32","Sterna_albifrons",0.181818181818182
67,"-32.87_18.32","Sterna_bergii",0.272727272727273
67,"-32.87_18.32","Sterna_caspia",0.545454545454545
67,"-32.87_18.32","Sterna_hirundo",0.545454545454545
67,"-32.87_18.32","Sterna_paradisaea",0.0909090909090909
67,"-32.87_18.32","Sterna_sandvicensis",0.181818181818182
67,"-32.89_18.32","Chlidonias_leucopteru",0.2
67,"-32.89_18.32","Haematopus_moquini",0.1
67,"-32.89_18.32","Larus_cirrocephalus",0.1
67,"-32.89_18.32","Larus_dominicanus",0.7
67,"-32.89_18.32","Larus_hartlaubii",0.2
67,"-32.89_18.32","Pelecanus_onocrotalus",0.8
67,"-32.89_18.32","Sterna_caspia",0.5
67,"-32.89_18.32","Sterna_hirundo",0.1
67,"-32.89_18.32","Sterna_paradisaea",0.1
67,"-32.89_18.32","Sterna_sandvicensis",0.1
67,"-32.89_18.32","Sterna_vittata",0.1
67,"-33.16_18.07","Chlidonias_leucopteru",0.0769230769230769
67,"-33.16_18.07","Haematopus_moquini",0.923076923076923
67,"-33.16_18.07","Larus_dominicanus",1
67,"-33.16_18.07","Larus_hartlaubii",1
67,"-33.16_18.07","Pelecanus_onocrotalus",1
67,"-33.16_18.07","Phalacrocorax_capensi",1
67,"-33.16_18.07","Phalacrocorax_coronat",0.846153846153846
67,"-33.16_18.07","Phalacrocorax_neglect",0.153846153846154
67,"-33.16_18.07","Stercorarius_parasiti",0.153846153846154
67,"-33.16_18.07","Sterna_albifrons",0.692307692307692
67,"-33.16_18.07","Sterna_bergii",0.923076923076923
67,"-33.16_18.07","Sterna_caspia",1
67,"-33.16_18.07","Sterna_hirundo",1
67,"-33.16_18.07","Sterna_paradisaea",0.0769230769230769
67,"-33.16_18.07","Sterna_sandvicensis",1
67,"-33.48_27.12","Haematopus_moquini",1
67,"-33.48_27.12","Larus_cirrocephalus",0.384615384615385
67,"-33.48_27.12","Larus_dominicanus",1
67,"-33.48_27.12","Phalacrocorax_capensi",0.615384615384615
67,"-33.48_27.12","Sterna_albifrons",0.846153846153846
67,"-33.48_27.12","Sterna_bergii",1
67,"-33.48_27.12","Sterna_caspia",0.769230769230769
67,"-33.48_27.12","Sterna_dougallii",0.153846153846154
67,"-33.48_27.12","Sterna_hirundo",1
67,"-33.48_27.12","Sterna_sandvicensis",0.846153846153846
67,"-33.84_25.58","Chlidonias_leucopteru",0.307692307692308
67,"-33.84_25.58","Haematopus_moquini",0.307692307692308
67,"-33.84_25.58","Larus_cirrocephalus",0.923076923076923
67,"-33.84_25.58","Larus_dominicanus",1
67,"-33.84_25.58","Larus_hartlaubii",0.461538461538462
67,"-33.84_25.58","Pelecanus_onocrotalus",0.0769230769230769
67,"-33.84_25.58","Phalacrocorax_capensi",0.769230769230769
67,"-33.84_25.58","Sterna_albifrons",1
67,"-33.84_25.58","Sterna_caspia",1
67,"-33.84_25.58","Sterna_hirundo",0.846153846153846
67,"-33.85_25.58","Chlidonias_leucopteru",1
67,"-33.85_25.58","Haematopus_moquini",0.333333333333333
67,"-33.85_25.58","Larus_cirrocephalus",1
67,"-33.85_25.58","Larus_dominicanus",1
67,"-33.85_25.58","Larus_hartlaubii",0.583333333333333
67,"-33.85_25.58","Phalacrocorax_capensi",0.833333333333333
67,"-33.85_25.58","Sterna_albifrons",0.916666666666667
67,"-33.85_25.58","Sterna_caspia",1
67,"-33.85_25.58","Sterna_hirundo",1
67,"-33.85_25.58","Sterna_sandvicensis",0.166666666666667
67,"-33.87_25.62","Chlidonias_hybridus",0.0666666666666667
67,"-33.87_25.62","Chlidonias_leucopteru",0.666666666666667
67,"-33.87_25.62","Haematopus_moquini",1
67,"-33.87_25.62","Larus_cirrocephalus",1
67,"-33.87_25.62","Larus_dominicanus",1
67,"-33.87_25.62","Larus_hartlaubii",0.4
67,"-33.87_25.62","Pelecanus_onocrotalus",0.0666666666666667
67,"-33.87_25.62","Phalacrocorax_capensi",1
67,"-33.87_25.62","Sterna_albifrons",1
67,"-33.87_25.62","Sterna_bergii",0.933333333333333
67,"-33.87_25.62","Sterna_caspia",1
67,"-33.87_25.62","Sterna_dougallii",0.466666666666667
67,"-33.87_25.62","Sterna_hirundo",1
67,"-33.87_25.62","Sterna_sandvicensis",1
67,"-33.87_25.62","Sterna_vittata",0.0666666666666667
67,"-33.89_18.5","Chlidonias_leucopteru",0.476190476190476
67,"-33.89_18.5","Haematopus_moquini",0.428571428571429
67,"-33.89_18.5","Larus_cirrocephalus",0.142857142857143
67,"-33.89_18.5","Larus_dominicanus",1
67,"-33.89_18.5","Larus_hartlaubii",1
67,"-33.89_18.5","Pelecanus_onocrotalus",0.619047619047619
67,"-33.89_18.5","Phalacrocorax_capensi",0.523809523809524
67,"-33.89_18.5","Sterna_bergii",0.80952380952381
67,"-33.89_18.5","Sterna_caspia",0.857142857142857
67,"-33.89_18.5","Sterna_hirundo",1
67,"-33.89_18.5","Sterna_sandvicensis",0.904761904761905
67,"-34.09_18.52","Chlidonias_hybridus",0.125
67,"-34.09_18.52","Chlidonias_leucopteru",0.958333333333333
67,"-34.09_18.52","Eudyptes_chrysolophus",0.0416666666666667
67,"-34.09_18.52","Haematopus_moquini",0.958333333333333
67,"-34.09_18.52","Larus_cirrocephalus",1
67,"-34.09_18.52","Larus_dominicanus",1
67,"-34.09_18.52","Larus_hartlaubii",1
67,"-34.09_18.52","Larus_pipixcan",0.0833333333333333
67,"-34.09_18.52","Larus_ridibundus",0.125
67,"-34.09_18.52","Pelecanus_onocrotalus",1
67,"-34.09_18.52","Phalacrocorax_capensi",0.958333333333333
67,"-34.09_18.52","Procellaria_aequinoct",0.0416666666666667
67,"-34.09_18.52","Sterna_bergii",1
67,"-34.09_18.52","Sterna_caspia",0.958333333333333
67,"-34.09_18.52","Sterna_hirundo",0.958333333333333
67,"-34.09_18.52","Sterna_paradisaea",0.125
67,"-34.09_18.52","Sterna_sandvicensis",0.958333333333333
67,"-34.09_18.52","Sterna_vittata",0.0833333333333333
67,"-34.09_24.9","Haematopus_moquini",0.666666666666667
67,"-34.09_24.9","Larus_cirrocephalus",0.5
67,"-34.09_24.9","Larus_dominicanus",1
67,"-34.09_24.9","Phalacrocorax_capensi",0.333333333333333
67,"-34.09_24.9","Sterna_albifrons",0.833333333333333
67,"-34.09_24.9","Sterna_bengalensis",0.0833333333333333
67,"-34.09_24.9","Sterna_bergii",0.833333333333333
67,"-34.09_24.9","Sterna_caspia",1
67,"-34.09_24.9","Sterna_dougallii",0.0833333333333333
67,"-34.09_24.9","Sterna_hirundo",0.75
67,"-34.09_24.9","Sterna_paradisaea",0.25
67,"-34.09_24.9","Sterna_sandvicensis",0.583333333333333
67,"-34.09_24.9","Sterna_vittata",0.166666666666667
67,"-34_24.93","Chlidonias_leucopteru",0.0833333333333333
67,"-34_24.93","Haematopus_moquini",0.916666666666667
67,"-34_24.93","Larus_cirrocephalus",0.0833333333333333
67,"-34_24.93","Larus_dominicanus",1
67,"-34_24.93","Phalacrocorax_capensi",0.0833333333333333
67,"-34_24.93","Sterna_albifrons",0.75
67,"-34_24.93","Sterna_bergii",0.916666666666667
67,"-34_24.93","Sterna_caspia",0.916666666666667
67,"-34_24.93","Sterna_hirundo",0.916666666666667
67,"-34_24.93","Sterna_paradisaea",0.166666666666667
67,"-34_24.93","Sterna_sandvicensis",0.916666666666667
67,"-34.35_19.05","Chlidonias_hybridus",0.0769230769230769
67,"-34.35_19.05","Haematopus_moquini",0.615384615384615
67,"-34.35_19.05","Larus_cirrocephalus",0.230769230769231
67,"-34.35_19.05","Larus_dominicanus",0.923076923076923
67,"-34.35_19.05","Larus_hartlaubii",1
67,"-34.35_19.05","Larus_ridibundus",0.0769230769230769
67,"-34.35_19.05","Pelecanus_onocrotalus",0.307692307692308
67,"-34.35_19.05","Phalacrocorax_capensi",0.230769230769231
67,"-34.35_19.05","Phalacrocorax_neglect",0.0769230769230769
67,"-34.35_19.05","Sterna_bergii",0.384615384615385
67,"-34.35_19.05","Sterna_caspia",0.769230769230769
67,"-34.35_19.05","Sterna_hirundo",0.769230769230769
67,"-34.35_19.05","Sterna_sandvicensis",0.307692307692308
67,"-34.35_19.1","Catharacta_antarctica",0.0833333333333333
67,"-34.35_19.1","Chlidonias_leucopteru",0.75
67,"-34.35_19.1","Haematopus_moquini",0.833333333333333
67,"-34.35_19.1","Larus_cirrocephalus",0.5
67,"-34.35_19.1","Larus_dominicanus",1
67,"-34.35_19.1","Larus_hartlaubii",1
67,"-34.35_19.1","Pelecanus_onocrotalus",0.833333333333333
67,"-34.35_19.1","Phalacrocorax_capensi",1
67,"-34.35_19.1","Sterna_albifrons",0.0833333333333333
67,"-34.35_19.1","Sterna_balaenarum",0.0833333333333333
67,"-34.35_19.1","Sterna_bergii",0.916666666666667
67,"-34.35_19.1","Sterna_caspia",1
67,"-34.35_19.1","Sterna_hirundo",1
67,"-34.35_19.1","Sterna_paradisaea",0.0833333333333333
67,"-34.35_19.1","Sterna_sandvicensis",0.916666666666667
67,"-34.43_20.37","Chlidonias_hybridus",0.307692307692308
67,"-34.43_20.37","Chlidonias_leucopteru",0.153846153846154
67,"-34.43_20.37","Chlidonias_niger",0.0769230769230769
67,"-34.43_20.37","Larus_cirrocephalus",0.0769230769230769
67,"-34.43_20.37","Larus_dominicanus",1
67,"-34.43_20.37","Larus_hartlaubii",0.0769230769230769
67,"-34.43_20.37","Pelecanus_onocrotalus",0.692307692307692
67,"-34.43_20.37","Phalacrocorax_capensi",0.384615384615385
67,"-34.43_20.37","Phalacrocorax_coronat",0.153846153846154
67,"-34.43_20.37","Sterna_balaenarum",0.0769230769230769
67,"-34.43_20.37","Sterna_bergii",0.153846153846154
67,"-34.43_20.37","Sterna_caspia",0.769230769230769
67,"-34.43_20.37","Sterna_hirundo",0.0769230769230769
67,"-34.43_20.37","Sterna_sandvicensis",0.0769230769230769
67,"-34.73_20.12","Haematopus_moquini",1
67,"-34.73_20.12","Larus_cirrocephalus",0.583333333333333
67,"-34.73_20.12","Larus_dominicanus",1
67,"-34.73_20.12","Larus_hartlaubii",0.333333333333333
67,"-34.73_20.12","Pelecanus_onocrotalus",0.25
67,"-34.73_20.12","Phalacrocorax_capensi",1
67,"-34.73_20.12","Phalacrocorax_coronat",0.0833333333333333
67,"-34.73_20.12","Sterna_albifrons",0.416666666666667
67,"-34.73_20.12","Sterna_balaenarum",0.666666666666667
67,"-34.73_20.12","Sterna_bengalensis",0.0833333333333333
67,"-34.73_20.12","Sterna_bergii",0.25
67,"-34.73_20.12","Sterna_caspia",0.916666666666667
67,"-34.73_20.12","Sterna_hirundo",0.583333333333333
67,"-34.73_20.12","Sterna_paradisaea",0.166666666666667
67,"-34.73_20.12","Sterna_sandvicensis",0.5
